game,2011,17,20120101,201201010ram,sfo,"San Francisco 49ers",34,ram,"St. Louis Rams",27
player,201201010ram,sfo,BrowTa99,tackles_assists,0,,,,,
player,201201010ram,sfo,BrowTa99,tackles_loss,0,,,,,
player,201201010ram,sfo,BrowTa99,qb_hits,0,,,,,
player,201201010ram,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201201010ram,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201201010ram,sfo,BowmNa99,def_int,0,,,,,
player,201201010ram,sfo,BowmNa99,def_int_yds,0,,,,,
player,201201010ram,sfo,BowmNa99,def_int_td,0,,,,,
player,201201010ram,sfo,BowmNa99,def_int_long,0,,,,,
player,201201010ram,sfo,BowmNa99,pass_defended,1,,,,,
player,201201010ram,sfo,BowmNa99,sacks,1.0,,,,,
player,201201010ram,sfo,BowmNa99,tackles_combined,10,,,,,
player,201201010ram,sfo,BowmNa99,tackles_solo,9,,,,,
player,201201010ram,sfo,BowmNa99,tackles_assists,1,,,,,
player,201201010ram,sfo,BowmNa99,tackles_loss,1,,,,,
player,201201010ram,sfo,BowmNa99,qb_hits,1,,,,,
player,201201010ram,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201201010ram,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201201010ram,sfo,SmitJu20,def_int,0,,,,,
player,201201010ram,sfo,SmitJu20,def_int_yds,0,,,,,
player,201201010ram,sfo,SmitJu20,def_int_td,0,,,,,
player,201201010ram,sfo,SmitJu20,def_int_long,0,,,,,
player,201201010ram,sfo,SmitJu20,pass_defended,0,,,,,
player,201201010ram,sfo,SmitJu20,sacks,1.0,,,,,
player,201201010ram,sfo,SmitJu20,tackles_combined,3,,,,,
player,201201010ram,sfo,SmitJu20,tackles_solo,3,,,,,
player,201201010ram,sfo,SmitJu20,tackles_assists,0,,,,,
player,201201010ram,sfo,SmitJu20,tackles_loss,1,,,,,
player,201201010ram,sfo,SmitJu20,qb_hits,1,,,,,
player,201201010ram,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201201010ram,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201201010ram,sfo,BrooAh21,def_int,0,,,,,
player,201201010ram,sfo,BrooAh21,def_int_yds,0,,,,,
player,201201010ram,sfo,BrooAh21,def_int_td,0,,,,,
player,201201010ram,sfo,BrooAh21,def_int_long,0,,,,,
player,201201010ram,sfo,BrooAh21,pass_defended,0,,,,,
player,201201010ram,sfo,BrooAh21,sacks,1.0,,,,,
player,201201010ram,sfo,BrooAh21,tackles_combined,2,,,,,
player,201201010ram,sfo,BrooAh21,tackles_solo,2,,,,,
player,201201010ram,sfo,BrooAh21,tackles_assists,0,,,,,
player,201201010ram,sfo,BrooAh21,tackles_loss,1,,,,,
player,201201010ram,sfo,BrooAh21,qb_hits,1,,,,,
player,201201010ram,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201201010ram,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201201010ram,sfo,RogeCa20,def_int,0,,,,,
player,201201010ram,sfo,RogeCa20,def_int_yds,0,,,,,
player,201201010ram,sfo,RogeCa20,def_int_td,0,,,,,
player,201201010ram,sfo,RogeCa20,def_int_long,0,,,,,
player,201201010ram,sfo,RogeCa20,pass_defended,0,,,,,
player,201201010ram,sfo,RogeCa20,sacks,0.0,,,,,
player,201201010ram,sfo,RogeCa20,tackles_combined,5,,,,,
player,201201010ram,sfo,RogeCa20,tackles_solo,5,,,,,
player,201201010ram,sfo,RogeCa20,tackles_assists,0,,,,,
player,201201010ram,sfo,RogeCa20,tackles_loss,0,,,,,
player,201201010ram,sfo,RogeCa20,qb_hits,0,,,,,
player,201201010ram,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201201010ram,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201201010ram,sfo,JeanRi99,def_int,0,,,,,
player,201201010ram,sfo,JeanRi99,def_int_yds,0,,,,,
player,201201010ram,sfo,JeanRi99,def_int_td,0,,,,,
player,201201010ram,sfo,JeanRi99,def_int_long,0,,,,,
player,201201010ram,sfo,JeanRi99,pass_defended,1,,,,,
player,201201010ram,sfo,JeanRi99,sacks,0.0,,,,,
player,201201010ram,sfo,JeanRi99,tackles_combined,4,,,,,
player,201201010ram,sfo,JeanRi99,tackles_solo,4,,,,,
player,201201010ram,sfo,JeanRi99,tackles_assists,0,,,,,
player,201201010ram,sfo,JeanRi99,tackles_loss,0,,,,,
player,201201010ram,sfo,JeanRi99,qb_hits,0,,,,,
player,201201010ram,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201201010ram,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201201010ram,sfo,WillPa98,def_int,0,,,,,
player,201201010ram,sfo,WillPa98,def_int_yds,0,,,,,
player,201201010ram,sfo,WillPa98,def_int_td,0,,,,,
player,201201010ram,sfo,WillPa98,def_int_long,0,,,,,
player,201201010ram,sfo,WillPa98,pass_defended,0,,,,,
player,201201010ram,sfo,WillPa98,sacks,0.0,,,,,
player,201201010ram,sfo,WillPa98,tackles_combined,4,,,,,
player,201201010ram,sfo,WillPa98,tackles_solo,3,,,,,
player,201201010ram,sfo,WillPa98,tackles_assists,1,,,,,
player,201201010ram,sfo,WillPa98,tackles_loss,0,,,,,
player,201201010ram,sfo,WillPa98,qb_hits,0,,,,,
player,201201010ram,sfo,WillPa98,fumbles_rec,0,,,,,
player,201201010ram,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,WillPa98,fumbles_forced,0,,,,,
player,201201010ram,sfo,GoldDa99,def_int,0,,,,,
player,201201010ram,sfo,GoldDa99,def_int_yds,0,,,,,
player,201201010ram,sfo,GoldDa99,def_int_td,0,,,,,
player,201201010ram,sfo,GoldDa99,def_int_long,0,,,,,
player,201201010ram,sfo,GoldDa99,pass_defended,1,,,,,
player,201201010ram,sfo,GoldDa99,sacks,0.0,,,,,
player,201201010ram,sfo,GoldDa99,tackles_combined,3,,,,,
player,201201010ram,sfo,GoldDa99,tackles_solo,3,,,,,
player,201201010ram,sfo,GoldDa99,tackles_assists,0,,,,,
player,201201010ram,sfo,GoldDa99,tackles_loss,0,,,,,
player,201201010ram,sfo,GoldDa99,qb_hits,0,,,,,
player,201201010ram,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201201010ram,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201201010ram,sfo,CullCh00,def_int,0,,,,,
player,201201010ram,sfo,CullCh00,def_int_yds,0,,,,,
player,201201010ram,sfo,CullCh00,def_int_td,0,,,,,
player,201201010ram,sfo,CullCh00,def_int_long,0,,,,,
player,201201010ram,sfo,CullCh00,pass_defended,0,,,,,
player,201201010ram,sfo,CullCh00,sacks,0.0,,,,,
player,201201010ram,sfo,CullCh00,tackles_combined,2,,,,,
player,201201010ram,sfo,CullCh00,tackles_solo,2,,,,,
player,201201010ram,sfo,CullCh00,tackles_assists,0,,,,,
player,201201010ram,sfo,CullCh00,tackles_loss,0,,,,,
player,201201010ram,sfo,CullCh00,qb_hits,0,,,,,
player,201201010ram,sfo,CullCh00,fumbles_rec,0,,,,,
player,201201010ram,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,CullCh00,fumbles_forced,0,,,,,
player,201201010ram,sfo,SmitAl04,def_int,0,,,,,
player,201201010ram,sfo,SmitAl04,def_int_yds,0,,,,,
player,201201010ram,sfo,SmitAl04,def_int_td,0,,,,,
player,201201010ram,sfo,SmitAl04,def_int_long,0,,,,,
player,201201010ram,sfo,SmitAl04,pass_defended,0,,,,,
player,201201010ram,sfo,SmitAl04,sacks,0.0,,,,,
player,201201010ram,sfo,SmitAl04,tackles_combined,2,,,,,
player,201201010ram,sfo,SmitAl04,tackles_solo,2,,,,,
player,201201010ram,sfo,SmitAl04,tackles_assists,0,,,,,
player,201201010ram,sfo,SmitAl04,tackles_loss,1,,,,,
player,201201010ram,sfo,SmitAl04,qb_hits,0,,,,,
player,201201010ram,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201201010ram,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201201010ram,sfo,SpilCJ99,def_int,0,,,,,
player,201201010ram,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201201010ram,sfo,SpilCJ99,def_int_td,0,,,,,
player,201201010ram,sfo,SpilCJ99,def_int_long,0,,,,,
player,201201010ram,sfo,SpilCJ99,pass_defended,0,,,,,
player,201201010ram,sfo,SpilCJ99,sacks,0.0,,,,,
player,201201010ram,sfo,SpilCJ99,tackles_combined,2,,,,,
player,201201010ram,sfo,SpilCJ99,tackles_solo,2,,,,,
player,201201010ram,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201201010ram,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201201010ram,sfo,SpilCJ99,qb_hits,0,,,,,
player,201201010ram,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201201010ram,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201201010ram,sfo,WhitDo20,def_int,0,,,,,
player,201201010ram,sfo,WhitDo20,def_int_yds,0,,,,,
player,201201010ram,sfo,WhitDo20,def_int_td,0,,,,,
player,201201010ram,sfo,WhitDo20,def_int_long,0,,,,,
player,201201010ram,sfo,WhitDo20,pass_defended,0,,,,,
player,201201010ram,sfo,WhitDo20,sacks,0.0,,,,,
player,201201010ram,sfo,WhitDo20,tackles_combined,2,,,,,
player,201201010ram,sfo,WhitDo20,tackles_solo,2,,,,,
player,201201010ram,sfo,WhitDo20,tackles_assists,0,,,,,
player,201201010ram,sfo,WhitDo20,tackles_loss,1,,,,,
player,201201010ram,sfo,WhitDo20,qb_hits,0,,,,,
player,201201010ram,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201201010ram,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201201010ram,sfo,BrocTr00,def_int,0,,,,,
player,201201010ram,sfo,BrocTr00,def_int_yds,0,,,,,
player,201201010ram,sfo,BrocTr00,def_int_td,0,,,,,
player,201201010ram,sfo,BrocTr00,def_int_long,0,,,,,
player,201201010ram,sfo,BrocTr00,pass_defended,2,,,,,
player,201201010ram,sfo,BrocTr00,sacks,0.0,,,,,
player,201201010ram,sfo,BrocTr00,tackles_combined,1,,,,,
player,201201010ram,sfo,BrocTr00,tackles_solo,1,,,,,
player,201201010ram,sfo,BrocTr00,tackles_assists,0,,,,,
player,201201010ram,sfo,BrocTr00,tackles_loss,0,,,,,
player,201201010ram,sfo,BrocTr00,qb_hits,0,,,,,
player,201201010ram,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201201010ram,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201201010ram,sfo,CostBl20,def_int,0,,,,,
player,201201010ram,sfo,CostBl20,def_int_yds,0,,,,,
player,201201010ram,sfo,CostBl20,def_int_td,0,,,,,
player,201201010ram,sfo,CostBl20,def_int_long,0,,,,,
player,201201010ram,sfo,CostBl20,pass_defended,0,,,,,
player,201201010ram,sfo,CostBl20,sacks,0.0,,,,,
player,201201010ram,sfo,CostBl20,tackles_combined,1,,,,,
player,201201010ram,sfo,CostBl20,tackles_solo,1,,,,,
player,201201010ram,sfo,CostBl20,tackles_assists,0,,,,,
player,201201010ram,sfo,CostBl20,tackles_loss,0,,,,,
player,201201010ram,sfo,CostBl20,qb_hits,0,,,,,
player,201201010ram,sfo,CostBl20,fumbles_rec,0,,,,,
player,201201010ram,sfo,CostBl20,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,CostBl20,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,CostBl20,fumbles_forced,0,,,,,
player,201201010ram,sfo,DobbDe00,def_int,0,,,,,
player,201201010ram,sfo,DobbDe00,def_int_yds,0,,,,,
player,201201010ram,sfo,DobbDe00,def_int_td,0,,,,,
player,201201010ram,sfo,DobbDe00,def_int_long,0,,,,,
player,201201010ram,sfo,DobbDe00,pass_defended,0,,,,,
player,201201010ram,sfo,DobbDe00,sacks,0.0,,,,,
player,201201010ram,sfo,DobbDe00,tackles_combined,1,,,,,
player,201201010ram,sfo,DobbDe00,tackles_solo,1,,,,,
player,201201010ram,sfo,DobbDe00,tackles_assists,0,,,,,
player,201201010ram,sfo,DobbDe00,tackles_loss,1,,,,,
player,201201010ram,sfo,DobbDe00,qb_hits,0,,,,,
player,201201010ram,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201201010ram,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201201010ram,sfo,GranLa99,def_int,0,,,,,
player,201201010ram,sfo,GranLa99,def_int_yds,0,,,,,
player,201201010ram,sfo,GranLa99,def_int_td,0,,,,,
player,201201010ram,sfo,GranLa99,def_int_long,0,,,,,
player,201201010ram,sfo,GranLa99,pass_defended,0,,,,,
player,201201010ram,sfo,GranLa99,sacks,0.0,,,,,
player,201201010ram,sfo,GranLa99,tackles_combined,1,,,,,
player,201201010ram,sfo,GranLa99,tackles_solo,1,,,,,
player,201201010ram,sfo,GranLa99,tackles_assists,0,,,,,
player,201201010ram,sfo,GranLa99,tackles_loss,0,,,,,
player,201201010ram,sfo,GranLa99,qb_hits,0,,,,,
player,201201010ram,sfo,GranLa99,fumbles_rec,0,,,,,
player,201201010ram,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,GranLa99,fumbles_forced,0,,,,,
player,201201010ram,sfo,HaraPa20,def_int,0,,,,,
player,201201010ram,sfo,HaraPa20,def_int_yds,0,,,,,
player,201201010ram,sfo,HaraPa20,def_int_td,0,,,,,
player,201201010ram,sfo,HaraPa20,def_int_long,0,,,,,
player,201201010ram,sfo,HaraPa20,pass_defended,0,,,,,
player,201201010ram,sfo,HaraPa20,sacks,0.0,,,,,
player,201201010ram,sfo,HaraPa20,tackles_combined,1,,,,,
player,201201010ram,sfo,HaraPa20,tackles_solo,1,,,,,
player,201201010ram,sfo,HaraPa20,tackles_assists,0,,,,,
player,201201010ram,sfo,HaraPa20,tackles_loss,0,,,,,
player,201201010ram,sfo,HaraPa20,qb_hits,1,,,,,
player,201201010ram,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201201010ram,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201201010ram,sfo,JoneCo01,def_int,0,,,,,
player,201201010ram,sfo,JoneCo01,def_int_yds,0,,,,,
player,201201010ram,sfo,JoneCo01,def_int_td,0,,,,,
player,201201010ram,sfo,JoneCo01,def_int_long,0,,,,,
player,201201010ram,sfo,JoneCo01,pass_defended,0,,,,,
player,201201010ram,sfo,JoneCo01,sacks,0.0,,,,,
player,201201010ram,sfo,JoneCo01,tackles_combined,1,,,,,
player,201201010ram,sfo,JoneCo01,tackles_solo,1,,,,,
player,201201010ram,sfo,JoneCo01,tackles_assists,0,,,,,
player,201201010ram,sfo,JoneCo01,tackles_loss,0,,,,,
player,201201010ram,sfo,JoneCo01,qb_hits,0,,,,,
player,201201010ram,sfo,JoneCo01,fumbles_rec,1,,,,,
player,201201010ram,sfo,JoneCo01,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,JoneCo01,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,JoneCo01,fumbles_forced,0,,,,,
player,201201010ram,sfo,McDoRa99,def_int,0,,,,,
player,201201010ram,sfo,McDoRa99,def_int_yds,0,,,,,
player,201201010ram,sfo,McDoRa99,def_int_td,0,,,,,
player,201201010ram,sfo,McDoRa99,def_int_long,0,,,,,
player,201201010ram,sfo,McDoRa99,pass_defended,0,,,,,
player,201201010ram,sfo,McDoRa99,sacks,0.0,,,,,
player,201201010ram,sfo,McDoRa99,tackles_combined,1,,,,,
player,201201010ram,sfo,McDoRa99,tackles_solo,1,,,,,
player,201201010ram,sfo,McDoRa99,tackles_assists,0,,,,,
player,201201010ram,sfo,McDoRa99,tackles_loss,0,,,,,
player,201201010ram,sfo,McDoRa99,qb_hits,0,,,,,
player,201201010ram,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201201010ram,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201201010ram,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201201010ram,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201201010ram,sfo,SopoIs20,def_int,,,,,,
player,201201010ram,sfo,SopoIs20,def_int_yds,,,,,,
player,201201010ram,sfo,SopoIs20,def_int_td,,,,,,
player,201201010ram,sfo,SopoIs20,def_int_long,,,,,,
player,201201010ram,sfo,SopoIs20,pass_defended,1,,,,,
player,201201010ram,sfo,SopoIs20,sacks,0.0,,,,,
player,201201010ram,sfo,SopoIs20,tackles_combined,0,,,,,
player,201201010ram,sfo,SopoIs20,tackles_solo,0,,,,,
player,201201010ram,sfo,SopoIs20,tackles_assists,0,,,,,
player,201201010ram,sfo,SopoIs20,tackles_loss,0,,,,,
player,201201010ram,sfo,SopoIs20,qb_hits,0,,,,,
player,201201010ram,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201201010ram,sfo,SopoIs20,fumbles_rec_yds,,,,,,
player,201201010ram,sfo,SopoIs20,fumbles_rec_td,,,,,,
player,201201010ram,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201201010ram,ram,ChamCh99,def_int,0,,,,,
player,201201010ram,ram,ChamCh99,def_int_yds,0,,,,,
player,201201010ram,ram,ChamCh99,def_int_td,0,,,,,
player,201201010ram,ram,ChamCh99,def_int_long,0,,,,,
player,201201010ram,ram,ChamCh99,pass_defended,0,,,,,
player,201201010ram,ram,ChamCh99,sacks,1.0,,,,,
player,201201010ram,ram,ChamCh99,tackles_combined,6,,,,,
player,201201010ram,ram,ChamCh99,tackles_solo,6,,,,,
player,201201010ram,ram,ChamCh99,tackles_assists,0,,,,,
player,201201010ram,ram,ChamCh99,tackles_loss,1,,,,,
player,201201010ram,ram,ChamCh99,qb_hits,1,,,,,
player,201201010ram,ram,ChamCh99,fumbles_rec,0,,,,,
player,201201010ram,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201201010ram,ram,ChamCh99,fumbles_forced,0,,,,,
player,201201010ram,ram,HallJa21,def_int,0,,,,,
player,201201010ram,ram,HallJa21,def_int_yds,0,,,,,
player,201201010ram,ram,HallJa21,def_int_td,0,,,,,
player,201201010ram,ram,HallJa21,def_int_long,0,,,,,
player,201201010ram,ram,HallJa21,pass_defended,0,,,,,
player,201201010ram,ram,HallJa21,sacks,1.0,,,,,
player,201201010ram,ram,HallJa21,tackles_combined,5,,,,,
player,201201010ram,ram,HallJa21,tackles_solo,5,,,,,
player,201201010ram,ram,HallJa21,tackles_assists,0,,,,,
player,201201010ram,ram,HallJa21,tackles_loss,2,,,,,
player,201201010ram,ram,HallJa21,qb_hits,1,,,,,
player,201201010ram,ram,HallJa21,fumbles_rec,0,,,,,
player,201201010ram,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201201010ram,ram,HallJa21,fumbles_forced,0,,,,,
player,201201010ram,ram,StewDa00,def_int,0,,,,,
player,201201010ram,ram,StewDa00,def_int_yds,0,,,,,
player,201201010ram,ram,StewDa00,def_int_td,0,,,,,
player,201201010ram,ram,StewDa00,def_int_long,0,,,,,
player,201201010ram,ram,StewDa00,pass_defended,0,,,,,
player,201201010ram,ram,StewDa00,sacks,1.0,,,,,
player,201201010ram,ram,StewDa00,tackles_combined,5,,,,,
player,201201010ram,ram,StewDa00,tackles_solo,5,,,,,
player,201201010ram,ram,StewDa00,tackles_assists,0,,,,,
player,201201010ram,ram,StewDa00,tackles_loss,1,,,,,
player,201201010ram,ram,StewDa00,qb_hits,1,,,,,
player,201201010ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201201010ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201201010ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201201010ram,ram,LaurJa99,def_int,0,,,,,
player,201201010ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201201010ram,ram,LaurJa99,def_int_td,0,,,,,
player,201201010ram,ram,LaurJa99,def_int_long,0,,,,,
player,201201010ram,ram,LaurJa99,pass_defended,0,,,,,
player,201201010ram,ram,LaurJa99,sacks,0.0,,,,,
player,201201010ram,ram,LaurJa99,tackles_combined,9,,,,,
player,201201010ram,ram,LaurJa99,tackles_solo,8,,,,,
player,201201010ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201201010ram,ram,LaurJa99,tackles_loss,2,,,,,
player,201201010ram,ram,LaurJa99,qb_hits,0,,,,,
player,201201010ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201201010ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201201010ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201201010ram,ram,MikeQu20,def_int,0,,,,,
player,201201010ram,ram,MikeQu20,def_int_yds,0,,,,,
player,201201010ram,ram,MikeQu20,def_int_td,0,,,,,
player,201201010ram,ram,MikeQu20,def_int_long,0,,,,,
player,201201010ram,ram,MikeQu20,pass_defended,0,,,,,
player,201201010ram,ram,MikeQu20,sacks,0.0,,,,,
player,201201010ram,ram,MikeQu20,tackles_combined,7,,,,,
player,201201010ram,ram,MikeQu20,tackles_solo,6,,,,,
player,201201010ram,ram,MikeQu20,tackles_assists,1,,,,,
player,201201010ram,ram,MikeQu20,tackles_loss,0,,,,,
player,201201010ram,ram,MikeQu20,qb_hits,0,,,,,
player,201201010ram,ram,MikeQu20,fumbles_rec,0,,,,,
player,201201010ram,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201201010ram,ram,MikeQu20,fumbles_forced,0,,,,,
player,201201010ram,ram,HoodRo20,def_int,0,,,,,
player,201201010ram,ram,HoodRo20,def_int_yds,0,,,,,
player,201201010ram,ram,HoodRo20,def_int_td,0,,,,,
player,201201010ram,ram,HoodRo20,def_int_long,0,,,,,
player,201201010ram,ram,HoodRo20,pass_defended,1,,,,,
player,201201010ram,ram,HoodRo20,sacks,0.0,,,,,
player,201201010ram,ram,HoodRo20,tackles_combined,4,,,,,
player,201201010ram,ram,HoodRo20,tackles_solo,4,,,,,
player,201201010ram,ram,HoodRo20,tackles_assists,0,,,,,
player,201201010ram,ram,HoodRo20,tackles_loss,1,,,,,
player,201201010ram,ram,HoodRo20,qb_hits,0,,,,,
player,201201010ram,ram,HoodRo20,fumbles_rec,0,,,,,
player,201201010ram,ram,HoodRo20,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,HoodRo20,fumbles_rec_td,0,,,,,
player,201201010ram,ram,HoodRo20,fumbles_forced,0,,,,,
player,201201010ram,ram,KehlBr99,def_int,0,,,,,
player,201201010ram,ram,KehlBr99,def_int_yds,0,,,,,
player,201201010ram,ram,KehlBr99,def_int_td,0,,,,,
player,201201010ram,ram,KehlBr99,def_int_long,0,,,,,
player,201201010ram,ram,KehlBr99,pass_defended,0,,,,,
player,201201010ram,ram,KehlBr99,sacks,0.0,,,,,
player,201201010ram,ram,KehlBr99,tackles_combined,4,,,,,
player,201201010ram,ram,KehlBr99,tackles_solo,4,,,,,
player,201201010ram,ram,KehlBr99,tackles_assists,0,,,,,
player,201201010ram,ram,KehlBr99,tackles_loss,0,,,,,
player,201201010ram,ram,KehlBr99,qb_hits,0,,,,,
player,201201010ram,ram,KehlBr99,fumbles_rec,0,,,,,
player,201201010ram,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201201010ram,ram,KehlBr99,fumbles_forced,0,,,,,
player,201201010ram,ram,DahlCr99,def_int,0,,,,,
player,201201010ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201201010ram,ram,DahlCr99,def_int_td,0,,,,,
player,201201010ram,ram,DahlCr99,def_int_long,0,,,,,
player,201201010ram,ram,DahlCr99,pass_defended,0,,,,,
player,201201010ram,ram,DahlCr99,sacks,0.0,,,,,
player,201201010ram,ram,DahlCr99,tackles_combined,3,,,,,
player,201201010ram,ram,DahlCr99,tackles_solo,3,,,,,
player,201201010ram,ram,DahlCr99,tackles_assists,0,,,,,
player,201201010ram,ram,DahlCr99,tackles_loss,0,,,,,
player,201201010ram,ram,DahlCr99,qb_hits,1,,,,,
player,201201010ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201201010ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201201010ram,ram,DahlCr99,fumbles_forced,1,,,,,
player,201201010ram,ram,GordJo01,def_int,0,,,,,
player,201201010ram,ram,GordJo01,def_int_yds,0,,,,,
player,201201010ram,ram,GordJo01,def_int_td,0,,,,,
player,201201010ram,ram,GordJo01,def_int_long,0,,,,,
player,201201010ram,ram,GordJo01,pass_defended,0,,,,,
player,201201010ram,ram,GordJo01,sacks,0.0,,,,,
player,201201010ram,ram,GordJo01,tackles_combined,3,,,,,
player,201201010ram,ram,GordJo01,tackles_solo,3,,,,,
player,201201010ram,ram,GordJo01,tackles_assists,0,,,,,
player,201201010ram,ram,GordJo01,tackles_loss,0,,,,,
player,201201010ram,ram,GordJo01,qb_hits,0,,,,,
player,201201010ram,ram,GordJo01,fumbles_rec,0,,,,,
player,201201010ram,ram,GordJo01,fumbles_rec_yds,0,,,,,
player,201201010ram,ram,GordJo01,fumbles_rec_td,0,,,,,
player,201201010ram,ram,GordJo01,fumbles_forced,0,,,,,
player,201201010ram,ram,LongCh99,def_int,0,,,,,
