game,2011,11,20111121,201111210nwe,kan,"Kansas City Chiefs",3,nwe,"New England Patriots",34
player,201111210nwe,kan,GilbWa00,sacks,1.0,,,,,
player,201111210nwe,kan,GilbWa00,tackles_combined,2,,,,,
player,201111210nwe,kan,GilbWa00,tackles_solo,1,,,,,
player,201111210nwe,kan,GilbWa00,tackles_assists,1,,,,,
player,201111210nwe,kan,GilbWa00,tackles_loss,0,,,,,
player,201111210nwe,kan,GilbWa00,qb_hits,1,,,,,
player,201111210nwe,kan,GilbWa00,fumbles_rec,0,,,,,
player,201111210nwe,kan,GilbWa00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,GilbWa00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,GilbWa00,fumbles_forced,1,,,,,
player,201111210nwe,kan,JohnDe25,def_int,0,,,,,
player,201111210nwe,kan,JohnDe25,def_int_yds,0,,,,,
player,201111210nwe,kan,JohnDe25,def_int_td,0,,,,,
player,201111210nwe,kan,JohnDe25,def_int_long,0,,,,,
player,201111210nwe,kan,JohnDe25,pass_defended,1,,,,,
player,201111210nwe,kan,JohnDe25,sacks,0.0,,,,,
player,201111210nwe,kan,JohnDe25,tackles_combined,12,,,,,
player,201111210nwe,kan,JohnDe25,tackles_solo,7,,,,,
player,201111210nwe,kan,JohnDe25,tackles_assists,5,,,,,
player,201111210nwe,kan,JohnDe25,tackles_loss,1,,,,,
player,201111210nwe,kan,JohnDe25,qb_hits,0,,,,,
player,201111210nwe,kan,JohnDe25,fumbles_rec,0,,,,,
player,201111210nwe,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,JohnDe25,fumbles_forced,0,,,,,
player,201111210nwe,kan,ArenJa99,def_int,0,,,,,
player,201111210nwe,kan,ArenJa99,def_int_yds,0,,,,,
player,201111210nwe,kan,ArenJa99,def_int_td,0,,,,,
player,201111210nwe,kan,ArenJa99,def_int_long,0,,,,,
player,201111210nwe,kan,ArenJa99,pass_defended,0,,,,,
player,201111210nwe,kan,ArenJa99,sacks,0.0,,,,,
player,201111210nwe,kan,ArenJa99,tackles_combined,8,,,,,
player,201111210nwe,kan,ArenJa99,tackles_solo,4,,,,,
player,201111210nwe,kan,ArenJa99,tackles_assists,4,,,,,
player,201111210nwe,kan,ArenJa99,tackles_loss,0,,,,,
player,201111210nwe,kan,ArenJa99,qb_hits,0,,,,,
player,201111210nwe,kan,ArenJa99,fumbles_rec,0,,,,,
player,201111210nwe,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,ArenJa99,fumbles_forced,0,,,,,
player,201111210nwe,kan,WashDo98,def_int,0,,,,,
player,201111210nwe,kan,WashDo98,def_int_yds,0,,,,,
player,201111210nwe,kan,WashDo98,def_int_td,0,,,,,
player,201111210nwe,kan,WashDo98,def_int_long,0,,,,,
player,201111210nwe,kan,WashDo98,pass_defended,0,,,,,
player,201111210nwe,kan,WashDo98,sacks,0.0,,,,,
player,201111210nwe,kan,WashDo98,tackles_combined,8,,,,,
player,201111210nwe,kan,WashDo98,tackles_solo,7,,,,,
player,201111210nwe,kan,WashDo98,tackles_assists,1,,,,,
player,201111210nwe,kan,WashDo98,tackles_loss,0,,,,,
player,201111210nwe,kan,WashDo98,qb_hits,1,,,,,
player,201111210nwe,kan,WashDo98,fumbles_rec,0,,,,,
player,201111210nwe,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,WashDo98,fumbles_forced,0,,,,,
player,201111210nwe,kan,BelcJo00,def_int,0,,,,,
player,201111210nwe,kan,BelcJo00,def_int_yds,0,,,,,
player,201111210nwe,kan,BelcJo00,def_int_td,0,,,,,
player,201111210nwe,kan,BelcJo00,def_int_long,0,,,,,
player,201111210nwe,kan,BelcJo00,pass_defended,0,,,,,
player,201111210nwe,kan,BelcJo00,sacks,0.0,,,,,
player,201111210nwe,kan,BelcJo00,tackles_combined,6,,,,,
player,201111210nwe,kan,BelcJo00,tackles_solo,2,,,,,
player,201111210nwe,kan,BelcJo00,tackles_assists,4,,,,,
player,201111210nwe,kan,BelcJo00,tackles_loss,0,,,,,
player,201111210nwe,kan,BelcJo00,qb_hits,0,,,,,
player,201111210nwe,kan,BelcJo00,fumbles_rec,0,,,,,
player,201111210nwe,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,BelcJo00,fumbles_forced,0,,,,,
player,201111210nwe,kan,CarrBr99,def_int,0,,,,,
player,201111210nwe,kan,CarrBr99,def_int_yds,0,,,,,
player,201111210nwe,kan,CarrBr99,def_int_td,0,,,,,
player,201111210nwe,kan,CarrBr99,def_int_long,0,,,,,
player,201111210nwe,kan,CarrBr99,pass_defended,0,,,,,
player,201111210nwe,kan,CarrBr99,sacks,0.0,,,,,
player,201111210nwe,kan,CarrBr99,tackles_combined,4,,,,,
player,201111210nwe,kan,CarrBr99,tackles_solo,3,,,,,
player,201111210nwe,kan,CarrBr99,tackles_assists,1,,,,,
player,201111210nwe,kan,CarrBr99,tackles_loss,0,,,,,
player,201111210nwe,kan,CarrBr99,qb_hits,0,,,,,
player,201111210nwe,kan,CarrBr99,fumbles_rec,0,,,,,
player,201111210nwe,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,CarrBr99,fumbles_forced,0,,,,,
player,201111210nwe,kan,BrowJa00,def_int,0,,,,,
player,201111210nwe,kan,BrowJa00,def_int_yds,0,,,,,
player,201111210nwe,kan,BrowJa00,def_int_td,0,,,,,
player,201111210nwe,kan,BrowJa00,def_int_long,0,,,,,
player,201111210nwe,kan,BrowJa00,pass_defended,0,,,,,
player,201111210nwe,kan,BrowJa00,sacks,0.0,,,,,
player,201111210nwe,kan,BrowJa00,tackles_combined,3,,,,,
player,201111210nwe,kan,BrowJa00,tackles_solo,2,,,,,
player,201111210nwe,kan,BrowJa00,tackles_assists,1,,,,,
player,201111210nwe,kan,BrowJa00,tackles_loss,0,,,,,
player,201111210nwe,kan,BrowJa00,qb_hits,0,,,,,
player,201111210nwe,kan,BrowJa00,fumbles_rec,0,,,,,
player,201111210nwe,kan,BrowJa00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,BrowJa00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,BrowJa00,fumbles_forced,0,,,,,
player,201111210nwe,kan,JackTy98,def_int,0,,,,,
player,201111210nwe,kan,JackTy98,def_int_yds,0,,,,,
player,201111210nwe,kan,JackTy98,def_int_td,0,,,,,
player,201111210nwe,kan,JackTy98,def_int_long,0,,,,,
player,201111210nwe,kan,JackTy98,pass_defended,0,,,,,
player,201111210nwe,kan,JackTy98,sacks,0.0,,,,,
player,201111210nwe,kan,JackTy98,tackles_combined,3,,,,,
player,201111210nwe,kan,JackTy98,tackles_solo,1,,,,,
player,201111210nwe,kan,JackTy98,tackles_assists,2,,,,,
player,201111210nwe,kan,JackTy98,tackles_loss,0,,,,,
player,201111210nwe,kan,JackTy98,qb_hits,0,,,,,
player,201111210nwe,kan,JackTy98,fumbles_rec,0,,,,,
player,201111210nwe,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,JackTy98,fumbles_forced,0,,,,,
player,201111210nwe,kan,HousJu00,def_int,0,,,,,
player,201111210nwe,kan,HousJu00,def_int_yds,0,,,,,
player,201111210nwe,kan,HousJu00,def_int_td,0,,,,,
player,201111210nwe,kan,HousJu00,def_int_long,0,,,,,
player,201111210nwe,kan,HousJu00,pass_defended,0,,,,,
player,201111210nwe,kan,HousJu00,sacks,0.0,,,,,
player,201111210nwe,kan,HousJu00,tackles_combined,2,,,,,
player,201111210nwe,kan,HousJu00,tackles_solo,2,,,,,
player,201111210nwe,kan,HousJu00,tackles_assists,0,,,,,
player,201111210nwe,kan,HousJu00,tackles_loss,0,,,,,
player,201111210nwe,kan,HousJu00,qb_hits,1,,,,,
player,201111210nwe,kan,HousJu00,fumbles_rec,0,,,,,
player,201111210nwe,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,HousJu00,fumbles_forced,0,,,,,
player,201111210nwe,kan,LewiKe00,def_int,0,,,,,
player,201111210nwe,kan,LewiKe00,def_int_yds,0,,,,,
player,201111210nwe,kan,LewiKe00,def_int_td,0,,,,,
player,201111210nwe,kan,LewiKe00,def_int_long,0,,,,,
player,201111210nwe,kan,LewiKe00,pass_defended,0,,,,,
player,201111210nwe,kan,LewiKe00,sacks,0.0,,,,,
player,201111210nwe,kan,LewiKe00,tackles_combined,2,,,,,
player,201111210nwe,kan,LewiKe00,tackles_solo,2,,,,,
player,201111210nwe,kan,LewiKe00,tackles_assists,0,,,,,
player,201111210nwe,kan,LewiKe00,tackles_loss,0,,,,,
player,201111210nwe,kan,LewiKe00,qb_hits,0,,,,,
player,201111210nwe,kan,LewiKe00,fumbles_rec,0,,,,,
player,201111210nwe,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,LewiKe00,fumbles_forced,0,,,,,
player,201111210nwe,kan,BailAl00,def_int,0,,,,,
player,201111210nwe,kan,BailAl00,def_int_yds,0,,,,,
player,201111210nwe,kan,BailAl00,def_int_td,0,,,,,
player,201111210nwe,kan,BailAl00,def_int_long,0,,,,,
player,201111210nwe,kan,BailAl00,pass_defended,0,,,,,
player,201111210nwe,kan,BailAl00,sacks,0.0,,,,,
player,201111210nwe,kan,BailAl00,tackles_combined,1,,,,,
player,201111210nwe,kan,BailAl00,tackles_solo,1,,,,,
player,201111210nwe,kan,BailAl00,tackles_assists,0,,,,,
player,201111210nwe,kan,BailAl00,tackles_loss,0,,,,,
player,201111210nwe,kan,BailAl00,qb_hits,0,,,,,
player,201111210nwe,kan,BailAl00,fumbles_rec,1,,,,,
player,201111210nwe,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,BailAl00,fumbles_forced,0,,,,,
player,201111210nwe,kan,FlowBr99,def_int,0,,,,,
player,201111210nwe,kan,FlowBr99,def_int_yds,0,,,,,
player,201111210nwe,kan,FlowBr99,def_int_td,0,,,,,
player,201111210nwe,kan,FlowBr99,def_int_long,0,,,,,
player,201111210nwe,kan,FlowBr99,pass_defended,0,,,,,
player,201111210nwe,kan,FlowBr99,sacks,0.0,,,,,
player,201111210nwe,kan,FlowBr99,tackles_combined,1,,,,,
player,201111210nwe,kan,FlowBr99,tackles_solo,1,,,,,
player,201111210nwe,kan,FlowBr99,tackles_assists,0,,,,,
player,201111210nwe,kan,FlowBr99,tackles_loss,0,,,,,
player,201111210nwe,kan,FlowBr99,qb_hits,0,,,,,
player,201111210nwe,kan,FlowBr99,fumbles_rec,0,,,,,
player,201111210nwe,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,FlowBr99,fumbles_forced,0,,,,,
player,201111210nwe,kan,GregKe20,def_int,0,,,,,
player,201111210nwe,kan,GregKe20,def_int_yds,0,,,,,
player,201111210nwe,kan,GregKe20,def_int_td,0,,,,,
player,201111210nwe,kan,GregKe20,def_int_long,0,,,,,
player,201111210nwe,kan,GregKe20,pass_defended,0,,,,,
player,201111210nwe,kan,GregKe20,sacks,0.0,,,,,
player,201111210nwe,kan,GregKe20,tackles_combined,1,,,,,
player,201111210nwe,kan,GregKe20,tackles_solo,0,,,,,
player,201111210nwe,kan,GregKe20,tackles_assists,1,,,,,
player,201111210nwe,kan,GregKe20,tackles_loss,0,,,,,
player,201111210nwe,kan,GregKe20,qb_hits,0,,,,,
player,201111210nwe,kan,GregKe20,fumbles_rec,0,,,,,
player,201111210nwe,kan,GregKe20,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,GregKe20,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,GregKe20,fumbles_forced,0,,,,,
player,201111210nwe,kan,HornJe00,def_int,0,,,,,
player,201111210nwe,kan,HornJe00,def_int_yds,0,,,,,
player,201111210nwe,kan,HornJe00,def_int_td,0,,,,,
player,201111210nwe,kan,HornJe00,def_int_long,0,,,,,
player,201111210nwe,kan,HornJe00,pass_defended,0,,,,,
player,201111210nwe,kan,HornJe00,sacks,0.0,,,,,
player,201111210nwe,kan,HornJe00,tackles_combined,1,,,,,
player,201111210nwe,kan,HornJe00,tackles_solo,1,,,,,
player,201111210nwe,kan,HornJe00,tackles_assists,0,,,,,
player,201111210nwe,kan,HornJe00,tackles_loss,0,,,,,
player,201111210nwe,kan,HornJe00,qb_hits,0,,,,,
player,201111210nwe,kan,HornJe00,fumbles_rec,0,,,,,
player,201111210nwe,kan,HornJe00,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,HornJe00,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,HornJe00,fumbles_forced,0,,,,,
player,201111210nwe,kan,ShefCa99,def_int,0,,,,,
player,201111210nwe,kan,ShefCa99,def_int_yds,0,,,,,
player,201111210nwe,kan,ShefCa99,def_int_td,0,,,,,
player,201111210nwe,kan,ShefCa99,def_int_long,0,,,,,
player,201111210nwe,kan,ShefCa99,pass_defended,0,,,,,
player,201111210nwe,kan,ShefCa99,sacks,0.0,,,,,
player,201111210nwe,kan,ShefCa99,tackles_combined,1,,,,,
player,201111210nwe,kan,ShefCa99,tackles_solo,0,,,,,
player,201111210nwe,kan,ShefCa99,tackles_assists,1,,,,,
player,201111210nwe,kan,ShefCa99,tackles_loss,0,,,,,
player,201111210nwe,kan,ShefCa99,qb_hits,0,,,,,
player,201111210nwe,kan,ShefCa99,fumbles_rec,0,,,,,
player,201111210nwe,kan,ShefCa99,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,ShefCa99,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,ShefCa99,fumbles_forced,0,,,,,
player,201111210nwe,kan,StudAn99,def_int,0,,,,,
player,201111210nwe,kan,StudAn99,def_int_yds,0,,,,,
player,201111210nwe,kan,StudAn99,def_int_td,0,,,,,
player,201111210nwe,kan,StudAn99,def_int_long,0,,,,,
player,201111210nwe,kan,StudAn99,pass_defended,0,,,,,
player,201111210nwe,kan,StudAn99,sacks,0.0,,,,,
player,201111210nwe,kan,StudAn99,tackles_combined,1,,,,,
player,201111210nwe,kan,StudAn99,tackles_solo,0,,,,,
player,201111210nwe,kan,StudAn99,tackles_assists,1,,,,,
player,201111210nwe,kan,StudAn99,tackles_loss,0,,,,,
player,201111210nwe,kan,StudAn99,qb_hits,0,,,,,
player,201111210nwe,kan,StudAn99,fumbles_rec,0,,,,,
player,201111210nwe,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201111210nwe,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201111210nwe,kan,StudAn99,fumbles_forced,0,,,,,
player,201111210nwe,nwe,ArriKy00,def_int,2,,,,,
player,201111210nwe,nwe,ArriKy00,def_int_yds,44,,,,,
player,201111210nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201111210nwe,nwe,ArriKy00,def_int_long,28,,,,,
player,201111210nwe,nwe,ArriKy00,pass_defended,2,,,,,
player,201111210nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201111210nwe,nwe,ArriKy00,tackles_combined,5,,,,,
player,201111210nwe,nwe,ArriKy00,tackles_solo,4,,,,,
player,201111210nwe,nwe,ArriKy00,tackles_assists,1,,,,,
player,201111210nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201111210nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201111210nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201111210nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201111210nwe,nwe,AdamPh00,def_int,1,,,,,
player,201111210nwe,nwe,AdamPh00,def_int_yds,0,,,,,
player,201111210nwe,nwe,AdamPh00,def_int_td,0,,,,,
player,201111210nwe,nwe,AdamPh00,def_int_long,0,,,,,
player,201111210nwe,nwe,AdamPh00,pass_defended,1,,,,,
player,201111210nwe,nwe,AdamPh00,sacks,0.0,,,,,
player,201111210nwe,nwe,AdamPh00,tackles_combined,1,,,,,
player,201111210nwe,nwe,AdamPh00,tackles_solo,1,,,,,
player,201111210nwe,nwe,AdamPh00,tackles_assists,0,,,,,
player,201111210nwe,nwe,AdamPh00,tackles_loss,0,,,,,
player,201111210nwe,nwe,AdamPh00,qb_hits,0,,,,,
player,201111210nwe,nwe,AdamPh00,fumbles_rec,0,,,,,
player,201111210nwe,nwe,AdamPh00,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,AdamPh00,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,AdamPh00,fumbles_forced,0,,,,,
player,201111210nwe,nwe,AndeMa21,def_int,0,,,,,
player,201111210nwe,nwe,AndeMa21,def_int_yds,0,,,,,
player,201111210nwe,nwe,AndeMa21,def_int_td,0,,,,,
player,201111210nwe,nwe,AndeMa21,def_int_long,0,,,,,
player,201111210nwe,nwe,AndeMa21,pass_defended,0,,,,,
player,201111210nwe,nwe,AndeMa21,sacks,1.5,,,,,
player,201111210nwe,nwe,AndeMa21,tackles_combined,4,,,,,
player,201111210nwe,nwe,AndeMa21,tackles_solo,2,,,,,
player,201111210nwe,nwe,AndeMa21,tackles_assists,2,,,,,
player,201111210nwe,nwe,AndeMa21,tackles_loss,1,,,,,
player,201111210nwe,nwe,AndeMa21,qb_hits,2,,,,,
player,201111210nwe,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201111210nwe,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201111210nwe,nwe,NinkRo20,def_int,0,,,,,
player,201111210nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201111210nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201111210nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201111210nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201111210nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201111210nwe,nwe,NinkRo20,tackles_combined,6,,,,,
player,201111210nwe,nwe,NinkRo20,tackles_solo,6,,,,,
player,201111210nwe,nwe,NinkRo20,tackles_assists,0,,,,,
player,201111210nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201111210nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201111210nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201111210nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201111210nwe,nwe,CartAn20,def_int,0,,,,,
player,201111210nwe,nwe,CartAn20,def_int_yds,0,,,,,
player,201111210nwe,nwe,CartAn20,def_int_td,0,,,,,
player,201111210nwe,nwe,CartAn20,def_int_long,0,,,,,
player,201111210nwe,nwe,CartAn20,pass_defended,1,,,,,
player,201111210nwe,nwe,CartAn20,sacks,0.5,,,,,
player,201111210nwe,nwe,CartAn20,tackles_combined,7,,,,,
player,201111210nwe,nwe,CartAn20,tackles_solo,3,,,,,
player,201111210nwe,nwe,CartAn20,tackles_assists,4,,,,,
player,201111210nwe,nwe,CartAn20,tackles_loss,2,,,,,
player,201111210nwe,nwe,CartAn20,qb_hits,3,,,,,
player,201111210nwe,nwe,CartAn20,fumbles_rec,0,,,,,
player,201111210nwe,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,CartAn20,fumbles_forced,0,,,,,
player,201111210nwe,nwe,MayoJe99,def_int,0,,,,,
player,201111210nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201111210nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201111210nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201111210nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201111210nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201111210nwe,nwe,MayoJe99,tackles_combined,11,,,,,
player,201111210nwe,nwe,MayoJe99,tackles_solo,7,,,,,
player,201111210nwe,nwe,MayoJe99,tackles_assists,4,,,,,
player,201111210nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201111210nwe,nwe,MayoJe99,qb_hits,1,,,,,
player,201111210nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201111210nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201111210nwe,nwe,MoldAn99,def_int,0,,,,,
player,201111210nwe,nwe,MoldAn99,def_int_yds,0,,,,,
player,201111210nwe,nwe,MoldAn99,def_int_td,0,,,,,
player,201111210nwe,nwe,MoldAn99,def_int_long,0,,,,,
player,201111210nwe,nwe,MoldAn99,pass_defended,1,,,,,
player,201111210nwe,nwe,MoldAn99,sacks,0.0,,,,,
player,201111210nwe,nwe,MoldAn99,tackles_combined,7,,,,,
player,201111210nwe,nwe,MoldAn99,tackles_solo,6,,,,,
player,201111210nwe,nwe,MoldAn99,tackles_assists,1,,,,,
player,201111210nwe,nwe,MoldAn99,tackles_loss,0,,,,,
player,201111210nwe,nwe,MoldAn99,qb_hits,0,,,,,
player,201111210nwe,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201111210nwe,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201111210nwe,nwe,WhitTr20,def_int,0,,,,,
player,201111210nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201111210nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201111210nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201111210nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201111210nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201111210nwe,nwe,WhitTr20,tackles_combined,6,,,,,
player,201111210nwe,nwe,WhitTr20,tackles_solo,5,,,,,
player,201111210nwe,nwe,WhitTr20,tackles_assists,1,,,,,
player,201111210nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201111210nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201111210nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201111210nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201111210nwe,nwe,GuytGa99,def_int,0,,,,,
player,201111210nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201111210nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201111210nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201111210nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201111210nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201111210nwe,nwe,GuytGa99,tackles_combined,5,,,,,
player,201111210nwe,nwe,GuytGa99,tackles_solo,3,,,,,
player,201111210nwe,nwe,GuytGa99,tackles_assists,2,,,,,
player,201111210nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201111210nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201111210nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201111210nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201111210nwe,nwe,IhedJa00,def_int,0,,,,,
player,201111210nwe,nwe,IhedJa00,def_int_yds,0,,,,,
player,201111210nwe,nwe,IhedJa00,def_int_td,0,,,,,
player,201111210nwe,nwe,IhedJa00,def_int_long,0,,,,,
player,201111210nwe,nwe,IhedJa00,pass_defended,0,,,,,
player,201111210nwe,nwe,IhedJa00,sacks,0.0,,,,,
player,201111210nwe,nwe,IhedJa00,tackles_combined,5,,,,,
player,201111210nwe,nwe,IhedJa00,tackles_solo,3,,,,,
player,201111210nwe,nwe,IhedJa00,tackles_assists,2,,,,,
player,201111210nwe,nwe,IhedJa00,tackles_loss,0,,,,,
player,201111210nwe,nwe,IhedJa00,qb_hits,0,,,,,
player,201111210nwe,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201111210nwe,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201111210nwe,nwe,WilfVi20,def_int,0,,,,,
player,201111210nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201111210nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201111210nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201111210nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201111210nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201111210nwe,nwe,WilfVi20,tackles_combined,4,,,,,
player,201111210nwe,nwe,WilfVi20,tackles_solo,3,,,,,
player,201111210nwe,nwe,WilfVi20,tackles_assists,1,,,,,
player,201111210nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201111210nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201111210nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201111210nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201111210nwe,nwe,DeadBr99,def_int,0,,,,,
player,201111210nwe,nwe,DeadBr99,def_int_yds,0,,,,,
player,201111210nwe,nwe,DeadBr99,def_int_td,0,,,,,
player,201111210nwe,nwe,DeadBr99,def_int_long,0,,,,,
player,201111210nwe,nwe,DeadBr99,pass_defended,0,,,,,
player,201111210nwe,nwe,DeadBr99,sacks,0.0,,,,,
player,201111210nwe,nwe,DeadBr99,tackles_combined,2,,,,,
player,201111210nwe,nwe,DeadBr99,tackles_solo,0,,,,,
player,201111210nwe,nwe,DeadBr99,tackles_assists,2,,,,,
player,201111210nwe,nwe,DeadBr99,tackles_loss,0,,,,,
player,201111210nwe,nwe,DeadBr99,qb_hits,0,,,,,
player,201111210nwe,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201111210nwe,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201111210nwe,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201111210nwe,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201111210nwe,nwe,KoutNi20,def_int,0,,,,,
player,201111210nwe,nwe,KoutNi20,def_int_yds,0,,,,,
player,201111210nwe,nwe,KoutNi20,def_int_td,0,,,,,
player,201111210nwe,nwe,KoutNi20,def_int_long,0,,,,,
