game,2011,10,20111114,201111140gnb,min,"Minnesota Vikings",7,gnb,"Green Bay Packers",45
player,201111140gnb,min,HarvPe00,pass_rating,,,,,,
player,201111140gnb,min,HarvPe00,rush_att,3,,,,,
player,201111140gnb,min,HarvPe00,rush_yds,18,,,,,
player,201111140gnb,min,HarvPe00,rush_td,0,,,,,
player,201111140gnb,min,HarvPe00,rush_long,11,,,,,
player,201111140gnb,min,HarvPe00,targets,8,,,,,
player,201111140gnb,min,HarvPe00,rec,6,,,,,
player,201111140gnb,min,HarvPe00,rec_yds,52,,,,,
player,201111140gnb,min,HarvPe00,rec_td,0,,,,,
player,201111140gnb,min,HarvPe00,rec_long,12,,,,,
player,201111140gnb,min,HarvPe00,fumbles,0,,,,,
player,201111140gnb,min,HarvPe00,fumbles_lost,,,,,,
player,201111140gnb,min,BookLo00,pass_cmp,0,,,,,
player,201111140gnb,min,BookLo00,pass_att,0,,,,,
player,201111140gnb,min,BookLo00,pass_yds,0,,,,,
player,201111140gnb,min,BookLo00,pass_td,0,,,,,
player,201111140gnb,min,BookLo00,pass_int,0,,,,,
player,201111140gnb,min,BookLo00,pass_sacked,0,,,,,
player,201111140gnb,min,BookLo00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,BookLo00,pass_long,0,,,,,
player,201111140gnb,min,BookLo00,pass_rating,,,,,,
player,201111140gnb,min,BookLo00,rush_att,2,,,,,
player,201111140gnb,min,BookLo00,rush_yds,12,,,,,
player,201111140gnb,min,BookLo00,rush_td,0,,,,,
player,201111140gnb,min,BookLo00,rush_long,7,,,,,
player,201111140gnb,min,BookLo00,targets,3,,,,,
player,201111140gnb,min,BookLo00,rec,1,,,,,
player,201111140gnb,min,BookLo00,rec_yds,9,,,,,
player,201111140gnb,min,BookLo00,rec_td,0,,,,,
player,201111140gnb,min,BookLo00,rec_long,9,,,,,
player,201111140gnb,min,BookLo00,fumbles,0,,,,,
player,201111140gnb,min,BookLo00,fumbles_lost,,,,,,
player,201111140gnb,min,WebbJo00,pass_cmp,0,,,,,
player,201111140gnb,min,WebbJo00,pass_att,0,,,,,
player,201111140gnb,min,WebbJo00,pass_yds,0,,,,,
player,201111140gnb,min,WebbJo00,pass_td,0,,,,,
player,201111140gnb,min,WebbJo00,pass_int,0,,,,,
player,201111140gnb,min,WebbJo00,pass_sacked,0,,,,,
player,201111140gnb,min,WebbJo00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,WebbJo00,pass_long,0,,,,,
player,201111140gnb,min,WebbJo00,pass_rating,,,,,,
player,201111140gnb,min,WebbJo00,rush_att,1,,,,,
player,201111140gnb,min,WebbJo00,rush_yds,6,,,,,
player,201111140gnb,min,WebbJo00,rush_td,0,,,,,
player,201111140gnb,min,WebbJo00,rush_long,6,,,,,
player,201111140gnb,min,WebbJo00,targets,1,,,,,
player,201111140gnb,min,WebbJo00,rec,1,,,,,
player,201111140gnb,min,WebbJo00,rec_yds,9,,,,,
player,201111140gnb,min,WebbJo00,rec_td,0,,,,,
player,201111140gnb,min,WebbJo00,rec_long,9,,,,,
player,201111140gnb,min,WebbJo00,fumbles,0,,,,,
player,201111140gnb,min,WebbJo00,fumbles_lost,,,,,,
player,201111140gnb,min,JenkMi00,pass_cmp,0,,,,,
player,201111140gnb,min,JenkMi00,pass_att,0,,,,,
player,201111140gnb,min,JenkMi00,pass_yds,0,,,,,
player,201111140gnb,min,JenkMi00,pass_td,0,,,,,
player,201111140gnb,min,JenkMi00,pass_int,0,,,,,
player,201111140gnb,min,JenkMi00,pass_sacked,0,,,,,
player,201111140gnb,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,JenkMi00,pass_long,0,,,,,
player,201111140gnb,min,JenkMi00,pass_rating,,,,,,
player,201111140gnb,min,JenkMi00,rush_att,0,,,,,
player,201111140gnb,min,JenkMi00,rush_yds,0,,,,,
player,201111140gnb,min,JenkMi00,rush_td,0,,,,,
player,201111140gnb,min,JenkMi00,rush_long,0,,,,,
player,201111140gnb,min,JenkMi00,targets,4,,,,,
player,201111140gnb,min,JenkMi00,rec,3,,,,,
player,201111140gnb,min,JenkMi00,rec_yds,49,,,,,
player,201111140gnb,min,JenkMi00,rec_td,0,,,,,
player,201111140gnb,min,JenkMi00,rec_long,22,,,,,
player,201111140gnb,min,JenkMi00,fumbles,0,,,,,
player,201111140gnb,min,JenkMi00,fumbles_lost,,,,,,
player,201111140gnb,min,RudoKy00,pass_cmp,0,,,,,
player,201111140gnb,min,RudoKy00,pass_att,0,,,,,
player,201111140gnb,min,RudoKy00,pass_yds,0,,,,,
player,201111140gnb,min,RudoKy00,pass_td,0,,,,,
player,201111140gnb,min,RudoKy00,pass_int,0,,,,,
player,201111140gnb,min,RudoKy00,pass_sacked,0,,,,,
player,201111140gnb,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,RudoKy00,pass_long,0,,,,,
player,201111140gnb,min,RudoKy00,pass_rating,,,,,,
player,201111140gnb,min,RudoKy00,rush_att,0,,,,,
player,201111140gnb,min,RudoKy00,rush_yds,0,,,,,
player,201111140gnb,min,RudoKy00,rush_td,0,,,,,
player,201111140gnb,min,RudoKy00,rush_long,0,,,,,
player,201111140gnb,min,RudoKy00,targets,3,,,,,
player,201111140gnb,min,RudoKy00,rec,3,,,,,
player,201111140gnb,min,RudoKy00,rec_yds,37,,,,,
player,201111140gnb,min,RudoKy00,rec_td,0,,,,,
player,201111140gnb,min,RudoKy00,rec_long,21,,,,,
player,201111140gnb,min,RudoKy00,fumbles,0,,,,,
player,201111140gnb,min,RudoKy00,fumbles_lost,,,,,,
player,201111140gnb,min,ShiaVi00,pass_cmp,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_att,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_yds,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_td,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_int,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_sacked,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_long,0,,,,,
player,201111140gnb,min,ShiaVi00,pass_rating,,,,,,
player,201111140gnb,min,ShiaVi00,rush_att,0,,,,,
player,201111140gnb,min,ShiaVi00,rush_yds,0,,,,,
player,201111140gnb,min,ShiaVi00,rush_td,0,,,,,
player,201111140gnb,min,ShiaVi00,rush_long,0,,,,,
player,201111140gnb,min,ShiaVi00,targets,4,,,,,
player,201111140gnb,min,ShiaVi00,rec,1,,,,,
player,201111140gnb,min,ShiaVi00,rec_yds,33,,,,,
player,201111140gnb,min,ShiaVi00,rec_td,0,,,,,
player,201111140gnb,min,ShiaVi00,rec_long,33,,,,,
player,201111140gnb,min,ShiaVi00,fumbles,0,,,,,
player,201111140gnb,min,ShiaVi00,fumbles_lost,,,,,,
player,201111140gnb,min,DImpRy00,pass_cmp,0,,,,,
player,201111140gnb,min,DImpRy00,pass_att,0,,,,,
player,201111140gnb,min,DImpRy00,pass_yds,0,,,,,
player,201111140gnb,min,DImpRy00,pass_td,0,,,,,
player,201111140gnb,min,DImpRy00,pass_int,0,,,,,
player,201111140gnb,min,DImpRy00,pass_sacked,0,,,,,
player,201111140gnb,min,DImpRy00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,DImpRy00,pass_long,0,,,,,
player,201111140gnb,min,DImpRy00,pass_rating,,,,,,
player,201111140gnb,min,DImpRy00,rush_att,0,,,,,
player,201111140gnb,min,DImpRy00,rush_yds,0,,,,,
player,201111140gnb,min,DImpRy00,rush_td,0,,,,,
player,201111140gnb,min,DImpRy00,rush_long,0,,,,,
player,201111140gnb,min,DImpRy00,targets,1,,,,,
player,201111140gnb,min,DImpRy00,rec,1,,,,,
player,201111140gnb,min,DImpRy00,rec_yds,1,,,,,
player,201111140gnb,min,DImpRy00,rec_td,0,,,,,
player,201111140gnb,min,DImpRy00,rec_long,1,,,,,
player,201111140gnb,min,DImpRy00,fumbles,0,,,,,
player,201111140gnb,min,DImpRy00,fumbles_lost,,,,,,
player,201111140gnb,min,AromDe00,pass_cmp,0,,,,,
player,201111140gnb,min,AromDe00,pass_att,0,,,,,
player,201111140gnb,min,AromDe00,pass_yds,0,,,,,
player,201111140gnb,min,AromDe00,pass_td,0,,,,,
player,201111140gnb,min,AromDe00,pass_int,0,,,,,
player,201111140gnb,min,AromDe00,pass_sacked,0,,,,,
player,201111140gnb,min,AromDe00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,AromDe00,pass_long,0,,,,,
player,201111140gnb,min,AromDe00,pass_rating,,,,,,
player,201111140gnb,min,AromDe00,rush_att,0,,,,,
player,201111140gnb,min,AromDe00,rush_yds,0,,,,,
player,201111140gnb,min,AromDe00,rush_td,0,,,,,
player,201111140gnb,min,AromDe00,rush_long,0,,,,,
player,201111140gnb,min,AromDe00,targets,6,,,,,
player,201111140gnb,min,AromDe00,rec,0,,,,,
player,201111140gnb,min,AromDe00,rec_yds,0,,,,,
player,201111140gnb,min,AromDe00,rec_td,0,,,,,
player,201111140gnb,min,AromDe00,rec_long,0,,,,,
player,201111140gnb,min,AromDe00,fumbles,0,,,,,
player,201111140gnb,min,AromDe00,fumbles_lost,,,,,,
player,201111140gnb,min,CamaGr00,pass_cmp,0,,,,,
player,201111140gnb,min,CamaGr00,pass_att,0,,,,,
player,201111140gnb,min,CamaGr00,pass_yds,0,,,,,
player,201111140gnb,min,CamaGr00,pass_td,0,,,,,
player,201111140gnb,min,CamaGr00,pass_int,0,,,,,
player,201111140gnb,min,CamaGr00,pass_sacked,0,,,,,
player,201111140gnb,min,CamaGr00,pass_sacked_yds,0,,,,,
player,201111140gnb,min,CamaGr00,pass_long,0,,,,,
player,201111140gnb,min,CamaGr00,pass_rating,,,,,,
player,201111140gnb,min,CamaGr00,rush_att,0,,,,,
player,201111140gnb,min,CamaGr00,rush_yds,0,,,,,
player,201111140gnb,min,CamaGr00,rush_td,0,,,,,
player,201111140gnb,min,CamaGr00,rush_long,0,,,,,
player,201111140gnb,min,CamaGr00,targets,3,,,,,
player,201111140gnb,min,CamaGr00,rec,0,,,,,
player,201111140gnb,min,CamaGr00,rec_yds,0,,,,,
player,201111140gnb,min,CamaGr00,rec_td,0,,,,,
player,201111140gnb,min,CamaGr00,rec_long,0,,,,,
player,201111140gnb,min,CamaGr00,fumbles,0,,,,,
player,201111140gnb,min,CamaGr00,fumbles_lost,,,,,,
player,201111140gnb,gnb,RodgAa00,pass_cmp,23,,,,,
player,201111140gnb,gnb,RodgAa00,pass_att,30,,,,,
player,201111140gnb,gnb,RodgAa00,pass_yds,250,,,,,
player,201111140gnb,gnb,RodgAa00,pass_td,4,,,,,
player,201111140gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201111140gnb,gnb,RodgAa00,pass_sacked,3,,,,,
player,201111140gnb,gnb,RodgAa00,pass_sacked_yds,22,,,,,
player,201111140gnb,gnb,RodgAa00,pass_long,25,,,,,
player,201111140gnb,gnb,RodgAa00,pass_rating,140.3,,,,,
player,201111140gnb,gnb,RodgAa00,rush_att,6,,,,,
player,201111140gnb,gnb,RodgAa00,rush_yds,21,,,,,
player,201111140gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201111140gnb,gnb,RodgAa00,rush_long,9,,,,,
player,201111140gnb,gnb,RodgAa00,targets,0,,,,,
player,201111140gnb,gnb,RodgAa00,rec,0,,,,,
player,201111140gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201111140gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201111140gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201111140gnb,gnb,RodgAa00,fumbles,1,,,,,
player,201111140gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201111140gnb,gnb,FlynMa00,pass_cmp,2,,,,,
player,201111140gnb,gnb,FlynMa00,pass_att,2,,,,,
player,201111140gnb,gnb,FlynMa00,pass_yds,38,,,,,
player,201111140gnb,gnb,FlynMa00,pass_td,0,,,,,
player,201111140gnb,gnb,FlynMa00,pass_int,0,,,,,
player,201111140gnb,gnb,FlynMa00,pass_sacked,0,,,,,
player,201111140gnb,gnb,FlynMa00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,FlynMa00,pass_long,31,,,,,
player,201111140gnb,gnb,FlynMa00,pass_rating,118.7,,,,,
player,201111140gnb,gnb,FlynMa00,rush_att,4,,,,,
player,201111140gnb,gnb,FlynMa00,rush_yds,0,,,,,
player,201111140gnb,gnb,FlynMa00,rush_td,1,,,,,
player,201111140gnb,gnb,FlynMa00,rush_long,3,,,,,
player,201111140gnb,gnb,FlynMa00,targets,0,,,,,
player,201111140gnb,gnb,FlynMa00,rec,0,,,,,
player,201111140gnb,gnb,FlynMa00,rec_yds,0,,,,,
player,201111140gnb,gnb,FlynMa00,rec_td,0,,,,,
player,201111140gnb,gnb,FlynMa00,rec_long,0,,,,,
player,201111140gnb,gnb,FlynMa00,fumbles,0,,,,,
player,201111140gnb,gnb,FlynMa00,fumbles_lost,,,,,,
player,201111140gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_att,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_td,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_int,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_long,0,,,,,
player,201111140gnb,gnb,StarJa00,pass_rating,,,,,,
player,201111140gnb,gnb,StarJa00,rush_att,13,,,,,
player,201111140gnb,gnb,StarJa00,rush_yds,63,,,,,
player,201111140gnb,gnb,StarJa00,rush_td,0,,,,,
player,201111140gnb,gnb,StarJa00,rush_long,15,,,,,
player,201111140gnb,gnb,StarJa00,targets,4,,,,,
player,201111140gnb,gnb,StarJa00,rec,3,,,,,
player,201111140gnb,gnb,StarJa00,rec_yds,11,,,,,
player,201111140gnb,gnb,StarJa00,rec_td,0,,,,,
player,201111140gnb,gnb,StarJa00,rec_long,7,,,,,
player,201111140gnb,gnb,StarJa00,fumbles,0,,,,,
player,201111140gnb,gnb,StarJa00,fumbles_lost,,,,,,
player,201111140gnb,gnb,GranRy00,pass_cmp,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_att,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_yds,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_td,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_int,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_sacked,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_long,0,,,,,
player,201111140gnb,gnb,GranRy00,pass_rating,,,,,,
player,201111140gnb,gnb,GranRy00,rush_att,8,,,,,
player,201111140gnb,gnb,GranRy00,rush_yds,6,,,,,
player,201111140gnb,gnb,GranRy00,rush_td,0,,,,,
player,201111140gnb,gnb,GranRy00,rush_long,3,,,,,
player,201111140gnb,gnb,GranRy00,targets,1,,,,,
player,201111140gnb,gnb,GranRy00,rec,1,,,,,
player,201111140gnb,gnb,GranRy00,rec_yds,17,,,,,
player,201111140gnb,gnb,GranRy00,rec_td,0,,,,,
player,201111140gnb,gnb,GranRy00,rec_long,17,,,,,
player,201111140gnb,gnb,GranRy00,fumbles,0,,,,,
player,201111140gnb,gnb,GranRy00,fumbles_lost,,,,,,
player,201111140gnb,gnb,FinlJe00,pass_cmp,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_att,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_yds,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_td,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_int,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_sacked,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_long,0,,,,,
player,201111140gnb,gnb,FinlJe00,pass_rating,,,,,,
player,201111140gnb,gnb,FinlJe00,rush_att,0,,,,,
player,201111140gnb,gnb,FinlJe00,rush_yds,0,,,,,
player,201111140gnb,gnb,FinlJe00,rush_td,0,,,,,
player,201111140gnb,gnb,FinlJe00,rush_long,0,,,,,
player,201111140gnb,gnb,FinlJe00,targets,4,,,,,
player,201111140gnb,gnb,FinlJe00,rec,3,,,,,
player,201111140gnb,gnb,FinlJe00,rec_yds,67,,,,,
player,201111140gnb,gnb,FinlJe00,rec_td,0,,,,,
player,201111140gnb,gnb,FinlJe00,rec_long,31,,,,,
player,201111140gnb,gnb,FinlJe00,fumbles,0,,,,,
player,201111140gnb,gnb,FinlJe00,fumbles_lost,,,,,,
player,201111140gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201111140gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201111140gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201111140gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201111140gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201111140gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201111140gnb,gnb,NelsJo00,targets,5,,,,,
player,201111140gnb,gnb,NelsJo00,rec,5,,,,,
player,201111140gnb,gnb,NelsJo00,rec_yds,63,,,,,
player,201111140gnb,gnb,NelsJo00,rec_td,2,,,,,
player,201111140gnb,gnb,NelsJo00,rec_long,23,,,,,
player,201111140gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201111140gnb,gnb,NelsJo00,fumbles_lost,,,,,,
player,201111140gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201111140gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201111140gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201111140gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201111140gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201111140gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201111140gnb,gnb,CobbRa00,targets,3,,,,,
player,201111140gnb,gnb,CobbRa00,rec,3,,,,,
player,201111140gnb,gnb,CobbRa00,rec_yds,36,,,,,
player,201111140gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201111140gnb,gnb,CobbRa00,rec_long,19,,,,,
player,201111140gnb,gnb,CobbRa00,fumbles,1,,,,,
player,201111140gnb,gnb,CobbRa00,fumbles_lost,1,,,,,
player,201111140gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_sacked,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201111140gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201111140gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201111140gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201111140gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201111140gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201111140gnb,gnb,DrivDo00,targets,4,,,,,
player,201111140gnb,gnb,DrivDo00,rec,3,,,,,
player,201111140gnb,gnb,DrivDo00,rec_yds,36,,,,,
player,201111140gnb,gnb,DrivDo00,rec_td,0,,,,,
player,201111140gnb,gnb,DrivDo00,rec_long,22,,,,,
player,201111140gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201111140gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201111140gnb,gnb,JennGr00,pass_cmp,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_att,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_yds,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_td,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_int,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_sacked,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_long,0,,,,,
player,201111140gnb,gnb,JennGr00,pass_rating,,,,,,
player,201111140gnb,gnb,JennGr00,rush_att,0,,,,,
player,201111140gnb,gnb,JennGr00,rush_yds,0,,,,,
player,201111140gnb,gnb,JennGr00,rush_td,0,,,,,
player,201111140gnb,gnb,JennGr00,rush_long,0,,,,,
player,201111140gnb,gnb,JennGr00,targets,5,,,,,
player,201111140gnb,gnb,JennGr00,rec,3,,,,,
player,201111140gnb,gnb,JennGr00,rec_yds,32,,,,,
player,201111140gnb,gnb,JennGr00,rec_td,1,,,,,
player,201111140gnb,gnb,JennGr00,rec_long,24,,,,,
player,201111140gnb,gnb,JennGr00,fumbles,0,,,,,
player,201111140gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201111140gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201111140gnb,gnb,KuhnJo00,rush_att,0,,,,,
player,201111140gnb,gnb,KuhnJo00,rush_yds,0,,,,,
player,201111140gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201111140gnb,gnb,KuhnJo00,rush_long,0,,,,,
player,201111140gnb,gnb,KuhnJo00,targets,2,,,,,
player,201111140gnb,gnb,KuhnJo00,rec,2,,,,,
player,201111140gnb,gnb,KuhnJo00,rec_yds,9,,,,,
player,201111140gnb,gnb,KuhnJo00,rec_td,1,,,,,
player,201111140gnb,gnb,KuhnJo00,rec_long,9,,,,,
player,201111140gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201111140gnb,gnb,KuhnJo00,fumbles_lost,,,,,,
