game,2011,11,20111117,201111170den,nyj,"New York Jets",13,den,"Denver Broncos",17
player,201111170den,nyj,PoweBi00,pass_rating,,,,,,
player,201111170den,nyj,PoweBi00,rush_att,7,,,,,
player,201111170den,nyj,PoweBi00,rush_yds,11,,,,,
player,201111170den,nyj,PoweBi00,rush_td,0,,,,,
player,201111170den,nyj,PoweBi00,rush_long,6,,,,,
player,201111170den,nyj,PoweBi00,targets,1,,,,,
player,201111170den,nyj,PoweBi00,rec,1,,,,,
player,201111170den,nyj,PoweBi00,rec_yds,7,,,,,
player,201111170den,nyj,PoweBi00,rec_td,0,,,,,
player,201111170den,nyj,PoweBi00,rec_long,7,,,,,
player,201111170den,nyj,PoweBi00,fumbles,1,,,,,
player,201111170den,nyj,PoweBi00,fumbles_lost,0,,,,,
player,201111170den,nyj,GreeSh00,pass_cmp,0,,,,,
player,201111170den,nyj,GreeSh00,pass_att,0,,,,,
player,201111170den,nyj,GreeSh00,pass_yds,0,,,,,
player,201111170den,nyj,GreeSh00,pass_td,0,,,,,
player,201111170den,nyj,GreeSh00,pass_int,0,,,,,
player,201111170den,nyj,GreeSh00,pass_sacked,0,,,,,
player,201111170den,nyj,GreeSh00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,GreeSh00,pass_long,0,,,,,
player,201111170den,nyj,GreeSh00,pass_rating,,,,,,
player,201111170den,nyj,GreeSh00,rush_att,3,,,,,
player,201111170den,nyj,GreeSh00,rush_yds,10,,,,,
player,201111170den,nyj,GreeSh00,rush_td,0,,,,,
player,201111170den,nyj,GreeSh00,rush_long,5,,,,,
player,201111170den,nyj,GreeSh00,targets,1,,,,,
player,201111170den,nyj,GreeSh00,rec,1,,,,,
player,201111170den,nyj,GreeSh00,rec_yds,4,,,,,
player,201111170den,nyj,GreeSh00,rec_td,0,,,,,
player,201111170den,nyj,GreeSh00,rec_long,4,,,,,
player,201111170den,nyj,GreeSh00,fumbles,0,,,,,
player,201111170den,nyj,GreeSh00,fumbles_lost,,,,,,
player,201111170den,nyj,ConnJo00,pass_cmp,0,,,,,
player,201111170den,nyj,ConnJo00,pass_att,0,,,,,
player,201111170den,nyj,ConnJo00,pass_yds,0,,,,,
player,201111170den,nyj,ConnJo00,pass_td,0,,,,,
player,201111170den,nyj,ConnJo00,pass_int,0,,,,,
player,201111170den,nyj,ConnJo00,pass_sacked,0,,,,,
player,201111170den,nyj,ConnJo00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,ConnJo00,pass_long,0,,,,,
player,201111170den,nyj,ConnJo00,pass_rating,,,,,,
player,201111170den,nyj,ConnJo00,rush_att,1,,,,,
player,201111170den,nyj,ConnJo00,rush_yds,3,,,,,
player,201111170den,nyj,ConnJo00,rush_td,0,,,,,
player,201111170den,nyj,ConnJo00,rush_long,3,,,,,
player,201111170den,nyj,ConnJo00,targets,0,,,,,
player,201111170den,nyj,ConnJo00,rec,0,,,,,
player,201111170den,nyj,ConnJo00,rec_yds,0,,,,,
player,201111170den,nyj,ConnJo00,rec_td,0,,,,,
player,201111170den,nyj,ConnJo00,rec_long,0,,,,,
player,201111170den,nyj,ConnJo00,fumbles,0,,,,,
player,201111170den,nyj,ConnJo00,fumbles_lost,,,,,,
player,201111170den,nyj,BurrPl00,pass_cmp,0,,,,,
player,201111170den,nyj,BurrPl00,pass_att,0,,,,,
player,201111170den,nyj,BurrPl00,pass_yds,0,,,,,
player,201111170den,nyj,BurrPl00,pass_td,0,,,,,
player,201111170den,nyj,BurrPl00,pass_int,0,,,,,
player,201111170den,nyj,BurrPl00,pass_sacked,0,,,,,
player,201111170den,nyj,BurrPl00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,BurrPl00,pass_long,0,,,,,
player,201111170den,nyj,BurrPl00,pass_rating,,,,,,
player,201111170den,nyj,BurrPl00,rush_att,0,,,,,
player,201111170den,nyj,BurrPl00,rush_yds,0,,,,,
player,201111170den,nyj,BurrPl00,rush_td,0,,,,,
player,201111170den,nyj,BurrPl00,rush_long,0,,,,,
player,201111170den,nyj,BurrPl00,targets,9,,,,,
player,201111170den,nyj,BurrPl00,rec,4,,,,,
player,201111170den,nyj,BurrPl00,rec_yds,64,,,,,
player,201111170den,nyj,BurrPl00,rec_td,0,,,,,
player,201111170den,nyj,BurrPl00,rec_long,30,,,,,
player,201111170den,nyj,BurrPl00,fumbles,0,,,,,
player,201111170den,nyj,BurrPl00,fumbles_lost,,,,,,
player,201111170den,nyj,KellDu00,pass_cmp,0,,,,,
player,201111170den,nyj,KellDu00,pass_att,0,,,,,
player,201111170den,nyj,KellDu00,pass_yds,0,,,,,
player,201111170den,nyj,KellDu00,pass_td,0,,,,,
player,201111170den,nyj,KellDu00,pass_int,0,,,,,
player,201111170den,nyj,KellDu00,pass_sacked,0,,,,,
player,201111170den,nyj,KellDu00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,KellDu00,pass_long,0,,,,,
player,201111170den,nyj,KellDu00,pass_rating,,,,,,
player,201111170den,nyj,KellDu00,rush_att,0,,,,,
player,201111170den,nyj,KellDu00,rush_yds,0,,,,,
player,201111170den,nyj,KellDu00,rush_td,0,,,,,
player,201111170den,nyj,KellDu00,rush_long,0,,,,,
player,201111170den,nyj,KellDu00,targets,8,,,,,
player,201111170den,nyj,KellDu00,rec,5,,,,,
player,201111170den,nyj,KellDu00,rec_yds,40,,,,,
player,201111170den,nyj,KellDu00,rec_td,0,,,,,
player,201111170den,nyj,KellDu00,rec_long,15,,,,,
player,201111170den,nyj,KellDu00,fumbles,0,,,,,
player,201111170den,nyj,KellDu00,fumbles_lost,,,,,,
player,201111170den,nyj,HolmSa00,pass_cmp,0,,,,,
player,201111170den,nyj,HolmSa00,pass_att,0,,,,,
player,201111170den,nyj,HolmSa00,pass_yds,0,,,,,
player,201111170den,nyj,HolmSa00,pass_td,0,,,,,
player,201111170den,nyj,HolmSa00,pass_int,0,,,,,
player,201111170den,nyj,HolmSa00,pass_sacked,0,,,,,
player,201111170den,nyj,HolmSa00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,HolmSa00,pass_long,0,,,,,
player,201111170den,nyj,HolmSa00,pass_rating,,,,,,
player,201111170den,nyj,HolmSa00,rush_att,0,,,,,
player,201111170den,nyj,HolmSa00,rush_yds,0,,,,,
player,201111170den,nyj,HolmSa00,rush_td,0,,,,,
player,201111170den,nyj,HolmSa00,rush_long,0,,,,,
player,201111170den,nyj,HolmSa00,targets,9,,,,,
player,201111170den,nyj,HolmSa00,rec,4,,,,,
player,201111170den,nyj,HolmSa00,rec_yds,39,,,,,
player,201111170den,nyj,HolmSa00,rec_td,0,,,,,
player,201111170den,nyj,HolmSa00,rec_long,13,,,,,
player,201111170den,nyj,HolmSa00,fumbles,0,,,,,
player,201111170den,nyj,HolmSa00,fumbles_lost,,,,,,
player,201111170den,nyj,TurnPa00,pass_cmp,0,,,,,
player,201111170den,nyj,TurnPa00,pass_att,0,,,,,
player,201111170den,nyj,TurnPa00,pass_yds,0,,,,,
player,201111170den,nyj,TurnPa00,pass_td,0,,,,,
player,201111170den,nyj,TurnPa00,pass_int,0,,,,,
player,201111170den,nyj,TurnPa00,pass_sacked,0,,,,,
player,201111170den,nyj,TurnPa00,pass_sacked_yds,0,,,,,
player,201111170den,nyj,TurnPa00,pass_long,0,,,,,
player,201111170den,nyj,TurnPa00,pass_rating,,,,,,
player,201111170den,nyj,TurnPa00,rush_att,0,,,,,
player,201111170den,nyj,TurnPa00,rush_yds,0,,,,,
player,201111170den,nyj,TurnPa00,rush_td,0,,,,,
player,201111170den,nyj,TurnPa00,rush_long,0,,,,,
player,201111170den,nyj,TurnPa00,targets,4,,,,,
player,201111170den,nyj,TurnPa00,rec,3,,,,,
player,201111170den,nyj,TurnPa00,rec_yds,36,,,,,
player,201111170den,nyj,TurnPa00,rec_td,0,,,,,
player,201111170den,nyj,TurnPa00,rec_long,25,,,,,
player,201111170den,nyj,TurnPa00,fumbles,0,,,,,
player,201111170den,nyj,TurnPa00,fumbles_lost,,,,,,
player,201111170den,den,TeboTi00,pass_cmp,9,,,,,
player,201111170den,den,TeboTi00,pass_att,20,,,,,
player,201111170den,den,TeboTi00,pass_yds,104,,,,,
player,201111170den,den,TeboTi00,pass_td,0,,,,,
player,201111170den,den,TeboTi00,pass_int,0,,,,,
player,201111170den,den,TeboTi00,pass_sacked,1,,,,,
player,201111170den,den,TeboTi00,pass_sacked_yds,0,,,,,
player,201111170den,den,TeboTi00,pass_long,28,,,,,
player,201111170den,den,TeboTi00,pass_rating,61.2,,,,,
player,201111170den,den,TeboTi00,rush_att,8,,,,,
player,201111170den,den,TeboTi00,rush_yds,68,,,,,
player,201111170den,den,TeboTi00,rush_td,1,,,,,
player,201111170den,den,TeboTi00,rush_long,20,,,,,
player,201111170den,den,TeboTi00,targets,0,,,,,
player,201111170den,den,TeboTi00,rec,0,,,,,
player,201111170den,den,TeboTi00,rec_yds,0,,,,,
player,201111170den,den,TeboTi00,rec_td,0,,,,,
player,201111170den,den,TeboTi00,rec_long,0,,,,,
player,201111170den,den,TeboTi00,fumbles,0,,,,,
player,201111170den,den,TeboTi00,fumbles_lost,,,,,,
player,201111170den,den,DeckEr00,pass_cmp,0,,,,,
player,201111170den,den,DeckEr00,pass_att,1,,,,,
player,201111170den,den,DeckEr00,pass_yds,0,,,,,
player,201111170den,den,DeckEr00,pass_td,0,,,,,
player,201111170den,den,DeckEr00,pass_int,0,,,,,
player,201111170den,den,DeckEr00,pass_sacked,0,,,,,
player,201111170den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201111170den,den,DeckEr00,pass_long,0,,,,,
player,201111170den,den,DeckEr00,pass_rating,39.6,,,,,
player,201111170den,den,DeckEr00,rush_att,0,,,,,
player,201111170den,den,DeckEr00,rush_yds,0,,,,,
player,201111170den,den,DeckEr00,rush_td,0,,,,,
player,201111170den,den,DeckEr00,rush_long,0,,,,,
player,201111170den,den,DeckEr00,targets,5,,,,,
player,201111170den,den,DeckEr00,rec,0,,,,,
player,201111170den,den,DeckEr00,rec_yds,0,,,,,
player,201111170den,den,DeckEr00,rec_td,0,,,,,
player,201111170den,den,DeckEr00,rec_long,0,,,,,
player,201111170den,den,DeckEr00,fumbles,0,,,,,
player,201111170den,den,DeckEr00,fumbles_lost,,,,,,
player,201111170den,den,BallLa00,pass_cmp,0,,,,,
player,201111170den,den,BallLa00,pass_att,0,,,,,
player,201111170den,den,BallLa00,pass_yds,0,,,,,
player,201111170den,den,BallLa00,pass_td,0,,,,,
player,201111170den,den,BallLa00,pass_int,0,,,,,
player,201111170den,den,BallLa00,pass_sacked,0,,,,,
player,201111170den,den,BallLa00,pass_sacked_yds,0,,,,,
player,201111170den,den,BallLa00,pass_long,0,,,,,
player,201111170den,den,BallLa00,pass_rating,,,,,,
player,201111170den,den,BallLa00,rush_att,5,,,,,
player,201111170den,den,BallLa00,rush_yds,18,,,,,
player,201111170den,den,BallLa00,rush_td,0,,,,,
player,201111170den,den,BallLa00,rush_long,11,,,,,
player,201111170den,den,BallLa00,targets,3,,,,,
player,201111170den,den,BallLa00,rec,2,,,,,
player,201111170den,den,BallLa00,rec_yds,26,,,,,
player,201111170den,den,BallLa00,rec_td,0,,,,,
player,201111170den,den,BallLa00,rec_long,19,,,,,
player,201111170den,den,BallLa00,fumbles,0,,,,,
player,201111170den,den,BallLa00,fumbles_lost,,,,,,
player,201111170den,den,McGaWi00,pass_cmp,0,,,,,
player,201111170den,den,McGaWi00,pass_att,0,,,,,
player,201111170den,den,McGaWi00,pass_yds,0,,,,,
player,201111170den,den,McGaWi00,pass_td,0,,,,,
player,201111170den,den,McGaWi00,pass_int,0,,,,,
player,201111170den,den,McGaWi00,pass_sacked,0,,,,,
player,201111170den,den,McGaWi00,pass_sacked_yds,0,,,,,
player,201111170den,den,McGaWi00,pass_long,0,,,,,
player,201111170den,den,McGaWi00,pass_rating,,,,,,
player,201111170den,den,McGaWi00,rush_att,12,,,,,
player,201111170den,den,McGaWi00,rush_yds,18,,,,,
player,201111170den,den,McGaWi00,rush_td,0,,,,,
player,201111170den,den,McGaWi00,rush_long,6,,,,,
player,201111170den,den,McGaWi00,targets,0,,,,,
player,201111170den,den,McGaWi00,rec,0,,,,,
player,201111170den,den,McGaWi00,rec_yds,0,,,,,
player,201111170den,den,McGaWi00,rec_td,0,,,,,
player,201111170den,den,McGaWi00,rec_long,0,,,,,
player,201111170den,den,McGaWi00,fumbles,1,,,,,
player,201111170den,den,McGaWi00,fumbles_lost,1,,,,,
player,201111170den,den,LarsSp99,pass_cmp,0,,,,,
player,201111170den,den,LarsSp99,pass_att,0,,,,,
player,201111170den,den,LarsSp99,pass_yds,0,,,,,
player,201111170den,den,LarsSp99,pass_td,0,,,,,
player,201111170den,den,LarsSp99,pass_int,0,,,,,
player,201111170den,den,LarsSp99,pass_sacked,0,,,,,
player,201111170den,den,LarsSp99,pass_sacked_yds,0,,,,,
player,201111170den,den,LarsSp99,pass_long,0,,,,,
player,201111170den,den,LarsSp99,pass_rating,,,,,,
player,201111170den,den,LarsSp99,rush_att,5,,,,,
player,201111170den,den,LarsSp99,rush_yds,13,,,,,
player,201111170den,den,LarsSp99,rush_td,0,,,,,
player,201111170den,den,LarsSp99,rush_long,5,,,,,
player,201111170den,den,LarsSp99,targets,0,,,,,
player,201111170den,den,LarsSp99,rec,0,,,,,
player,201111170den,den,LarsSp99,rec_yds,0,,,,,
player,201111170den,den,LarsSp99,rec_td,0,,,,,
player,201111170den,den,LarsSp99,rec_long,0,,,,,
player,201111170den,den,LarsSp99,fumbles,0,,,,,
player,201111170den,den,LarsSp99,fumbles_lost,,,,,,
player,201111170den,den,RoyaEd00,pass_cmp,0,,,,,
player,201111170den,den,RoyaEd00,pass_att,0,,,,,
player,201111170den,den,RoyaEd00,pass_yds,0,,,,,
player,201111170den,den,RoyaEd00,pass_td,0,,,,,
player,201111170den,den,RoyaEd00,pass_int,0,,,,,
player,201111170den,den,RoyaEd00,pass_sacked,0,,,,,
player,201111170den,den,RoyaEd00,pass_sacked_yds,0,,,,,
player,201111170den,den,RoyaEd00,pass_long,0,,,,,
player,201111170den,den,RoyaEd00,pass_rating,,,,,,
player,201111170den,den,RoyaEd00,rush_att,1,,,,,
player,201111170den,den,RoyaEd00,rush_yds,10,,,,,
player,201111170den,den,RoyaEd00,rush_td,0,,,,,
player,201111170den,den,RoyaEd00,rush_long,10,,,,,
player,201111170den,den,RoyaEd00,targets,4,,,,,
player,201111170den,den,RoyaEd00,rec,3,,,,,
player,201111170den,den,RoyaEd00,rec_yds,15,,,,,
player,201111170den,den,RoyaEd00,rec_td,0,,,,,
player,201111170den,den,RoyaEd00,rec_long,8,,,,,
player,201111170den,den,RoyaEd00,fumbles,0,,,,,
player,201111170den,den,RoyaEd00,fumbles_lost,,,,,,
player,201111170den,den,ThomDe03,pass_cmp,0,,,,,
player,201111170den,den,ThomDe03,pass_att,0,,,,,
player,201111170den,den,ThomDe03,pass_yds,0,,,,,
player,201111170den,den,ThomDe03,pass_td,0,,,,,
player,201111170den,den,ThomDe03,pass_int,0,,,,,
player,201111170den,den,ThomDe03,pass_sacked,0,,,,,
player,201111170den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201111170den,den,ThomDe03,pass_long,0,,,,,
player,201111170den,den,ThomDe03,pass_rating,,,,,,
player,201111170den,den,ThomDe03,rush_att,0,,,,,
player,201111170den,den,ThomDe03,rush_yds,0,,,,,
player,201111170den,den,ThomDe03,rush_td,0,,,,,
player,201111170den,den,ThomDe03,rush_long,0,,,,,
player,201111170den,den,ThomDe03,targets,6,,,,,
player,201111170den,den,ThomDe03,rec,2,,,,,
player,201111170den,den,ThomDe03,rec_yds,37,,,,,
player,201111170den,den,ThomDe03,rec_td,0,,,,,
player,201111170den,den,ThomDe03,rec_long,28,,,,,
player,201111170den,den,ThomDe03,fumbles,0,,,,,
player,201111170den,den,ThomDe03,fumbles_lost,,,,,,
player,201111170den,den,RosaDa00,pass_cmp,0,,,,,
player,201111170den,den,RosaDa00,pass_att,0,,,,,
player,201111170den,den,RosaDa00,pass_yds,0,,,,,
player,201111170den,den,RosaDa00,pass_td,0,,,,,
player,201111170den,den,RosaDa00,pass_int,0,,,,,
player,201111170den,den,RosaDa00,pass_sacked,0,,,,,
player,201111170den,den,RosaDa00,pass_sacked_yds,0,,,,,
player,201111170den,den,RosaDa00,pass_long,0,,,,,
player,201111170den,den,RosaDa00,pass_rating,,,,,,
player,201111170den,den,RosaDa00,rush_att,0,,,,,
player,201111170den,den,RosaDa00,rush_yds,0,,,,,
player,201111170den,den,RosaDa00,rush_td,0,,,,,
player,201111170den,den,RosaDa00,rush_long,0,,,,,
player,201111170den,den,RosaDa00,targets,1,,,,,
player,201111170den,den,RosaDa00,rec,1,,,,,
player,201111170den,den,RosaDa00,rec_yds,18,,,,,
player,201111170den,den,RosaDa00,rec_td,0,,,,,
player,201111170den,den,RosaDa00,rec_long,18,,,,,
player,201111170den,den,RosaDa00,fumbles,0,,,,,
player,201111170den,den,RosaDa00,fumbles_lost,,,,,,
player,201111170den,den,FellDa00,pass_cmp,0,,,,,
player,201111170den,den,FellDa00,pass_att,0,,,,,
player,201111170den,den,FellDa00,pass_yds,0,,,,,
player,201111170den,den,FellDa00,pass_td,0,,,,,
player,201111170den,den,FellDa00,pass_int,0,,,,,
player,201111170den,den,FellDa00,pass_sacked,0,,,,,
player,201111170den,den,FellDa00,pass_sacked_yds,0,,,,,
player,201111170den,den,FellDa00,pass_long,0,,,,,
player,201111170den,den,FellDa00,pass_rating,,,,,,
player,201111170den,den,FellDa00,rush_att,0,,,,,
player,201111170den,den,FellDa00,rush_yds,0,,,,,
player,201111170den,den,FellDa00,rush_td,0,,,,,
player,201111170den,den,FellDa00,rush_long,0,,,,,
player,201111170den,den,FellDa00,targets,1,,,,,
player,201111170den,den,FellDa00,rec,0,,,,,
player,201111170den,den,FellDa00,rec_yds,0,,,,,
player,201111170den,den,FellDa00,rec_td,0,,,,,
player,201111170den,den,FellDa00,rec_long,0,,,,,
player,201111170den,den,FellDa00,fumbles,0,,,,,
player,201111170den,den,FellDa00,fumbles_lost,,,,,,
player,201111170den,den,JohnJe01,pass_cmp,0,,,,,
player,201111170den,den,JohnJe01,pass_att,0,,,,,
player,201111170den,den,JohnJe01,pass_yds,0,,,,,
player,201111170den,den,JohnJe01,pass_td,0,,,,,
player,201111170den,den,JohnJe01,pass_int,0,,,,,
player,201111170den,den,JohnJe01,pass_sacked,0,,,,,
player,201111170den,den,JohnJe01,pass_sacked_yds,0,,,,,
player,201111170den,den,JohnJe01,pass_long,0,,,,,
player,201111170den,den,JohnJe01,pass_rating,,,,,,
player,201111170den,den,JohnJe01,rush_att,3,,,,,
player,201111170den,den,JohnJe01,rush_yds,-2,,,,,
player,201111170den,den,JohnJe01,rush_td,0,,,,,
player,201111170den,den,JohnJe01,rush_long,5,,,,,
player,201111170den,den,JohnJe01,targets,1,,,,,
player,201111170den,den,JohnJe01,rec,1,,,,,
player,201111170den,den,JohnJe01,rec_yds,8,,,,,
player,201111170den,den,JohnJe01,rec_td,0,,,,,
player,201111170den,den,JohnJe01,rec_long,8,,,,,
player,201111170den,den,JohnJe01,fumbles,0,,,,,
player,201111170den,den,JohnJe01,fumbles_lost,,,,,,
player,201111170den,nyj,PaceCa20,def_int,0,,,,,
player,201111170den,nyj,PaceCa20,def_int_yds,0,,,,,
player,201111170den,nyj,PaceCa20,def_int_td,0,,,,,
player,201111170den,nyj,PaceCa20,def_int_long,0,,,,,
player,201111170den,nyj,PaceCa20,pass_defended,0,,,,,
player,201111170den,nyj,PaceCa20,sacks,1.0,,,,,
player,201111170den,nyj,PaceCa20,tackles_combined,4,,,,,
player,201111170den,nyj,PaceCa20,tackles_solo,3,,,,,
player,201111170den,nyj,PaceCa20,tackles_assists,1,,,,,
player,201111170den,nyj,PaceCa20,tackles_loss,0,,,,,
player,201111170den,nyj,PaceCa20,qb_hits,0,,,,,
player,201111170den,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201111170den,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201111170den,nyj,PaceCa20,fumbles_forced,1,,,,,
player,201111170den,nyj,PouhSi20,def_int,0,,,,,
player,201111170den,nyj,PouhSi20,def_int_yds,0,,,,,
player,201111170den,nyj,PouhSi20,def_int_td,0,,,,,
player,201111170den,nyj,PouhSi20,def_int_long,0,,,,,
player,201111170den,nyj,PouhSi20,pass_defended,0,,,,,
player,201111170den,nyj,PouhSi20,sacks,0.0,,,,,
player,201111170den,nyj,PouhSi20,tackles_combined,7,,,,,
player,201111170den,nyj,PouhSi20,tackles_solo,6,,,,,
player,201111170den,nyj,PouhSi20,tackles_assists,1,,,,,
player,201111170den,nyj,PouhSi20,tackles_loss,0,,,,,
player,201111170den,nyj,PouhSi20,qb_hits,0,,,,,
player,201111170den,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201111170den,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201111170den,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201111170den,nyj,HarrDa99,def_int,0,,,,,
player,201111170den,nyj,HarrDa99,def_int_yds,0,,,,,
player,201111170den,nyj,HarrDa99,def_int_td,0,,,,,
player,201111170den,nyj,HarrDa99,def_int_long,0,,,,,
player,201111170den,nyj,HarrDa99,pass_defended,0,,,,,
player,201111170den,nyj,HarrDa99,sacks,0.0,,,,,
player,201111170den,nyj,HarrDa99,tackles_combined,6,,,,,
player,201111170den,nyj,HarrDa99,tackles_solo,5,,,,,
player,201111170den,nyj,HarrDa99,tackles_assists,1,,,,,
player,201111170den,nyj,HarrDa99,tackles_loss,0,,,,,
player,201111170den,nyj,HarrDa99,qb_hits,1,,,,,
player,201111170den,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201111170den,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201111170den,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201111170den,nyj,SmitEr22,def_int,0,,,,,
player,201111170den,nyj,SmitEr22,def_int_yds,0,,,,,
player,201111170den,nyj,SmitEr22,def_int_td,0,,,,,
player,201111170den,nyj,SmitEr22,def_int_long,0,,,,,
player,201111170den,nyj,SmitEr22,pass_defended,0,,,,,
player,201111170den,nyj,SmitEr22,sacks,0.0,,,,,
player,201111170den,nyj,SmitEr22,tackles_combined,5,,,,,
player,201111170den,nyj,SmitEr22,tackles_solo,4,,,,,
player,201111170den,nyj,SmitEr22,tackles_assists,1,,,,,
player,201111170den,nyj,SmitEr22,tackles_loss,0,,,,,
player,201111170den,nyj,SmitEr22,qb_hits,0,,,,,
player,201111170den,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201111170den,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201111170den,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201111170den,nyj,ScotBa20,def_int,0,,,,,
player,201111170den,nyj,ScotBa20,def_int_yds,0,,,,,
player,201111170den,nyj,ScotBa20,def_int_td,0,,,,,
player,201111170den,nyj,ScotBa20,def_int_long,0,,,,,
