game,2011,13,20111204,201112040was,nyj,"New York Jets",34,was,"Washington Redskins",19
player,201112040was,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201112040was,nyj,WestJa99,fumbles_forced,0,,,,,
player,201112040was,nyj,MaybAa99,def_int,0,,,,,
player,201112040was,nyj,MaybAa99,def_int_yds,0,,,,,
player,201112040was,nyj,MaybAa99,def_int_td,0,,,,,
player,201112040was,nyj,MaybAa99,def_int_long,0,,,,,
player,201112040was,nyj,MaybAa99,pass_defended,0,,,,,
player,201112040was,nyj,MaybAa99,sacks,1.0,,,,,
player,201112040was,nyj,MaybAa99,tackles_combined,2,,,,,
player,201112040was,nyj,MaybAa99,tackles_solo,2,,,,,
player,201112040was,nyj,MaybAa99,tackles_assists,0,,,,,
player,201112040was,nyj,MaybAa99,tackles_loss,0,,,,,
player,201112040was,nyj,MaybAa99,qb_hits,1,,,,,
player,201112040was,nyj,MaybAa99,fumbles_rec,0,,,,,
player,201112040was,nyj,MaybAa99,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,MaybAa99,fumbles_rec_td,0,,,,,
player,201112040was,nyj,MaybAa99,fumbles_forced,1,,,,,
player,201112040was,nyj,SmitEr22,def_int,0,,,,,
player,201112040was,nyj,SmitEr22,def_int_yds,0,,,,,
player,201112040was,nyj,SmitEr22,def_int_td,0,,,,,
player,201112040was,nyj,SmitEr22,def_int_long,0,,,,,
player,201112040was,nyj,SmitEr22,pass_defended,1,,,,,
player,201112040was,nyj,SmitEr22,sacks,0.0,,,,,
player,201112040was,nyj,SmitEr22,tackles_combined,8,,,,,
player,201112040was,nyj,SmitEr22,tackles_solo,6,,,,,
player,201112040was,nyj,SmitEr22,tackles_assists,2,,,,,
player,201112040was,nyj,SmitEr22,tackles_loss,0,,,,,
player,201112040was,nyj,SmitEr22,qb_hits,0,,,,,
player,201112040was,nyj,SmitEr22,fumbles_rec,1,,,,,
player,201112040was,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201112040was,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201112040was,nyj,PaceCa20,def_int,0,,,,,
player,201112040was,nyj,PaceCa20,def_int_yds,0,,,,,
player,201112040was,nyj,PaceCa20,def_int_td,0,,,,,
player,201112040was,nyj,PaceCa20,def_int_long,0,,,,,
player,201112040was,nyj,PaceCa20,pass_defended,0,,,,,
player,201112040was,nyj,PaceCa20,sacks,0.0,,,,,
player,201112040was,nyj,PaceCa20,tackles_combined,6,,,,,
player,201112040was,nyj,PaceCa20,tackles_solo,3,,,,,
player,201112040was,nyj,PaceCa20,tackles_assists,3,,,,,
player,201112040was,nyj,PaceCa20,tackles_loss,0,,,,,
player,201112040was,nyj,PaceCa20,qb_hits,1,,,,,
player,201112040was,nyj,PaceCa20,fumbles_rec,1,,,,,
player,201112040was,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201112040was,nyj,HarrDa99,def_int,0,,,,,
player,201112040was,nyj,HarrDa99,def_int_yds,0,,,,,
player,201112040was,nyj,HarrDa99,def_int_td,0,,,,,
player,201112040was,nyj,HarrDa99,def_int_long,0,,,,,
player,201112040was,nyj,HarrDa99,pass_defended,2,,,,,
player,201112040was,nyj,HarrDa99,sacks,0.0,,,,,
player,201112040was,nyj,HarrDa99,tackles_combined,5,,,,,
player,201112040was,nyj,HarrDa99,tackles_solo,5,,,,,
player,201112040was,nyj,HarrDa99,tackles_assists,0,,,,,
player,201112040was,nyj,HarrDa99,tackles_loss,1,,,,,
player,201112040was,nyj,HarrDa99,qb_hits,1,,,,,
player,201112040was,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201112040was,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201112040was,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201112040was,nyj,LeonJi23,def_int,0,,,,,
player,201112040was,nyj,LeonJi23,def_int_yds,0,,,,,
player,201112040was,nyj,LeonJi23,def_int_td,0,,,,,
player,201112040was,nyj,LeonJi23,def_int_long,0,,,,,
player,201112040was,nyj,LeonJi23,pass_defended,2,,,,,
player,201112040was,nyj,LeonJi23,sacks,0.0,,,,,
player,201112040was,nyj,LeonJi23,tackles_combined,5,,,,,
player,201112040was,nyj,LeonJi23,tackles_solo,4,,,,,
player,201112040was,nyj,LeonJi23,tackles_assists,1,,,,,
player,201112040was,nyj,LeonJi23,tackles_loss,0,,,,,
player,201112040was,nyj,LeonJi23,qb_hits,0,,,,,
player,201112040was,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201112040was,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201112040was,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201112040was,nyj,McInGa00,def_int,0,,,,,
player,201112040was,nyj,McInGa00,def_int_yds,0,,,,,
player,201112040was,nyj,McInGa00,def_int_td,0,,,,,
player,201112040was,nyj,McInGa00,def_int_long,0,,,,,
player,201112040was,nyj,McInGa00,pass_defended,0,,,,,
player,201112040was,nyj,McInGa00,sacks,0.0,,,,,
player,201112040was,nyj,McInGa00,tackles_combined,4,,,,,
player,201112040was,nyj,McInGa00,tackles_solo,2,,,,,
player,201112040was,nyj,McInGa00,tackles_assists,2,,,,,
player,201112040was,nyj,McInGa00,tackles_loss,0,,,,,
player,201112040was,nyj,McInGa00,qb_hits,0,,,,,
player,201112040was,nyj,McInGa00,fumbles_rec,0,,,,,
player,201112040was,nyj,McInGa00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,McInGa00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,McInGa00,fumbles_forced,1,,,,,
player,201112040was,nyj,PouhSi20,def_int,0,,,,,
player,201112040was,nyj,PouhSi20,def_int_yds,0,,,,,
player,201112040was,nyj,PouhSi20,def_int_td,0,,,,,
player,201112040was,nyj,PouhSi20,def_int_long,0,,,,,
player,201112040was,nyj,PouhSi20,pass_defended,1,,,,,
player,201112040was,nyj,PouhSi20,sacks,0.0,,,,,
player,201112040was,nyj,PouhSi20,tackles_combined,4,,,,,
player,201112040was,nyj,PouhSi20,tackles_solo,3,,,,,
player,201112040was,nyj,PouhSi20,tackles_assists,1,,,,,
player,201112040was,nyj,PouhSi20,tackles_loss,0,,,,,
player,201112040was,nyj,PouhSi20,qb_hits,0,,,,,
player,201112040was,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201112040was,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201112040was,nyj,ReviDa99,def_int,0,,,,,
player,201112040was,nyj,ReviDa99,def_int_yds,0,,,,,
player,201112040was,nyj,ReviDa99,def_int_td,0,,,,,
player,201112040was,nyj,ReviDa99,def_int_long,0,,,,,
player,201112040was,nyj,ReviDa99,pass_defended,0,,,,,
player,201112040was,nyj,ReviDa99,sacks,0.0,,,,,
player,201112040was,nyj,ReviDa99,tackles_combined,4,,,,,
player,201112040was,nyj,ReviDa99,tackles_solo,2,,,,,
player,201112040was,nyj,ReviDa99,tackles_assists,2,,,,,
player,201112040was,nyj,ReviDa99,tackles_loss,0,,,,,
player,201112040was,nyj,ReviDa99,qb_hits,0,,,,,
player,201112040was,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201112040was,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201112040was,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201112040was,nyj,ScotBa20,def_int,0,,,,,
player,201112040was,nyj,ScotBa20,def_int_yds,0,,,,,
player,201112040was,nyj,ScotBa20,def_int_td,0,,,,,
player,201112040was,nyj,ScotBa20,def_int_long,0,,,,,
player,201112040was,nyj,ScotBa20,pass_defended,1,,,,,
player,201112040was,nyj,ScotBa20,sacks,0.0,,,,,
player,201112040was,nyj,ScotBa20,tackles_combined,4,,,,,
player,201112040was,nyj,ScotBa20,tackles_solo,4,,,,,
player,201112040was,nyj,ScotBa20,tackles_assists,0,,,,,
player,201112040was,nyj,ScotBa20,tackles_loss,2,,,,,
player,201112040was,nyj,ScotBa20,qb_hits,0,,,,,
player,201112040was,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201112040was,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201112040was,nyj,CromAn20,def_int,0,,,,,
player,201112040was,nyj,CromAn20,def_int_yds,0,,,,,
player,201112040was,nyj,CromAn20,def_int_td,0,,,,,
player,201112040was,nyj,CromAn20,def_int_long,0,,,,,
player,201112040was,nyj,CromAn20,pass_defended,2,,,,,
player,201112040was,nyj,CromAn20,sacks,0.0,,,,,
player,201112040was,nyj,CromAn20,tackles_combined,3,,,,,
player,201112040was,nyj,CromAn20,tackles_solo,2,,,,,
player,201112040was,nyj,CromAn20,tackles_assists,1,,,,,
player,201112040was,nyj,CromAn20,tackles_loss,0,,,,,
player,201112040was,nyj,CromAn20,qb_hits,0,,,,,
player,201112040was,nyj,CromAn20,fumbles_rec,0,,,,,
player,201112040was,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,CromAn20,fumbles_forced,0,,,,,
player,201112040was,nyj,MaugJo00,def_int,0,,,,,
player,201112040was,nyj,MaugJo00,def_int_yds,0,,,,,
player,201112040was,nyj,MaugJo00,def_int_td,0,,,,,
player,201112040was,nyj,MaugJo00,def_int_long,0,,,,,
player,201112040was,nyj,MaugJo00,pass_defended,0,,,,,
player,201112040was,nyj,MaugJo00,sacks,0.0,,,,,
player,201112040was,nyj,MaugJo00,tackles_combined,3,,,,,
player,201112040was,nyj,MaugJo00,tackles_solo,2,,,,,
player,201112040was,nyj,MaugJo00,tackles_assists,1,,,,,
player,201112040was,nyj,MaugJo00,tackles_loss,0,,,,,
player,201112040was,nyj,MaugJo00,qb_hits,0,,,,,
player,201112040was,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201112040was,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201112040was,nyj,PoolBr20,def_int,0,,,,,
player,201112040was,nyj,PoolBr20,def_int_yds,0,,,,,
player,201112040was,nyj,PoolBr20,def_int_td,0,,,,,
player,201112040was,nyj,PoolBr20,def_int_long,0,,,,,
player,201112040was,nyj,PoolBr20,pass_defended,1,,,,,
player,201112040was,nyj,PoolBr20,sacks,0.0,,,,,
player,201112040was,nyj,PoolBr20,tackles_combined,3,,,,,
player,201112040was,nyj,PoolBr20,tackles_solo,2,,,,,
player,201112040was,nyj,PoolBr20,tackles_assists,1,,,,,
player,201112040was,nyj,PoolBr20,tackles_loss,0,,,,,
player,201112040was,nyj,PoolBr20,qb_hits,0,,,,,
player,201112040was,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201112040was,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201112040was,nyj,BellNi01,def_int,0,,,,,
player,201112040was,nyj,BellNi01,def_int_yds,0,,,,,
player,201112040was,nyj,BellNi01,def_int_td,0,,,,,
player,201112040was,nyj,BellNi01,def_int_long,0,,,,,
player,201112040was,nyj,BellNi01,pass_defended,0,,,,,
player,201112040was,nyj,BellNi01,sacks,0.0,,,,,
player,201112040was,nyj,BellNi01,tackles_combined,2,,,,,
player,201112040was,nyj,BellNi01,tackles_solo,2,,,,,
player,201112040was,nyj,BellNi01,tackles_assists,0,,,,,
player,201112040was,nyj,BellNi01,tackles_loss,0,,,,,
player,201112040was,nyj,BellNi01,qb_hits,0,,,,,
player,201112040was,nyj,BellNi01,fumbles_rec,0,,,,,
player,201112040was,nyj,BellNi01,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,BellNi01,fumbles_rec_td,0,,,,,
player,201112040was,nyj,BellNi01,fumbles_forced,0,,,,,
player,201112040was,nyj,DixoMa00,def_int,0,,,,,
player,201112040was,nyj,DixoMa00,def_int_yds,0,,,,,
player,201112040was,nyj,DixoMa00,def_int_td,0,,,,,
player,201112040was,nyj,DixoMa00,def_int_long,0,,,,,
player,201112040was,nyj,DixoMa00,pass_defended,0,,,,,
player,201112040was,nyj,DixoMa00,sacks,0.0,,,,,
player,201112040was,nyj,DixoMa00,tackles_combined,2,,,,,
player,201112040was,nyj,DixoMa00,tackles_solo,2,,,,,
player,201112040was,nyj,DixoMa00,tackles_assists,0,,,,,
player,201112040was,nyj,DixoMa00,tackles_loss,0,,,,,
player,201112040was,nyj,DixoMa00,qb_hits,0,,,,,
player,201112040was,nyj,DixoMa00,fumbles_rec,0,,,,,
player,201112040was,nyj,DixoMa00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,DixoMa00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,DixoMa00,fumbles_forced,1,,,,,
player,201112040was,nyj,PitoRo00,def_int,0,,,,,
player,201112040was,nyj,PitoRo00,def_int_yds,0,,,,,
player,201112040was,nyj,PitoRo00,def_int_td,0,,,,,
player,201112040was,nyj,PitoRo00,def_int_long,0,,,,,
player,201112040was,nyj,PitoRo00,pass_defended,0,,,,,
player,201112040was,nyj,PitoRo00,sacks,0.0,,,,,
player,201112040was,nyj,PitoRo00,tackles_combined,1,,,,,
player,201112040was,nyj,PitoRo00,tackles_solo,0,,,,,
player,201112040was,nyj,PitoRo00,tackles_assists,1,,,,,
player,201112040was,nyj,PitoRo00,tackles_loss,0,,,,,
player,201112040was,nyj,PitoRo00,qb_hits,0,,,,,
player,201112040was,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201112040was,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201112040was,nyj,TrufIs00,def_int,0,,,,,
player,201112040was,nyj,TrufIs00,def_int_yds,0,,,,,
player,201112040was,nyj,TrufIs00,def_int_td,0,,,,,
player,201112040was,nyj,TrufIs00,def_int_long,0,,,,,
player,201112040was,nyj,TrufIs00,pass_defended,0,,,,,
player,201112040was,nyj,TrufIs00,sacks,0.0,,,,,
player,201112040was,nyj,TrufIs00,tackles_combined,1,,,,,
player,201112040was,nyj,TrufIs00,tackles_solo,1,,,,,
player,201112040was,nyj,TrufIs00,tackles_assists,0,,,,,
player,201112040was,nyj,TrufIs00,tackles_loss,0,,,,,
player,201112040was,nyj,TrufIs00,qb_hits,0,,,,,
player,201112040was,nyj,TrufIs00,fumbles_rec,0,,,,,
player,201112040was,nyj,TrufIs00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,TrufIs00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,TrufIs00,fumbles_forced,0,,,,,
player,201112040was,nyj,WilkMu00,def_int,0,,,,,
player,201112040was,nyj,WilkMu00,def_int_yds,0,,,,,
player,201112040was,nyj,WilkMu00,def_int_td,0,,,,,
player,201112040was,nyj,WilkMu00,def_int_long,0,,,,,
player,201112040was,nyj,WilkMu00,pass_defended,1,,,,,
player,201112040was,nyj,WilkMu00,sacks,0.0,,,,,
player,201112040was,nyj,WilkMu00,tackles_combined,1,,,,,
player,201112040was,nyj,WilkMu00,tackles_solo,0,,,,,
player,201112040was,nyj,WilkMu00,tackles_assists,1,,,,,
player,201112040was,nyj,WilkMu00,tackles_loss,0,,,,,
player,201112040was,nyj,WilkMu00,qb_hits,1,,,,,
player,201112040was,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201112040was,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201112040was,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201112040was,nyj,WilsTr01,def_int,0,,,,,
player,201112040was,nyj,WilsTr01,def_int_yds,0,,,,,
player,201112040was,nyj,WilsTr01,def_int_td,0,,,,,
player,201112040was,nyj,WilsTr01,def_int_long,0,,,,,
player,201112040was,nyj,WilsTr01,pass_defended,0,,,,,
player,201112040was,nyj,WilsTr01,sacks,0.0,,,,,
player,201112040was,nyj,WilsTr01,tackles_combined,1,,,,,
player,201112040was,nyj,WilsTr01,tackles_solo,0,,,,,
player,201112040was,nyj,WilsTr01,tackles_assists,1,,,,,
player,201112040was,nyj,WilsTr01,tackles_loss,0,,,,,
player,201112040was,nyj,WilsTr01,qb_hits,0,,,,,
player,201112040was,nyj,WilsTr01,fumbles_rec,0,,,,,
player,201112040was,nyj,WilsTr01,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,WilsTr01,fumbles_rec_td,0,,,,,
player,201112040was,nyj,WilsTr01,fumbles_forced,0,,,,,
player,201112040was,nyj,StriDo20,def_int,0,,,,,
player,201112040was,nyj,StriDo20,def_int_yds,0,,,,,
player,201112040was,nyj,StriDo20,def_int_td,0,,,,,
player,201112040was,nyj,StriDo20,def_int_long,0,,,,,
player,201112040was,nyj,StriDo20,pass_defended,2,,,,,
player,201112040was,nyj,StriDo20,sacks,0.0,,,,,
player,201112040was,nyj,StriDo20,tackles_combined,0,,,,,
player,201112040was,nyj,StriDo20,tackles_solo,0,,,,,
player,201112040was,nyj,StriDo20,tackles_assists,0,,,,,
player,201112040was,nyj,StriDo20,tackles_loss,0,,,,,
player,201112040was,nyj,StriDo20,qb_hits,0,,,,,
player,201112040was,nyj,StriDo20,fumbles_rec,0,,,,,
player,201112040was,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201112040was,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201112040was,nyj,StriDo20,fumbles_forced,0,,,,,
player,201112040was,nyj,ElliKe01,def_int,,,,,,
player,201112040was,nyj,ElliKe01,def_int_yds,,,,,,
player,201112040was,nyj,ElliKe01,def_int_td,,,,,,
player,201112040was,nyj,ElliKe01,def_int_long,,,,,,
player,201112040was,nyj,ElliKe01,pass_defended,,,,,,
player,201112040was,nyj,ElliKe01,sacks,0.0,,,,,
player,201112040was,nyj,ElliKe01,tackles_combined,,,,,,
player,201112040was,nyj,ElliKe01,tackles_solo,,,,,,
player,201112040was,nyj,ElliKe01,tackles_assists,,,,,,
player,201112040was,nyj,ElliKe01,tackles_loss,0,,,,,
player,201112040was,nyj,ElliKe01,qb_hits,1,,,,,
player,201112040was,nyj,ElliKe01,fumbles_rec,,,,,,
player,201112040was,nyj,ElliKe01,fumbles_rec_yds,,,,,,
player,201112040was,nyj,ElliKe01,fumbles_rec_td,,,,,,
player,201112040was,nyj,ElliKe01,fumbles_forced,,,,,,
player,201112040was,was,FletLo20,def_int,0,,,,,
player,201112040was,was,FletLo20,def_int_yds,0,,,,,
player,201112040was,was,FletLo20,def_int_td,0,,,,,
player,201112040was,was,FletLo20,def_int_long,0,,,,,
player,201112040was,was,FletLo20,pass_defended,0,,,,,
player,201112040was,was,FletLo20,sacks,0.0,,,,,
player,201112040was,was,FletLo20,tackles_combined,17,,,,,
player,201112040was,was,FletLo20,tackles_solo,9,,,,,
player,201112040was,was,FletLo20,tackles_assists,8,,,,,
player,201112040was,was,FletLo20,tackles_loss,0,,,,,
player,201112040was,was,FletLo20,qb_hits,0,,,,,
player,201112040was,was,FletLo20,fumbles_rec,0,,,,,
player,201112040was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201112040was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201112040was,was,FletLo20,fumbles_forced,0,,,,,
player,201112040was,was,DougRe20,def_int,0,,,,,
player,201112040was,was,DougRe20,def_int_yds,0,,,,,
player,201112040was,was,DougRe20,def_int_td,0,,,,,
player,201112040was,was,DougRe20,def_int_long,0,,,,,
player,201112040was,was,DougRe20,pass_defended,0,,,,,
player,201112040was,was,DougRe20,sacks,0.0,,,,,
player,201112040was,was,DougRe20,tackles_combined,8,,,,,
player,201112040was,was,DougRe20,tackles_solo,3,,,,,
player,201112040was,was,DougRe20,tackles_assists,5,,,,,
player,201112040was,was,DougRe20,tackles_loss,0,,,,,
player,201112040was,was,DougRe20,qb_hits,0,,,,,
player,201112040was,was,DougRe20,fumbles_rec,0,,,,,
player,201112040was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201112040was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201112040was,was,DougRe20,fumbles_forced,0,,,,,
player,201112040was,was,RilePe00,def_int,0,,,,,
player,201112040was,was,RilePe00,def_int_yds,0,,,,,
player,201112040was,was,RilePe00,def_int_td,0,,,,,
player,201112040was,was,RilePe00,def_int_long,0,,,,,
player,201112040was,was,RilePe00,pass_defended,0,,,,,
player,201112040was,was,RilePe00,sacks,0.0,,,,,
player,201112040was,was,RilePe00,tackles_combined,8,,,,,
player,201112040was,was,RilePe00,tackles_solo,3,,,,,
player,201112040was,was,RilePe00,tackles_assists,5,,,,,
player,201112040was,was,RilePe00,tackles_loss,1,,,,,
player,201112040was,was,RilePe00,qb_hits,0,,,,,
player,201112040was,was,RilePe00,fumbles_rec,1,,,,,
player,201112040was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201112040was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201112040was,was,RilePe00,fumbles_forced,0,,,,,
player,201112040was,was,AtogO.20,def_int,0,,,,,
player,201112040was,was,AtogO.20,def_int_yds,0,,,,,
player,201112040was,was,AtogO.20,def_int_td,0,,,,,
player,201112040was,was,AtogO.20,def_int_long,0,,,,,
player,201112040was,was,AtogO.20,pass_defended,0,,,,,
player,201112040was,was,AtogO.20,sacks,0.0,,,,,
player,201112040was,was,AtogO.20,tackles_combined,7,,,,,
player,201112040was,was,AtogO.20,tackles_solo,4,,,,,
player,201112040was,was,AtogO.20,tackles_assists,3,,,,,
player,201112040was,was,AtogO.20,tackles_loss,0,,,,,
player,201112040was,was,AtogO.20,qb_hits,0,,,,,
player,201112040was,was,AtogO.20,fumbles_rec,0,,,,,
player,201112040was,was,AtogO.20,fumbles_rec_yds,0,,,,,
player,201112040was,was,AtogO.20,fumbles_rec_td,0,,,,,
player,201112040was,was,AtogO.20,fumbles_forced,0,,,,,
player,201112040was,was,KerrRy00,def_int,0,,,,,
player,201112040was,was,KerrRy00,def_int_yds,0,,,,,
player,201112040was,was,KerrRy00,def_int_td,0,,,,,
player,201112040was,was,KerrRy00,def_int_long,0,,,,,
player,201112040was,was,KerrRy00,pass_defended,1,,,,,
player,201112040was,was,KerrRy00,sacks,0.0,,,,,
player,201112040was,was,KerrRy00,tackles_combined,6,,,,,
player,201112040was,was,KerrRy00,tackles_solo,3,,,,,
player,201112040was,was,KerrRy00,tackles_assists,3,,,,,
player,201112040was,was,KerrRy00,tackles_loss,0,,,,,
player,201112040was,was,KerrRy00,qb_hits,0,,,,,
player,201112040was,was,KerrRy00,fumbles_rec,0,,,,,
player,201112040was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201112040was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201112040was,was,KerrRy00,fumbles_forced,0,,,,,
player,201112040was,was,CarrAd99,def_int,0,,,,,
player,201112040was,was,CarrAd99,def_int_yds,0,,,,,
player,201112040was,was,CarrAd99,def_int_td,0,,,,,
player,201112040was,was,CarrAd99,def_int_long,0,,,,,
player,201112040was,was,CarrAd99,pass_defended,0,,,,,
player,201112040was,was,CarrAd99,sacks,0.0,,,,,
player,201112040was,was,CarrAd99,tackles_combined,5,,,,,
player,201112040was,was,CarrAd99,tackles_solo,2,,,,,
player,201112040was,was,CarrAd99,tackles_assists,3,,,,,
player,201112040was,was,CarrAd99,tackles_loss,0,,,,,
player,201112040was,was,CarrAd99,qb_hits,0,,,,,
player,201112040was,was,CarrAd99,fumbles_rec,0,,,,,
player,201112040was,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201112040was,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201112040was,was,CarrAd99,fumbles_forced,0,,,,,
player,201112040was,was,HallDe99,def_int,0,,,,,
player,201112040was,was,HallDe99,def_int_yds,0,,,,,
player,201112040was,was,HallDe99,def_int_td,0,,,,,
player,201112040was,was,HallDe99,def_int_long,0,,,,,
player,201112040was,was,HallDe99,pass_defended,1,,,,,
player,201112040was,was,HallDe99,sacks,0.0,,,,,
player,201112040was,was,HallDe99,tackles_combined,5,,,,,
player,201112040was,was,HallDe99,tackles_solo,4,,,,,
player,201112040was,was,HallDe99,tackles_assists,1,,,,,
player,201112040was,was,HallDe99,tackles_loss,1,,,,,
player,201112040was,was,HallDe99,qb_hits,0,,,,,
player,201112040was,was,HallDe99,fumbles_rec,0,,,,,
player,201112040was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201112040was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201112040was,was,HallDe99,fumbles_forced,0,,,,,
player,201112040was,was,OrakBr99,def_int,0,,,,,
player,201112040was,was,OrakBr99,def_int_yds,0,,,,,
player,201112040was,was,OrakBr99,def_int_td,0,,,,,
player,201112040was,was,OrakBr99,def_int_long,0,,,,,
player,201112040was,was,OrakBr99,pass_defended,1,,,,,
player,201112040was,was,OrakBr99,sacks,0.0,,,,,
player,201112040was,was,OrakBr99,tackles_combined,4,,,,,
player,201112040was,was,OrakBr99,tackles_solo,1,,,,,
player,201112040was,was,OrakBr99,tackles_assists,3,,,,,
player,201112040was,was,OrakBr99,tackles_loss,0,,,,,
player,201112040was,was,OrakBr99,qb_hits,0,,,,,
player,201112040was,was,OrakBr99,fumbles_rec,0,,,,,
player,201112040was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201112040was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201112040was,was,OrakBr99,fumbles_forced,0,,,,,
player,201112040was,was,WilsJo99,def_int,0,,,,,
player,201112040was,was,WilsJo99,def_int_yds,0,,,,,
player,201112040was,was,WilsJo99,def_int_td,0,,,,,
player,201112040was,was,WilsJo99,def_int_long,0,,,,,
player,201112040was,was,WilsJo99,pass_defended,1,,,,,
player,201112040was,was,WilsJo99,sacks,0.0,,,,,
player,201112040was,was,WilsJo99,tackles_combined,4,,,,,
player,201112040was,was,WilsJo99,tackles_solo,2,,,,,
player,201112040was,was,WilsJo99,tackles_assists,2,,,,,
player,201112040was,was,WilsJo99,tackles_loss,0,,,,,
player,201112040was,was,WilsJo99,qb_hits,0,,,,,
player,201112040was,was,WilsJo99,fumbles_rec,0,,,,,
player,201112040was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201112040was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201112040was,was,WilsJo99,fumbles_forced,0,,,,,
player,201112040was,was,JackRo99,def_int,0,,,,,
player,201112040was,was,JackRo99,def_int_yds,0,,,,,
player,201112040was,was,JackRo99,def_int_td,0,,,,,
player,201112040was,was,JackRo99,def_int_long,0,,,,,
player,201112040was,was,JackRo99,pass_defended,0,,,,,
player,201112040was,was,JackRo99,sacks,0.0,,,,,
player,201112040was,was,JackRo99,tackles_combined,2,,,,,
player,201112040was,was,JackRo99,tackles_solo,1,,,,,
player,201112040was,was,JackRo99,tackles_assists,1,,,,,
player,201112040was,was,JackRo99,tackles_loss,0,,,,,
player,201112040was,was,JackRo99,qb_hits,0,,,,,
player,201112040was,was,JackRo99,fumbles_rec,0,,,,,
