game,2011,4,20111002,201110020chi,car,"Carolina Panthers",29,chi,"Chicago Bears",34
player,201110020chi,car,WillDe02,pass_long,0,,,,,
player,201110020chi,car,WillDe02,pass_rating,,,,,,
player,201110020chi,car,WillDe02,rush_att,10,,,,,
player,201110020chi,car,WillDe02,rush_yds,82,,,,,
player,201110020chi,car,WillDe02,rush_td,0,,,,,
player,201110020chi,car,WillDe02,rush_long,26,,,,,
player,201110020chi,car,WillDe02,targets,1,,,,,
player,201110020chi,car,WillDe02,rec,0,,,,,
player,201110020chi,car,WillDe02,rec_yds,0,,,,,
player,201110020chi,car,WillDe02,rec_td,0,,,,,
player,201110020chi,car,WillDe02,rec_long,0,,,,,
player,201110020chi,car,WillDe02,fumbles,0,,,,,
player,201110020chi,car,WillDe02,fumbles_lost,,,,,,
player,201110020chi,car,StewJo00,pass_cmp,0,,,,,
player,201110020chi,car,StewJo00,pass_att,0,,,,,
player,201110020chi,car,StewJo00,pass_yds,0,,,,,
player,201110020chi,car,StewJo00,pass_td,0,,,,,
player,201110020chi,car,StewJo00,pass_int,0,,,,,
player,201110020chi,car,StewJo00,pass_sacked,0,,,,,
player,201110020chi,car,StewJo00,pass_sacked_yds,0,,,,,
player,201110020chi,car,StewJo00,pass_long,0,,,,,
player,201110020chi,car,StewJo00,pass_rating,,,,,,
player,201110020chi,car,StewJo00,rush_att,8,,,,,
player,201110020chi,car,StewJo00,rush_yds,52,,,,,
player,201110020chi,car,StewJo00,rush_td,0,,,,,
player,201110020chi,car,StewJo00,rush_long,16,,,,,
player,201110020chi,car,StewJo00,targets,4,,,,,
player,201110020chi,car,StewJo00,rec,4,,,,,
player,201110020chi,car,StewJo00,rec_yds,33,,,,,
player,201110020chi,car,StewJo00,rec_td,0,,,,,
player,201110020chi,car,StewJo00,rec_long,20,,,,,
player,201110020chi,car,StewJo00,fumbles,0,,,,,
player,201110020chi,car,StewJo00,fumbles_lost,,,,,,
player,201110020chi,car,SmitSt01,pass_cmp,0,,,,,
player,201110020chi,car,SmitSt01,pass_att,0,,,,,
player,201110020chi,car,SmitSt01,pass_yds,0,,,,,
player,201110020chi,car,SmitSt01,pass_td,0,,,,,
player,201110020chi,car,SmitSt01,pass_int,0,,,,,
player,201110020chi,car,SmitSt01,pass_sacked,0,,,,,
player,201110020chi,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201110020chi,car,SmitSt01,pass_long,0,,,,,
player,201110020chi,car,SmitSt01,pass_rating,,,,,,
player,201110020chi,car,SmitSt01,rush_att,0,,,,,
player,201110020chi,car,SmitSt01,rush_yds,0,,,,,
player,201110020chi,car,SmitSt01,rush_td,0,,,,,
player,201110020chi,car,SmitSt01,rush_long,0,,,,,
player,201110020chi,car,SmitSt01,targets,10,,,,,
player,201110020chi,car,SmitSt01,rec,8,,,,,
player,201110020chi,car,SmitSt01,rec_yds,181,,,,,
player,201110020chi,car,SmitSt01,rec_td,0,,,,,
player,201110020chi,car,SmitSt01,rec_long,53,,,,,
player,201110020chi,car,SmitSt01,fumbles,0,,,,,
player,201110020chi,car,SmitSt01,fumbles_lost,,,,,,
player,201110020chi,car,OlseGr00,pass_cmp,0,,,,,
player,201110020chi,car,OlseGr00,pass_att,0,,,,,
player,201110020chi,car,OlseGr00,pass_yds,0,,,,,
player,201110020chi,car,OlseGr00,pass_td,0,,,,,
player,201110020chi,car,OlseGr00,pass_int,0,,,,,
player,201110020chi,car,OlseGr00,pass_sacked,0,,,,,
player,201110020chi,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201110020chi,car,OlseGr00,pass_long,0,,,,,
player,201110020chi,car,OlseGr00,pass_rating,,,,,,
player,201110020chi,car,OlseGr00,rush_att,0,,,,,
player,201110020chi,car,OlseGr00,rush_yds,0,,,,,
player,201110020chi,car,OlseGr00,rush_td,0,,,,,
player,201110020chi,car,OlseGr00,rush_long,0,,,,,
player,201110020chi,car,OlseGr00,targets,7,,,,,
player,201110020chi,car,OlseGr00,rec,5,,,,,
player,201110020chi,car,OlseGr00,rec_yds,50,,,,,
player,201110020chi,car,OlseGr00,rec_td,1,,,,,
player,201110020chi,car,OlseGr00,rec_long,23,,,,,
player,201110020chi,car,OlseGr00,fumbles,0,,,,,
player,201110020chi,car,OlseGr00,fumbles_lost,,,,,,
player,201110020chi,car,LaFeBr00,pass_cmp,0,,,,,
player,201110020chi,car,LaFeBr00,pass_att,0,,,,,
player,201110020chi,car,LaFeBr00,pass_yds,0,,,,,
player,201110020chi,car,LaFeBr00,pass_td,0,,,,,
player,201110020chi,car,LaFeBr00,pass_int,0,,,,,
player,201110020chi,car,LaFeBr00,pass_sacked,0,,,,,
player,201110020chi,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201110020chi,car,LaFeBr00,pass_long,0,,,,,
player,201110020chi,car,LaFeBr00,pass_rating,,,,,,
player,201110020chi,car,LaFeBr00,rush_att,0,,,,,
player,201110020chi,car,LaFeBr00,rush_yds,0,,,,,
player,201110020chi,car,LaFeBr00,rush_td,0,,,,,
player,201110020chi,car,LaFeBr00,rush_long,0,,,,,
player,201110020chi,car,LaFeBr00,targets,6,,,,,
player,201110020chi,car,LaFeBr00,rec,4,,,,,
player,201110020chi,car,LaFeBr00,rec_yds,42,,,,,
player,201110020chi,car,LaFeBr00,rec_td,0,,,,,
player,201110020chi,car,LaFeBr00,rec_long,21,,,,,
player,201110020chi,car,LaFeBr00,fumbles,0,,,,,
player,201110020chi,car,LaFeBr00,fumbles_lost,,,,,,
player,201110020chi,car,ShocJe00,pass_cmp,0,,,,,
player,201110020chi,car,ShocJe00,pass_att,0,,,,,
player,201110020chi,car,ShocJe00,pass_yds,0,,,,,
player,201110020chi,car,ShocJe00,pass_td,0,,,,,
player,201110020chi,car,ShocJe00,pass_int,0,,,,,
player,201110020chi,car,ShocJe00,pass_sacked,0,,,,,
player,201110020chi,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201110020chi,car,ShocJe00,pass_long,0,,,,,
player,201110020chi,car,ShocJe00,pass_rating,,,,,,
player,201110020chi,car,ShocJe00,rush_att,0,,,,,
player,201110020chi,car,ShocJe00,rush_yds,0,,,,,
player,201110020chi,car,ShocJe00,rush_td,0,,,,,
player,201110020chi,car,ShocJe00,rush_long,0,,,,,
player,201110020chi,car,ShocJe00,targets,5,,,,,
player,201110020chi,car,ShocJe00,rec,2,,,,,
player,201110020chi,car,ShocJe00,rec_yds,41,,,,,
player,201110020chi,car,ShocJe00,rec_td,0,,,,,
player,201110020chi,car,ShocJe00,rec_long,26,,,,,
player,201110020chi,car,ShocJe00,fumbles,0,,,,,
player,201110020chi,car,ShocJe00,fumbles_lost,,,,,,
player,201110020chi,car,NaanLe00,pass_cmp,0,,,,,
player,201110020chi,car,NaanLe00,pass_att,0,,,,,
player,201110020chi,car,NaanLe00,pass_yds,0,,,,,
player,201110020chi,car,NaanLe00,pass_td,0,,,,,
player,201110020chi,car,NaanLe00,pass_int,0,,,,,
player,201110020chi,car,NaanLe00,pass_sacked,0,,,,,
player,201110020chi,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201110020chi,car,NaanLe00,pass_long,0,,,,,
player,201110020chi,car,NaanLe00,pass_rating,,,,,,
player,201110020chi,car,NaanLe00,rush_att,0,,,,,
player,201110020chi,car,NaanLe00,rush_yds,0,,,,,
player,201110020chi,car,NaanLe00,rush_td,0,,,,,
player,201110020chi,car,NaanLe00,rush_long,0,,,,,
player,201110020chi,car,NaanLe00,targets,11,,,,,
player,201110020chi,car,NaanLe00,rec,4,,,,,
player,201110020chi,car,NaanLe00,rec_yds,27,,,,,
player,201110020chi,car,NaanLe00,rec_td,0,,,,,
player,201110020chi,car,NaanLe00,rec_long,9,,,,,
player,201110020chi,car,NaanLe00,fumbles,0,,,,,
player,201110020chi,car,NaanLe00,fumbles_lost,,,,,,
player,201110020chi,car,FeltJe00,pass_cmp,0,,,,,
player,201110020chi,car,FeltJe00,pass_att,0,,,,,
player,201110020chi,car,FeltJe00,pass_yds,0,,,,,
player,201110020chi,car,FeltJe00,pass_td,0,,,,,
player,201110020chi,car,FeltJe00,pass_int,0,,,,,
player,201110020chi,car,FeltJe00,pass_sacked,0,,,,,
player,201110020chi,car,FeltJe00,pass_sacked_yds,0,,,,,
player,201110020chi,car,FeltJe00,pass_long,0,,,,,
player,201110020chi,car,FeltJe00,pass_rating,,,,,,
player,201110020chi,car,FeltJe00,rush_att,0,,,,,
player,201110020chi,car,FeltJe00,rush_yds,0,,,,,
player,201110020chi,car,FeltJe00,rush_td,0,,,,,
player,201110020chi,car,FeltJe00,rush_long,0,,,,,
player,201110020chi,car,FeltJe00,targets,1,,,,,
player,201110020chi,car,FeltJe00,rec,0,,,,,
player,201110020chi,car,FeltJe00,rec_yds,0,,,,,
player,201110020chi,car,FeltJe00,rec_td,0,,,,,
player,201110020chi,car,FeltJe00,rec_long,0,,,,,
player,201110020chi,car,FeltJe00,fumbles,0,,,,,
player,201110020chi,car,FeltJe00,fumbles_lost,,,,,,
player,201110020chi,chi,CutlJa00,pass_cmp,9,,,,,
player,201110020chi,chi,CutlJa00,pass_att,17,,,,,
player,201110020chi,chi,CutlJa00,pass_yds,102,,,,,
player,201110020chi,chi,CutlJa00,pass_td,0,,,,,
player,201110020chi,chi,CutlJa00,pass_int,1,,,,,
player,201110020chi,chi,CutlJa00,pass_sacked,1,,,,,
player,201110020chi,chi,CutlJa00,pass_sacked_yds,9,,,,,
player,201110020chi,chi,CutlJa00,pass_long,22,,,,,
player,201110020chi,chi,CutlJa00,pass_rating,46.7,,,,,
player,201110020chi,chi,CutlJa00,rush_att,1,,,,,
player,201110020chi,chi,CutlJa00,rush_yds,2,,,,,
player,201110020chi,chi,CutlJa00,rush_td,0,,,,,
player,201110020chi,chi,CutlJa00,rush_long,2,,,,,
player,201110020chi,chi,CutlJa00,targets,0,,,,,
player,201110020chi,chi,CutlJa00,rec,0,,,,,
player,201110020chi,chi,CutlJa00,rec_yds,0,,,,,
player,201110020chi,chi,CutlJa00,rec_td,0,,,,,
player,201110020chi,chi,CutlJa00,rec_long,0,,,,,
player,201110020chi,chi,CutlJa00,fumbles,0,,,,,
player,201110020chi,chi,CutlJa00,fumbles_lost,,,,,,
player,201110020chi,chi,FortMa00,pass_cmp,0,,,,,
player,201110020chi,chi,FortMa00,pass_att,0,,,,,
player,201110020chi,chi,FortMa00,pass_yds,0,,,,,
player,201110020chi,chi,FortMa00,pass_td,0,,,,,
player,201110020chi,chi,FortMa00,pass_int,0,,,,,
player,201110020chi,chi,FortMa00,pass_sacked,0,,,,,
player,201110020chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201110020chi,chi,FortMa00,pass_long,0,,,,,
player,201110020chi,chi,FortMa00,pass_rating,,,,,,
player,201110020chi,chi,FortMa00,rush_att,25,,,,,
player,201110020chi,chi,FortMa00,rush_yds,205,,,,,
player,201110020chi,chi,FortMa00,rush_td,1,,,,,
player,201110020chi,chi,FortMa00,rush_long,46,,,,,
player,201110020chi,chi,FortMa00,targets,5,,,,,
player,201110020chi,chi,FortMa00,rec,4,,,,,
player,201110020chi,chi,FortMa00,rec_yds,23,,,,,
player,201110020chi,chi,FortMa00,rec_td,0,,,,,
player,201110020chi,chi,FortMa00,rec_long,11,,,,,
player,201110020chi,chi,FortMa00,fumbles,0,,,,,
player,201110020chi,chi,FortMa00,fumbles_lost,,,,,,
player,201110020chi,chi,BarbMa01,pass_cmp,0,,,,,
player,201110020chi,chi,BarbMa01,pass_att,0,,,,,
player,201110020chi,chi,BarbMa01,pass_yds,0,,,,,
player,201110020chi,chi,BarbMa01,pass_td,0,,,,,
player,201110020chi,chi,BarbMa01,pass_int,0,,,,,
player,201110020chi,chi,BarbMa01,pass_sacked,0,,,,,
player,201110020chi,chi,BarbMa01,pass_sacked_yds,0,,,,,
player,201110020chi,chi,BarbMa01,pass_long,0,,,,,
player,201110020chi,chi,BarbMa01,pass_rating,,,,,,
player,201110020chi,chi,BarbMa01,rush_att,5,,,,,
player,201110020chi,chi,BarbMa01,rush_yds,17,,,,,
player,201110020chi,chi,BarbMa01,rush_td,1,,,,,
player,201110020chi,chi,BarbMa01,rush_long,10,,,,,
player,201110020chi,chi,BarbMa01,targets,0,,,,,
player,201110020chi,chi,BarbMa01,rec,0,,,,,
player,201110020chi,chi,BarbMa01,rec_yds,0,,,,,
player,201110020chi,chi,BarbMa01,rec_td,0,,,,,
player,201110020chi,chi,BarbMa01,rec_long,0,,,,,
player,201110020chi,chi,BarbMa01,fumbles,0,,,,,
player,201110020chi,chi,BarbMa01,fumbles_lost,,,,,,
player,201110020chi,chi,KnoxJo00,pass_cmp,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_att,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_yds,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_td,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_int,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_sacked,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_sacked_yds,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_long,0,,,,,
player,201110020chi,chi,KnoxJo00,pass_rating,,,,,,
player,201110020chi,chi,KnoxJo00,rush_att,0,,,,,
player,201110020chi,chi,KnoxJo00,rush_yds,0,,,,,
player,201110020chi,chi,KnoxJo00,rush_td,0,,,,,
player,201110020chi,chi,KnoxJo00,rush_long,0,,,,,
player,201110020chi,chi,KnoxJo00,targets,4,,,,,
player,201110020chi,chi,KnoxJo00,rec,3,,,,,
player,201110020chi,chi,KnoxJo00,rec_yds,48,,,,,
player,201110020chi,chi,KnoxJo00,rec_td,0,,,,,
player,201110020chi,chi,KnoxJo00,rec_long,22,,,,,
player,201110020chi,chi,KnoxJo00,fumbles,0,,,,,
player,201110020chi,chi,KnoxJo00,fumbles_lost,,,,,,
player,201110020chi,chi,SanzDa00,pass_cmp,0,,,,,
player,201110020chi,chi,SanzDa00,pass_att,0,,,,,
player,201110020chi,chi,SanzDa00,pass_yds,0,,,,,
player,201110020chi,chi,SanzDa00,pass_td,0,,,,,
player,201110020chi,chi,SanzDa00,pass_int,0,,,,,
player,201110020chi,chi,SanzDa00,pass_sacked,0,,,,,
player,201110020chi,chi,SanzDa00,pass_sacked_yds,0,,,,,
player,201110020chi,chi,SanzDa00,pass_long,0,,,,,
player,201110020chi,chi,SanzDa00,pass_rating,,,,,,
player,201110020chi,chi,SanzDa00,rush_att,0,,,,,
player,201110020chi,chi,SanzDa00,rush_yds,0,,,,,
player,201110020chi,chi,SanzDa00,rush_td,0,,,,,
player,201110020chi,chi,SanzDa00,rush_long,0,,,,,
player,201110020chi,chi,SanzDa00,targets,2,,,,,
player,201110020chi,chi,SanzDa00,rec,1,,,,,
player,201110020chi,chi,SanzDa00,rec_yds,16,,,,,
player,201110020chi,chi,SanzDa00,rec_td,0,,,,,
player,201110020chi,chi,SanzDa00,rec_long,16,,,,,
player,201110020chi,chi,SanzDa00,fumbles,0,,,,,
player,201110020chi,chi,SanzDa00,fumbles_lost,,,,,,
player,201110020chi,chi,WillRo04,pass_cmp,0,,,,,
player,201110020chi,chi,WillRo04,pass_att,0,,,,,
player,201110020chi,chi,WillRo04,pass_yds,0,,,,,
player,201110020chi,chi,WillRo04,pass_td,0,,,,,
player,201110020chi,chi,WillRo04,pass_int,0,,,,,
player,201110020chi,chi,WillRo04,pass_sacked,0,,,,,
player,201110020chi,chi,WillRo04,pass_sacked_yds,0,,,,,
player,201110020chi,chi,WillRo04,pass_long,0,,,,,
player,201110020chi,chi,WillRo04,pass_rating,,,,,,
player,201110020chi,chi,WillRo04,rush_att,0,,,,,
player,201110020chi,chi,WillRo04,rush_yds,0,,,,,
player,201110020chi,chi,WillRo04,rush_td,0,,,,,
player,201110020chi,chi,WillRo04,rush_long,0,,,,,
player,201110020chi,chi,WillRo04,targets,1,,,,,
player,201110020chi,chi,WillRo04,rec,1,,,,,
player,201110020chi,chi,WillRo04,rec_yds,15,,,,,
player,201110020chi,chi,WillRo04,rec_td,0,,,,,
player,201110020chi,chi,WillRo04,rec_long,15,,,,,
player,201110020chi,chi,WillRo04,fumbles,0,,,,,
player,201110020chi,chi,WillRo04,fumbles_lost,,,,,,
player,201110020chi,chi,HurdSa00,pass_cmp,0,,,,,
player,201110020chi,chi,HurdSa00,pass_att,0,,,,,
player,201110020chi,chi,HurdSa00,pass_yds,0,,,,,
player,201110020chi,chi,HurdSa00,pass_td,0,,,,,
player,201110020chi,chi,HurdSa00,pass_int,0,,,,,
player,201110020chi,chi,HurdSa00,pass_sacked,0,,,,,
player,201110020chi,chi,HurdSa00,pass_sacked_yds,0,,,,,
player,201110020chi,chi,HurdSa00,pass_long,0,,,,,
player,201110020chi,chi,HurdSa00,pass_rating,,,,,,
player,201110020chi,chi,HurdSa00,rush_att,0,,,,,
player,201110020chi,chi,HurdSa00,rush_yds,0,,,,,
player,201110020chi,chi,HurdSa00,rush_td,0,,,,,
player,201110020chi,chi,HurdSa00,rush_long,0,,,,,
player,201110020chi,chi,HurdSa00,targets,2,,,,,
player,201110020chi,chi,HurdSa00,rec,0,,,,,
player,201110020chi,chi,HurdSa00,rec_yds,0,,,,,
player,201110020chi,chi,HurdSa00,rec_td,0,,,,,
player,201110020chi,chi,HurdSa00,rec_long,0,,,,,
player,201110020chi,chi,HurdSa00,fumbles,0,,,,,
player,201110020chi,chi,HurdSa00,fumbles_lost,,,,,,
player,201110020chi,chi,HestDe99,pass_cmp,0,,,,,
player,201110020chi,chi,HestDe99,pass_att,0,,,,,
player,201110020chi,chi,HestDe99,pass_yds,0,,,,,
player,201110020chi,chi,HestDe99,pass_td,0,,,,,
player,201110020chi,chi,HestDe99,pass_int,0,,,,,
player,201110020chi,chi,HestDe99,pass_sacked,0,,,,,
player,201110020chi,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201110020chi,chi,HestDe99,pass_long,0,,,,,
player,201110020chi,chi,HestDe99,pass_rating,,,,,,
player,201110020chi,chi,HestDe99,rush_att,0,,,,,
player,201110020chi,chi,HestDe99,rush_yds,0,,,,,
player,201110020chi,chi,HestDe99,rush_td,0,,,,,
player,201110020chi,chi,HestDe99,rush_long,0,,,,,
player,201110020chi,chi,HestDe99,targets,2,,,,,
player,201110020chi,chi,HestDe99,rec,0,,,,,
player,201110020chi,chi,HestDe99,rec_yds,0,,,,,
player,201110020chi,chi,HestDe99,rec_td,0,,,,,
player,201110020chi,chi,HestDe99,rec_long,0,,,,,
player,201110020chi,chi,HestDe99,fumbles,0,,,,,
player,201110020chi,chi,HestDe99,fumbles_lost,,,,,,
player,201110020chi,chi,DaviKe01,pass_cmp,0,,,,,
player,201110020chi,chi,DaviKe01,pass_att,0,,,,,
player,201110020chi,chi,DaviKe01,pass_yds,0,,,,,
player,201110020chi,chi,DaviKe01,pass_td,0,,,,,
player,201110020chi,chi,DaviKe01,pass_int,0,,,,,
player,201110020chi,chi,DaviKe01,pass_sacked,0,,,,,
player,201110020chi,chi,DaviKe01,pass_sacked_yds,0,,,,,
player,201110020chi,chi,DaviKe01,pass_long,0,,,,,
player,201110020chi,chi,DaviKe01,pass_rating,,,,,,
player,201110020chi,chi,DaviKe01,rush_att,0,,,,,
player,201110020chi,chi,DaviKe01,rush_yds,0,,,,,
player,201110020chi,chi,DaviKe01,rush_td,0,,,,,
player,201110020chi,chi,DaviKe01,rush_long,0,,,,,
player,201110020chi,chi,DaviKe01,targets,1,,,,,
player,201110020chi,chi,DaviKe01,rec,0,,,,,
player,201110020chi,chi,DaviKe01,rec_yds,0,,,,,
player,201110020chi,chi,DaviKe01,rec_td,0,,,,,
player,201110020chi,chi,DaviKe01,rec_long,0,,,,,
player,201110020chi,chi,DaviKe01,fumbles,0,,,,,
player,201110020chi,chi,DaviKe01,fumbles_lost,,,,,,
player,201110020chi,car,GodfCh99,def_int,1,,,,,
player,201110020chi,car,GodfCh99,def_int_yds,9,,,,,
player,201110020chi,car,GodfCh99,def_int_td,0,,,,,
player,201110020chi,car,GodfCh99,def_int_long,9,,,,,
player,201110020chi,car,GodfCh99,pass_defended,1,,,,,
player,201110020chi,car,GodfCh99,sacks,0.0,,,,,
player,201110020chi,car,GodfCh99,tackles_combined,5,,,,,
player,201110020chi,car,GodfCh99,tackles_solo,4,,,,,
player,201110020chi,car,GodfCh99,tackles_assists,1,,,,,
player,201110020chi,car,GodfCh99,tackles_loss,0,,,,,
player,201110020chi,car,GodfCh99,qb_hits,0,,,,,
player,201110020chi,car,GodfCh99,fumbles_rec,0,,,,,
player,201110020chi,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201110020chi,car,GodfCh99,fumbles_forced,0,,,,,
player,201110020chi,car,JohnCh98,def_int,0,,,,,
player,201110020chi,car,JohnCh98,def_int_yds,0,,,,,
player,201110020chi,car,JohnCh98,def_int_td,0,,,,,
player,201110020chi,car,JohnCh98,def_int_long,0,,,,,
player,201110020chi,car,JohnCh98,pass_defended,0,,,,,
player,201110020chi,car,JohnCh98,sacks,1.0,,,,,
player,201110020chi,car,JohnCh98,tackles_combined,2,,,,,
player,201110020chi,car,JohnCh98,tackles_solo,1,,,,,
player,201110020chi,car,JohnCh98,tackles_assists,1,,,,,
player,201110020chi,car,JohnCh98,tackles_loss,1,,,,,
player,201110020chi,car,JohnCh98,qb_hits,1,,,,,
player,201110020chi,car,JohnCh98,fumbles_rec,0,,,,,
player,201110020chi,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201110020chi,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201110020chi,car,JohnCh98,fumbles_forced,0,,,,,
player,201110020chi,car,ConnDa99,def_int,0,,,,,
player,201110020chi,car,ConnDa99,def_int_yds,0,,,,,
player,201110020chi,car,ConnDa99,def_int_td,0,,,,,
player,201110020chi,car,ConnDa99,def_int_long,0,,,,,
player,201110020chi,car,ConnDa99,pass_defended,0,,,,,
player,201110020chi,car,ConnDa99,sacks,0.0,,,,,
player,201110020chi,car,ConnDa99,tackles_combined,8,,,,,
player,201110020chi,car,ConnDa99,tackles_solo,6,,,,,
player,201110020chi,car,ConnDa99,tackles_assists,2,,,,,
player,201110020chi,car,ConnDa99,tackles_loss,0,,,,,
player,201110020chi,car,ConnDa99,qb_hits,0,,,,,
player,201110020chi,car,ConnDa99,fumbles_rec,0,,,,,
player,201110020chi,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201110020chi,car,ConnDa99,fumbles_forced,0,,,,,
player,201110020chi,car,GaitOm20,def_int,0,,,,,
player,201110020chi,car,GaitOm20,def_int_yds,0,,,,,
player,201110020chi,car,GaitOm20,def_int_td,0,,,,,
player,201110020chi,car,GaitOm20,def_int_long,0,,,,,
player,201110020chi,car,GaitOm20,pass_defended,0,,,,,
player,201110020chi,car,GaitOm20,sacks,0.0,,,,,
player,201110020chi,car,GaitOm20,tackles_combined,5,,,,,
player,201110020chi,car,GaitOm20,tackles_solo,5,,,,,
player,201110020chi,car,GaitOm20,tackles_assists,0,,,,,
player,201110020chi,car,GaitOm20,tackles_loss,0,,,,,
player,201110020chi,car,GaitOm20,qb_hits,0,,,,,
player,201110020chi,car,GaitOm20,fumbles_rec,0,,,,,
player,201110020chi,car,GaitOm20,fumbles_rec_yds,0,,,,,
player,201110020chi,car,GaitOm20,fumbles_rec_td,0,,,,,
player,201110020chi,car,GaitOm20,fumbles_forced,0,,,,,
player,201110020chi,car,AndeJa21,def_int,0,,,,,
player,201110020chi,car,AndeJa21,def_int_yds,0,,,,,
player,201110020chi,car,AndeJa21,def_int_td,0,,,,,
player,201110020chi,car,AndeJa21,def_int_long,0,,,,,
player,201110020chi,car,AndeJa21,pass_defended,1,,,,,
player,201110020chi,car,AndeJa21,sacks,0.0,,,,,
player,201110020chi,car,AndeJa21,tackles_combined,4,,,,,
player,201110020chi,car,AndeJa21,tackles_solo,3,,,,,
player,201110020chi,car,AndeJa21,tackles_assists,1,,,,,
player,201110020chi,car,AndeJa21,tackles_loss,0,,,,,
player,201110020chi,car,AndeJa21,qb_hits,0,,,,,
player,201110020chi,car,AndeJa21,fumbles_rec,0,,,,,
player,201110020chi,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201110020chi,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201110020chi,car,AndeJa21,fumbles_forced,0,,,,,
player,201110020chi,car,ButlDa99,def_int,0,,,,,
player,201110020chi,car,ButlDa99,def_int_yds,0,,,,,
player,201110020chi,car,ButlDa99,def_int_td,0,,,,,
player,201110020chi,car,ButlDa99,def_int_long,0,,,,,
