game,2011,17,20120101,201201010cle,pit,"Pittsburgh Steelers",13,cle,"Cleveland Browns",9
player,201201010cle,pit,RedmIs20,rush_td,1,,,,,
player,201201010cle,pit,RedmIs20,rush_long,22,,,,,
player,201201010cle,pit,RedmIs20,targets,5,,,,,
player,201201010cle,pit,RedmIs20,rec,3,,,,,
player,201201010cle,pit,RedmIs20,rec_yds,18,,,,,
player,201201010cle,pit,RedmIs20,rec_td,0,,,,,
player,201201010cle,pit,RedmIs20,rec_long,9,,,,,
player,201201010cle,pit,RedmIs20,fumbles,2,,,,,
player,201201010cle,pit,RedmIs20,fumbles_lost,2,,,,,
player,201201010cle,pit,MendRa00,pass_cmp,0,,,,,
player,201201010cle,pit,MendRa00,pass_att,0,,,,,
player,201201010cle,pit,MendRa00,pass_yds,0,,,,,
player,201201010cle,pit,MendRa00,pass_td,0,,,,,
player,201201010cle,pit,MendRa00,pass_int,0,,,,,
player,201201010cle,pit,MendRa00,pass_sacked,0,,,,,
player,201201010cle,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,MendRa00,pass_long,0,,,,,
player,201201010cle,pit,MendRa00,pass_rating,,,,,,
player,201201010cle,pit,MendRa00,rush_att,8,,,,,
player,201201010cle,pit,MendRa00,rush_yds,38,,,,,
player,201201010cle,pit,MendRa00,rush_td,0,,,,,
player,201201010cle,pit,MendRa00,rush_long,8,,,,,
player,201201010cle,pit,MendRa00,targets,1,,,,,
player,201201010cle,pit,MendRa00,rec,1,,,,,
player,201201010cle,pit,MendRa00,rec_yds,7,,,,,
player,201201010cle,pit,MendRa00,rec_td,0,,,,,
player,201201010cle,pit,MendRa00,rec_long,7,,,,,
player,201201010cle,pit,MendRa00,fumbles,0,,,,,
player,201201010cle,pit,MendRa00,fumbles_lost,,,,,,
player,201201010cle,pit,ClayJo00,pass_cmp,0,,,,,
player,201201010cle,pit,ClayJo00,pass_att,0,,,,,
player,201201010cle,pit,ClayJo00,pass_yds,0,,,,,
player,201201010cle,pit,ClayJo00,pass_td,0,,,,,
player,201201010cle,pit,ClayJo00,pass_int,0,,,,,
player,201201010cle,pit,ClayJo00,pass_sacked,0,,,,,
player,201201010cle,pit,ClayJo00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,ClayJo00,pass_long,0,,,,,
player,201201010cle,pit,ClayJo00,pass_rating,,,,,,
player,201201010cle,pit,ClayJo00,rush_att,9,,,,,
player,201201010cle,pit,ClayJo00,rush_yds,31,,,,,
player,201201010cle,pit,ClayJo00,rush_td,0,,,,,
player,201201010cle,pit,ClayJo00,rush_long,6,,,,,
player,201201010cle,pit,ClayJo00,targets,0,,,,,
player,201201010cle,pit,ClayJo00,rec,0,,,,,
player,201201010cle,pit,ClayJo00,rec_yds,0,,,,,
player,201201010cle,pit,ClayJo00,rec_td,0,,,,,
player,201201010cle,pit,ClayJo00,rec_long,0,,,,,
player,201201010cle,pit,ClayJo00,fumbles,0,,,,,
player,201201010cle,pit,ClayJo00,fumbles_lost,,,,,,
player,201201010cle,pit,BrowAn04,pass_cmp,0,,,,,
player,201201010cle,pit,BrowAn04,pass_att,0,,,,,
player,201201010cle,pit,BrowAn04,pass_yds,0,,,,,
player,201201010cle,pit,BrowAn04,pass_td,0,,,,,
player,201201010cle,pit,BrowAn04,pass_int,0,,,,,
player,201201010cle,pit,BrowAn04,pass_sacked,0,,,,,
player,201201010cle,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201201010cle,pit,BrowAn04,pass_long,0,,,,,
player,201201010cle,pit,BrowAn04,pass_rating,,,,,,
player,201201010cle,pit,BrowAn04,rush_att,0,,,,,
player,201201010cle,pit,BrowAn04,rush_yds,0,,,,,
player,201201010cle,pit,BrowAn04,rush_td,0,,,,,
player,201201010cle,pit,BrowAn04,rush_long,0,,,,,
player,201201010cle,pit,BrowAn04,targets,10,,,,,
player,201201010cle,pit,BrowAn04,rec,6,,,,,
player,201201010cle,pit,BrowAn04,rec_yds,90,,,,,
player,201201010cle,pit,BrowAn04,rec_td,0,,,,,
player,201201010cle,pit,BrowAn04,rec_long,40,,,,,
player,201201010cle,pit,BrowAn04,fumbles,0,,,,,
player,201201010cle,pit,BrowAn04,fumbles_lost,,,,,,
player,201201010cle,pit,CotcJe00,pass_cmp,0,,,,,
player,201201010cle,pit,CotcJe00,pass_att,0,,,,,
player,201201010cle,pit,CotcJe00,pass_yds,0,,,,,
player,201201010cle,pit,CotcJe00,pass_td,0,,,,,
player,201201010cle,pit,CotcJe00,pass_int,0,,,,,
player,201201010cle,pit,CotcJe00,pass_sacked,0,,,,,
player,201201010cle,pit,CotcJe00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,CotcJe00,pass_long,0,,,,,
player,201201010cle,pit,CotcJe00,pass_rating,,,,,,
player,201201010cle,pit,CotcJe00,rush_att,0,,,,,
player,201201010cle,pit,CotcJe00,rush_yds,0,,,,,
player,201201010cle,pit,CotcJe00,rush_td,0,,,,,
player,201201010cle,pit,CotcJe00,rush_long,0,,,,,
player,201201010cle,pit,CotcJe00,targets,6,,,,,
player,201201010cle,pit,CotcJe00,rec,3,,,,,
player,201201010cle,pit,CotcJe00,rec_yds,28,,,,,
player,201201010cle,pit,CotcJe00,rec_td,0,,,,,
player,201201010cle,pit,CotcJe00,rec_long,11,,,,,
player,201201010cle,pit,CotcJe00,fumbles,0,,,,,
player,201201010cle,pit,CotcJe00,fumbles_lost,,,,,,
player,201201010cle,pit,WardHi00,pass_cmp,0,,,,,
player,201201010cle,pit,WardHi00,pass_att,0,,,,,
player,201201010cle,pit,WardHi00,pass_yds,0,,,,,
player,201201010cle,pit,WardHi00,pass_td,0,,,,,
player,201201010cle,pit,WardHi00,pass_int,0,,,,,
player,201201010cle,pit,WardHi00,pass_sacked,0,,,,,
player,201201010cle,pit,WardHi00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,WardHi00,pass_long,0,,,,,
player,201201010cle,pit,WardHi00,pass_rating,,,,,,
player,201201010cle,pit,WardHi00,rush_att,0,,,,,
player,201201010cle,pit,WardHi00,rush_yds,0,,,,,
player,201201010cle,pit,WardHi00,rush_td,0,,,,,
player,201201010cle,pit,WardHi00,rush_long,0,,,,,
player,201201010cle,pit,WardHi00,targets,7,,,,,
player,201201010cle,pit,WardHi00,rec,5,,,,,
player,201201010cle,pit,WardHi00,rec_yds,24,,,,,
player,201201010cle,pit,WardHi00,rec_td,0,,,,,
player,201201010cle,pit,WardHi00,rec_long,9,,,,,
player,201201010cle,pit,WardHi00,fumbles,0,,,,,
player,201201010cle,pit,WardHi00,fumbles_lost,,,,,,
player,201201010cle,pit,MillHe00,pass_cmp,0,,,,,
player,201201010cle,pit,MillHe00,pass_att,0,,,,,
player,201201010cle,pit,MillHe00,pass_yds,0,,,,,
player,201201010cle,pit,MillHe00,pass_td,0,,,,,
player,201201010cle,pit,MillHe00,pass_int,0,,,,,
player,201201010cle,pit,MillHe00,pass_sacked,0,,,,,
player,201201010cle,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,MillHe00,pass_long,0,,,,,
player,201201010cle,pit,MillHe00,pass_rating,,,,,,
player,201201010cle,pit,MillHe00,rush_att,0,,,,,
player,201201010cle,pit,MillHe00,rush_yds,0,,,,,
player,201201010cle,pit,MillHe00,rush_td,0,,,,,
player,201201010cle,pit,MillHe00,rush_long,0,,,,,
player,201201010cle,pit,MillHe00,targets,3,,,,,
player,201201010cle,pit,MillHe00,rec,2,,,,,
player,201201010cle,pit,MillHe00,rec_yds,23,,,,,
player,201201010cle,pit,MillHe00,rec_td,0,,,,,
player,201201010cle,pit,MillHe00,rec_long,12,,,,,
player,201201010cle,pit,MillHe00,fumbles,0,,,,,
player,201201010cle,pit,MillHe00,fumbles_lost,,,,,,
player,201201010cle,pit,SandEm00,pass_cmp,0,,,,,
player,201201010cle,pit,SandEm00,pass_att,0,,,,,
player,201201010cle,pit,SandEm00,pass_yds,0,,,,,
player,201201010cle,pit,SandEm00,pass_td,0,,,,,
player,201201010cle,pit,SandEm00,pass_int,0,,,,,
player,201201010cle,pit,SandEm00,pass_sacked,0,,,,,
player,201201010cle,pit,SandEm00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,SandEm00,pass_long,0,,,,,
player,201201010cle,pit,SandEm00,pass_rating,,,,,,
player,201201010cle,pit,SandEm00,rush_att,0,,,,,
player,201201010cle,pit,SandEm00,rush_yds,0,,,,,
player,201201010cle,pit,SandEm00,rush_td,0,,,,,
player,201201010cle,pit,SandEm00,rush_long,0,,,,,
player,201201010cle,pit,SandEm00,targets,2,,,,,
player,201201010cle,pit,SandEm00,rec,1,,,,,
player,201201010cle,pit,SandEm00,rec_yds,14,,,,,
player,201201010cle,pit,SandEm00,rec_td,0,,,,,
player,201201010cle,pit,SandEm00,rec_long,14,,,,,
player,201201010cle,pit,SandEm00,fumbles,0,,,,,
player,201201010cle,pit,SandEm00,fumbles_lost,,,,,,
player,201201010cle,pit,WallMi00,pass_cmp,0,,,,,
player,201201010cle,pit,WallMi00,pass_att,0,,,,,
player,201201010cle,pit,WallMi00,pass_yds,0,,,,,
player,201201010cle,pit,WallMi00,pass_td,0,,,,,
player,201201010cle,pit,WallMi00,pass_int,0,,,,,
player,201201010cle,pit,WallMi00,pass_sacked,0,,,,,
player,201201010cle,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201201010cle,pit,WallMi00,pass_long,0,,,,,
player,201201010cle,pit,WallMi00,pass_rating,,,,,,
player,201201010cle,pit,WallMi00,rush_att,0,,,,,
player,201201010cle,pit,WallMi00,rush_yds,0,,,,,
player,201201010cle,pit,WallMi00,rush_td,0,,,,,
player,201201010cle,pit,WallMi00,rush_long,0,,,,,
player,201201010cle,pit,WallMi00,targets,5,,,,,
player,201201010cle,pit,WallMi00,rec,1,,,,,
player,201201010cle,pit,WallMi00,rec_yds,11,,,,,
player,201201010cle,pit,WallMi00,rec_td,0,,,,,
player,201201010cle,pit,WallMi00,rec_long,11,,,,,
player,201201010cle,pit,WallMi00,fumbles,0,,,,,
player,201201010cle,pit,WallMi00,fumbles_lost,,,,,,
player,201201010cle,pit,JohnDa05,pass_cmp,0,,,,,
player,201201010cle,pit,JohnDa05,pass_att,0,,,,,
player,201201010cle,pit,JohnDa05,pass_yds,0,,,,,
player,201201010cle,pit,JohnDa05,pass_td,0,,,,,
player,201201010cle,pit,JohnDa05,pass_int,0,,,,,
player,201201010cle,pit,JohnDa05,pass_sacked,0,,,,,
player,201201010cle,pit,JohnDa05,pass_sacked_yds,0,,,,,
player,201201010cle,pit,JohnDa05,pass_long,0,,,,,
player,201201010cle,pit,JohnDa05,pass_rating,,,,,,
player,201201010cle,pit,JohnDa05,rush_att,0,,,,,
player,201201010cle,pit,JohnDa05,rush_yds,0,,,,,
player,201201010cle,pit,JohnDa05,rush_td,0,,,,,
player,201201010cle,pit,JohnDa05,rush_long,0,,,,,
player,201201010cle,pit,JohnDa05,targets,1,,,,,
player,201201010cle,pit,JohnDa05,rec,1,,,,,
player,201201010cle,pit,JohnDa05,rec_yds,6,,,,,
player,201201010cle,pit,JohnDa05,rec_td,0,,,,,
player,201201010cle,pit,JohnDa05,rec_long,6,,,,,
player,201201010cle,pit,JohnDa05,fumbles,0,,,,,
player,201201010cle,pit,JohnDa05,fumbles_lost,,,,,,
player,201201010cle,cle,WallSe00,pass_cmp,16,,,,,
player,201201010cle,cle,WallSe00,pass_att,41,,,,,
player,201201010cle,cle,WallSe00,pass_yds,177,,,,,
player,201201010cle,cle,WallSe00,pass_td,0,,,,,
player,201201010cle,cle,WallSe00,pass_int,1,,,,,
player,201201010cle,cle,WallSe00,pass_sacked,2,,,,,
player,201201010cle,cle,WallSe00,pass_sacked_yds,9,,,,,
player,201201010cle,cle,WallSe00,pass_long,23,,,,,
player,201201010cle,cle,WallSe00,pass_rating,42.4,,,,,
player,201201010cle,cle,WallSe00,rush_att,3,,,,,
player,201201010cle,cle,WallSe00,rush_yds,44,,,,,
player,201201010cle,cle,WallSe00,rush_td,0,,,,,
player,201201010cle,cle,WallSe00,rush_long,27,,,,,
player,201201010cle,cle,WallSe00,targets,0,,,,,
player,201201010cle,cle,WallSe00,rec,0,,,,,
player,201201010cle,cle,WallSe00,rec_yds,0,,,,,
player,201201010cle,cle,WallSe00,rec_td,0,,,,,
player,201201010cle,cle,WallSe00,rec_long,0,,,,,
player,201201010cle,cle,WallSe00,fumbles,0,,,,,
player,201201010cle,cle,WallSe00,fumbles_lost,,,,,,
player,201201010cle,cle,HillPe00,pass_cmp,0,,,,,
player,201201010cle,cle,HillPe00,pass_att,0,,,,,
player,201201010cle,cle,HillPe00,pass_yds,0,,,,,
player,201201010cle,cle,HillPe00,pass_td,0,,,,,
player,201201010cle,cle,HillPe00,pass_int,0,,,,,
player,201201010cle,cle,HillPe00,pass_sacked,0,,,,,
player,201201010cle,cle,HillPe00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,HillPe00,pass_long,0,,,,,
player,201201010cle,cle,HillPe00,pass_rating,,,,,,
player,201201010cle,cle,HillPe00,rush_att,10,,,,,
player,201201010cle,cle,HillPe00,rush_yds,30,,,,,
player,201201010cle,cle,HillPe00,rush_td,0,,,,,
player,201201010cle,cle,HillPe00,rush_long,9,,,,,
player,201201010cle,cle,HillPe00,targets,3,,,,,
player,201201010cle,cle,HillPe00,rec,1,,,,,
player,201201010cle,cle,HillPe00,rec_yds,-3,,,,,
player,201201010cle,cle,HillPe00,rec_td,0,,,,,
player,201201010cle,cle,HillPe00,rec_long,-3,,,,,
player,201201010cle,cle,HillPe00,fumbles,1,,,,,
player,201201010cle,cle,HillPe00,fumbles_lost,0,,,,,
player,201201010cle,cle,CribJo01,pass_cmp,0,,,,,
player,201201010cle,cle,CribJo01,pass_att,0,,,,,
player,201201010cle,cle,CribJo01,pass_yds,0,,,,,
player,201201010cle,cle,CribJo01,pass_td,0,,,,,
player,201201010cle,cle,CribJo01,pass_int,0,,,,,
player,201201010cle,cle,CribJo01,pass_sacked,0,,,,,
player,201201010cle,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201201010cle,cle,CribJo01,pass_long,0,,,,,
player,201201010cle,cle,CribJo01,pass_rating,,,,,,
player,201201010cle,cle,CribJo01,rush_att,0,,,,,
player,201201010cle,cle,CribJo01,rush_yds,0,,,,,
player,201201010cle,cle,CribJo01,rush_td,0,,,,,
player,201201010cle,cle,CribJo01,rush_long,0,,,,,
player,201201010cle,cle,CribJo01,targets,10,,,,,
player,201201010cle,cle,CribJo01,rec,7,,,,,
player,201201010cle,cle,CribJo01,rec_yds,91,,,,,
player,201201010cle,cle,CribJo01,rec_td,0,,,,,
player,201201010cle,cle,CribJo01,rec_long,23,,,,,
player,201201010cle,cle,CribJo01,fumbles,1,,,,,
player,201201010cle,cle,CribJo01,fumbles_lost,0,,,,,
player,201201010cle,cle,MoorEv00,pass_cmp,0,,,,,
player,201201010cle,cle,MoorEv00,pass_att,0,,,,,
player,201201010cle,cle,MoorEv00,pass_yds,0,,,,,
player,201201010cle,cle,MoorEv00,pass_td,0,,,,,
player,201201010cle,cle,MoorEv00,pass_int,0,,,,,
player,201201010cle,cle,MoorEv00,pass_sacked,0,,,,,
player,201201010cle,cle,MoorEv00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,MoorEv00,pass_long,0,,,,,
player,201201010cle,cle,MoorEv00,pass_rating,,,,,,
player,201201010cle,cle,MoorEv00,rush_att,0,,,,,
player,201201010cle,cle,MoorEv00,rush_yds,0,,,,,
player,201201010cle,cle,MoorEv00,rush_td,0,,,,,
player,201201010cle,cle,MoorEv00,rush_long,0,,,,,
player,201201010cle,cle,MoorEv00,targets,6,,,,,
player,201201010cle,cle,MoorEv00,rec,4,,,,,
player,201201010cle,cle,MoorEv00,rec_yds,39,,,,,
player,201201010cle,cle,MoorEv00,rec_td,0,,,,,
player,201201010cle,cle,MoorEv00,rec_long,12,,,,,
player,201201010cle,cle,MoorEv00,fumbles,0,,,,,
player,201201010cle,cle,MoorEv00,fumbles_lost,,,,,,
player,201201010cle,cle,MitcCa00,pass_cmp,0,,,,,
player,201201010cle,cle,MitcCa00,pass_att,0,,,,,
player,201201010cle,cle,MitcCa00,pass_yds,0,,,,,
player,201201010cle,cle,MitcCa00,pass_td,0,,,,,
player,201201010cle,cle,MitcCa00,pass_int,0,,,,,
player,201201010cle,cle,MitcCa00,pass_sacked,0,,,,,
player,201201010cle,cle,MitcCa00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,MitcCa00,pass_long,0,,,,,
player,201201010cle,cle,MitcCa00,pass_rating,,,,,,
player,201201010cle,cle,MitcCa00,rush_att,0,,,,,
player,201201010cle,cle,MitcCa00,rush_yds,0,,,,,
player,201201010cle,cle,MitcCa00,rush_td,0,,,,,
player,201201010cle,cle,MitcCa00,rush_long,0,,,,,
player,201201010cle,cle,MitcCa00,targets,1,,,,,
player,201201010cle,cle,MitcCa00,rec,1,,,,,
player,201201010cle,cle,MitcCa00,rec_yds,19,,,,,
player,201201010cle,cle,MitcCa00,rec_td,0,,,,,
player,201201010cle,cle,MitcCa00,rec_long,19,,,,,
player,201201010cle,cle,MitcCa00,fumbles,0,,,,,
player,201201010cle,cle,MitcCa00,fumbles_lost,,,,,,
player,201201010cle,cle,MassMo00,pass_cmp,0,,,,,
player,201201010cle,cle,MassMo00,pass_att,0,,,,,
player,201201010cle,cle,MassMo00,pass_yds,0,,,,,
player,201201010cle,cle,MassMo00,pass_td,0,,,,,
player,201201010cle,cle,MassMo00,pass_int,0,,,,,
player,201201010cle,cle,MassMo00,pass_sacked,0,,,,,
player,201201010cle,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,MassMo00,pass_long,0,,,,,
player,201201010cle,cle,MassMo00,pass_rating,,,,,,
player,201201010cle,cle,MassMo00,rush_att,0,,,,,
player,201201010cle,cle,MassMo00,rush_yds,0,,,,,
player,201201010cle,cle,MassMo00,rush_td,0,,,,,
player,201201010cle,cle,MassMo00,rush_long,0,,,,,
player,201201010cle,cle,MassMo00,targets,9,,,,,
player,201201010cle,cle,MassMo00,rec,2,,,,,
player,201201010cle,cle,MassMo00,rec_yds,16,,,,,
player,201201010cle,cle,MassMo00,rec_td,0,,,,,
player,201201010cle,cle,MassMo00,rec_long,11,,,,,
player,201201010cle,cle,MassMo00,fumbles,0,,,,,
player,201201010cle,cle,MassMo00,fumbles_lost,,,,,,
player,201201010cle,cle,CameJo00,pass_cmp,0,,,,,
player,201201010cle,cle,CameJo00,pass_att,0,,,,,
player,201201010cle,cle,CameJo00,pass_yds,0,,,,,
player,201201010cle,cle,CameJo00,pass_td,0,,,,,
player,201201010cle,cle,CameJo00,pass_int,0,,,,,
player,201201010cle,cle,CameJo00,pass_sacked,0,,,,,
player,201201010cle,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,CameJo00,pass_long,0,,,,,
player,201201010cle,cle,CameJo00,pass_rating,,,,,,
player,201201010cle,cle,CameJo00,rush_att,0,,,,,
player,201201010cle,cle,CameJo00,rush_yds,0,,,,,
player,201201010cle,cle,CameJo00,rush_td,0,,,,,
player,201201010cle,cle,CameJo00,rush_long,0,,,,,
player,201201010cle,cle,CameJo00,targets,5,,,,,
player,201201010cle,cle,CameJo00,rec,1,,,,,
player,201201010cle,cle,CameJo00,rec_yds,15,,,,,
player,201201010cle,cle,CameJo00,rec_td,0,,,,,
player,201201010cle,cle,CameJo00,rec_long,15,,,,,
player,201201010cle,cle,CameJo00,fumbles,0,,,,,
player,201201010cle,cle,CameJo00,fumbles_lost,,,,,,
player,201201010cle,cle,LittGr00,pass_cmp,0,,,,,
player,201201010cle,cle,LittGr00,pass_att,0,,,,,
player,201201010cle,cle,LittGr00,pass_yds,0,,,,,
player,201201010cle,cle,LittGr00,pass_td,0,,,,,
player,201201010cle,cle,LittGr00,pass_int,0,,,,,
player,201201010cle,cle,LittGr00,pass_sacked,0,,,,,
player,201201010cle,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,LittGr00,pass_long,0,,,,,
player,201201010cle,cle,LittGr00,pass_rating,,,,,,
player,201201010cle,cle,LittGr00,rush_att,0,,,,,
player,201201010cle,cle,LittGr00,rush_yds,0,,,,,
player,201201010cle,cle,LittGr00,rush_td,0,,,,,
player,201201010cle,cle,LittGr00,rush_long,0,,,,,
player,201201010cle,cle,LittGr00,targets,5,,,,,
player,201201010cle,cle,LittGr00,rec,0,,,,,
player,201201010cle,cle,LittGr00,rec_yds,0,,,,,
player,201201010cle,cle,LittGr00,rec_td,0,,,,,
player,201201010cle,cle,LittGr00,rec_long,0,,,,,
player,201201010cle,cle,LittGr00,fumbles,0,,,,,
player,201201010cle,cle,LittGr00,fumbles_lost,,,,,,
player,201201010cle,cle,HardMo00,pass_cmp,0,,,,,
player,201201010cle,cle,HardMo00,pass_att,0,,,,,
player,201201010cle,cle,HardMo00,pass_yds,0,,,,,
player,201201010cle,cle,HardMo00,pass_td,0,,,,,
player,201201010cle,cle,HardMo00,pass_int,0,,,,,
player,201201010cle,cle,HardMo00,pass_sacked,0,,,,,
player,201201010cle,cle,HardMo00,pass_sacked_yds,0,,,,,
player,201201010cle,cle,HardMo00,pass_long,0,,,,,
player,201201010cle,cle,HardMo00,pass_rating,,,,,,
player,201201010cle,cle,HardMo00,rush_att,2,,,,,
player,201201010cle,cle,HardMo00,rush_yds,-2,,,,,
player,201201010cle,cle,HardMo00,rush_td,0,,,,,
player,201201010cle,cle,HardMo00,rush_long,0,,,,,
player,201201010cle,cle,HardMo00,targets,0,,,,,
player,201201010cle,cle,HardMo00,rec,0,,,,,
player,201201010cle,cle,HardMo00,rec_yds,0,,,,,
player,201201010cle,cle,HardMo00,rec_td,0,,,,,
player,201201010cle,cle,HardMo00,rec_long,0,,,,,
player,201201010cle,cle,HardMo00,fumbles,0,,,,,
player,201201010cle,cle,HardMo00,fumbles_lost,,,,,,
player,201201010cle,pit,PolaTr99,def_int,1,,,,,
player,201201010cle,pit,PolaTr99,def_int_yds,0,,,,,
player,201201010cle,pit,PolaTr99,def_int_td,0,,,,,
player,201201010cle,pit,PolaTr99,def_int_long,0,,,,,
player,201201010cle,pit,PolaTr99,pass_defended,3,,,,,
player,201201010cle,pit,PolaTr99,sacks,0.0,,,,,
player,201201010cle,pit,PolaTr99,tackles_combined,2,,,,,
player,201201010cle,pit,PolaTr99,tackles_solo,2,,,,,
player,201201010cle,pit,PolaTr99,tackles_assists,0,,,,,
player,201201010cle,pit,PolaTr99,tackles_loss,1,,,,,
player,201201010cle,pit,PolaTr99,qb_hits,0,,,,,
player,201201010cle,pit,PolaTr99,fumbles_rec,0,,,,,
player,201201010cle,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201201010cle,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201201010cle,pit,PolaTr99,fumbles_forced,0,,,,,
player,201201010cle,pit,TimmLa99,def_int,0,,,,,
player,201201010cle,pit,TimmLa99,def_int_yds,0,,,,,
player,201201010cle,pit,TimmLa99,def_int_td,0,,,,,
player,201201010cle,pit,TimmLa99,def_int_long,0,,,,,
player,201201010cle,pit,TimmLa99,pass_defended,1,,,,,
player,201201010cle,pit,TimmLa99,sacks,1.0,,,,,
player,201201010cle,pit,TimmLa99,tackles_combined,6,,,,,
player,201201010cle,pit,TimmLa99,tackles_solo,6,,,,,
player,201201010cle,pit,TimmLa99,tackles_assists,0,,,,,
player,201201010cle,pit,TimmLa99,tackles_loss,1,,,,,
player,201201010cle,pit,TimmLa99,qb_hits,1,,,,,
player,201201010cle,pit,TimmLa99,fumbles_rec,0,,,,,
player,201201010cle,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201201010cle,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201201010cle,pit,TimmLa99,fumbles_forced,1,,,,,
player,201201010cle,pit,ClarRy20,def_int,0,,,,,
player,201201010cle,pit,ClarRy20,def_int_yds,0,,,,,
player,201201010cle,pit,ClarRy20,def_int_td,0,,,,,
player,201201010cle,pit,ClarRy20,def_int_long,0,,,,,
player,201201010cle,pit,ClarRy20,pass_defended,0,,,,,
player,201201010cle,pit,ClarRy20,sacks,1.0,,,,,
player,201201010cle,pit,ClarRy20,tackles_combined,4,,,,,
