game,2011,17,20120101,201201010nor,car,"Carolina Panthers",17,nor,"New Orleans Saints",45
player,201201010nor,car,OlseGr00,rec_long,0,,,,,
player,201201010nor,car,OlseGr00,fumbles,0,,,,,
player,201201010nor,car,OlseGr00,fumbles_lost,,,,,,
player,201201010nor,car,AjirSe00,pass_cmp,0,,,,,
player,201201010nor,car,AjirSe00,pass_att,0,,,,,
player,201201010nor,car,AjirSe00,pass_yds,0,,,,,
player,201201010nor,car,AjirSe00,pass_td,0,,,,,
player,201201010nor,car,AjirSe00,pass_int,0,,,,,
player,201201010nor,car,AjirSe00,pass_sacked,0,,,,,
player,201201010nor,car,AjirSe00,pass_sacked_yds,0,,,,,
player,201201010nor,car,AjirSe00,pass_long,0,,,,,
player,201201010nor,car,AjirSe00,pass_rating,,,,,,
player,201201010nor,car,AjirSe00,rush_att,0,,,,,
player,201201010nor,car,AjirSe00,rush_yds,0,,,,,
player,201201010nor,car,AjirSe00,rush_td,0,,,,,
player,201201010nor,car,AjirSe00,rush_long,0,,,,,
player,201201010nor,car,AjirSe00,targets,1,,,,,
player,201201010nor,car,AjirSe00,rec,0,,,,,
player,201201010nor,car,AjirSe00,rec_yds,0,,,,,
player,201201010nor,car,AjirSe00,rec_td,0,,,,,
player,201201010nor,car,AjirSe00,rec_long,0,,,,,
player,201201010nor,car,AjirSe00,fumbles,0,,,,,
player,201201010nor,car,AjirSe00,fumbles_lost,,,,,,
player,201201010nor,car,AndeDe00,pass_cmp,0,,,,,
player,201201010nor,car,AndeDe00,pass_att,0,,,,,
player,201201010nor,car,AndeDe00,pass_yds,0,,,,,
player,201201010nor,car,AndeDe00,pass_td,0,,,,,
player,201201010nor,car,AndeDe00,pass_int,0,,,,,
player,201201010nor,car,AndeDe00,pass_sacked,0,,,,,
player,201201010nor,car,AndeDe00,pass_sacked_yds,0,,,,,
player,201201010nor,car,AndeDe00,pass_long,0,,,,,
player,201201010nor,car,AndeDe00,pass_rating,,,,,,
player,201201010nor,car,AndeDe00,rush_att,1,,,,,
player,201201010nor,car,AndeDe00,rush_yds,-1,,,,,
player,201201010nor,car,AndeDe00,rush_td,0,,,,,
player,201201010nor,car,AndeDe00,rush_long,-1,,,,,
player,201201010nor,car,AndeDe00,targets,0,,,,,
player,201201010nor,car,AndeDe00,rec,0,,,,,
player,201201010nor,car,AndeDe00,rec_yds,0,,,,,
player,201201010nor,car,AndeDe00,rec_td,0,,,,,
player,201201010nor,car,AndeDe00,rec_long,0,,,,,
player,201201010nor,car,AndeDe00,fumbles,0,,,,,
player,201201010nor,car,AndeDe00,fumbles_lost,,,,,,
player,201201010nor,nor,BreeDr00,pass_cmp,28,,,,,
player,201201010nor,nor,BreeDr00,pass_att,35,,,,,
player,201201010nor,nor,BreeDr00,pass_yds,389,,,,,
player,201201010nor,nor,BreeDr00,pass_td,5,,,,,
player,201201010nor,nor,BreeDr00,pass_int,1,,,,,
player,201201010nor,nor,BreeDr00,pass_sacked,0,,,,,
player,201201010nor,nor,BreeDr00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,BreeDr00,pass_long,42,,,,,
player,201201010nor,nor,BreeDr00,pass_rating,140.7,,,,,
player,201201010nor,nor,BreeDr00,rush_att,1,,,,,
player,201201010nor,nor,BreeDr00,rush_yds,5,,,,,
player,201201010nor,nor,BreeDr00,rush_td,0,,,,,
player,201201010nor,nor,BreeDr00,rush_long,5,,,,,
player,201201010nor,nor,BreeDr00,targets,0,,,,,
player,201201010nor,nor,BreeDr00,rec,0,,,,,
player,201201010nor,nor,BreeDr00,rec_yds,0,,,,,
player,201201010nor,nor,BreeDr00,rec_td,0,,,,,
player,201201010nor,nor,BreeDr00,rec_long,0,,,,,
player,201201010nor,nor,BreeDr00,fumbles,0,,,,,
player,201201010nor,nor,BreeDr00,fumbles_lost,,,,,,
player,201201010nor,nor,DaniCh00,pass_cmp,3,,,,,
player,201201010nor,nor,DaniCh00,pass_att,3,,,,,
player,201201010nor,nor,DaniCh00,pass_yds,20,,,,,
player,201201010nor,nor,DaniCh00,pass_td,0,,,,,
player,201201010nor,nor,DaniCh00,pass_int,0,,,,,
player,201201010nor,nor,DaniCh00,pass_sacked,0,,,,,
player,201201010nor,nor,DaniCh00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,DaniCh00,pass_long,14,,,,,
player,201201010nor,nor,DaniCh00,pass_rating,94.4,,,,,
player,201201010nor,nor,DaniCh00,rush_att,3,,,,,
player,201201010nor,nor,DaniCh00,rush_yds,-3,,,,,
player,201201010nor,nor,DaniCh00,rush_td,0,,,,,
player,201201010nor,nor,DaniCh00,rush_long,-1,,,,,
player,201201010nor,nor,DaniCh00,targets,0,,,,,
player,201201010nor,nor,DaniCh00,rec,0,,,,,
player,201201010nor,nor,DaniCh00,rec_yds,0,,,,,
player,201201010nor,nor,DaniCh00,rec_td,0,,,,,
player,201201010nor,nor,DaniCh00,rec_long,0,,,,,
player,201201010nor,nor,DaniCh00,fumbles,0,,,,,
player,201201010nor,nor,DaniCh00,fumbles_lost,,,,,,
player,201201010nor,nor,IvorCh00,pass_cmp,0,,,,,
player,201201010nor,nor,IvorCh00,pass_att,0,,,,,
player,201201010nor,nor,IvorCh00,pass_yds,0,,,,,
player,201201010nor,nor,IvorCh00,pass_td,0,,,,,
player,201201010nor,nor,IvorCh00,pass_int,0,,,,,
player,201201010nor,nor,IvorCh00,pass_sacked,0,,,,,
player,201201010nor,nor,IvorCh00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,IvorCh00,pass_long,0,,,,,
player,201201010nor,nor,IvorCh00,pass_rating,,,,,,
player,201201010nor,nor,IvorCh00,rush_att,19,,,,,
player,201201010nor,nor,IvorCh00,rush_yds,127,,,,,
player,201201010nor,nor,IvorCh00,rush_td,1,,,,,
player,201201010nor,nor,IvorCh00,rush_long,35,,,,,
player,201201010nor,nor,IvorCh00,targets,0,,,,,
player,201201010nor,nor,IvorCh00,rec,0,,,,,
player,201201010nor,nor,IvorCh00,rec_yds,0,,,,,
player,201201010nor,nor,IvorCh00,rec_td,0,,,,,
player,201201010nor,nor,IvorCh00,rec_long,0,,,,,
player,201201010nor,nor,IvorCh00,fumbles,0,,,,,
player,201201010nor,nor,IvorCh00,fumbles_lost,,,,,,
player,201201010nor,nor,SproDa00,pass_cmp,0,,,,,
player,201201010nor,nor,SproDa00,pass_att,0,,,,,
player,201201010nor,nor,SproDa00,pass_yds,0,,,,,
player,201201010nor,nor,SproDa00,pass_td,0,,,,,
player,201201010nor,nor,SproDa00,pass_int,0,,,,,
player,201201010nor,nor,SproDa00,pass_sacked,0,,,,,
player,201201010nor,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,SproDa00,pass_long,0,,,,,
player,201201010nor,nor,SproDa00,pass_rating,,,,,,
player,201201010nor,nor,SproDa00,rush_att,6,,,,,
player,201201010nor,nor,SproDa00,rush_yds,40,,,,,
player,201201010nor,nor,SproDa00,rush_td,0,,,,,
player,201201010nor,nor,SproDa00,rush_long,11,,,,,
player,201201010nor,nor,SproDa00,targets,6,,,,,
player,201201010nor,nor,SproDa00,rec,5,,,,,
player,201201010nor,nor,SproDa00,rec_yds,29,,,,,
player,201201010nor,nor,SproDa00,rec_td,1,,,,,
player,201201010nor,nor,SproDa00,rec_long,16,,,,,
player,201201010nor,nor,SproDa00,fumbles,0,,,,,
player,201201010nor,nor,SproDa00,fumbles_lost,,,,,,
player,201201010nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201201010nor,nor,ThomPi00,pass_att,0,,,,,
player,201201010nor,nor,ThomPi00,pass_yds,0,,,,,
player,201201010nor,nor,ThomPi00,pass_td,0,,,,,
player,201201010nor,nor,ThomPi00,pass_int,0,,,,,
player,201201010nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201201010nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,ThomPi00,pass_long,0,,,,,
player,201201010nor,nor,ThomPi00,pass_rating,,,,,,
player,201201010nor,nor,ThomPi00,rush_att,5,,,,,
player,201201010nor,nor,ThomPi00,rush_yds,30,,,,,
player,201201010nor,nor,ThomPi00,rush_td,0,,,,,
player,201201010nor,nor,ThomPi00,rush_long,15,,,,,
player,201201010nor,nor,ThomPi00,targets,5,,,,,
player,201201010nor,nor,ThomPi00,rec,3,,,,,
player,201201010nor,nor,ThomPi00,rec_yds,36,,,,,
player,201201010nor,nor,ThomPi00,rec_td,0,,,,,
player,201201010nor,nor,ThomPi00,rec_long,22,,,,,
player,201201010nor,nor,ThomPi00,fumbles,0,,,,,
player,201201010nor,nor,ThomPi00,fumbles_lost,,,,,,
player,201201010nor,nor,HendDe00,pass_cmp,0,,,,,
player,201201010nor,nor,HendDe00,pass_att,0,,,,,
player,201201010nor,nor,HendDe00,pass_yds,0,,,,,
player,201201010nor,nor,HendDe00,pass_td,0,,,,,
player,201201010nor,nor,HendDe00,pass_int,0,,,,,
player,201201010nor,nor,HendDe00,pass_sacked,0,,,,,
player,201201010nor,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,HendDe00,pass_long,0,,,,,
player,201201010nor,nor,HendDe00,pass_rating,,,,,,
player,201201010nor,nor,HendDe00,rush_att,1,,,,,
player,201201010nor,nor,HendDe00,rush_yds,9,,,,,
player,201201010nor,nor,HendDe00,rush_td,0,,,,,
player,201201010nor,nor,HendDe00,rush_long,9,,,,,
player,201201010nor,nor,HendDe00,targets,2,,,,,
player,201201010nor,nor,HendDe00,rec,2,,,,,
player,201201010nor,nor,HendDe00,rec_yds,48,,,,,
player,201201010nor,nor,HendDe00,rec_td,0,,,,,
player,201201010nor,nor,HendDe00,rec_long,31,,,,,
player,201201010nor,nor,HendDe00,fumbles,0,,,,,
player,201201010nor,nor,HendDe00,fumbles_lost,,,,,,
player,201201010nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201201010nor,nor,ColsMa00,pass_att,0,,,,,
player,201201010nor,nor,ColsMa00,pass_yds,0,,,,,
player,201201010nor,nor,ColsMa00,pass_td,0,,,,,
player,201201010nor,nor,ColsMa00,pass_int,0,,,,,
player,201201010nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201201010nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,ColsMa00,pass_long,0,,,,,
player,201201010nor,nor,ColsMa00,pass_rating,,,,,,
player,201201010nor,nor,ColsMa00,rush_att,0,,,,,
player,201201010nor,nor,ColsMa00,rush_yds,0,,,,,
player,201201010nor,nor,ColsMa00,rush_td,0,,,,,
player,201201010nor,nor,ColsMa00,rush_long,0,,,,,
player,201201010nor,nor,ColsMa00,targets,10,,,,,
player,201201010nor,nor,ColsMa00,rec,7,,,,,
player,201201010nor,nor,ColsMa00,rec_yds,145,,,,,
player,201201010nor,nor,ColsMa00,rec_td,2,,,,,
player,201201010nor,nor,ColsMa00,rec_long,42,,,,,
player,201201010nor,nor,ColsMa00,fumbles,0,,,,,
player,201201010nor,nor,ColsMa00,fumbles_lost,,,,,,
player,201201010nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201201010nor,nor,GrahJi00,pass_att,0,,,,,
player,201201010nor,nor,GrahJi00,pass_yds,0,,,,,
player,201201010nor,nor,GrahJi00,pass_td,0,,,,,
player,201201010nor,nor,GrahJi00,pass_int,0,,,,,
player,201201010nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201201010nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,GrahJi00,pass_long,0,,,,,
player,201201010nor,nor,GrahJi00,pass_rating,,,,,,
player,201201010nor,nor,GrahJi00,rush_att,0,,,,,
player,201201010nor,nor,GrahJi00,rush_yds,0,,,,,
player,201201010nor,nor,GrahJi00,rush_td,0,,,,,
player,201201010nor,nor,GrahJi00,rush_long,0,,,,,
player,201201010nor,nor,GrahJi00,targets,9,,,,,
player,201201010nor,nor,GrahJi00,rec,8,,,,,
player,201201010nor,nor,GrahJi00,rec_yds,97,,,,,
player,201201010nor,nor,GrahJi00,rec_td,1,,,,,
player,201201010nor,nor,GrahJi00,rec_long,29,,,,,
player,201201010nor,nor,GrahJi00,fumbles,0,,,,,
player,201201010nor,nor,GrahJi00,fumbles_lost,,,,,,
player,201201010nor,nor,MeacRo00,pass_cmp,0,,,,,
player,201201010nor,nor,MeacRo00,pass_att,0,,,,,
player,201201010nor,nor,MeacRo00,pass_yds,0,,,,,
player,201201010nor,nor,MeacRo00,pass_td,0,,,,,
player,201201010nor,nor,MeacRo00,pass_int,0,,,,,
player,201201010nor,nor,MeacRo00,pass_sacked,0,,,,,
player,201201010nor,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,MeacRo00,pass_long,0,,,,,
player,201201010nor,nor,MeacRo00,pass_rating,,,,,,
player,201201010nor,nor,MeacRo00,rush_att,0,,,,,
player,201201010nor,nor,MeacRo00,rush_yds,0,,,,,
player,201201010nor,nor,MeacRo00,rush_td,0,,,,,
player,201201010nor,nor,MeacRo00,rush_long,0,,,,,
player,201201010nor,nor,MeacRo00,targets,2,,,,,
player,201201010nor,nor,MeacRo00,rec,2,,,,,
player,201201010nor,nor,MeacRo00,rec_yds,30,,,,,
player,201201010nor,nor,MeacRo00,rec_td,0,,,,,
player,201201010nor,nor,MeacRo00,rec_long,16,,,,,
player,201201010nor,nor,MeacRo00,fumbles,0,,,,,
player,201201010nor,nor,MeacRo00,fumbles_lost,,,,,,
player,201201010nor,nor,ArriAd00,pass_cmp,0,,,,,
player,201201010nor,nor,ArriAd00,pass_att,0,,,,,
player,201201010nor,nor,ArriAd00,pass_yds,0,,,,,
player,201201010nor,nor,ArriAd00,pass_td,0,,,,,
player,201201010nor,nor,ArriAd00,pass_int,0,,,,,
player,201201010nor,nor,ArriAd00,pass_sacked,0,,,,,
player,201201010nor,nor,ArriAd00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,ArriAd00,pass_long,0,,,,,
player,201201010nor,nor,ArriAd00,pass_rating,,,,,,
player,201201010nor,nor,ArriAd00,rush_att,0,,,,,
player,201201010nor,nor,ArriAd00,rush_yds,0,,,,,
player,201201010nor,nor,ArriAd00,rush_td,0,,,,,
player,201201010nor,nor,ArriAd00,rush_long,0,,,,,
player,201201010nor,nor,ArriAd00,targets,1,,,,,
player,201201010nor,nor,ArriAd00,rec,1,,,,,
player,201201010nor,nor,ArriAd00,rec_yds,17,,,,,
player,201201010nor,nor,ArriAd00,rec_td,0,,,,,
player,201201010nor,nor,ArriAd00,rec_long,17,,,,,
player,201201010nor,nor,ArriAd00,fumbles,0,,,,,
player,201201010nor,nor,ArriAd00,fumbles_lost,,,,,,
player,201201010nor,nor,HiggMi00,pass_cmp,0,,,,,
player,201201010nor,nor,HiggMi00,pass_att,0,,,,,
player,201201010nor,nor,HiggMi00,pass_yds,0,,,,,
player,201201010nor,nor,HiggMi00,pass_td,0,,,,,
player,201201010nor,nor,HiggMi00,pass_int,0,,,,,
player,201201010nor,nor,HiggMi00,pass_sacked,0,,,,,
player,201201010nor,nor,HiggMi00,pass_sacked_yds,0,,,,,
player,201201010nor,nor,HiggMi00,pass_long,0,,,,,
player,201201010nor,nor,HiggMi00,pass_rating,,,,,,
player,201201010nor,nor,HiggMi00,rush_att,0,,,,,
player,201201010nor,nor,HiggMi00,rush_yds,0,,,,,
player,201201010nor,nor,HiggMi00,rush_td,0,,,,,
player,201201010nor,nor,HiggMi00,rush_long,0,,,,,
player,201201010nor,nor,HiggMi00,targets,1,,,,,
player,201201010nor,nor,HiggMi00,rec,1,,,,,
player,201201010nor,nor,HiggMi00,rec_yds,4,,,,,
player,201201010nor,nor,HiggMi00,rec_td,0,,,,,
player,201201010nor,nor,HiggMi00,rec_long,4,,,,,
player,201201010nor,nor,HiggMi00,fumbles,0,,,,,
player,201201010nor,nor,HiggMi00,fumbles_lost,,,,,,
player,201201010nor,nor,CollJe01,pass_cmp,0,,,,,
player,201201010nor,nor,CollJe01,pass_att,0,,,,,
player,201201010nor,nor,CollJe01,pass_yds,0,,,,,
player,201201010nor,nor,CollJe01,pass_td,0,,,,,
player,201201010nor,nor,CollJe01,pass_int,0,,,,,
player,201201010nor,nor,CollJe01,pass_sacked,0,,,,,
player,201201010nor,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201201010nor,nor,CollJe01,pass_long,0,,,,,
player,201201010nor,nor,CollJe01,pass_rating,,,,,,
player,201201010nor,nor,CollJe01,rush_att,0,,,,,
player,201201010nor,nor,CollJe01,rush_yds,0,,,,,
player,201201010nor,nor,CollJe01,rush_td,0,,,,,
player,201201010nor,nor,CollJe01,rush_long,0,,,,,
player,201201010nor,nor,CollJe01,targets,2,,,,,
player,201201010nor,nor,CollJe01,rec,2,,,,,
player,201201010nor,nor,CollJe01,rec_yds,3,,,,,
player,201201010nor,nor,CollJe01,rec_td,1,,,,,
player,201201010nor,nor,CollJe01,rec_long,2,,,,,
player,201201010nor,nor,CollJe01,fumbles,0,,,,,
player,201201010nor,nor,CollJe01,fumbles_lost,,,,,,
player,201201010nor,car,StanR.00,def_int,1,,,,,
player,201201010nor,car,StanR.00,def_int_yds,53,,,,,
player,201201010nor,car,StanR.00,def_int_td,0,,,,,
player,201201010nor,car,StanR.00,def_int_long,53,,,,,
player,201201010nor,car,StanR.00,pass_defended,1,,,,,
player,201201010nor,car,StanR.00,sacks,0.0,,,,,
player,201201010nor,car,StanR.00,tackles_combined,2,,,,,
player,201201010nor,car,StanR.00,tackles_solo,2,,,,,
player,201201010nor,car,StanR.00,tackles_assists,0,,,,,
player,201201010nor,car,StanR.00,tackles_loss,0,,,,,
player,201201010nor,car,StanR.00,qb_hits,0,,,,,
player,201201010nor,car,StanR.00,fumbles_rec,0,,,,,
player,201201010nor,car,StanR.00,fumbles_rec_yds,0,,,,,
player,201201010nor,car,StanR.00,fumbles_rec_td,0,,,,,
player,201201010nor,car,StanR.00,fumbles_forced,0,,,,,
player,201201010nor,car,AndeJa21,def_int,0,,,,,
player,201201010nor,car,AndeJa21,def_int_yds,0,,,,,
player,201201010nor,car,AndeJa21,def_int_td,0,,,,,
player,201201010nor,car,AndeJa21,def_int_long,0,,,,,
player,201201010nor,car,AndeJa21,pass_defended,0,,,,,
player,201201010nor,car,AndeJa21,sacks,0.0,,,,,
