game,2011,10,20111113,201111130atl,nor,"New Orleans Saints",26,atl,"Atlanta Falcons",23
player,201111130atl,nor,SproDa00,pass_sacked,0,,,,,
player,201111130atl,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,SproDa00,pass_long,0,,,,,
player,201111130atl,nor,SproDa00,pass_rating,,,,,,
player,201111130atl,nor,SproDa00,rush_att,2,,,,,
player,201111130atl,nor,SproDa00,rush_yds,1,,,,,
player,201111130atl,nor,SproDa00,rush_td,0,,,,,
player,201111130atl,nor,SproDa00,rush_long,1,,,,,
player,201111130atl,nor,SproDa00,targets,6,,,,,
player,201111130atl,nor,SproDa00,rec,4,,,,,
player,201111130atl,nor,SproDa00,rec_yds,2,,,,,
player,201111130atl,nor,SproDa00,rec_td,0,,,,,
player,201111130atl,nor,SproDa00,rec_long,5,,,,,
player,201111130atl,nor,SproDa00,fumbles,0,,,,,
player,201111130atl,nor,SproDa00,fumbles_lost,,,,,,
player,201111130atl,nor,ColsMa00,pass_cmp,0,,,,,
player,201111130atl,nor,ColsMa00,pass_att,0,,,,,
player,201111130atl,nor,ColsMa00,pass_yds,0,,,,,
player,201111130atl,nor,ColsMa00,pass_td,0,,,,,
player,201111130atl,nor,ColsMa00,pass_int,0,,,,,
player,201111130atl,nor,ColsMa00,pass_sacked,0,,,,,
player,201111130atl,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,ColsMa00,pass_long,0,,,,,
player,201111130atl,nor,ColsMa00,pass_rating,,,,,,
player,201111130atl,nor,ColsMa00,rush_att,0,,,,,
player,201111130atl,nor,ColsMa00,rush_yds,0,,,,,
player,201111130atl,nor,ColsMa00,rush_td,0,,,,,
player,201111130atl,nor,ColsMa00,rush_long,0,,,,,
player,201111130atl,nor,ColsMa00,targets,9,,,,,
player,201111130atl,nor,ColsMa00,rec,8,,,,,
player,201111130atl,nor,ColsMa00,rec_yds,113,,,,,
player,201111130atl,nor,ColsMa00,rec_td,0,,,,,
player,201111130atl,nor,ColsMa00,rec_long,19,,,,,
player,201111130atl,nor,ColsMa00,fumbles,0,,,,,
player,201111130atl,nor,ColsMa00,fumbles_lost,,,,,,
player,201111130atl,nor,GrahJi00,pass_cmp,0,,,,,
player,201111130atl,nor,GrahJi00,pass_att,0,,,,,
player,201111130atl,nor,GrahJi00,pass_yds,0,,,,,
player,201111130atl,nor,GrahJi00,pass_td,0,,,,,
player,201111130atl,nor,GrahJi00,pass_int,0,,,,,
player,201111130atl,nor,GrahJi00,pass_sacked,0,,,,,
player,201111130atl,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,GrahJi00,pass_long,0,,,,,
player,201111130atl,nor,GrahJi00,pass_rating,,,,,,
player,201111130atl,nor,GrahJi00,rush_att,0,,,,,
player,201111130atl,nor,GrahJi00,rush_yds,0,,,,,
player,201111130atl,nor,GrahJi00,rush_td,0,,,,,
player,201111130atl,nor,GrahJi00,rush_long,0,,,,,
player,201111130atl,nor,GrahJi00,targets,12,,,,,
player,201111130atl,nor,GrahJi00,rec,7,,,,,
player,201111130atl,nor,GrahJi00,rec_yds,82,,,,,
player,201111130atl,nor,GrahJi00,rec_td,1,,,,,
player,201111130atl,nor,GrahJi00,rec_long,29,,,,,
player,201111130atl,nor,GrahJi00,fumbles,0,,,,,
player,201111130atl,nor,GrahJi00,fumbles_lost,,,,,,
player,201111130atl,nor,MeacRo00,pass_cmp,0,,,,,
player,201111130atl,nor,MeacRo00,pass_att,0,,,,,
player,201111130atl,nor,MeacRo00,pass_yds,0,,,,,
player,201111130atl,nor,MeacRo00,pass_td,0,,,,,
player,201111130atl,nor,MeacRo00,pass_int,0,,,,,
player,201111130atl,nor,MeacRo00,pass_sacked,0,,,,,
player,201111130atl,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,MeacRo00,pass_long,0,,,,,
player,201111130atl,nor,MeacRo00,pass_rating,,,,,,
player,201111130atl,nor,MeacRo00,rush_att,0,,,,,
player,201111130atl,nor,MeacRo00,rush_yds,0,,,,,
player,201111130atl,nor,MeacRo00,rush_td,0,,,,,
player,201111130atl,nor,MeacRo00,rush_long,0,,,,,
player,201111130atl,nor,MeacRo00,targets,2,,,,,
player,201111130atl,nor,MeacRo00,rec,2,,,,,
player,201111130atl,nor,MeacRo00,rec_yds,69,,,,,
player,201111130atl,nor,MeacRo00,rec_td,1,,,,,
player,201111130atl,nor,MeacRo00,rec_long,36,,,,,
player,201111130atl,nor,MeacRo00,fumbles,0,,,,,
player,201111130atl,nor,MeacRo00,fumbles_lost,,,,,,
player,201111130atl,nor,MoorLa00,pass_cmp,0,,,,,
player,201111130atl,nor,MoorLa00,pass_att,0,,,,,
player,201111130atl,nor,MoorLa00,pass_yds,0,,,,,
player,201111130atl,nor,MoorLa00,pass_td,0,,,,,
player,201111130atl,nor,MoorLa00,pass_int,0,,,,,
player,201111130atl,nor,MoorLa00,pass_sacked,0,,,,,
player,201111130atl,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,MoorLa00,pass_long,0,,,,,
player,201111130atl,nor,MoorLa00,pass_rating,,,,,,
player,201111130atl,nor,MoorLa00,rush_att,0,,,,,
player,201111130atl,nor,MoorLa00,rush_yds,0,,,,,
player,201111130atl,nor,MoorLa00,rush_td,0,,,,,
player,201111130atl,nor,MoorLa00,rush_long,0,,,,,
player,201111130atl,nor,MoorLa00,targets,3,,,,,
player,201111130atl,nor,MoorLa00,rec,1,,,,,
player,201111130atl,nor,MoorLa00,rec_yds,28,,,,,
player,201111130atl,nor,MoorLa00,rec_td,0,,,,,
player,201111130atl,nor,MoorLa00,rec_long,28,,,,,
player,201111130atl,nor,MoorLa00,fumbles,0,,,,,
player,201111130atl,nor,MoorLa00,fumbles_lost,,,,,,
player,201111130atl,nor,CollJe01,pass_cmp,0,,,,,
player,201111130atl,nor,CollJe01,pass_att,0,,,,,
player,201111130atl,nor,CollJe01,pass_yds,0,,,,,
player,201111130atl,nor,CollJe01,pass_td,0,,,,,
player,201111130atl,nor,CollJe01,pass_int,0,,,,,
player,201111130atl,nor,CollJe01,pass_sacked,0,,,,,
player,201111130atl,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201111130atl,nor,CollJe01,pass_long,0,,,,,
player,201111130atl,nor,CollJe01,pass_rating,,,,,,
player,201111130atl,nor,CollJe01,rush_att,0,,,,,
player,201111130atl,nor,CollJe01,rush_yds,0,,,,,
player,201111130atl,nor,CollJe01,rush_td,0,,,,,
player,201111130atl,nor,CollJe01,rush_long,0,,,,,
player,201111130atl,nor,CollJe01,targets,1,,,,,
player,201111130atl,nor,CollJe01,rec,1,,,,,
player,201111130atl,nor,CollJe01,rec_yds,12,,,,,
player,201111130atl,nor,CollJe01,rec_td,0,,,,,
player,201111130atl,nor,CollJe01,rec_long,12,,,,,
player,201111130atl,nor,CollJe01,fumbles,0,,,,,
player,201111130atl,nor,CollJe01,fumbles_lost,,,,,,
player,201111130atl,nor,ThomDa02,pass_cmp,0,,,,,
player,201111130atl,nor,ThomDa02,pass_att,0,,,,,
player,201111130atl,nor,ThomDa02,pass_yds,0,,,,,
player,201111130atl,nor,ThomDa02,pass_td,0,,,,,
player,201111130atl,nor,ThomDa02,pass_int,0,,,,,
player,201111130atl,nor,ThomDa02,pass_sacked,0,,,,,
player,201111130atl,nor,ThomDa02,pass_sacked_yds,0,,,,,
player,201111130atl,nor,ThomDa02,pass_long,0,,,,,
player,201111130atl,nor,ThomDa02,pass_rating,,,,,,
player,201111130atl,nor,ThomDa02,rush_att,0,,,,,
player,201111130atl,nor,ThomDa02,rush_yds,0,,,,,
player,201111130atl,nor,ThomDa02,rush_td,0,,,,,
player,201111130atl,nor,ThomDa02,rush_long,0,,,,,
player,201111130atl,nor,ThomDa02,targets,2,,,,,
player,201111130atl,nor,ThomDa02,rec,2,,,,,
player,201111130atl,nor,ThomDa02,rec_yds,4,,,,,
player,201111130atl,nor,ThomDa02,rec_td,0,,,,,
player,201111130atl,nor,ThomDa02,rec_long,8,,,,,
player,201111130atl,nor,ThomDa02,fumbles,0,,,,,
player,201111130atl,nor,ThomDa02,fumbles_lost,,,,,,
player,201111130atl,nor,HendDe00,pass_cmp,0,,,,,
player,201111130atl,nor,HendDe00,pass_att,0,,,,,
player,201111130atl,nor,HendDe00,pass_yds,0,,,,,
player,201111130atl,nor,HendDe00,pass_td,0,,,,,
player,201111130atl,nor,HendDe00,pass_int,0,,,,,
player,201111130atl,nor,HendDe00,pass_sacked,0,,,,,
player,201111130atl,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201111130atl,nor,HendDe00,pass_long,0,,,,,
player,201111130atl,nor,HendDe00,pass_rating,,,,,,
player,201111130atl,nor,HendDe00,rush_att,0,,,,,
player,201111130atl,nor,HendDe00,rush_yds,0,,,,,
player,201111130atl,nor,HendDe00,rush_td,0,,,,,
player,201111130atl,nor,HendDe00,rush_long,0,,,,,
player,201111130atl,nor,HendDe00,targets,2,,,,,
player,201111130atl,nor,HendDe00,rec,0,,,,,
player,201111130atl,nor,HendDe00,rec_yds,0,,,,,
player,201111130atl,nor,HendDe00,rec_td,0,,,,,
player,201111130atl,nor,HendDe00,rec_long,0,,,,,
player,201111130atl,nor,HendDe00,fumbles,0,,,,,
player,201111130atl,nor,HendDe00,fumbles_lost,,,,,,
player,201111130atl,atl,RyanMa00,pass_cmp,29,,,,,
player,201111130atl,atl,RyanMa00,pass_att,52,,,,,
player,201111130atl,atl,RyanMa00,pass_yds,351,,,,,
player,201111130atl,atl,RyanMa00,pass_td,2,,,,,
player,201111130atl,atl,RyanMa00,pass_int,1,,,,,
player,201111130atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201111130atl,atl,RyanMa00,pass_sacked_yds,8,,,,,
player,201111130atl,atl,RyanMa00,pass_long,46,,,,,
player,201111130atl,atl,RyanMa00,pass_rating,81.5,,,,,
player,201111130atl,atl,RyanMa00,rush_att,1,,,,,
player,201111130atl,atl,RyanMa00,rush_yds,9,,,,,
player,201111130atl,atl,RyanMa00,rush_td,0,,,,,
player,201111130atl,atl,RyanMa00,rush_long,9,,,,,
player,201111130atl,atl,RyanMa00,targets,0,,,,,
player,201111130atl,atl,RyanMa00,rec,0,,,,,
player,201111130atl,atl,RyanMa00,rec_yds,0,,,,,
player,201111130atl,atl,RyanMa00,rec_td,0,,,,,
player,201111130atl,atl,RyanMa00,rec_long,0,,,,,
player,201111130atl,atl,RyanMa00,fumbles,0,,,,,
player,201111130atl,atl,RyanMa00,fumbles_lost,,,,,,
player,201111130atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201111130atl,atl,TurnMi00,pass_att,0,,,,,
player,201111130atl,atl,TurnMi00,pass_yds,0,,,,,
player,201111130atl,atl,TurnMi00,pass_td,0,,,,,
player,201111130atl,atl,TurnMi00,pass_int,0,,,,,
player,201111130atl,atl,TurnMi00,pass_sacked,0,,,,,
player,201111130atl,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,TurnMi00,pass_long,0,,,,,
player,201111130atl,atl,TurnMi00,pass_rating,,,,,,
player,201111130atl,atl,TurnMi00,rush_att,22,,,,,
player,201111130atl,atl,TurnMi00,rush_yds,96,,,,,
player,201111130atl,atl,TurnMi00,rush_td,0,,,,,
player,201111130atl,atl,TurnMi00,rush_long,21,,,,,
player,201111130atl,atl,TurnMi00,targets,2,,,,,
player,201111130atl,atl,TurnMi00,rec,1,,,,,
player,201111130atl,atl,TurnMi00,rec_yds,10,,,,,
player,201111130atl,atl,TurnMi00,rec_td,0,,,,,
player,201111130atl,atl,TurnMi00,rec_long,10,,,,,
player,201111130atl,atl,TurnMi00,fumbles,1,,,,,
player,201111130atl,atl,TurnMi00,fumbles_lost,0,,,,,
player,201111130atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201111130atl,atl,RodgJa00,pass_att,0,,,,,
player,201111130atl,atl,RodgJa00,pass_yds,0,,,,,
player,201111130atl,atl,RodgJa00,pass_td,0,,,,,
player,201111130atl,atl,RodgJa00,pass_int,0,,,,,
player,201111130atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201111130atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,RodgJa00,pass_long,0,,,,,
player,201111130atl,atl,RodgJa00,pass_rating,,,,,,
player,201111130atl,atl,RodgJa00,rush_att,7,,,,,
player,201111130atl,atl,RodgJa00,rush_yds,30,,,,,
player,201111130atl,atl,RodgJa00,rush_td,0,,,,,
player,201111130atl,atl,RodgJa00,rush_long,13,,,,,
player,201111130atl,atl,RodgJa00,targets,2,,,,,
player,201111130atl,atl,RodgJa00,rec,1,,,,,
player,201111130atl,atl,RodgJa00,rec_yds,8,,,,,
player,201111130atl,atl,RodgJa00,rec_td,0,,,,,
player,201111130atl,atl,RodgJa00,rec_long,8,,,,,
player,201111130atl,atl,RodgJa00,fumbles,0,,,,,
player,201111130atl,atl,RodgJa00,fumbles_lost,,,,,,
player,201111130atl,atl,DougHa00,pass_cmp,0,,,,,
player,201111130atl,atl,DougHa00,pass_att,0,,,,,
player,201111130atl,atl,DougHa00,pass_yds,0,,,,,
player,201111130atl,atl,DougHa00,pass_td,0,,,,,
player,201111130atl,atl,DougHa00,pass_int,0,,,,,
player,201111130atl,atl,DougHa00,pass_sacked,0,,,,,
player,201111130atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,DougHa00,pass_long,0,,,,,
player,201111130atl,atl,DougHa00,pass_rating,,,,,,
player,201111130atl,atl,DougHa00,rush_att,1,,,,,
player,201111130atl,atl,DougHa00,rush_yds,3,,,,,
player,201111130atl,atl,DougHa00,rush_td,0,,,,,
player,201111130atl,atl,DougHa00,rush_long,3,,,,,
player,201111130atl,atl,DougHa00,targets,14,,,,,
player,201111130atl,atl,DougHa00,rec,8,,,,,
player,201111130atl,atl,DougHa00,rec_yds,133,,,,,
player,201111130atl,atl,DougHa00,rec_td,0,,,,,
player,201111130atl,atl,DougHa00,rec_long,46,,,,,
player,201111130atl,atl,DougHa00,fumbles,0,,,,,
player,201111130atl,atl,DougHa00,fumbles_lost,,,,,,
player,201111130atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201111130atl,atl,GonzTo00,pass_att,0,,,,,
player,201111130atl,atl,GonzTo00,pass_yds,0,,,,,
player,201111130atl,atl,GonzTo00,pass_td,0,,,,,
player,201111130atl,atl,GonzTo00,pass_int,0,,,,,
player,201111130atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201111130atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,GonzTo00,pass_long,0,,,,,
player,201111130atl,atl,GonzTo00,pass_rating,,,,,,
player,201111130atl,atl,GonzTo00,rush_att,0,,,,,
player,201111130atl,atl,GonzTo00,rush_yds,0,,,,,
player,201111130atl,atl,GonzTo00,rush_td,0,,,,,
player,201111130atl,atl,GonzTo00,rush_long,0,,,,,
player,201111130atl,atl,GonzTo00,targets,10,,,,,
player,201111130atl,atl,GonzTo00,rec,6,,,,,
player,201111130atl,atl,GonzTo00,rec_yds,71,,,,,
player,201111130atl,atl,GonzTo00,rec_td,1,,,,,
player,201111130atl,atl,GonzTo00,rec_long,20,,,,,
player,201111130atl,atl,GonzTo00,fumbles,0,,,,,
player,201111130atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201111130atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201111130atl,atl,WhitRo00,pass_att,0,,,,,
player,201111130atl,atl,WhitRo00,pass_yds,0,,,,,
player,201111130atl,atl,WhitRo00,pass_td,0,,,,,
player,201111130atl,atl,WhitRo00,pass_int,0,,,,,
player,201111130atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201111130atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,WhitRo00,pass_long,0,,,,,
player,201111130atl,atl,WhitRo00,pass_rating,,,,,,
player,201111130atl,atl,WhitRo00,rush_att,0,,,,,
player,201111130atl,atl,WhitRo00,rush_yds,0,,,,,
player,201111130atl,atl,WhitRo00,rush_td,0,,,,,
player,201111130atl,atl,WhitRo00,rush_long,0,,,,,
player,201111130atl,atl,WhitRo00,targets,7,,,,,
player,201111130atl,atl,WhitRo00,rec,4,,,,,
player,201111130atl,atl,WhitRo00,rec_yds,62,,,,,
player,201111130atl,atl,WhitRo00,rec_td,0,,,,,
player,201111130atl,atl,WhitRo00,rec_long,20,,,,,
player,201111130atl,atl,WhitRo00,fumbles,0,,,,,
player,201111130atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201111130atl,atl,WeemEr00,pass_cmp,0,,,,,
player,201111130atl,atl,WeemEr00,pass_att,0,,,,,
player,201111130atl,atl,WeemEr00,pass_yds,0,,,,,
player,201111130atl,atl,WeemEr00,pass_td,0,,,,,
player,201111130atl,atl,WeemEr00,pass_int,0,,,,,
player,201111130atl,atl,WeemEr00,pass_sacked,0,,,,,
player,201111130atl,atl,WeemEr00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,WeemEr00,pass_long,0,,,,,
player,201111130atl,atl,WeemEr00,pass_rating,,,,,,
player,201111130atl,atl,WeemEr00,rush_att,0,,,,,
player,201111130atl,atl,WeemEr00,rush_yds,0,,,,,
player,201111130atl,atl,WeemEr00,rush_td,0,,,,,
player,201111130atl,atl,WeemEr00,rush_long,0,,,,,
player,201111130atl,atl,WeemEr00,targets,5,,,,,
player,201111130atl,atl,WeemEr00,rec,3,,,,,
player,201111130atl,atl,WeemEr00,rec_yds,25,,,,,
player,201111130atl,atl,WeemEr00,rec_td,0,,,,,
player,201111130atl,atl,WeemEr00,rec_long,11,,,,,
player,201111130atl,atl,WeemEr00,fumbles,0,,,,,
player,201111130atl,atl,WeemEr00,fumbles_lost,,,,,,
player,201111130atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201111130atl,atl,SnelJa00,pass_att,0,,,,,
player,201111130atl,atl,SnelJa00,pass_yds,0,,,,,
player,201111130atl,atl,SnelJa00,pass_td,0,,,,,
player,201111130atl,atl,SnelJa00,pass_int,0,,,,,
player,201111130atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201111130atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201111130atl,atl,SnelJa00,pass_long,0,,,,,
player,201111130atl,atl,SnelJa00,pass_rating,,,,,,
player,201111130atl,atl,SnelJa00,rush_att,1,,,,,
player,201111130atl,atl,SnelJa00,rush_yds,0,,,,,
player,201111130atl,atl,SnelJa00,rush_td,0,,,,,
player,201111130atl,atl,SnelJa00,rush_long,0,,,,,
player,201111130atl,atl,SnelJa00,targets,2,,,,,
player,201111130atl,atl,SnelJa00,rec,2,,,,,
player,201111130atl,atl,SnelJa00,rec_yds,25,,,,,
player,201111130atl,atl,SnelJa00,rec_td,1,,,,,
player,201111130atl,atl,SnelJa00,rec_long,21,,,,,
player,201111130atl,atl,SnelJa00,fumbles,0,,,,,
player,201111130atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201111130atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201111130atl,atl,JoneJu02,pass_att,0,,,,,
player,201111130atl,atl,JoneJu02,pass_yds,0,,,,,
player,201111130atl,atl,JoneJu02,pass_td,0,,,,,
player,201111130atl,atl,JoneJu02,pass_int,0,,,,,
player,201111130atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201111130atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201111130atl,atl,JoneJu02,pass_long,0,,,,,
player,201111130atl,atl,JoneJu02,pass_rating,,,,,,
player,201111130atl,atl,JoneJu02,rush_att,0,,,,,
player,201111130atl,atl,JoneJu02,rush_yds,0,,,,,
player,201111130atl,atl,JoneJu02,rush_td,0,,,,,
player,201111130atl,atl,JoneJu02,rush_long,0,,,,,
player,201111130atl,atl,JoneJu02,targets,5,,,,,
player,201111130atl,atl,JoneJu02,rec,2,,,,,
player,201111130atl,atl,JoneJu02,rec_yds,9,,,,,
player,201111130atl,atl,JoneJu02,rec_td,0,,,,,
player,201111130atl,atl,JoneJu02,rec_long,6,,,,,
player,201111130atl,atl,JoneJu02,fumbles,0,,,,,
player,201111130atl,atl,JoneJu02,fumbles_lost,,,,,,
player,201111130atl,atl,Cox_Mi20,pass_cmp,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_att,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_yds,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_td,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_int,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_sacked,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_sacked_yds,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_long,0,,,,,
player,201111130atl,atl,Cox_Mi20,pass_rating,,,,,,
player,201111130atl,atl,Cox_Mi20,rush_att,0,,,,,
player,201111130atl,atl,Cox_Mi20,rush_yds,0,,,,,
player,201111130atl,atl,Cox_Mi20,rush_td,0,,,,,
player,201111130atl,atl,Cox_Mi20,rush_long,0,,,,,
player,201111130atl,atl,Cox_Mi20,targets,3,,,,,
player,201111130atl,atl,Cox_Mi20,rec,2,,,,,
player,201111130atl,atl,Cox_Mi20,rec_yds,8,,,,,
player,201111130atl,atl,Cox_Mi20,rec_td,0,,,,,
player,201111130atl,atl,Cox_Mi20,rec_long,8,,,,,
player,201111130atl,atl,Cox_Mi20,fumbles,1,,,,,
player,201111130atl,atl,Cox_Mi20,fumbles_lost,0,,,,,
player,201111130atl,nor,ShanSc20,def_int,1,,,,,
player,201111130atl,nor,ShanSc20,def_int_yds,12,,,,,
player,201111130atl,nor,ShanSc20,def_int_td,0,,,,,
player,201111130atl,nor,ShanSc20,def_int_long,12,,,,,
player,201111130atl,nor,ShanSc20,pass_defended,1,,,,,
player,201111130atl,nor,ShanSc20,sacks,0.0,,,,,
player,201111130atl,nor,ShanSc20,tackles_combined,9,,,,,
player,201111130atl,nor,ShanSc20,tackles_solo,7,,,,,
player,201111130atl,nor,ShanSc20,tackles_assists,2,,,,,
player,201111130atl,nor,ShanSc20,tackles_loss,0,,,,,
player,201111130atl,nor,ShanSc20,qb_hits,0,,,,,
player,201111130atl,nor,ShanSc20,fumbles_rec,0,,,,,
