game,2011,6,20111016,201110160atl,car,"Carolina Panthers",17,atl,"Atlanta Falcons",31
player,201110160atl,car,ApplAn99,pass_defended,0,,,,,
player,201110160atl,car,ApplAn99,sacks,0.0,,,,,
player,201110160atl,car,ApplAn99,tackles_combined,3,,,,,
player,201110160atl,car,ApplAn99,tackles_solo,3,,,,,
player,201110160atl,car,ApplAn99,tackles_assists,0,,,,,
player,201110160atl,car,ApplAn99,tackles_loss,0,,,,,
player,201110160atl,car,ApplAn99,qb_hits,2,,,,,
player,201110160atl,car,ApplAn99,fumbles_rec,0,,,,,
player,201110160atl,car,ApplAn99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,ApplAn99,fumbles_rec_td,0,,,,,
player,201110160atl,car,ApplAn99,fumbles_forced,0,,,,,
player,201110160atl,car,GambCh20,def_int,0,,,,,
player,201110160atl,car,GambCh20,def_int_yds,0,,,,,
player,201110160atl,car,GambCh20,def_int_td,0,,,,,
player,201110160atl,car,GambCh20,def_int_long,0,,,,,
player,201110160atl,car,GambCh20,pass_defended,0,,,,,
player,201110160atl,car,GambCh20,sacks,0.0,,,,,
player,201110160atl,car,GambCh20,tackles_combined,3,,,,,
player,201110160atl,car,GambCh20,tackles_solo,2,,,,,
player,201110160atl,car,GambCh20,tackles_assists,1,,,,,
player,201110160atl,car,GambCh20,tackles_loss,0,,,,,
player,201110160atl,car,GambCh20,qb_hits,0,,,,,
player,201110160atl,car,GambCh20,fumbles_rec,0,,,,,
player,201110160atl,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201110160atl,car,GambCh20,fumbles_rec_td,0,,,,,
player,201110160atl,car,GambCh20,fumbles_forced,0,,,,,
player,201110160atl,car,GodfCh99,def_int,0,,,,,
player,201110160atl,car,GodfCh99,def_int_yds,0,,,,,
player,201110160atl,car,GodfCh99,def_int_td,0,,,,,
player,201110160atl,car,GodfCh99,def_int_long,0,,,,,
player,201110160atl,car,GodfCh99,pass_defended,0,,,,,
player,201110160atl,car,GodfCh99,sacks,0.0,,,,,
player,201110160atl,car,GodfCh99,tackles_combined,3,,,,,
player,201110160atl,car,GodfCh99,tackles_solo,3,,,,,
player,201110160atl,car,GodfCh99,tackles_assists,0,,,,,
player,201110160atl,car,GodfCh99,tackles_loss,0,,,,,
player,201110160atl,car,GodfCh99,qb_hits,0,,,,,
player,201110160atl,car,GodfCh99,fumbles_rec,0,,,,,
player,201110160atl,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201110160atl,car,GodfCh99,fumbles_forced,0,,,,,
player,201110160atl,car,HardGr99,def_int,0,,,,,
player,201110160atl,car,HardGr99,def_int_yds,0,,,,,
player,201110160atl,car,HardGr99,def_int_td,0,,,,,
player,201110160atl,car,HardGr99,def_int_long,0,,,,,
player,201110160atl,car,HardGr99,pass_defended,0,,,,,
player,201110160atl,car,HardGr99,sacks,0.0,,,,,
player,201110160atl,car,HardGr99,tackles_combined,3,,,,,
player,201110160atl,car,HardGr99,tackles_solo,2,,,,,
player,201110160atl,car,HardGr99,tackles_assists,1,,,,,
player,201110160atl,car,HardGr99,tackles_loss,1,,,,,
player,201110160atl,car,HardGr99,qb_hits,1,,,,,
player,201110160atl,car,HardGr99,fumbles_rec,0,,,,,
player,201110160atl,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,HardGr99,fumbles_rec_td,0,,,,,
player,201110160atl,car,HardGr99,fumbles_forced,0,,,,,
player,201110160atl,car,WillTh99,def_int,0,,,,,
player,201110160atl,car,WillTh99,def_int_yds,0,,,,,
player,201110160atl,car,WillTh99,def_int_td,0,,,,,
player,201110160atl,car,WillTh99,def_int_long,0,,,,,
player,201110160atl,car,WillTh99,pass_defended,0,,,,,
player,201110160atl,car,WillTh99,sacks,0.0,,,,,
player,201110160atl,car,WillTh99,tackles_combined,3,,,,,
player,201110160atl,car,WillTh99,tackles_solo,2,,,,,
player,201110160atl,car,WillTh99,tackles_assists,1,,,,,
player,201110160atl,car,WillTh99,tackles_loss,0,,,,,
player,201110160atl,car,WillTh99,qb_hits,0,,,,,
player,201110160atl,car,WillTh99,fumbles_rec,0,,,,,
player,201110160atl,car,WillTh99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,WillTh99,fumbles_rec_td,0,,,,,
player,201110160atl,car,WillTh99,fumbles_forced,0,,,,,
player,201110160atl,car,MunnCa99,def_int,0,,,,,
player,201110160atl,car,MunnCa99,def_int_yds,0,,,,,
player,201110160atl,car,MunnCa99,def_int_td,0,,,,,
player,201110160atl,car,MunnCa99,def_int_long,0,,,,,
player,201110160atl,car,MunnCa99,pass_defended,0,,,,,
player,201110160atl,car,MunnCa99,sacks,0.0,,,,,
player,201110160atl,car,MunnCa99,tackles_combined,2,,,,,
player,201110160atl,car,MunnCa99,tackles_solo,2,,,,,
player,201110160atl,car,MunnCa99,tackles_assists,0,,,,,
player,201110160atl,car,MunnCa99,tackles_loss,1,,,,,
player,201110160atl,car,MunnCa99,qb_hits,0,,,,,
player,201110160atl,car,MunnCa99,fumbles_rec,0,,,,,
player,201110160atl,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201110160atl,car,MunnCa99,fumbles_forced,0,,,,,
player,201110160atl,car,PughJo99,def_int,0,,,,,
player,201110160atl,car,PughJo99,def_int_yds,0,,,,,
player,201110160atl,car,PughJo99,def_int_td,0,,,,,
player,201110160atl,car,PughJo99,def_int_long,0,,,,,
player,201110160atl,car,PughJo99,pass_defended,0,,,,,
player,201110160atl,car,PughJo99,sacks,0.0,,,,,
player,201110160atl,car,PughJo99,tackles_combined,2,,,,,
player,201110160atl,car,PughJo99,tackles_solo,2,,,,,
player,201110160atl,car,PughJo99,tackles_assists,0,,,,,
player,201110160atl,car,PughJo99,tackles_loss,0,,,,,
player,201110160atl,car,PughJo99,qb_hits,0,,,,,
player,201110160atl,car,PughJo99,fumbles_rec,0,,,,,
player,201110160atl,car,PughJo99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,PughJo99,fumbles_rec_td,0,,,,,
player,201110160atl,car,PughJo99,fumbles_forced,0,,,,,
player,201110160atl,car,ButlDa99,def_int,0,,,,,
player,201110160atl,car,ButlDa99,def_int_yds,0,,,,,
player,201110160atl,car,ButlDa99,def_int_td,0,,,,,
player,201110160atl,car,ButlDa99,def_int_long,0,,,,,
player,201110160atl,car,ButlDa99,pass_defended,0,,,,,
player,201110160atl,car,ButlDa99,sacks,0.0,,,,,
player,201110160atl,car,ButlDa99,tackles_combined,1,,,,,
player,201110160atl,car,ButlDa99,tackles_solo,1,,,,,
player,201110160atl,car,ButlDa99,tackles_assists,0,,,,,
player,201110160atl,car,ButlDa99,tackles_loss,0,,,,,
player,201110160atl,car,ButlDa99,qb_hits,0,,,,,
player,201110160atl,car,ButlDa99,fumbles_rec,0,,,,,
player,201110160atl,car,ButlDa99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,ButlDa99,fumbles_rec_td,0,,,,,
player,201110160atl,car,ButlDa99,fumbles_forced,0,,,,,
player,201110160atl,car,FielRo20,def_int,0,,,,,
player,201110160atl,car,FielRo20,def_int_yds,0,,,,,
player,201110160atl,car,FielRo20,def_int_td,0,,,,,
player,201110160atl,car,FielRo20,def_int_long,0,,,,,
player,201110160atl,car,FielRo20,pass_defended,0,,,,,
player,201110160atl,car,FielRo20,sacks,0.0,,,,,
player,201110160atl,car,FielRo20,tackles_combined,1,,,,,
player,201110160atl,car,FielRo20,tackles_solo,1,,,,,
player,201110160atl,car,FielRo20,tackles_assists,0,,,,,
player,201110160atl,car,FielRo20,tackles_loss,0,,,,,
player,201110160atl,car,FielRo20,qb_hits,0,,,,,
player,201110160atl,car,FielRo20,fumbles_rec,0,,,,,
player,201110160atl,car,FielRo20,fumbles_rec_yds,0,,,,,
player,201110160atl,car,FielRo20,fumbles_rec_td,0,,,,,
player,201110160atl,car,FielRo20,fumbles_forced,0,,,,,
player,201110160atl,car,HineJe00,def_int,0,,,,,
player,201110160atl,car,HineJe00,def_int_yds,0,,,,,
player,201110160atl,car,HineJe00,def_int_td,0,,,,,
player,201110160atl,car,HineJe00,def_int_long,0,,,,,
player,201110160atl,car,HineJe00,pass_defended,0,,,,,
player,201110160atl,car,HineJe00,sacks,0.0,,,,,
player,201110160atl,car,HineJe00,tackles_combined,1,,,,,
player,201110160atl,car,HineJe00,tackles_solo,1,,,,,
player,201110160atl,car,HineJe00,tackles_assists,0,,,,,
player,201110160atl,car,HineJe00,tackles_loss,0,,,,,
player,201110160atl,car,HineJe00,qb_hits,0,,,,,
player,201110160atl,car,HineJe00,fumbles_rec,0,,,,,
player,201110160atl,car,HineJe00,fumbles_rec_yds,0,,,,,
player,201110160atl,car,HineJe00,fumbles_rec_td,0,,,,,
player,201110160atl,car,HineJe00,fumbles_forced,0,,,,,
player,201110160atl,car,McClTe00,def_int,0,,,,,
player,201110160atl,car,McClTe00,def_int_yds,0,,,,,
player,201110160atl,car,McClTe00,def_int_td,0,,,,,
player,201110160atl,car,McClTe00,def_int_long,0,,,,,
player,201110160atl,car,McClTe00,pass_defended,0,,,,,
player,201110160atl,car,McClTe00,sacks,0.0,,,,,
player,201110160atl,car,McClTe00,tackles_combined,1,,,,,
player,201110160atl,car,McClTe00,tackles_solo,0,,,,,
player,201110160atl,car,McClTe00,tackles_assists,1,,,,,
player,201110160atl,car,McClTe00,tackles_loss,0,,,,,
player,201110160atl,car,McClTe00,qb_hits,1,,,,,
player,201110160atl,car,McClTe00,fumbles_rec,0,,,,,
player,201110160atl,car,McClTe00,fumbles_rec_yds,0,,,,,
player,201110160atl,car,McClTe00,fumbles_rec_td,0,,,,,
player,201110160atl,car,McClTe00,fumbles_forced,0,,,,,
player,201110160atl,car,PhilJa99,def_int,0,,,,,
player,201110160atl,car,PhilJa99,def_int_yds,0,,,,,
player,201110160atl,car,PhilJa99,def_int_td,0,,,,,
player,201110160atl,car,PhilJa99,def_int_long,0,,,,,
player,201110160atl,car,PhilJa99,pass_defended,0,,,,,
player,201110160atl,car,PhilJa99,sacks,0.0,,,,,
player,201110160atl,car,PhilJa99,tackles_combined,1,,,,,
player,201110160atl,car,PhilJa99,tackles_solo,1,,,,,
player,201110160atl,car,PhilJa99,tackles_assists,0,,,,,
player,201110160atl,car,PhilJa99,tackles_loss,0,,,,,
player,201110160atl,car,PhilJa99,qb_hits,0,,,,,
player,201110160atl,car,PhilJa99,fumbles_rec,0,,,,,
player,201110160atl,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201110160atl,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201110160atl,car,PhilJa99,fumbles_forced,0,,,,,
player,201110160atl,atl,DeCoTh99,def_int,1,,,,,
player,201110160atl,atl,DeCoTh99,def_int_yds,49,,,,,
player,201110160atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201110160atl,atl,DeCoTh99,def_int_long,49,,,,,
player,201110160atl,atl,DeCoTh99,pass_defended,1,,,,,
player,201110160atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201110160atl,atl,DeCoTh99,tackles_combined,8,,,,,
player,201110160atl,atl,DeCoTh99,tackles_solo,7,,,,,
player,201110160atl,atl,DeCoTh99,tackles_assists,1,,,,,
player,201110160atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201110160atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201110160atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201110160atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201110160atl,atl,GrimBr20,def_int,1,,,,,
player,201110160atl,atl,GrimBr20,def_int_yds,29,,,,,
player,201110160atl,atl,GrimBr20,def_int_td,0,,,,,
player,201110160atl,atl,GrimBr20,def_int_long,29,,,,,
player,201110160atl,atl,GrimBr20,pass_defended,1,,,,,
player,201110160atl,atl,GrimBr20,sacks,0.0,,,,,
player,201110160atl,atl,GrimBr20,tackles_combined,4,,,,,
player,201110160atl,atl,GrimBr20,tackles_solo,3,,,,,
player,201110160atl,atl,GrimBr20,tackles_assists,1,,,,,
player,201110160atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201110160atl,atl,GrimBr20,qb_hits,0,,,,,
player,201110160atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201110160atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201110160atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201110160atl,atl,PeteCo00,def_int,1,,,,,
player,201110160atl,atl,PeteCo00,def_int_yds,1,,,,,
player,201110160atl,atl,PeteCo00,def_int_td,0,,,,,
player,201110160atl,atl,PeteCo00,def_int_long,1,,,,,
player,201110160atl,atl,PeteCo00,pass_defended,1,,,,,
player,201110160atl,atl,PeteCo00,sacks,0.0,,,,,
player,201110160atl,atl,PeteCo00,tackles_combined,1,,,,,
player,201110160atl,atl,PeteCo00,tackles_solo,0,,,,,
player,201110160atl,atl,PeteCo00,tackles_assists,1,,,,,
player,201110160atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201110160atl,atl,PeteCo00,qb_hits,0,,,,,
player,201110160atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201110160atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201110160atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201110160atl,atl,EdwaRa21,def_int,0,,,,,
player,201110160atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201110160atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201110160atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201110160atl,atl,EdwaRa21,pass_defended,0,,,,,
player,201110160atl,atl,EdwaRa21,sacks,1.0,,,,,
player,201110160atl,atl,EdwaRa21,tackles_combined,3,,,,,
player,201110160atl,atl,EdwaRa21,tackles_solo,2,,,,,
player,201110160atl,atl,EdwaRa21,tackles_assists,1,,,,,
player,201110160atl,atl,EdwaRa21,tackles_loss,1,,,,,
player,201110160atl,atl,EdwaRa21,qb_hits,2,,,,,
player,201110160atl,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201110160atl,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201110160atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201110160atl,atl,LoftCu99,def_int,0,,,,,
player,201110160atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201110160atl,atl,LoftCu99,def_int_td,0,,,,,
player,201110160atl,atl,LoftCu99,def_int_long,0,,,,,
player,201110160atl,atl,LoftCu99,pass_defended,1,,,,,
player,201110160atl,atl,LoftCu99,sacks,0.0,,,,,
player,201110160atl,atl,LoftCu99,tackles_combined,7,,,,,
player,201110160atl,atl,LoftCu99,tackles_solo,3,,,,,
player,201110160atl,atl,LoftCu99,tackles_assists,4,,,,,
player,201110160atl,atl,LoftCu99,tackles_loss,0,,,,,
player,201110160atl,atl,LoftCu99,qb_hits,0,,,,,
player,201110160atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201110160atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201110160atl,atl,HaydKe20,def_int,0,,,,,
player,201110160atl,atl,HaydKe20,def_int_yds,0,,,,,
player,201110160atl,atl,HaydKe20,def_int_td,0,,,,,
player,201110160atl,atl,HaydKe20,def_int_long,0,,,,,
player,201110160atl,atl,HaydKe20,pass_defended,0,,,,,
player,201110160atl,atl,HaydKe20,sacks,0.0,,,,,
player,201110160atl,atl,HaydKe20,tackles_combined,6,,,,,
player,201110160atl,atl,HaydKe20,tackles_solo,4,,,,,
player,201110160atl,atl,HaydKe20,tackles_assists,2,,,,,
player,201110160atl,atl,HaydKe20,tackles_loss,0,,,,,
player,201110160atl,atl,HaydKe20,qb_hits,0,,,,,
player,201110160atl,atl,HaydKe20,fumbles_rec,0,,,,,
player,201110160atl,atl,HaydKe20,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,HaydKe20,fumbles_rec_td,0,,,,,
player,201110160atl,atl,HaydKe20,fumbles_forced,0,,,,,
player,201110160atl,atl,MoorWi99,def_int,0,,,,,
player,201110160atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201110160atl,atl,MoorWi99,def_int_td,0,,,,,
player,201110160atl,atl,MoorWi99,def_int_long,0,,,,,
player,201110160atl,atl,MoorWi99,pass_defended,2,,,,,
player,201110160atl,atl,MoorWi99,sacks,0.0,,,,,
player,201110160atl,atl,MoorWi99,tackles_combined,5,,,,,
player,201110160atl,atl,MoorWi99,tackles_solo,3,,,,,
player,201110160atl,atl,MoorWi99,tackles_assists,2,,,,,
player,201110160atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201110160atl,atl,MoorWi99,qb_hits,0,,,,,
player,201110160atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201110160atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,MoorWi99,fumbles_forced,1,,,,,
player,201110160atl,atl,NichSt99,def_int,0,,,,,
player,201110160atl,atl,NichSt99,def_int_yds,0,,,,,
player,201110160atl,atl,NichSt99,def_int_td,0,,,,,
player,201110160atl,atl,NichSt99,def_int_long,0,,,,,
player,201110160atl,atl,NichSt99,pass_defended,0,,,,,
player,201110160atl,atl,NichSt99,sacks,0.0,,,,,
player,201110160atl,atl,NichSt99,tackles_combined,5,,,,,
player,201110160atl,atl,NichSt99,tackles_solo,3,,,,,
player,201110160atl,atl,NichSt99,tackles_assists,2,,,,,
player,201110160atl,atl,NichSt99,tackles_loss,1,,,,,
player,201110160atl,atl,NichSt99,qb_hits,0,,,,,
player,201110160atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201110160atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,NichSt99,fumbles_forced,1,,,,,
player,201110160atl,atl,WeatSe99,def_int,0,,,,,
player,201110160atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201110160atl,atl,WeatSe99,def_int_td,0,,,,,
player,201110160atl,atl,WeatSe99,def_int_long,0,,,,,
player,201110160atl,atl,WeatSe99,pass_defended,1,,,,,
player,201110160atl,atl,WeatSe99,sacks,0.0,,,,,
player,201110160atl,atl,WeatSe99,tackles_combined,5,,,,,
player,201110160atl,atl,WeatSe99,tackles_solo,4,,,,,
player,201110160atl,atl,WeatSe99,tackles_assists,1,,,,,
player,201110160atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201110160atl,atl,WeatSe99,qb_hits,1,,,,,
player,201110160atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201110160atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201110160atl,atl,BabiJo20,def_int,0,,,,,
player,201110160atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201110160atl,atl,BabiJo20,def_int_td,0,,,,,
player,201110160atl,atl,BabiJo20,def_int_long,0,,,,,
player,201110160atl,atl,BabiJo20,pass_defended,0,,,,,
player,201110160atl,atl,BabiJo20,sacks,0.0,,,,,
player,201110160atl,atl,BabiJo20,tackles_combined,3,,,,,
player,201110160atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201110160atl,atl,BabiJo20,tackles_assists,2,,,,,
player,201110160atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201110160atl,atl,BabiJo20,qb_hits,1,,,,,
player,201110160atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201110160atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201110160atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201110160atl,atl,RobiDu20,def_int,0,,,,,
player,201110160atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201110160atl,atl,RobiDu20,def_int_td,0,,,,,
player,201110160atl,atl,RobiDu20,def_int_long,0,,,,,
player,201110160atl,atl,RobiDu20,pass_defended,0,,,,,
player,201110160atl,atl,RobiDu20,sacks,0.0,,,,,
player,201110160atl,atl,RobiDu20,tackles_combined,3,,,,,
player,201110160atl,atl,RobiDu20,tackles_solo,2,,,,,
player,201110160atl,atl,RobiDu20,tackles_assists,1,,,,,
player,201110160atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201110160atl,atl,RobiDu20,qb_hits,0,,,,,
player,201110160atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201110160atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201110160atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201110160atl,atl,WalkVa99,def_int,0,,,,,
player,201110160atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201110160atl,atl,WalkVa99,def_int_td,0,,,,,
player,201110160atl,atl,WalkVa99,def_int_long,0,,,,,
player,201110160atl,atl,WalkVa99,pass_defended,0,,,,,
player,201110160atl,atl,WalkVa99,sacks,0.0,,,,,
player,201110160atl,atl,WalkVa99,tackles_combined,3,,,,,
player,201110160atl,atl,WalkVa99,tackles_solo,3,,,,,
player,201110160atl,atl,WalkVa99,tackles_assists,0,,,,,
player,201110160atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201110160atl,atl,WalkVa99,qb_hits,0,,,,,
player,201110160atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201110160atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201110160atl,atl,AbraJo00,def_int,0,,,,,
player,201110160atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201110160atl,atl,AbraJo00,def_int_td,0,,,,,
player,201110160atl,atl,AbraJo00,def_int_long,0,,,,,
player,201110160atl,atl,AbraJo00,pass_defended,0,,,,,
player,201110160atl,atl,AbraJo00,sacks,0.0,,,,,
player,201110160atl,atl,AbraJo00,tackles_combined,2,,,,,
player,201110160atl,atl,AbraJo00,tackles_solo,2,,,,,
player,201110160atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201110160atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201110160atl,atl,AbraJo00,qb_hits,1,,,,,
player,201110160atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201110160atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201110160atl,atl,AbraJo00,fumbles_forced,0,,,,,
player,201110160atl,atl,SchiSh99,def_int,0,,,,,
player,201110160atl,atl,SchiSh99,def_int_yds,0,,,,,
player,201110160atl,atl,SchiSh99,def_int_td,0,,,,,
player,201110160atl,atl,SchiSh99,def_int_long,0,,,,,
player,201110160atl,atl,SchiSh99,pass_defended,0,,,,,
player,201110160atl,atl,SchiSh99,sacks,0.0,,,,,
player,201110160atl,atl,SchiSh99,tackles_combined,2,,,,,
player,201110160atl,atl,SchiSh99,tackles_solo,0,,,,,
player,201110160atl,atl,SchiSh99,tackles_assists,2,,,,,
player,201110160atl,atl,SchiSh99,tackles_loss,0,,,,,
player,201110160atl,atl,SchiSh99,qb_hits,0,,,,,
player,201110160atl,atl,SchiSh99,fumbles_rec,0,,,,,
player,201110160atl,atl,SchiSh99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,SchiSh99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,SchiSh99,fumbles_forced,0,,,,,
player,201110160atl,atl,AdkiSp99,def_int,0,,,,,
player,201110160atl,atl,AdkiSp99,def_int_yds,0,,,,,
player,201110160atl,atl,AdkiSp99,def_int_td,0,,,,,
player,201110160atl,atl,AdkiSp99,def_int_long,0,,,,,
player,201110160atl,atl,AdkiSp99,pass_defended,0,,,,,
player,201110160atl,atl,AdkiSp99,sacks,0.0,,,,,
player,201110160atl,atl,AdkiSp99,tackles_combined,1,,,,,
player,201110160atl,atl,AdkiSp99,tackles_solo,1,,,,,
player,201110160atl,atl,AdkiSp99,tackles_assists,0,,,,,
player,201110160atl,atl,AdkiSp99,tackles_loss,0,,,,,
player,201110160atl,atl,AdkiSp99,qb_hits,0,,,,,
player,201110160atl,atl,AdkiSp99,fumbles_rec,0,,,,,
player,201110160atl,atl,AdkiSp99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,AdkiSp99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,AdkiSp99,fumbles_forced,0,,,,,
player,201110160atl,atl,PeteMi20,def_int,0,,,,,
player,201110160atl,atl,PeteMi20,def_int_yds,0,,,,,
player,201110160atl,atl,PeteMi20,def_int_td,0,,,,,
player,201110160atl,atl,PeteMi20,def_int_long,0,,,,,
player,201110160atl,atl,PeteMi20,pass_defended,0,,,,,
player,201110160atl,atl,PeteMi20,sacks,0.0,,,,,
player,201110160atl,atl,PeteMi20,tackles_combined,1,,,,,
player,201110160atl,atl,PeteMi20,tackles_solo,0,,,,,
player,201110160atl,atl,PeteMi20,tackles_assists,1,,,,,
player,201110160atl,atl,PeteMi20,tackles_loss,0,,,,,
player,201110160atl,atl,PeteMi20,qb_hits,0,,,,,
player,201110160atl,atl,PeteMi20,fumbles_rec,0,,,,,
player,201110160atl,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201110160atl,atl,PeteMi20,fumbles_forced,0,,,,,
player,201110160atl,atl,SidbLa99,def_int,0,,,,,
player,201110160atl,atl,SidbLa99,def_int_yds,0,,,,,
player,201110160atl,atl,SidbLa99,def_int_td,0,,,,,
player,201110160atl,atl,SidbLa99,def_int_long,0,,,,,
player,201110160atl,atl,SidbLa99,pass_defended,0,,,,,
player,201110160atl,atl,SidbLa99,sacks,0.0,,,,,
player,201110160atl,atl,SidbLa99,tackles_combined,1,,,,,
player,201110160atl,atl,SidbLa99,tackles_solo,0,,,,,
player,201110160atl,atl,SidbLa99,tackles_assists,1,,,,,
player,201110160atl,atl,SidbLa99,tackles_loss,0,,,,,
player,201110160atl,atl,SidbLa99,qb_hits,0,,,,,
player,201110160atl,atl,SidbLa99,fumbles_rec,0,,,,,
player,201110160atl,atl,SidbLa99,fumbles_rec_yds,0,,,,,
player,201110160atl,atl,SidbLa99,fumbles_rec_td,0,,,,,
player,201110160atl,atl,SidbLa99,fumbles_forced,0,,,,,
player,201110160atl,atl,SnelJa00,def_int,0,,,,,
player,201110160atl,atl,SnelJa00,def_int_yds,0,,,,,
player,201110160atl,atl,SnelJa00,def_int_td,0,,,,,
player,201110160atl,atl,SnelJa00,def_int_long,0,,,,,
player,201110160atl,atl,SnelJa00,pass_defended,0,,,,,
player,201110160atl,atl,SnelJa00,sacks,0.0,,,,,
player,201110160atl,atl,SnelJa00,tackles_combined,1,,,,,
player,201110160atl,atl,SnelJa00,tackles_solo,0,,,,,
player,201110160atl,atl,SnelJa00,tackles_assists,1,,,,,
player,201110160atl,atl,SnelJa00,tackles_loss,0,,,,,
player,201110160atl,atl,SnelJa00,qb_hits,0,,,,,
player,201110160atl,atl,SnelJa00,fumbles_rec,0,,,,,
