game,2011,2,20110918,201109180car,gnb,"Green Bay Packers",30,car,"Carolina Panthers",23
player,201109180car,car,StewJo00,fumbles_lost,,,,,,
player,201109180car,car,SmitSt01,pass_cmp,0,,,,,
player,201109180car,car,SmitSt01,pass_att,0,,,,,
player,201109180car,car,SmitSt01,pass_yds,0,,,,,
player,201109180car,car,SmitSt01,pass_td,0,,,,,
player,201109180car,car,SmitSt01,pass_int,0,,,,,
player,201109180car,car,SmitSt01,pass_sacked,0,,,,,
player,201109180car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201109180car,car,SmitSt01,pass_long,0,,,,,
player,201109180car,car,SmitSt01,pass_rating,,,,,,
player,201109180car,car,SmitSt01,rush_att,0,,,,,
player,201109180car,car,SmitSt01,rush_yds,0,,,,,
player,201109180car,car,SmitSt01,rush_td,0,,,,,
player,201109180car,car,SmitSt01,rush_long,0,,,,,
player,201109180car,car,SmitSt01,targets,13,,,,,
player,201109180car,car,SmitSt01,rec,6,,,,,
player,201109180car,car,SmitSt01,rec_yds,156,,,,,
player,201109180car,car,SmitSt01,rec_td,0,,,,,
player,201109180car,car,SmitSt01,rec_long,62,,,,,
player,201109180car,car,SmitSt01,fumbles,1,,,,,
player,201109180car,car,SmitSt01,fumbles_lost,1,,,,,
player,201109180car,car,ShocJe00,pass_cmp,0,,,,,
player,201109180car,car,ShocJe00,pass_att,0,,,,,
player,201109180car,car,ShocJe00,pass_yds,0,,,,,
player,201109180car,car,ShocJe00,pass_td,0,,,,,
player,201109180car,car,ShocJe00,pass_int,0,,,,,
player,201109180car,car,ShocJe00,pass_sacked,0,,,,,
player,201109180car,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201109180car,car,ShocJe00,pass_long,0,,,,,
player,201109180car,car,ShocJe00,pass_rating,,,,,,
player,201109180car,car,ShocJe00,rush_att,0,,,,,
player,201109180car,car,ShocJe00,rush_yds,0,,,,,
player,201109180car,car,ShocJe00,rush_td,0,,,,,
player,201109180car,car,ShocJe00,rush_long,0,,,,,
player,201109180car,car,ShocJe00,targets,5,,,,,
player,201109180car,car,ShocJe00,rec,3,,,,,
player,201109180car,car,ShocJe00,rec_yds,56,,,,,
player,201109180car,car,ShocJe00,rec_td,0,,,,,
player,201109180car,car,ShocJe00,rec_long,23,,,,,
player,201109180car,car,ShocJe00,fumbles,0,,,,,
player,201109180car,car,ShocJe00,fumbles_lost,,,,,,
player,201109180car,car,LaFeBr00,pass_cmp,0,,,,,
player,201109180car,car,LaFeBr00,pass_att,0,,,,,
player,201109180car,car,LaFeBr00,pass_yds,0,,,,,
player,201109180car,car,LaFeBr00,pass_td,0,,,,,
player,201109180car,car,LaFeBr00,pass_int,0,,,,,
player,201109180car,car,LaFeBr00,pass_sacked,0,,,,,
player,201109180car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201109180car,car,LaFeBr00,pass_long,0,,,,,
player,201109180car,car,LaFeBr00,pass_rating,,,,,,
player,201109180car,car,LaFeBr00,rush_att,0,,,,,
player,201109180car,car,LaFeBr00,rush_yds,0,,,,,
player,201109180car,car,LaFeBr00,rush_td,0,,,,,
player,201109180car,car,LaFeBr00,rush_long,0,,,,,
player,201109180car,car,LaFeBr00,targets,5,,,,,
player,201109180car,car,LaFeBr00,rec,4,,,,,
player,201109180car,car,LaFeBr00,rec_yds,49,,,,,
player,201109180car,car,LaFeBr00,rec_td,1,,,,,
player,201109180car,car,LaFeBr00,rec_long,32,,,,,
player,201109180car,car,LaFeBr00,fumbles,0,,,,,
player,201109180car,car,LaFeBr00,fumbles_lost,,,,,,
player,201109180car,car,OlseGr00,pass_cmp,0,,,,,
player,201109180car,car,OlseGr00,pass_att,0,,,,,
player,201109180car,car,OlseGr00,pass_yds,0,,,,,
player,201109180car,car,OlseGr00,pass_td,0,,,,,
player,201109180car,car,OlseGr00,pass_int,0,,,,,
player,201109180car,car,OlseGr00,pass_sacked,0,,,,,
player,201109180car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201109180car,car,OlseGr00,pass_long,0,,,,,
player,201109180car,car,OlseGr00,pass_rating,,,,,,
player,201109180car,car,OlseGr00,rush_att,0,,,,,
player,201109180car,car,OlseGr00,rush_yds,0,,,,,
player,201109180car,car,OlseGr00,rush_td,0,,,,,
player,201109180car,car,OlseGr00,rush_long,0,,,,,
player,201109180car,car,OlseGr00,targets,4,,,,,
player,201109180car,car,OlseGr00,rec,1,,,,,
player,201109180car,car,OlseGr00,rec_yds,34,,,,,
player,201109180car,car,OlseGr00,rec_td,0,,,,,
player,201109180car,car,OlseGr00,rec_long,34,,,,,
player,201109180car,car,OlseGr00,fumbles,0,,,,,
player,201109180car,car,OlseGr00,fumbles_lost,,,,,,
player,201109180car,car,NaanLe00,pass_cmp,0,,,,,
player,201109180car,car,NaanLe00,pass_att,0,,,,,
player,201109180car,car,NaanLe00,pass_yds,0,,,,,
player,201109180car,car,NaanLe00,pass_td,0,,,,,
player,201109180car,car,NaanLe00,pass_int,0,,,,,
player,201109180car,car,NaanLe00,pass_sacked,0,,,,,
player,201109180car,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201109180car,car,NaanLe00,pass_long,0,,,,,
player,201109180car,car,NaanLe00,pass_rating,,,,,,
player,201109180car,car,NaanLe00,rush_att,0,,,,,
player,201109180car,car,NaanLe00,rush_yds,0,,,,,
player,201109180car,car,NaanLe00,rush_td,0,,,,,
player,201109180car,car,NaanLe00,rush_long,0,,,,,
player,201109180car,car,NaanLe00,targets,7,,,,,
player,201109180car,car,NaanLe00,rec,2,,,,,
player,201109180car,car,NaanLe00,rec_yds,14,,,,,
player,201109180car,car,NaanLe00,rec_td,0,,,,,
player,201109180car,car,NaanLe00,rec_long,8,,,,,
player,201109180car,car,NaanLe00,fumbles,0,,,,,
player,201109180car,car,NaanLe00,fumbles_lost,,,,,,
player,201109180car,gnb,WoodCh00,def_int,2,,,,,
player,201109180car,gnb,WoodCh00,def_int_yds,6,,,,,
player,201109180car,gnb,WoodCh00,def_int_td,0,,,,,
player,201109180car,gnb,WoodCh00,def_int_long,5,,,,,
player,201109180car,gnb,WoodCh00,pass_defended,2,,,,,
player,201109180car,gnb,WoodCh00,sacks,0.0,,,,,
player,201109180car,gnb,WoodCh00,tackles_combined,5,,,,,
player,201109180car,gnb,WoodCh00,tackles_solo,5,,,,,
player,201109180car,gnb,WoodCh00,tackles_assists,0,,,,,
player,201109180car,gnb,WoodCh00,tackles_loss,0,,,,,
player,201109180car,gnb,WoodCh00,qb_hits,0,,,,,
player,201109180car,gnb,WoodCh00,fumbles_rec,1,,,,,
player,201109180car,gnb,WoodCh00,fumbles_rec_yds,-1,,,,,
player,201109180car,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201109180car,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201109180car,gnb,BurnMo99,def_int,1,,,,,
player,201109180car,gnb,BurnMo99,def_int_yds,0,,,,,
player,201109180car,gnb,BurnMo99,def_int_td,0,,,,,
player,201109180car,gnb,BurnMo99,def_int_long,0,,,,,
player,201109180car,gnb,BurnMo99,pass_defended,2,,,,,
player,201109180car,gnb,BurnMo99,sacks,1.0,,,,,
player,201109180car,gnb,BurnMo99,tackles_combined,8,,,,,
player,201109180car,gnb,BurnMo99,tackles_solo,8,,,,,
player,201109180car,gnb,BurnMo99,tackles_assists,0,,,,,
player,201109180car,gnb,BurnMo99,tackles_loss,1,,,,,
player,201109180car,gnb,BurnMo99,qb_hits,1,,,,,
player,201109180car,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201109180car,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201109180car,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201109180car,gnb,BurnMo99,fumbles_forced,1,,,,,
player,201109180car,gnb,BishDe99,def_int,0,,,,,
player,201109180car,gnb,BishDe99,def_int_yds,0,,,,,
player,201109180car,gnb,BishDe99,def_int_td,0,,,,,
player,201109180car,gnb,BishDe99,def_int_long,0,,,,,
player,201109180car,gnb,BishDe99,pass_defended,0,,,,,
player,201109180car,gnb,BishDe99,sacks,1.0,,,,,
player,201109180car,gnb,BishDe99,tackles_combined,9,,,,,
player,201109180car,gnb,BishDe99,tackles_solo,8,,,,,
player,201109180car,gnb,BishDe99,tackles_assists,1,,,,,
player,201109180car,gnb,BishDe99,tackles_loss,1,,,,,
player,201109180car,gnb,BishDe99,qb_hits,1,,,,,
player,201109180car,gnb,BishDe99,fumbles_rec,0,,,,,
player,201109180car,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201109180car,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201109180car,gnb,BishDe99,fumbles_forced,0,,,,,
player,201109180car,gnb,MattCl99,def_int,0,,,,,
player,201109180car,gnb,MattCl99,def_int_yds,0,,,,,
player,201109180car,gnb,MattCl99,def_int_td,0,,,,,
player,201109180car,gnb,MattCl99,def_int_long,0,,,,,
player,201109180car,gnb,MattCl99,pass_defended,1,,,,,
player,201109180car,gnb,MattCl99,sacks,1.0,,,,,
player,201109180car,gnb,MattCl99,tackles_combined,5,,,,,
player,201109180car,gnb,MattCl99,tackles_solo,4,,,,,
player,201109180car,gnb,MattCl99,tackles_assists,1,,,,,
player,201109180car,gnb,MattCl99,tackles_loss,1,,,,,
player,201109180car,gnb,MattCl99,qb_hits,2,,,,,
player,201109180car,gnb,MattCl99,fumbles_rec,0,,,,,
player,201109180car,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201109180car,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201109180car,gnb,MattCl99,fumbles_forced,0,,,,,
player,201109180car,gnb,RajiBJ99,def_int,0,,,,,
player,201109180car,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201109180car,gnb,RajiBJ99,def_int_td,0,,,,,
player,201109180car,gnb,RajiBJ99,def_int_long,0,,,,,
player,201109180car,gnb,RajiBJ99,pass_defended,0,,,,,
player,201109180car,gnb,RajiBJ99,sacks,1.0,,,,,
player,201109180car,gnb,RajiBJ99,tackles_combined,4,,,,,
player,201109180car,gnb,RajiBJ99,tackles_solo,4,,,,,
player,201109180car,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201109180car,gnb,RajiBJ99,tackles_loss,1,,,,,
player,201109180car,gnb,RajiBJ99,qb_hits,1,,,,,
player,201109180car,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201109180car,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201109180car,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201109180car,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201109180car,gnb,BushJa20,def_int,0,,,,,
player,201109180car,gnb,BushJa20,def_int_yds,0,,,,,
player,201109180car,gnb,BushJa20,def_int_td,0,,,,,
player,201109180car,gnb,BushJa20,def_int_long,0,,,,,
player,201109180car,gnb,BushJa20,pass_defended,1,,,,,
player,201109180car,gnb,BushJa20,sacks,0.0,,,,,
