game,2011,17,20120101,201201010mia,nyj,"New York Jets",17,mia,"Miami Dolphins",19
player,201201010mia,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201201010mia,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201201010mia,nyj,StriDo20,def_int,0,,,,,
player,201201010mia,nyj,StriDo20,def_int_yds,0,,,,,
player,201201010mia,nyj,StriDo20,def_int_td,0,,,,,
player,201201010mia,nyj,StriDo20,def_int_long,0,,,,,
player,201201010mia,nyj,StriDo20,pass_defended,0,,,,,
player,201201010mia,nyj,StriDo20,sacks,1.0,,,,,
player,201201010mia,nyj,StriDo20,tackles_combined,2,,,,,
player,201201010mia,nyj,StriDo20,tackles_solo,2,,,,,
player,201201010mia,nyj,StriDo20,tackles_assists,0,,,,,
player,201201010mia,nyj,StriDo20,tackles_loss,1,,,,,
player,201201010mia,nyj,StriDo20,qb_hits,1,,,,,
player,201201010mia,nyj,StriDo20,fumbles_rec,0,,,,,
player,201201010mia,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,StriDo20,fumbles_forced,0,,,,,
player,201201010mia,nyj,MaugJo00,def_int,0,,,,,
player,201201010mia,nyj,MaugJo00,def_int_yds,0,,,,,
player,201201010mia,nyj,MaugJo00,def_int_td,0,,,,,
player,201201010mia,nyj,MaugJo00,def_int_long,0,,,,,
player,201201010mia,nyj,MaugJo00,pass_defended,0,,,,,
player,201201010mia,nyj,MaugJo00,sacks,0.0,,,,,
player,201201010mia,nyj,MaugJo00,tackles_combined,5,,,,,
player,201201010mia,nyj,MaugJo00,tackles_solo,5,,,,,
player,201201010mia,nyj,MaugJo00,tackles_assists,0,,,,,
player,201201010mia,nyj,MaugJo00,tackles_loss,0,,,,,
player,201201010mia,nyj,MaugJo00,qb_hits,0,,,,,
player,201201010mia,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201201010mia,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201201010mia,nyj,ScotBa20,def_int,0,,,,,
player,201201010mia,nyj,ScotBa20,def_int_yds,0,,,,,
player,201201010mia,nyj,ScotBa20,def_int_td,0,,,,,
player,201201010mia,nyj,ScotBa20,def_int_long,0,,,,,
player,201201010mia,nyj,ScotBa20,pass_defended,0,,,,,
player,201201010mia,nyj,ScotBa20,sacks,0.0,,,,,
player,201201010mia,nyj,ScotBa20,tackles_combined,5,,,,,
player,201201010mia,nyj,ScotBa20,tackles_solo,5,,,,,
player,201201010mia,nyj,ScotBa20,tackles_assists,0,,,,,
player,201201010mia,nyj,ScotBa20,tackles_loss,1,,,,,
player,201201010mia,nyj,ScotBa20,qb_hits,0,,,,,
player,201201010mia,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201201010mia,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201201010mia,nyj,WilsKy99,def_int,0,,,,,
player,201201010mia,nyj,WilsKy99,def_int_yds,0,,,,,
player,201201010mia,nyj,WilsKy99,def_int_td,0,,,,,
player,201201010mia,nyj,WilsKy99,def_int_long,0,,,,,
player,201201010mia,nyj,WilsKy99,pass_defended,0,,,,,
player,201201010mia,nyj,WilsKy99,sacks,0.0,,,,,
player,201201010mia,nyj,WilsKy99,tackles_combined,5,,,,,
player,201201010mia,nyj,WilsKy99,tackles_solo,4,,,,,
player,201201010mia,nyj,WilsKy99,tackles_assists,1,,,,,
player,201201010mia,nyj,WilsKy99,tackles_loss,0,,,,,
player,201201010mia,nyj,WilsKy99,qb_hits,0,,,,,
player,201201010mia,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201201010mia,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201201010mia,nyj,SmitEr22,def_int,0,,,,,
player,201201010mia,nyj,SmitEr22,def_int_yds,0,,,,,
player,201201010mia,nyj,SmitEr22,def_int_td,0,,,,,
player,201201010mia,nyj,SmitEr22,def_int_long,0,,,,,
player,201201010mia,nyj,SmitEr22,pass_defended,0,,,,,
player,201201010mia,nyj,SmitEr22,sacks,0.0,,,,,
player,201201010mia,nyj,SmitEr22,tackles_combined,4,,,,,
player,201201010mia,nyj,SmitEr22,tackles_solo,2,,,,,
player,201201010mia,nyj,SmitEr22,tackles_assists,2,,,,,
player,201201010mia,nyj,SmitEr22,tackles_loss,0,,,,,
player,201201010mia,nyj,SmitEr22,qb_hits,0,,,,,
player,201201010mia,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201201010mia,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201201010mia,nyj,DeViMi99,def_int,0,,,,,
player,201201010mia,nyj,DeViMi99,def_int_yds,0,,,,,
player,201201010mia,nyj,DeViMi99,def_int_td,0,,,,,
player,201201010mia,nyj,DeViMi99,def_int_long,0,,,,,
player,201201010mia,nyj,DeViMi99,pass_defended,0,,,,,
player,201201010mia,nyj,DeViMi99,sacks,0.0,,,,,
player,201201010mia,nyj,DeViMi99,tackles_combined,3,,,,,
player,201201010mia,nyj,DeViMi99,tackles_solo,3,,,,,
player,201201010mia,nyj,DeViMi99,tackles_assists,0,,,,,
player,201201010mia,nyj,DeViMi99,tackles_loss,0,,,,,
player,201201010mia,nyj,DeViMi99,qb_hits,0,,,,,
player,201201010mia,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201201010mia,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201201010mia,nyj,PaceCa20,def_int,0,,,,,
player,201201010mia,nyj,PaceCa20,def_int_yds,0,,,,,
player,201201010mia,nyj,PaceCa20,def_int_td,0,,,,,
player,201201010mia,nyj,PaceCa20,def_int_long,0,,,,,
player,201201010mia,nyj,PaceCa20,pass_defended,0,,,,,
player,201201010mia,nyj,PaceCa20,sacks,0.0,,,,,
player,201201010mia,nyj,PaceCa20,tackles_combined,3,,,,,
player,201201010mia,nyj,PaceCa20,tackles_solo,3,,,,,
player,201201010mia,nyj,PaceCa20,tackles_assists,0,,,,,
player,201201010mia,nyj,PaceCa20,tackles_loss,0,,,,,
player,201201010mia,nyj,PaceCa20,qb_hits,0,,,,,
player,201201010mia,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201201010mia,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201201010mia,nyj,PouhSi20,def_int,0,,,,,
player,201201010mia,nyj,PouhSi20,def_int_yds,0,,,,,
player,201201010mia,nyj,PouhSi20,def_int_td,0,,,,,
player,201201010mia,nyj,PouhSi20,def_int_long,0,,,,,
player,201201010mia,nyj,PouhSi20,pass_defended,0,,,,,
player,201201010mia,nyj,PouhSi20,sacks,0.0,,,,,
player,201201010mia,nyj,PouhSi20,tackles_combined,3,,,,,
player,201201010mia,nyj,PouhSi20,tackles_solo,3,,,,,
player,201201010mia,nyj,PouhSi20,tackles_assists,0,,,,,
player,201201010mia,nyj,PouhSi20,tackles_loss,1,,,,,
player,201201010mia,nyj,PouhSi20,qb_hits,0,,,,,
player,201201010mia,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201201010mia,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201201010mia,nyj,WilkMu00,def_int,0,,,,,
player,201201010mia,nyj,WilkMu00,def_int_yds,0,,,,,
player,201201010mia,nyj,WilkMu00,def_int_td,0,,,,,
player,201201010mia,nyj,WilkMu00,def_int_long,0,,,,,
player,201201010mia,nyj,WilkMu00,pass_defended,0,,,,,
player,201201010mia,nyj,WilkMu00,sacks,0.0,,,,,
player,201201010mia,nyj,WilkMu00,tackles_combined,3,,,,,
player,201201010mia,nyj,WilkMu00,tackles_solo,3,,,,,
player,201201010mia,nyj,WilkMu00,tackles_assists,0,,,,,
player,201201010mia,nyj,WilkMu00,tackles_loss,1,,,,,
player,201201010mia,nyj,WilkMu00,qb_hits,0,,,,,
player,201201010mia,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201201010mia,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201201010mia,nyj,ElliKe01,def_int,0,,,,,
player,201201010mia,nyj,ElliKe01,def_int_yds,0,,,,,
player,201201010mia,nyj,ElliKe01,def_int_td,0,,,,,
player,201201010mia,nyj,ElliKe01,def_int_long,0,,,,,
player,201201010mia,nyj,ElliKe01,pass_defended,0,,,,,
player,201201010mia,nyj,ElliKe01,sacks,0.0,,,,,
player,201201010mia,nyj,ElliKe01,tackles_combined,2,,,,,
player,201201010mia,nyj,ElliKe01,tackles_solo,2,,,,,
player,201201010mia,nyj,ElliKe01,tackles_assists,0,,,,,
player,201201010mia,nyj,ElliKe01,tackles_loss,0,,,,,
player,201201010mia,nyj,ElliKe01,qb_hits,0,,,,,
player,201201010mia,nyj,ElliKe01,fumbles_rec,0,,,,,
player,201201010mia,nyj,ElliKe01,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,ElliKe01,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,ElliKe01,fumbles_forced,0,,,,,
player,201201010mia,nyj,HarrDa99,def_int,0,,,,,
player,201201010mia,nyj,HarrDa99,def_int_yds,0,,,,,
player,201201010mia,nyj,HarrDa99,def_int_td,0,,,,,
player,201201010mia,nyj,HarrDa99,def_int_long,0,,,,,
player,201201010mia,nyj,HarrDa99,pass_defended,1,,,,,
player,201201010mia,nyj,HarrDa99,sacks,0.0,,,,,
player,201201010mia,nyj,HarrDa99,tackles_combined,2,,,,,
player,201201010mia,nyj,HarrDa99,tackles_solo,2,,,,,
player,201201010mia,nyj,HarrDa99,tackles_assists,0,,,,,
player,201201010mia,nyj,HarrDa99,tackles_loss,0,,,,,
player,201201010mia,nyj,HarrDa99,qb_hits,0,,,,,
player,201201010mia,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201201010mia,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201201010mia,nyj,MaybAa99,def_int,0,,,,,
player,201201010mia,nyj,MaybAa99,def_int_yds,0,,,,,
player,201201010mia,nyj,MaybAa99,def_int_td,0,,,,,
player,201201010mia,nyj,MaybAa99,def_int_long,0,,,,,
player,201201010mia,nyj,MaybAa99,pass_defended,0,,,,,
player,201201010mia,nyj,MaybAa99,sacks,0.0,,,,,
player,201201010mia,nyj,MaybAa99,tackles_combined,2,,,,,
player,201201010mia,nyj,MaybAa99,tackles_solo,2,,,,,
player,201201010mia,nyj,MaybAa99,tackles_assists,0,,,,,
player,201201010mia,nyj,MaybAa99,tackles_loss,0,,,,,
player,201201010mia,nyj,MaybAa99,qb_hits,0,,,,,
player,201201010mia,nyj,MaybAa99,fumbles_rec,0,,,,,
player,201201010mia,nyj,MaybAa99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,MaybAa99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,MaybAa99,fumbles_forced,0,,,,,
player,201201010mia,nyj,WestJa99,def_int,0,,,,,
player,201201010mia,nyj,WestJa99,def_int_yds,0,,,,,
player,201201010mia,nyj,WestJa99,def_int_td,0,,,,,
player,201201010mia,nyj,WestJa99,def_int_long,0,,,,,
player,201201010mia,nyj,WestJa99,pass_defended,0,,,,,
player,201201010mia,nyj,WestJa99,sacks,0.0,,,,,
player,201201010mia,nyj,WestJa99,tackles_combined,2,,,,,
player,201201010mia,nyj,WestJa99,tackles_solo,1,,,,,
player,201201010mia,nyj,WestJa99,tackles_assists,1,,,,,
player,201201010mia,nyj,WestJa99,tackles_loss,0,,,,,
player,201201010mia,nyj,WestJa99,qb_hits,0,,,,,
player,201201010mia,nyj,WestJa99,fumbles_rec,0,,,,,
player,201201010mia,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,WestJa99,fumbles_forced,0,,,,,
player,201201010mia,nyj,LankEl99,def_int,0,,,,,
player,201201010mia,nyj,LankEl99,def_int_yds,0,,,,,
player,201201010mia,nyj,LankEl99,def_int_td,0,,,,,
player,201201010mia,nyj,LankEl99,def_int_long,0,,,,,
player,201201010mia,nyj,LankEl99,pass_defended,0,,,,,
player,201201010mia,nyj,LankEl99,sacks,0.0,,,,,
player,201201010mia,nyj,LankEl99,tackles_combined,1,,,,,
player,201201010mia,nyj,LankEl99,tackles_solo,1,,,,,
player,201201010mia,nyj,LankEl99,tackles_assists,0,,,,,
player,201201010mia,nyj,LankEl99,tackles_loss,0,,,,,
player,201201010mia,nyj,LankEl99,qb_hits,0,,,,,
player,201201010mia,nyj,LankEl99,fumbles_rec,0,,,,,
player,201201010mia,nyj,LankEl99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,LankEl99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,LankEl99,fumbles_forced,0,,,,,
player,201201010mia,nyj,ReviDa99,def_int,0,,,,,
player,201201010mia,nyj,ReviDa99,def_int_yds,0,,,,,
player,201201010mia,nyj,ReviDa99,def_int_td,0,,,,,
player,201201010mia,nyj,ReviDa99,def_int_long,0,,,,,
player,201201010mia,nyj,ReviDa99,pass_defended,2,,,,,
player,201201010mia,nyj,ReviDa99,sacks,0.0,,,,,
player,201201010mia,nyj,ReviDa99,tackles_combined,1,,,,,
player,201201010mia,nyj,ReviDa99,tackles_solo,1,,,,,
player,201201010mia,nyj,ReviDa99,tackles_assists,0,,,,,
player,201201010mia,nyj,ReviDa99,tackles_loss,0,,,,,
player,201201010mia,nyj,ReviDa99,qb_hits,0,,,,,
player,201201010mia,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201201010mia,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201201010mia,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201201010mia,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201201010mia,mia,StarRa20,def_int,2,,,,,
player,201201010mia,mia,StarRa20,def_int_yds,21,,,,,
player,201201010mia,mia,StarRa20,def_int_td,0,,,,,
player,201201010mia,mia,StarRa20,def_int_long,18,,,,,
player,201201010mia,mia,StarRa20,pass_defended,2,,,,,
player,201201010mia,mia,StarRa20,sacks,1.0,,,,,
player,201201010mia,mia,StarRa20,tackles_combined,2,,,,,
player,201201010mia,mia,StarRa20,tackles_solo,1,,,,,
player,201201010mia,mia,StarRa20,tackles_assists,1,,,,,
player,201201010mia,mia,StarRa20,tackles_loss,1,,,,,
player,201201010mia,mia,StarRa20,qb_hits,1,,,,,
player,201201010mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201201010mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201201010mia,mia,MitcMa99,def_int,1,,,,,
player,201201010mia,mia,MitcMa99,def_int_yds,55,,,,,
player,201201010mia,mia,MitcMa99,def_int_td,0,,,,,
player,201201010mia,mia,MitcMa99,def_int_long,55,,,,,
player,201201010mia,mia,MitcMa99,pass_defended,1,,,,,
player,201201010mia,mia,MitcMa99,sacks,0.0,,,,,
player,201201010mia,mia,MitcMa99,tackles_combined,5,,,,,
player,201201010mia,mia,MitcMa99,tackles_solo,3,,,,,
player,201201010mia,mia,MitcMa99,tackles_assists,2,,,,,
player,201201010mia,mia,MitcMa99,tackles_loss,0,,,,,
player,201201010mia,mia,MitcMa99,qb_hits,0,,,,,
player,201201010mia,mia,MitcMa99,fumbles_rec,0,,,,,
player,201201010mia,mia,MitcMa99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,MitcMa99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,MitcMa99,fumbles_forced,0,,,,,
player,201201010mia,mia,OdriJa99,def_int,0,,,,,
player,201201010mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201201010mia,mia,OdriJa99,def_int_td,0,,,,,
player,201201010mia,mia,OdriJa99,def_int_long,0,,,,,
player,201201010mia,mia,OdriJa99,pass_defended,0,,,,,
player,201201010mia,mia,OdriJa99,sacks,1.0,,,,,
player,201201010mia,mia,OdriJa99,tackles_combined,2,,,,,
player,201201010mia,mia,OdriJa99,tackles_solo,2,,,,,
player,201201010mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201201010mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201201010mia,mia,OdriJa99,qb_hits,1,,,,,
player,201201010mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201201010mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201201010mia,mia,BurnKe20,def_int,0,,,,,
player,201201010mia,mia,BurnKe20,def_int_yds,0,,,,,
player,201201010mia,mia,BurnKe20,def_int_td,0,,,,,
player,201201010mia,mia,BurnKe20,def_int_long,0,,,,,
player,201201010mia,mia,BurnKe20,pass_defended,0,,,,,
player,201201010mia,mia,BurnKe20,sacks,0.0,,,,,
player,201201010mia,mia,BurnKe20,tackles_combined,14,,,,,
player,201201010mia,mia,BurnKe20,tackles_solo,11,,,,,
player,201201010mia,mia,BurnKe20,tackles_assists,3,,,,,
player,201201010mia,mia,BurnKe20,tackles_loss,0,,,,,
player,201201010mia,mia,BurnKe20,qb_hits,0,,,,,
player,201201010mia,mia,BurnKe20,fumbles_rec,0,,,,,
player,201201010mia,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,BurnKe20,fumbles_forced,0,,,,,
player,201201010mia,mia,JoneRe99,def_int,0,,,,,
player,201201010mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201201010mia,mia,JoneRe99,def_int_td,0,,,,,
player,201201010mia,mia,JoneRe99,def_int_long,0,,,,,
player,201201010mia,mia,JoneRe99,pass_defended,0,,,,,
player,201201010mia,mia,JoneRe99,sacks,0.0,,,,,
player,201201010mia,mia,JoneRe99,tackles_combined,6,,,,,
player,201201010mia,mia,JoneRe99,tackles_solo,5,,,,,
player,201201010mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201201010mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201201010mia,mia,JoneRe99,qb_hits,0,,,,,
player,201201010mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201201010mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201201010mia,mia,SmitSe99,def_int,0,,,,,
player,201201010mia,mia,SmitSe99,def_int_yds,0,,,,,
player,201201010mia,mia,SmitSe99,def_int_td,0,,,,,
player,201201010mia,mia,SmitSe99,def_int_long,0,,,,,
player,201201010mia,mia,SmitSe99,pass_defended,0,,,,,
player,201201010mia,mia,SmitSe99,sacks,0.0,,,,,
player,201201010mia,mia,SmitSe99,tackles_combined,6,,,,,
player,201201010mia,mia,SmitSe99,tackles_solo,6,,,,,
player,201201010mia,mia,SmitSe99,tackles_assists,0,,,,,
player,201201010mia,mia,SmitSe99,tackles_loss,0,,,,,
player,201201010mia,mia,SmitSe99,qb_hits,0,,,,,
player,201201010mia,mia,SmitSe99,fumbles_rec,0,,,,,
player,201201010mia,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,SmitSe99,fumbles_forced,0,,,,,
player,201201010mia,mia,BellYe20,def_int,0,,,,,
player,201201010mia,mia,BellYe20,def_int_yds,0,,,,,
player,201201010mia,mia,BellYe20,def_int_td,0,,,,,
player,201201010mia,mia,BellYe20,def_int_long,0,,,,,
player,201201010mia,mia,BellYe20,pass_defended,0,,,,,
player,201201010mia,mia,BellYe20,sacks,0.0,,,,,
player,201201010mia,mia,BellYe20,tackles_combined,4,,,,,
player,201201010mia,mia,BellYe20,tackles_solo,3,,,,,
player,201201010mia,mia,BellYe20,tackles_assists,1,,,,,
player,201201010mia,mia,BellYe20,tackles_loss,0,,,,,
player,201201010mia,mia,BellYe20,qb_hits,0,,,,,
player,201201010mia,mia,BellYe20,fumbles_rec,0,,,,,
player,201201010mia,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,BellYe20,fumbles_forced,0,,,,,
player,201201010mia,mia,AlleWi20,def_int,0,,,,,
player,201201010mia,mia,AlleWi20,def_int_yds,0,,,,,
player,201201010mia,mia,AlleWi20,def_int_td,0,,,,,
player,201201010mia,mia,AlleWi20,def_int_long,0,,,,,
player,201201010mia,mia,AlleWi20,pass_defended,0,,,,,
player,201201010mia,mia,AlleWi20,sacks,0.0,,,,,
player,201201010mia,mia,AlleWi20,tackles_combined,3,,,,,
player,201201010mia,mia,AlleWi20,tackles_solo,3,,,,,
player,201201010mia,mia,AlleWi20,tackles_assists,0,,,,,
player,201201010mia,mia,AlleWi20,tackles_loss,0,,,,,
player,201201010mia,mia,AlleWi20,qb_hits,0,,,,,
player,201201010mia,mia,AlleWi20,fumbles_rec,0,,,,,
player,201201010mia,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,AlleWi20,fumbles_forced,0,,,,,
player,201201010mia,mia,TrusJa99,def_int,0,,,,,
player,201201010mia,mia,TrusJa99,def_int_yds,0,,,,,
player,201201010mia,mia,TrusJa99,def_int_td,0,,,,,
player,201201010mia,mia,TrusJa99,def_int_long,0,,,,,
player,201201010mia,mia,TrusJa99,pass_defended,0,,,,,
player,201201010mia,mia,TrusJa99,sacks,0.0,,,,,
player,201201010mia,mia,TrusJa99,tackles_combined,3,,,,,
player,201201010mia,mia,TrusJa99,tackles_solo,3,,,,,
player,201201010mia,mia,TrusJa99,tackles_assists,0,,,,,
player,201201010mia,mia,TrusJa99,tackles_loss,0,,,,,
player,201201010mia,mia,TrusJa99,qb_hits,0,,,,,
player,201201010mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201201010mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201201010mia,mia,DansKa20,def_int,0,,,,,
player,201201010mia,mia,DansKa20,def_int_yds,0,,,,,
player,201201010mia,mia,DansKa20,def_int_td,0,,,,,
player,201201010mia,mia,DansKa20,def_int_long,0,,,,,
player,201201010mia,mia,DansKa20,pass_defended,0,,,,,
player,201201010mia,mia,DansKa20,sacks,0.0,,,,,
player,201201010mia,mia,DansKa20,tackles_combined,2,,,,,
player,201201010mia,mia,DansKa20,tackles_solo,2,,,,,
player,201201010mia,mia,DansKa20,tackles_assists,0,,,,,
player,201201010mia,mia,DansKa20,tackles_loss,0,,,,,
player,201201010mia,mia,DansKa20,qb_hits,0,,,,,
player,201201010mia,mia,DansKa20,fumbles_rec,0,,,,,
player,201201010mia,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,DansKa20,fumbles_forced,0,,,,,
player,201201010mia,mia,DaviVo99,def_int,0,,,,,
player,201201010mia,mia,DaviVo99,def_int_yds,0,,,,,
player,201201010mia,mia,DaviVo99,def_int_td,0,,,,,
player,201201010mia,mia,DaviVo99,def_int_long,0,,,,,
player,201201010mia,mia,DaviVo99,pass_defended,0,,,,,
player,201201010mia,mia,DaviVo99,sacks,0.0,,,,,
player,201201010mia,mia,DaviVo99,tackles_combined,2,,,,,
player,201201010mia,mia,DaviVo99,tackles_solo,2,,,,,
player,201201010mia,mia,DaviVo99,tackles_assists,0,,,,,
player,201201010mia,mia,DaviVo99,tackles_loss,0,,,,,
player,201201010mia,mia,DaviVo99,qb_hits,0,,,,,
player,201201010mia,mia,DaviVo99,fumbles_rec,0,,,,,
player,201201010mia,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,DaviVo99,fumbles_forced,0,,,,,
player,201201010mia,mia,McDaTo20,def_int,0,,,,,
player,201201010mia,mia,McDaTo20,def_int_yds,0,,,,,
player,201201010mia,mia,McDaTo20,def_int_td,0,,,,,
player,201201010mia,mia,McDaTo20,def_int_long,0,,,,,
player,201201010mia,mia,McDaTo20,pass_defended,0,,,,,
player,201201010mia,mia,McDaTo20,sacks,0.0,,,,,
player,201201010mia,mia,McDaTo20,tackles_combined,2,,,,,
player,201201010mia,mia,McDaTo20,tackles_solo,2,,,,,
player,201201010mia,mia,McDaTo20,tackles_assists,0,,,,,
player,201201010mia,mia,McDaTo20,tackles_loss,0,,,,,
player,201201010mia,mia,McDaTo20,qb_hits,0,,,,,
player,201201010mia,mia,McDaTo20,fumbles_rec,0,,,,,
player,201201010mia,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201201010mia,mia,McDaTo20,fumbles_forced,0,,,,,
player,201201010mia,mia,SoliPa99,def_int,0,,,,,
player,201201010mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201201010mia,mia,SoliPa99,def_int_td,0,,,,,
player,201201010mia,mia,SoliPa99,def_int_long,0,,,,,
player,201201010mia,mia,SoliPa99,pass_defended,0,,,,,
player,201201010mia,mia,SoliPa99,sacks,0.0,,,,,
player,201201010mia,mia,SoliPa99,tackles_combined,2,,,,,
player,201201010mia,mia,SoliPa99,tackles_solo,2,,,,,
player,201201010mia,mia,SoliPa99,tackles_assists,0,,,,,
player,201201010mia,mia,SoliPa99,tackles_loss,1,,,,,
player,201201010mia,mia,SoliPa99,qb_hits,0,,,,,
player,201201010mia,mia,SoliPa99,fumbles_rec,0,,,,,
player,201201010mia,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201201010mia,mia,SoliPa99,fumbles_forced,0,,,,,
player,201201010mia,mia,LangKe98,def_int,0,,,,,
player,201201010mia,mia,LangKe98,def_int_yds,0,,,,,
player,201201010mia,mia,LangKe98,def_int_td,0,,,,,
player,201201010mia,mia,LangKe98,def_int_long,0,,,,,
player,201201010mia,mia,LangKe98,pass_defended,0,,,,,
player,201201010mia,mia,LangKe98,sacks,0.0,,,,,
player,201201010mia,mia,LangKe98,tackles_combined,1,,,,,
