game,2011,4,20111002,201110020rai,nwe,"New England Patriots",31,rai,"Oakland Raiders",19
player,201110020rai,nwe,ChunPa99,qb_hits,0,,,,,
player,201110020rai,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201110020rai,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201110020rai,nwe,WilfVi20,def_int,1,,,,,
player,201110020rai,nwe,WilfVi20,def_int_yds,19,,,,,
player,201110020rai,nwe,WilfVi20,def_int_td,0,,,,,
player,201110020rai,nwe,WilfVi20,def_int_long,19,,,,,
player,201110020rai,nwe,WilfVi20,pass_defended,1,,,,,
player,201110020rai,nwe,WilfVi20,sacks,0.0,,,,,
player,201110020rai,nwe,WilfVi20,tackles_combined,1,,,,,
player,201110020rai,nwe,WilfVi20,tackles_solo,1,,,,,
player,201110020rai,nwe,WilfVi20,tackles_assists,0,,,,,
player,201110020rai,nwe,WilfVi20,tackles_loss,0,,,,,
player,201110020rai,nwe,WilfVi20,qb_hits,0,,,,,
player,201110020rai,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201110020rai,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201110020rai,nwe,ArriKy00,def_int,0,,,,,
player,201110020rai,nwe,ArriKy00,def_int_yds,0,,,,,
player,201110020rai,nwe,ArriKy00,def_int_td,0,,,,,
player,201110020rai,nwe,ArriKy00,def_int_long,0,,,,,
player,201110020rai,nwe,ArriKy00,pass_defended,0,,,,,
player,201110020rai,nwe,ArriKy00,sacks,0.0,,,,,
player,201110020rai,nwe,ArriKy00,tackles_combined,8,,,,,
player,201110020rai,nwe,ArriKy00,tackles_solo,5,,,,,
player,201110020rai,nwe,ArriKy00,tackles_assists,3,,,,,
player,201110020rai,nwe,ArriKy00,tackles_loss,0,,,,,
player,201110020rai,nwe,ArriKy00,qb_hits,0,,,,,
player,201110020rai,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201110020rai,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201110020rai,nwe,McCoDe99,def_int,0,,,,,
player,201110020rai,nwe,McCoDe99,def_int_yds,0,,,,,
player,201110020rai,nwe,McCoDe99,def_int_td,0,,,,,
player,201110020rai,nwe,McCoDe99,def_int_long,0,,,,,
player,201110020rai,nwe,McCoDe99,pass_defended,0,,,,,
player,201110020rai,nwe,McCoDe99,sacks,0.0,,,,,
player,201110020rai,nwe,McCoDe99,tackles_combined,8,,,,,
player,201110020rai,nwe,McCoDe99,tackles_solo,7,,,,,
player,201110020rai,nwe,McCoDe99,tackles_assists,1,,,,,
player,201110020rai,nwe,McCoDe99,tackles_loss,1,,,,,
player,201110020rai,nwe,McCoDe99,qb_hits,0,,,,,
player,201110020rai,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201110020rai,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201110020rai,nwe,NinkRo20,def_int,0,,,,,
player,201110020rai,nwe,NinkRo20,def_int_yds,0,,,,,
player,201110020rai,nwe,NinkRo20,def_int_td,0,,,,,
player,201110020rai,nwe,NinkRo20,def_int_long,0,,,,,
player,201110020rai,nwe,NinkRo20,pass_defended,0,,,,,
player,201110020rai,nwe,NinkRo20,sacks,0.0,,,,,
player,201110020rai,nwe,NinkRo20,tackles_combined,6,,,,,
player,201110020rai,nwe,NinkRo20,tackles_solo,4,,,,,
player,201110020rai,nwe,NinkRo20,tackles_assists,2,,,,,
player,201110020rai,nwe,NinkRo20,tackles_loss,0,,,,,
player,201110020rai,nwe,NinkRo20,qb_hits,0,,,,,
player,201110020rai,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201110020rai,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201110020rai,nwe,SpikBr99,def_int,0,,,,,
player,201110020rai,nwe,SpikBr99,def_int_yds,0,,,,,
player,201110020rai,nwe,SpikBr99,def_int_td,0,,,,,
player,201110020rai,nwe,SpikBr99,def_int_long,0,,,,,
player,201110020rai,nwe,SpikBr99,pass_defended,0,,,,,
player,201110020rai,nwe,SpikBr99,sacks,0.0,,,,,
player,201110020rai,nwe,SpikBr99,tackles_combined,6,,,,,
player,201110020rai,nwe,SpikBr99,tackles_solo,3,,,,,
player,201110020rai,nwe,SpikBr99,tackles_assists,3,,,,,
player,201110020rai,nwe,SpikBr99,tackles_loss,0,,,,,
player,201110020rai,nwe,SpikBr99,qb_hits,0,,,,,
player,201110020rai,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201110020rai,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201110020rai,nwe,BrowSe00,def_int,0,,,,,
player,201110020rai,nwe,BrowSe00,def_int_yds,0,,,,,
player,201110020rai,nwe,BrowSe00,def_int_td,0,,,,,
player,201110020rai,nwe,BrowSe00,def_int_long,0,,,,,
player,201110020rai,nwe,BrowSe00,pass_defended,0,,,,,
player,201110020rai,nwe,BrowSe00,sacks,0.0,,,,,
player,201110020rai,nwe,BrowSe00,tackles_combined,5,,,,,
player,201110020rai,nwe,BrowSe00,tackles_solo,3,,,,,
player,201110020rai,nwe,BrowSe00,tackles_assists,2,,,,,
player,201110020rai,nwe,BrowSe00,tackles_loss,0,,,,,
player,201110020rai,nwe,BrowSe00,qb_hits,0,,,,,
player,201110020rai,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201110020rai,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201110020rai,nwe,FletDa00,def_int,0,,,,,
player,201110020rai,nwe,FletDa00,def_int_yds,0,,,,,
player,201110020rai,nwe,FletDa00,def_int_td,0,,,,,
player,201110020rai,nwe,FletDa00,def_int_long,0,,,,,
player,201110020rai,nwe,FletDa00,pass_defended,0,,,,,
player,201110020rai,nwe,FletDa00,sacks,0.0,,,,,
player,201110020rai,nwe,FletDa00,tackles_combined,4,,,,,
player,201110020rai,nwe,FletDa00,tackles_solo,3,,,,,
player,201110020rai,nwe,FletDa00,tackles_assists,1,,,,,
player,201110020rai,nwe,FletDa00,tackles_loss,0,,,,,
player,201110020rai,nwe,FletDa00,qb_hits,0,,,,,
player,201110020rai,nwe,FletDa00,fumbles_rec,0,,,,,
player,201110020rai,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,FletDa00,fumbles_forced,0,,,,,
player,201110020rai,nwe,GuytGa99,def_int,0,,,,,
player,201110020rai,nwe,GuytGa99,def_int_yds,0,,,,,
player,201110020rai,nwe,GuytGa99,def_int_td,0,,,,,
player,201110020rai,nwe,GuytGa99,def_int_long,0,,,,,
player,201110020rai,nwe,GuytGa99,pass_defended,0,,,,,
player,201110020rai,nwe,GuytGa99,sacks,0.0,,,,,
player,201110020rai,nwe,GuytGa99,tackles_combined,4,,,,,
player,201110020rai,nwe,GuytGa99,tackles_solo,3,,,,,
player,201110020rai,nwe,GuytGa99,tackles_assists,1,,,,,
player,201110020rai,nwe,GuytGa99,tackles_loss,0,,,,,
player,201110020rai,nwe,GuytGa99,qb_hits,0,,,,,
player,201110020rai,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201110020rai,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201110020rai,nwe,MayoJe99,def_int,0,,,,,
player,201110020rai,nwe,MayoJe99,def_int_yds,0,,,,,
player,201110020rai,nwe,MayoJe99,def_int_td,0,,,,,
player,201110020rai,nwe,MayoJe99,def_int_long,0,,,,,
player,201110020rai,nwe,MayoJe99,pass_defended,0,,,,,
player,201110020rai,nwe,MayoJe99,sacks,0.0,,,,,
player,201110020rai,nwe,MayoJe99,tackles_combined,4,,,,,
player,201110020rai,nwe,MayoJe99,tackles_solo,3,,,,,
player,201110020rai,nwe,MayoJe99,tackles_assists,1,,,,,
player,201110020rai,nwe,MayoJe99,tackles_loss,0,,,,,
player,201110020rai,nwe,MayoJe99,qb_hits,0,,,,,
player,201110020rai,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201110020rai,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201110020rai,nwe,CartAn20,def_int,0,,,,,
player,201110020rai,nwe,CartAn20,def_int_yds,0,,,,,
player,201110020rai,nwe,CartAn20,def_int_td,0,,,,,
player,201110020rai,nwe,CartAn20,def_int_long,0,,,,,
player,201110020rai,nwe,CartAn20,pass_defended,0,,,,,
player,201110020rai,nwe,CartAn20,sacks,0.0,,,,,
player,201110020rai,nwe,CartAn20,tackles_combined,3,,,,,
player,201110020rai,nwe,CartAn20,tackles_solo,3,,,,,
player,201110020rai,nwe,CartAn20,tackles_assists,0,,,,,
player,201110020rai,nwe,CartAn20,tackles_loss,1,,,,,
player,201110020rai,nwe,CartAn20,qb_hits,0,,,,,
player,201110020rai,nwe,CartAn20,fumbles_rec,0,,,,,
player,201110020rai,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,CartAn20,fumbles_forced,0,,,,,
player,201110020rai,nwe,AndeMa21,def_int,0,,,,,
player,201110020rai,nwe,AndeMa21,def_int_yds,0,,,,,
player,201110020rai,nwe,AndeMa21,def_int_td,0,,,,,
player,201110020rai,nwe,AndeMa21,def_int_long,0,,,,,
player,201110020rai,nwe,AndeMa21,pass_defended,0,,,,,
player,201110020rai,nwe,AndeMa21,sacks,0.0,,,,,
player,201110020rai,nwe,AndeMa21,tackles_combined,2,,,,,
player,201110020rai,nwe,AndeMa21,tackles_solo,1,,,,,
player,201110020rai,nwe,AndeMa21,tackles_assists,1,,,,,
player,201110020rai,nwe,AndeMa21,tackles_loss,0,,,,,
player,201110020rai,nwe,AndeMa21,qb_hits,1,,,,,
player,201110020rai,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201110020rai,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201110020rai,nwe,BarrJo99,def_int,0,,,,,
player,201110020rai,nwe,BarrJo99,def_int_yds,0,,,,,
player,201110020rai,nwe,BarrJo99,def_int_td,0,,,,,
player,201110020rai,nwe,BarrJo99,def_int_long,0,,,,,
player,201110020rai,nwe,BarrJo99,pass_defended,0,,,,,
player,201110020rai,nwe,BarrJo99,sacks,0.0,,,,,
player,201110020rai,nwe,BarrJo99,tackles_combined,2,,,,,
player,201110020rai,nwe,BarrJo99,tackles_solo,0,,,,,
player,201110020rai,nwe,BarrJo99,tackles_assists,2,,,,,
player,201110020rai,nwe,BarrJo99,tackles_loss,0,,,,,
player,201110020rai,nwe,BarrJo99,qb_hits,0,,,,,
player,201110020rai,nwe,BarrJo99,fumbles_rec,0,,,,,
player,201110020rai,nwe,BarrJo99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,BarrJo99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,BarrJo99,fumbles_forced,0,,,,,
player,201110020rai,nwe,MoldAn99,def_int,0,,,,,
player,201110020rai,nwe,MoldAn99,def_int_yds,0,,,,,
player,201110020rai,nwe,MoldAn99,def_int_td,0,,,,,
player,201110020rai,nwe,MoldAn99,def_int_long,0,,,,,
player,201110020rai,nwe,MoldAn99,pass_defended,0,,,,,
player,201110020rai,nwe,MoldAn99,sacks,0.0,,,,,
player,201110020rai,nwe,MoldAn99,tackles_combined,2,,,,,
player,201110020rai,nwe,MoldAn99,tackles_solo,2,,,,,
player,201110020rai,nwe,MoldAn99,tackles_assists,0,,,,,
player,201110020rai,nwe,MoldAn99,tackles_loss,0,,,,,
player,201110020rai,nwe,MoldAn99,qb_hits,0,,,,,
player,201110020rai,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201110020rai,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201110020rai,nwe,SlatMa00,def_int,0,,,,,
player,201110020rai,nwe,SlatMa00,def_int_yds,0,,,,,
player,201110020rai,nwe,SlatMa00,def_int_td,0,,,,,
player,201110020rai,nwe,SlatMa00,def_int_long,0,,,,,
player,201110020rai,nwe,SlatMa00,pass_defended,0,,,,,
player,201110020rai,nwe,SlatMa00,sacks,0.0,,,,,
player,201110020rai,nwe,SlatMa00,tackles_combined,2,,,,,
player,201110020rai,nwe,SlatMa00,tackles_solo,1,,,,,
player,201110020rai,nwe,SlatMa00,tackles_assists,1,,,,,
player,201110020rai,nwe,SlatMa00,tackles_loss,0,,,,,
player,201110020rai,nwe,SlatMa00,qb_hits,0,,,,,
player,201110020rai,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201110020rai,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201110020rai,nwe,WhitTr20,def_int,0,,,,,
player,201110020rai,nwe,WhitTr20,def_int_yds,0,,,,,
player,201110020rai,nwe,WhitTr20,def_int_td,0,,,,,
player,201110020rai,nwe,WhitTr20,def_int_long,0,,,,,
player,201110020rai,nwe,WhitTr20,pass_defended,0,,,,,
player,201110020rai,nwe,WhitTr20,sacks,0.0,,,,,
player,201110020rai,nwe,WhitTr20,tackles_combined,2,,,,,
player,201110020rai,nwe,WhitTr20,tackles_solo,0,,,,,
player,201110020rai,nwe,WhitTr20,tackles_assists,2,,,,,
player,201110020rai,nwe,WhitTr20,tackles_loss,0,,,,,
player,201110020rai,nwe,WhitTr20,qb_hits,0,,,,,
player,201110020rai,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201110020rai,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201110020rai,nwe,ElliSh00,def_int,0,,,,,
player,201110020rai,nwe,ElliSh00,def_int_yds,0,,,,,
player,201110020rai,nwe,ElliSh00,def_int_td,0,,,,,
player,201110020rai,nwe,ElliSh00,def_int_long,0,,,,,
player,201110020rai,nwe,ElliSh00,pass_defended,0,,,,,
player,201110020rai,nwe,ElliSh00,sacks,0.0,,,,,
player,201110020rai,nwe,ElliSh00,tackles_combined,1,,,,,
player,201110020rai,nwe,ElliSh00,tackles_solo,1,,,,,
player,201110020rai,nwe,ElliSh00,tackles_assists,0,,,,,
player,201110020rai,nwe,ElliSh00,tackles_loss,0,,,,,
player,201110020rai,nwe,ElliSh00,qb_hits,1,,,,,
player,201110020rai,nwe,ElliSh00,fumbles_rec,0,,,,,
player,201110020rai,nwe,ElliSh00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,ElliSh00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,ElliSh00,fumbles_forced,0,,,,,
player,201110020rai,nwe,IhedJa00,def_int,0,,,,,
player,201110020rai,nwe,IhedJa00,def_int_yds,0,,,,,
player,201110020rai,nwe,IhedJa00,def_int_td,0,,,,,
player,201110020rai,nwe,IhedJa00,def_int_long,0,,,,,
player,201110020rai,nwe,IhedJa00,pass_defended,0,,,,,
player,201110020rai,nwe,IhedJa00,sacks,0.0,,,,,
player,201110020rai,nwe,IhedJa00,tackles_combined,1,,,,,
player,201110020rai,nwe,IhedJa00,tackles_solo,1,,,,,
player,201110020rai,nwe,IhedJa00,tackles_assists,0,,,,,
player,201110020rai,nwe,IhedJa00,tackles_loss,0,,,,,
player,201110020rai,nwe,IhedJa00,qb_hits,0,,,,,
player,201110020rai,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201110020rai,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201110020rai,nwe,LoveKy00,def_int,0,,,,,
player,201110020rai,nwe,LoveKy00,def_int_yds,0,,,,,
player,201110020rai,nwe,LoveKy00,def_int_td,0,,,,,
player,201110020rai,nwe,LoveKy00,def_int_long,0,,,,,
player,201110020rai,nwe,LoveKy00,pass_defended,0,,,,,
player,201110020rai,nwe,LoveKy00,sacks,0.0,,,,,
player,201110020rai,nwe,LoveKy00,tackles_combined,1,,,,,
player,201110020rai,nwe,LoveKy00,tackles_solo,1,,,,,
player,201110020rai,nwe,LoveKy00,tackles_assists,0,,,,,
player,201110020rai,nwe,LoveKy00,tackles_loss,0,,,,,
player,201110020rai,nwe,LoveKy00,qb_hits,0,,,,,
player,201110020rai,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201110020rai,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201110020rai,nwe,MeskZo99,def_int,0,,,,,
player,201110020rai,nwe,MeskZo99,def_int_yds,0,,,,,
player,201110020rai,nwe,MeskZo99,def_int_td,0,,,,,
player,201110020rai,nwe,MeskZo99,def_int_long,0,,,,,
player,201110020rai,nwe,MeskZo99,pass_defended,0,,,,,
player,201110020rai,nwe,MeskZo99,sacks,0.0,,,,,
player,201110020rai,nwe,MeskZo99,tackles_combined,1,,,,,
player,201110020rai,nwe,MeskZo99,tackles_solo,1,,,,,
player,201110020rai,nwe,MeskZo99,tackles_assists,0,,,,,
player,201110020rai,nwe,MeskZo99,tackles_loss,0,,,,,
player,201110020rai,nwe,MeskZo99,qb_hits,0,,,,,
player,201110020rai,nwe,MeskZo99,fumbles_rec,0,,,,,
player,201110020rai,nwe,MeskZo99,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,MeskZo99,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,MeskZo99,fumbles_forced,0,,,,,
player,201110020rai,nwe,TarpJe00,def_int,0,,,,,
player,201110020rai,nwe,TarpJe00,def_int_yds,0,,,,,
player,201110020rai,nwe,TarpJe00,def_int_td,0,,,,,
player,201110020rai,nwe,TarpJe00,def_int_long,0,,,,,
player,201110020rai,nwe,TarpJe00,pass_defended,0,,,,,
player,201110020rai,nwe,TarpJe00,sacks,0.0,,,,,
player,201110020rai,nwe,TarpJe00,tackles_combined,1,,,,,
player,201110020rai,nwe,TarpJe00,tackles_solo,1,,,,,
player,201110020rai,nwe,TarpJe00,tackles_assists,0,,,,,
player,201110020rai,nwe,TarpJe00,tackles_loss,0,,,,,
player,201110020rai,nwe,TarpJe00,qb_hits,0,,,,,
player,201110020rai,nwe,TarpJe00,fumbles_rec,0,,,,,
player,201110020rai,nwe,TarpJe00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,TarpJe00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,TarpJe00,fumbles_forced,0,,,,,
player,201110020rai,nwe,WarrGe20,def_int,0,,,,,
player,201110020rai,nwe,WarrGe20,def_int_yds,0,,,,,
player,201110020rai,nwe,WarrGe20,def_int_td,0,,,,,
player,201110020rai,nwe,WarrGe20,def_int_long,0,,,,,
player,201110020rai,nwe,WarrGe20,pass_defended,0,,,,,
player,201110020rai,nwe,WarrGe20,sacks,0.0,,,,,
player,201110020rai,nwe,WarrGe20,tackles_combined,1,,,,,
player,201110020rai,nwe,WarrGe20,tackles_solo,1,,,,,
player,201110020rai,nwe,WarrGe20,tackles_assists,0,,,,,
player,201110020rai,nwe,WarrGe20,tackles_loss,0,,,,,
player,201110020rai,nwe,WarrGe20,qb_hits,1,,,,,
player,201110020rai,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201110020rai,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201110020rai,nwe,EdelJu00,def_int,0,,,,,
player,201110020rai,nwe,EdelJu00,def_int_yds,0,,,,,
player,201110020rai,nwe,EdelJu00,def_int_td,0,,,,,
player,201110020rai,nwe,EdelJu00,def_int_long,0,,,,,
player,201110020rai,nwe,EdelJu00,pass_defended,0,,,,,
player,201110020rai,nwe,EdelJu00,sacks,0.0,,,,,
player,201110020rai,nwe,EdelJu00,tackles_combined,0,,,,,
player,201110020rai,nwe,EdelJu00,tackles_solo,0,,,,,
player,201110020rai,nwe,EdelJu00,tackles_assists,0,,,,,
player,201110020rai,nwe,EdelJu00,tackles_loss,0,,,,,
player,201110020rai,nwe,EdelJu00,qb_hits,1,,,,,
player,201110020rai,nwe,EdelJu00,fumbles_rec,0,,,,,
player,201110020rai,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201110020rai,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201110020rai,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201110020rai,rai,MitcMi99,def_int,0,,,,,
player,201110020rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201110020rai,rai,MitcMi99,def_int_td,0,,,,,
player,201110020rai,rai,MitcMi99,def_int_long,0,,,,,
player,201110020rai,rai,MitcMi99,pass_defended,0,,,,,
player,201110020rai,rai,MitcMi99,sacks,1.0,,,,,
player,201110020rai,rai,MitcMi99,tackles_combined,1,,,,,
player,201110020rai,rai,MitcMi99,tackles_solo,1,,,,,
player,201110020rai,rai,MitcMi99,tackles_assists,0,,,,,
player,201110020rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201110020rai,rai,MitcMi99,qb_hits,1,,,,,
player,201110020rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201110020rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201110020rai,rai,BranTy99,def_int,0,,,,,
player,201110020rai,rai,BranTy99,def_int_yds,0,,,,,
player,201110020rai,rai,BranTy99,def_int_td,0,,,,,
player,201110020rai,rai,BranTy99,def_int_long,0,,,,,
player,201110020rai,rai,BranTy99,pass_defended,1,,,,,
player,201110020rai,rai,BranTy99,sacks,0.0,,,,,
player,201110020rai,rai,BranTy99,tackles_combined,8,,,,,
player,201110020rai,rai,BranTy99,tackles_solo,4,,,,,
player,201110020rai,rai,BranTy99,tackles_assists,4,,,,,
player,201110020rai,rai,BranTy99,tackles_loss,0,,,,,
player,201110020rai,rai,BranTy99,qb_hits,0,,,,,
player,201110020rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201110020rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201110020rai,rai,McClRo00,def_int,0,,,,,
player,201110020rai,rai,McClRo00,def_int_yds,0,,,,,
player,201110020rai,rai,McClRo00,def_int_td,0,,,,,
player,201110020rai,rai,McClRo00,def_int_long,0,,,,,
player,201110020rai,rai,McClRo00,pass_defended,1,,,,,
player,201110020rai,rai,McClRo00,sacks,0.0,,,,,
player,201110020rai,rai,McClRo00,tackles_combined,7,,,,,
player,201110020rai,rai,McClRo00,tackles_solo,5,,,,,
player,201110020rai,rai,McClRo00,tackles_assists,2,,,,,
player,201110020rai,rai,McClRo00,tackles_loss,0,,,,,
player,201110020rai,rai,McClRo00,qb_hits,0,,,,,
player,201110020rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201110020rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201110020rai,rai,BoydJe00,def_int,0,,,,,
player,201110020rai,rai,BoydJe00,def_int_yds,0,,,,,
player,201110020rai,rai,BoydJe00,def_int_td,0,,,,,
player,201110020rai,rai,BoydJe00,def_int_long,0,,,,,
player,201110020rai,rai,BoydJe00,pass_defended,0,,,,,
player,201110020rai,rai,BoydJe00,sacks,0.0,,,,,
player,201110020rai,rai,BoydJe00,tackles_combined,5,,,,,
player,201110020rai,rai,BoydJe00,tackles_solo,3,,,,,
player,201110020rai,rai,BoydJe00,tackles_assists,2,,,,,
player,201110020rai,rai,BoydJe00,tackles_loss,0,,,,,
player,201110020rai,rai,BoydJe00,qb_hits,0,,,,,
player,201110020rai,rai,BoydJe00,fumbles_rec,0,,,,,
player,201110020rai,rai,BoydJe00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,BoydJe00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,BoydJe00,fumbles_forced,0,,,,,
player,201110020rai,rai,GiorMa20,def_int,0,,,,,
player,201110020rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201110020rai,rai,GiorMa20,def_int_td,0,,,,,
player,201110020rai,rai,GiorMa20,def_int_long,0,,,,,
player,201110020rai,rai,GiorMa20,pass_defended,0,,,,,
player,201110020rai,rai,GiorMa20,sacks,0.0,,,,,
player,201110020rai,rai,GiorMa20,tackles_combined,5,,,,,
player,201110020rai,rai,GiorMa20,tackles_solo,3,,,,,
player,201110020rai,rai,GiorMa20,tackles_assists,2,,,,,
player,201110020rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201110020rai,rai,GiorMa20,qb_hits,0,,,,,
player,201110020rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201110020rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201110020rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201110020rai,rai,HousLa99,def_int,0,,,,,
player,201110020rai,rai,HousLa99,def_int_yds,0,,,,,
player,201110020rai,rai,HousLa99,def_int_td,0,,,,,
player,201110020rai,rai,HousLa99,def_int_long,0,,,,,
player,201110020rai,rai,HousLa99,pass_defended,0,,,,,
player,201110020rai,rai,HousLa99,sacks,0.0,,,,,
player,201110020rai,rai,HousLa99,tackles_combined,5,,,,,
player,201110020rai,rai,HousLa99,tackles_solo,3,,,,,
player,201110020rai,rai,HousLa99,tackles_assists,2,,,,,
player,201110020rai,rai,HousLa99,tackles_loss,1,,,,,
player,201110020rai,rai,HousLa99,qb_hits,0,,,,,
player,201110020rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201110020rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201110020rai,rai,PortJo21,def_int,0,,,,,
