game,2011,7,20111023,201110230tam,chi,"Chicago Bears",24,tam,"Tampa Bay Buccaneers",18
player,201110230tam,chi,ContCh00,tackles_combined,1,,,,,
player,201110230tam,chi,ContCh00,tackles_solo,1,,,,,
player,201110230tam,chi,ContCh00,tackles_assists,0,,,,,
player,201110230tam,chi,ContCh00,tackles_loss,0,,,,,
player,201110230tam,chi,ContCh00,qb_hits,0,,,,,
player,201110230tam,chi,ContCh00,fumbles_rec,0,,,,,
player,201110230tam,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201110230tam,chi,ContCh00,fumbles_forced,0,,,,,
player,201110230tam,chi,OkoyAm99,def_int,0,,,,,
player,201110230tam,chi,OkoyAm99,def_int_yds,0,,,,,
player,201110230tam,chi,OkoyAm99,def_int_td,0,,,,,
player,201110230tam,chi,OkoyAm99,def_int_long,0,,,,,
player,201110230tam,chi,OkoyAm99,pass_defended,0,,,,,
player,201110230tam,chi,OkoyAm99,sacks,1.0,,,,,
player,201110230tam,chi,OkoyAm99,tackles_combined,1,,,,,
player,201110230tam,chi,OkoyAm99,tackles_solo,1,,,,,
player,201110230tam,chi,OkoyAm99,tackles_assists,0,,,,,
player,201110230tam,chi,OkoyAm99,tackles_loss,1,,,,,
player,201110230tam,chi,OkoyAm99,qb_hits,1,,,,,
player,201110230tam,chi,OkoyAm99,fumbles_rec,0,,,,,
player,201110230tam,chi,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,OkoyAm99,fumbles_rec_td,0,,,,,
player,201110230tam,chi,OkoyAm99,fumbles_forced,0,,,,,
player,201110230tam,chi,TillCh20,def_int,0,,,,,
player,201110230tam,chi,TillCh20,def_int_yds,0,,,,,
player,201110230tam,chi,TillCh20,def_int_td,0,,,,,
player,201110230tam,chi,TillCh20,def_int_long,0,,,,,
player,201110230tam,chi,TillCh20,pass_defended,1,,,,,
player,201110230tam,chi,TillCh20,sacks,0.0,,,,,
player,201110230tam,chi,TillCh20,tackles_combined,10,,,,,
player,201110230tam,chi,TillCh20,tackles_solo,9,,,,,
player,201110230tam,chi,TillCh20,tackles_assists,1,,,,,
player,201110230tam,chi,TillCh20,tackles_loss,1,,,,,
player,201110230tam,chi,TillCh20,qb_hits,0,,,,,
player,201110230tam,chi,TillCh20,fumbles_rec,0,,,,,
player,201110230tam,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201110230tam,chi,TillCh20,fumbles_forced,0,,,,,
player,201110230tam,chi,HarrCh20,def_int,0,,,,,
player,201110230tam,chi,HarrCh20,def_int_yds,0,,,,,
player,201110230tam,chi,HarrCh20,def_int_td,0,,,,,
player,201110230tam,chi,HarrCh20,def_int_long,0,,,,,
player,201110230tam,chi,HarrCh20,pass_defended,1,,,,,
player,201110230tam,chi,HarrCh20,sacks,0.0,,,,,
player,201110230tam,chi,HarrCh20,tackles_combined,3,,,,,
player,201110230tam,chi,HarrCh20,tackles_solo,3,,,,,
player,201110230tam,chi,HarrCh20,tackles_assists,0,,,,,
player,201110230tam,chi,HarrCh20,tackles_loss,0,,,,,
player,201110230tam,chi,HarrCh20,qb_hits,0,,,,,
player,201110230tam,chi,HarrCh20,fumbles_rec,0,,,,,
player,201110230tam,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201110230tam,chi,HarrCh20,fumbles_forced,0,,,,,
player,201110230tam,chi,IdonIs20,def_int,0,,,,,
player,201110230tam,chi,IdonIs20,def_int_yds,0,,,,,
player,201110230tam,chi,IdonIs20,def_int_td,0,,,,,
player,201110230tam,chi,IdonIs20,def_int_long,0,,,,,
player,201110230tam,chi,IdonIs20,pass_defended,0,,,,,
player,201110230tam,chi,IdonIs20,sacks,0.0,,,,,
player,201110230tam,chi,IdonIs20,tackles_combined,3,,,,,
player,201110230tam,chi,IdonIs20,tackles_solo,3,,,,,
player,201110230tam,chi,IdonIs20,tackles_assists,0,,,,,
player,201110230tam,chi,IdonIs20,tackles_loss,0,,,,,
player,201110230tam,chi,IdonIs20,qb_hits,1,,,,,
player,201110230tam,chi,IdonIs20,fumbles_rec,0,,,,,
player,201110230tam,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201110230tam,chi,IdonIs20,fumbles_forced,0,,,,,
player,201110230tam,chi,JennTi20,def_int,0,,,,,
player,201110230tam,chi,JennTi20,def_int_yds,0,,,,,
player,201110230tam,chi,JennTi20,def_int_td,0,,,,,
player,201110230tam,chi,JennTi20,def_int_long,0,,,,,
player,201110230tam,chi,JennTi20,pass_defended,0,,,,,
player,201110230tam,chi,JennTi20,sacks,0.0,,,,,
player,201110230tam,chi,JennTi20,tackles_combined,3,,,,,
player,201110230tam,chi,JennTi20,tackles_solo,3,,,,,
player,201110230tam,chi,JennTi20,tackles_assists,0,,,,,
player,201110230tam,chi,JennTi20,tackles_loss,0,,,,,
player,201110230tam,chi,JennTi20,qb_hits,0,,,,,
player,201110230tam,chi,JennTi20,fumbles_rec,0,,,,,
player,201110230tam,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201110230tam,chi,JennTi20,fumbles_forced,0,,,,,
player,201110230tam,chi,AdamAn20,def_int,0,,,,,
player,201110230tam,chi,AdamAn20,def_int_yds,0,,,,,
player,201110230tam,chi,AdamAn20,def_int_td,0,,,,,
player,201110230tam,chi,AdamAn20,def_int_long,0,,,,,
player,201110230tam,chi,AdamAn20,pass_defended,0,,,,,
player,201110230tam,chi,AdamAn20,sacks,0.0,,,,,
player,201110230tam,chi,AdamAn20,tackles_combined,2,,,,,
player,201110230tam,chi,AdamAn20,tackles_solo,2,,,,,
player,201110230tam,chi,AdamAn20,tackles_assists,0,,,,,
player,201110230tam,chi,AdamAn20,tackles_loss,1,,,,,
player,201110230tam,chi,AdamAn20,qb_hits,0,,,,,
player,201110230tam,chi,AdamAn20,fumbles_rec,0,,,,,
player,201110230tam,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201110230tam,chi,AdamAn20,fumbles_forced,0,,,,,
player,201110230tam,chi,BellKa00,def_int,0,,,,,
player,201110230tam,chi,BellKa00,def_int_yds,0,,,,,
player,201110230tam,chi,BellKa00,def_int_td,0,,,,,
player,201110230tam,chi,BellKa00,def_int_long,0,,,,,
player,201110230tam,chi,BellKa00,pass_defended,0,,,,,
player,201110230tam,chi,BellKa00,sacks,0.0,,,,,
player,201110230tam,chi,BellKa00,tackles_combined,2,,,,,
player,201110230tam,chi,BellKa00,tackles_solo,2,,,,,
player,201110230tam,chi,BellKa00,tackles_assists,0,,,,,
player,201110230tam,chi,BellKa00,tackles_loss,0,,,,,
player,201110230tam,chi,BellKa00,qb_hits,0,,,,,
player,201110230tam,chi,BellKa00,fumbles_rec,0,,,,,
player,201110230tam,chi,BellKa00,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,BellKa00,fumbles_rec_td,0,,,,,
player,201110230tam,chi,BellKa00,fumbles_forced,0,,,,,
player,201110230tam,chi,DeCiDo00,def_int,0,,,,,
player,201110230tam,chi,DeCiDo00,def_int_yds,0,,,,,
player,201110230tam,chi,DeCiDo00,def_int_td,0,,,,,
player,201110230tam,chi,DeCiDo00,def_int_long,0,,,,,
player,201110230tam,chi,DeCiDo00,pass_defended,0,,,,,
player,201110230tam,chi,DeCiDo00,sacks,0.0,,,,,
player,201110230tam,chi,DeCiDo00,tackles_combined,2,,,,,
player,201110230tam,chi,DeCiDo00,tackles_solo,2,,,,,
player,201110230tam,chi,DeCiDo00,tackles_assists,0,,,,,
player,201110230tam,chi,DeCiDo00,tackles_loss,0,,,,,
player,201110230tam,chi,DeCiDo00,qb_hits,0,,,,,
player,201110230tam,chi,DeCiDo00,fumbles_rec,0,,,,,
player,201110230tam,chi,DeCiDo00,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,DeCiDo00,fumbles_rec_td,0,,,,,
player,201110230tam,chi,DeCiDo00,fumbles_forced,0,,,,,
player,201110230tam,chi,PeppJu99,def_int,0,,,,,
player,201110230tam,chi,PeppJu99,def_int_yds,0,,,,,
player,201110230tam,chi,PeppJu99,def_int_td,0,,,,,
player,201110230tam,chi,PeppJu99,def_int_long,0,,,,,
player,201110230tam,chi,PeppJu99,pass_defended,0,,,,,
player,201110230tam,chi,PeppJu99,sacks,0.0,,,,,
player,201110230tam,chi,PeppJu99,tackles_combined,2,,,,,
player,201110230tam,chi,PeppJu99,tackles_solo,2,,,,,
player,201110230tam,chi,PeppJu99,tackles_assists,0,,,,,
player,201110230tam,chi,PeppJu99,tackles_loss,1,,,,,
player,201110230tam,chi,PeppJu99,qb_hits,0,,,,,
player,201110230tam,chi,PeppJu99,fumbles_rec,0,,,,,
player,201110230tam,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201110230tam,chi,PeppJu99,fumbles_forced,0,,,,,
player,201110230tam,chi,RoacNi99,def_int,0,,,,,
player,201110230tam,chi,RoacNi99,def_int_yds,0,,,,,
player,201110230tam,chi,RoacNi99,def_int_td,0,,,,,
player,201110230tam,chi,RoacNi99,def_int_long,0,,,,,
player,201110230tam,chi,RoacNi99,pass_defended,1,,,,,
player,201110230tam,chi,RoacNi99,sacks,0.0,,,,,
player,201110230tam,chi,RoacNi99,tackles_combined,2,,,,,
player,201110230tam,chi,RoacNi99,tackles_solo,2,,,,,
player,201110230tam,chi,RoacNi99,tackles_assists,0,,,,,
player,201110230tam,chi,RoacNi99,tackles_loss,1,,,,,
player,201110230tam,chi,RoacNi99,qb_hits,2,,,,,
player,201110230tam,chi,RoacNi99,fumbles_rec,0,,,,,
player,201110230tam,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201110230tam,chi,RoacNi99,fumbles_forced,0,,,,,
player,201110230tam,chi,ClutTy00,def_int,0,,,,,
player,201110230tam,chi,ClutTy00,def_int_yds,0,,,,,
player,201110230tam,chi,ClutTy00,def_int_td,0,,,,,
player,201110230tam,chi,ClutTy00,def_int_long,0,,,,,
player,201110230tam,chi,ClutTy00,pass_defended,0,,,,,
player,201110230tam,chi,ClutTy00,sacks,0.0,,,,,
player,201110230tam,chi,ClutTy00,tackles_combined,1,,,,,
player,201110230tam,chi,ClutTy00,tackles_solo,1,,,,,
player,201110230tam,chi,ClutTy00,tackles_assists,0,,,,,
player,201110230tam,chi,ClutTy00,tackles_loss,0,,,,,
player,201110230tam,chi,ClutTy00,qb_hits,0,,,,,
player,201110230tam,chi,ClutTy00,fumbles_rec,0,,,,,
player,201110230tam,chi,ClutTy00,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,ClutTy00,fumbles_rec_td,0,,,,,
player,201110230tam,chi,ClutTy00,fumbles_forced,0,,,,,
player,201110230tam,chi,MeltHe99,def_int,0,,,,,
player,201110230tam,chi,MeltHe99,def_int_yds,0,,,,,
player,201110230tam,chi,MeltHe99,def_int_td,0,,,,,
player,201110230tam,chi,MeltHe99,def_int_long,0,,,,,
player,201110230tam,chi,MeltHe99,pass_defended,0,,,,,
player,201110230tam,chi,MeltHe99,sacks,0.0,,,,,
player,201110230tam,chi,MeltHe99,tackles_combined,1,,,,,
player,201110230tam,chi,MeltHe99,tackles_solo,1,,,,,
player,201110230tam,chi,MeltHe99,tackles_assists,0,,,,,
player,201110230tam,chi,MeltHe99,tackles_loss,0,,,,,
player,201110230tam,chi,MeltHe99,qb_hits,0,,,,,
player,201110230tam,chi,MeltHe99,fumbles_rec,0,,,,,
player,201110230tam,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201110230tam,chi,MeltHe99,fumbles_forced,0,,,,,
player,201110230tam,chi,ReedNi99,def_int,0,,,,,
player,201110230tam,chi,ReedNi99,def_int_yds,0,,,,,
player,201110230tam,chi,ReedNi99,def_int_td,0,,,,,
player,201110230tam,chi,ReedNi99,def_int_long,0,,,,,
player,201110230tam,chi,ReedNi99,pass_defended,0,,,,,
player,201110230tam,chi,ReedNi99,sacks,0.0,,,,,
player,201110230tam,chi,ReedNi99,tackles_combined,1,,,,,
player,201110230tam,chi,ReedNi99,tackles_solo,1,,,,,
player,201110230tam,chi,ReedNi99,tackles_assists,0,,,,,
player,201110230tam,chi,ReedNi99,tackles_loss,0,,,,,
player,201110230tam,chi,ReedNi99,qb_hits,0,,,,,
player,201110230tam,chi,ReedNi99,fumbles_rec,0,,,,,
player,201110230tam,chi,ReedNi99,fumbles_rec_yds,0,,,,,
player,201110230tam,chi,ReedNi99,fumbles_rec_td,0,,,,,
player,201110230tam,chi,ReedNi99,fumbles_forced,0,,,,,
player,201110230tam,tam,LyncCo99,def_int,1,,,,,
player,201110230tam,tam,LyncCo99,def_int_yds,14,,,,,
player,201110230tam,tam,LyncCo99,def_int_td,0,,,,,
player,201110230tam,tam,LyncCo99,def_int_long,14,,,,,
player,201110230tam,tam,LyncCo99,pass_defended,3,,,,,
player,201110230tam,tam,LyncCo99,sacks,0.0,,,,,
player,201110230tam,tam,LyncCo99,tackles_combined,4,,,,,
player,201110230tam,tam,LyncCo99,tackles_solo,3,,,,,
player,201110230tam,tam,LyncCo99,tackles_assists,1,,,,,
player,201110230tam,tam,LyncCo99,tackles_loss,0,,,,,
player,201110230tam,tam,LyncCo99,qb_hits,0,,,,,
player,201110230tam,tam,LyncCo99,fumbles_rec,0,,,,,
player,201110230tam,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,LyncCo99,fumbles_forced,0,,,,,
player,201110230tam,tam,JackTa99,def_int,1,,,,,
player,201110230tam,tam,JackTa99,def_int_yds,43,,,,,
player,201110230tam,tam,JackTa99,def_int_td,0,,,,,
player,201110230tam,tam,JackTa99,def_int_long,43,,,,,
player,201110230tam,tam,JackTa99,pass_defended,1,,,,,
player,201110230tam,tam,JackTa99,sacks,0.0,,,,,
player,201110230tam,tam,JackTa99,tackles_combined,1,,,,,
player,201110230tam,tam,JackTa99,tackles_solo,1,,,,,
player,201110230tam,tam,JackTa99,tackles_assists,0,,,,,
player,201110230tam,tam,JackTa99,tackles_loss,0,,,,,
player,201110230tam,tam,JackTa99,qb_hits,0,,,,,
player,201110230tam,tam,JackTa99,fumbles_rec,0,,,,,
player,201110230tam,tam,JackTa99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,JackTa99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,JackTa99,fumbles_forced,0,,,,,
player,201110230tam,tam,BarbRo00,def_int,0,,,,,
player,201110230tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201110230tam,tam,BarbRo00,def_int_td,0,,,,,
player,201110230tam,tam,BarbRo00,def_int_long,0,,,,,
player,201110230tam,tam,BarbRo00,pass_defended,3,,,,,
player,201110230tam,tam,BarbRo00,sacks,1.0,,,,,
player,201110230tam,tam,BarbRo00,tackles_combined,5,,,,,
player,201110230tam,tam,BarbRo00,tackles_solo,5,,,,,
player,201110230tam,tam,BarbRo00,tackles_assists,0,,,,,
player,201110230tam,tam,BarbRo00,tackles_loss,2,,,,,
player,201110230tam,tam,BarbRo00,qb_hits,1,,,,,
player,201110230tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201110230tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201110230tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201110230tam,tam,ClayAd00,def_int,0,,,,,
player,201110230tam,tam,ClayAd00,def_int_yds,0,,,,,
player,201110230tam,tam,ClayAd00,def_int_td,0,,,,,
player,201110230tam,tam,ClayAd00,def_int_long,0,,,,,
player,201110230tam,tam,ClayAd00,pass_defended,0,,,,,
player,201110230tam,tam,ClayAd00,sacks,1.0,,,,,
player,201110230tam,tam,ClayAd00,tackles_combined,3,,,,,
player,201110230tam,tam,ClayAd00,tackles_solo,3,,,,,
player,201110230tam,tam,ClayAd00,tackles_assists,0,,,,,
player,201110230tam,tam,ClayAd00,tackles_loss,1,,,,,
player,201110230tam,tam,ClayAd00,qb_hits,1,,,,,
player,201110230tam,tam,ClayAd00,fumbles_rec,0,,,,,
player,201110230tam,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201110230tam,tam,ClayAd00,fumbles_forced,0,,,,,
player,201110230tam,tam,JoneSe20,def_int,0,,,,,
player,201110230tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201110230tam,tam,JoneSe20,def_int_td,0,,,,,
player,201110230tam,tam,JoneSe20,def_int_long,0,,,,,
player,201110230tam,tam,JoneSe20,pass_defended,0,,,,,
player,201110230tam,tam,JoneSe20,sacks,0.0,,,,,
player,201110230tam,tam,JoneSe20,tackles_combined,8,,,,,
player,201110230tam,tam,JoneSe20,tackles_solo,7,,,,,
player,201110230tam,tam,JoneSe20,tackles_assists,1,,,,,
player,201110230tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201110230tam,tam,JoneSe20,qb_hits,0,,,,,
player,201110230tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201110230tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201110230tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201110230tam,tam,HayeGe98,def_int,0,,,,,
player,201110230tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201110230tam,tam,HayeGe98,def_int_td,0,,,,,
player,201110230tam,tam,HayeGe98,def_int_long,0,,,,,
player,201110230tam,tam,HayeGe98,pass_defended,0,,,,,
player,201110230tam,tam,HayeGe98,sacks,0.0,,,,,
player,201110230tam,tam,HayeGe98,tackles_combined,6,,,,,
player,201110230tam,tam,HayeGe98,tackles_solo,4,,,,,
player,201110230tam,tam,HayeGe98,tackles_assists,2,,,,,
player,201110230tam,tam,HayeGe98,tackles_loss,2,,,,,
player,201110230tam,tam,HayeGe98,qb_hits,0,,,,,
player,201110230tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201110230tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201110230tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201110230tam,tam,BlacQu99,def_int,0,,,,,
player,201110230tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201110230tam,tam,BlacQu99,def_int_td,0,,,,,
player,201110230tam,tam,BlacQu99,def_int_long,0,,,,,
player,201110230tam,tam,BlacQu99,pass_defended,0,,,,,
player,201110230tam,tam,BlacQu99,sacks,0.0,,,,,
player,201110230tam,tam,BlacQu99,tackles_combined,5,,,,,
player,201110230tam,tam,BlacQu99,tackles_solo,4,,,,,
player,201110230tam,tam,BlacQu99,tackles_assists,1,,,,,
player,201110230tam,tam,BlacQu99,tackles_loss,1,,,,,
player,201110230tam,tam,BlacQu99,qb_hits,0,,,,,
player,201110230tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201110230tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201110230tam,tam,HaywAd98,def_int,0,,,,,
player,201110230tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201110230tam,tam,HaywAd98,def_int_td,0,,,,,
player,201110230tam,tam,HaywAd98,def_int_long,0,,,,,
player,201110230tam,tam,HaywAd98,pass_defended,0,,,,,
player,201110230tam,tam,HaywAd98,sacks,0.0,,,,,
player,201110230tam,tam,HaywAd98,tackles_combined,5,,,,,
player,201110230tam,tam,HaywAd98,tackles_solo,5,,,,,
player,201110230tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201110230tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201110230tam,tam,HaywAd98,qb_hits,0,,,,,
player,201110230tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201110230tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201110230tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201110230tam,tam,BiggE.99,def_int,0,,,,,
player,201110230tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201110230tam,tam,BiggE.99,def_int_td,0,,,,,
player,201110230tam,tam,BiggE.99,def_int_long,0,,,,,
player,201110230tam,tam,BiggE.99,pass_defended,0,,,,,
player,201110230tam,tam,BiggE.99,sacks,0.0,,,,,
player,201110230tam,tam,BiggE.99,tackles_combined,4,,,,,
player,201110230tam,tam,BiggE.99,tackles_solo,4,,,,,
player,201110230tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201110230tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201110230tam,tam,BiggE.99,qb_hits,0,,,,,
player,201110230tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201110230tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201110230tam,tam,TaliAq99,def_int,0,,,,,
player,201110230tam,tam,TaliAq99,def_int_yds,0,,,,,
player,201110230tam,tam,TaliAq99,def_int_td,0,,,,,
player,201110230tam,tam,TaliAq99,def_int_long,0,,,,,
player,201110230tam,tam,TaliAq99,pass_defended,1,,,,,
player,201110230tam,tam,TaliAq99,sacks,0.0,,,,,
player,201110230tam,tam,TaliAq99,tackles_combined,4,,,,,
player,201110230tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201110230tam,tam,TaliAq99,tackles_assists,1,,,,,
player,201110230tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201110230tam,tam,TaliAq99,qb_hits,0,,,,,
player,201110230tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201110230tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201110230tam,tam,OkamFr99,def_int,0,,,,,
player,201110230tam,tam,OkamFr99,def_int_yds,0,,,,,
player,201110230tam,tam,OkamFr99,def_int_td,0,,,,,
player,201110230tam,tam,OkamFr99,def_int_long,0,,,,,
player,201110230tam,tam,OkamFr99,pass_defended,0,,,,,
player,201110230tam,tam,OkamFr99,sacks,0.0,,,,,
player,201110230tam,tam,OkamFr99,tackles_combined,3,,,,,
player,201110230tam,tam,OkamFr99,tackles_solo,3,,,,,
player,201110230tam,tam,OkamFr99,tackles_assists,0,,,,,
player,201110230tam,tam,OkamFr99,tackles_loss,0,,,,,
player,201110230tam,tam,OkamFr99,qb_hits,0,,,,,
player,201110230tam,tam,OkamFr99,fumbles_rec,0,,,,,
player,201110230tam,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,OkamFr99,fumbles_forced,0,,,,,
player,201110230tam,tam,BennMi99,def_int,0,,,,,
player,201110230tam,tam,BennMi99,def_int_yds,0,,,,,
player,201110230tam,tam,BennMi99,def_int_td,0,,,,,
player,201110230tam,tam,BennMi99,def_int_long,0,,,,,
player,201110230tam,tam,BennMi99,pass_defended,0,,,,,
player,201110230tam,tam,BennMi99,sacks,0.0,,,,,
player,201110230tam,tam,BennMi99,tackles_combined,2,,,,,
player,201110230tam,tam,BennMi99,tackles_solo,2,,,,,
player,201110230tam,tam,BennMi99,tackles_assists,0,,,,,
player,201110230tam,tam,BennMi99,tackles_loss,0,,,,,
player,201110230tam,tam,BennMi99,qb_hits,1,,,,,
player,201110230tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201110230tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201110230tam,tam,MillRo99,def_int,0,,,,,
player,201110230tam,tam,MillRo99,def_int_yds,0,,,,,
player,201110230tam,tam,MillRo99,def_int_td,0,,,,,
player,201110230tam,tam,MillRo99,def_int_long,0,,,,,
player,201110230tam,tam,MillRo99,pass_defended,0,,,,,
player,201110230tam,tam,MillRo99,sacks,0.0,,,,,
player,201110230tam,tam,MillRo99,tackles_combined,2,,,,,
player,201110230tam,tam,MillRo99,tackles_solo,2,,,,,
player,201110230tam,tam,MillRo99,tackles_assists,0,,,,,
player,201110230tam,tam,MillRo99,tackles_loss,0,,,,,
player,201110230tam,tam,MillRo99,qb_hits,0,,,,,
player,201110230tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201110230tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201110230tam,tam,PricBr99,def_int,0,,,,,
player,201110230tam,tam,PricBr99,def_int_yds,0,,,,,
player,201110230tam,tam,PricBr99,def_int_td,0,,,,,
player,201110230tam,tam,PricBr99,def_int_long,0,,,,,
player,201110230tam,tam,PricBr99,pass_defended,0,,,,,
player,201110230tam,tam,PricBr99,sacks,0.0,,,,,
player,201110230tam,tam,PricBr99,tackles_combined,2,,,,,
player,201110230tam,tam,PricBr99,tackles_solo,2,,,,,
player,201110230tam,tam,PricBr99,tackles_assists,0,,,,,
player,201110230tam,tam,PricBr99,tackles_loss,0,,,,,
player,201110230tam,tam,PricBr99,qb_hits,0,,,,,
player,201110230tam,tam,PricBr99,fumbles_rec,0,,,,,
player,201110230tam,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,PricBr99,fumbles_forced,0,,,,,
player,201110230tam,tam,AsanLa99,def_int,0,,,,,
player,201110230tam,tam,AsanLa99,def_int_yds,0,,,,,
player,201110230tam,tam,AsanLa99,def_int_td,0,,,,,
player,201110230tam,tam,AsanLa99,def_int_long,0,,,,,
player,201110230tam,tam,AsanLa99,pass_defended,0,,,,,
player,201110230tam,tam,AsanLa99,sacks,0.0,,,,,
player,201110230tam,tam,AsanLa99,tackles_combined,1,,,,,
player,201110230tam,tam,AsanLa99,tackles_solo,1,,,,,
player,201110230tam,tam,AsanLa99,tackles_assists,0,,,,,
player,201110230tam,tam,AsanLa99,tackles_loss,0,,,,,
player,201110230tam,tam,AsanLa99,qb_hits,0,,,,,
player,201110230tam,tam,AsanLa99,fumbles_rec,0,,,,,
player,201110230tam,tam,AsanLa99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,AsanLa99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,AsanLa99,fumbles_forced,0,,,,,
player,201110230tam,tam,MackEl20,def_int,0,,,,,
player,201110230tam,tam,MackEl20,def_int_yds,0,,,,,
player,201110230tam,tam,MackEl20,def_int_td,0,,,,,
player,201110230tam,tam,MackEl20,def_int_long,0,,,,,
player,201110230tam,tam,MackEl20,pass_defended,0,,,,,
player,201110230tam,tam,MackEl20,sacks,0.0,,,,,
player,201110230tam,tam,MackEl20,tackles_combined,1,,,,,
player,201110230tam,tam,MackEl20,tackles_solo,1,,,,,
