game,2011,16,20111224,201112240car,tam,"Tampa Bay Buccaneers",16,car,"Carolina Panthers",48
team,201112240car,tam,First Downs,23,,,,,,
team,201112240car,car,First Downs,20,,,,,,
team,201112240car,tam,Rush-Yds-TDs,19-59-1,,,,,,
team,201112240car,car,Rush-Yds-TDs,31-270-3,,,,,,
team,201112240car,tam,Cmp-Att-Yd-TD-INT,28-38-274-1-1,,,,,,
team,201112240car,car,Cmp-Att-Yd-TD-INT,12-17-171-3-0,,,,,,
team,201112240car,tam,Sacked-Yards,3-16,,,,,,
team,201112240car,car,Sacked-Yards,1-8,,,,,,
team,201112240car,tam,Net Pass Yards,258,,,,,,
team,201112240car,car,Net Pass Yards,163,,,,,,
team,201112240car,tam,Total Yards,317,,,,,,
team,201112240car,car,Total Yards,433,,,,,,
team,201112240car,tam,Fumbles-Lost,3-3,,,,,,
team,201112240car,car,Fumbles-Lost,0-0,,,,,,
team,201112240car,tam,Turnovers,4,,,,,,
team,201112240car,car,Turnovers,0,,,,,,
team,201112240car,tam,Penalties-Yards,7-64,,,,,,
team,201112240car,car,Penalties-Yards,8-77,,,,,,
team,201112240car,tam,Third Down Conv.,5-11,,,,,,
team,201112240car,car,Third Down Conv.,0-6,,,,,,
team,201112240car,tam,Fourth Down Conv.,1-3,,,,,,
team,201112240car,car,Fourth Down Conv.,2-2,,,,,,
team,201112240car,tam,Time of Possession,32:57,,,,,,
team,201112240car,car,Time of Possession,27:03,,,,,,
player,201112240car,tam,FreeJo00,pass_cmp,28,,,,,
player,201112240car,tam,FreeJo00,pass_att,38,,,,,
player,201112240car,tam,FreeJo00,pass_yds,274,,,,,
player,201112240car,tam,FreeJo00,pass_td,1,,,,,
player,201112240car,tam,FreeJo00,pass_int,1,,,,,
player,201112240car,tam,FreeJo00,pass_sacked,3,,,,,
player,201112240car,tam,FreeJo00,pass_sacked_yds,16,,,,,
player,201112240car,tam,FreeJo00,pass_long,29,,,,,
player,201112240car,tam,FreeJo00,pass_rating,91.3,,,,,
player,201112240car,tam,FreeJo00,rush_att,6,,,,,
player,201112240car,tam,FreeJo00,rush_yds,4,,,,,
player,201112240car,tam,FreeJo00,rush_td,1,,,,,
player,201112240car,tam,FreeJo00,rush_long,2,,,,,
player,201112240car,tam,FreeJo00,targets,0,,,,,
player,201112240car,tam,FreeJo00,rec,0,,,,,
player,201112240car,tam,FreeJo00,rec_yds,0,,,,,
player,201112240car,tam,FreeJo00,rec_td,0,,,,,
player,201112240car,tam,FreeJo00,rec_long,0,,,,,
player,201112240car,tam,FreeJo00,fumbles,1,,,,,
player,201112240car,tam,FreeJo00,fumbles_lost,1,,,,,
player,201112240car,tam,LumpKr00,pass_cmp,0,,,,,
player,201112240car,tam,LumpKr00,pass_att,0,,,,,
player,201112240car,tam,LumpKr00,pass_yds,0,,,,,
player,201112240car,tam,LumpKr00,pass_td,0,,,,,
player,201112240car,tam,LumpKr00,pass_int,0,,,,,
player,201112240car,tam,LumpKr00,pass_sacked,0,,,,,
player,201112240car,tam,LumpKr00,pass_sacked_yds,0,,,,,
player,201112240car,tam,LumpKr00,pass_long,0,,,,,
player,201112240car,tam,LumpKr00,pass_rating,,,,,,
player,201112240car,tam,LumpKr00,rush_att,7,,,,,
player,201112240car,tam,LumpKr00,rush_yds,24,,,,,
player,201112240car,tam,LumpKr00,rush_td,0,,,,,
player,201112240car,tam,LumpKr00,rush_long,9,,,,,
player,201112240car,tam,LumpKr00,targets,4,,,,,
player,201112240car,tam,LumpKr00,rec,4,,,,,
player,201112240car,tam,LumpKr00,rec_yds,38,,,,,
player,201112240car,tam,LumpKr00,rec_td,0,,,,,
player,201112240car,tam,LumpKr00,rec_long,15,,,,,
player,201112240car,tam,LumpKr00,fumbles,0,,,,,
player,201112240car,tam,LumpKr00,fumbles_lost,,,,,,
player,201112240car,tam,MaduMo00,pass_cmp,0,,,,,
player,201112240car,tam,MaduMo00,pass_att,0,,,,,
player,201112240car,tam,MaduMo00,pass_yds,0,,,,,
player,201112240car,tam,MaduMo00,pass_td,0,,,,,
player,201112240car,tam,MaduMo00,pass_int,0,,,,,
player,201112240car,tam,MaduMo00,pass_sacked,0,,,,,
player,201112240car,tam,MaduMo00,pass_sacked_yds,0,,,,,
player,201112240car,tam,MaduMo00,pass_long,0,,,,,
player,201112240car,tam,MaduMo00,pass_rating,,,,,,
player,201112240car,tam,MaduMo00,rush_att,4,,,,,
player,201112240car,tam,MaduMo00,rush_yds,20,,,,,
player,201112240car,tam,MaduMo00,rush_td,0,,,,,
player,201112240car,tam,MaduMo00,rush_long,15,,,,,
player,201112240car,tam,MaduMo00,targets,6,,,,,
player,201112240car,tam,MaduMo00,rec,4,,,,,
player,201112240car,tam,MaduMo00,rec_yds,42,,,,,
player,201112240car,tam,MaduMo00,rec_td,0,,,,,
player,201112240car,tam,MaduMo00,rec_long,15,,,,,
player,201112240car,tam,MaduMo00,fumbles,0,,,,,
player,201112240car,tam,MaduMo00,fumbles_lost,,,,,,
player,201112240car,tam,BlouLe00,pass_cmp,0,,,,,
player,201112240car,tam,BlouLe00,pass_att,0,,,,,
player,201112240car,tam,BlouLe00,pass_yds,0,,,,,
player,201112240car,tam,BlouLe00,pass_td,0,,,,,
player,201112240car,tam,BlouLe00,pass_int,0,,,,,
player,201112240car,tam,BlouLe00,pass_sacked,0,,,,,
player,201112240car,tam,BlouLe00,pass_sacked_yds,0,,,,,
player,201112240car,tam,BlouLe00,pass_long,0,,,,,
player,201112240car,tam,BlouLe00,pass_rating,,,,,,
player,201112240car,tam,BlouLe00,rush_att,2,,,,,
player,201112240car,tam,BlouLe00,rush_yds,11,,,,,
player,201112240car,tam,BlouLe00,rush_td,0,,,,,
player,201112240car,tam,BlouLe00,rush_long,8,,,,,
player,201112240car,tam,BlouLe00,targets,0,,,,,
player,201112240car,tam,BlouLe00,rec,0,,,,,
player,201112240car,tam,BlouLe00,rec_yds,0,,,,,
player,201112240car,tam,BlouLe00,rec_td,0,,,,,
player,201112240car,tam,BlouLe00,rec_long,0,,,,,
player,201112240car,tam,BlouLe00,fumbles,0,,,,,
player,201112240car,tam,BlouLe00,fumbles_lost,,,,,,
player,201112240car,tam,WinsKe01,pass_cmp,0,,,,,
player,201112240car,tam,WinsKe01,pass_att,0,,,,,
player,201112240car,tam,WinsKe01,pass_yds,0,,,,,
player,201112240car,tam,WinsKe01,pass_td,0,,,,,
player,201112240car,tam,WinsKe01,pass_int,0,,,,,
player,201112240car,tam,WinsKe01,pass_sacked,0,,,,,
player,201112240car,tam,WinsKe01,pass_sacked_yds,0,,,,,
player,201112240car,tam,WinsKe01,pass_long,0,,,,,
player,201112240car,tam,WinsKe01,pass_rating,,,,,,
player,201112240car,tam,WinsKe01,rush_att,0,,,,,
player,201112240car,tam,WinsKe01,rush_yds,0,,,,,
player,201112240car,tam,WinsKe01,rush_td,0,,,,,
player,201112240car,tam,WinsKe01,rush_long,0,,,,,
player,201112240car,tam,WinsKe01,targets,7,,,,,
player,201112240car,tam,WinsKe01,rec,6,,,,,
player,201112240car,tam,WinsKe01,rec_yds,63,,,,,
player,201112240car,tam,WinsKe01,rec_td,0,,,,,
player,201112240car,tam,WinsKe01,rec_long,22,,,,,
player,201112240car,tam,WinsKe01,fumbles,1,,,,,
player,201112240car,tam,WinsKe01,fumbles_lost,1,,,,,
player,201112240car,tam,StroSa00,pass_cmp,0,,,,,
player,201112240car,tam,StroSa00,pass_att,0,,,,,
player,201112240car,tam,StroSa00,pass_yds,0,,,,,
player,201112240car,tam,StroSa00,pass_td,0,,,,,
player,201112240car,tam,StroSa00,pass_int,0,,,,,
player,201112240car,tam,StroSa00,pass_sacked,0,,,,,
player,201112240car,tam,StroSa00,pass_sacked_yds,0,,,,,
player,201112240car,tam,StroSa00,pass_long,0,,,,,
player,201112240car,tam,StroSa00,pass_rating,,,,,,
player,201112240car,tam,StroSa00,rush_att,0,,,,,
player,201112240car,tam,StroSa00,rush_yds,0,,,,,
player,201112240car,tam,StroSa00,rush_td,0,,,,,
player,201112240car,tam,StroSa00,rush_long,0,,,,,
player,201112240car,tam,StroSa00,targets,5,,,,,
player,201112240car,tam,StroSa00,rec,4,,,,,
player,201112240car,tam,StroSa00,rec_yds,52,,,,,
player,201112240car,tam,StroSa00,rec_td,0,,,,,
player,201112240car,tam,StroSa00,rec_long,29,,,,,
player,201112240car,tam,StroSa00,fumbles,1,,,,,
player,201112240car,tam,StroSa00,fumbles_lost,1,,,,,
player,201112240car,tam,WillMi04,pass_cmp,0,,,,,
player,201112240car,tam,WillMi04,pass_att,0,,,,,
player,201112240car,tam,WillMi04,pass_yds,0,,,,,
player,201112240car,tam,WillMi04,pass_td,0,,,,,
player,201112240car,tam,WillMi04,pass_int,0,,,,,
player,201112240car,tam,WillMi04,pass_sacked,0,,,,,
player,201112240car,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201112240car,tam,WillMi04,pass_long,0,,,,,
player,201112240car,tam,WillMi04,pass_rating,,,,,,
player,201112240car,tam,WillMi04,rush_att,0,,,,,
player,201112240car,tam,WillMi04,rush_yds,0,,,,,
player,201112240car,tam,WillMi04,rush_td,0,,,,,
player,201112240car,tam,WillMi04,rush_long,0,,,,,
player,201112240car,tam,WillMi04,targets,8,,,,,
player,201112240car,tam,WillMi04,rec,4,,,,,
player,201112240car,tam,WillMi04,rec_yds,39,,,,,
player,201112240car,tam,WillMi04,rec_td,0,,,,,
player,201112240car,tam,WillMi04,rec_long,13,,,,,
player,201112240car,tam,WillMi04,fumbles,0,,,,,
player,201112240car,tam,WillMi04,fumbles_lost,,,,,,
player,201112240car,tam,ParkPr00,pass_cmp,0,,,,,
player,201112240car,tam,ParkPr00,pass_att,0,,,,,
player,201112240car,tam,ParkPr00,pass_yds,0,,,,,
player,201112240car,tam,ParkPr00,pass_td,0,,,,,
player,201112240car,tam,ParkPr00,pass_int,0,,,,,
player,201112240car,tam,ParkPr00,pass_sacked,0,,,,,
player,201112240car,tam,ParkPr00,pass_sacked_yds,0,,,,,
player,201112240car,tam,ParkPr00,pass_long,0,,,,,
player,201112240car,tam,ParkPr00,pass_rating,,,,,,
player,201112240car,tam,ParkPr00,rush_att,0,,,,,
player,201112240car,tam,ParkPr00,rush_yds,0,,,,,
player,201112240car,tam,ParkPr00,rush_td,0,,,,,
player,201112240car,tam,ParkPr00,rush_long,0,,,,,
player,201112240car,tam,ParkPr00,targets,1,,,,,
player,201112240car,tam,ParkPr00,rec,1,,,,,
player,201112240car,tam,ParkPr00,rec_yds,16,,,,,
player,201112240car,tam,ParkPr00,rec_td,0,,,,,
player,201112240car,tam,ParkPr00,rec_long,16,,,,,
player,201112240car,tam,ParkPr00,fumbles,0,,,,,
player,201112240car,tam,ParkPr00,fumbles_lost,,,,,,
player,201112240car,tam,StocLu00,pass_cmp,0,,,,,
player,201112240car,tam,StocLu00,pass_att,0,,,,,
player,201112240car,tam,StocLu00,pass_yds,0,,,,,
player,201112240car,tam,StocLu00,pass_td,0,,,,,
player,201112240car,tam,StocLu00,pass_int,0,,,,,
player,201112240car,tam,StocLu00,pass_sacked,0,,,,,
player,201112240car,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201112240car,tam,StocLu00,pass_long,0,,,,,
player,201112240car,tam,StocLu00,pass_rating,,,,,,
player,201112240car,tam,StocLu00,rush_att,0,,,,,
player,201112240car,tam,StocLu00,rush_yds,0,,,,,
player,201112240car,tam,StocLu00,rush_td,0,,,,,
player,201112240car,tam,StocLu00,rush_long,0,,,,,
player,201112240car,tam,StocLu00,targets,3,,,,,
player,201112240car,tam,StocLu00,rec,3,,,,,
player,201112240car,tam,StocLu00,rec_yds,14,,,,,
player,201112240car,tam,StocLu00,rec_td,0,,,,,
player,201112240car,tam,StocLu00,rec_long,9,,,,,
player,201112240car,tam,StocLu00,fumbles,0,,,,,
player,201112240car,tam,StocLu00,fumbles_lost,,,,,,
player,201112240car,tam,BrisDe00,pass_cmp,0,,,,,
player,201112240car,tam,BrisDe00,pass_att,0,,,,,
player,201112240car,tam,BrisDe00,pass_yds,0,,,,,
player,201112240car,tam,BrisDe00,pass_td,0,,,,,
player,201112240car,tam,BrisDe00,pass_int,0,,,,,
player,201112240car,tam,BrisDe00,pass_sacked,0,,,,,
player,201112240car,tam,BrisDe00,pass_sacked_yds,0,,,,,
player,201112240car,tam,BrisDe00,pass_long,0,,,,,
player,201112240car,tam,BrisDe00,pass_rating,,,,,,
player,201112240car,tam,BrisDe00,rush_att,0,,,,,
player,201112240car,tam,BrisDe00,rush_yds,0,,,,,
player,201112240car,tam,BrisDe00,rush_td,0,,,,,
player,201112240car,tam,BrisDe00,rush_long,0,,,,,
player,201112240car,tam,BrisDe00,targets,1,,,,,
player,201112240car,tam,BrisDe00,rec,1,,,,,
player,201112240car,tam,BrisDe00,rec_yds,6,,,,,
player,201112240car,tam,BrisDe00,rec_td,0,,,,,
player,201112240car,tam,BrisDe00,rec_long,6,,,,,
player,201112240car,tam,BrisDe00,fumbles,0,,,,,
player,201112240car,tam,BrisDe00,fumbles_lost,,,,,,
player,201112240car,tam,BennAr00,pass_cmp,0,,,,,
player,201112240car,tam,BennAr00,pass_att,0,,,,,
player,201112240car,tam,BennAr00,pass_yds,0,,,,,
player,201112240car,tam,BennAr00,pass_td,0,,,,,
player,201112240car,tam,BennAr00,pass_int,0,,,,,
player,201112240car,tam,BennAr00,pass_sacked,0,,,,,
player,201112240car,tam,BennAr00,pass_sacked_yds,0,,,,,
player,201112240car,tam,BennAr00,pass_long,0,,,,,
player,201112240car,tam,BennAr00,pass_rating,,,,,,
player,201112240car,tam,BennAr00,rush_att,0,,,,,
player,201112240car,tam,BennAr00,rush_yds,0,,,,,
player,201112240car,tam,BennAr00,rush_td,0,,,,,
player,201112240car,tam,BennAr00,rush_long,0,,,,,
player,201112240car,tam,BennAr00,targets,2,,,,,
player,201112240car,tam,BennAr00,rec,1,,,,,
player,201112240car,tam,BennAr00,rec_yds,4,,,,,
player,201112240car,tam,BennAr00,rec_td,1,,,,,
player,201112240car,tam,BennAr00,rec_long,4,,,,,
player,201112240car,tam,BennAr00,fumbles,0,,,,,
player,201112240car,tam,BennAr00,fumbles_lost,,,,,,
player,201112240car,tam,SpurMi00,pass_cmp,0,,,,,
player,201112240car,tam,SpurMi00,pass_att,0,,,,,
player,201112240car,tam,SpurMi00,pass_yds,0,,,,,
player,201112240car,tam,SpurMi00,pass_td,0,,,,,
player,201112240car,tam,SpurMi00,pass_int,0,,,,,
player,201112240car,tam,SpurMi00,pass_sacked,0,,,,,
player,201112240car,tam,SpurMi00,pass_sacked_yds,0,,,,,
player,201112240car,tam,SpurMi00,pass_long,0,,,,,
player,201112240car,tam,SpurMi00,pass_rating,,,,,,
player,201112240car,tam,SpurMi00,rush_att,0,,,,,
player,201112240car,tam,SpurMi00,rush_yds,0,,,,,
player,201112240car,tam,SpurMi00,rush_td,0,,,,,
player,201112240car,tam,SpurMi00,rush_long,0,,,,,
player,201112240car,tam,SpurMi00,targets,1,,,,,
