game,2011,16,20111224,201112240rav,cle,"Cleveland Browns",14,rav,"Baltimore Ravens",20
player,201112240rav,cle,WallSe00,rec_long,0,,,,,
player,201112240rav,cle,WallSe00,fumbles,0,,,,,
player,201112240rav,cle,WallSe00,fumbles_lost,,,,,,
player,201112240rav,cle,HillPe00,pass_cmp,0,,,,,
player,201112240rav,cle,HillPe00,pass_att,0,,,,,
player,201112240rav,cle,HillPe00,pass_yds,0,,,,,
player,201112240rav,cle,HillPe00,pass_td,0,,,,,
player,201112240rav,cle,HillPe00,pass_int,0,,,,,
player,201112240rav,cle,HillPe00,pass_sacked,0,,,,,
player,201112240rav,cle,HillPe00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,HillPe00,pass_long,0,,,,,
player,201112240rav,cle,HillPe00,pass_rating,,,,,,
player,201112240rav,cle,HillPe00,rush_att,24,,,,,
player,201112240rav,cle,HillPe00,rush_yds,112,,,,,
player,201112240rav,cle,HillPe00,rush_td,0,,,,,
player,201112240rav,cle,HillPe00,rush_long,15,,,,,
player,201112240rav,cle,HillPe00,targets,4,,,,,
player,201112240rav,cle,HillPe00,rec,2,,,,,
player,201112240rav,cle,HillPe00,rec_yds,0,,,,,
player,201112240rav,cle,HillPe00,rec_td,0,,,,,
player,201112240rav,cle,HillPe00,rec_long,0,,,,,
player,201112240rav,cle,HillPe00,fumbles,0,,,,,
player,201112240rav,cle,HillPe00,fumbles_lost,,,,,,
player,201112240rav,cle,LittGr00,pass_cmp,0,,,,,
player,201112240rav,cle,LittGr00,pass_att,0,,,,,
player,201112240rav,cle,LittGr00,pass_yds,0,,,,,
player,201112240rav,cle,LittGr00,pass_td,0,,,,,
player,201112240rav,cle,LittGr00,pass_int,0,,,,,
player,201112240rav,cle,LittGr00,pass_sacked,0,,,,,
player,201112240rav,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,LittGr00,pass_long,0,,,,,
player,201112240rav,cle,LittGr00,pass_rating,,,,,,
player,201112240rav,cle,LittGr00,rush_att,0,,,,,
player,201112240rav,cle,LittGr00,rush_yds,0,,,,,
player,201112240rav,cle,LittGr00,rush_td,0,,,,,
player,201112240rav,cle,LittGr00,rush_long,0,,,,,
player,201112240rav,cle,LittGr00,targets,7,,,,,
player,201112240rav,cle,LittGr00,rec,4,,,,,
player,201112240rav,cle,LittGr00,rec_yds,40,,,,,
player,201112240rav,cle,LittGr00,rec_td,0,,,,,
player,201112240rav,cle,LittGr00,rec_long,12,,,,,
player,201112240rav,cle,LittGr00,fumbles,0,,,,,
player,201112240rav,cle,LittGr00,fumbles_lost,,,,,,
player,201112240rav,cle,MoorEv00,pass_cmp,0,,,,,
player,201112240rav,cle,MoorEv00,pass_att,0,,,,,
player,201112240rav,cle,MoorEv00,pass_yds,0,,,,,
player,201112240rav,cle,MoorEv00,pass_td,0,,,,,
player,201112240rav,cle,MoorEv00,pass_int,0,,,,,
player,201112240rav,cle,MoorEv00,pass_sacked,0,,,,,
player,201112240rav,cle,MoorEv00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,MoorEv00,pass_long,0,,,,,
player,201112240rav,cle,MoorEv00,pass_rating,,,,,,
player,201112240rav,cle,MoorEv00,rush_att,0,,,,,
player,201112240rav,cle,MoorEv00,rush_yds,0,,,,,
player,201112240rav,cle,MoorEv00,rush_td,0,,,,,
player,201112240rav,cle,MoorEv00,rush_long,0,,,,,
player,201112240rav,cle,MoorEv00,targets,7,,,,,
player,201112240rav,cle,MoorEv00,rec,5,,,,,
player,201112240rav,cle,MoorEv00,rec_yds,35,,,,,
player,201112240rav,cle,MoorEv00,rec_td,1,,,,,
player,201112240rav,cle,MoorEv00,rec_long,11,,,,,
player,201112240rav,cle,MoorEv00,fumbles,0,,,,,
player,201112240rav,cle,MoorEv00,fumbles_lost,,,,,,
player,201112240rav,cle,CribJo01,pass_cmp,0,,,,,
player,201112240rav,cle,CribJo01,pass_att,0,,,,,
player,201112240rav,cle,CribJo01,pass_yds,0,,,,,
player,201112240rav,cle,CribJo01,pass_td,0,,,,,
player,201112240rav,cle,CribJo01,pass_int,0,,,,,
player,201112240rav,cle,CribJo01,pass_sacked,0,,,,,
player,201112240rav,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201112240rav,cle,CribJo01,pass_long,0,,,,,
player,201112240rav,cle,CribJo01,pass_rating,,,,,,
player,201112240rav,cle,CribJo01,rush_att,0,,,,,
player,201112240rav,cle,CribJo01,rush_yds,0,,,,,
player,201112240rav,cle,CribJo01,rush_td,0,,,,,
player,201112240rav,cle,CribJo01,rush_long,0,,,,,
player,201112240rav,cle,CribJo01,targets,3,,,,,
player,201112240rav,cle,CribJo01,rec,2,,,,,
player,201112240rav,cle,CribJo01,rec_yds,28,,,,,
player,201112240rav,cle,CribJo01,rec_td,0,,,,,
player,201112240rav,cle,CribJo01,rec_long,23,,,,,
player,201112240rav,cle,CribJo01,fumbles,0,,,,,
player,201112240rav,cle,CribJo01,fumbles_lost,,,,,,
player,201112240rav,cle,MassMo00,pass_cmp,0,,,,,
player,201112240rav,cle,MassMo00,pass_att,0,,,,,
player,201112240rav,cle,MassMo00,pass_yds,0,,,,,
player,201112240rav,cle,MassMo00,pass_td,0,,,,,
player,201112240rav,cle,MassMo00,pass_int,0,,,,,
player,201112240rav,cle,MassMo00,pass_sacked,0,,,,,
player,201112240rav,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,MassMo00,pass_long,0,,,,,
player,201112240rav,cle,MassMo00,pass_rating,,,,,,
player,201112240rav,cle,MassMo00,rush_att,0,,,,,
player,201112240rav,cle,MassMo00,rush_yds,0,,,,,
player,201112240rav,cle,MassMo00,rush_td,0,,,,,
player,201112240rav,cle,MassMo00,rush_long,0,,,,,
player,201112240rav,cle,MassMo00,targets,5,,,,,
player,201112240rav,cle,MassMo00,rec,2,,,,,
player,201112240rav,cle,MassMo00,rec_yds,17,,,,,
player,201112240rav,cle,MassMo00,rec_td,0,,,,,
player,201112240rav,cle,MassMo00,rec_long,9,,,,,
player,201112240rav,cle,MassMo00,fumbles,0,,,,,
player,201112240rav,cle,MassMo00,fumbles_lost,,,,,,
player,201112240rav,cle,OgboCh00,pass_cmp,0,,,,,
player,201112240rav,cle,OgboCh00,pass_att,0,,,,,
player,201112240rav,cle,OgboCh00,pass_yds,0,,,,,
player,201112240rav,cle,OgboCh00,pass_td,0,,,,,
player,201112240rav,cle,OgboCh00,pass_int,0,,,,,
player,201112240rav,cle,OgboCh00,pass_sacked,0,,,,,
player,201112240rav,cle,OgboCh00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,OgboCh00,pass_long,0,,,,,
player,201112240rav,cle,OgboCh00,pass_rating,,,,,,
player,201112240rav,cle,OgboCh00,rush_att,0,,,,,
player,201112240rav,cle,OgboCh00,rush_yds,0,,,,,
player,201112240rav,cle,OgboCh00,rush_td,0,,,,,
player,201112240rav,cle,OgboCh00,rush_long,0,,,,,
player,201112240rav,cle,OgboCh00,targets,1,,,,,
player,201112240rav,cle,OgboCh00,rec,1,,,,,
player,201112240rav,cle,OgboCh00,rec_yds,12,,,,,
player,201112240rav,cle,OgboCh00,rec_td,0,,,,,
player,201112240rav,cle,OgboCh00,rec_long,12,,,,,
player,201112240rav,cle,OgboCh00,fumbles,0,,,,,
player,201112240rav,cle,OgboCh00,fumbles_lost,,,,,,
player,201112240rav,cle,MitcCa00,pass_cmp,0,,,,,
player,201112240rav,cle,MitcCa00,pass_att,0,,,,,
player,201112240rav,cle,MitcCa00,pass_yds,0,,,,,
player,201112240rav,cle,MitcCa00,pass_td,0,,,,,
player,201112240rav,cle,MitcCa00,pass_int,0,,,,,
player,201112240rav,cle,MitcCa00,pass_sacked,0,,,,,
player,201112240rav,cle,MitcCa00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,MitcCa00,pass_long,0,,,,,
player,201112240rav,cle,MitcCa00,pass_rating,,,,,,
player,201112240rav,cle,MitcCa00,rush_att,0,,,,,
player,201112240rav,cle,MitcCa00,rush_yds,0,,,,,
player,201112240rav,cle,MitcCa00,rush_td,0,,,,,
player,201112240rav,cle,MitcCa00,rush_long,0,,,,,
player,201112240rav,cle,MitcCa00,targets,3,,,,,
player,201112240rav,cle,MitcCa00,rec,2,,,,,
player,201112240rav,cle,MitcCa00,rec_yds,12,,,,,
player,201112240rav,cle,MitcCa00,rec_td,0,,,,,
player,201112240rav,cle,MitcCa00,rec_long,6,,,,,
player,201112240rav,cle,MitcCa00,fumbles,0,,,,,
player,201112240rav,cle,MitcCa00,fumbles_lost,,,,,,
player,201112240rav,cle,CameJo00,pass_cmp,0,,,,,
player,201112240rav,cle,CameJo00,pass_att,0,,,,,
player,201112240rav,cle,CameJo00,pass_yds,0,,,,,
player,201112240rav,cle,CameJo00,pass_td,0,,,,,
player,201112240rav,cle,CameJo00,pass_int,0,,,,,
player,201112240rav,cle,CameJo00,pass_sacked,0,,,,,
player,201112240rav,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201112240rav,cle,CameJo00,pass_long,0,,,,,
player,201112240rav,cle,CameJo00,pass_rating,,,,,,
player,201112240rav,cle,CameJo00,rush_att,0,,,,,
player,201112240rav,cle,CameJo00,rush_yds,0,,,,,
player,201112240rav,cle,CameJo00,rush_td,0,,,,,
player,201112240rav,cle,CameJo00,rush_long,0,,,,,
player,201112240rav,cle,CameJo00,targets,3,,,,,
player,201112240rav,cle,CameJo00,rec,1,,,,,
player,201112240rav,cle,CameJo00,rec_yds,3,,,,,
player,201112240rav,cle,CameJo00,rec_td,0,,,,,
player,201112240rav,cle,CameJo00,rec_long,3,,,,,
player,201112240rav,cle,CameJo00,fumbles,0,,,,,
player,201112240rav,cle,CameJo00,fumbles_lost,,,,,,
player,201112240rav,rav,FlacJo00,pass_cmp,11,,,,,
player,201112240rav,rav,FlacJo00,pass_att,24,,,,,
player,201112240rav,rav,FlacJo00,pass_yds,132,,,,,
player,201112240rav,rav,FlacJo00,pass_td,2,,,,,
player,201112240rav,rav,FlacJo00,pass_int,1,,,,,
player,201112240rav,rav,FlacJo00,pass_sacked,1,,,,,
player,201112240rav,rav,FlacJo00,pass_sacked_yds,10,,,,,
player,201112240rav,rav,FlacJo00,pass_long,42,,,,,
player,201112240rav,rav,FlacJo00,pass_rating,73.6,,,,,
player,201112240rav,rav,FlacJo00,rush_att,4,,,,,
player,201112240rav,rav,FlacJo00,rush_yds,30,,,,,
player,201112240rav,rav,FlacJo00,rush_td,0,,,,,
player,201112240rav,rav,FlacJo00,rush_long,33,,,,,
player,201112240rav,rav,FlacJo00,targets,0,,,,,
player,201112240rav,rav,FlacJo00,rec,0,,,,,
player,201112240rav,rav,FlacJo00,rec_yds,0,,,,,
player,201112240rav,rav,FlacJo00,rec_td,0,,,,,
player,201112240rav,rav,FlacJo00,rec_long,0,,,,,
player,201112240rav,rav,FlacJo00,fumbles,0,,,,,
player,201112240rav,rav,FlacJo00,fumbles_lost,,,,,,
player,201112240rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201112240rav,rav,RiceRa00,pass_att,0,,,,,
player,201112240rav,rav,RiceRa00,pass_yds,0,,,,,
player,201112240rav,rav,RiceRa00,pass_td,0,,,,,
player,201112240rav,rav,RiceRa00,pass_int,0,,,,,
player,201112240rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201112240rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,RiceRa00,pass_long,0,,,,,
player,201112240rav,rav,RiceRa00,pass_rating,,,,,,
player,201112240rav,rav,RiceRa00,rush_att,23,,,,,
player,201112240rav,rav,RiceRa00,rush_yds,87,,,,,
player,201112240rav,rav,RiceRa00,rush_td,0,,,,,
player,201112240rav,rav,RiceRa00,rush_long,11,,,,,
player,201112240rav,rav,RiceRa00,targets,3,,,,,
player,201112240rav,rav,RiceRa00,rec,3,,,,,
player,201112240rav,rav,RiceRa00,rec_yds,48,,,,,
player,201112240rav,rav,RiceRa00,rec_td,1,,,,,
player,201112240rav,rav,RiceRa00,rec_long,42,,,,,
player,201112240rav,rav,RiceRa00,fumbles,0,,,,,
player,201112240rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201112240rav,rav,WillRi00,pass_cmp,0,,,,,
player,201112240rav,rav,WillRi00,pass_att,0,,,,,
player,201112240rav,rav,WillRi00,pass_yds,0,,,,,
player,201112240rav,rav,WillRi00,pass_td,0,,,,,
player,201112240rav,rav,WillRi00,pass_int,0,,,,,
player,201112240rav,rav,WillRi00,pass_sacked,0,,,,,
player,201112240rav,rav,WillRi00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,WillRi00,pass_long,0,,,,,
player,201112240rav,rav,WillRi00,pass_rating,,,,,,
player,201112240rav,rav,WillRi00,rush_att,10,,,,,
player,201112240rav,rav,WillRi00,rush_yds,45,,,,,
player,201112240rav,rav,WillRi00,rush_td,0,,,,,
player,201112240rav,rav,WillRi00,rush_long,14,,,,,
player,201112240rav,rav,WillRi00,targets,2,,,,,
player,201112240rav,rav,WillRi00,rec,2,,,,,
player,201112240rav,rav,WillRi00,rec_yds,21,,,,,
player,201112240rav,rav,WillRi00,rec_td,0,,,,,
player,201112240rav,rav,WillRi00,rec_long,18,,,,,
player,201112240rav,rav,WillRi00,fumbles,0,,,,,
player,201112240rav,rav,WillRi00,fumbles_lost,,,,,,
player,201112240rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201112240rav,rav,SmitTo02,pass_att,0,,,,,
player,201112240rav,rav,SmitTo02,pass_yds,0,,,,,
player,201112240rav,rav,SmitTo02,pass_td,0,,,,,
player,201112240rav,rav,SmitTo02,pass_int,0,,,,,
player,201112240rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201112240rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201112240rav,rav,SmitTo02,pass_long,0,,,,,
player,201112240rav,rav,SmitTo02,pass_rating,,,,,,
player,201112240rav,rav,SmitTo02,rush_att,0,,,,,
player,201112240rav,rav,SmitTo02,rush_yds,0,,,,,
player,201112240rav,rav,SmitTo02,rush_td,0,,,,,
player,201112240rav,rav,SmitTo02,rush_long,0,,,,,
player,201112240rav,rav,SmitTo02,targets,7,,,,,
player,201112240rav,rav,SmitTo02,rec,2,,,,,
player,201112240rav,rav,SmitTo02,rec_yds,38,,,,,
player,201112240rav,rav,SmitTo02,rec_td,0,,,,,
player,201112240rav,rav,SmitTo02,rec_long,29,,,,,
player,201112240rav,rav,SmitTo02,fumbles,0,,,,,
player,201112240rav,rav,SmitTo02,fumbles_lost,,,,,,
player,201112240rav,rav,DickEd00,pass_cmp,0,,,,,
player,201112240rav,rav,DickEd00,pass_att,0,,,,,
player,201112240rav,rav,DickEd00,pass_yds,0,,,,,
player,201112240rav,rav,DickEd00,pass_td,0,,,,,
player,201112240rav,rav,DickEd00,pass_int,0,,,,,
player,201112240rav,rav,DickEd00,pass_sacked,0,,,,,
player,201112240rav,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,DickEd00,pass_long,0,,,,,
player,201112240rav,rav,DickEd00,pass_rating,,,,,,
player,201112240rav,rav,DickEd00,rush_att,0,,,,,
player,201112240rav,rav,DickEd00,rush_yds,0,,,,,
player,201112240rav,rav,DickEd00,rush_td,0,,,,,
player,201112240rav,rav,DickEd00,rush_long,0,,,,,
player,201112240rav,rav,DickEd00,targets,5,,,,,
player,201112240rav,rav,DickEd00,rec,2,,,,,
player,201112240rav,rav,DickEd00,rec_yds,14,,,,,
player,201112240rav,rav,DickEd00,rec_td,1,,,,,
player,201112240rav,rav,DickEd00,rec_long,9,,,,,
player,201112240rav,rav,DickEd00,fumbles,0,,,,,
player,201112240rav,rav,DickEd00,fumbles_lost,,,,,,
player,201112240rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201112240rav,rav,LeacVo00,pass_att,0,,,,,
player,201112240rav,rav,LeacVo00,pass_yds,0,,,,,
player,201112240rav,rav,LeacVo00,pass_td,0,,,,,
player,201112240rav,rav,LeacVo00,pass_int,0,,,,,
player,201112240rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201112240rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,LeacVo00,pass_long,0,,,,,
player,201112240rav,rav,LeacVo00,pass_rating,,,,,,
player,201112240rav,rav,LeacVo00,rush_att,0,,,,,
player,201112240rav,rav,LeacVo00,rush_yds,0,,,,,
player,201112240rav,rav,LeacVo00,rush_td,0,,,,,
player,201112240rav,rav,LeacVo00,rush_long,0,,,,,
player,201112240rav,rav,LeacVo00,targets,2,,,,,
player,201112240rav,rav,LeacVo00,rec,2,,,,,
player,201112240rav,rav,LeacVo00,rec_yds,11,,,,,
player,201112240rav,rav,LeacVo00,rec_td,0,,,,,
player,201112240rav,rav,LeacVo00,rec_long,6,,,,,
player,201112240rav,rav,LeacVo00,fumbles,0,,,,,
player,201112240rav,rav,LeacVo00,fumbles_lost,,,,,,
player,201112240rav,rav,EvanLe00,pass_cmp,0,,,,,
player,201112240rav,rav,EvanLe00,pass_att,0,,,,,
player,201112240rav,rav,EvanLe00,pass_yds,0,,,,,
player,201112240rav,rav,EvanLe00,pass_td,0,,,,,
player,201112240rav,rav,EvanLe00,pass_int,0,,,,,
player,201112240rav,rav,EvanLe00,pass_sacked,0,,,,,
player,201112240rav,rav,EvanLe00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,EvanLe00,pass_long,0,,,,,
player,201112240rav,rav,EvanLe00,pass_rating,,,,,,
player,201112240rav,rav,EvanLe00,rush_att,0,,,,,
player,201112240rav,rav,EvanLe00,rush_yds,0,,,,,
player,201112240rav,rav,EvanLe00,rush_td,0,,,,,
player,201112240rav,rav,EvanLe00,rush_long,0,,,,,
player,201112240rav,rav,EvanLe00,targets,4,,,,,
player,201112240rav,rav,EvanLe00,rec,0,,,,,
player,201112240rav,rav,EvanLe00,rec_yds,0,,,,,
player,201112240rav,rav,EvanLe00,rec_td,0,,,,,
player,201112240rav,rav,EvanLe00,rec_long,0,,,,,
player,201112240rav,rav,EvanLe00,fumbles,0,,,,,
player,201112240rav,rav,EvanLe00,fumbles_lost,,,,,,
player,201112240rav,rav,DossTa00,pass_cmp,0,,,,,
player,201112240rav,rav,DossTa00,pass_att,0,,,,,
player,201112240rav,rav,DossTa00,pass_yds,0,,,,,
player,201112240rav,rav,DossTa00,pass_td,0,,,,,
player,201112240rav,rav,DossTa00,pass_int,0,,,,,
player,201112240rav,rav,DossTa00,pass_sacked,0,,,,,
player,201112240rav,rav,DossTa00,pass_sacked_yds,0,,,,,
player,201112240rav,rav,DossTa00,pass_long,0,,,,,
player,201112240rav,rav,DossTa00,pass_rating,,,,,,
player,201112240rav,rav,DossTa00,rush_att,0,,,,,
player,201112240rav,rav,DossTa00,rush_yds,0,,,,,
player,201112240rav,rav,DossTa00,rush_td,0,,,,,
player,201112240rav,rav,DossTa00,rush_long,0,,,,,
player,201112240rav,rav,DossTa00,targets,1,,,,,
player,201112240rav,rav,DossTa00,rec,0,,,,,
player,201112240rav,rav,DossTa00,rec_yds,0,,,,,
player,201112240rav,rav,DossTa00,rec_td,0,,,,,
player,201112240rav,rav,DossTa00,rec_long,0,,,,,
player,201112240rav,rav,DossTa00,fumbles,0,,,,,
player,201112240rav,rav,DossTa00,fumbles_lost,,,,,,
player,201112240rav,cle,BrowSh20,def_int,1,,,,,
player,201112240rav,cle,BrowSh20,def_int_yds,0,,,,,
player,201112240rav,cle,BrowSh20,def_int_td,0,,,,,
player,201112240rav,cle,BrowSh20,def_int_long,0,,,,,
player,201112240rav,cle,BrowSh20,pass_defended,2,,,,,
player,201112240rav,cle,BrowSh20,sacks,0.0,,,,,
player,201112240rav,cle,BrowSh20,tackles_combined,3,,,,,
player,201112240rav,cle,BrowSh20,tackles_solo,2,,,,,
player,201112240rav,cle,BrowSh20,tackles_assists,1,,,,,
player,201112240rav,cle,BrowSh20,tackles_loss,0,,,,,
player,201112240rav,cle,BrowSh20,qb_hits,0,,,,,
player,201112240rav,cle,BrowSh20,fumbles_rec,0,,,,,
player,201112240rav,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201112240rav,cle,BrowSh20,fumbles_forced,0,,,,,
player,201112240rav,cle,RubiAh99,def_int,0,,,,,
player,201112240rav,cle,RubiAh99,def_int_yds,0,,,,,
player,201112240rav,cle,RubiAh99,def_int_td,0,,,,,
player,201112240rav,cle,RubiAh99,def_int_long,0,,,,,
player,201112240rav,cle,RubiAh99,pass_defended,0,,,,,
player,201112240rav,cle,RubiAh99,sacks,1.0,,,,,
player,201112240rav,cle,RubiAh99,tackles_combined,7,,,,,
player,201112240rav,cle,RubiAh99,tackles_solo,5,,,,,
player,201112240rav,cle,RubiAh99,tackles_assists,2,,,,,
player,201112240rav,cle,RubiAh99,tackles_loss,1,,,,,
player,201112240rav,cle,RubiAh99,qb_hits,1,,,,,
player,201112240rav,cle,RubiAh99,fumbles_rec,0,,,,,
player,201112240rav,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201112240rav,cle,RubiAh99,fumbles_forced,0,,,,,
player,201112240rav,cle,JackDQ20,def_int,0,,,,,
player,201112240rav,cle,JackDQ20,def_int_yds,0,,,,,
player,201112240rav,cle,JackDQ20,def_int_td,0,,,,,
player,201112240rav,cle,JackDQ20,def_int_long,0,,,,,
player,201112240rav,cle,JackDQ20,pass_defended,0,,,,,
player,201112240rav,cle,JackDQ20,sacks,0.0,,,,,
player,201112240rav,cle,JackDQ20,tackles_combined,7,,,,,
player,201112240rav,cle,JackDQ20,tackles_solo,4,,,,,
player,201112240rav,cle,JackDQ20,tackles_assists,3,,,,,
player,201112240rav,cle,JackDQ20,tackles_loss,0,,,,,
player,201112240rav,cle,JackDQ20,qb_hits,0,,,,,
player,201112240rav,cle,JackDQ20,fumbles_rec,0,,,,,
player,201112240rav,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201112240rav,cle,JackDQ20,fumbles_forced,0,,,,,
player,201112240rav,cle,MaiaKa99,def_int,0,,,,,
player,201112240rav,cle,MaiaKa99,def_int_yds,0,,,,,
player,201112240rav,cle,MaiaKa99,def_int_td,0,,,,,
player,201112240rav,cle,MaiaKa99,def_int_long,0,,,,,
player,201112240rav,cle,MaiaKa99,pass_defended,0,,,,,
player,201112240rav,cle,MaiaKa99,sacks,0.0,,,,,
player,201112240rav,cle,MaiaKa99,tackles_combined,7,,,,,
player,201112240rav,cle,MaiaKa99,tackles_solo,7,,,,,
player,201112240rav,cle,MaiaKa99,tackles_assists,0,,,,,
player,201112240rav,cle,MaiaKa99,tackles_loss,1,,,,,
player,201112240rav,cle,MaiaKa99,qb_hits,0,,,,,
player,201112240rav,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201112240rav,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201112240rav,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201112240rav,cle,AdamMi21,def_int,0,,,,,
player,201112240rav,cle,AdamMi21,def_int_yds,0,,,,,
player,201112240rav,cle,AdamMi21,def_int_td,0,,,,,
player,201112240rav,cle,AdamMi21,def_int_long,0,,,,,
player,201112240rav,cle,AdamMi21,pass_defended,0,,,,,
player,201112240rav,cle,AdamMi21,sacks,0.0,,,,,
player,201112240rav,cle,AdamMi21,tackles_combined,5,,,,,
player,201112240rav,cle,AdamMi21,tackles_solo,5,,,,,
player,201112240rav,cle,AdamMi21,tackles_assists,0,,,,,
player,201112240rav,cle,AdamMi21,tackles_loss,0,,,,,
player,201112240rav,cle,AdamMi21,qb_hits,0,,,,,
player,201112240rav,cle,AdamMi21,fumbles_rec,0,,,,,
player,201112240rav,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201112240rav,cle,AdamMi21,fumbles_forced,0,,,,,
player,201112240rav,cle,GocoCh99,def_int,0,,,,,
player,201112240rav,cle,GocoCh99,def_int_yds,0,,,,,
player,201112240rav,cle,GocoCh99,def_int_td,0,,,,,
player,201112240rav,cle,GocoCh99,def_int_long,0,,,,,
player,201112240rav,cle,GocoCh99,pass_defended,0,,,,,
player,201112240rav,cle,GocoCh99,sacks,0.0,,,,,
player,201112240rav,cle,GocoCh99,tackles_combined,5,,,,,
player,201112240rav,cle,GocoCh99,tackles_solo,3,,,,,
player,201112240rav,cle,GocoCh99,tackles_assists,2,,,,,
player,201112240rav,cle,GocoCh99,tackles_loss,0,,,,,
player,201112240rav,cle,GocoCh99,qb_hits,0,,,,,
player,201112240rav,cle,GocoCh99,fumbles_rec,0,,,,,
player,201112240rav,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201112240rav,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201112240rav,cle,GocoCh99,fumbles_forced,0,,,,,
player,201112240rav,cle,TaylPh00,def_int,0,,,,,
player,201112240rav,cle,TaylPh00,def_int_yds,0,,,,,
