game,2011,8,20111031,201110310kan,sdg,"San Diego Chargers",20,kan,"Kansas City Chiefs",23
player,201110310kan,sdg,BrinCu00,pass_long,0,,,,,
player,201110310kan,sdg,BrinCu00,pass_rating,,,,,,
player,201110310kan,sdg,BrinCu00,rush_att,10,,,,,
player,201110310kan,sdg,BrinCu00,rush_yds,43,,,,,
player,201110310kan,sdg,BrinCu00,rush_td,1,,,,,
player,201110310kan,sdg,BrinCu00,rush_long,6,,,,,
player,201110310kan,sdg,BrinCu00,targets,3,,,,,
player,201110310kan,sdg,BrinCu00,rec,3,,,,,
player,201110310kan,sdg,BrinCu00,rec_yds,24,,,,,
player,201110310kan,sdg,BrinCu00,rec_td,0,,,,,
player,201110310kan,sdg,BrinCu00,rec_long,20,,,,,
player,201110310kan,sdg,BrinCu00,fumbles,0,,,,,
player,201110310kan,sdg,BrinCu00,fumbles_lost,,,,,,
player,201110310kan,sdg,HestJa00,pass_cmp,0,,,,,
player,201110310kan,sdg,HestJa00,pass_att,0,,,,,
player,201110310kan,sdg,HestJa00,pass_yds,0,,,,,
player,201110310kan,sdg,HestJa00,pass_td,0,,,,,
player,201110310kan,sdg,HestJa00,pass_int,0,,,,,
player,201110310kan,sdg,HestJa00,pass_sacked,0,,,,,
player,201110310kan,sdg,HestJa00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,HestJa00,pass_long,0,,,,,
player,201110310kan,sdg,HestJa00,pass_rating,,,,,,
player,201110310kan,sdg,HestJa00,rush_att,1,,,,,
player,201110310kan,sdg,HestJa00,rush_yds,1,,,,,
player,201110310kan,sdg,HestJa00,rush_td,0,,,,,
player,201110310kan,sdg,HestJa00,rush_long,1,,,,,
player,201110310kan,sdg,HestJa00,targets,0,,,,,
player,201110310kan,sdg,HestJa00,rec,0,,,,,
player,201110310kan,sdg,HestJa00,rec_yds,0,,,,,
player,201110310kan,sdg,HestJa00,rec_td,0,,,,,
player,201110310kan,sdg,HestJa00,rec_long,0,,,,,
player,201110310kan,sdg,HestJa00,fumbles,0,,,,,
player,201110310kan,sdg,HestJa00,fumbles_lost,,,,,,
player,201110310kan,sdg,FloyMa00,pass_cmp,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_att,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_yds,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_td,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_int,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_sacked,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_long,0,,,,,
player,201110310kan,sdg,FloyMa00,pass_rating,,,,,,
player,201110310kan,sdg,FloyMa00,rush_att,0,,,,,
player,201110310kan,sdg,FloyMa00,rush_yds,0,,,,,
player,201110310kan,sdg,FloyMa00,rush_td,0,,,,,
player,201110310kan,sdg,FloyMa00,rush_long,0,,,,,
player,201110310kan,sdg,FloyMa00,targets,7,,,,,
player,201110310kan,sdg,FloyMa00,rec,5,,,,,
player,201110310kan,sdg,FloyMa00,rec_yds,107,,,,,
player,201110310kan,sdg,FloyMa00,rec_td,0,,,,,
player,201110310kan,sdg,FloyMa00,rec_long,39,,,,,
player,201110310kan,sdg,FloyMa00,fumbles,0,,,,,
player,201110310kan,sdg,FloyMa00,fumbles_lost,,,,,,
player,201110310kan,sdg,GateAn00,pass_cmp,0,,,,,
player,201110310kan,sdg,GateAn00,pass_att,0,,,,,
player,201110310kan,sdg,GateAn00,pass_yds,0,,,,,
player,201110310kan,sdg,GateAn00,pass_td,0,,,,,
player,201110310kan,sdg,GateAn00,pass_int,0,,,,,
player,201110310kan,sdg,GateAn00,pass_sacked,0,,,,,
player,201110310kan,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,GateAn00,pass_long,0,,,,,
player,201110310kan,sdg,GateAn00,pass_rating,,,,,,
player,201110310kan,sdg,GateAn00,rush_att,0,,,,,
player,201110310kan,sdg,GateAn00,rush_yds,0,,,,,
player,201110310kan,sdg,GateAn00,rush_td,0,,,,,
player,201110310kan,sdg,GateAn00,rush_long,0,,,,,
player,201110310kan,sdg,GateAn00,targets,7,,,,,
player,201110310kan,sdg,GateAn00,rec,4,,,,,
player,201110310kan,sdg,GateAn00,rec_yds,73,,,,,
player,201110310kan,sdg,GateAn00,rec_td,0,,,,,
player,201110310kan,sdg,GateAn00,rec_long,27,,,,,
player,201110310kan,sdg,GateAn00,fumbles,0,,,,,
player,201110310kan,sdg,GateAn00,fumbles_lost,,,,,,
player,201110310kan,sdg,CrayPa00,pass_cmp,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_att,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_yds,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_td,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_int,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_sacked,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_long,0,,,,,
player,201110310kan,sdg,CrayPa00,pass_rating,,,,,,
player,201110310kan,sdg,CrayPa00,rush_att,0,,,,,
player,201110310kan,sdg,CrayPa00,rush_yds,0,,,,,
player,201110310kan,sdg,CrayPa00,rush_td,0,,,,,
player,201110310kan,sdg,CrayPa00,rush_long,0,,,,,
player,201110310kan,sdg,CrayPa00,targets,4,,,,,
player,201110310kan,sdg,CrayPa00,rec,3,,,,,
player,201110310kan,sdg,CrayPa00,rec_yds,50,,,,,
player,201110310kan,sdg,CrayPa00,rec_td,0,,,,,
player,201110310kan,sdg,CrayPa00,rec_long,19,,,,,
player,201110310kan,sdg,CrayPa00,fumbles,0,,,,,
player,201110310kan,sdg,CrayPa00,fumbles_lost,,,,,,
player,201110310kan,sdg,JackVi00,pass_cmp,0,,,,,
player,201110310kan,sdg,JackVi00,pass_att,0,,,,,
player,201110310kan,sdg,JackVi00,pass_yds,0,,,,,
player,201110310kan,sdg,JackVi00,pass_td,0,,,,,
player,201110310kan,sdg,JackVi00,pass_int,0,,,,,
player,201110310kan,sdg,JackVi00,pass_sacked,0,,,,,
player,201110310kan,sdg,JackVi00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,JackVi00,pass_long,0,,,,,
player,201110310kan,sdg,JackVi00,pass_rating,,,,,,
player,201110310kan,sdg,JackVi00,rush_att,0,,,,,
player,201110310kan,sdg,JackVi00,rush_yds,0,,,,,
player,201110310kan,sdg,JackVi00,rush_td,0,,,,,
player,201110310kan,sdg,JackVi00,rush_long,0,,,,,
player,201110310kan,sdg,JackVi00,targets,8,,,,,
player,201110310kan,sdg,JackVi00,rec,3,,,,,
player,201110310kan,sdg,JackVi00,rec_yds,49,,,,,
player,201110310kan,sdg,JackVi00,rec_td,0,,,,,
player,201110310kan,sdg,JackVi00,rec_long,27,,,,,
player,201110310kan,sdg,JackVi00,fumbles,0,,,,,
player,201110310kan,sdg,JackVi00,fumbles_lost,,,,,,
player,201110310kan,sdg,McMiRa01,pass_cmp,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_att,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_yds,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_td,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_int,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_sacked,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_long,0,,,,,
player,201110310kan,sdg,McMiRa01,pass_rating,,,,,,
player,201110310kan,sdg,McMiRa01,rush_att,0,,,,,
player,201110310kan,sdg,McMiRa01,rush_yds,0,,,,,
player,201110310kan,sdg,McMiRa01,rush_td,0,,,,,
player,201110310kan,sdg,McMiRa01,rush_long,0,,,,,
player,201110310kan,sdg,McMiRa01,targets,3,,,,,
player,201110310kan,sdg,McMiRa01,rec,2,,,,,
player,201110310kan,sdg,McMiRa01,rec_yds,11,,,,,
player,201110310kan,sdg,McMiRa01,rec_td,0,,,,,
player,201110310kan,sdg,McMiRa01,rec_long,9,,,,,
player,201110310kan,sdg,McMiRa01,fumbles,0,,,,,
player,201110310kan,sdg,McMiRa01,fumbles_lost,,,,,,
player,201110310kan,sdg,GoodRi00,pass_cmp,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_att,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_yds,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_td,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_int,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_sacked,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_sacked_yds,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_long,0,,,,,
player,201110310kan,sdg,GoodRi00,pass_rating,,,,,,
player,201110310kan,sdg,GoodRi00,rush_att,0,,,,,
player,201110310kan,sdg,GoodRi00,rush_yds,0,,,,,
player,201110310kan,sdg,GoodRi00,rush_td,0,,,,,
player,201110310kan,sdg,GoodRi00,rush_long,0,,,,,
player,201110310kan,sdg,GoodRi00,targets,1,,,,,
player,201110310kan,sdg,GoodRi00,rec,0,,,,,
player,201110310kan,sdg,GoodRi00,rec_yds,0,,,,,
player,201110310kan,sdg,GoodRi00,rec_td,0,,,,,
player,201110310kan,sdg,GoodRi00,rec_long,0,,,,,
player,201110310kan,sdg,GoodRi00,fumbles,0,,,,,
player,201110310kan,sdg,GoodRi00,fumbles_lost,,,,,,
player,201110310kan,kan,CassMa00,pass_cmp,19,,,,,
player,201110310kan,kan,CassMa00,pass_att,32,,,,,
player,201110310kan,kan,CassMa00,pass_yds,261,,,,,
player,201110310kan,kan,CassMa00,pass_td,1,,,,,
player,201110310kan,kan,CassMa00,pass_int,2,,,,,
player,201110310kan,kan,CassMa00,pass_sacked,3,,,,,
player,201110310kan,kan,CassMa00,pass_sacked_yds,14,,,,,
player,201110310kan,kan,CassMa00,pass_long,39,,,,,
player,201110310kan,kan,CassMa00,pass_rating,69.9,,,,,
player,201110310kan,kan,CassMa00,rush_att,2,,,,,
player,201110310kan,kan,CassMa00,rush_yds,14,,,,,
player,201110310kan,kan,CassMa00,rush_td,0,,,,,
player,201110310kan,kan,CassMa00,rush_long,7,,,,,
player,201110310kan,kan,CassMa00,targets,0,,,,,
player,201110310kan,kan,CassMa00,rec,0,,,,,
player,201110310kan,kan,CassMa00,rec_yds,0,,,,,
player,201110310kan,kan,CassMa00,rec_td,0,,,,,
player,201110310kan,kan,CassMa00,rec_long,0,,,,,
player,201110310kan,kan,CassMa00,fumbles,1,,,,,
player,201110310kan,kan,CassMa00,fumbles_lost,1,,,,,
player,201110310kan,kan,BattJa00,pass_cmp,0,,,,,
player,201110310kan,kan,BattJa00,pass_att,0,,,,,
player,201110310kan,kan,BattJa00,pass_yds,0,,,,,
player,201110310kan,kan,BattJa00,pass_td,0,,,,,
player,201110310kan,kan,BattJa00,pass_int,0,,,,,
player,201110310kan,kan,BattJa00,pass_sacked,0,,,,,
player,201110310kan,kan,BattJa00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,BattJa00,pass_long,0,,,,,
player,201110310kan,kan,BattJa00,pass_rating,,,,,,
player,201110310kan,kan,BattJa00,rush_att,19,,,,,
player,201110310kan,kan,BattJa00,rush_yds,70,,,,,
player,201110310kan,kan,BattJa00,rush_td,1,,,,,
player,201110310kan,kan,BattJa00,rush_long,18,,,,,
player,201110310kan,kan,BattJa00,targets,0,,,,,
player,201110310kan,kan,BattJa00,rec,0,,,,,
player,201110310kan,kan,BattJa00,rec_yds,0,,,,,
player,201110310kan,kan,BattJa00,rec_td,0,,,,,
player,201110310kan,kan,BattJa00,rec_long,0,,,,,
player,201110310kan,kan,BattJa00,fumbles,0,,,,,
player,201110310kan,kan,BattJa00,fumbles_lost,,,,,,
player,201110310kan,kan,JoneTh00,pass_cmp,0,,,,,
player,201110310kan,kan,JoneTh00,pass_att,0,,,,,
player,201110310kan,kan,JoneTh00,pass_yds,0,,,,,
player,201110310kan,kan,JoneTh00,pass_td,0,,,,,
player,201110310kan,kan,JoneTh00,pass_int,0,,,,,
player,201110310kan,kan,JoneTh00,pass_sacked,0,,,,,
player,201110310kan,kan,JoneTh00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,JoneTh00,pass_long,0,,,,,
player,201110310kan,kan,JoneTh00,pass_rating,,,,,,
player,201110310kan,kan,JoneTh00,rush_att,5,,,,,
player,201110310kan,kan,JoneTh00,rush_yds,10,,,,,
player,201110310kan,kan,JoneTh00,rush_td,0,,,,,
player,201110310kan,kan,JoneTh00,rush_long,4,,,,,
player,201110310kan,kan,JoneTh00,targets,0,,,,,
player,201110310kan,kan,JoneTh00,rec,0,,,,,
player,201110310kan,kan,JoneTh00,rec_yds,0,,,,,
player,201110310kan,kan,JoneTh00,rec_td,0,,,,,
player,201110310kan,kan,JoneTh00,rec_long,0,,,,,
player,201110310kan,kan,JoneTh00,fumbles,0,,,,,
player,201110310kan,kan,JoneTh00,fumbles_lost,,,,,,
player,201110310kan,kan,BaldJo00,pass_cmp,0,,,,,
player,201110310kan,kan,BaldJo00,pass_att,0,,,,,
player,201110310kan,kan,BaldJo00,pass_yds,0,,,,,
player,201110310kan,kan,BaldJo00,pass_td,0,,,,,
player,201110310kan,kan,BaldJo00,pass_int,0,,,,,
player,201110310kan,kan,BaldJo00,pass_sacked,0,,,,,
player,201110310kan,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,BaldJo00,pass_long,0,,,,,
player,201110310kan,kan,BaldJo00,pass_rating,,,,,,
player,201110310kan,kan,BaldJo00,rush_att,0,,,,,
player,201110310kan,kan,BaldJo00,rush_yds,0,,,,,
player,201110310kan,kan,BaldJo00,rush_td,0,,,,,
player,201110310kan,kan,BaldJo00,rush_long,0,,,,,
player,201110310kan,kan,BaldJo00,targets,8,,,,,
player,201110310kan,kan,BaldJo00,rec,5,,,,,
player,201110310kan,kan,BaldJo00,rec_yds,82,,,,,
player,201110310kan,kan,BaldJo00,rec_td,1,,,,,
player,201110310kan,kan,BaldJo00,rec_long,39,,,,,
player,201110310kan,kan,BaldJo00,fumbles,0,,,,,
player,201110310kan,kan,BaldJo00,fumbles_lost,,,,,,
player,201110310kan,kan,BoweDw00,pass_cmp,0,,,,,
player,201110310kan,kan,BoweDw00,pass_att,0,,,,,
player,201110310kan,kan,BoweDw00,pass_yds,0,,,,,
player,201110310kan,kan,BoweDw00,pass_td,0,,,,,
player,201110310kan,kan,BoweDw00,pass_int,0,,,,,
player,201110310kan,kan,BoweDw00,pass_sacked,0,,,,,
player,201110310kan,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,BoweDw00,pass_long,0,,,,,
player,201110310kan,kan,BoweDw00,pass_rating,,,,,,
player,201110310kan,kan,BoweDw00,rush_att,0,,,,,
player,201110310kan,kan,BoweDw00,rush_yds,0,,,,,
player,201110310kan,kan,BoweDw00,rush_td,0,,,,,
player,201110310kan,kan,BoweDw00,rush_long,0,,,,,
player,201110310kan,kan,BoweDw00,targets,11,,,,,
player,201110310kan,kan,BoweDw00,rec,4,,,,,
player,201110310kan,kan,BoweDw00,rec_yds,62,,,,,
player,201110310kan,kan,BoweDw00,rec_td,0,,,,,
player,201110310kan,kan,BoweDw00,rec_long,26,,,,,
player,201110310kan,kan,BoweDw00,fumbles,0,,,,,
player,201110310kan,kan,BoweDw00,fumbles_lost,,,,,,
player,201110310kan,kan,BreaSt00,pass_cmp,0,,,,,
player,201110310kan,kan,BreaSt00,pass_att,0,,,,,
player,201110310kan,kan,BreaSt00,pass_yds,0,,,,,
player,201110310kan,kan,BreaSt00,pass_td,0,,,,,
player,201110310kan,kan,BreaSt00,pass_int,0,,,,,
player,201110310kan,kan,BreaSt00,pass_sacked,0,,,,,
player,201110310kan,kan,BreaSt00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,BreaSt00,pass_long,0,,,,,
player,201110310kan,kan,BreaSt00,pass_rating,,,,,,
player,201110310kan,kan,BreaSt00,rush_att,0,,,,,
player,201110310kan,kan,BreaSt00,rush_yds,0,,,,,
player,201110310kan,kan,BreaSt00,rush_td,0,,,,,
player,201110310kan,kan,BreaSt00,rush_long,0,,,,,
player,201110310kan,kan,BreaSt00,targets,4,,,,,
player,201110310kan,kan,BreaSt00,rec,3,,,,,
player,201110310kan,kan,BreaSt00,rec_yds,42,,,,,
player,201110310kan,kan,BreaSt00,rec_td,0,,,,,
player,201110310kan,kan,BreaSt00,rec_long,21,,,,,
player,201110310kan,kan,BreaSt00,fumbles,0,,,,,
player,201110310kan,kan,BreaSt00,fumbles_lost,,,,,,
player,201110310kan,kan,McClDe00,pass_cmp,0,,,,,
player,201110310kan,kan,McClDe00,pass_att,0,,,,,
player,201110310kan,kan,McClDe00,pass_yds,0,,,,,
player,201110310kan,kan,McClDe00,pass_td,0,,,,,
player,201110310kan,kan,McClDe00,pass_int,0,,,,,
player,201110310kan,kan,McClDe00,pass_sacked,0,,,,,
player,201110310kan,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,McClDe00,pass_long,0,,,,,
player,201110310kan,kan,McClDe00,pass_rating,,,,,,
player,201110310kan,kan,McClDe00,rush_att,6,,,,,
player,201110310kan,kan,McClDe00,rush_yds,0,,,,,
player,201110310kan,kan,McClDe00,rush_td,0,,,,,
player,201110310kan,kan,McClDe00,rush_long,4,,,,,
player,201110310kan,kan,McClDe00,targets,3,,,,,
player,201110310kan,kan,McClDe00,rec,3,,,,,
player,201110310kan,kan,McClDe00,rec_yds,28,,,,,
player,201110310kan,kan,McClDe00,rec_td,0,,,,,
player,201110310kan,kan,McClDe00,rec_long,13,,,,,
player,201110310kan,kan,McClDe00,fumbles,1,,,,,
player,201110310kan,kan,McClDe00,fumbles_lost,1,,,,,
player,201110310kan,kan,ColbKe00,pass_cmp,0,,,,,
player,201110310kan,kan,ColbKe00,pass_att,0,,,,,
player,201110310kan,kan,ColbKe00,pass_yds,0,,,,,
player,201110310kan,kan,ColbKe00,pass_td,0,,,,,
player,201110310kan,kan,ColbKe00,pass_int,0,,,,,
player,201110310kan,kan,ColbKe00,pass_sacked,0,,,,,
player,201110310kan,kan,ColbKe00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,ColbKe00,pass_long,0,,,,,
player,201110310kan,kan,ColbKe00,pass_rating,,,,,,
player,201110310kan,kan,ColbKe00,rush_att,0,,,,,
player,201110310kan,kan,ColbKe00,rush_yds,0,,,,,
player,201110310kan,kan,ColbKe00,rush_td,0,,,,,
player,201110310kan,kan,ColbKe00,rush_long,0,,,,,
player,201110310kan,kan,ColbKe00,targets,1,,,,,
player,201110310kan,kan,ColbKe00,rec,1,,,,,
player,201110310kan,kan,ColbKe00,rec_yds,19,,,,,
player,201110310kan,kan,ColbKe00,rec_td,0,,,,,
player,201110310kan,kan,ColbKe00,rec_long,19,,,,,
player,201110310kan,kan,ColbKe00,fumbles,0,,,,,
player,201110310kan,kan,ColbKe00,fumbles_lost,,,,,,
player,201110310kan,kan,McClLe00,pass_cmp,0,,,,,
player,201110310kan,kan,McClLe00,pass_att,0,,,,,
player,201110310kan,kan,McClLe00,pass_yds,0,,,,,
player,201110310kan,kan,McClLe00,pass_td,0,,,,,
player,201110310kan,kan,McClLe00,pass_int,0,,,,,
player,201110310kan,kan,McClLe00,pass_sacked,0,,,,,
player,201110310kan,kan,McClLe00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,McClLe00,pass_long,0,,,,,
player,201110310kan,kan,McClLe00,pass_rating,,,,,,
player,201110310kan,kan,McClLe00,rush_att,0,,,,,
player,201110310kan,kan,McClLe00,rush_yds,0,,,,,
player,201110310kan,kan,McClLe00,rush_td,0,,,,,
player,201110310kan,kan,McClLe00,rush_long,0,,,,,
player,201110310kan,kan,McClLe00,targets,2,,,,,
player,201110310kan,kan,McClLe00,rec,2,,,,,
player,201110310kan,kan,McClLe00,rec_yds,17,,,,,
player,201110310kan,kan,McClLe00,rec_td,0,,,,,
player,201110310kan,kan,McClLe00,rec_long,14,,,,,
player,201110310kan,kan,McClLe00,fumbles,0,,,,,
player,201110310kan,kan,McClLe00,fumbles_lost,,,,,,
player,201110310kan,kan,PopeLe00,pass_cmp,0,,,,,
player,201110310kan,kan,PopeLe00,pass_att,0,,,,,
player,201110310kan,kan,PopeLe00,pass_yds,0,,,,,
player,201110310kan,kan,PopeLe00,pass_td,0,,,,,
player,201110310kan,kan,PopeLe00,pass_int,0,,,,,
player,201110310kan,kan,PopeLe00,pass_sacked,0,,,,,
player,201110310kan,kan,PopeLe00,pass_sacked_yds,0,,,,,
player,201110310kan,kan,PopeLe00,pass_long,0,,,,,
player,201110310kan,kan,PopeLe00,pass_rating,,,,,,
player,201110310kan,kan,PopeLe00,rush_att,0,,,,,
player,201110310kan,kan,PopeLe00,rush_yds,0,,,,,
player,201110310kan,kan,PopeLe00,rush_td,0,,,,,
player,201110310kan,kan,PopeLe00,rush_long,0,,,,,
player,201110310kan,kan,PopeLe00,targets,1,,,,,
player,201110310kan,kan,PopeLe00,rec,1,,,,,
player,201110310kan,kan,PopeLe00,rec_yds,11,,,,,
player,201110310kan,kan,PopeLe00,rec_td,0,,,,,
player,201110310kan,kan,PopeLe00,rec_long,11,,,,,
player,201110310kan,kan,PopeLe00,fumbles,0,,,,,
player,201110310kan,kan,PopeLe00,fumbles_lost,,,,,,
player,201110310kan,sdg,WeddEr99,def_int,2,,,,,
player,201110310kan,sdg,WeddEr99,def_int_yds,18,,,,,
player,201110310kan,sdg,WeddEr99,def_int_td,0,,,,,
player,201110310kan,sdg,WeddEr99,def_int_long,11,,,,,
player,201110310kan,sdg,WeddEr99,pass_defended,2,,,,,
player,201110310kan,sdg,WeddEr99,sacks,0.0,,,,,
player,201110310kan,sdg,WeddEr99,tackles_combined,7,,,,,
player,201110310kan,sdg,WeddEr99,tackles_solo,7,,,,,
player,201110310kan,sdg,WeddEr99,tackles_assists,0,,,,,
player,201110310kan,sdg,WeddEr99,tackles_loss,0,,,,,
player,201110310kan,sdg,WeddEr99,qb_hits,0,,,,,
player,201110310kan,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201110310kan,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201110310kan,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201110310kan,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201110310kan,sdg,BarnAn99,def_int,0,,,,,
player,201110310kan,sdg,BarnAn99,def_int_yds,0,,,,,
player,201110310kan,sdg,BarnAn99,def_int_td,0,,,,,
player,201110310kan,sdg,BarnAn99,def_int_long,0,,,,,
player,201110310kan,sdg,BarnAn99,pass_defended,0,,,,,
player,201110310kan,sdg,BarnAn99,sacks,1.0,,,,,
player,201110310kan,sdg,BarnAn99,tackles_combined,4,,,,,
player,201110310kan,sdg,BarnAn99,tackles_solo,3,,,,,
player,201110310kan,sdg,BarnAn99,tackles_assists,1,,,,,
player,201110310kan,sdg,BarnAn99,tackles_loss,1,,,,,
player,201110310kan,sdg,BarnAn99,qb_hits,1,,,,,
player,201110310kan,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201110310kan,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
