game,2011,10,20111113,201111130car,oti,"Tennessee Titans",30,car,"Carolina Panthers",3
player,201111130car,oti,McCoJa99,fumbles_rec,0,,,,,
player,201111130car,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201111130car,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201111130car,oti,McCoJa99,fumbles_forced,0,,,,,
player,201111130car,oti,BabiJo21,def_int,0,,,,,
player,201111130car,oti,BabiJo21,def_int_yds,0,,,,,
player,201111130car,oti,BabiJo21,def_int_td,0,,,,,
player,201111130car,oti,BabiJo21,def_int_long,0,,,,,
player,201111130car,oti,BabiJo21,pass_defended,2,,,,,
player,201111130car,oti,BabiJo21,sacks,0.0,,,,,
player,201111130car,oti,BabiJo21,tackles_combined,6,,,,,
player,201111130car,oti,BabiJo21,tackles_solo,6,,,,,
player,201111130car,oti,BabiJo21,tackles_assists,0,,,,,
player,201111130car,oti,BabiJo21,tackles_loss,0,,,,,
player,201111130car,oti,BabiJo21,qb_hits,0,,,,,
player,201111130car,oti,BabiJo21,fumbles_rec,0,,,,,
player,201111130car,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201111130car,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201111130car,oti,BabiJo21,fumbles_forced,0,,,,,
player,201111130car,oti,CaseJu00,def_int,0,,,,,
player,201111130car,oti,CaseJu00,def_int_yds,0,,,,,
player,201111130car,oti,CaseJu00,def_int_td,0,,,,,
player,201111130car,oti,CaseJu00,def_int_long,0,,,,,
player,201111130car,oti,CaseJu00,pass_defended,0,,,,,
player,201111130car,oti,CaseJu00,sacks,0.0,,,,,
player,201111130car,oti,CaseJu00,tackles_combined,3,,,,,
player,201111130car,oti,CaseJu00,tackles_solo,3,,,,,
player,201111130car,oti,CaseJu00,tackles_assists,0,,,,,
player,201111130car,oti,CaseJu00,tackles_loss,1,,,,,
player,201111130car,oti,CaseJu00,qb_hits,0,,,,,
player,201111130car,oti,CaseJu00,fumbles_rec,0,,,,,
player,201111130car,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201111130car,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201111130car,oti,CaseJu00,fumbles_forced,0,,,,,
player,201111130car,oti,VernAl99,def_int,0,,,,,
player,201111130car,oti,VernAl99,def_int_yds,0,,,,,
player,201111130car,oti,VernAl99,def_int_td,0,,,,,
player,201111130car,oti,VernAl99,def_int_long,0,,,,,
player,201111130car,oti,VernAl99,pass_defended,0,,,,,
player,201111130car,oti,VernAl99,sacks,0.0,,,,,
player,201111130car,oti,VernAl99,tackles_combined,3,,,,,
player,201111130car,oti,VernAl99,tackles_solo,3,,,,,
player,201111130car,oti,VernAl99,tackles_assists,0,,,,,
player,201111130car,oti,VernAl99,tackles_loss,0,,,,,
player,201111130car,oti,VernAl99,qb_hits,0,,,,,
player,201111130car,oti,VernAl99,fumbles_rec,0,,,,,
player,201111130car,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201111130car,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201111130car,oti,VernAl99,fumbles_forced,0,,,,,
player,201111130car,oti,GrifMi99,def_int,0,,,,,
player,201111130car,oti,GrifMi99,def_int_yds,0,,,,,
player,201111130car,oti,GrifMi99,def_int_td,0,,,,,
player,201111130car,oti,GrifMi99,def_int_long,0,,,,,
player,201111130car,oti,GrifMi99,pass_defended,1,,,,,
player,201111130car,oti,GrifMi99,sacks,0.0,,,,,
player,201111130car,oti,GrifMi99,tackles_combined,2,,,,,
player,201111130car,oti,GrifMi99,tackles_solo,1,,,,,
player,201111130car,oti,GrifMi99,tackles_assists,1,,,,,
player,201111130car,oti,GrifMi99,tackles_loss,0,,,,,
player,201111130car,oti,GrifMi99,qb_hits,0,,,,,
player,201111130car,oti,GrifMi99,fumbles_rec,0,,,,,
player,201111130car,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201111130car,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201111130car,oti,GrifMi99,fumbles_forced,0,,,,,
player,201111130car,oti,KlugKa00,def_int,0,,,,,
player,201111130car,oti,KlugKa00,def_int_yds,0,,,,,
player,201111130car,oti,KlugKa00,def_int_td,0,,,,,
player,201111130car,oti,KlugKa00,def_int_long,0,,,,,
player,201111130car,oti,KlugKa00,pass_defended,0,,,,,
player,201111130car,oti,KlugKa00,sacks,0.0,,,,,
player,201111130car,oti,KlugKa00,tackles_combined,2,,,,,
player,201111130car,oti,KlugKa00,tackles_solo,1,,,,,
player,201111130car,oti,KlugKa00,tackles_assists,1,,,,,
player,201111130car,oti,KlugKa00,tackles_loss,1,,,,,
player,201111130car,oti,KlugKa00,qb_hits,1,,,,,
player,201111130car,oti,KlugKa00,fumbles_rec,0,,,,,
player,201111130car,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201111130car,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201111130car,oti,KlugKa00,fumbles_forced,0,,,,,
player,201111130car,oti,McRaGe99,def_int,0,,,,,
player,201111130car,oti,McRaGe99,def_int_yds,0,,,,,
player,201111130car,oti,McRaGe99,def_int_td,0,,,,,
player,201111130car,oti,McRaGe99,def_int_long,0,,,,,
player,201111130car,oti,McRaGe99,pass_defended,0,,,,,
player,201111130car,oti,McRaGe99,sacks,0.0,,,,,
player,201111130car,oti,McRaGe99,tackles_combined,2,,,,,
player,201111130car,oti,McRaGe99,tackles_solo,2,,,,,
player,201111130car,oti,McRaGe99,tackles_assists,0,,,,,
player,201111130car,oti,McRaGe99,tackles_loss,0,,,,,
player,201111130car,oti,McRaGe99,qb_hits,0,,,,,
player,201111130car,oti,McRaGe99,fumbles_rec,0,,,,,
player,201111130car,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201111130car,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201111130car,oti,McRaGe99,fumbles_forced,0,,,,,
player,201111130car,oti,ShepMa00,def_int,0,,,,,
player,201111130car,oti,ShepMa00,def_int_yds,0,,,,,
player,201111130car,oti,ShepMa00,def_int_td,0,,,,,
player,201111130car,oti,ShepMa00,def_int_long,0,,,,,
player,201111130car,oti,ShepMa00,pass_defended,0,,,,,
player,201111130car,oti,ShepMa00,sacks,0.0,,,,,
player,201111130car,oti,ShepMa00,tackles_combined,1,,,,,
player,201111130car,oti,ShepMa00,tackles_solo,1,,,,,
player,201111130car,oti,ShepMa00,tackles_assists,0,,,,,
player,201111130car,oti,ShepMa00,tackles_loss,0,,,,,
player,201111130car,oti,ShepMa00,qb_hits,0,,,,,
player,201111130car,oti,ShepMa00,fumbles_rec,0,,,,,
player,201111130car,oti,ShepMa00,fumbles_rec_yds,0,,,,,
player,201111130car,oti,ShepMa00,fumbles_rec_td,0,,,,,
player,201111130car,oti,ShepMa00,fumbles_forced,0,,,,,
player,201111130car,oti,SmitAn21,def_int,0,,,,,
player,201111130car,oti,SmitAn21,def_int_yds,0,,,,,
player,201111130car,oti,SmitAn21,def_int_td,0,,,,,
player,201111130car,oti,SmitAn21,def_int_long,0,,,,,
player,201111130car,oti,SmitAn21,pass_defended,0,,,,,
player,201111130car,oti,SmitAn21,sacks,0.0,,,,,
player,201111130car,oti,SmitAn21,tackles_combined,1,,,,,
player,201111130car,oti,SmitAn21,tackles_solo,1,,,,,
player,201111130car,oti,SmitAn21,tackles_assists,0,,,,,
player,201111130car,oti,SmitAn21,tackles_loss,0,,,,,
player,201111130car,oti,SmitAn21,qb_hits,0,,,,,
player,201111130car,oti,SmitAn21,fumbles_rec,0,,,,,
player,201111130car,oti,SmitAn21,fumbles_rec_yds,0,,,,,
player,201111130car,oti,SmitAn21,fumbles_rec_td,0,,,,,
player,201111130car,oti,SmitAn21,fumbles_forced,0,,,,,
player,201111130car,car,GambCh20,def_int,1,,,,,
player,201111130car,car,GambCh20,def_int_yds,24,,,,,
player,201111130car,car,GambCh20,def_int_td,0,,,,,
player,201111130car,car,GambCh20,def_int_long,24,,,,,
player,201111130car,car,GambCh20,pass_defended,1,,,,,
player,201111130car,car,GambCh20,sacks,0.0,,,,,
player,201111130car,car,GambCh20,tackles_combined,1,,,,,
player,201111130car,car,GambCh20,tackles_solo,0,,,,,
player,201111130car,car,GambCh20,tackles_assists,1,,,,,
player,201111130car,car,GambCh20,tackles_loss,0,,,,,
player,201111130car,car,GambCh20,qb_hits,0,,,,,
player,201111130car,car,GambCh20,fumbles_rec,0,,,,,
player,201111130car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201111130car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201111130car,car,GambCh20,fumbles_forced,0,,,,,
player,201111130car,car,NeblAn00,def_int,0,,,,,
player,201111130car,car,NeblAn00,def_int_yds,0,,,,,
player,201111130car,car,NeblAn00,def_int_td,0,,,,,
player,201111130car,car,NeblAn00,def_int_long,0,,,,,
player,201111130car,car,NeblAn00,pass_defended,0,,,,,
player,201111130car,car,NeblAn00,sacks,1.0,,,,,
player,201111130car,car,NeblAn00,tackles_combined,5,,,,,
player,201111130car,car,NeblAn00,tackles_solo,3,,,,,
player,201111130car,car,NeblAn00,tackles_assists,2,,,,,
player,201111130car,car,NeblAn00,tackles_loss,1,,,,,
player,201111130car,car,NeblAn00,qb_hits,1,,,,,
player,201111130car,car,NeblAn00,fumbles_rec,0,,,,,
player,201111130car,car,NeblAn00,fumbles_rec_yds,0,,,,,
player,201111130car,car,NeblAn00,fumbles_rec_td,0,,,,,
player,201111130car,car,NeblAn00,fumbles_forced,0,,,,,
player,201111130car,car,AndeJa21,def_int,0,,,,,
player,201111130car,car,AndeJa21,def_int_yds,0,,,,,
player,201111130car,car,AndeJa21,def_int_td,0,,,,,
player,201111130car,car,AndeJa21,def_int_long,0,,,,,
player,201111130car,car,AndeJa21,pass_defended,1,,,,,
player,201111130car,car,AndeJa21,sacks,0.0,,,,,
player,201111130car,car,AndeJa21,tackles_combined,10,,,,,
player,201111130car,car,AndeJa21,tackles_solo,8,,,,,
player,201111130car,car,AndeJa21,tackles_assists,2,,,,,
player,201111130car,car,AndeJa21,tackles_loss,0,,,,,
player,201111130car,car,AndeJa21,qb_hits,0,,,,,
player,201111130car,car,AndeJa21,fumbles_rec,0,,,,,
player,201111130car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201111130car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201111130car,car,AndeJa21,fumbles_forced,0,,,,,
player,201111130car,car,GaitOm20,def_int,0,,,,,
player,201111130car,car,GaitOm20,def_int_yds,0,,,,,
player,201111130car,car,GaitOm20,def_int_td,0,,,,,
player,201111130car,car,GaitOm20,def_int_long,0,,,,,
player,201111130car,car,GaitOm20,pass_defended,0,,,,,
player,201111130car,car,GaitOm20,sacks,0.0,,,,,
player,201111130car,car,GaitOm20,tackles_combined,10,,,,,
player,201111130car,car,GaitOm20,tackles_solo,7,,,,,
player,201111130car,car,GaitOm20,tackles_assists,3,,,,,
player,201111130car,car,GaitOm20,tackles_loss,0,,,,,
player,201111130car,car,GaitOm20,qb_hits,0,,,,,
player,201111130car,car,GaitOm20,fumbles_rec,0,,,,,
player,201111130car,car,GaitOm20,fumbles_rec_yds,0,,,,,
player,201111130car,car,GaitOm20,fumbles_rec_td,0,,,,,
player,201111130car,car,GaitOm20,fumbles_forced,0,,,,,
player,201111130car,car,GodfCh99,def_int,0,,,,,
player,201111130car,car,GodfCh99,def_int_yds,0,,,,,
player,201111130car,car,GodfCh99,def_int_td,0,,,,,
player,201111130car,car,GodfCh99,def_int_long,0,,,,,
player,201111130car,car,GodfCh99,pass_defended,0,,,,,
player,201111130car,car,GodfCh99,sacks,0.0,,,,,
player,201111130car,car,GodfCh99,tackles_combined,7,,,,,
player,201111130car,car,GodfCh99,tackles_solo,6,,,,,
player,201111130car,car,GodfCh99,tackles_assists,1,,,,,
player,201111130car,car,GodfCh99,tackles_loss,0,,,,,
player,201111130car,car,GodfCh99,qb_hits,0,,,,,
player,201111130car,car,GodfCh99,fumbles_rec,0,,,,,
player,201111130car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201111130car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201111130car,car,GodfCh99,fumbles_forced,0,,,,,
player,201111130car,car,MunnCa99,def_int,0,,,,,
player,201111130car,car,MunnCa99,def_int_yds,0,,,,,
player,201111130car,car,MunnCa99,def_int_td,0,,,,,
player,201111130car,car,MunnCa99,def_int_long,0,,,,,
player,201111130car,car,MunnCa99,pass_defended,0,,,,,
player,201111130car,car,MunnCa99,sacks,0.0,,,,,
player,201111130car,car,MunnCa99,tackles_combined,5,,,,,
player,201111130car,car,MunnCa99,tackles_solo,2,,,,,
player,201111130car,car,MunnCa99,tackles_assists,3,,,,,
player,201111130car,car,MunnCa99,tackles_loss,0,,,,,
player,201111130car,car,MunnCa99,qb_hits,0,,,,,
player,201111130car,car,MunnCa99,fumbles_rec,0,,,,,
player,201111130car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201111130car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201111130car,car,MunnCa99,fumbles_forced,0,,,,,
player,201111130car,car,MartSh99,def_int,0,,,,,
player,201111130car,car,MartSh99,def_int_yds,0,,,,,
player,201111130car,car,MartSh99,def_int_td,0,,,,,
player,201111130car,car,MartSh99,def_int_long,0,,,,,
player,201111130car,car,MartSh99,pass_defended,0,,,,,
player,201111130car,car,MartSh99,sacks,0.0,,,,,
player,201111130car,car,MartSh99,tackles_combined,4,,,,,
player,201111130car,car,MartSh99,tackles_solo,3,,,,,
player,201111130car,car,MartSh99,tackles_assists,1,,,,,
player,201111130car,car,MartSh99,tackles_loss,0,,,,,
player,201111130car,car,MartSh99,qb_hits,1,,,,,
player,201111130car,car,MartSh99,fumbles_rec,0,,,,,
player,201111130car,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201111130car,car,MartSh99,fumbles_rec_td,0,,,,,
player,201111130car,car,MartSh99,fumbles_forced,0,,,,,
player,201111130car,car,ButlDa99,def_int,0,,,,,
player,201111130car,car,ButlDa99,def_int_yds,0,,,,,
player,201111130car,car,ButlDa99,def_int_td,0,,,,,
player,201111130car,car,ButlDa99,def_int_long,0,,,,,
player,201111130car,car,ButlDa99,pass_defended,0,,,,,
player,201111130car,car,ButlDa99,sacks,0.0,,,,,
player,201111130car,car,ButlDa99,tackles_combined,3,,,,,
player,201111130car,car,ButlDa99,tackles_solo,3,,,,,
player,201111130car,car,ButlDa99,tackles_assists,0,,,,,
player,201111130car,car,ButlDa99,tackles_loss,0,,,,,
player,201111130car,car,ButlDa99,qb_hits,0,,,,,
player,201111130car,car,ButlDa99,fumbles_rec,0,,,,,
player,201111130car,car,ButlDa99,fumbles_rec_yds,0,,,,,
player,201111130car,car,ButlDa99,fumbles_rec_td,0,,,,,
player,201111130car,car,ButlDa99,fumbles_forced,0,,,,,
player,201111130car,car,ConnDa99,def_int,0,,,,,
player,201111130car,car,ConnDa99,def_int_yds,0,,,,,
player,201111130car,car,ConnDa99,def_int_td,0,,,,,
player,201111130car,car,ConnDa99,def_int_long,0,,,,,
player,201111130car,car,ConnDa99,pass_defended,0,,,,,
player,201111130car,car,ConnDa99,sacks,0.0,,,,,
player,201111130car,car,ConnDa99,tackles_combined,3,,,,,
player,201111130car,car,ConnDa99,tackles_solo,2,,,,,
player,201111130car,car,ConnDa99,tackles_assists,1,,,,,
player,201111130car,car,ConnDa99,tackles_loss,0,,,,,
player,201111130car,car,ConnDa99,qb_hits,0,,,,,
player,201111130car,car,ConnDa99,fumbles_rec,0,,,,,
player,201111130car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201111130car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201111130car,car,ConnDa99,fumbles_forced,0,,,,,
player,201111130car,car,HardGr99,def_int,0,,,,,
player,201111130car,car,HardGr99,def_int_yds,0,,,,,
player,201111130car,car,HardGr99,def_int_td,0,,,,,
player,201111130car,car,HardGr99,def_int_long,0,,,,,
player,201111130car,car,HardGr99,pass_defended,3,,,,,
player,201111130car,car,HardGr99,sacks,0.0,,,,,
player,201111130car,car,HardGr99,tackles_combined,3,,,,,
player,201111130car,car,HardGr99,tackles_solo,3,,,,,
player,201111130car,car,HardGr99,tackles_assists,0,,,,,
player,201111130car,car,HardGr99,tackles_loss,0,,,,,
player,201111130car,car,HardGr99,qb_hits,1,,,,,
player,201111130car,car,HardGr99,fumbles_rec,0,,,,,
player,201111130car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201111130car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201111130car,car,HardGr99,fumbles_forced,0,,,,,
player,201111130car,car,McClTe00,def_int,0,,,,,
player,201111130car,car,McClTe00,def_int_yds,0,,,,,
player,201111130car,car,McClTe00,def_int_td,0,,,,,
player,201111130car,car,McClTe00,def_int_long,0,,,,,
player,201111130car,car,McClTe00,pass_defended,0,,,,,
player,201111130car,car,McClTe00,sacks,0.0,,,,,
player,201111130car,car,McClTe00,tackles_combined,3,,,,,
player,201111130car,car,McClTe00,tackles_solo,3,,,,,
player,201111130car,car,McClTe00,tackles_assists,0,,,,,
player,201111130car,car,McClTe00,tackles_loss,0,,,,,
player,201111130car,car,McClTe00,qb_hits,0,,,,,
player,201111130car,car,McClTe00,fumbles_rec,0,,,,,
player,201111130car,car,McClTe00,fumbles_rec_yds,0,,,,,
player,201111130car,car,McClTe00,fumbles_rec_td,0,,,,,
player,201111130car,car,McClTe00,fumbles_forced,0,,,,,
player,201111130car,car,KeisTh00,def_int,0,,,,,
player,201111130car,car,KeisTh00,def_int_yds,0,,,,,
player,201111130car,car,KeisTh00,def_int_td,0,,,,,
player,201111130car,car,KeisTh00,def_int_long,0,,,,,
player,201111130car,car,KeisTh00,pass_defended,0,,,,,
player,201111130car,car,KeisTh00,sacks,0.0,,,,,
player,201111130car,car,KeisTh00,tackles_combined,2,,,,,
player,201111130car,car,KeisTh00,tackles_solo,2,,,,,
player,201111130car,car,KeisTh00,tackles_assists,0,,,,,
player,201111130car,car,KeisTh00,tackles_loss,1,,,,,
player,201111130car,car,KeisTh00,qb_hits,0,,,,,
player,201111130car,car,KeisTh00,fumbles_rec,0,,,,,
player,201111130car,car,KeisTh00,fumbles_rec_yds,0,,,,,
player,201111130car,car,KeisTh00,fumbles_rec_td,0,,,,,
player,201111130car,car,KeisTh00,fumbles_forced,0,,,,,
player,201111130car,car,SennJo00,def_int,0,,,,,
player,201111130car,car,SennJo00,def_int_yds,0,,,,,
player,201111130car,car,SennJo00,def_int_td,0,,,,,
player,201111130car,car,SennJo00,def_int_long,0,,,,,
player,201111130car,car,SennJo00,pass_defended,0,,,,,
player,201111130car,car,SennJo00,sacks,0.0,,,,,
player,201111130car,car,SennJo00,tackles_combined,2,,,,,
player,201111130car,car,SennJo00,tackles_solo,1,,,,,
player,201111130car,car,SennJo00,tackles_assists,1,,,,,
player,201111130car,car,SennJo00,tackles_loss,0,,,,,
player,201111130car,car,SennJo00,qb_hits,0,,,,,
player,201111130car,car,SennJo00,fumbles_rec,0,,,,,
player,201111130car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201111130car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201111130car,car,SennJo00,fumbles_forced,0,,,,,
player,201111130car,car,HineJe00,def_int,0,,,,,
player,201111130car,car,HineJe00,def_int_yds,0,,,,,
player,201111130car,car,HineJe00,def_int_td,0,,,,,
player,201111130car,car,HineJe00,def_int_long,0,,,,,
player,201111130car,car,HineJe00,pass_defended,0,,,,,
player,201111130car,car,HineJe00,sacks,0.0,,,,,
player,201111130car,car,HineJe00,tackles_combined,1,,,,,
player,201111130car,car,HineJe00,tackles_solo,1,,,,,
player,201111130car,car,HineJe00,tackles_assists,0,,,,,
player,201111130car,car,HineJe00,tackles_loss,0,,,,,
player,201111130car,car,HineJe00,qb_hits,0,,,,,
player,201111130car,car,HineJe00,fumbles_rec,0,,,,,
player,201111130car,car,HineJe00,fumbles_rec_yds,0,,,,,
player,201111130car,car,HineJe00,fumbles_rec_td,0,,,,,
player,201111130car,car,HineJe00,fumbles_forced,0,,,,,
player,201111130car,car,JohnCh98,def_int,0,,,,,
player,201111130car,car,JohnCh98,def_int_yds,0,,,,,
player,201111130car,car,JohnCh98,def_int_td,0,,,,,
player,201111130car,car,JohnCh98,def_int_long,0,,,,,
player,201111130car,car,JohnCh98,pass_defended,0,,,,,
player,201111130car,car,JohnCh98,sacks,0.0,,,,,
player,201111130car,car,JohnCh98,tackles_combined,1,,,,,
player,201111130car,car,JohnCh98,tackles_solo,0,,,,,
player,201111130car,car,JohnCh98,tackles_assists,1,,,,,
player,201111130car,car,JohnCh98,tackles_loss,0,,,,,
player,201111130car,car,JohnCh98,qb_hits,0,,,,,
player,201111130car,car,JohnCh98,fumbles_rec,0,,,,,
player,201111130car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201111130car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201111130car,car,JohnCh98,fumbles_forced,0,,,,,
player,201111130car,car,NorwEr99,def_int,0,,,,,
player,201111130car,car,NorwEr99,def_int_yds,0,,,,,
player,201111130car,car,NorwEr99,def_int_td,0,,,,,
player,201111130car,car,NorwEr99,def_int_long,0,,,,,
player,201111130car,car,NorwEr99,pass_defended,0,,,,,
player,201111130car,car,NorwEr99,sacks,0.0,,,,,
player,201111130car,car,NorwEr99,tackles_combined,1,,,,,
player,201111130car,car,NorwEr99,tackles_solo,0,,,,,
player,201111130car,car,NorwEr99,tackles_assists,1,,,,,
player,201111130car,car,NorwEr99,tackles_loss,0,,,,,
player,201111130car,car,NorwEr99,qb_hits,0,,,,,
player,201111130car,car,NorwEr99,fumbles_rec,0,,,,,
player,201111130car,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201111130car,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201111130car,car,NorwEr99,fumbles_forced,0,,,,,
player,201111130car,car,PilaKe00,def_int,0,,,,,
player,201111130car,car,PilaKe00,def_int_yds,0,,,,,
player,201111130car,car,PilaKe00,def_int_td,0,,,,,
player,201111130car,car,PilaKe00,def_int_long,0,,,,,
player,201111130car,car,PilaKe00,pass_defended,0,,,,,
player,201111130car,car,PilaKe00,sacks,0.0,,,,,
player,201111130car,car,PilaKe00,tackles_combined,1,,,,,
player,201111130car,car,PilaKe00,tackles_solo,1,,,,,
player,201111130car,car,PilaKe00,tackles_assists,0,,,,,
player,201111130car,car,PilaKe00,tackles_loss,0,,,,,
player,201111130car,car,PilaKe00,qb_hits,0,,,,,
player,201111130car,car,PilaKe00,fumbles_rec,0,,,,,
player,201111130car,car,PilaKe00,fumbles_rec_yds,0,,,,,
player,201111130car,car,PilaKe00,fumbles_rec_td,0,,,,,
player,201111130car,car,PilaKe00,fumbles_forced,0,,,,,
player,201111130car,car,StanR.00,def_int,0,,,,,
player,201111130car,car,StanR.00,def_int_yds,0,,,,,
player,201111130car,car,StanR.00,def_int_td,0,,,,,
player,201111130car,car,StanR.00,def_int_long,0,,,,,
player,201111130car,car,StanR.00,pass_defended,0,,,,,
player,201111130car,car,StanR.00,sacks,0.0,,,,,
player,201111130car,car,StanR.00,tackles_combined,1,,,,,
player,201111130car,car,StanR.00,tackles_solo,1,,,,,
player,201111130car,car,StanR.00,tackles_assists,0,,,,,
player,201111130car,car,StanR.00,tackles_loss,0,,,,,
player,201111130car,car,StanR.00,qb_hits,0,,,,,
player,201111130car,car,StanR.00,fumbles_rec,0,,,,,
player,201111130car,car,StanR.00,fumbles_rec_yds,0,,,,,
player,201111130car,car,StanR.00,fumbles_rec_td,0,,,,,
player,201111130car,car,StanR.00,fumbles_forced,0,,,,,
player,201111130car,car,WillJa95,def_int,0,,,,,
player,201111130car,car,WillJa95,def_int_yds,0,,,,,
player,201111130car,car,WillJa95,def_int_td,0,,,,,
player,201111130car,car,WillJa95,def_int_long,0,,,,,
player,201111130car,car,WillJa95,pass_defended,0,,,,,
player,201111130car,car,WillJa95,sacks,0.0,,,,,
player,201111130car,car,WillJa95,tackles_combined,1,,,,,
player,201111130car,car,WillJa95,tackles_solo,1,,,,,
player,201111130car,car,WillJa95,tackles_assists,0,,,,,
player,201111130car,car,WillJa95,tackles_loss,0,,,,,
player,201111130car,car,WillJa95,qb_hits,0,,,,,
player,201111130car,car,WillJa95,fumbles_rec,0,,,,,
player,201111130car,car,WillJa95,fumbles_rec_yds,0,,,,,
player,201111130car,car,WillJa95,fumbles_rec_td,0,,,,,
player,201111130car,car,WillJa95,fumbles_forced,0,,,,,
player,201111130car,oti,MariMa00,kick_ret,0,,,,,
player,201111130car,oti,MariMa00,kick_ret_yds,0,,,,,
player,201111130car,oti,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201111130car,oti,MariMa00,kick_ret_td,0,,,,,
player,201111130car,oti,MariMa00,kick_ret_long,0,,,,,
player,201111130car,oti,MariMa00,punt_ret,6,,,,,
player,201111130car,oti,MariMa00,punt_ret_yds,103,,,,,
player,201111130car,oti,MariMa00,punt_ret_yds_per_ret,17.2,,,,,
player,201111130car,oti,MariMa00,punt_ret_td,1,,,,,
player,201111130car,oti,MariMa00,punt_ret_long,79,,,,,
player,201111130car,car,EdwaAr00,kick_ret,0,,,,,
player,201111130car,car,EdwaAr00,kick_ret_yds,0,,,,,
player,201111130car,car,EdwaAr00,kick_ret_yds_per_ret,,,,,,
player,201111130car,car,EdwaAr00,kick_ret_td,0,,,,,
player,201111130car,car,EdwaAr00,kick_ret_long,0,,,,,
player,201111130car,car,EdwaAr00,punt_ret,2,,,,,
player,201111130car,car,EdwaAr00,punt_ret_yds,10,,,,,
player,201111130car,car,EdwaAr00,punt_ret_yds_per_ret,5.0,,,,,
player,201111130car,car,EdwaAr00,punt_ret_td,0,,,,,
player,201111130car,car,EdwaAr00,punt_ret_long,12,,,,,
player,201111130car,oti,bironrob01,xpm,3,,,,,
player,201111130car,oti,bironrob01,xpa,3,,,,,
player,201111130car,oti,bironrob01,fgm,3,,,,,
player,201111130car,oti,bironrob01,fga,3,,,,,
player,201111130car,oti,bironrob01,punt,0,,,,,
player,201111130car,oti,bironrob01,punt_yds,0,,,,,
player,201111130car,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201111130car,oti,bironrob01,punt_long,0,,,,,
player,201111130car,oti,KernBr20,xpm,,,,,,
player,201111130car,oti,KernBr20,xpa,,,,,,
player,201111130car,oti,KernBr20,fgm,,,,,,
player,201111130car,oti,KernBr20,fga,,,,,,
player,201111130car,oti,KernBr20,punt,5,,,,,
player,201111130car,oti,KernBr20,punt_yds,221,,,,,
player,201111130car,oti,KernBr20,punt_yds_per_punt,44.2,,,,,
player,201111130car,oti,KernBr20,punt_long,48,,,,,
player,201111130car,car,BakeJa20,xpm,,,,,,
player,201111130car,car,BakeJa20,xpa,,,,,,
player,201111130car,car,BakeJa20,fgm,,,,,,
player,201111130car,car,BakeJa20,fga,,,,,,
player,201111130car,car,BakeJa20,punt,8,,,,,
player,201111130car,car,BakeJa20,punt_yds,365,,,,,
player,201111130car,car,BakeJa20,punt_yds_per_punt,45.6,,,,,
player,201111130car,car,BakeJa20,punt_long,56,,,,,
player,201111130car,car,marexoli01,xpm,,,,,,
player,201111130car,car,marexoli01,xpa,,,,,,
player,201111130car,car,marexoli01,fgm,1,,,,,
player,201111130car,car,marexoli01,fga,2,,,,,
player,201111130car,car,marexoli01,punt,0,,,,,
player,201111130car,car,marexoli01,punt_yds,0,,,,,
player,201111130car,car,marexoli01,punt_yds_per_punt,,,,,,
player,201111130car,car,marexoli01,punt_long,0,,,,,
