game,2011,2,20110918,201109180min,tam,"Tampa Bay Buccaneers",24,min,"Minnesota Vikings",20
player,201109180min,tam,HayeGe98,qb_hits,0,,,,,
player,201109180min,tam,HayeGe98,fumbles_rec,0,,,,,
player,201109180min,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201109180min,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201109180min,tam,HayeGe98,fumbles_forced,0,,,,,
player,201109180min,tam,MillRo99,def_int,0,,,,,
player,201109180min,tam,MillRo99,def_int_yds,0,,,,,
player,201109180min,tam,MillRo99,def_int_td,0,,,,,
player,201109180min,tam,MillRo99,def_int_long,0,,,,,
player,201109180min,tam,MillRo99,pass_defended,0,,,,,
player,201109180min,tam,MillRo99,sacks,0.0,,,,,
player,201109180min,tam,MillRo99,tackles_combined,4,,,,,
player,201109180min,tam,MillRo99,tackles_solo,3,,,,,
player,201109180min,tam,MillRo99,tackles_assists,1,,,,,
player,201109180min,tam,MillRo99,tackles_loss,0,,,,,
player,201109180min,tam,MillRo99,qb_hits,0,,,,,
player,201109180min,tam,MillRo99,fumbles_rec,0,,,,,
player,201109180min,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201109180min,tam,MillRo99,fumbles_forced,0,,,,,
player,201109180min,tam,BarbRo00,def_int,0,,,,,
player,201109180min,tam,BarbRo00,def_int_yds,0,,,,,
player,201109180min,tam,BarbRo00,def_int_td,0,,,,,
player,201109180min,tam,BarbRo00,def_int_long,0,,,,,
player,201109180min,tam,BarbRo00,pass_defended,0,,,,,
player,201109180min,tam,BarbRo00,sacks,0.0,,,,,
player,201109180min,tam,BarbRo00,tackles_combined,3,,,,,
player,201109180min,tam,BarbRo00,tackles_solo,3,,,,,
player,201109180min,tam,BarbRo00,tackles_assists,0,,,,,
player,201109180min,tam,BarbRo00,tackles_loss,1,,,,,
player,201109180min,tam,BarbRo00,qb_hits,0,,,,,
player,201109180min,tam,BarbRo00,fumbles_rec,0,,,,,
player,201109180min,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201109180min,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201109180min,tam,BarbRo00,fumbles_forced,0,,,,,
player,201109180min,tam,BennMi99,def_int,0,,,,,
player,201109180min,tam,BennMi99,def_int_yds,0,,,,,
player,201109180min,tam,BennMi99,def_int_td,0,,,,,
player,201109180min,tam,BennMi99,def_int_long,0,,,,,
player,201109180min,tam,BennMi99,pass_defended,0,,,,,
player,201109180min,tam,BennMi99,sacks,0.0,,,,,
player,201109180min,tam,BennMi99,tackles_combined,3,,,,,
player,201109180min,tam,BennMi99,tackles_solo,2,,,,,
player,201109180min,tam,BennMi99,tackles_assists,1,,,,,
player,201109180min,tam,BennMi99,tackles_loss,0,,,,,
player,201109180min,tam,BennMi99,qb_hits,0,,,,,
player,201109180min,tam,BennMi99,fumbles_rec,0,,,,,
player,201109180min,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201109180min,tam,BennMi99,fumbles_forced,0,,,,,
player,201109180min,tam,BlacQu99,def_int,0,,,,,
player,201109180min,tam,BlacQu99,def_int_yds,0,,,,,
player,201109180min,tam,BlacQu99,def_int_td,0,,,,,
player,201109180min,tam,BlacQu99,def_int_long,0,,,,,
player,201109180min,tam,BlacQu99,pass_defended,0,,,,,
player,201109180min,tam,BlacQu99,sacks,0.0,,,,,
player,201109180min,tam,BlacQu99,tackles_combined,3,,,,,
player,201109180min,tam,BlacQu99,tackles_solo,2,,,,,
player,201109180min,tam,BlacQu99,tackles_assists,1,,,,,
player,201109180min,tam,BlacQu99,tackles_loss,0,,,,,
player,201109180min,tam,BlacQu99,qb_hits,0,,,,,
player,201109180min,tam,BlacQu99,fumbles_rec,0,,,,,
player,201109180min,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201109180min,tam,BlacQu99,fumbles_forced,0,,,,,
player,201109180min,tam,McCoGe99,def_int,0,,,,,
player,201109180min,tam,McCoGe99,def_int_yds,0,,,,,
player,201109180min,tam,McCoGe99,def_int_td,0,,,,,
player,201109180min,tam,McCoGe99,def_int_long,0,,,,,
player,201109180min,tam,McCoGe99,pass_defended,0,,,,,
player,201109180min,tam,McCoGe99,sacks,0.0,,,,,
player,201109180min,tam,McCoGe99,tackles_combined,3,,,,,
player,201109180min,tam,McCoGe99,tackles_solo,3,,,,,
player,201109180min,tam,McCoGe99,tackles_assists,0,,,,,
player,201109180min,tam,McCoGe99,tackles_loss,0,,,,,
player,201109180min,tam,McCoGe99,qb_hits,0,,,,,
player,201109180min,tam,McCoGe99,fumbles_rec,0,,,,,
player,201109180min,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201109180min,tam,McCoGe99,fumbles_forced,0,,,,,
player,201109180min,tam,ClayAd00,def_int,0,,,,,
player,201109180min,tam,ClayAd00,def_int_yds,0,,,,,
player,201109180min,tam,ClayAd00,def_int_td,0,,,,,
player,201109180min,tam,ClayAd00,def_int_long,0,,,,,
player,201109180min,tam,ClayAd00,pass_defended,0,,,,,
player,201109180min,tam,ClayAd00,sacks,0.0,,,,,
player,201109180min,tam,ClayAd00,tackles_combined,2,,,,,
player,201109180min,tam,ClayAd00,tackles_solo,2,,,,,
player,201109180min,tam,ClayAd00,tackles_assists,0,,,,,
player,201109180min,tam,ClayAd00,tackles_loss,1,,,,,
player,201109180min,tam,ClayAd00,qb_hits,1,,,,,
player,201109180min,tam,ClayAd00,fumbles_rec,0,,,,,
player,201109180min,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201109180min,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201109180min,tam,ClayAd00,fumbles_forced,0,,,,,
player,201109180min,tam,HaywAd98,def_int,0,,,,,
player,201109180min,tam,HaywAd98,def_int_yds,0,,,,,
player,201109180min,tam,HaywAd98,def_int_td,0,,,,,
player,201109180min,tam,HaywAd98,def_int_long,0,,,,,
player,201109180min,tam,HaywAd98,pass_defended,0,,,,,
player,201109180min,tam,HaywAd98,sacks,0.0,,,,,
player,201109180min,tam,HaywAd98,tackles_combined,2,,,,,
player,201109180min,tam,HaywAd98,tackles_solo,2,,,,,
player,201109180min,tam,HaywAd98,tackles_assists,0,,,,,
player,201109180min,tam,HaywAd98,tackles_loss,0,,,,,
player,201109180min,tam,HaywAd98,qb_hits,0,,,,,
player,201109180min,tam,HaywAd98,fumbles_rec,0,,,,,
player,201109180min,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201109180min,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201109180min,tam,HaywAd98,fumbles_forced,0,,,,,
player,201109180min,tam,TaliAq99,def_int,0,,,,,
player,201109180min,tam,TaliAq99,def_int_yds,0,,,,,
player,201109180min,tam,TaliAq99,def_int_td,0,,,,,
player,201109180min,tam,TaliAq99,def_int_long,0,,,,,
player,201109180min,tam,TaliAq99,pass_defended,0,,,,,
player,201109180min,tam,TaliAq99,sacks,0.0,,,,,
player,201109180min,tam,TaliAq99,tackles_combined,2,,,,,
player,201109180min,tam,TaliAq99,tackles_solo,2,,,,,
player,201109180min,tam,TaliAq99,tackles_assists,0,,,,,
player,201109180min,tam,TaliAq99,tackles_loss,0,,,,,
player,201109180min,tam,TaliAq99,qb_hits,0,,,,,
player,201109180min,tam,TaliAq99,fumbles_rec,0,,,,,
player,201109180min,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201109180min,tam,TaliAq99,fumbles_forced,0,,,,,
player,201109180min,tam,BiggE.99,def_int,0,,,,,
player,201109180min,tam,BiggE.99,def_int_yds,0,,,,,
player,201109180min,tam,BiggE.99,def_int_td,0,,,,,
player,201109180min,tam,BiggE.99,def_int_long,0,,,,,
player,201109180min,tam,BiggE.99,pass_defended,1,,,,,
player,201109180min,tam,BiggE.99,sacks,0.0,,,,,
player,201109180min,tam,BiggE.99,tackles_combined,1,,,,,
player,201109180min,tam,BiggE.99,tackles_solo,1,,,,,
player,201109180min,tam,BiggE.99,tackles_assists,0,,,,,
player,201109180min,tam,BiggE.99,tackles_loss,0,,,,,
player,201109180min,tam,BiggE.99,qb_hits,0,,,,,
player,201109180min,tam,BiggE.99,fumbles_rec,0,,,,,
player,201109180min,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201109180min,tam,BiggE.99,fumbles_forced,0,,,,,
player,201109180min,tam,BoweDa00,def_int,0,,,,,
player,201109180min,tam,BoweDa00,def_int_yds,0,,,,,
player,201109180min,tam,BoweDa00,def_int_td,0,,,,,
player,201109180min,tam,BoweDa00,def_int_long,0,,,,,
player,201109180min,tam,BoweDa00,pass_defended,0,,,,,
player,201109180min,tam,BoweDa00,sacks,0.0,,,,,
player,201109180min,tam,BoweDa00,tackles_combined,1,,,,,
player,201109180min,tam,BoweDa00,tackles_solo,1,,,,,
player,201109180min,tam,BoweDa00,tackles_assists,0,,,,,
player,201109180min,tam,BoweDa00,tackles_loss,1,,,,,
player,201109180min,tam,BoweDa00,qb_hits,0,,,,,
player,201109180min,tam,BoweDa00,fumbles_rec,0,,,,,
player,201109180min,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201109180min,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201109180min,tam,BoweDa00,fumbles_forced,0,,,,,
player,201109180min,tam,LoriEr99,def_int,0,,,,,
player,201109180min,tam,LoriEr99,def_int_yds,0,,,,,
player,201109180min,tam,LoriEr99,def_int_td,0,,,,,
player,201109180min,tam,LoriEr99,def_int_long,0,,,,,
player,201109180min,tam,LoriEr99,pass_defended,0,,,,,
player,201109180min,tam,LoriEr99,sacks,0.0,,,,,
player,201109180min,tam,LoriEr99,tackles_combined,1,,,,,
player,201109180min,tam,LoriEr99,tackles_solo,1,,,,,
player,201109180min,tam,LoriEr99,tackles_assists,0,,,,,
player,201109180min,tam,LoriEr99,tackles_loss,0,,,,,
player,201109180min,tam,LoriEr99,qb_hits,0,,,,,
player,201109180min,tam,LoriEr99,fumbles_rec,0,,,,,
player,201109180min,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201109180min,tam,LoriEr99,fumbles_forced,0,,,,,
player,201109180min,tam,LumpKr00,def_int,0,,,,,
player,201109180min,tam,LumpKr00,def_int_yds,0,,,,,
player,201109180min,tam,LumpKr00,def_int_td,0,,,,,
player,201109180min,tam,LumpKr00,def_int_long,0,,,,,
player,201109180min,tam,LumpKr00,pass_defended,0,,,,,
player,201109180min,tam,LumpKr00,sacks,0.0,,,,,
player,201109180min,tam,LumpKr00,tackles_combined,1,,,,,
player,201109180min,tam,LumpKr00,tackles_solo,0,,,,,
player,201109180min,tam,LumpKr00,tackles_assists,1,,,,,
player,201109180min,tam,LumpKr00,tackles_loss,0,,,,,
player,201109180min,tam,LumpKr00,qb_hits,0,,,,,
player,201109180min,tam,LumpKr00,fumbles_rec,0,,,,,
player,201109180min,tam,LumpKr00,fumbles_rec_yds,0,,,,,
player,201109180min,tam,LumpKr00,fumbles_rec_td,0,,,,,
player,201109180min,tam,LumpKr00,fumbles_forced,0,,,,,
player,201109180min,tam,LyncCo99,def_int,0,,,,,
player,201109180min,tam,LyncCo99,def_int_yds,0,,,,,
player,201109180min,tam,LyncCo99,def_int_td,0,,,,,
player,201109180min,tam,LyncCo99,def_int_long,0,,,,,
player,201109180min,tam,LyncCo99,pass_defended,0,,,,,
player,201109180min,tam,LyncCo99,sacks,0.0,,,,,
player,201109180min,tam,LyncCo99,tackles_combined,1,,,,,
player,201109180min,tam,LyncCo99,tackles_solo,1,,,,,
player,201109180min,tam,LyncCo99,tackles_assists,0,,,,,
player,201109180min,tam,LyncCo99,tackles_loss,0,,,,,
player,201109180min,tam,LyncCo99,qb_hits,0,,,,,
player,201109180min,tam,LyncCo99,fumbles_rec,0,,,,,
player,201109180min,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201109180min,tam,LyncCo99,fumbles_forced,0,,,,,
player,201109180min,tam,MackEl20,def_int,0,,,,,
player,201109180min,tam,MackEl20,def_int_yds,0,,,,,
player,201109180min,tam,MackEl20,def_int_td,0,,,,,
player,201109180min,tam,MackEl20,def_int_long,0,,,,,
player,201109180min,tam,MackEl20,pass_defended,0,,,,,
player,201109180min,tam,MackEl20,sacks,0.0,,,,,
player,201109180min,tam,MackEl20,tackles_combined,1,,,,,
player,201109180min,tam,MackEl20,tackles_solo,0,,,,,
player,201109180min,tam,MackEl20,tackles_assists,1,,,,,
player,201109180min,tam,MackEl20,tackles_loss,0,,,,,
player,201109180min,tam,MackEl20,qb_hits,0,,,,,
player,201109180min,tam,MackEl20,fumbles_rec,0,,,,,
player,201109180min,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201109180min,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201109180min,tam,MackEl20,fumbles_forced,0,,,,,
player,201109180min,tam,PricBr99,def_int,0,,,,,
player,201109180min,tam,PricBr99,def_int_yds,0,,,,,
player,201109180min,tam,PricBr99,def_int_td,0,,,,,
player,201109180min,tam,PricBr99,def_int_long,0,,,,,
player,201109180min,tam,PricBr99,pass_defended,0,,,,,
player,201109180min,tam,PricBr99,sacks,0.0,,,,,
player,201109180min,tam,PricBr99,tackles_combined,1,,,,,
player,201109180min,tam,PricBr99,tackles_solo,1,,,,,
player,201109180min,tam,PricBr99,tackles_assists,0,,,,,
player,201109180min,tam,PricBr99,tackles_loss,1,,,,,
player,201109180min,tam,PricBr99,qb_hits,0,,,,,
player,201109180min,tam,PricBr99,fumbles_rec,0,,,,,
player,201109180min,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201109180min,tam,PricBr99,fumbles_forced,0,,,,,
player,201109180min,tam,CrowTi99,def_int,0,,,,,
player,201109180min,tam,CrowTi99,def_int_yds,0,,,,,
player,201109180min,tam,CrowTi99,def_int_td,0,,,,,
player,201109180min,tam,CrowTi99,def_int_long,0,,,,,
player,201109180min,tam,CrowTi99,pass_defended,1,,,,,
player,201109180min,tam,CrowTi99,sacks,0.0,,,,,
player,201109180min,tam,CrowTi99,tackles_combined,0,,,,,
player,201109180min,tam,CrowTi99,tackles_solo,0,,,,,
player,201109180min,tam,CrowTi99,tackles_assists,0,,,,,
player,201109180min,tam,CrowTi99,tackles_loss,0,,,,,
player,201109180min,tam,CrowTi99,qb_hits,0,,,,,
player,201109180min,tam,CrowTi99,fumbles_rec,0,,,,,
player,201109180min,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201109180min,tam,CrowTi99,fumbles_forced,0,,,,,
player,201109180min,tam,WatsDe99,def_int,0,,,,,
player,201109180min,tam,WatsDe99,def_int_yds,0,,,,,
player,201109180min,tam,WatsDe99,def_int_td,0,,,,,
player,201109180min,tam,WatsDe99,def_int_long,0,,,,,
player,201109180min,tam,WatsDe99,pass_defended,1,,,,,
player,201109180min,tam,WatsDe99,sacks,0.0,,,,,
player,201109180min,tam,WatsDe99,tackles_combined,0,,,,,
player,201109180min,tam,WatsDe99,tackles_solo,0,,,,,
player,201109180min,tam,WatsDe99,tackles_assists,0,,,,,
player,201109180min,tam,WatsDe99,tackles_loss,0,,,,,
player,201109180min,tam,WatsDe99,qb_hits,0,,,,,
player,201109180min,tam,WatsDe99,fumbles_rec,0,,,,,
player,201109180min,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201109180min,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201109180min,tam,WatsDe99,fumbles_forced,0,,,,,
player,201109180min,min,AbduHu99,def_int,1,,,,,
player,201109180min,min,AbduHu99,def_int_yds,32,,,,,
player,201109180min,min,AbduHu99,def_int_td,0,,,,,
player,201109180min,min,AbduHu99,def_int_long,32,,,,,
player,201109180min,min,AbduHu99,pass_defended,1,,,,,
player,201109180min,min,AbduHu99,sacks,0.0,,,,,
player,201109180min,min,AbduHu99,tackles_combined,6,,,,,
player,201109180min,min,AbduHu99,tackles_solo,6,,,,,
player,201109180min,min,AbduHu99,tackles_assists,0,,,,,
player,201109180min,min,AbduHu99,tackles_loss,0,,,,,
player,201109180min,min,AbduHu99,qb_hits,0,,,,,
player,201109180min,min,AbduHu99,fumbles_rec,0,,,,,
player,201109180min,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201109180min,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201109180min,min,AbduHu99,fumbles_forced,0,,,,,
player,201109180min,min,AlleJa22,def_int,0,,,,,
player,201109180min,min,AlleJa22,def_int_yds,0,,,,,
player,201109180min,min,AlleJa22,def_int_td,0,,,,,
player,201109180min,min,AlleJa22,def_int_long,0,,,,,
player,201109180min,min,AlleJa22,pass_defended,0,,,,,
player,201109180min,min,AlleJa22,sacks,1.0,,,,,
player,201109180min,min,AlleJa22,tackles_combined,2,,,,,
player,201109180min,min,AlleJa22,tackles_solo,2,,,,,
player,201109180min,min,AlleJa22,tackles_assists,0,,,,,
player,201109180min,min,AlleJa22,tackles_loss,1,,,,,
player,201109180min,min,AlleJa22,qb_hits,5,,,,,
player,201109180min,min,AlleJa22,fumbles_rec,0,,,,,
player,201109180min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201109180min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201109180min,min,AlleJa22,fumbles_forced,0,,,,,
player,201109180min,min,GrifEv99,def_int,0,,,,,
player,201109180min,min,GrifEv99,def_int_yds,0,,,,,
player,201109180min,min,GrifEv99,def_int_td,0,,,,,
player,201109180min,min,GrifEv99,def_int_long,0,,,,,
player,201109180min,min,GrifEv99,pass_defended,0,,,,,
player,201109180min,min,GrifEv99,sacks,1.0,,,,,
player,201109180min,min,GrifEv99,tackles_combined,2,,,,,
player,201109180min,min,GrifEv99,tackles_solo,2,,,,,
player,201109180min,min,GrifEv99,tackles_assists,0,,,,,
player,201109180min,min,GrifEv99,tackles_loss,1,,,,,
player,201109180min,min,GrifEv99,qb_hits,1,,,,,
player,201109180min,min,GrifEv99,fumbles_rec,0,,,,,
player,201109180min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201109180min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201109180min,min,GrifEv99,fumbles_forced,0,,,,,
player,201109180min,min,WinfAn20,def_int,0,,,,,
player,201109180min,min,WinfAn20,def_int_yds,0,,,,,
player,201109180min,min,WinfAn20,def_int_td,0,,,,,
player,201109180min,min,WinfAn20,def_int_long,0,,,,,
player,201109180min,min,WinfAn20,pass_defended,0,,,,,
player,201109180min,min,WinfAn20,sacks,0.0,,,,,
player,201109180min,min,WinfAn20,tackles_combined,11,,,,,
player,201109180min,min,WinfAn20,tackles_solo,11,,,,,
player,201109180min,min,WinfAn20,tackles_assists,0,,,,,
player,201109180min,min,WinfAn20,tackles_loss,1,,,,,
player,201109180min,min,WinfAn20,qb_hits,0,,,,,
player,201109180min,min,WinfAn20,fumbles_rec,0,,,,,
player,201109180min,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201109180min,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201109180min,min,WinfAn20,fumbles_forced,0,,,,,
player,201109180min,min,HendE.20,def_int,0,,,,,
player,201109180min,min,HendE.20,def_int_yds,0,,,,,
player,201109180min,min,HendE.20,def_int_td,0,,,,,
player,201109180min,min,HendE.20,def_int_long,0,,,,,
player,201109180min,min,HendE.20,pass_defended,0,,,,,
player,201109180min,min,HendE.20,sacks,0.0,,,,,
player,201109180min,min,HendE.20,tackles_combined,6,,,,,
player,201109180min,min,HendE.20,tackles_solo,5,,,,,
player,201109180min,min,HendE.20,tackles_assists,1,,,,,
player,201109180min,min,HendE.20,tackles_loss,1,,,,,
player,201109180min,min,HendE.20,qb_hits,0,,,,,
player,201109180min,min,HendE.20,fumbles_rec,0,,,,,
player,201109180min,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201109180min,min,HendE.20,fumbles_rec_td,0,,,,,
player,201109180min,min,HendE.20,fumbles_forced,0,,,,,
player,201109180min,min,GreeCh99,def_int,0,,,,,
player,201109180min,min,GreeCh99,def_int_yds,0,,,,,
player,201109180min,min,GreeCh99,def_int_td,0,,,,,
player,201109180min,min,GreeCh99,def_int_long,0,,,,,
player,201109180min,min,GreeCh99,pass_defended,0,,,,,
player,201109180min,min,GreeCh99,sacks,0.0,,,,,
player,201109180min,min,GreeCh99,tackles_combined,5,,,,,
player,201109180min,min,GreeCh99,tackles_solo,2,,,,,
player,201109180min,min,GreeCh99,tackles_assists,3,,,,,
player,201109180min,min,GreeCh99,tackles_loss,0,,,,,
player,201109180min,min,GreeCh99,qb_hits,0,,,,,
player,201109180min,min,GreeCh99,fumbles_rec,0,,,,,
player,201109180min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201109180min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201109180min,min,GreeCh99,fumbles_forced,0,,,,,
player,201109180min,min,SanfJa99,def_int,0,,,,,
player,201109180min,min,SanfJa99,def_int_yds,0,,,,,
player,201109180min,min,SanfJa99,def_int_td,0,,,,,
player,201109180min,min,SanfJa99,def_int_long,0,,,,,
player,201109180min,min,SanfJa99,pass_defended,1,,,,,
player,201109180min,min,SanfJa99,sacks,0.0,,,,,
player,201109180min,min,SanfJa99,tackles_combined,5,,,,,
player,201109180min,min,SanfJa99,tackles_solo,3,,,,,
player,201109180min,min,SanfJa99,tackles_assists,2,,,,,
player,201109180min,min,SanfJa99,tackles_loss,1,,,,,
player,201109180min,min,SanfJa99,qb_hits,0,,,,,
player,201109180min,min,SanfJa99,fumbles_rec,0,,,,,
player,201109180min,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201109180min,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201109180min,min,SanfJa99,fumbles_forced,0,,,,,
player,201109180min,min,AlleAs99,def_int,0,,,,,
player,201109180min,min,AlleAs99,def_int_yds,0,,,,,
player,201109180min,min,AlleAs99,def_int_td,0,,,,,
player,201109180min,min,AlleAs99,def_int_long,0,,,,,
player,201109180min,min,AlleAs99,pass_defended,0,,,,,
player,201109180min,min,AlleAs99,sacks,0.0,,,,,
player,201109180min,min,AlleAs99,tackles_combined,3,,,,,
player,201109180min,min,AlleAs99,tackles_solo,3,,,,,
player,201109180min,min,AlleAs99,tackles_assists,0,,,,,
player,201109180min,min,AlleAs99,tackles_loss,0,,,,,
player,201109180min,min,AlleAs99,qb_hits,0,,,,,
player,201109180min,min,AlleAs99,fumbles_rec,0,,,,,
player,201109180min,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201109180min,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201109180min,min,AlleAs99,fumbles_forced,0,,,,,
player,201109180min,min,BallCh00,def_int,0,,,,,
player,201109180min,min,BallCh00,def_int_yds,0,,,,,
player,201109180min,min,BallCh00,def_int_td,0,,,,,
player,201109180min,min,BallCh00,def_int_long,0,,,,,
player,201109180min,min,BallCh00,pass_defended,0,,,,,
player,201109180min,min,BallCh00,sacks,0.0,,,,,
player,201109180min,min,BallCh00,tackles_combined,1,,,,,
player,201109180min,min,BallCh00,tackles_solo,0,,,,,
player,201109180min,min,BallCh00,tackles_assists,1,,,,,
player,201109180min,min,BallCh00,tackles_loss,0,,,,,
player,201109180min,min,BallCh00,qb_hits,0,,,,,
player,201109180min,min,BallCh00,fumbles_rec,0,,,,,
player,201109180min,min,BallCh00,fumbles_rec_yds,0,,,,,
player,201109180min,min,BallCh00,fumbles_rec_td,0,,,,,
player,201109180min,min,BallCh00,fumbles_forced,0,,,,,
player,201109180min,min,EvanFr21,def_int,0,,,,,
player,201109180min,min,EvanFr21,def_int_yds,0,,,,,
player,201109180min,min,EvanFr21,def_int_td,0,,,,,
player,201109180min,min,EvanFr21,def_int_long,0,,,,,
player,201109180min,min,EvanFr21,pass_defended,0,,,,,
player,201109180min,min,EvanFr21,sacks,0.0,,,,,
player,201109180min,min,EvanFr21,tackles_combined,1,,,,,
player,201109180min,min,EvanFr21,tackles_solo,1,,,,,
player,201109180min,min,EvanFr21,tackles_assists,0,,,,,
player,201109180min,min,EvanFr21,tackles_loss,0,,,,,
player,201109180min,min,EvanFr21,qb_hits,0,,,,,
player,201109180min,min,EvanFr21,fumbles_rec,0,,,,,
player,201109180min,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201109180min,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201109180min,min,EvanFr21,fumbles_forced,0,,,,,
player,201109180min,min,GerhTo00,def_int,0,,,,,
player,201109180min,min,GerhTo00,def_int_yds,0,,,,,
player,201109180min,min,GerhTo00,def_int_td,0,,,,,
player,201109180min,min,GerhTo00,def_int_long,0,,,,,
player,201109180min,min,GerhTo00,pass_defended,0,,,,,
player,201109180min,min,GerhTo00,sacks,0.0,,,,,
player,201109180min,min,GerhTo00,tackles_combined,1,,,,,
player,201109180min,min,GerhTo00,tackles_solo,1,,,,,
player,201109180min,min,GerhTo00,tackles_assists,0,,,,,
player,201109180min,min,GerhTo00,tackles_loss,0,,,,,
player,201109180min,min,GerhTo00,qb_hits,0,,,,,
player,201109180min,min,GerhTo00,fumbles_rec,0,,,,,
player,201109180min,min,GerhTo00,fumbles_rec_yds,0,,,,,
player,201109180min,min,GerhTo00,fumbles_rec_td,0,,,,,
player,201109180min,min,GerhTo00,fumbles_forced,0,,,,,
player,201109180min,min,GrifCe20,def_int,0,,,,,
player,201109180min,min,GrifCe20,def_int_yds,0,,,,,
player,201109180min,min,GrifCe20,def_int_td,0,,,,,
player,201109180min,min,GrifCe20,def_int_long,0,,,,,
player,201109180min,min,GrifCe20,pass_defended,2,,,,,
player,201109180min,min,GrifCe20,sacks,0.0,,,,,
player,201109180min,min,GrifCe20,tackles_combined,1,,,,,
player,201109180min,min,GrifCe20,tackles_solo,0,,,,,
player,201109180min,min,GrifCe20,tackles_assists,1,,,,,
player,201109180min,min,GrifCe20,tackles_loss,0,,,,,
player,201109180min,min,GrifCe20,qb_hits,0,,,,,
player,201109180min,min,GrifCe20,fumbles_rec,0,,,,,
player,201109180min,min,GrifCe20,fumbles_rec_yds,0,,,,,
player,201109180min,min,GrifCe20,fumbles_rec_td,0,,,,,
player,201109180min,min,GrifCe20,fumbles_forced,0,,,,,
player,201109180min,min,HendEr99,def_int,0,,,,,
player,201109180min,min,HendEr99,def_int_yds,0,,,,,
player,201109180min,min,HendEr99,def_int_td,0,,,,,
player,201109180min,min,HendEr99,def_int_long,0,,,,,
player,201109180min,min,HendEr99,pass_defended,0,,,,,
player,201109180min,min,HendEr99,sacks,0.0,,,,,
player,201109180min,min,HendEr99,tackles_combined,1,,,,,
player,201109180min,min,HendEr99,tackles_solo,1,,,,,
player,201109180min,min,HendEr99,tackles_assists,0,,,,,
player,201109180min,min,HendEr99,tackles_loss,0,,,,,
player,201109180min,min,HendEr99,qb_hits,0,,,,,
player,201109180min,min,HendEr99,fumbles_rec,0,,,,,
player,201109180min,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201109180min,min,HendEr99,fumbles_rec_td,0,,,,,
player,201109180min,min,HendEr99,fumbles_forced,0,,,,,
player,201109180min,min,JohnTy99,def_int,0,,,,,
player,201109180min,min,JohnTy99,def_int_yds,0,,,,,
player,201109180min,min,JohnTy99,def_int_td,0,,,,,
