game,2011,7,20111023,201110230oti,htx,"Houston Texans",41,oti,"Tennessee Titans",7
player,201110230oti,htx,WaltKe00,pass_long,0,,,,,
player,201110230oti,htx,WaltKe00,pass_rating,,,,,,
player,201110230oti,htx,WaltKe00,rush_att,0,,,,,
player,201110230oti,htx,WaltKe00,rush_yds,0,,,,,
player,201110230oti,htx,WaltKe00,rush_td,0,,,,,
player,201110230oti,htx,WaltKe00,rush_long,0,,,,,
player,201110230oti,htx,WaltKe00,targets,4,,,,,
player,201110230oti,htx,WaltKe00,rec,3,,,,,
player,201110230oti,htx,WaltKe00,rec_yds,35,,,,,
player,201110230oti,htx,WaltKe00,rec_td,0,,,,,
player,201110230oti,htx,WaltKe00,rec_long,20,,,,,
player,201110230oti,htx,WaltKe00,fumbles,0,,,,,
player,201110230oti,htx,WaltKe00,fumbles_lost,,,,,,
player,201110230oti,htx,DreeJo00,pass_cmp,0,,,,,
player,201110230oti,htx,DreeJo00,pass_att,0,,,,,
player,201110230oti,htx,DreeJo00,pass_yds,0,,,,,
player,201110230oti,htx,DreeJo00,pass_td,0,,,,,
player,201110230oti,htx,DreeJo00,pass_int,0,,,,,
player,201110230oti,htx,DreeJo00,pass_sacked,0,,,,,
player,201110230oti,htx,DreeJo00,pass_sacked_yds,0,,,,,
player,201110230oti,htx,DreeJo00,pass_long,0,,,,,
player,201110230oti,htx,DreeJo00,pass_rating,,,,,,
player,201110230oti,htx,DreeJo00,rush_att,0,,,,,
player,201110230oti,htx,DreeJo00,rush_yds,0,,,,,
player,201110230oti,htx,DreeJo00,rush_td,0,,,,,
player,201110230oti,htx,DreeJo00,rush_long,0,,,,,
player,201110230oti,htx,DreeJo00,targets,2,,,,,
player,201110230oti,htx,DreeJo00,rec,2,,,,,
player,201110230oti,htx,DreeJo00,rec_yds,31,,,,,
player,201110230oti,htx,DreeJo00,rec_td,1,,,,,
player,201110230oti,htx,DreeJo00,rec_long,21,,,,,
player,201110230oti,htx,DreeJo00,fumbles,0,,,,,
player,201110230oti,htx,DreeJo00,fumbles_lost,,,,,,
player,201110230oti,htx,MasoDe00,pass_cmp,0,,,,,
player,201110230oti,htx,MasoDe00,pass_att,0,,,,,
player,201110230oti,htx,MasoDe00,pass_yds,0,,,,,
player,201110230oti,htx,MasoDe00,pass_td,0,,,,,
player,201110230oti,htx,MasoDe00,pass_int,0,,,,,
player,201110230oti,htx,MasoDe00,pass_sacked,0,,,,,
player,201110230oti,htx,MasoDe00,pass_sacked_yds,0,,,,,
player,201110230oti,htx,MasoDe00,pass_long,0,,,,,
player,201110230oti,htx,MasoDe00,pass_rating,,,,,,
player,201110230oti,htx,MasoDe00,rush_att,0,,,,,
player,201110230oti,htx,MasoDe00,rush_yds,0,,,,,
player,201110230oti,htx,MasoDe00,rush_td,0,,,,,
player,201110230oti,htx,MasoDe00,rush_long,0,,,,,
player,201110230oti,htx,MasoDe00,targets,1,,,,,
player,201110230oti,htx,MasoDe00,rec,1,,,,,
player,201110230oti,htx,MasoDe00,rec_yds,7,,,,,
player,201110230oti,htx,MasoDe00,rec_td,0,,,,,
player,201110230oti,htx,MasoDe00,rec_long,7,,,,,
player,201110230oti,htx,MasoDe00,fumbles,0,,,,,
player,201110230oti,htx,MasoDe00,fumbles_lost,,,,,,
player,201110230oti,htx,JohnBr02,pass_cmp,0,,,,,
player,201110230oti,htx,JohnBr02,pass_att,0,,,,,
player,201110230oti,htx,JohnBr02,pass_yds,0,,,,,
player,201110230oti,htx,JohnBr02,pass_td,0,,,,,
player,201110230oti,htx,JohnBr02,pass_int,0,,,,,
player,201110230oti,htx,JohnBr02,pass_sacked,0,,,,,
player,201110230oti,htx,JohnBr02,pass_sacked_yds,0,,,,,
player,201110230oti,htx,JohnBr02,pass_long,0,,,,,
player,201110230oti,htx,JohnBr02,pass_rating,,,,,,
player,201110230oti,htx,JohnBr02,rush_att,0,,,,,
player,201110230oti,htx,JohnBr02,rush_yds,0,,,,,
player,201110230oti,htx,JohnBr02,rush_td,0,,,,,
player,201110230oti,htx,JohnBr02,rush_long,0,,,,,
player,201110230oti,htx,JohnBr02,targets,1,,,,,
player,201110230oti,htx,JohnBr02,rec,1,,,,,
player,201110230oti,htx,JohnBr02,rec_yds,6,,,,,
player,201110230oti,htx,JohnBr02,rec_td,0,,,,,
player,201110230oti,htx,JohnBr02,rec_long,6,,,,,
player,201110230oti,htx,JohnBr02,fumbles,0,,,,,
player,201110230oti,htx,JohnBr02,fumbles_lost,,,,,,
player,201110230oti,htx,VickLa00,pass_cmp,0,,,,,
player,201110230oti,htx,VickLa00,pass_att,0,,,,,
player,201110230oti,htx,VickLa00,pass_yds,0,,,,,
player,201110230oti,htx,VickLa00,pass_td,0,,,,,
player,201110230oti,htx,VickLa00,pass_int,0,,,,,
player,201110230oti,htx,VickLa00,pass_sacked,0,,,,,
player,201110230oti,htx,VickLa00,pass_sacked_yds,0,,,,,
player,201110230oti,htx,VickLa00,pass_long,0,,,,,
player,201110230oti,htx,VickLa00,pass_rating,,,,,,
player,201110230oti,htx,VickLa00,rush_att,1,,,,,
player,201110230oti,htx,VickLa00,rush_yds,0,,,,,
player,201110230oti,htx,VickLa00,rush_td,0,,,,,
player,201110230oti,htx,VickLa00,rush_long,0,,,,,
player,201110230oti,htx,VickLa00,targets,0,,,,,
player,201110230oti,htx,VickLa00,rec,0,,,,,
player,201110230oti,htx,VickLa00,rec_yds,0,,,,,
player,201110230oti,htx,VickLa00,rec_td,0,,,,,
player,201110230oti,htx,VickLa00,rec_long,0,,,,,
player,201110230oti,htx,VickLa00,fumbles,0,,,,,
player,201110230oti,htx,VickLa00,fumbles_lost,,,,,,
player,201110230oti,htx,JoneJa03,pass_cmp,0,,,,,
player,201110230oti,htx,JoneJa03,pass_att,0,,,,,
player,201110230oti,htx,JoneJa03,pass_yds,0,,,,,
player,201110230oti,htx,JoneJa03,pass_td,0,,,,,
player,201110230oti,htx,JoneJa03,pass_int,0,,,,,
player,201110230oti,htx,JoneJa03,pass_sacked,0,,,,,
player,201110230oti,htx,JoneJa03,pass_sacked_yds,0,,,,,
player,201110230oti,htx,JoneJa03,pass_long,0,,,,,
player,201110230oti,htx,JoneJa03,pass_rating,,,,,,
player,201110230oti,htx,JoneJa03,rush_att,1,,,,,
player,201110230oti,htx,JoneJa03,rush_yds,-4,,,,,
player,201110230oti,htx,JoneJa03,rush_td,0,,,,,
player,201110230oti,htx,JoneJa03,rush_long,-4,,,,,
player,201110230oti,htx,JoneJa03,targets,4,,,,,
player,201110230oti,htx,JoneJa03,rec,2,,,,,
player,201110230oti,htx,JoneJa03,rec_yds,27,,,,,
player,201110230oti,htx,JoneJa03,rec_td,0,,,,,
player,201110230oti,htx,JoneJa03,rec_long,20,,,,,
player,201110230oti,htx,JoneJa03,fumbles,0,,,,,
player,201110230oti,htx,JoneJa03,fumbles_lost,,,,,,
player,201110230oti,oti,HassMa00,pass_cmp,14,,,,,
player,201110230oti,oti,HassMa00,pass_att,30,,,,,
player,201110230oti,oti,HassMa00,pass_yds,104,,,,,
player,201110230oti,oti,HassMa00,pass_td,1,,,,,
player,201110230oti,oti,HassMa00,pass_int,2,,,,,
player,201110230oti,oti,HassMa00,pass_sacked,1,,,,,
player,201110230oti,oti,HassMa00,pass_sacked_yds,12,,,,,
player,201110230oti,oti,HassMa00,pass_long,17,,,,,
player,201110230oti,oti,HassMa00,pass_rating,38.8,,,,,
player,201110230oti,oti,HassMa00,rush_att,0,,,,,
player,201110230oti,oti,HassMa00,rush_yds,0,,,,,
player,201110230oti,oti,HassMa00,rush_td,0,,,,,
player,201110230oti,oti,HassMa00,rush_long,0,,,,,
player,201110230oti,oti,HassMa00,targets,0,,,,,
player,201110230oti,oti,HassMa00,rec,0,,,,,
player,201110230oti,oti,HassMa00,rec_yds,0,,,,,
player,201110230oti,oti,HassMa00,rec_td,0,,,,,
player,201110230oti,oti,HassMa00,rec_long,0,,,,,
player,201110230oti,oti,HassMa00,fumbles,0,,,,,
player,201110230oti,oti,HassMa00,fumbles_lost,,,,,,
player,201110230oti,oti,LockJa00,pass_cmp,1,,,,,
player,201110230oti,oti,LockJa00,pass_att,1,,,,,
player,201110230oti,oti,LockJa00,pass_yds,12,,,,,
player,201110230oti,oti,LockJa00,pass_td,0,,,,,
player,201110230oti,oti,LockJa00,pass_int,0,,,,,
player,201110230oti,oti,LockJa00,pass_sacked,1,,,,,
player,201110230oti,oti,LockJa00,pass_sacked_yds,9,,,,,
player,201110230oti,oti,LockJa00,pass_long,12,,,,,
player,201110230oti,oti,LockJa00,pass_rating,116.7,,,,,
player,201110230oti,oti,LockJa00,rush_att,0,,,,,
player,201110230oti,oti,LockJa00,rush_yds,0,,,,,
player,201110230oti,oti,LockJa00,rush_td,0,,,,,
player,201110230oti,oti,LockJa00,rush_long,0,,,,,
player,201110230oti,oti,LockJa00,targets,0,,,,,
player,201110230oti,oti,LockJa00,rec,0,,,,,
player,201110230oti,oti,LockJa00,rec_yds,0,,,,,
player,201110230oti,oti,LockJa00,rec_td,0,,,,,
player,201110230oti,oti,LockJa00,rec_long,0,,,,,
player,201110230oti,oti,LockJa00,fumbles,0,,,,,
player,201110230oti,oti,LockJa00,fumbles_lost,,,,,,
player,201110230oti,oti,RingJa00,pass_cmp,0,,,,,
player,201110230oti,oti,RingJa00,pass_att,0,,,,,
player,201110230oti,oti,RingJa00,pass_yds,0,,,,,
player,201110230oti,oti,RingJa00,pass_td,0,,,,,
player,201110230oti,oti,RingJa00,pass_int,0,,,,,
player,201110230oti,oti,RingJa00,pass_sacked,0,,,,,
player,201110230oti,oti,RingJa00,pass_sacked_yds,0,,,,,
player,201110230oti,oti,RingJa00,pass_long,0,,,,,
player,201110230oti,oti,RingJa00,pass_rating,,,,,,
player,201110230oti,oti,RingJa00,rush_att,3,,,,,
player,201110230oti,oti,RingJa00,rush_yds,31,,,,,
player,201110230oti,oti,RingJa00,rush_td,0,,,,,
player,201110230oti,oti,RingJa00,rush_long,25,,,,,
player,201110230oti,oti,RingJa00,targets,1,,,,,
player,201110230oti,oti,RingJa00,rec,1,,,,,
player,201110230oti,oti,RingJa00,rec_yds,17,,,,,
player,201110230oti,oti,RingJa00,rec_td,0,,,,,
player,201110230oti,oti,RingJa00,rec_long,17,,,,,
player,201110230oti,oti,RingJa00,fumbles,0,,,,,
player,201110230oti,oti,RingJa00,fumbles_lost,,,,,,
player,201110230oti,oti,JohnCh04,pass_cmp,0,,,,,
player,201110230oti,oti,JohnCh04,pass_att,0,,,,,
player,201110230oti,oti,JohnCh04,pass_yds,0,,,,,
player,201110230oti,oti,JohnCh04,pass_td,0,,,,,
player,201110230oti,oti,JohnCh04,pass_int,0,,,,,
player,201110230oti,oti,JohnCh04,pass_sacked,0,,,,,
player,201110230oti,oti,JohnCh04,pass_sacked_yds,0,,,,,
player,201110230oti,oti,JohnCh04,pass_long,0,,,,,
player,201110230oti,oti,JohnCh04,pass_rating,,,,,,
player,201110230oti,oti,JohnCh04,rush_att,10,,,,,
player,201110230oti,oti,JohnCh04,rush_yds,18,,,,,
player,201110230oti,oti,JohnCh04,rush_td,0,,,,,
player,201110230oti,oti,JohnCh04,rush_long,3,,,,,
player,201110230oti,oti,JohnCh04,targets,6,,,,,
player,201110230oti,oti,JohnCh04,rec,6,,,,,
player,201110230oti,oti,JohnCh04,rec_yds,27,,,,,
player,201110230oti,oti,JohnCh04,rec_td,0,,,,,
player,201110230oti,oti,JohnCh04,rec_long,17,,,,,
player,201110230oti,oti,JohnCh04,fumbles,1,,,,,
player,201110230oti,oti,JohnCh04,fumbles_lost,0,,,,,
player,201110230oti,oti,HarpJa01,pass_cmp,0,,,,,
player,201110230oti,oti,HarpJa01,pass_att,0,,,,,
player,201110230oti,oti,HarpJa01,pass_yds,0,,,,,
player,201110230oti,oti,HarpJa01,pass_td,0,,,,,
player,201110230oti,oti,HarpJa01,pass_int,0,,,,,
player,201110230oti,oti,HarpJa01,pass_sacked,0,,,,,
player,201110230oti,oti,HarpJa01,pass_sacked_yds,0,,,,,
player,201110230oti,oti,HarpJa01,pass_long,0,,,,,
player,201110230oti,oti,HarpJa01,pass_rating,,,,,,
player,201110230oti,oti,HarpJa01,rush_att,2,,,,,
player,201110230oti,oti,HarpJa01,rush_yds,4,,,,,
player,201110230oti,oti,HarpJa01,rush_td,0,,,,,
player,201110230oti,oti,HarpJa01,rush_long,3,,,,,
player,201110230oti,oti,HarpJa01,targets,0,,,,,
player,201110230oti,oti,HarpJa01,rec,0,,,,,
player,201110230oti,oti,HarpJa01,rec_yds,0,,,,,
player,201110230oti,oti,HarpJa01,rec_td,0,,,,,
player,201110230oti,oti,HarpJa01,rec_long,0,,,,,
player,201110230oti,oti,HarpJa01,fumbles,0,,,,,
player,201110230oti,oti,HarpJa01,fumbles_lost,,,,,,
player,201110230oti,oti,HawkLa00,pass_cmp,0,,,,,
player,201110230oti,oti,HawkLa00,pass_att,0,,,,,
player,201110230oti,oti,HawkLa00,pass_yds,0,,,,,
player,201110230oti,oti,HawkLa00,pass_td,0,,,,,
player,201110230oti,oti,HawkLa00,pass_int,0,,,,,
player,201110230oti,oti,HawkLa00,pass_sacked,0,,,,,
player,201110230oti,oti,HawkLa00,pass_sacked_yds,0,,,,,
player,201110230oti,oti,HawkLa00,pass_long,0,,,,,
player,201110230oti,oti,HawkLa00,pass_rating,,,,,,
player,201110230oti,oti,HawkLa00,rush_att,0,,,,,
player,201110230oti,oti,HawkLa00,rush_yds,0,,,,,
player,201110230oti,oti,HawkLa00,rush_td,0,,,,,
player,201110230oti,oti,HawkLa00,rush_long,0,,,,,
player,201110230oti,oti,HawkLa00,targets,7,,,,,
player,201110230oti,oti,HawkLa00,rec,3,,,,,
player,201110230oti,oti,HawkLa00,rec_yds,24,,,,,
player,201110230oti,oti,HawkLa00,rec_td,0,,,,,
player,201110230oti,oti,HawkLa00,rec_long,12,,,,,
player,201110230oti,oti,HawkLa00,fumbles,0,,,,,
player,201110230oti,oti,HawkLa00,fumbles_lost,,,,,,
player,201110230oti,oti,CookJa02,pass_cmp,0,,,,,
player,201110230oti,oti,CookJa02,pass_att,0,,,,,
player,201110230oti,oti,CookJa02,pass_yds,0,,,,,
player,201110230oti,oti,CookJa02,pass_td,0,,,,,
player,201110230oti,oti,CookJa02,pass_int,0,,,,,
player,201110230oti,oti,CookJa02,pass_sacked,0,,,,,
player,201110230oti,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201110230oti,oti,CookJa02,pass_long,0,,,,,
player,201110230oti,oti,CookJa02,pass_rating,,,,,,
player,201110230oti,oti,CookJa02,rush_att,0,,,,,
player,201110230oti,oti,CookJa02,rush_yds,0,,,,,
player,201110230oti,oti,CookJa02,rush_td,0,,,,,
player,201110230oti,oti,CookJa02,rush_long,0,,,,,
player,201110230oti,oti,CookJa02,targets,2,,,,,
player,201110230oti,oti,CookJa02,rec,2,,,,,
player,201110230oti,oti,CookJa02,rec_yds,22,,,,,
player,201110230oti,oti,CookJa02,rec_td,1,,,,,
player,201110230oti,oti,CookJa02,rec_long,17,,,,,
player,201110230oti,oti,CookJa02,fumbles,0,,,,,
player,201110230oti,oti,CookJa02,fumbles_lost,,,,,,
player,201110230oti,oti,StevCr00,pass_cmp,0,,,,,
player,201110230oti,oti,StevCr00,pass_att,0,,,,,
player,201110230oti,oti,StevCr00,pass_yds,0,,,,,
player,201110230oti,oti,StevCr00,pass_td,0,,,,,
player,201110230oti,oti,StevCr00,pass_int,0,,,,,
player,201110230oti,oti,StevCr00,pass_sacked,0,,,,,
player,201110230oti,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201110230oti,oti,StevCr00,pass_long,0,,,,,
player,201110230oti,oti,StevCr00,pass_rating,,,,,,
player,201110230oti,oti,StevCr00,rush_att,0,,,,,
player,201110230oti,oti,StevCr00,rush_yds,0,,,,,
player,201110230oti,oti,StevCr00,rush_td,0,,,,,
player,201110230oti,oti,StevCr00,rush_long,0,,,,,
player,201110230oti,oti,StevCr00,targets,1,,,,,
player,201110230oti,oti,StevCr00,rec,1,,,,,
player,201110230oti,oti,StevCr00,rec_yds,11,,,,,
player,201110230oti,oti,StevCr00,rec_td,0,,,,,
player,201110230oti,oti,StevCr00,rec_long,11,,,,,
player,201110230oti,oti,StevCr00,fumbles,0,,,,,
player,201110230oti,oti,StevCr00,fumbles_lost,,,,,,
player,201110230oti,oti,WashNa00,pass_cmp,0,,,,,
player,201110230oti,oti,WashNa00,pass_att,0,,,,,
player,201110230oti,oti,WashNa00,pass_yds,0,,,,,
player,201110230oti,oti,WashNa00,pass_td,0,,,,,
player,201110230oti,oti,WashNa00,pass_int,0,,,,,
player,201110230oti,oti,WashNa00,pass_sacked,0,,,,,
player,201110230oti,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201110230oti,oti,WashNa00,pass_long,0,,,,,
player,201110230oti,oti,WashNa00,pass_rating,,,,,,
player,201110230oti,oti,WashNa00,rush_att,0,,,,,
player,201110230oti,oti,WashNa00,rush_yds,0,,,,,
player,201110230oti,oti,WashNa00,rush_td,0,,,,,
player,201110230oti,oti,WashNa00,rush_long,0,,,,,
player,201110230oti,oti,WashNa00,targets,3,,,,,
player,201110230oti,oti,WashNa00,rec,1,,,,,
player,201110230oti,oti,WashNa00,rec_yds,10,,,,,
player,201110230oti,oti,WashNa00,rec_td,0,,,,,
player,201110230oti,oti,WashNa00,rec_long,10,,,,,
player,201110230oti,oti,WashNa00,fumbles,0,,,,,
player,201110230oti,oti,WashNa00,fumbles_lost,,,,,,
player,201110230oti,oti,WillDa04,pass_cmp,0,,,,,
player,201110230oti,oti,WillDa04,pass_att,0,,,,,
player,201110230oti,oti,WillDa04,pass_yds,0,,,,,
player,201110230oti,oti,WillDa04,pass_td,0,,,,,
player,201110230oti,oti,WillDa04,pass_int,0,,,,,
player,201110230oti,oti,WillDa04,pass_sacked,0,,,,,
player,201110230oti,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201110230oti,oti,WillDa04,pass_long,0,,,,,
player,201110230oti,oti,WillDa04,pass_rating,,,,,,
player,201110230oti,oti,WillDa04,rush_att,0,,,,,
player,201110230oti,oti,WillDa04,rush_yds,0,,,,,
player,201110230oti,oti,WillDa04,rush_td,0,,,,,
player,201110230oti,oti,WillDa04,rush_long,0,,,,,
player,201110230oti,oti,WillDa04,targets,4,,,,,
player,201110230oti,oti,WillDa04,rec,1,,,,,
player,201110230oti,oti,WillDa04,rec_yds,5,,,,,
player,201110230oti,oti,WillDa04,rec_td,0,,,,,
player,201110230oti,oti,WillDa04,rec_long,5,,,,,
player,201110230oti,oti,WillDa04,fumbles,0,,,,,
player,201110230oti,oti,WillDa04,fumbles_lost,,,,,,
player,201110230oti,oti,HallAh00,pass_cmp,0,,,,,
player,201110230oti,oti,HallAh00,pass_att,0,,,,,
player,201110230oti,oti,HallAh00,pass_yds,0,,,,,
player,201110230oti,oti,HallAh00,pass_td,0,,,,,
player,201110230oti,oti,HallAh00,pass_int,0,,,,,
player,201110230oti,oti,HallAh00,pass_sacked,0,,,,,
player,201110230oti,oti,HallAh00,pass_sacked_yds,0,,,,,
player,201110230oti,oti,HallAh00,pass_long,0,,,,,
player,201110230oti,oti,HallAh00,pass_rating,,,,,,
player,201110230oti,oti,HallAh00,rush_att,0,,,,,
player,201110230oti,oti,HallAh00,rush_yds,0,,,,,
player,201110230oti,oti,HallAh00,rush_td,0,,,,,
player,201110230oti,oti,HallAh00,rush_long,0,,,,,
player,201110230oti,oti,HallAh00,targets,3,,,,,
player,201110230oti,oti,HallAh00,rec,0,,,,,
player,201110230oti,oti,HallAh00,rec_yds,0,,,,,
player,201110230oti,oti,HallAh00,rec_td,0,,,,,
player,201110230oti,oti,HallAh00,rec_long,0,,,,,
player,201110230oti,oti,HallAh00,fumbles,0,,,,,
