game,2011,3,20110925,201109250chi,gnb,"Green Bay Packers",27,chi,"Chicago Bears",17
player,201109250chi,gnb,FinlJe00,rec_td,3,,,,,
player,201109250chi,gnb,FinlJe00,rec_long,24,,,,,
player,201109250chi,gnb,FinlJe00,fumbles,0,,,,,
player,201109250chi,gnb,FinlJe00,fumbles_lost,,,,,,
player,201109250chi,gnb,NelsJo00,pass_cmp,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_att,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_yds,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_td,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_int,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_sacked,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_long,0,,,,,
player,201109250chi,gnb,NelsJo00,pass_rating,,,,,,
player,201109250chi,gnb,NelsJo00,rush_att,0,,,,,
player,201109250chi,gnb,NelsJo00,rush_yds,0,,,,,
player,201109250chi,gnb,NelsJo00,rush_td,0,,,,,
player,201109250chi,gnb,NelsJo00,rush_long,0,,,,,
player,201109250chi,gnb,NelsJo00,targets,5,,,,,
player,201109250chi,gnb,NelsJo00,rec,3,,,,,
player,201109250chi,gnb,NelsJo00,rec_yds,40,,,,,
player,201109250chi,gnb,NelsJo00,rec_td,0,,,,,
player,201109250chi,gnb,NelsJo00,rec_long,18,,,,,
player,201109250chi,gnb,NelsJo00,fumbles,0,,,,,
player,201109250chi,gnb,NelsJo00,fumbles_lost,,,,,,
player,201109250chi,gnb,JoneJa04,pass_cmp,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_att,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_yds,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_td,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_int,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_sacked,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_long,0,,,,,
player,201109250chi,gnb,JoneJa04,pass_rating,,,,,,
player,201109250chi,gnb,JoneJa04,rush_att,0,,,,,
player,201109250chi,gnb,JoneJa04,rush_yds,0,,,,,
player,201109250chi,gnb,JoneJa04,rush_td,0,,,,,
player,201109250chi,gnb,JoneJa04,rush_long,0,,,,,
player,201109250chi,gnb,JoneJa04,targets,6,,,,,
player,201109250chi,gnb,JoneJa04,rec,4,,,,,
player,201109250chi,gnb,JoneJa04,rec_yds,24,,,,,
player,201109250chi,gnb,JoneJa04,rec_td,0,,,,,
player,201109250chi,gnb,JoneJa04,rec_long,13,,,,,
player,201109250chi,gnb,JoneJa04,fumbles,0,,,,,
player,201109250chi,gnb,JoneJa04,fumbles_lost,,,,,,
player,201109250chi,gnb,CobbRa00,pass_cmp,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_att,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_yds,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_td,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_int,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_sacked,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_long,0,,,,,
player,201109250chi,gnb,CobbRa00,pass_rating,,,,,,
player,201109250chi,gnb,CobbRa00,rush_att,0,,,,,
player,201109250chi,gnb,CobbRa00,rush_yds,0,,,,,
player,201109250chi,gnb,CobbRa00,rush_td,0,,,,,
player,201109250chi,gnb,CobbRa00,rush_long,0,,,,,
player,201109250chi,gnb,CobbRa00,targets,1,,,,,
player,201109250chi,gnb,CobbRa00,rec,1,,,,,
player,201109250chi,gnb,CobbRa00,rec_yds,13,,,,,
player,201109250chi,gnb,CobbRa00,rec_td,0,,,,,
player,201109250chi,gnb,CobbRa00,rec_long,13,,,,,
player,201109250chi,gnb,CobbRa00,fumbles,0,,,,,
player,201109250chi,gnb,CobbRa00,fumbles_lost,,,,,,
player,201109250chi,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_att,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_yds,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_td,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_int,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_long,0,,,,,
player,201109250chi,gnb,KuhnJo00,pass_rating,,,,,,
player,201109250chi,gnb,KuhnJo00,rush_att,0,,,,,
player,201109250chi,gnb,KuhnJo00,rush_yds,0,,,,,
player,201109250chi,gnb,KuhnJo00,rush_td,0,,,,,
player,201109250chi,gnb,KuhnJo00,rush_long,0,,,,,
player,201109250chi,gnb,KuhnJo00,targets,1,,,,,
player,201109250chi,gnb,KuhnJo00,rec,1,,,,,
player,201109250chi,gnb,KuhnJo00,rec_yds,7,,,,,
player,201109250chi,gnb,KuhnJo00,rec_td,0,,,,,
player,201109250chi,gnb,KuhnJo00,rec_long,7,,,,,
player,201109250chi,gnb,KuhnJo00,fumbles,0,,,,,
player,201109250chi,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201109250chi,gnb,DrivDo00,pass_cmp,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_att,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_yds,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_td,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_int,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_sacked,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_long,0,,,,,
player,201109250chi,gnb,DrivDo00,pass_rating,,,,,,
player,201109250chi,gnb,DrivDo00,rush_att,0,,,,,
player,201109250chi,gnb,DrivDo00,rush_yds,0,,,,,
player,201109250chi,gnb,DrivDo00,rush_td,0,,,,,
player,201109250chi,gnb,DrivDo00,rush_long,0,,,,,
player,201109250chi,gnb,DrivDo00,targets,2,,,,,
player,201109250chi,gnb,DrivDo00,rec,0,,,,,
player,201109250chi,gnb,DrivDo00,rec_yds,0,,,,,
player,201109250chi,gnb,DrivDo00,rec_td,0,,,,,
player,201109250chi,gnb,DrivDo00,rec_long,0,,,,,
player,201109250chi,gnb,DrivDo00,fumbles,0,,,,,
player,201109250chi,gnb,DrivDo00,fumbles_lost,,,,,,
player,201109250chi,chi,CutlJa00,pass_cmp,21,,,,,
player,201109250chi,chi,CutlJa00,pass_att,37,,,,,
player,201109250chi,chi,CutlJa00,pass_yds,302,,,,,
player,201109250chi,chi,CutlJa00,pass_td,2,,,,,
player,201109250chi,chi,CutlJa00,pass_int,2,,,,,
player,201109250chi,chi,CutlJa00,pass_sacked,3,,,,,
player,201109250chi,chi,CutlJa00,pass_sacked_yds,24,,,,,
player,201109250chi,chi,CutlJa00,pass_long,40,,,,,
player,201109250chi,chi,CutlJa00,pass_rating,78.9,,,,,
player,201109250chi,chi,CutlJa00,rush_att,3,,,,,
player,201109250chi,chi,CutlJa00,rush_yds,11,,,,,
player,201109250chi,chi,CutlJa00,rush_td,0,,,,,
player,201109250chi,chi,CutlJa00,rush_long,9,,,,,
player,201109250chi,chi,CutlJa00,targets,0,,,,,
player,201109250chi,chi,CutlJa00,rec,0,,,,,
player,201109250chi,chi,CutlJa00,rec_yds,0,,,,,
player,201109250chi,chi,CutlJa00,rec_td,0,,,,,
player,201109250chi,chi,CutlJa00,rec_long,0,,,,,
player,201109250chi,chi,CutlJa00,fumbles,1,,,,,
player,201109250chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201109250chi,chi,FortMa00,pass_cmp,0,,,,,
player,201109250chi,chi,FortMa00,pass_att,0,,,,,
player,201109250chi,chi,FortMa00,pass_yds,0,,,,,
player,201109250chi,chi,FortMa00,pass_td,0,,,,,
player,201109250chi,chi,FortMa00,pass_int,0,,,,,
player,201109250chi,chi,FortMa00,pass_sacked,0,,,,,
player,201109250chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201109250chi,chi,FortMa00,pass_long,0,,,,,
player,201109250chi,chi,FortMa00,pass_rating,,,,,,
player,201109250chi,chi,FortMa00,rush_att,9,,,,,
player,201109250chi,chi,FortMa00,rush_yds,2,,,,,
player,201109250chi,chi,FortMa00,rush_td,0,,,,,
player,201109250chi,chi,FortMa00,rush_long,5,,,,,
player,201109250chi,chi,FortMa00,targets,8,,,,,
player,201109250chi,chi,FortMa00,rec,7,,,,,
player,201109250chi,chi,FortMa00,rec_yds,80,,,,,
player,201109250chi,chi,FortMa00,rec_td,0,,,,,
player,201109250chi,chi,FortMa00,rec_long,28,,,,,
player,201109250chi,chi,FortMa00,fumbles,0,,,,,
player,201109250chi,chi,FortMa00,fumbles_lost,,,,,,
player,201109250chi,chi,KnoxJo00,pass_cmp,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_att,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_yds,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_td,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_int,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_sacked,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_sacked_yds,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_long,0,,,,,
player,201109250chi,chi,KnoxJo00,pass_rating,,,,,,
player,201109250chi,chi,KnoxJo00,rush_att,0,,,,,
player,201109250chi,chi,KnoxJo00,rush_yds,0,,,,,
player,201109250chi,chi,KnoxJo00,rush_td,0,,,,,
player,201109250chi,chi,KnoxJo00,rush_long,0,,,,,
player,201109250chi,chi,KnoxJo00,targets,9,,,,,
player,201109250chi,chi,KnoxJo00,rec,4,,,,,
player,201109250chi,chi,KnoxJo00,rec_yds,84,,,,,
player,201109250chi,chi,KnoxJo00,rec_td,0,,,,,
player,201109250chi,chi,KnoxJo00,rec_long,40,,,,,
player,201109250chi,chi,KnoxJo00,fumbles,0,,,,,
player,201109250chi,chi,KnoxJo00,fumbles_lost,,,,,,
player,201109250chi,chi,HestDe99,pass_cmp,0,,,,,
player,201109250chi,chi,HestDe99,pass_att,0,,,,,
player,201109250chi,chi,HestDe99,pass_yds,0,,,,,
player,201109250chi,chi,HestDe99,pass_td,0,,,,,
player,201109250chi,chi,HestDe99,pass_int,0,,,,,
player,201109250chi,chi,HestDe99,pass_sacked,0,,,,,
player,201109250chi,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201109250chi,chi,HestDe99,pass_long,0,,,,,
player,201109250chi,chi,HestDe99,pass_rating,,,,,,
player,201109250chi,chi,HestDe99,rush_att,0,,,,,
player,201109250chi,chi,HestDe99,rush_yds,0,,,,,
player,201109250chi,chi,HestDe99,rush_td,0,,,,,
player,201109250chi,chi,HestDe99,rush_long,0,,,,,
player,201109250chi,chi,HestDe99,targets,5,,,,,
player,201109250chi,chi,HestDe99,rec,3,,,,,
player,201109250chi,chi,HestDe99,rec_yds,62,,,,,
player,201109250chi,chi,HestDe99,rec_td,0,,,,,
player,201109250chi,chi,HestDe99,rec_long,37,,,,,
player,201109250chi,chi,HestDe99,fumbles,0,,,,,
player,201109250chi,chi,HestDe99,fumbles_lost,,,,,,
player,201109250chi,chi,DaviKe01,pass_cmp,0,,,,,
player,201109250chi,chi,DaviKe01,pass_att,0,,,,,
player,201109250chi,chi,DaviKe01,pass_yds,0,,,,,
player,201109250chi,chi,DaviKe01,pass_td,0,,,,,
player,201109250chi,chi,DaviKe01,pass_int,0,,,,,
player,201109250chi,chi,DaviKe01,pass_sacked,0,,,,,
player,201109250chi,chi,DaviKe01,pass_sacked_yds,0,,,,,
player,201109250chi,chi,DaviKe01,pass_long,0,,,,,
player,201109250chi,chi,DaviKe01,pass_rating,,,,,,
player,201109250chi,chi,DaviKe01,rush_att,0,,,,,
player,201109250chi,chi,DaviKe01,rush_yds,0,,,,,
player,201109250chi,chi,DaviKe01,rush_td,0,,,,,
player,201109250chi,chi,DaviKe01,rush_long,0,,,,,
player,201109250chi,chi,DaviKe01,targets,2,,,,,
player,201109250chi,chi,DaviKe01,rec,1,,,,,
player,201109250chi,chi,DaviKe01,rec_yds,32,,,,,
player,201109250chi,chi,DaviKe01,rec_td,1,,,,,
player,201109250chi,chi,DaviKe01,rec_long,32,,,,,
player,201109250chi,chi,DaviKe01,fumbles,0,,,,,
player,201109250chi,chi,DaviKe01,fumbles_lost,,,,,,
player,201109250chi,chi,SanzDa00,pass_cmp,0,,,,,
player,201109250chi,chi,SanzDa00,pass_att,0,,,,,
player,201109250chi,chi,SanzDa00,pass_yds,0,,,,,
player,201109250chi,chi,SanzDa00,pass_td,0,,,,,
player,201109250chi,chi,SanzDa00,pass_int,0,,,,,
player,201109250chi,chi,SanzDa00,pass_sacked,0,,,,,
player,201109250chi,chi,SanzDa00,pass_sacked_yds,0,,,,,
player,201109250chi,chi,SanzDa00,pass_long,0,,,,,
player,201109250chi,chi,SanzDa00,pass_rating,,,,,,
player,201109250chi,chi,SanzDa00,rush_att,0,,,,,
player,201109250chi,chi,SanzDa00,rush_yds,0,,,,,
player,201109250chi,chi,SanzDa00,rush_td,0,,,,,
player,201109250chi,chi,SanzDa00,rush_long,0,,,,,
player,201109250chi,chi,SanzDa00,targets,7,,,,,
player,201109250chi,chi,SanzDa00,rec,5,,,,,
player,201109250chi,chi,SanzDa00,rec_yds,27,,,,,
player,201109250chi,chi,SanzDa00,rec_td,1,,,,,
player,201109250chi,chi,SanzDa00,rec_long,10,,,,,
player,201109250chi,chi,SanzDa00,fumbles,0,,,,,
player,201109250chi,chi,SanzDa00,fumbles_lost,,,,,,
player,201109250chi,chi,HurdSa00,pass_cmp,0,,,,,
player,201109250chi,chi,HurdSa00,pass_att,0,,,,,
player,201109250chi,chi,HurdSa00,pass_yds,0,,,,,
player,201109250chi,chi,HurdSa00,pass_td,0,,,,,
player,201109250chi,chi,HurdSa00,pass_int,0,,,,,
player,201109250chi,chi,HurdSa00,pass_sacked,0,,,,,
player,201109250chi,chi,HurdSa00,pass_sacked_yds,0,,,,,
player,201109250chi,chi,HurdSa00,pass_long,0,,,,,
player,201109250chi,chi,HurdSa00,pass_rating,,,,,,
player,201109250chi,chi,HurdSa00,rush_att,0,,,,,
player,201109250chi,chi,HurdSa00,rush_yds,0,,,,,
player,201109250chi,chi,HurdSa00,rush_td,0,,,,,
player,201109250chi,chi,HurdSa00,rush_long,0,,,,,
player,201109250chi,chi,HurdSa00,targets,1,,,,,
player,201109250chi,chi,HurdSa00,rec,1,,,,,
player,201109250chi,chi,HurdSa00,rec_yds,17,,,,,
player,201109250chi,chi,HurdSa00,rec_td,0,,,,,
player,201109250chi,chi,HurdSa00,rec_long,17,,,,,
player,201109250chi,chi,HurdSa00,fumbles,0,,,,,
player,201109250chi,chi,HurdSa00,fumbles_lost,,,,,,
player,201109250chi,chi,ClutTy00,pass_cmp,0,,,,,
player,201109250chi,chi,ClutTy00,pass_att,0,,,,,
player,201109250chi,chi,ClutTy00,pass_yds,0,,,,,
player,201109250chi,chi,ClutTy00,pass_td,0,,,,,
player,201109250chi,chi,ClutTy00,pass_int,0,,,,,
player,201109250chi,chi,ClutTy00,pass_sacked,0,,,,,
player,201109250chi,chi,ClutTy00,pass_sacked_yds,0,,,,,
player,201109250chi,chi,ClutTy00,pass_long,0,,,,,
player,201109250chi,chi,ClutTy00,pass_rating,,,,,,
player,201109250chi,chi,ClutTy00,rush_att,0,,,,,
player,201109250chi,chi,ClutTy00,rush_yds,0,,,,,
player,201109250chi,chi,ClutTy00,rush_td,0,,,,,
player,201109250chi,chi,ClutTy00,rush_long,0,,,,,
player,201109250chi,chi,ClutTy00,targets,1,,,,,
player,201109250chi,chi,ClutTy00,rec,0,,,,,
player,201109250chi,chi,ClutTy00,rec_yds,0,,,,,
player,201109250chi,chi,ClutTy00,rec_td,0,,,,,
player,201109250chi,chi,ClutTy00,rec_long,0,,,,,
player,201109250chi,chi,ClutTy00,fumbles,0,,,,,
player,201109250chi,chi,ClutTy00,fumbles_lost,,,,,,
player,201109250chi,chi,WillRo04,pass_cmp,0,,,,,
player,201109250chi,chi,WillRo04,pass_att,0,,,,,
player,201109250chi,chi,WillRo04,pass_yds,0,,,,,
player,201109250chi,chi,WillRo04,pass_td,0,,,,,
player,201109250chi,chi,WillRo04,pass_int,0,,,,,
player,201109250chi,chi,WillRo04,pass_sacked,0,,,,,
player,201109250chi,chi,WillRo04,pass_sacked_yds,0,,,,,
player,201109250chi,chi,WillRo04,pass_long,0,,,,,
player,201109250chi,chi,WillRo04,pass_rating,,,,,,
player,201109250chi,chi,WillRo04,rush_att,0,,,,,
player,201109250chi,chi,WillRo04,rush_yds,0,,,,,
player,201109250chi,chi,WillRo04,rush_td,0,,,,,
player,201109250chi,chi,WillRo04,rush_long,0,,,,,
player,201109250chi,chi,WillRo04,targets,4,,,,,
player,201109250chi,chi,WillRo04,rec,0,,,,,
player,201109250chi,chi,WillRo04,rec_yds,0,,,,,
player,201109250chi,chi,WillRo04,rec_td,0,,,,,
player,201109250chi,chi,WillRo04,rec_long,0,,,,,
player,201109250chi,chi,WillRo04,fumbles,0,,,,,
player,201109250chi,chi,WillRo04,fumbles_lost,,,,,,
player,201109250chi,gnb,BurnMo99,def_int,2,,,,,
player,201109250chi,gnb,BurnMo99,def_int_yds,0,,,,,
player,201109250chi,gnb,BurnMo99,def_int_td,0,,,,,
player,201109250chi,gnb,BurnMo99,def_int_long,0,,,,,
player,201109250chi,gnb,BurnMo99,pass_defended,2,,,,,
player,201109250chi,gnb,BurnMo99,sacks,0.0,,,,,
player,201109250chi,gnb,BurnMo99,tackles_combined,6,,,,,
player,201109250chi,gnb,BurnMo99,tackles_solo,5,,,,,
player,201109250chi,gnb,BurnMo99,tackles_assists,1,,,,,
player,201109250chi,gnb,BurnMo99,tackles_loss,0,,,,,
player,201109250chi,gnb,BurnMo99,qb_hits,0,,,,,
player,201109250chi,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201109250chi,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201109250chi,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201109250chi,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201109250chi,gnb,WynnJa99,def_int,0,,,,,
player,201109250chi,gnb,WynnJa99,def_int_yds,0,,,,,
player,201109250chi,gnb,WynnJa99,def_int_td,0,,,,,
player,201109250chi,gnb,WynnJa99,def_int_long,0,,,,,
player,201109250chi,gnb,WynnJa99,pass_defended,0,,,,,
player,201109250chi,gnb,WynnJa99,sacks,2.0,,,,,
player,201109250chi,gnb,WynnJa99,tackles_combined,2,,,,,
player,201109250chi,gnb,WynnJa99,tackles_solo,2,,,,,
player,201109250chi,gnb,WynnJa99,tackles_assists,0,,,,,
player,201109250chi,gnb,WynnJa99,tackles_loss,2,,,,,
player,201109250chi,gnb,WynnJa99,qb_hits,2,,,,,
player,201109250chi,gnb,WynnJa99,fumbles_rec,0,,,,,
player,201109250chi,gnb,WynnJa99,fumbles_rec_yds,0,,,,,
player,201109250chi,gnb,WynnJa99,fumbles_rec_td,0,,,,,
player,201109250chi,gnb,WynnJa99,fumbles_forced,0,,,,,
player,201109250chi,gnb,BushJa20,def_int,0,,,,,
player,201109250chi,gnb,BushJa20,def_int_yds,0,,,,,
player,201109250chi,gnb,BushJa20,def_int_td,0,,,,,
player,201109250chi,gnb,BushJa20,def_int_long,0,,,,,
player,201109250chi,gnb,BushJa20,pass_defended,0,,,,,
player,201109250chi,gnb,BushJa20,sacks,1.0,,,,,
player,201109250chi,gnb,BushJa20,tackles_combined,1,,,,,
player,201109250chi,gnb,BushJa20,tackles_solo,1,,,,,
player,201109250chi,gnb,BushJa20,tackles_assists,0,,,,,
player,201109250chi,gnb,BushJa20,tackles_loss,1,,,,,
player,201109250chi,gnb,BushJa20,qb_hits,1,,,,,
player,201109250chi,gnb,BushJa20,fumbles_rec,0,,,,,
player,201109250chi,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201109250chi,gnb,BushJa20,fumbles_rec_td,0,,,,,
