game,2011,15,20111218,201112180min,nor,"New Orleans Saints",42,min,"Minnesota Vikings",20
player,201112180min,nor,ColsMa00,pass_yds,0,,,,,
player,201112180min,nor,ColsMa00,pass_td,0,,,,,
player,201112180min,nor,ColsMa00,pass_int,0,,,,,
player,201112180min,nor,ColsMa00,pass_sacked,0,,,,,
player,201112180min,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201112180min,nor,ColsMa00,pass_long,0,,,,,
player,201112180min,nor,ColsMa00,pass_rating,,,,,,
player,201112180min,nor,ColsMa00,rush_att,0,,,,,
player,201112180min,nor,ColsMa00,rush_yds,0,,,,,
player,201112180min,nor,ColsMa00,rush_td,0,,,,,
player,201112180min,nor,ColsMa00,rush_long,0,,,,,
player,201112180min,nor,ColsMa00,targets,9,,,,,
player,201112180min,nor,ColsMa00,rec,8,,,,,
player,201112180min,nor,ColsMa00,rec_yds,91,,,,,
player,201112180min,nor,ColsMa00,rec_td,0,,,,,
player,201112180min,nor,ColsMa00,rec_long,25,,,,,
player,201112180min,nor,ColsMa00,fumbles,0,,,,,
player,201112180min,nor,ColsMa00,fumbles_lost,,,,,,
player,201112180min,nor,GrahJi00,pass_cmp,0,,,,,
player,201112180min,nor,GrahJi00,pass_att,0,,,,,
player,201112180min,nor,GrahJi00,pass_yds,0,,,,,
player,201112180min,nor,GrahJi00,pass_td,0,,,,,
player,201112180min,nor,GrahJi00,pass_int,0,,,,,
player,201112180min,nor,GrahJi00,pass_sacked,0,,,,,
player,201112180min,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201112180min,nor,GrahJi00,pass_long,0,,,,,
player,201112180min,nor,GrahJi00,pass_rating,,,,,,
player,201112180min,nor,GrahJi00,rush_att,0,,,,,
player,201112180min,nor,GrahJi00,rush_yds,0,,,,,
player,201112180min,nor,GrahJi00,rush_td,0,,,,,
player,201112180min,nor,GrahJi00,rush_long,0,,,,,
player,201112180min,nor,GrahJi00,targets,10,,,,,
player,201112180min,nor,GrahJi00,rec,7,,,,,
player,201112180min,nor,GrahJi00,rec_yds,70,,,,,
player,201112180min,nor,GrahJi00,rec_td,1,,,,,
player,201112180min,nor,GrahJi00,rec_long,18,,,,,
player,201112180min,nor,GrahJi00,fumbles,1,,,,,
player,201112180min,nor,GrahJi00,fumbles_lost,1,,,,,
player,201112180min,nor,HendDe00,pass_cmp,0,,,,,
player,201112180min,nor,HendDe00,pass_att,0,,,,,
player,201112180min,nor,HendDe00,pass_yds,0,,,,,
player,201112180min,nor,HendDe00,pass_td,0,,,,,
player,201112180min,nor,HendDe00,pass_int,0,,,,,
player,201112180min,nor,HendDe00,pass_sacked,0,,,,,
player,201112180min,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201112180min,nor,HendDe00,pass_long,0,,,,,
player,201112180min,nor,HendDe00,pass_rating,,,,,,
player,201112180min,nor,HendDe00,rush_att,0,,,,,
player,201112180min,nor,HendDe00,rush_yds,0,,,,,
player,201112180min,nor,HendDe00,rush_td,0,,,,,
player,201112180min,nor,HendDe00,rush_long,0,,,,,
player,201112180min,nor,HendDe00,targets,2,,,,,
player,201112180min,nor,HendDe00,rec,1,,,,,
player,201112180min,nor,HendDe00,rec_yds,4,,,,,
player,201112180min,nor,HendDe00,rec_td,0,,,,,
player,201112180min,nor,HendDe00,rec_long,4,,,,,
player,201112180min,nor,HendDe00,fumbles,0,,,,,
player,201112180min,nor,HendDe00,fumbles_lost,,,,,,
player,201112180min,nor,GilmJo00,pass_cmp,0,,,,,
player,201112180min,nor,GilmJo00,pass_att,0,,,,,
player,201112180min,nor,GilmJo00,pass_yds,0,,,,,
player,201112180min,nor,GilmJo00,pass_td,0,,,,,
player,201112180min,nor,GilmJo00,pass_int,0,,,,,
player,201112180min,nor,GilmJo00,pass_sacked,0,,,,,
player,201112180min,nor,GilmJo00,pass_sacked_yds,0,,,,,
player,201112180min,nor,GilmJo00,pass_long,0,,,,,
player,201112180min,nor,GilmJo00,pass_rating,,,,,,
player,201112180min,nor,GilmJo00,rush_att,0,,,,,
player,201112180min,nor,GilmJo00,rush_yds,0,,,,,
player,201112180min,nor,GilmJo00,rush_td,0,,,,,
player,201112180min,nor,GilmJo00,rush_long,0,,,,,
player,201112180min,nor,GilmJo00,targets,1,,,,,
player,201112180min,nor,GilmJo00,rec,1,,,,,
player,201112180min,nor,GilmJo00,rec_yds,2,,,,,
player,201112180min,nor,GilmJo00,rec_td,1,,,,,
player,201112180min,nor,GilmJo00,rec_long,2,,,,,
player,201112180min,nor,GilmJo00,fumbles,0,,,,,
player,201112180min,nor,GilmJo00,fumbles_lost,,,,,,
player,201112180min,min,PondCh00,pass_cmp,14,,,,,
player,201112180min,min,PondCh00,pass_att,31,,,,,
player,201112180min,min,PondCh00,pass_yds,120,,,,,
player,201112180min,min,PondCh00,pass_td,2,,,,,
player,201112180min,min,PondCh00,pass_int,1,,,,,
player,201112180min,min,PondCh00,pass_sacked,4,,,,,
player,201112180min,min,PondCh00,pass_sacked_yds,18,,,,,
player,201112180min,min,PondCh00,pass_long,16,,,,,
player,201112180min,min,PondCh00,pass_rating,63.9,,,,,
player,201112180min,min,PondCh00,rush_att,3,,,,,
player,201112180min,min,PondCh00,rush_yds,34,,,,,
player,201112180min,min,PondCh00,rush_td,0,,,,,
player,201112180min,min,PondCh00,rush_long,15,,,,,
player,201112180min,min,PondCh00,targets,0,,,,,
player,201112180min,min,PondCh00,rec,0,,,,,
player,201112180min,min,PondCh00,rec_yds,0,,,,,
player,201112180min,min,PondCh00,rec_td,0,,,,,
player,201112180min,min,PondCh00,rec_long,0,,,,,
player,201112180min,min,PondCh00,fumbles,0,,,,,
player,201112180min,min,PondCh00,fumbles_lost,,,,,,
player,201112180min,min,WebbJo00,pass_cmp,0,,,,,
player,201112180min,min,WebbJo00,pass_att,1,,,,,
player,201112180min,min,WebbJo00,pass_yds,0,,,,,
player,201112180min,min,WebbJo00,pass_td,0,,,,,
player,201112180min,min,WebbJo00,pass_int,0,,,,,
player,201112180min,min,WebbJo00,pass_sacked,0,,,,,
player,201112180min,min,WebbJo00,pass_sacked_yds,0,,,,,
player,201112180min,min,WebbJo00,pass_long,0,,,,,
player,201112180min,min,WebbJo00,pass_rating,39.6,,,,,
player,201112180min,min,WebbJo00,rush_att,2,,,,,
player,201112180min,min,WebbJo00,rush_yds,0,,,,,
player,201112180min,min,WebbJo00,rush_td,0,,,,,
player,201112180min,min,WebbJo00,rush_long,3,,,,,
player,201112180min,min,WebbJo00,targets,2,,,,,
player,201112180min,min,WebbJo00,rec,0,,,,,
player,201112180min,min,WebbJo00,rec_yds,0,,,,,
player,201112180min,min,WebbJo00,rec_td,0,,,,,
player,201112180min,min,WebbJo00,rec_long,0,,,,,
player,201112180min,min,WebbJo00,fumbles,0,,,,,
player,201112180min,min,WebbJo00,fumbles_lost,,,,,,
player,201112180min,min,PeteAd01,pass_cmp,0,,,,,
player,201112180min,min,PeteAd01,pass_att,0,,,,,
player,201112180min,min,PeteAd01,pass_yds,0,,,,,
player,201112180min,min,PeteAd01,pass_td,0,,,,,
player,201112180min,min,PeteAd01,pass_int,0,,,,,
player,201112180min,min,PeteAd01,pass_sacked,0,,,,,
player,201112180min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201112180min,min,PeteAd01,pass_long,0,,,,,
player,201112180min,min,PeteAd01,pass_rating,,,,,,
player,201112180min,min,PeteAd01,rush_att,10,,,,,
player,201112180min,min,PeteAd01,rush_yds,60,,,,,
player,201112180min,min,PeteAd01,rush_td,0,,,,,
player,201112180min,min,PeteAd01,rush_long,39,,,,,
player,201112180min,min,PeteAd01,targets,1,,,,,
player,201112180min,min,PeteAd01,rec,0,,,,,
player,201112180min,min,PeteAd01,rec_yds,0,,,,,
player,201112180min,min,PeteAd01,rec_td,0,,,,,
player,201112180min,min,PeteAd01,rec_long,0,,,,,
player,201112180min,min,PeteAd01,fumbles,0,,,,,
player,201112180min,min,PeteAd01,fumbles_lost,,,,,,
player,201112180min,min,GerhTo00,pass_cmp,0,,,,,
player,201112180min,min,GerhTo00,pass_att,0,,,,,
player,201112180min,min,GerhTo00,pass_yds,0,,,,,
player,201112180min,min,GerhTo00,pass_td,0,,,,,
player,201112180min,min,GerhTo00,pass_int,0,,,,,
player,201112180min,min,GerhTo00,pass_sacked,0,,,,,
player,201112180min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201112180min,min,GerhTo00,pass_long,0,,,,,
player,201112180min,min,GerhTo00,pass_rating,,,,,,
player,201112180min,min,GerhTo00,rush_att,2,,,,,
player,201112180min,min,GerhTo00,rush_yds,12,,,,,
player,201112180min,min,GerhTo00,rush_td,0,,,,,
player,201112180min,min,GerhTo00,rush_long,9,,,,,
player,201112180min,min,GerhTo00,targets,4,,,,,
player,201112180min,min,GerhTo00,rec,4,,,,,
player,201112180min,min,GerhTo00,rec_yds,46,,,,,
player,201112180min,min,GerhTo00,rec_td,2,,,,,
player,201112180min,min,GerhTo00,rec_long,16,,,,,
player,201112180min,min,GerhTo00,fumbles,0,,,,,
player,201112180min,min,GerhTo00,fumbles_lost,,,,,,
player,201112180min,min,AromDe00,pass_cmp,0,,,,,
player,201112180min,min,AromDe00,pass_att,0,,,,,
player,201112180min,min,AromDe00,pass_yds,0,,,,,
player,201112180min,min,AromDe00,pass_td,0,,,,,
player,201112180min,min,AromDe00,pass_int,0,,,,,
player,201112180min,min,AromDe00,pass_sacked,0,,,,,
player,201112180min,min,AromDe00,pass_sacked_yds,0,,,,,
player,201112180min,min,AromDe00,pass_long,0,,,,,
player,201112180min,min,AromDe00,pass_rating,,,,,,
player,201112180min,min,AromDe00,rush_att,0,,,,,
player,201112180min,min,AromDe00,rush_yds,0,,,,,
player,201112180min,min,AromDe00,rush_td,0,,,,,
player,201112180min,min,AromDe00,rush_long,0,,,,,
player,201112180min,min,AromDe00,targets,7,,,,,
player,201112180min,min,AromDe00,rec,2,,,,,
player,201112180min,min,AromDe00,rec_yds,29,,,,,
player,201112180min,min,AromDe00,rec_td,0,,,,,
player,201112180min,min,AromDe00,rec_long,15,,,,,
player,201112180min,min,AromDe00,fumbles,0,,,,,
player,201112180min,min,AromDe00,fumbles_lost,,,,,,
player,201112180min,min,RudoKy00,pass_cmp,0,,,,,
player,201112180min,min,RudoKy00,pass_att,0,,,,,
player,201112180min,min,RudoKy00,pass_yds,0,,,,,
player,201112180min,min,RudoKy00,pass_td,0,,,,,
player,201112180min,min,RudoKy00,pass_int,0,,,,,
player,201112180min,min,RudoKy00,pass_sacked,0,,,,,
player,201112180min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201112180min,min,RudoKy00,pass_long,0,,,,,
player,201112180min,min,RudoKy00,pass_rating,,,,,,
player,201112180min,min,RudoKy00,rush_att,0,,,,,
player,201112180min,min,RudoKy00,rush_yds,0,,,,,
player,201112180min,min,RudoKy00,rush_td,0,,,,,
player,201112180min,min,RudoKy00,rush_long,0,,,,,
player,201112180min,min,RudoKy00,targets,2,,,,,
player,201112180min,min,RudoKy00,rec,2,,,,,
player,201112180min,min,RudoKy00,rec_yds,15,,,,,
player,201112180min,min,RudoKy00,rec_td,0,,,,,
player,201112180min,min,RudoKy00,rec_long,8,,,,,
player,201112180min,min,RudoKy00,fumbles,0,,,,,
player,201112180min,min,RudoKy00,fumbles_lost,,,,,,
player,201112180min,min,ArceEm00,pass_cmp,0,,,,,
player,201112180min,min,ArceEm00,pass_att,0,,,,,
player,201112180min,min,ArceEm00,pass_yds,0,,,,,
player,201112180min,min,ArceEm00,pass_td,0,,,,,
player,201112180min,min,ArceEm00,pass_int,0,,,,,
player,201112180min,min,ArceEm00,pass_sacked,0,,,,,
player,201112180min,min,ArceEm00,pass_sacked_yds,0,,,,,
player,201112180min,min,ArceEm00,pass_long,0,,,,,
player,201112180min,min,ArceEm00,pass_rating,,,,,,
player,201112180min,min,ArceEm00,rush_att,0,,,,,
player,201112180min,min,ArceEm00,rush_yds,0,,,,,
player,201112180min,min,ArceEm00,rush_td,0,,,,,
player,201112180min,min,ArceEm00,rush_long,0,,,,,
player,201112180min,min,ArceEm00,targets,2,,,,,
player,201112180min,min,ArceEm00,rec,1,,,,,
player,201112180min,min,ArceEm00,rec_yds,10,,,,,
player,201112180min,min,ArceEm00,rec_td,0,,,,,
player,201112180min,min,ArceEm00,rec_long,10,,,,,
player,201112180min,min,ArceEm00,fumbles,0,,,,,
player,201112180min,min,ArceEm00,fumbles_lost,,,,,,
player,201112180min,min,BookLo00,pass_cmp,0,,,,,
player,201112180min,min,BookLo00,pass_att,0,,,,,
player,201112180min,min,BookLo00,pass_yds,0,,,,,
player,201112180min,min,BookLo00,pass_td,0,,,,,
player,201112180min,min,BookLo00,pass_int,0,,,,,
player,201112180min,min,BookLo00,pass_sacked,0,,,,,
player,201112180min,min,BookLo00,pass_sacked_yds,0,,,,,
player,201112180min,min,BookLo00,pass_long,0,,,,,
player,201112180min,min,BookLo00,pass_rating,,,,,,
player,201112180min,min,BookLo00,rush_att,0,,,,,
player,201112180min,min,BookLo00,rush_yds,0,,,,,
player,201112180min,min,BookLo00,rush_td,0,,,,,
player,201112180min,min,BookLo00,rush_long,0,,,,,
player,201112180min,min,BookLo00,targets,1,,,,,
player,201112180min,min,BookLo00,rec,1,,,,,
player,201112180min,min,BookLo00,rec_yds,7,,,,,
player,201112180min,min,BookLo00,rec_td,0,,,,,
player,201112180min,min,BookLo00,rec_long,7,,,,,
player,201112180min,min,BookLo00,fumbles,0,,,,,
player,201112180min,min,BookLo00,fumbles_lost,,,,,,
player,201112180min,min,CamaGr00,pass_cmp,0,,,,,
player,201112180min,min,CamaGr00,pass_att,0,,,,,
player,201112180min,min,CamaGr00,pass_yds,0,,,,,
player,201112180min,min,CamaGr00,pass_td,0,,,,,
player,201112180min,min,CamaGr00,pass_int,0,,,,,
player,201112180min,min,CamaGr00,pass_sacked,0,,,,,
player,201112180min,min,CamaGr00,pass_sacked_yds,0,,,,,
player,201112180min,min,CamaGr00,pass_long,0,,,,,
player,201112180min,min,CamaGr00,pass_rating,,,,,,
player,201112180min,min,CamaGr00,rush_att,0,,,,,
player,201112180min,min,CamaGr00,rush_yds,0,,,,,
player,201112180min,min,CamaGr00,rush_td,0,,,,,
player,201112180min,min,CamaGr00,rush_long,0,,,,,
player,201112180min,min,CamaGr00,targets,3,,,,,
player,201112180min,min,CamaGr00,rec,1,,,,,
player,201112180min,min,CamaGr00,rec_yds,5,,,,,
player,201112180min,min,CamaGr00,rec_td,0,,,,,
player,201112180min,min,CamaGr00,rec_long,5,,,,,
player,201112180min,min,CamaGr00,fumbles,0,,,,,
player,201112180min,min,CamaGr00,fumbles_lost,,,,,,
player,201112180min,min,ShiaVi00,pass_cmp,0,,,,,
player,201112180min,min,ShiaVi00,pass_att,0,,,,,
player,201112180min,min,ShiaVi00,pass_yds,0,,,,,
player,201112180min,min,ShiaVi00,pass_td,0,,,,,
player,201112180min,min,ShiaVi00,pass_int,0,,,,,
player,201112180min,min,ShiaVi00,pass_sacked,0,,,,,
player,201112180min,min,ShiaVi00,pass_sacked_yds,0,,,,,
player,201112180min,min,ShiaVi00,pass_long,0,,,,,
player,201112180min,min,ShiaVi00,pass_rating,,,,,,
player,201112180min,min,ShiaVi00,rush_att,0,,,,,
player,201112180min,min,ShiaVi00,rush_yds,0,,,,,
player,201112180min,min,ShiaVi00,rush_td,0,,,,,
player,201112180min,min,ShiaVi00,rush_long,0,,,,,
player,201112180min,min,ShiaVi00,targets,1,,,,,
player,201112180min,min,ShiaVi00,rec,0,,,,,
player,201112180min,min,ShiaVi00,rec_yds,0,,,,,
player,201112180min,min,ShiaVi00,rec_td,0,,,,,
player,201112180min,min,ShiaVi00,rec_long,0,,,,,
player,201112180min,min,ShiaVi00,fumbles,0,,,,,
player,201112180min,min,ShiaVi00,fumbles_lost,,,,,,
player,201112180min,min,KleiJi00,pass_cmp,0,,,,,
player,201112180min,min,KleiJi00,pass_att,0,,,,,
player,201112180min,min,KleiJi00,pass_yds,0,,,,,
player,201112180min,min,KleiJi00,pass_td,0,,,,,
player,201112180min,min,KleiJi00,pass_int,0,,,,,
player,201112180min,min,KleiJi00,pass_sacked,0,,,,,
player,201112180min,min,KleiJi00,pass_sacked_yds,0,,,,,
player,201112180min,min,KleiJi00,pass_long,0,,,,,
player,201112180min,min,KleiJi00,pass_rating,,,,,,
player,201112180min,min,KleiJi00,rush_att,0,,,,,
player,201112180min,min,KleiJi00,rush_yds,0,,,,,
player,201112180min,min,KleiJi00,rush_td,0,,,,,
player,201112180min,min,KleiJi00,rush_long,0,,,,,
player,201112180min,min,KleiJi00,targets,1,,,,,
player,201112180min,min,KleiJi00,rec,0,,,,,
player,201112180min,min,KleiJi00,rec_yds,0,,,,,
player,201112180min,min,KleiJi00,rec_td,0,,,,,
player,201112180min,min,KleiJi00,rec_long,0,,,,,
