game,2011,4,20111002,201110020sea,atl,"Atlanta Falcons",30,sea,"Seattle Seahawks",28
player,201110020sea,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201110020sea,atl,GonzTo00,pass_long,0,,,,,
player,201110020sea,atl,GonzTo00,pass_rating,,,,,,
player,201110020sea,atl,GonzTo00,rush_att,0,,,,,
player,201110020sea,atl,GonzTo00,rush_yds,0,,,,,
player,201110020sea,atl,GonzTo00,rush_td,0,,,,,
player,201110020sea,atl,GonzTo00,rush_long,0,,,,,
player,201110020sea,atl,GonzTo00,targets,9,,,,,
player,201110020sea,atl,GonzTo00,rec,7,,,,,
player,201110020sea,atl,GonzTo00,rec_yds,56,,,,,
player,201110020sea,atl,GonzTo00,rec_td,1,,,,,
player,201110020sea,atl,GonzTo00,rec_long,22,,,,,
player,201110020sea,atl,GonzTo00,fumbles,0,,,,,
player,201110020sea,atl,GonzTo00,fumbles_lost,,,,,,
player,201110020sea,atl,PalmMi00,pass_cmp,0,,,,,
player,201110020sea,atl,PalmMi00,pass_att,0,,,,,
player,201110020sea,atl,PalmMi00,pass_yds,0,,,,,
player,201110020sea,atl,PalmMi00,pass_td,0,,,,,
player,201110020sea,atl,PalmMi00,pass_int,0,,,,,
player,201110020sea,atl,PalmMi00,pass_sacked,0,,,,,
player,201110020sea,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201110020sea,atl,PalmMi00,pass_long,0,,,,,
player,201110020sea,atl,PalmMi00,pass_rating,,,,,,
player,201110020sea,atl,PalmMi00,rush_att,0,,,,,
player,201110020sea,atl,PalmMi00,rush_yds,0,,,,,
player,201110020sea,atl,PalmMi00,rush_td,0,,,,,
player,201110020sea,atl,PalmMi00,rush_long,0,,,,,
player,201110020sea,atl,PalmMi00,targets,1,,,,,
player,201110020sea,atl,PalmMi00,rec,1,,,,,
player,201110020sea,atl,PalmMi00,rec_yds,2,,,,,
player,201110020sea,atl,PalmMi00,rec_td,0,,,,,
player,201110020sea,atl,PalmMi00,rec_long,2,,,,,
player,201110020sea,atl,PalmMi00,fumbles,0,,,,,
player,201110020sea,atl,PalmMi00,fumbles_lost,,,,,,
player,201110020sea,atl,MughOv00,pass_cmp,0,,,,,
player,201110020sea,atl,MughOv00,pass_att,0,,,,,
player,201110020sea,atl,MughOv00,pass_yds,0,,,,,
player,201110020sea,atl,MughOv00,pass_td,0,,,,,
player,201110020sea,atl,MughOv00,pass_int,0,,,,,
player,201110020sea,atl,MughOv00,pass_sacked,0,,,,,
player,201110020sea,atl,MughOv00,pass_sacked_yds,0,,,,,
player,201110020sea,atl,MughOv00,pass_long,0,,,,,
player,201110020sea,atl,MughOv00,pass_rating,,,,,,
player,201110020sea,atl,MughOv00,rush_att,0,,,,,
player,201110020sea,atl,MughOv00,rush_yds,0,,,,,
player,201110020sea,atl,MughOv00,rush_td,0,,,,,
player,201110020sea,atl,MughOv00,rush_long,0,,,,,
player,201110020sea,atl,MughOv00,targets,1,,,,,
player,201110020sea,atl,MughOv00,rec,0,,,,,
player,201110020sea,atl,MughOv00,rec_yds,0,,,,,
player,201110020sea,atl,MughOv00,rec_td,0,,,,,
player,201110020sea,atl,MughOv00,rec_long,0,,,,,
player,201110020sea,atl,MughOv00,fumbles,0,,,,,
player,201110020sea,atl,MughOv00,fumbles_lost,,,,,,
player,201110020sea,sea,JackTa00,pass_cmp,25,,,,,
player,201110020sea,sea,JackTa00,pass_att,38,,,,,
player,201110020sea,sea,JackTa00,pass_yds,319,,,,,
player,201110020sea,sea,JackTa00,pass_td,3,,,,,
player,201110020sea,sea,JackTa00,pass_int,2,,,,,
player,201110020sea,sea,JackTa00,pass_sacked,0,,,,,
player,201110020sea,sea,JackTa00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,JackTa00,pass_long,52,,,,,
player,201110020sea,sea,JackTa00,pass_rating,96.3,,,,,
player,201110020sea,sea,JackTa00,rush_att,2,,,,,
player,201110020sea,sea,JackTa00,rush_yds,16,,,,,
player,201110020sea,sea,JackTa00,rush_td,0,,,,,
player,201110020sea,sea,JackTa00,rush_long,13,,,,,
player,201110020sea,sea,JackTa00,targets,0,,,,,
player,201110020sea,sea,JackTa00,rec,0,,,,,
player,201110020sea,sea,JackTa00,rec_yds,0,,,,,
player,201110020sea,sea,JackTa00,rec_td,0,,,,,
player,201110020sea,sea,JackTa00,rec_long,0,,,,,
player,201110020sea,sea,JackTa00,fumbles,0,,,,,
player,201110020sea,sea,JackTa00,fumbles_lost,,,,,,
player,201110020sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201110020sea,sea,LyncMa00,pass_att,0,,,,,
player,201110020sea,sea,LyncMa00,pass_yds,0,,,,,
player,201110020sea,sea,LyncMa00,pass_td,0,,,,,
player,201110020sea,sea,LyncMa00,pass_int,0,,,,,
player,201110020sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201110020sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,LyncMa00,pass_long,0,,,,,
player,201110020sea,sea,LyncMa00,pass_rating,,,,,,
player,201110020sea,sea,LyncMa00,rush_att,8,,,,,
player,201110020sea,sea,LyncMa00,rush_yds,24,,,,,
player,201110020sea,sea,LyncMa00,rush_td,1,,,,,
player,201110020sea,sea,LyncMa00,rush_long,11,,,,,
player,201110020sea,sea,LyncMa00,targets,4,,,,,
player,201110020sea,sea,LyncMa00,rec,3,,,,,
player,201110020sea,sea,LyncMa00,rec_yds,33,,,,,
player,201110020sea,sea,LyncMa00,rec_td,0,,,,,
player,201110020sea,sea,LyncMa00,rec_long,26,,,,,
player,201110020sea,sea,LyncMa00,fumbles,0,,,,,
player,201110020sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201110020sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201110020sea,sea,ForsJu00,pass_att,0,,,,,
player,201110020sea,sea,ForsJu00,pass_yds,0,,,,,
player,201110020sea,sea,ForsJu00,pass_td,0,,,,,
player,201110020sea,sea,ForsJu00,pass_int,0,,,,,
player,201110020sea,sea,ForsJu00,pass_sacked,0,,,,,
player,201110020sea,sea,ForsJu00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,ForsJu00,pass_long,0,,,,,
player,201110020sea,sea,ForsJu00,pass_rating,,,,,,
player,201110020sea,sea,ForsJu00,rush_att,3,,,,,
player,201110020sea,sea,ForsJu00,rush_yds,11,,,,,
player,201110020sea,sea,ForsJu00,rush_td,0,,,,,
player,201110020sea,sea,ForsJu00,rush_long,8,,,,,
player,201110020sea,sea,ForsJu00,targets,4,,,,,
player,201110020sea,sea,ForsJu00,rec,3,,,,,
player,201110020sea,sea,ForsJu00,rec_yds,30,,,,,
player,201110020sea,sea,ForsJu00,rec_td,0,,,,,
player,201110020sea,sea,ForsJu00,rec_long,18,,,,,
player,201110020sea,sea,ForsJu00,fumbles,0,,,,,
player,201110020sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201110020sea,sea,WashLe00,pass_cmp,0,,,,,
player,201110020sea,sea,WashLe00,pass_att,0,,,,,
player,201110020sea,sea,WashLe00,pass_yds,0,,,,,
player,201110020sea,sea,WashLe00,pass_td,0,,,,,
player,201110020sea,sea,WashLe00,pass_int,0,,,,,
player,201110020sea,sea,WashLe00,pass_sacked,0,,,,,
player,201110020sea,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,WashLe00,pass_long,0,,,,,
player,201110020sea,sea,WashLe00,pass_rating,,,,,,
player,201110020sea,sea,WashLe00,rush_att,2,,,,,
player,201110020sea,sea,WashLe00,rush_yds,2,,,,,
player,201110020sea,sea,WashLe00,rush_td,0,,,,,
player,201110020sea,sea,WashLe00,rush_long,1,,,,,
player,201110020sea,sea,WashLe00,targets,1,,,,,
player,201110020sea,sea,WashLe00,rec,1,,,,,
player,201110020sea,sea,WashLe00,rec_yds,4,,,,,
player,201110020sea,sea,WashLe00,rec_td,0,,,,,
player,201110020sea,sea,WashLe00,rec_long,4,,,,,
player,201110020sea,sea,WashLe00,fumbles,0,,,,,
player,201110020sea,sea,WashLe00,fumbles_lost,,,,,,
player,201110020sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201110020sea,sea,BaldDo00,pass_att,0,,,,,
player,201110020sea,sea,BaldDo00,pass_yds,0,,,,,
player,201110020sea,sea,BaldDo00,pass_td,0,,,,,
player,201110020sea,sea,BaldDo00,pass_int,0,,,,,
player,201110020sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201110020sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,BaldDo00,pass_long,0,,,,,
player,201110020sea,sea,BaldDo00,pass_rating,,,,,,
player,201110020sea,sea,BaldDo00,rush_att,0,,,,,
player,201110020sea,sea,BaldDo00,rush_yds,0,,,,,
player,201110020sea,sea,BaldDo00,rush_td,0,,,,,
player,201110020sea,sea,BaldDo00,rush_long,0,,,,,
player,201110020sea,sea,BaldDo00,targets,6,,,,,
player,201110020sea,sea,BaldDo00,rec,5,,,,,
player,201110020sea,sea,BaldDo00,rec_yds,84,,,,,
player,201110020sea,sea,BaldDo00,rec_td,0,,,,,
player,201110020sea,sea,BaldDo00,rec_long,30,,,,,
player,201110020sea,sea,BaldDo00,fumbles,0,,,,,
player,201110020sea,sea,BaldDo00,fumbles_lost,,,,,,
player,201110020sea,sea,RiceSi01,pass_cmp,0,,,,,
player,201110020sea,sea,RiceSi01,pass_att,0,,,,,
player,201110020sea,sea,RiceSi01,pass_yds,0,,,,,
player,201110020sea,sea,RiceSi01,pass_td,0,,,,,
player,201110020sea,sea,RiceSi01,pass_int,0,,,,,
player,201110020sea,sea,RiceSi01,pass_sacked,0,,,,,
player,201110020sea,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201110020sea,sea,RiceSi01,pass_long,0,,,,,
player,201110020sea,sea,RiceSi01,pass_rating,,,,,,
player,201110020sea,sea,RiceSi01,rush_att,0,,,,,
player,201110020sea,sea,RiceSi01,rush_yds,0,,,,,
player,201110020sea,sea,RiceSi01,rush_td,0,,,,,
player,201110020sea,sea,RiceSi01,rush_long,0,,,,,
player,201110020sea,sea,RiceSi01,targets,6,,,,,
player,201110020sea,sea,RiceSi01,rec,3,,,,,
player,201110020sea,sea,RiceSi01,rec_yds,79,,,,,
player,201110020sea,sea,RiceSi01,rec_td,1,,,,,
player,201110020sea,sea,RiceSi01,rec_long,52,,,,,
player,201110020sea,sea,RiceSi01,fumbles,0,,,,,
player,201110020sea,sea,RiceSi01,fumbles_lost,,,,,,
player,201110020sea,sea,WillMi03,pass_cmp,0,,,,,
player,201110020sea,sea,WillMi03,pass_att,0,,,,,
player,201110020sea,sea,WillMi03,pass_yds,0,,,,,
player,201110020sea,sea,WillMi03,pass_td,0,,,,,
player,201110020sea,sea,WillMi03,pass_int,0,,,,,
player,201110020sea,sea,WillMi03,pass_sacked,0,,,,,
player,201110020sea,sea,WillMi03,pass_sacked_yds,0,,,,,
player,201110020sea,sea,WillMi03,pass_long,0,,,,,
player,201110020sea,sea,WillMi03,pass_rating,,,,,,
player,201110020sea,sea,WillMi03,rush_att,0,,,,,
player,201110020sea,sea,WillMi03,rush_yds,0,,,,,
player,201110020sea,sea,WillMi03,rush_td,0,,,,,
player,201110020sea,sea,WillMi03,rush_long,0,,,,,
player,201110020sea,sea,WillMi03,targets,5,,,,,
player,201110020sea,sea,WillMi03,rec,3,,,,,
player,201110020sea,sea,WillMi03,rec_yds,36,,,,,
player,201110020sea,sea,WillMi03,rec_td,1,,,,,
player,201110020sea,sea,WillMi03,rec_long,19,,,,,
player,201110020sea,sea,WillMi03,fumbles,0,,,,,
player,201110020sea,sea,WillMi03,fumbles_lost,,,,,,
player,201110020sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201110020sea,sea,ObomBe00,pass_att,0,,,,,
player,201110020sea,sea,ObomBe00,pass_yds,0,,,,,
player,201110020sea,sea,ObomBe00,pass_td,0,,,,,
player,201110020sea,sea,ObomBe00,pass_int,0,,,,,
player,201110020sea,sea,ObomBe00,pass_sacked,0,,,,,
player,201110020sea,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,ObomBe00,pass_long,0,,,,,
player,201110020sea,sea,ObomBe00,pass_rating,,,,,,
player,201110020sea,sea,ObomBe00,rush_att,0,,,,,
player,201110020sea,sea,ObomBe00,rush_yds,0,,,,,
player,201110020sea,sea,ObomBe00,rush_td,0,,,,,
player,201110020sea,sea,ObomBe00,rush_long,0,,,,,
player,201110020sea,sea,ObomBe00,targets,4,,,,,
player,201110020sea,sea,ObomBe00,rec,3,,,,,
player,201110020sea,sea,ObomBe00,rec_yds,25,,,,,
player,201110020sea,sea,ObomBe00,rec_td,1,,,,,
player,201110020sea,sea,ObomBe00,rec_long,12,,,,,
player,201110020sea,sea,ObomBe00,fumbles,0,,,,,
player,201110020sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201110020sea,sea,MillZa01,pass_cmp,0,,,,,
player,201110020sea,sea,MillZa01,pass_att,0,,,,,
player,201110020sea,sea,MillZa01,pass_yds,0,,,,,
player,201110020sea,sea,MillZa01,pass_td,0,,,,,
player,201110020sea,sea,MillZa01,pass_int,0,,,,,
player,201110020sea,sea,MillZa01,pass_sacked,0,,,,,
player,201110020sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201110020sea,sea,MillZa01,pass_long,0,,,,,
player,201110020sea,sea,MillZa01,pass_rating,,,,,,
player,201110020sea,sea,MillZa01,rush_att,0,,,,,
player,201110020sea,sea,MillZa01,rush_yds,0,,,,,
player,201110020sea,sea,MillZa01,rush_td,0,,,,,
player,201110020sea,sea,MillZa01,rush_long,0,,,,,
player,201110020sea,sea,MillZa01,targets,6,,,,,
player,201110020sea,sea,MillZa01,rec,3,,,,,
player,201110020sea,sea,MillZa01,rec_yds,21,,,,,
player,201110020sea,sea,MillZa01,rec_td,0,,,,,
player,201110020sea,sea,MillZa01,rec_long,13,,,,,
player,201110020sea,sea,MillZa01,fumbles,0,,,,,
player,201110020sea,sea,MillZa01,fumbles_lost,,,,,,
player,201110020sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201110020sea,sea,RobiMi00,pass_att,0,,,,,
player,201110020sea,sea,RobiMi00,pass_yds,0,,,,,
player,201110020sea,sea,RobiMi00,pass_td,0,,,,,
player,201110020sea,sea,RobiMi00,pass_int,0,,,,,
player,201110020sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201110020sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201110020sea,sea,RobiMi00,pass_long,0,,,,,
player,201110020sea,sea,RobiMi00,pass_rating,,,,,,
player,201110020sea,sea,RobiMi00,rush_att,0,,,,,
player,201110020sea,sea,RobiMi00,rush_yds,0,,,,,
player,201110020sea,sea,RobiMi00,rush_td,0,,,,,
player,201110020sea,sea,RobiMi00,rush_long,0,,,,,
player,201110020sea,sea,RobiMi00,targets,1,,,,,
player,201110020sea,sea,RobiMi00,rec,1,,,,,
player,201110020sea,sea,RobiMi00,rec_yds,7,,,,,
player,201110020sea,sea,RobiMi00,rec_td,0,,,,,
player,201110020sea,sea,RobiMi00,rec_long,7,,,,,
player,201110020sea,sea,RobiMi00,fumbles,0,,,,,
player,201110020sea,sea,RobiMi00,fumbles_lost,,,,,,
player,201110020sea,atl,LoftCu99,def_int,1,,,,,
player,201110020sea,atl,LoftCu99,def_int_yds,4,,,,,
player,201110020sea,atl,LoftCu99,def_int_td,0,,,,,
player,201110020sea,atl,LoftCu99,def_int_long,4,,,,,
player,201110020sea,atl,LoftCu99,pass_defended,1,,,,,
player,201110020sea,atl,LoftCu99,sacks,0.0,,,,,
player,201110020sea,atl,LoftCu99,tackles_combined,8,,,,,
player,201110020sea,atl,LoftCu99,tackles_solo,4,,,,,
player,201110020sea,atl,LoftCu99,tackles_assists,4,,,,,
player,201110020sea,atl,LoftCu99,tackles_loss,0,,,,,
player,201110020sea,atl,LoftCu99,qb_hits,0,,,,,
player,201110020sea,atl,LoftCu99,fumbles_rec,0,,,,,
player,201110020sea,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201110020sea,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201110020sea,atl,LoftCu99,fumbles_forced,0,,,,,
player,201110020sea,atl,DeCoTh99,def_int,1,,,,,
player,201110020sea,atl,DeCoTh99,def_int_yds,7,,,,,
player,201110020sea,atl,DeCoTh99,def_int_td,0,,,,,
player,201110020sea,atl,DeCoTh99,def_int_long,7,,,,,
player,201110020sea,atl,DeCoTh99,pass_defended,1,,,,,
player,201110020sea,atl,DeCoTh99,sacks,0.0,,,,,
player,201110020sea,atl,DeCoTh99,tackles_combined,3,,,,,
player,201110020sea,atl,DeCoTh99,tackles_solo,3,,,,,
player,201110020sea,atl,DeCoTh99,tackles_assists,0,,,,,
player,201110020sea,atl,DeCoTh99,tackles_loss,0,,,,,
player,201110020sea,atl,DeCoTh99,qb_hits,0,,,,,
player,201110020sea,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201110020sea,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201110020sea,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201110020sea,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201110020sea,atl,MoorWi99,def_int,0,,,,,
player,201110020sea,atl,MoorWi99,def_int_yds,0,,,,,
player,201110020sea,atl,MoorWi99,def_int_td,0,,,,,
player,201110020sea,atl,MoorWi99,def_int_long,0,,,,,
player,201110020sea,atl,MoorWi99,pass_defended,0,,,,,
player,201110020sea,atl,MoorWi99,sacks,0.0,,,,,
player,201110020sea,atl,MoorWi99,tackles_combined,8,,,,,
player,201110020sea,atl,MoorWi99,tackles_solo,8,,,,,
player,201110020sea,atl,MoorWi99,tackles_assists,0,,,,,
player,201110020sea,atl,MoorWi99,tackles_loss,0,,,,,
player,201110020sea,atl,MoorWi99,qb_hits,0,,,,,
player,201110020sea,atl,MoorWi99,fumbles_rec,0,,,,,
player,201110020sea,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201110020sea,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201110020sea,atl,MoorWi99,fumbles_forced,0,,,,,
player,201110020sea,atl,WeatSe99,def_int,0,,,,,
player,201110020sea,atl,WeatSe99,def_int_yds,0,,,,,
player,201110020sea,atl,WeatSe99,def_int_td,0,,,,,
player,201110020sea,atl,WeatSe99,def_int_long,0,,,,,
player,201110020sea,atl,WeatSe99,pass_defended,0,,,,,
player,201110020sea,atl,WeatSe99,sacks,0.0,,,,,
player,201110020sea,atl,WeatSe99,tackles_combined,7,,,,,
player,201110020sea,atl,WeatSe99,tackles_solo,4,,,,,
player,201110020sea,atl,WeatSe99,tackles_assists,3,,,,,
player,201110020sea,atl,WeatSe99,tackles_loss,0,,,,,
player,201110020sea,atl,WeatSe99,qb_hits,0,,,,,
player,201110020sea,atl,WeatSe99,fumbles_rec,0,,,,,
player,201110020sea,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201110020sea,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201110020sea,atl,WeatSe99,fumbles_forced,0,,,,,
player,201110020sea,atl,GrimBr20,def_int,0,,,,,
player,201110020sea,atl,GrimBr20,def_int_yds,0,,,,,
player,201110020sea,atl,GrimBr20,def_int_td,0,,,,,
player,201110020sea,atl,GrimBr20,def_int_long,0,,,,,
player,201110020sea,atl,GrimBr20,pass_defended,1,,,,,
player,201110020sea,atl,GrimBr20,sacks,0.0,,,,,
player,201110020sea,atl,GrimBr20,tackles_combined,5,,,,,
player,201110020sea,atl,GrimBr20,tackles_solo,2,,,,,
player,201110020sea,atl,GrimBr20,tackles_assists,3,,,,,
player,201110020sea,atl,GrimBr20,tackles_loss,0,,,,,
player,201110020sea,atl,GrimBr20,qb_hits,0,,,,,
