game,2011,16,20111224,201112240was,min,"Minnesota Vikings",33,was,"Washington Redskins",26
player,201112240was,min,PeteAd01,pass_rating,,,,,,
player,201112240was,min,PeteAd01,rush_att,12,,,,,
player,201112240was,min,PeteAd01,rush_yds,38,,,,,
player,201112240was,min,PeteAd01,rush_td,1,,,,,
player,201112240was,min,PeteAd01,rush_long,12,,,,,
player,201112240was,min,PeteAd01,targets,3,,,,,
player,201112240was,min,PeteAd01,rec,2,,,,,
player,201112240was,min,PeteAd01,rec_yds,14,,,,,
player,201112240was,min,PeteAd01,rec_td,0,,,,,
player,201112240was,min,PeteAd01,rec_long,9,,,,,
player,201112240was,min,PeteAd01,fumbles,0,,,,,
player,201112240was,min,PeteAd01,fumbles_lost,,,,,,
player,201112240was,min,BookLo00,pass_cmp,0,,,,,
player,201112240was,min,BookLo00,pass_att,0,,,,,
player,201112240was,min,BookLo00,pass_yds,0,,,,,
player,201112240was,min,BookLo00,pass_td,0,,,,,
player,201112240was,min,BookLo00,pass_int,0,,,,,
player,201112240was,min,BookLo00,pass_sacked,0,,,,,
player,201112240was,min,BookLo00,pass_sacked_yds,0,,,,,
player,201112240was,min,BookLo00,pass_long,0,,,,,
player,201112240was,min,BookLo00,pass_rating,,,,,,
player,201112240was,min,BookLo00,rush_att,2,,,,,
player,201112240was,min,BookLo00,rush_yds,1,,,,,
player,201112240was,min,BookLo00,rush_td,0,,,,,
player,201112240was,min,BookLo00,rush_long,2,,,,,
player,201112240was,min,BookLo00,targets,0,,,,,
player,201112240was,min,BookLo00,rec,0,,,,,
player,201112240was,min,BookLo00,rec_yds,0,,,,,
player,201112240was,min,BookLo00,rec_td,0,,,,,
player,201112240was,min,BookLo00,rec_long,0,,,,,
player,201112240was,min,BookLo00,fumbles,0,,,,,
player,201112240was,min,BookLo00,fumbles_lost,,,,,,
player,201112240was,min,AromDe00,pass_cmp,0,,,,,
player,201112240was,min,AromDe00,pass_att,0,,,,,
player,201112240was,min,AromDe00,pass_yds,0,,,,,
player,201112240was,min,AromDe00,pass_td,0,,,,,
player,201112240was,min,AromDe00,pass_int,0,,,,,
player,201112240was,min,AromDe00,pass_sacked,0,,,,,
player,201112240was,min,AromDe00,pass_sacked_yds,0,,,,,
player,201112240was,min,AromDe00,pass_long,0,,,,,
player,201112240was,min,AromDe00,pass_rating,,,,,,
player,201112240was,min,AromDe00,rush_att,0,,,,,
player,201112240was,min,AromDe00,rush_yds,0,,,,,
player,201112240was,min,AromDe00,rush_td,0,,,,,
player,201112240was,min,AromDe00,rush_long,0,,,,,
player,201112240was,min,AromDe00,targets,2,,,,,
player,201112240was,min,AromDe00,rec,2,,,,,
player,201112240was,min,AromDe00,rec_yds,36,,,,,
player,201112240was,min,AromDe00,rec_td,0,,,,,
player,201112240was,min,AromDe00,rec_long,23,,,,,
player,201112240was,min,AromDe00,fumbles,1,,,,,
player,201112240was,min,AromDe00,fumbles_lost,0,,,,,
player,201112240was,min,RudoKy00,pass_cmp,0,,,,,
player,201112240was,min,RudoKy00,pass_att,0,,,,,
player,201112240was,min,RudoKy00,pass_yds,0,,,,,
player,201112240was,min,RudoKy00,pass_td,0,,,,,
player,201112240was,min,RudoKy00,pass_int,0,,,,,
player,201112240was,min,RudoKy00,pass_sacked,0,,,,,
player,201112240was,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201112240was,min,RudoKy00,pass_long,0,,,,,
player,201112240was,min,RudoKy00,pass_rating,,,,,,
player,201112240was,min,RudoKy00,rush_att,0,,,,,
player,201112240was,min,RudoKy00,rush_yds,0,,,,,
player,201112240was,min,RudoKy00,rush_td,0,,,,,
player,201112240was,min,RudoKy00,rush_long,0,,,,,
player,201112240was,min,RudoKy00,targets,2,,,,,
player,201112240was,min,RudoKy00,rec,2,,,,,
player,201112240was,min,RudoKy00,rec_yds,23,,,,,
player,201112240was,min,RudoKy00,rec_td,1,,,,,
player,201112240was,min,RudoKy00,rec_long,17,,,,,
player,201112240was,min,RudoKy00,fumbles,0,,,,,
player,201112240was,min,RudoKy00,fumbles_lost,,,,,,
player,201112240was,min,CamaGr00,pass_cmp,0,,,,,
player,201112240was,min,CamaGr00,pass_att,0,,,,,
player,201112240was,min,CamaGr00,pass_yds,0,,,,,
player,201112240was,min,CamaGr00,pass_td,0,,,,,
player,201112240was,min,CamaGr00,pass_int,0,,,,,
player,201112240was,min,CamaGr00,pass_sacked,0,,,,,
player,201112240was,min,CamaGr00,pass_sacked_yds,0,,,,,
player,201112240was,min,CamaGr00,pass_long,0,,,,,
player,201112240was,min,CamaGr00,pass_rating,,,,,,
player,201112240was,min,CamaGr00,rush_att,0,,,,,
player,201112240was,min,CamaGr00,rush_yds,0,,,,,
player,201112240was,min,CamaGr00,rush_td,0,,,,,
player,201112240was,min,CamaGr00,rush_long,0,,,,,
player,201112240was,min,CamaGr00,targets,2,,,,,
player,201112240was,min,CamaGr00,rec,1,,,,,
player,201112240was,min,CamaGr00,rec_yds,14,,,,,
player,201112240was,min,CamaGr00,rec_td,0,,,,,
player,201112240was,min,CamaGr00,rec_long,14,,,,,
player,201112240was,min,CamaGr00,fumbles,0,,,,,
player,201112240was,min,CamaGr00,fumbles_lost,,,,,,
player,201112240was,min,ShiaVi00,pass_cmp,0,,,,,
player,201112240was,min,ShiaVi00,pass_att,0,,,,,
player,201112240was,min,ShiaVi00,pass_yds,0,,,,,
player,201112240was,min,ShiaVi00,pass_td,0,,,,,
player,201112240was,min,ShiaVi00,pass_int,0,,,,,
player,201112240was,min,ShiaVi00,pass_sacked,0,,,,,
player,201112240was,min,ShiaVi00,pass_sacked_yds,0,,,,,
player,201112240was,min,ShiaVi00,pass_long,0,,,,,
player,201112240was,min,ShiaVi00,pass_rating,,,,,,
player,201112240was,min,ShiaVi00,rush_att,0,,,,,
player,201112240was,min,ShiaVi00,rush_yds,0,,,,,
player,201112240was,min,ShiaVi00,rush_td,0,,,,,
player,201112240was,min,ShiaVi00,rush_long,0,,,,,
player,201112240was,min,ShiaVi00,targets,1,,,,,
player,201112240was,min,ShiaVi00,rec,0,,,,,
player,201112240was,min,ShiaVi00,rec_yds,0,,,,,
player,201112240was,min,ShiaVi00,rec_td,0,,,,,
player,201112240was,min,ShiaVi00,rec_long,0,,,,,
player,201112240was,min,ShiaVi00,fumbles,0,,,,,
player,201112240was,min,ShiaVi00,fumbles_lost,,,,,,
player,201112240was,min,DImpRy00,pass_cmp,0,,,,,
player,201112240was,min,DImpRy00,pass_att,0,,,,,
player,201112240was,min,DImpRy00,pass_yds,0,,,,,
player,201112240was,min,DImpRy00,pass_td,0,,,,,
player,201112240was,min,DImpRy00,pass_int,0,,,,,
player,201112240was,min,DImpRy00,pass_sacked,0,,,,,
player,201112240was,min,DImpRy00,pass_sacked_yds,0,,,,,
player,201112240was,min,DImpRy00,pass_long,0,,,,,
player,201112240was,min,DImpRy00,pass_rating,,,,,,
player,201112240was,min,DImpRy00,rush_att,0,,,,,
player,201112240was,min,DImpRy00,rush_yds,0,,,,,
player,201112240was,min,DImpRy00,rush_td,0,,,,,
player,201112240was,min,DImpRy00,rush_long,0,,,,,
player,201112240was,min,DImpRy00,targets,1,,,,,
player,201112240was,min,DImpRy00,rec,0,,,,,
player,201112240was,min,DImpRy00,rec_yds,0,,,,,
player,201112240was,min,DImpRy00,rec_td,0,,,,,
player,201112240was,min,DImpRy00,rec_long,0,,,,,
player,201112240was,min,DImpRy00,fumbles,0,,,,,
player,201112240was,min,DImpRy00,fumbles_lost,,,,,,
player,201112240was,was,GrosRe00,pass_cmp,26,,,,,
player,201112240was,was,GrosRe00,pass_att,41,,,,,
player,201112240was,was,GrosRe00,pass_yds,284,,,,,
player,201112240was,was,GrosRe00,pass_td,2,,,,,
player,201112240was,was,GrosRe00,pass_int,1,,,,,
player,201112240was,was,GrosRe00,pass_sacked,3,,,,,
player,201112240was,was,GrosRe00,pass_sacked_yds,28,,,,,
player,201112240was,was,GrosRe00,pass_long,29,,,,,
player,201112240was,was,GrosRe00,pass_rating,89.9,,,,,
player,201112240was,was,GrosRe00,rush_att,0,,,,,
player,201112240was,was,GrosRe00,rush_yds,0,,,,,
player,201112240was,was,GrosRe00,rush_td,0,,,,,
player,201112240was,was,GrosRe00,rush_long,0,,,,,
player,201112240was,was,GrosRe00,targets,0,,,,,
player,201112240was,was,GrosRe00,rec,0,,,,,
player,201112240was,was,GrosRe00,rec_yds,0,,,,,
player,201112240was,was,GrosRe00,rec_td,0,,,,,
player,201112240was,was,GrosRe00,rec_long,0,,,,,
player,201112240was,was,GrosRe00,fumbles,1,,,,,
player,201112240was,was,GrosRe00,fumbles_lost,1,,,,,
player,201112240was,was,RoysEv00,pass_cmp,0,,,,,
player,201112240was,was,RoysEv00,pass_att,0,,,,,
player,201112240was,was,RoysEv00,pass_yds,0,,,,,
player,201112240was,was,RoysEv00,pass_td,0,,,,,
player,201112240was,was,RoysEv00,pass_int,0,,,,,
player,201112240was,was,RoysEv00,pass_sacked,0,,,,,
player,201112240was,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201112240was,was,RoysEv00,pass_long,0,,,,,
player,201112240was,was,RoysEv00,pass_rating,,,,,,
player,201112240was,was,RoysEv00,rush_att,19,,,,,
player,201112240was,was,RoysEv00,rush_yds,132,,,,,
player,201112240was,was,RoysEv00,rush_td,0,,,,,
player,201112240was,was,RoysEv00,rush_long,28,,,,,
player,201112240was,was,RoysEv00,targets,4,,,,,
player,201112240was,was,RoysEv00,rec,2,,,,,
player,201112240was,was,RoysEv00,rec_yds,15,,,,,
player,201112240was,was,RoysEv00,rec_td,0,,,,,
player,201112240was,was,RoysEv00,rec_long,9,,,,,
player,201112240was,was,RoysEv00,fumbles,0,,,,,
player,201112240was,was,RoysEv00,fumbles_lost,,,,,,
player,201112240was,was,ToraRy00,pass_cmp,0,,,,,
player,201112240was,was,ToraRy00,pass_att,0,,,,,
player,201112240was,was,ToraRy00,pass_yds,0,,,,,
player,201112240was,was,ToraRy00,pass_td,0,,,,,
player,201112240was,was,ToraRy00,pass_int,0,,,,,
player,201112240was,was,ToraRy00,pass_sacked,0,,,,,
player,201112240was,was,ToraRy00,pass_sacked_yds,0,,,,,
player,201112240was,was,ToraRy00,pass_long,0,,,,,
player,201112240was,was,ToraRy00,pass_rating,,,,,,
player,201112240was,was,ToraRy00,rush_att,4,,,,,
player,201112240was,was,ToraRy00,rush_yds,8,,,,,
player,201112240was,was,ToraRy00,rush_td,0,,,,,
player,201112240was,was,ToraRy00,rush_long,4,,,,,
player,201112240was,was,ToraRy00,targets,2,,,,,
player,201112240was,was,ToraRy00,rec,2,,,,,
player,201112240was,was,ToraRy00,rec_yds,4,,,,,
player,201112240was,was,ToraRy00,rec_td,0,,,,,
player,201112240was,was,ToraRy00,rec_long,3,,,,,
player,201112240was,was,ToraRy00,fumbles,0,,,,,
player,201112240was,was,ToraRy00,fumbles_lost,,,,,,
player,201112240was,was,BankBr00,pass_cmp,0,,,,,
player,201112240was,was,BankBr00,pass_att,0,,,,,
player,201112240was,was,BankBr00,pass_yds,0,,,,,
player,201112240was,was,BankBr00,pass_td,0,,,,,
player,201112240was,was,BankBr00,pass_int,0,,,,,
player,201112240was,was,BankBr00,pass_sacked,0,,,,,
player,201112240was,was,BankBr00,pass_sacked_yds,0,,,,,
player,201112240was,was,BankBr00,pass_long,0,,,,,
player,201112240was,was,BankBr00,pass_rating,,,,,,
player,201112240was,was,BankBr00,rush_att,1,,,,,
player,201112240was,was,BankBr00,rush_yds,1,,,,,
player,201112240was,was,BankBr00,rush_td,0,,,,,
player,201112240was,was,BankBr00,rush_long,1,,,,,
player,201112240was,was,BankBr00,targets,0,,,,,
player,201112240was,was,BankBr00,rec,0,,,,,
player,201112240was,was,BankBr00,rec_yds,0,,,,,
player,201112240was,was,BankBr00,rec_td,0,,,,,
player,201112240was,was,BankBr00,rec_long,0,,,,,
player,201112240was,was,BankBr00,fumbles,0,,,,,
player,201112240was,was,BankBr00,fumbles_lost,,,,,,
player,201112240was,was,GaffJa00,pass_cmp,0,,,,,
player,201112240was,was,GaffJa00,pass_att,0,,,,,
player,201112240was,was,GaffJa00,pass_yds,0,,,,,
player,201112240was,was,GaffJa00,pass_td,0,,,,,
player,201112240was,was,GaffJa00,pass_int,0,,,,,
player,201112240was,was,GaffJa00,pass_sacked,0,,,,,
player,201112240was,was,GaffJa00,pass_sacked_yds,0,,,,,
player,201112240was,was,GaffJa00,pass_long,0,,,,,
player,201112240was,was,GaffJa00,pass_rating,,,,,,
player,201112240was,was,GaffJa00,rush_att,0,,,,,
player,201112240was,was,GaffJa00,rush_yds,0,,,,,
player,201112240was,was,GaffJa00,rush_td,0,,,,,
player,201112240was,was,GaffJa00,rush_long,0,,,,,
player,201112240was,was,GaffJa00,targets,8,,,,,
player,201112240was,was,GaffJa00,rec,6,,,,,
player,201112240was,was,GaffJa00,rec_yds,77,,,,,
player,201112240was,was,GaffJa00,rec_td,1,,,,,
player,201112240was,was,GaffJa00,rec_long,29,,,,,
player,201112240was,was,GaffJa00,fumbles,0,,,,,
player,201112240was,was,GaffJa00,fumbles_lost,,,,,,
player,201112240was,was,StalDo00,pass_cmp,0,,,,,
player,201112240was,was,StalDo00,pass_att,0,,,,,
player,201112240was,was,StalDo00,pass_yds,0,,,,,
player,201112240was,was,StalDo00,pass_td,0,,,,,
player,201112240was,was,StalDo00,pass_int,0,,,,,
player,201112240was,was,StalDo00,pass_sacked,0,,,,,
player,201112240was,was,StalDo00,pass_sacked_yds,0,,,,,
player,201112240was,was,StalDo00,pass_long,0,,,,,
player,201112240was,was,StalDo00,pass_rating,,,,,,
player,201112240was,was,StalDo00,rush_att,0,,,,,
player,201112240was,was,StalDo00,rush_yds,0,,,,,
player,201112240was,was,StalDo00,rush_td,0,,,,,
player,201112240was,was,StalDo00,rush_long,0,,,,,
player,201112240was,was,StalDo00,targets,7,,,,,
player,201112240was,was,StalDo00,rec,5,,,,,
player,201112240was,was,StalDo00,rec_yds,59,,,,,
player,201112240was,was,StalDo00,rec_td,1,,,,,
player,201112240was,was,StalDo00,rec_long,19,,,,,
player,201112240was,was,StalDo00,fumbles,0,,,,,
player,201112240was,was,StalDo00,fumbles_lost,,,,,,
player,201112240was,was,MossSa00,pass_cmp,0,,,,,
player,201112240was,was,MossSa00,pass_att,0,,,,,
player,201112240was,was,MossSa00,pass_yds,0,,,,,
player,201112240was,was,MossSa00,pass_td,0,,,,,
player,201112240was,was,MossSa00,pass_int,0,,,,,
player,201112240was,was,MossSa00,pass_sacked,0,,,,,
player,201112240was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201112240was,was,MossSa00,pass_long,0,,,,,
player,201112240was,was,MossSa00,pass_rating,,,,,,
player,201112240was,was,MossSa00,rush_att,0,,,,,
player,201112240was,was,MossSa00,rush_yds,0,,,,,
player,201112240was,was,MossSa00,rush_td,0,,,,,
player,201112240was,was,MossSa00,rush_long,0,,,,,
player,201112240was,was,MossSa00,targets,10,,,,,
player,201112240was,was,MossSa00,rec,4,,,,,
player,201112240was,was,MossSa00,rec_yds,46,,,,,
player,201112240was,was,MossSa00,rec_td,0,,,,,
player,201112240was,was,MossSa00,rec_long,20,,,,,
player,201112240was,was,MossSa00,fumbles,0,,,,,
player,201112240was,was,MossSa00,fumbles_lost,,,,,,
player,201112240was,was,AustTe00,pass_cmp,0,,,,,
player,201112240was,was,AustTe00,pass_att,0,,,,,
player,201112240was,was,AustTe00,pass_yds,0,,,,,
player,201112240was,was,AustTe00,pass_td,0,,,,,
player,201112240was,was,AustTe00,pass_int,0,,,,,
player,201112240was,was,AustTe00,pass_sacked,0,,,,,
player,201112240was,was,AustTe00,pass_sacked_yds,0,,,,,
player,201112240was,was,AustTe00,pass_long,0,,,,,
player,201112240was,was,AustTe00,pass_rating,,,,,,
player,201112240was,was,AustTe00,rush_att,0,,,,,
player,201112240was,was,AustTe00,rush_yds,0,,,,,
player,201112240was,was,AustTe00,rush_td,0,,,,,
player,201112240was,was,AustTe00,rush_long,0,,,,,
player,201112240was,was,AustTe00,targets,3,,,,,
player,201112240was,was,AustTe00,rec,3,,,,,
player,201112240was,was,AustTe00,rec_yds,39,,,,,
player,201112240was,was,AustTe00,rec_td,0,,,,,
player,201112240was,was,AustTe00,rec_long,23,,,,,
player,201112240was,was,AustTe00,fumbles,0,,,,,
player,201112240was,was,AustTe00,fumbles_lost,,,,,,
player,201112240was,was,YounDa01,pass_cmp,0,,,,,
player,201112240was,was,YounDa01,pass_att,0,,,,,
player,201112240was,was,YounDa01,pass_yds,0,,,,,
player,201112240was,was,YounDa01,pass_td,0,,,,,
player,201112240was,was,YounDa01,pass_int,0,,,,,
player,201112240was,was,YounDa01,pass_sacked,0,,,,,
player,201112240was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201112240was,was,YounDa01,pass_long,0,,,,,
player,201112240was,was,YounDa01,pass_rating,,,,,,
player,201112240was,was,YounDa01,rush_att,0,,,,,
player,201112240was,was,YounDa01,rush_yds,0,,,,,
player,201112240was,was,YounDa01,rush_td,0,,,,,
player,201112240was,was,YounDa01,rush_long,0,,,,,
player,201112240was,was,YounDa01,targets,3,,,,,
player,201112240was,was,YounDa01,rec,2,,,,,
player,201112240was,was,YounDa01,rec_yds,33,,,,,
player,201112240was,was,YounDa01,rec_td,0,,,,,
player,201112240was,was,YounDa01,rec_long,17,,,,,
player,201112240was,was,YounDa01,fumbles,0,,,,,
player,201112240was,was,YounDa01,fumbles_lost,,,,,,
player,201112240was,was,ArmsAn00,pass_cmp,0,,,,,
player,201112240was,was,ArmsAn00,pass_att,0,,,,,
player,201112240was,was,ArmsAn00,pass_yds,0,,,,,
player,201112240was,was,ArmsAn00,pass_td,0,,,,,
player,201112240was,was,ArmsAn00,pass_int,0,,,,,
player,201112240was,was,ArmsAn00,pass_sacked,0,,,,,
player,201112240was,was,ArmsAn00,pass_sacked_yds,0,,,,,
player,201112240was,was,ArmsAn00,pass_long,0,,,,,
player,201112240was,was,ArmsAn00,pass_rating,,,,,,
player,201112240was,was,ArmsAn00,rush_att,0,,,,,
player,201112240was,was,ArmsAn00,rush_yds,0,,,,,
player,201112240was,was,ArmsAn00,rush_td,0,,,,,
player,201112240was,was,ArmsAn00,rush_long,0,,,,,
player,201112240was,was,ArmsAn00,targets,1,,,,,
player,201112240was,was,ArmsAn00,rec,1,,,,,
player,201112240was,was,ArmsAn00,rec_yds,6,,,,,
player,201112240was,was,ArmsAn00,rec_td,0,,,,,
player,201112240was,was,ArmsAn00,rec_long,6,,,,,
player,201112240was,was,ArmsAn00,fumbles,0,,,,,
player,201112240was,was,ArmsAn00,fumbles_lost,,,,,,
player,201112240was,was,PaulLo00,pass_cmp,0,,,,,
player,201112240was,was,PaulLo00,pass_att,0,,,,,
player,201112240was,was,PaulLo00,pass_yds,0,,,,,
player,201112240was,was,PaulLo00,pass_td,0,,,,,
player,201112240was,was,PaulLo00,pass_int,0,,,,,
player,201112240was,was,PaulLo00,pass_sacked,0,,,,,
player,201112240was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201112240was,was,PaulLo00,pass_long,0,,,,,
player,201112240was,was,PaulLo00,pass_rating,,,,,,
player,201112240was,was,PaulLo00,rush_att,0,,,,,
player,201112240was,was,PaulLo00,rush_yds,0,,,,,
player,201112240was,was,PaulLo00,rush_td,0,,,,,
player,201112240was,was,PaulLo00,rush_long,0,,,,,
player,201112240was,was,PaulLo00,targets,2,,,,,
player,201112240was,was,PaulLo00,rec,1,,,,,
player,201112240was,was,PaulLo00,rec_yds,5,,,,,
player,201112240was,was,PaulLo00,rec_td,0,,,,,
player,201112240was,was,PaulLo00,rec_long,5,,,,,
player,201112240was,was,PaulLo00,fumbles,0,,,,,
player,201112240was,was,PaulLo00,fumbles_lost,,,,,,
player,201112240was,min,RaymMi00,def_int,1,,,,,
player,201112240was,min,RaymMi00,def_int_yds,31,,,,,
player,201112240was,min,RaymMi00,def_int_td,0,,,,,
player,201112240was,min,RaymMi00,def_int_long,31,,,,,
player,201112240was,min,RaymMi00,pass_defended,2,,,,,
player,201112240was,min,RaymMi00,sacks,0.0,,,,,
player,201112240was,min,RaymMi00,tackles_combined,6,,,,,
player,201112240was,min,RaymMi00,tackles_solo,1,,,,,
player,201112240was,min,RaymMi00,tackles_assists,5,,,,,
player,201112240was,min,RaymMi00,tackles_loss,0,,,,,
player,201112240was,min,RaymMi00,qb_hits,0,,,,,
player,201112240was,min,RaymMi00,fumbles_rec,0,,,,,
player,201112240was,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201112240was,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201112240was,min,RaymMi00,fumbles_forced,0,,,,,
player,201112240was,min,WillKe98,def_int,0,,,,,
player,201112240was,min,WillKe98,def_int_yds,0,,,,,
player,201112240was,min,WillKe98,def_int_td,0,,,,,
player,201112240was,min,WillKe98,def_int_long,0,,,,,
player,201112240was,min,WillKe98,pass_defended,0,,,,,
player,201112240was,min,WillKe98,sacks,1.0,,,,,
player,201112240was,min,WillKe98,tackles_combined,5,,,,,
player,201112240was,min,WillKe98,tackles_solo,2,,,,,
player,201112240was,min,WillKe98,tackles_assists,3,,,,,
player,201112240was,min,WillKe98,tackles_loss,1,,,,,
player,201112240was,min,WillKe98,qb_hits,2,,,,,
player,201112240was,min,WillKe98,fumbles_rec,0,,,,,
