game,2011,3,20110925,201109250oti,den,"Denver Broncos",14,oti,"Tennessee Titans",17
player,201109250oti,den,DawkBr00,tackles_loss,0,,,,,
player,201109250oti,den,DawkBr00,qb_hits,0,,,,,
player,201109250oti,den,DawkBr00,fumbles_rec,0,,,,,
player,201109250oti,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201109250oti,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201109250oti,den,DawkBr00,fumbles_forced,0,,,,,
player,201109250oti,den,HuntJa24,def_int,0,,,,,
player,201109250oti,den,HuntJa24,def_int_yds,0,,,,,
player,201109250oti,den,HuntJa24,def_int_td,0,,,,,
player,201109250oti,den,HuntJa24,def_int_long,0,,,,,
player,201109250oti,den,HuntJa24,pass_defended,0,,,,,
player,201109250oti,den,HuntJa24,sacks,0.0,,,,,
player,201109250oti,den,HuntJa24,tackles_combined,3,,,,,
player,201109250oti,den,HuntJa24,tackles_solo,3,,,,,
player,201109250oti,den,HuntJa24,tackles_assists,0,,,,,
player,201109250oti,den,HuntJa24,tackles_loss,1,,,,,
player,201109250oti,den,HuntJa24,qb_hits,0,,,,,
player,201109250oti,den,HuntJa24,fumbles_rec,0,,,,,
player,201109250oti,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201109250oti,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201109250oti,den,HuntJa24,fumbles_forced,0,,,,,
player,201109250oti,den,HarrCh01,def_int,0,,,,,
player,201109250oti,den,HarrCh01,def_int_yds,0,,,,,
player,201109250oti,den,HarrCh01,def_int_td,0,,,,,
player,201109250oti,den,HarrCh01,def_int_long,0,,,,,
player,201109250oti,den,HarrCh01,pass_defended,0,,,,,
player,201109250oti,den,HarrCh01,sacks,0.0,,,,,
player,201109250oti,den,HarrCh01,tackles_combined,2,,,,,
player,201109250oti,den,HarrCh01,tackles_solo,2,,,,,
player,201109250oti,den,HarrCh01,tackles_assists,0,,,,,
player,201109250oti,den,HarrCh01,tackles_loss,0,,,,,
player,201109250oti,den,HarrCh01,qb_hits,0,,,,,
player,201109250oti,den,HarrCh01,fumbles_rec,0,,,,,
player,201109250oti,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201109250oti,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201109250oti,den,HarrCh01,fumbles_forced,0,,,,,
player,201109250oti,den,McBeRy99,def_int,0,,,,,
player,201109250oti,den,McBeRy99,def_int_yds,0,,,,,
player,201109250oti,den,McBeRy99,def_int_td,0,,,,,
player,201109250oti,den,McBeRy99,def_int_long,0,,,,,
player,201109250oti,den,McBeRy99,pass_defended,0,,,,,
player,201109250oti,den,McBeRy99,sacks,0.0,,,,,
player,201109250oti,den,McBeRy99,tackles_combined,2,,,,,
player,201109250oti,den,McBeRy99,tackles_solo,1,,,,,
player,201109250oti,den,McBeRy99,tackles_assists,1,,,,,
player,201109250oti,den,McBeRy99,tackles_loss,1,,,,,
player,201109250oti,den,McBeRy99,qb_hits,0,,,,,
player,201109250oti,den,McBeRy99,fumbles_rec,0,,,,,
player,201109250oti,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201109250oti,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201109250oti,den,McBeRy99,fumbles_forced,0,,,,,
player,201109250oti,den,BunkBr20,def_int,0,,,,,
player,201109250oti,den,BunkBr20,def_int_yds,0,,,,,
player,201109250oti,den,BunkBr20,def_int_td,0,,,,,
player,201109250oti,den,BunkBr20,def_int_long,0,,,,,
player,201109250oti,den,BunkBr20,pass_defended,0,,,,,
player,201109250oti,den,BunkBr20,sacks,0.0,,,,,
player,201109250oti,den,BunkBr20,tackles_combined,1,,,,,
player,201109250oti,den,BunkBr20,tackles_solo,1,,,,,
player,201109250oti,den,BunkBr20,tackles_assists,0,,,,,
player,201109250oti,den,BunkBr20,tackles_loss,1,,,,,
player,201109250oti,den,BunkBr20,qb_hits,0,,,,,
player,201109250oti,den,BunkBr20,fumbles_rec,0,,,,,
player,201109250oti,den,BunkBr20,fumbles_rec_yds,0,,,,,
player,201109250oti,den,BunkBr20,fumbles_rec_td,0,,,,,
player,201109250oti,den,BunkBr20,fumbles_forced,0,,,,,
player,201109250oti,den,CosbQu00,def_int,0,,,,,
player,201109250oti,den,CosbQu00,def_int_yds,0,,,,,
player,201109250oti,den,CosbQu00,def_int_td,0,,,,,
player,201109250oti,den,CosbQu00,def_int_long,0,,,,,
player,201109250oti,den,CosbQu00,pass_defended,0,,,,,
player,201109250oti,den,CosbQu00,sacks,0.0,,,,,
player,201109250oti,den,CosbQu00,tackles_combined,1,,,,,
player,201109250oti,den,CosbQu00,tackles_solo,1,,,,,
player,201109250oti,den,CosbQu00,tackles_assists,0,,,,,
player,201109250oti,den,CosbQu00,tackles_loss,0,,,,,
player,201109250oti,den,CosbQu00,qb_hits,0,,,,,
player,201109250oti,den,CosbQu00,fumbles_rec,0,,,,,
player,201109250oti,den,CosbQu00,fumbles_rec_yds,0,,,,,
player,201109250oti,den,CosbQu00,fumbles_rec_td,0,,,,,
player,201109250oti,den,CosbQu00,fumbles_forced,0,,,,,
player,201109250oti,den,HaggMa20,def_int,0,,,,,
player,201109250oti,den,HaggMa20,def_int_yds,0,,,,,
player,201109250oti,den,HaggMa20,def_int_td,0,,,,,
player,201109250oti,den,HaggMa20,def_int_long,0,,,,,
player,201109250oti,den,HaggMa20,pass_defended,0,,,,,
player,201109250oti,den,HaggMa20,sacks,0.0,,,,,
player,201109250oti,den,HaggMa20,tackles_combined,1,,,,,
player,201109250oti,den,HaggMa20,tackles_solo,1,,,,,
player,201109250oti,den,HaggMa20,tackles_assists,0,,,,,
player,201109250oti,den,HaggMa20,tackles_loss,0,,,,,
player,201109250oti,den,HaggMa20,qb_hits,0,,,,,
player,201109250oti,den,HaggMa20,fumbles_rec,0,,,,,
player,201109250oti,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201109250oti,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201109250oti,den,HaggMa20,fumbles_forced,0,,,,,
player,201109250oti,den,MoorRa00,def_int,0,,,,,
player,201109250oti,den,MoorRa00,def_int_yds,0,,,,,
player,201109250oti,den,MoorRa00,def_int_td,0,,,,,
player,201109250oti,den,MoorRa00,def_int_long,0,,,,,
player,201109250oti,den,MoorRa00,pass_defended,0,,,,,
player,201109250oti,den,MoorRa00,sacks,0.0,,,,,
player,201109250oti,den,MoorRa00,tackles_combined,1,,,,,
player,201109250oti,den,MoorRa00,tackles_solo,1,,,,,
player,201109250oti,den,MoorRa00,tackles_assists,0,,,,,
player,201109250oti,den,MoorRa00,tackles_loss,1,,,,,
player,201109250oti,den,MoorRa00,qb_hits,0,,,,,
player,201109250oti,den,MoorRa00,fumbles_rec,0,,,,,
player,201109250oti,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201109250oti,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201109250oti,den,MoorRa00,fumbles_forced,0,,,,,
player,201109250oti,den,HarvDe99,def_int,0,,,,,
player,201109250oti,den,HarvDe99,def_int_yds,0,,,,,
player,201109250oti,den,HarvDe99,def_int_td,0,,,,,
player,201109250oti,den,HarvDe99,def_int_long,0,,,,,
player,201109250oti,den,HarvDe99,pass_defended,0,,,,,
player,201109250oti,den,HarvDe99,sacks,0.0,,,,,
player,201109250oti,den,HarvDe99,tackles_combined,0,,,,,
player,201109250oti,den,HarvDe99,tackles_solo,0,,,,,
player,201109250oti,den,HarvDe99,tackles_assists,0,,,,,
player,201109250oti,den,HarvDe99,tackles_loss,0,,,,,
player,201109250oti,den,HarvDe99,qb_hits,0,,,,,
player,201109250oti,den,HarvDe99,fumbles_rec,1,,,,,
player,201109250oti,den,HarvDe99,fumbles_rec_yds,0,,,,,
player,201109250oti,den,HarvDe99,fumbles_rec_td,0,,,,,
player,201109250oti,den,HarvDe99,fumbles_forced,0,,,,,
player,201109250oti,oti,WithWi20,def_int,1,,,,,
player,201109250oti,oti,WithWi20,def_int_yds,7,,,,,
player,201109250oti,oti,WithWi20,def_int_td,0,,,,,
player,201109250oti,oti,WithWi20,def_int_long,7,,,,,
player,201109250oti,oti,WithWi20,pass_defended,1,,,,,
player,201109250oti,oti,WithWi20,sacks,1.0,,,,,
player,201109250oti,oti,WithWi20,tackles_combined,5,,,,,
player,201109250oti,oti,WithWi20,tackles_solo,4,,,,,
player,201109250oti,oti,WithWi20,tackles_assists,1,,,,,
player,201109250oti,oti,WithWi20,tackles_loss,1,,,,,
player,201109250oti,oti,WithWi20,qb_hits,0,,,,,
player,201109250oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201109250oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201109250oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201109250oti,oti,McCoJa99,def_int,1,,,,,
player,201109250oti,oti,McCoJa99,def_int_yds,22,,,,,
player,201109250oti,oti,McCoJa99,def_int_td,0,,,,,
player,201109250oti,oti,McCoJa99,def_int_long,22,,,,,
player,201109250oti,oti,McCoJa99,pass_defended,1,,,,,
player,201109250oti,oti,McCoJa99,sacks,0.0,,,,,
player,201109250oti,oti,McCoJa99,tackles_combined,6,,,,,
player,201109250oti,oti,McCoJa99,tackles_solo,5,,,,,
player,201109250oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201109250oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201109250oti,oti,McCoJa99,qb_hits,0,,,,,
player,201109250oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201109250oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201109250oti,oti,BabiJo21,def_int,0,,,,,
player,201109250oti,oti,BabiJo21,def_int_yds,0,,,,,
player,201109250oti,oti,BabiJo21,def_int_td,0,,,,,
player,201109250oti,oti,BabiJo21,def_int_long,0,,,,,
player,201109250oti,oti,BabiJo21,pass_defended,0,,,,,
player,201109250oti,oti,BabiJo21,sacks,0.0,,,,,
player,201109250oti,oti,BabiJo21,tackles_combined,8,,,,,
player,201109250oti,oti,BabiJo21,tackles_solo,6,,,,,
player,201109250oti,oti,BabiJo21,tackles_assists,2,,,,,
player,201109250oti,oti,BabiJo21,tackles_loss,1,,,,,
player,201109250oti,oti,BabiJo21,qb_hits,0,,,,,
player,201109250oti,oti,BabiJo21,fumbles_rec,0,,,,,
player,201109250oti,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201109250oti,oti,BabiJo21,fumbles_forced,0,,,,,
player,201109250oti,oti,AyerAk00,def_int,0,,,,,
player,201109250oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201109250oti,oti,AyerAk00,def_int_td,0,,,,,
player,201109250oti,oti,AyerAk00,def_int_long,0,,,,,
player,201109250oti,oti,AyerAk00,pass_defended,0,,,,,
player,201109250oti,oti,AyerAk00,sacks,0.0,,,,,
player,201109250oti,oti,AyerAk00,tackles_combined,6,,,,,
player,201109250oti,oti,AyerAk00,tackles_solo,3,,,,,
player,201109250oti,oti,AyerAk00,tackles_assists,3,,,,,
player,201109250oti,oti,AyerAk00,tackles_loss,0,,,,,
player,201109250oti,oti,AyerAk00,qb_hits,0,,,,,
player,201109250oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201109250oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201109250oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201109250oti,oti,GrifMi99,def_int,0,,,,,
player,201109250oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201109250oti,oti,GrifMi99,def_int_td,0,,,,,
player,201109250oti,oti,GrifMi99,def_int_long,0,,,,,
player,201109250oti,oti,GrifMi99,pass_defended,0,,,,,
player,201109250oti,oti,GrifMi99,sacks,0.0,,,,,
player,201109250oti,oti,GrifMi99,tackles_combined,5,,,,,
player,201109250oti,oti,GrifMi99,tackles_solo,3,,,,,
player,201109250oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201109250oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201109250oti,oti,GrifMi99,qb_hits,0,,,,,
player,201109250oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201109250oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201109250oti,oti,RuudBa20,def_int,0,,,,,
player,201109250oti,oti,RuudBa20,def_int_yds,0,,,,,
player,201109250oti,oti,RuudBa20,def_int_td,0,,,,,
player,201109250oti,oti,RuudBa20,def_int_long,0,,,,,
player,201109250oti,oti,RuudBa20,pass_defended,0,,,,,
player,201109250oti,oti,RuudBa20,sacks,0.0,,,,,
player,201109250oti,oti,RuudBa20,tackles_combined,4,,,,,
player,201109250oti,oti,RuudBa20,tackles_solo,1,,,,,
player,201109250oti,oti,RuudBa20,tackles_assists,3,,,,,
player,201109250oti,oti,RuudBa20,tackles_loss,0,,,,,
player,201109250oti,oti,RuudBa20,qb_hits,0,,,,,
player,201109250oti,oti,RuudBa20,fumbles_rec,0,,,,,
player,201109250oti,oti,RuudBa20,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,RuudBa20,fumbles_rec_td,0,,,,,
player,201109250oti,oti,RuudBa20,fumbles_forced,0,,,,,
player,201109250oti,oti,VernAl99,def_int,0,,,,,
player,201109250oti,oti,VernAl99,def_int_yds,0,,,,,
player,201109250oti,oti,VernAl99,def_int_td,0,,,,,
player,201109250oti,oti,VernAl99,def_int_long,0,,,,,
player,201109250oti,oti,VernAl99,pass_defended,1,,,,,
player,201109250oti,oti,VernAl99,sacks,0.0,,,,,
player,201109250oti,oti,VernAl99,tackles_combined,4,,,,,
player,201109250oti,oti,VernAl99,tackles_solo,3,,,,,
player,201109250oti,oti,VernAl99,tackles_assists,1,,,,,
player,201109250oti,oti,VernAl99,tackles_loss,0,,,,,
player,201109250oti,oti,VernAl99,qb_hits,0,,,,,
player,201109250oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201109250oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201109250oti,oti,FinnCo20,def_int,0,,,,,
player,201109250oti,oti,FinnCo20,def_int_yds,0,,,,,
player,201109250oti,oti,FinnCo20,def_int_td,0,,,,,
player,201109250oti,oti,FinnCo20,def_int_long,0,,,,,
player,201109250oti,oti,FinnCo20,pass_defended,0,,,,,
player,201109250oti,oti,FinnCo20,sacks,0.0,,,,,
player,201109250oti,oti,FinnCo20,tackles_combined,3,,,,,
player,201109250oti,oti,FinnCo20,tackles_solo,2,,,,,
player,201109250oti,oti,FinnCo20,tackles_assists,1,,,,,
player,201109250oti,oti,FinnCo20,tackles_loss,0,,,,,
player,201109250oti,oti,FinnCo20,qb_hits,0,,,,,
player,201109250oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201109250oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201109250oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201109250oti,oti,MarkSe99,def_int,0,,,,,
player,201109250oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201109250oti,oti,MarkSe99,def_int_td,0,,,,,
player,201109250oti,oti,MarkSe99,def_int_long,0,,,,,
player,201109250oti,oti,MarkSe99,pass_defended,0,,,,,
player,201109250oti,oti,MarkSe99,sacks,0.0,,,,,
player,201109250oti,oti,MarkSe99,tackles_combined,3,,,,,
player,201109250oti,oti,MarkSe99,tackles_solo,0,,,,,
player,201109250oti,oti,MarkSe99,tackles_assists,3,,,,,
player,201109250oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201109250oti,oti,MarkSe99,qb_hits,0,,,,,
player,201109250oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201109250oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201109250oti,oti,MorgDe99,def_int,0,,,,,
player,201109250oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201109250oti,oti,MorgDe99,def_int_td,0,,,,,
player,201109250oti,oti,MorgDe99,def_int_long,0,,,,,
player,201109250oti,oti,MorgDe99,pass_defended,0,,,,,
player,201109250oti,oti,MorgDe99,sacks,0.0,,,,,
player,201109250oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201109250oti,oti,MorgDe99,tackles_solo,3,,,,,
player,201109250oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201109250oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201109250oti,oti,MorgDe99,qb_hits,0,,,,,
player,201109250oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201109250oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201109250oti,oti,CaseJu00,def_int,0,,,,,
player,201109250oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201109250oti,oti,CaseJu00,def_int_td,0,,,,,
player,201109250oti,oti,CaseJu00,def_int_long,0,,,,,
player,201109250oti,oti,CaseJu00,pass_defended,0,,,,,
player,201109250oti,oti,CaseJu00,sacks,0.0,,,,,
player,201109250oti,oti,CaseJu00,tackles_combined,2,,,,,
player,201109250oti,oti,CaseJu00,tackles_solo,2,,,,,
player,201109250oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201109250oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201109250oti,oti,CaseJu00,qb_hits,1,,,,,
player,201109250oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201109250oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201109250oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201109250oti,oti,HayeWi99,def_int,0,,,,,
player,201109250oti,oti,HayeWi99,def_int_yds,0,,,,,
player,201109250oti,oti,HayeWi99,def_int_td,0,,,,,
player,201109250oti,oti,HayeWi99,def_int_long,0,,,,,
player,201109250oti,oti,HayeWi99,pass_defended,0,,,,,
player,201109250oti,oti,HayeWi99,sacks,0.0,,,,,
player,201109250oti,oti,HayeWi99,tackles_combined,2,,,,,
player,201109250oti,oti,HayeWi99,tackles_solo,2,,,,,
player,201109250oti,oti,HayeWi99,tackles_assists,0,,,,,
player,201109250oti,oti,HayeWi99,tackles_loss,1,,,,,
player,201109250oti,oti,HayeWi99,qb_hits,0,,,,,
player,201109250oti,oti,HayeWi99,fumbles_rec,0,,,,,
player,201109250oti,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,HayeWi99,fumbles_forced,0,,,,,
player,201109250oti,oti,SmitSh20,def_int,0,,,,,
player,201109250oti,oti,SmitSh20,def_int_yds,0,,,,,
player,201109250oti,oti,SmitSh20,def_int_td,0,,,,,
player,201109250oti,oti,SmitSh20,def_int_long,0,,,,,
player,201109250oti,oti,SmitSh20,pass_defended,0,,,,,
player,201109250oti,oti,SmitSh20,sacks,0.0,,,,,
player,201109250oti,oti,SmitSh20,tackles_combined,2,,,,,
player,201109250oti,oti,SmitSh20,tackles_solo,1,,,,,
player,201109250oti,oti,SmitSh20,tackles_assists,1,,,,,
player,201109250oti,oti,SmitSh20,tackles_loss,0,,,,,
player,201109250oti,oti,SmitSh20,qb_hits,0,,,,,
player,201109250oti,oti,SmitSh20,fumbles_rec,0,,,,,
player,201109250oti,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201109250oti,oti,SmitSh20,fumbles_forced,0,,,,,
player,201109250oti,oti,BallDa20,def_int,0,,,,,
player,201109250oti,oti,BallDa20,def_int_yds,0,,,,,
player,201109250oti,oti,BallDa20,def_int_td,0,,,,,
player,201109250oti,oti,BallDa20,def_int_long,0,,,,,
player,201109250oti,oti,BallDa20,pass_defended,1,,,,,
player,201109250oti,oti,BallDa20,sacks,0.0,,,,,
player,201109250oti,oti,BallDa20,tackles_combined,1,,,,,
player,201109250oti,oti,BallDa20,tackles_solo,1,,,,,
player,201109250oti,oti,BallDa20,tackles_assists,0,,,,,
player,201109250oti,oti,BallDa20,tackles_loss,1,,,,,
player,201109250oti,oti,BallDa20,qb_hits,2,,,,,
player,201109250oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201109250oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201109250oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201109250oti,oti,CampTo00,def_int,0,,,,,
player,201109250oti,oti,CampTo00,def_int_yds,0,,,,,
player,201109250oti,oti,CampTo00,def_int_td,0,,,,,
player,201109250oti,oti,CampTo00,def_int_long,0,,,,,
player,201109250oti,oti,CampTo00,pass_defended,0,,,,,
player,201109250oti,oti,CampTo00,sacks,0.0,,,,,
player,201109250oti,oti,CampTo00,tackles_combined,1,,,,,
player,201109250oti,oti,CampTo00,tackles_solo,1,,,,,
player,201109250oti,oti,CampTo00,tackles_assists,0,,,,,
player,201109250oti,oti,CampTo00,tackles_loss,0,,,,,
player,201109250oti,oti,CampTo00,qb_hits,0,,,,,
player,201109250oti,oti,CampTo00,fumbles_rec,0,,,,,
player,201109250oti,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201109250oti,oti,CampTo00,fumbles_forced,0,,,,,
player,201109250oti,oti,CookJa02,def_int,0,,,,,
player,201109250oti,oti,CookJa02,def_int_yds,0,,,,,
player,201109250oti,oti,CookJa02,def_int_td,0,,,,,
player,201109250oti,oti,CookJa02,def_int_long,0,,,,,
player,201109250oti,oti,CookJa02,pass_defended,0,,,,,
player,201109250oti,oti,CookJa02,sacks,0.0,,,,,
player,201109250oti,oti,CookJa02,tackles_combined,1,,,,,
player,201109250oti,oti,CookJa02,tackles_solo,1,,,,,
player,201109250oti,oti,CookJa02,tackles_assists,0,,,,,
player,201109250oti,oti,CookJa02,tackles_loss,0,,,,,
player,201109250oti,oti,CookJa02,qb_hits,0,,,,,
player,201109250oti,oti,CookJa02,fumbles_rec,0,,,,,
player,201109250oti,oti,CookJa02,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,CookJa02,fumbles_rec_td,0,,,,,
player,201109250oti,oti,CookJa02,fumbles_forced,0,,,,,
player,201109250oti,oti,HawkLa00,def_int,0,,,,,
player,201109250oti,oti,HawkLa00,def_int_yds,0,,,,,
player,201109250oti,oti,HawkLa00,def_int_td,0,,,,,
player,201109250oti,oti,HawkLa00,def_int_long,0,,,,,
player,201109250oti,oti,HawkLa00,pass_defended,0,,,,,
player,201109250oti,oti,HawkLa00,sacks,0.0,,,,,
player,201109250oti,oti,HawkLa00,tackles_combined,1,,,,,
player,201109250oti,oti,HawkLa00,tackles_solo,1,,,,,
player,201109250oti,oti,HawkLa00,tackles_assists,0,,,,,
player,201109250oti,oti,HawkLa00,tackles_loss,,,,,,
player,201109250oti,oti,HawkLa00,qb_hits,,,,,,
player,201109250oti,oti,HawkLa00,fumbles_rec,0,,,,,
player,201109250oti,oti,HawkLa00,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,HawkLa00,fumbles_rec_td,0,,,,,
player,201109250oti,oti,HawkLa00,fumbles_forced,0,,,,,
player,201109250oti,oti,ShawTi99,def_int,0,,,,,
player,201109250oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201109250oti,oti,ShawTi99,def_int_td,0,,,,,
player,201109250oti,oti,ShawTi99,def_int_long,0,,,,,
player,201109250oti,oti,ShawTi99,pass_defended,0,,,,,
player,201109250oti,oti,ShawTi99,sacks,0.0,,,,,
player,201109250oti,oti,ShawTi99,tackles_combined,1,,,,,
player,201109250oti,oti,ShawTi99,tackles_solo,1,,,,,
player,201109250oti,oti,ShawTi99,tackles_assists,0,,,,,
player,201109250oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201109250oti,oti,ShawTi99,qb_hits,0,,,,,
player,201109250oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201109250oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201109250oti,oti,JoneJa99,def_int,0,,,,,
player,201109250oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201109250oti,oti,JoneJa99,def_int_td,0,,,,,
player,201109250oti,oti,JoneJa99,def_int_long,0,,,,,
player,201109250oti,oti,JoneJa99,pass_defended,2,,,,,
player,201109250oti,oti,JoneJa99,sacks,0.0,,,,,
player,201109250oti,oti,JoneJa99,tackles_combined,0,,,,,
player,201109250oti,oti,JoneJa99,tackles_solo,0,,,,,
player,201109250oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201109250oti,oti,JoneJa99,tackles_loss,0,,,,,
player,201109250oti,oti,JoneJa99,qb_hits,0,,,,,
player,201109250oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201109250oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201109250oti,oti,JoneJa99,fumbles_forced,0,,,,,
player,201109250oti,oti,KlugKa00,def_int,0,,,,,
player,201109250oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201109250oti,oti,KlugKa00,def_int_td,0,,,,,
player,201109250oti,oti,KlugKa00,def_int_long,0,,,,,
player,201109250oti,oti,KlugKa00,pass_defended,1,,,,,
player,201109250oti,oti,KlugKa00,sacks,0.0,,,,,
player,201109250oti,oti,KlugKa00,tackles_combined,0,,,,,
player,201109250oti,oti,KlugKa00,tackles_solo,0,,,,,
player,201109250oti,oti,KlugKa00,tackles_assists,0,,,,,
player,201109250oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201109250oti,oti,KlugKa00,qb_hits,0,,,,,
player,201109250oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201109250oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201109250oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201109250oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201109250oti,den,CosbQu00,kick_ret,1,,,,,
player,201109250oti,den,CosbQu00,kick_ret_yds,19,,,,,
player,201109250oti,den,CosbQu00,kick_ret_yds_per_ret,19.0,,,,,
player,201109250oti,den,CosbQu00,kick_ret_td,0,,,,,
player,201109250oti,den,CosbQu00,kick_ret_long,19,,,,,
player,201109250oti,den,CosbQu00,punt_ret,3,,,,,
player,201109250oti,den,CosbQu00,punt_ret_yds,47,,,,,
player,201109250oti,den,CosbQu00,punt_ret_yds_per_ret,15.7,,,,,
player,201109250oti,den,CosbQu00,punt_ret_td,0,,,,,
player,201109250oti,den,CosbQu00,punt_ret_long,30,,,,,
player,201109250oti,oti,MariMa00,kick_ret,0,,,,,
player,201109250oti,oti,MariMa00,kick_ret_yds,0,,,,,
player,201109250oti,oti,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201109250oti,oti,MariMa00,kick_ret_td,0,,,,,
