game,2011,1,20110912,201109120den,rai,"Oakland Raiders",23,den,"Denver Broncos",20
player,201109120den,rai,BushMi00,rec_td,0,,,,,
player,201109120den,rai,BushMi00,rec_long,0,,,,,
player,201109120den,rai,BushMi00,fumbles,0,,,,,
player,201109120den,rai,BushMi00,fumbles_lost,,,,,,
player,201109120den,rai,ReecMa00,pass_cmp,0,,,,,
player,201109120den,rai,ReecMa00,pass_att,0,,,,,
player,201109120den,rai,ReecMa00,pass_yds,0,,,,,
player,201109120den,rai,ReecMa00,pass_td,0,,,,,
player,201109120den,rai,ReecMa00,pass_int,0,,,,,
player,201109120den,rai,ReecMa00,pass_sacked,,,,,,
player,201109120den,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201109120den,rai,ReecMa00,pass_long,0,,,,,
player,201109120den,rai,ReecMa00,pass_rating,,,,,,
player,201109120den,rai,ReecMa00,rush_att,1,,,,,
player,201109120den,rai,ReecMa00,rush_yds,11,,,,,
player,201109120den,rai,ReecMa00,rush_td,0,,,,,
player,201109120den,rai,ReecMa00,rush_long,11,,,,,
player,201109120den,rai,ReecMa00,targets,3,,,,,
player,201109120den,rai,ReecMa00,rec,3,,,,,
player,201109120den,rai,ReecMa00,rec_yds,23,,,,,
player,201109120den,rai,ReecMa00,rec_td,1,,,,,
player,201109120den,rai,ReecMa00,rec_long,16,,,,,
player,201109120den,rai,ReecMa00,fumbles,0,,,,,
player,201109120den,rai,ReecMa00,fumbles_lost,,,,,,
player,201109120den,rai,HeywDa00,pass_cmp,0,,,,,
player,201109120den,rai,HeywDa00,pass_att,0,,,,,
player,201109120den,rai,HeywDa00,pass_yds,0,,,,,
player,201109120den,rai,HeywDa00,pass_td,0,,,,,
player,201109120den,rai,HeywDa00,pass_int,0,,,,,
player,201109120den,rai,HeywDa00,pass_sacked,,,,,,
player,201109120den,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201109120den,rai,HeywDa00,pass_long,0,,,,,
player,201109120den,rai,HeywDa00,pass_rating,,,,,,
player,201109120den,rai,HeywDa00,rush_att,0,,,,,
player,201109120den,rai,HeywDa00,rush_yds,0,,,,,
player,201109120den,rai,HeywDa00,rush_td,0,,,,,
player,201109120den,rai,HeywDa00,rush_long,0,,,,,
player,201109120den,rai,HeywDa00,targets,7,,,,,
player,201109120den,rai,HeywDa00,rec,4,,,,,
player,201109120den,rai,HeywDa00,rec_yds,44,,,,,
player,201109120den,rai,HeywDa00,rec_td,0,,,,,
player,201109120den,rai,HeywDa00,rec_long,17,,,,,
player,201109120den,rai,HeywDa00,fumbles,0,,,,,
player,201109120den,rai,HeywDa00,fumbles_lost,,,,,,
player,201109120den,rai,MyerBr00,pass_cmp,0,,,,,
player,201109120den,rai,MyerBr00,pass_att,0,,,,,
player,201109120den,rai,MyerBr00,pass_yds,0,,,,,
player,201109120den,rai,MyerBr00,pass_td,0,,,,,
player,201109120den,rai,MyerBr00,pass_int,0,,,,,
player,201109120den,rai,MyerBr00,pass_sacked,,,,,,
player,201109120den,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201109120den,rai,MyerBr00,pass_long,0,,,,,
player,201109120den,rai,MyerBr00,pass_rating,,,,,,
player,201109120den,rai,MyerBr00,rush_att,0,,,,,
player,201109120den,rai,MyerBr00,rush_yds,0,,,,,
player,201109120den,rai,MyerBr00,rush_td,0,,,,,
player,201109120den,rai,MyerBr00,rush_long,0,,,,,
player,201109120den,rai,MyerBr00,targets,5,,,,,
player,201109120den,rai,MyerBr00,rec,2,,,,,
player,201109120den,rai,MyerBr00,rec_yds,10,,,,,
player,201109120den,rai,MyerBr00,rec_td,0,,,,,
player,201109120den,rai,MyerBr00,rec_long,7,,,,,
player,201109120den,rai,MyerBr00,fumbles,0,,,,,
player,201109120den,rai,MyerBr00,fumbles_lost,,,,,,
player,201109120den,rai,MoorDe02,pass_cmp,0,,,,,
player,201109120den,rai,MoorDe02,pass_att,0,,,,,
player,201109120den,rai,MoorDe02,pass_yds,0,,,,,
player,201109120den,rai,MoorDe02,pass_td,0,,,,,
player,201109120den,rai,MoorDe02,pass_int,0,,,,,
player,201109120den,rai,MoorDe02,pass_sacked,0,,,,,
player,201109120den,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201109120den,rai,MoorDe02,pass_long,0,,,,,
player,201109120den,rai,MoorDe02,pass_rating,,,,,,
player,201109120den,rai,MoorDe02,rush_att,0,,,,,
player,201109120den,rai,MoorDe02,rush_yds,0,,,,,
player,201109120den,rai,MoorDe02,rush_td,0,,,,,
player,201109120den,rai,MoorDe02,rush_long,0,,,,,
player,201109120den,rai,MoorDe02,targets,1,,,,,
player,201109120den,rai,MoorDe02,rec,0,,,,,
player,201109120den,rai,MoorDe02,rec_yds,0,,,,,
player,201109120den,rai,MoorDe02,rec_td,0,,,,,
player,201109120den,rai,MoorDe02,rec_long,0,,,,,
player,201109120den,rai,MoorDe02,fumbles,0,,,,,
player,201109120den,rai,MoorDe02,fumbles_lost,,,,,,
player,201109120den,rai,FordJa01,pass_cmp,0,,,,,
player,201109120den,rai,FordJa01,pass_att,0,,,,,
player,201109120den,rai,FordJa01,pass_yds,0,,,,,
player,201109120den,rai,FordJa01,pass_td,0,,,,,
player,201109120den,rai,FordJa01,pass_int,0,,,,,
player,201109120den,rai,FordJa01,pass_sacked,,,,,,
player,201109120den,rai,FordJa01,pass_sacked_yds,0,,,,,
player,201109120den,rai,FordJa01,pass_long,0,,,,,
player,201109120den,rai,FordJa01,pass_rating,,,,,,
player,201109120den,rai,FordJa01,rush_att,1,,,,,
player,201109120den,rai,FordJa01,rush_yds,-3,,,,,
player,201109120den,rai,FordJa01,rush_td,0,,,,,
player,201109120den,rai,FordJa01,rush_long,-3,,,,,
player,201109120den,rai,FordJa01,targets,4,,,,,
player,201109120den,rai,FordJa01,rec,3,,,,,
player,201109120den,rai,FordJa01,rec_yds,22,,,,,
player,201109120den,rai,FordJa01,rec_td,0,,,,,
player,201109120den,rai,FordJa01,rec_long,12,,,,,
player,201109120den,rai,FordJa01,fumbles,1,,,,,
player,201109120den,rai,FordJa01,fumbles_lost,1,,,,,
player,201109120den,den,OrtoKy00,pass_cmp,24,,,,,
player,201109120den,den,OrtoKy00,pass_att,46,,,,,
player,201109120den,den,OrtoKy00,pass_yds,304,,,,,
player,201109120den,den,OrtoKy00,pass_td,1,,,,,
player,201109120den,den,OrtoKy00,pass_int,1,,,,,
player,201109120den,den,OrtoKy00,pass_sacked,5,,,,,
player,201109120den,den,OrtoKy00,pass_sacked_yds,32,,,,,
player,201109120den,den,OrtoKy00,pass_long,24,,,,,
player,201109120den,den,OrtoKy00,pass_rating,71.3,,,,,
player,201109120den,den,OrtoKy00,rush_att,1,,,,,
player,201109120den,den,OrtoKy00,rush_yds,13,,,,,
player,201109120den,den,OrtoKy00,rush_td,0,,,,,
player,201109120den,den,OrtoKy00,rush_long,13,,,,,
player,201109120den,den,OrtoKy00,targets,0,,,,,
player,201109120den,den,OrtoKy00,rec,0,,,,,
player,201109120den,den,OrtoKy00,rec_yds,0,,,,,
player,201109120den,den,OrtoKy00,rec_td,0,,,,,
player,201109120den,den,OrtoKy00,rec_long,0,,,,,
player,201109120den,den,OrtoKy00,fumbles,1,,,,,
player,201109120den,den,OrtoKy00,fumbles_lost,1,,,,,
player,201109120den,den,MoreKn00,pass_cmp,0,,,,,
player,201109120den,den,MoreKn00,pass_att,0,,,,,
player,201109120den,den,MoreKn00,pass_yds,0,,,,,
player,201109120den,den,MoreKn00,pass_td,0,,,,,
player,201109120den,den,MoreKn00,pass_int,0,,,,,
player,201109120den,den,MoreKn00,pass_sacked,0,,,,,
player,201109120den,den,MoreKn00,pass_sacked_yds,0,,,,,
player,201109120den,den,MoreKn00,pass_long,0,,,,,
player,201109120den,den,MoreKn00,pass_rating,,,,,,
player,201109120den,den,MoreKn00,rush_att,8,,,,,
player,201109120den,den,MoreKn00,rush_yds,22,,,,,
player,201109120den,den,MoreKn00,rush_td,0,,,,,
player,201109120den,den,MoreKn00,rush_long,9,,,,,
player,201109120den,den,MoreKn00,targets,3,,,,,
player,201109120den,den,MoreKn00,rec,2,,,,,
player,201109120den,den,MoreKn00,rec_yds,35,,,,,
player,201109120den,den,MoreKn00,rec_td,0,,,,,
player,201109120den,den,MoreKn00,rec_long,24,,,,,
player,201109120den,den,MoreKn00,fumbles,1,,,,,
player,201109120den,den,MoreKn00,fumbles_lost,1,,,,,
player,201109120den,den,McGaWi00,pass_cmp,0,,,,,
player,201109120den,den,McGaWi00,pass_att,0,,,,,
player,201109120den,den,McGaWi00,pass_yds,0,,,,,
player,201109120den,den,McGaWi00,pass_td,0,,,,,
player,201109120den,den,McGaWi00,pass_int,0,,,,,
player,201109120den,den,McGaWi00,pass_sacked,0,,,,,
player,201109120den,den,McGaWi00,pass_sacked_yds,0,,,,,
player,201109120den,den,McGaWi00,pass_long,0,,,,,
player,201109120den,den,McGaWi00,pass_rating,,,,,,
player,201109120den,den,McGaWi00,rush_att,4,,,,,
player,201109120den,den,McGaWi00,rush_yds,3,,,,,
player,201109120den,den,McGaWi00,rush_td,0,,,,,
player,201109120den,den,McGaWi00,rush_long,3,,,,,
player,201109120den,den,McGaWi00,targets,7,,,,,
player,201109120den,den,McGaWi00,rec,5,,,,,
player,201109120den,den,McGaWi00,rec_yds,32,,,,,
player,201109120den,den,McGaWi00,rec_td,0,,,,,
player,201109120den,den,McGaWi00,rec_long,12,,,,,
player,201109120den,den,McGaWi00,fumbles,1,,,,,
player,201109120den,den,McGaWi00,fumbles_lost,0,,,,,
player,201109120den,den,LloyBr00,pass_cmp,0,,,,,
player,201109120den,den,LloyBr00,pass_att,0,,,,,
player,201109120den,den,LloyBr00,pass_yds,0,,,,,
player,201109120den,den,LloyBr00,pass_td,0,,,,,
player,201109120den,den,LloyBr00,pass_int,0,,,,,
player,201109120den,den,LloyBr00,pass_sacked,0,,,,,
player,201109120den,den,LloyBr00,pass_sacked_yds,0,,,,,
player,201109120den,den,LloyBr00,pass_long,0,,,,,
player,201109120den,den,LloyBr00,pass_rating,,,,,,
player,201109120den,den,LloyBr00,rush_att,0,,,,,
player,201109120den,den,LloyBr00,rush_yds,0,,,,,
player,201109120den,den,LloyBr00,rush_td,0,,,,,
player,201109120den,den,LloyBr00,rush_long,0,,,,,
player,201109120den,den,LloyBr00,targets,10,,,,,
player,201109120den,den,LloyBr00,rec,6,,,,,
player,201109120den,den,LloyBr00,rec_yds,89,,,,,
player,201109120den,den,LloyBr00,rec_td,0,,,,,
player,201109120den,den,LloyBr00,rec_long,20,,,,,
player,201109120den,den,LloyBr00,fumbles,1,,,,,
player,201109120den,den,LloyBr00,fumbles_lost,0,,,,,
player,201109120den,den,DeckEr00,pass_cmp,0,,,,,
player,201109120den,den,DeckEr00,pass_att,0,,,,,
player,201109120den,den,DeckEr00,pass_yds,0,,,,,
player,201109120den,den,DeckEr00,pass_td,0,,,,,
player,201109120den,den,DeckEr00,pass_int,0,,,,,
player,201109120den,den,DeckEr00,pass_sacked,0,,,,,
player,201109120den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201109120den,den,DeckEr00,pass_long,0,,,,,
player,201109120den,den,DeckEr00,pass_rating,,,,,,
player,201109120den,den,DeckEr00,rush_att,0,,,,,
player,201109120den,den,DeckEr00,rush_yds,0,,,,,
player,201109120den,den,DeckEr00,rush_td,0,,,,,
player,201109120den,den,DeckEr00,rush_long,0,,,,,
player,201109120den,den,DeckEr00,targets,6,,,,,
player,201109120den,den,DeckEr00,rec,3,,,,,
player,201109120den,den,DeckEr00,rec_yds,53,,,,,
player,201109120den,den,DeckEr00,rec_td,0,,,,,
player,201109120den,den,DeckEr00,rec_long,23,,,,,
player,201109120den,den,DeckEr00,fumbles,0,,,,,
player,201109120den,den,DeckEr00,fumbles_lost,,,,,,
player,201109120den,den,RoyaEd00,pass_cmp,0,,,,,
player,201109120den,den,RoyaEd00,pass_att,0,,,,,
player,201109120den,den,RoyaEd00,pass_yds,0,,,,,
player,201109120den,den,RoyaEd00,pass_td,0,,,,,
player,201109120den,den,RoyaEd00,pass_int,0,,,,,
player,201109120den,den,RoyaEd00,pass_sacked,0,,,,,
player,201109120den,den,RoyaEd00,pass_sacked_yds,0,,,,,
player,201109120den,den,RoyaEd00,pass_long,0,,,,,
player,201109120den,den,RoyaEd00,pass_rating,,,,,,
player,201109120den,den,RoyaEd00,rush_att,0,,,,,
player,201109120den,den,RoyaEd00,rush_yds,0,,,,,
player,201109120den,den,RoyaEd00,rush_td,0,,,,,
player,201109120den,den,RoyaEd00,rush_long,0,,,,,
player,201109120den,den,RoyaEd00,targets,6,,,,,
player,201109120den,den,RoyaEd00,rec,2,,,,,
player,201109120den,den,RoyaEd00,rec_yds,33,,,,,
player,201109120den,den,RoyaEd00,rec_td,0,,,,,
player,201109120den,den,RoyaEd00,rec_long,18,,,,,
player,201109120den,den,RoyaEd00,fumbles,0,,,,,
player,201109120den,den,RoyaEd00,fumbles_lost,,,,,,
player,201109120den,den,FellDa00,pass_cmp,0,,,,,
player,201109120den,den,FellDa00,pass_att,0,,,,,
player,201109120den,den,FellDa00,pass_yds,0,,,,,
player,201109120den,den,FellDa00,pass_td,0,,,,,
player,201109120den,den,FellDa00,pass_int,0,,,,,
player,201109120den,den,FellDa00,pass_sacked,0,,,,,
player,201109120den,den,FellDa00,pass_sacked_yds,0,,,,,
player,201109120den,den,FellDa00,pass_long,0,,,,,
player,201109120den,den,FellDa00,pass_rating,,,,,,
player,201109120den,den,FellDa00,rush_att,0,,,,,
player,201109120den,den,FellDa00,rush_yds,0,,,,,
player,201109120den,den,FellDa00,rush_td,0,,,,,
player,201109120den,den,FellDa00,rush_long,0,,,,,
player,201109120den,den,FellDa00,targets,6,,,,,
player,201109120den,den,FellDa00,rec,3,,,,,
player,201109120den,den,FellDa00,rec_yds,32,,,,,
player,201109120den,den,FellDa00,rec_td,0,,,,,
player,201109120den,den,FellDa00,rec_long,16,,,,,
player,201109120den,den,FellDa00,fumbles,0,,,,,
player,201109120den,den,FellDa00,fumbles_lost,,,,,,
player,201109120den,den,LarsSp99,pass_cmp,0,,,,,
player,201109120den,den,LarsSp99,pass_att,0,,,,,
player,201109120den,den,LarsSp99,pass_yds,0,,,,,
player,201109120den,den,LarsSp99,pass_td,0,,,,,
player,201109120den,den,LarsSp99,pass_int,0,,,,,
player,201109120den,den,LarsSp99,pass_sacked,0,,,,,
player,201109120den,den,LarsSp99,pass_sacked_yds,0,,,,,
player,201109120den,den,LarsSp99,pass_long,0,,,,,
player,201109120den,den,LarsSp99,pass_rating,,,,,,
player,201109120den,den,LarsSp99,rush_att,0,,,,,
player,201109120den,den,LarsSp99,rush_yds,0,,,,,
player,201109120den,den,LarsSp99,rush_td,0,,,,,
player,201109120den,den,LarsSp99,rush_long,0,,,,,
player,201109120den,den,LarsSp99,targets,1,,,,,
player,201109120den,den,LarsSp99,rec,1,,,,,
player,201109120den,den,LarsSp99,rec_yds,15,,,,,
player,201109120den,den,LarsSp99,rec_td,0,,,,,
player,201109120den,den,LarsSp99,rec_long,15,,,,,
player,201109120den,den,LarsSp99,fumbles,0,,,,,
player,201109120den,den,LarsSp99,fumbles_lost,,,,,,
player,201109120den,den,BallLa00,pass_cmp,0,,,,,
player,201109120den,den,BallLa00,pass_att,0,,,,,
player,201109120den,den,BallLa00,pass_yds,0,,,,,
player,201109120den,den,BallLa00,pass_td,0,,,,,
player,201109120den,den,BallLa00,pass_int,0,,,,,
player,201109120den,den,BallLa00,pass_sacked,0,,,,,
player,201109120den,den,BallLa00,pass_sacked_yds,0,,,,,
player,201109120den,den,BallLa00,pass_long,0,,,,,
player,201109120den,den,BallLa00,pass_rating,,,,,,
player,201109120den,den,BallLa00,rush_att,0,,,,,
player,201109120den,den,BallLa00,rush_yds,0,,,,,
player,201109120den,den,BallLa00,rush_td,0,,,,,
player,201109120den,den,BallLa00,rush_long,0,,,,,
player,201109120den,den,BallLa00,targets,1,,,,,
player,201109120den,den,BallLa00,rec,1,,,,,
player,201109120den,den,BallLa00,rec_yds,9,,,,,
player,201109120den,den,BallLa00,rec_td,1,,,,,
player,201109120den,den,BallLa00,rec_long,9,,,,,
player,201109120den,den,BallLa00,fumbles,0,,,,,
player,201109120den,den,BallLa00,fumbles_lost,,,,,,
player,201109120den,den,WillMa00,pass_cmp,0,,,,,
player,201109120den,den,WillMa00,pass_att,0,,,,,
player,201109120den,den,WillMa00,pass_yds,0,,,,,
player,201109120den,den,WillMa00,pass_td,0,,,,,
player,201109120den,den,WillMa00,pass_int,0,,,,,
player,201109120den,den,WillMa00,pass_sacked,0,,,,,
player,201109120den,den,WillMa00,pass_sacked_yds,0,,,,,
player,201109120den,den,WillMa00,pass_long,0,,,,,
player,201109120den,den,WillMa00,pass_rating,,,,,,
player,201109120den,den,WillMa00,rush_att,0,,,,,
player,201109120den,den,WillMa00,rush_yds,0,,,,,
player,201109120den,den,WillMa00,rush_td,0,,,,,
player,201109120den,den,WillMa00,rush_long,0,,,,,
player,201109120den,den,WillMa00,targets,2,,,,,
player,201109120den,den,WillMa00,rec,1,,,,,
player,201109120den,den,WillMa00,rec_yds,6,,,,,
player,201109120den,den,WillMa00,rec_td,0,,,,,
player,201109120den,den,WillMa00,rec_long,6,,,,,
player,201109120den,den,WillMa00,fumbles,0,,,,,
player,201109120den,den,WillMa00,fumbles_lost,,,,,,
player,201109120den,den,ThomJu00,pass_cmp,0,,,,,
player,201109120den,den,ThomJu00,pass_att,0,,,,,
player,201109120den,den,ThomJu00,pass_yds,0,,,,,
player,201109120den,den,ThomJu00,pass_td,0,,,,,
player,201109120den,den,ThomJu00,pass_int,0,,,,,
player,201109120den,den,ThomJu00,pass_sacked,0,,,,,
player,201109120den,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201109120den,den,ThomJu00,pass_long,0,,,,,
player,201109120den,den,ThomJu00,pass_rating,,,,,,
player,201109120den,den,ThomJu00,rush_att,0,,,,,
player,201109120den,den,ThomJu00,rush_yds,0,,,,,
player,201109120den,den,ThomJu00,rush_td,0,,,,,
player,201109120den,den,ThomJu00,rush_long,0,,,,,
player,201109120den,den,ThomJu00,targets,3,,,,,
player,201109120den,den,ThomJu00,rec,0,,,,,
player,201109120den,den,ThomJu00,rec_yds,0,,,,,
player,201109120den,den,ThomJu00,rec_td,0,,,,,
player,201109120den,den,ThomJu00,rec_long,0,,,,,
player,201109120den,den,ThomJu00,fumbles,0,,,,,
player,201109120den,den,ThomJu00,fumbles_lost,,,,,,
player,201109120den,rai,GiorMa20,def_int,1,,,,,
player,201109120den,rai,GiorMa20,def_int_yds,0,,,,,
player,201109120den,rai,GiorMa20,def_int_td,0,,,,,
player,201109120den,rai,GiorMa20,def_int_long,0,,,,,
player,201109120den,rai,GiorMa20,pass_defended,1,,,,,
player,201109120den,rai,GiorMa20,sacks,0.0,,,,,
player,201109120den,rai,GiorMa20,tackles_combined,3,,,,,
player,201109120den,rai,GiorMa20,tackles_solo,3,,,,,
player,201109120den,rai,GiorMa20,tackles_assists,0,,,,,
player,201109120den,rai,GiorMa20,tackles_loss,0,,,,,
player,201109120den,rai,GiorMa20,qb_hits,1,,,,,
player,201109120den,rai,GiorMa20,fumbles_rec,0,,,,,
player,201109120den,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201109120den,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201109120den,rai,GiorMa20,fumbles_forced,1,,,,,
player,201109120den,rai,SeymRi00,def_int,0,,,,,
player,201109120den,rai,SeymRi00,def_int_yds,0,,,,,
player,201109120den,rai,SeymRi00,def_int_td,0,,,,,
player,201109120den,rai,SeymRi00,def_int_long,0,,,,,
player,201109120den,rai,SeymRi00,pass_defended,0,,,,,
player,201109120den,rai,SeymRi00,sacks,2.0,,,,,
player,201109120den,rai,SeymRi00,tackles_combined,3,,,,,
player,201109120den,rai,SeymRi00,tackles_solo,3,,,,,
player,201109120den,rai,SeymRi00,tackles_assists,0,,,,,
player,201109120den,rai,SeymRi00,tackles_loss,2,,,,,
player,201109120den,rai,SeymRi00,qb_hits,2,,,,,
player,201109120den,rai,SeymRi00,fumbles_rec,0,,,,,
player,201109120den,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201109120den,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201109120den,rai,SeymRi00,fumbles_forced,0,,,,,
player,201109120den,rai,KellTo21,def_int,0,,,,,
player,201109120den,rai,KellTo21,def_int_yds,0,,,,,
player,201109120den,rai,KellTo21,def_int_td,0,,,,,
player,201109120den,rai,KellTo21,def_int_long,0,,,,,
player,201109120den,rai,KellTo21,pass_defended,0,,,,,
player,201109120den,rai,KellTo21,sacks,1.0,,,,,
player,201109120den,rai,KellTo21,tackles_combined,2,,,,,
player,201109120den,rai,KellTo21,tackles_solo,2,,,,,
player,201109120den,rai,KellTo21,tackles_assists,0,,,,,
player,201109120den,rai,KellTo21,tackles_loss,1,,,,,
player,201109120den,rai,KellTo21,qb_hits,2,,,,,
player,201109120den,rai,KellTo21,fumbles_rec,0,,,,,
player,201109120den,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201109120den,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201109120den,rai,KellTo21,fumbles_forced,0,,,,,
player,201109120den,rai,ShauMa99,def_int,0,,,,,
player,201109120den,rai,ShauMa99,def_int_yds,0,,,,,
player,201109120den,rai,ShauMa99,def_int_td,0,,,,,
player,201109120den,rai,ShauMa99,def_int_long,0,,,,,
player,201109120den,rai,ShauMa99,pass_defended,0,,,,,
player,201109120den,rai,ShauMa99,sacks,1.0,,,,,
player,201109120den,rai,ShauMa99,tackles_combined,2,,,,,
player,201109120den,rai,ShauMa99,tackles_solo,2,,,,,
player,201109120den,rai,ShauMa99,tackles_assists,0,,,,,
player,201109120den,rai,ShauMa99,tackles_loss,2,,,,,
player,201109120den,rai,ShauMa99,qb_hits,1,,,,,
player,201109120den,rai,ShauMa99,fumbles_rec,0,,,,,
player,201109120den,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201109120den,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201109120den,rai,ShauMa99,fumbles_forced,0,,,,,
player,201109120den,rai,BranTy99,def_int,0,,,,,
player,201109120den,rai,BranTy99,def_int_yds,0,,,,,
player,201109120den,rai,BranTy99,def_int_td,0,,,,,
player,201109120den,rai,BranTy99,def_int_long,0,,,,,
player,201109120den,rai,BranTy99,pass_defended,0,,,,,
player,201109120den,rai,BranTy99,sacks,0.0,,,,,
player,201109120den,rai,BranTy99,tackles_combined,6,,,,,
player,201109120den,rai,BranTy99,tackles_solo,5,,,,,
player,201109120den,rai,BranTy99,tackles_assists,1,,,,,
player,201109120den,rai,BranTy99,tackles_loss,0,,,,,
player,201109120den,rai,BranTy99,qb_hits,0,,,,,
player,201109120den,rai,BranTy99,fumbles_rec,1,,,,,
player,201109120den,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201109120den,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201109120den,rai,BranTy99,fumbles_forced,0,,,,,
