game,2011,10,20111110,201111100sdg,rai,"Oakland Raiders",24,sdg,"San Diego Chargers",17
player,201111100sdg,sdg,SperKo00,rec_td,0,,,,,
player,201111100sdg,sdg,SperKo00,rec_long,0,,,,,
player,201111100sdg,sdg,SperKo00,fumbles,0,,,,,
player,201111100sdg,sdg,SperKo00,fumbles_lost,,,,,,
player,201111100sdg,rai,GiorMa20,def_int,1,,,,,
player,201111100sdg,rai,GiorMa20,def_int_yds,26,,,,,
player,201111100sdg,rai,GiorMa20,def_int_td,0,,,,,
player,201111100sdg,rai,GiorMa20,def_int_long,26,,,,,
player,201111100sdg,rai,GiorMa20,pass_defended,1,,,,,
player,201111100sdg,rai,GiorMa20,sacks,0.0,,,,,
player,201111100sdg,rai,GiorMa20,tackles_combined,3,,,,,
player,201111100sdg,rai,GiorMa20,tackles_solo,2,,,,,
player,201111100sdg,rai,GiorMa20,tackles_assists,1,,,,,
player,201111100sdg,rai,GiorMa20,tackles_loss,0,,,,,
player,201111100sdg,rai,GiorMa20,qb_hits,0,,,,,
player,201111100sdg,rai,GiorMa20,fumbles_rec,0,,,,,
player,201111100sdg,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,GiorMa20,fumbles_forced,0,,,,,
player,201111100sdg,rai,WimbKa20,def_int,0,,,,,
player,201111100sdg,rai,WimbKa20,def_int_yds,0,,,,,
player,201111100sdg,rai,WimbKa20,def_int_td,0,,,,,
player,201111100sdg,rai,WimbKa20,def_int_long,0,,,,,
player,201111100sdg,rai,WimbKa20,pass_defended,1,,,,,
player,201111100sdg,rai,WimbKa20,sacks,4.0,,,,,
player,201111100sdg,rai,WimbKa20,tackles_combined,7,,,,,
player,201111100sdg,rai,WimbKa20,tackles_solo,7,,,,,
player,201111100sdg,rai,WimbKa20,tackles_assists,0,,,,,
player,201111100sdg,rai,WimbKa20,tackles_loss,4,,,,,
player,201111100sdg,rai,WimbKa20,qb_hits,6,,,,,
player,201111100sdg,rai,WimbKa20,fumbles_rec,0,,,,,
player,201111100sdg,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,WimbKa20,fumbles_forced,0,,,,,
player,201111100sdg,rai,KellTo21,def_int,0,,,,,
player,201111100sdg,rai,KellTo21,def_int_yds,0,,,,,
player,201111100sdg,rai,KellTo21,def_int_td,0,,,,,
player,201111100sdg,rai,KellTo21,def_int_long,0,,,,,
player,201111100sdg,rai,KellTo21,pass_defended,1,,,,,
player,201111100sdg,rai,KellTo21,sacks,1.0,,,,,
player,201111100sdg,rai,KellTo21,tackles_combined,3,,,,,
player,201111100sdg,rai,KellTo21,tackles_solo,3,,,,,
player,201111100sdg,rai,KellTo21,tackles_assists,0,,,,,
player,201111100sdg,rai,KellTo21,tackles_loss,0,,,,,
player,201111100sdg,rai,KellTo21,qb_hits,1,,,,,
player,201111100sdg,rai,KellTo21,fumbles_rec,0,,,,,
player,201111100sdg,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,KellTo21,fumbles_forced,1,,,,,
player,201111100sdg,rai,BryaDe00,def_int,0,,,,,
player,201111100sdg,rai,BryaDe00,def_int_yds,0,,,,,
player,201111100sdg,rai,BryaDe00,def_int_td,0,,,,,
player,201111100sdg,rai,BryaDe00,def_int_long,0,,,,,
player,201111100sdg,rai,BryaDe00,pass_defended,0,,,,,
player,201111100sdg,rai,BryaDe00,sacks,1.0,,,,,
player,201111100sdg,rai,BryaDe00,tackles_combined,2,,,,,
player,201111100sdg,rai,BryaDe00,tackles_solo,2,,,,,
player,201111100sdg,rai,BryaDe00,tackles_assists,0,,,,,
player,201111100sdg,rai,BryaDe00,tackles_loss,2,,,,,
player,201111100sdg,rai,BryaDe00,qb_hits,2,,,,,
player,201111100sdg,rai,BryaDe00,fumbles_rec,0,,,,,
player,201111100sdg,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,BryaDe00,fumbles_forced,0,,,,,
player,201111100sdg,rai,BranTy99,def_int,0,,,,,
player,201111100sdg,rai,BranTy99,def_int_yds,0,,,,,
player,201111100sdg,rai,BranTy99,def_int_td,0,,,,,
player,201111100sdg,rai,BranTy99,def_int_long,0,,,,,
player,201111100sdg,rai,BranTy99,pass_defended,0,,,,,
player,201111100sdg,rai,BranTy99,sacks,0.0,,,,,
player,201111100sdg,rai,BranTy99,tackles_combined,6,,,,,
player,201111100sdg,rai,BranTy99,tackles_solo,5,,,,,
player,201111100sdg,rai,BranTy99,tackles_assists,1,,,,,
player,201111100sdg,rai,BranTy99,tackles_loss,0,,,,,
player,201111100sdg,rai,BranTy99,qb_hits,0,,,,,
player,201111100sdg,rai,BranTy99,fumbles_rec,0,,,,,
player,201111100sdg,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,BranTy99,fumbles_forced,0,,,,,
player,201111100sdg,rai,CurrAa99,def_int,0,,,,,
player,201111100sdg,rai,CurrAa99,def_int_yds,0,,,,,
player,201111100sdg,rai,CurrAa99,def_int_td,0,,,,,
player,201111100sdg,rai,CurrAa99,def_int_long,0,,,,,
player,201111100sdg,rai,CurrAa99,pass_defended,0,,,,,
player,201111100sdg,rai,CurrAa99,sacks,0.0,,,,,
player,201111100sdg,rai,CurrAa99,tackles_combined,6,,,,,
player,201111100sdg,rai,CurrAa99,tackles_solo,5,,,,,
player,201111100sdg,rai,CurrAa99,tackles_assists,1,,,,,
player,201111100sdg,rai,CurrAa99,tackles_loss,1,,,,,
player,201111100sdg,rai,CurrAa99,qb_hits,0,,,,,
player,201111100sdg,rai,CurrAa99,fumbles_rec,0,,,,,
player,201111100sdg,rai,CurrAa99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,CurrAa99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,CurrAa99,fumbles_forced,0,,,,,
player,201111100sdg,rai,McClRo00,def_int,0,,,,,
player,201111100sdg,rai,McClRo00,def_int_yds,0,,,,,
player,201111100sdg,rai,McClRo00,def_int_td,0,,,,,
player,201111100sdg,rai,McClRo00,def_int_long,0,,,,,
player,201111100sdg,rai,McClRo00,pass_defended,3,,,,,
player,201111100sdg,rai,McClRo00,sacks,0.0,,,,,
player,201111100sdg,rai,McClRo00,tackles_combined,5,,,,,
player,201111100sdg,rai,McClRo00,tackles_solo,3,,,,,
player,201111100sdg,rai,McClRo00,tackles_assists,2,,,,,
player,201111100sdg,rai,McClRo00,tackles_loss,0,,,,,
player,201111100sdg,rai,McClRo00,qb_hits,0,,,,,
player,201111100sdg,rai,McClRo00,fumbles_rec,0,,,,,
player,201111100sdg,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,McClRo00,fumbles_forced,0,,,,,
player,201111100sdg,rai,ShepLi99,def_int,0,,,,,
player,201111100sdg,rai,ShepLi99,def_int_yds,0,,,,,
player,201111100sdg,rai,ShepLi99,def_int_td,0,,,,,
player,201111100sdg,rai,ShepLi99,def_int_long,0,,,,,
player,201111100sdg,rai,ShepLi99,pass_defended,2,,,,,
player,201111100sdg,rai,ShepLi99,sacks,0.0,,,,,
player,201111100sdg,rai,ShepLi99,tackles_combined,5,,,,,
player,201111100sdg,rai,ShepLi99,tackles_solo,3,,,,,
player,201111100sdg,rai,ShepLi99,tackles_assists,2,,,,,
player,201111100sdg,rai,ShepLi99,tackles_loss,0,,,,,
player,201111100sdg,rai,ShepLi99,qb_hits,0,,,,,
player,201111100sdg,rai,ShepLi99,fumbles_rec,0,,,,,
player,201111100sdg,rai,ShepLi99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,ShepLi99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,ShepLi99,fumbles_forced,0,,,,,
player,201111100sdg,rai,MitcMi99,def_int,0,,,,,
player,201111100sdg,rai,MitcMi99,def_int_yds,0,,,,,
player,201111100sdg,rai,MitcMi99,def_int_td,0,,,,,
player,201111100sdg,rai,MitcMi99,def_int_long,0,,,,,
player,201111100sdg,rai,MitcMi99,pass_defended,1,,,,,
player,201111100sdg,rai,MitcMi99,sacks,0.0,,,,,
player,201111100sdg,rai,MitcMi99,tackles_combined,4,,,,,
player,201111100sdg,rai,MitcMi99,tackles_solo,3,,,,,
player,201111100sdg,rai,MitcMi99,tackles_assists,1,,,,,
player,201111100sdg,rai,MitcMi99,tackles_loss,0,,,,,
player,201111100sdg,rai,MitcMi99,qb_hits,0,,,,,
player,201111100sdg,rai,MitcMi99,fumbles_rec,0,,,,,
player,201111100sdg,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,MitcMi99,fumbles_forced,0,,,,,
player,201111100sdg,rai,RoutSt20,def_int,0,,,,,
player,201111100sdg,rai,RoutSt20,def_int_yds,0,,,,,
player,201111100sdg,rai,RoutSt20,def_int_td,0,,,,,
player,201111100sdg,rai,RoutSt20,def_int_long,0,,,,,
player,201111100sdg,rai,RoutSt20,pass_defended,1,,,,,
player,201111100sdg,rai,RoutSt20,sacks,0.0,,,,,
player,201111100sdg,rai,RoutSt20,tackles_combined,4,,,,,
player,201111100sdg,rai,RoutSt20,tackles_solo,3,,,,,
player,201111100sdg,rai,RoutSt20,tackles_assists,1,,,,,
player,201111100sdg,rai,RoutSt20,tackles_loss,0,,,,,
player,201111100sdg,rai,RoutSt20,qb_hits,0,,,,,
player,201111100sdg,rai,RoutSt20,fumbles_rec,0,,,,,
player,201111100sdg,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,RoutSt20,fumbles_forced,0,,,,,
player,201111100sdg,rai,BoydJe00,def_int,0,,,,,
player,201111100sdg,rai,BoydJe00,def_int_yds,0,,,,,
player,201111100sdg,rai,BoydJe00,def_int_td,0,,,,,
player,201111100sdg,rai,BoydJe00,def_int_long,0,,,,,
player,201111100sdg,rai,BoydJe00,pass_defended,0,,,,,
player,201111100sdg,rai,BoydJe00,sacks,0.0,,,,,
player,201111100sdg,rai,BoydJe00,tackles_combined,3,,,,,
player,201111100sdg,rai,BoydJe00,tackles_solo,3,,,,,
player,201111100sdg,rai,BoydJe00,tackles_assists,0,,,,,
player,201111100sdg,rai,BoydJe00,tackles_loss,0,,,,,
player,201111100sdg,rai,BoydJe00,qb_hits,0,,,,,
player,201111100sdg,rai,BoydJe00,fumbles_rec,0,,,,,
player,201111100sdg,rai,BoydJe00,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,BoydJe00,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,BoydJe00,fumbles_forced,0,,,,,
player,201111100sdg,rai,HendJo99,def_int,0,,,,,
player,201111100sdg,rai,HendJo99,def_int_yds,0,,,,,
player,201111100sdg,rai,HendJo99,def_int_td,0,,,,,
player,201111100sdg,rai,HendJo99,def_int_long,0,,,,,
player,201111100sdg,rai,HendJo99,pass_defended,0,,,,,
player,201111100sdg,rai,HendJo99,sacks,0.0,,,,,
player,201111100sdg,rai,HendJo99,tackles_combined,3,,,,,
player,201111100sdg,rai,HendJo99,tackles_solo,3,,,,,
player,201111100sdg,rai,HendJo99,tackles_assists,0,,,,,
player,201111100sdg,rai,HendJo99,tackles_loss,0,,,,,
player,201111100sdg,rai,HendJo99,qb_hits,0,,,,,
player,201111100sdg,rai,HendJo99,fumbles_rec,0,,,,,
player,201111100sdg,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,HendJo99,fumbles_forced,0,,,,,
player,201111100sdg,rai,HousLa99,def_int,0,,,,,
player,201111100sdg,rai,HousLa99,def_int_yds,0,,,,,
player,201111100sdg,rai,HousLa99,def_int_td,0,,,,,
player,201111100sdg,rai,HousLa99,def_int_long,0,,,,,
player,201111100sdg,rai,HousLa99,pass_defended,0,,,,,
player,201111100sdg,rai,HousLa99,sacks,0.0,,,,,
player,201111100sdg,rai,HousLa99,tackles_combined,2,,,,,
player,201111100sdg,rai,HousLa99,tackles_solo,0,,,,,
player,201111100sdg,rai,HousLa99,tackles_assists,2,,,,,
player,201111100sdg,rai,HousLa99,tackles_loss,0,,,,,
player,201111100sdg,rai,HousLa99,qb_hits,1,,,,,
player,201111100sdg,rai,HousLa99,fumbles_rec,1,,,,,
player,201111100sdg,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,HousLa99,fumbles_forced,0,,,,,
player,201111100sdg,rai,MyerBr00,def_int,0,,,,,
player,201111100sdg,rai,MyerBr00,def_int_yds,0,,,,,
player,201111100sdg,rai,MyerBr00,def_int_td,0,,,,,
player,201111100sdg,rai,MyerBr00,def_int_long,0,,,,,
player,201111100sdg,rai,MyerBr00,pass_defended,0,,,,,
player,201111100sdg,rai,MyerBr00,sacks,0.0,,,,,
player,201111100sdg,rai,MyerBr00,tackles_combined,2,,,,,
player,201111100sdg,rai,MyerBr00,tackles_solo,2,,,,,
player,201111100sdg,rai,MyerBr00,tackles_assists,0,,,,,
player,201111100sdg,rai,MyerBr00,tackles_loss,0,,,,,
player,201111100sdg,rai,MyerBr00,qb_hits,0,,,,,
player,201111100sdg,rai,MyerBr00,fumbles_rec,0,,,,,
player,201111100sdg,rai,MyerBr00,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,MyerBr00,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,MyerBr00,fumbles_forced,0,,,,,
player,201111100sdg,rai,AusbDa00,def_int,0,,,,,
player,201111100sdg,rai,AusbDa00,def_int_yds,0,,,,,
player,201111100sdg,rai,AusbDa00,def_int_td,0,,,,,
player,201111100sdg,rai,AusbDa00,def_int_long,0,,,,,
player,201111100sdg,rai,AusbDa00,pass_defended,0,,,,,
player,201111100sdg,rai,AusbDa00,sacks,0.0,,,,,
player,201111100sdg,rai,AusbDa00,tackles_combined,1,,,,,
player,201111100sdg,rai,AusbDa00,tackles_solo,1,,,,,
player,201111100sdg,rai,AusbDa00,tackles_assists,0,,,,,
player,201111100sdg,rai,AusbDa00,tackles_loss,0,,,,,
player,201111100sdg,rai,AusbDa00,qb_hits,0,,,,,
player,201111100sdg,rai,AusbDa00,fumbles_rec,0,,,,,
player,201111100sdg,rai,AusbDa00,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,AusbDa00,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,AusbDa00,fumbles_forced,0,,,,,
player,201111100sdg,rai,BlacDa20,def_int,0,,,,,
player,201111100sdg,rai,BlacDa20,def_int_yds,0,,,,,
player,201111100sdg,rai,BlacDa20,def_int_td,0,,,,,
player,201111100sdg,rai,BlacDa20,def_int_long,0,,,,,
player,201111100sdg,rai,BlacDa20,pass_defended,0,,,,,
player,201111100sdg,rai,BlacDa20,sacks,0.0,,,,,
player,201111100sdg,rai,BlacDa20,tackles_combined,1,,,,,
player,201111100sdg,rai,BlacDa20,tackles_solo,1,,,,,
player,201111100sdg,rai,BlacDa20,tackles_assists,0,,,,,
player,201111100sdg,rai,BlacDa20,tackles_loss,0,,,,,
player,201111100sdg,rai,BlacDa20,qb_hits,0,,,,,
player,201111100sdg,rai,BlacDa20,fumbles_rec,0,,,,,
player,201111100sdg,rai,BlacDa20,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,BlacDa20,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,BlacDa20,fumbles_forced,0,,,,,
player,201111100sdg,rai,LechSh20,def_int,0,,,,,
player,201111100sdg,rai,LechSh20,def_int_yds,0,,,,,
player,201111100sdg,rai,LechSh20,def_int_td,0,,,,,
player,201111100sdg,rai,LechSh20,def_int_long,0,,,,,
player,201111100sdg,rai,LechSh20,pass_defended,0,,,,,
player,201111100sdg,rai,LechSh20,sacks,0.0,,,,,
player,201111100sdg,rai,LechSh20,tackles_combined,1,,,,,
player,201111100sdg,rai,LechSh20,tackles_solo,1,,,,,
player,201111100sdg,rai,LechSh20,tackles_assists,0,,,,,
player,201111100sdg,rai,LechSh20,tackles_loss,0,,,,,
player,201111100sdg,rai,LechSh20,qb_hits,0,,,,,
player,201111100sdg,rai,LechSh20,fumbles_rec,0,,,,,
player,201111100sdg,rai,LechSh20,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,LechSh20,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,LechSh20,fumbles_forced,0,,,,,
player,201111100sdg,rai,MossJa99,def_int,0,,,,,
player,201111100sdg,rai,MossJa99,def_int_yds,0,,,,,
player,201111100sdg,rai,MossJa99,def_int_td,0,,,,,
player,201111100sdg,rai,MossJa99,def_int_long,0,,,,,
player,201111100sdg,rai,MossJa99,pass_defended,0,,,,,
player,201111100sdg,rai,MossJa99,sacks,0.0,,,,,
player,201111100sdg,rai,MossJa99,tackles_combined,1,,,,,
player,201111100sdg,rai,MossJa99,tackles_solo,0,,,,,
player,201111100sdg,rai,MossJa99,tackles_assists,1,,,,,
player,201111100sdg,rai,MossJa99,tackles_loss,0,,,,,
player,201111100sdg,rai,MossJa99,qb_hits,0,,,,,
player,201111100sdg,rai,MossJa99,fumbles_rec,0,,,,,
player,201111100sdg,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,MossJa99,fumbles_forced,0,,,,,
player,201111100sdg,rai,ScotTr99,def_int,0,,,,,
player,201111100sdg,rai,ScotTr99,def_int_yds,0,,,,,
player,201111100sdg,rai,ScotTr99,def_int_td,0,,,,,
player,201111100sdg,rai,ScotTr99,def_int_long,0,,,,,
player,201111100sdg,rai,ScotTr99,pass_defended,0,,,,,
player,201111100sdg,rai,ScotTr99,sacks,0.0,,,,,
player,201111100sdg,rai,ScotTr99,tackles_combined,1,,,,,
player,201111100sdg,rai,ScotTr99,tackles_solo,1,,,,,
player,201111100sdg,rai,ScotTr99,tackles_assists,0,,,,,
player,201111100sdg,rai,ScotTr99,tackles_loss,0,,,,,
player,201111100sdg,rai,ScotTr99,qb_hits,0,,,,,
player,201111100sdg,rai,ScotTr99,fumbles_rec,0,,,,,
player,201111100sdg,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201111100sdg,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201111100sdg,rai,ScotTr99,fumbles_forced,0,,,,,
player,201111100sdg,sdg,OlivPa20,def_int,1,,,,,
player,201111100sdg,sdg,OlivPa20,def_int_yds,7,,,,,
player,201111100sdg,sdg,OlivPa20,def_int_td,0,,,,,
player,201111100sdg,sdg,OlivPa20,def_int_long,7,,,,,
player,201111100sdg,sdg,OlivPa20,pass_defended,2,,,,,
player,201111100sdg,sdg,OlivPa20,sacks,0.0,,,,,
player,201111100sdg,sdg,OlivPa20,tackles_combined,7,,,,,
player,201111100sdg,sdg,OlivPa20,tackles_solo,5,,,,,
player,201111100sdg,sdg,OlivPa20,tackles_assists,2,,,,,
player,201111100sdg,sdg,OlivPa20,tackles_loss,0,,,,,
player,201111100sdg,sdg,OlivPa20,qb_hits,0,,,,,
player,201111100sdg,sdg,OlivPa20,fumbles_rec,0,,,,,
player,201111100sdg,sdg,OlivPa20,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,OlivPa20,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,OlivPa20,fumbles_forced,0,,,,,
player,201111100sdg,sdg,BarnAn99,def_int,0,,,,,
player,201111100sdg,sdg,BarnAn99,def_int_yds,0,,,,,
player,201111100sdg,sdg,BarnAn99,def_int_td,0,,,,,
player,201111100sdg,sdg,BarnAn99,def_int_long,0,,,,,
player,201111100sdg,sdg,BarnAn99,pass_defended,1,,,,,
player,201111100sdg,sdg,BarnAn99,sacks,1.0,,,,,
player,201111100sdg,sdg,BarnAn99,tackles_combined,6,,,,,
player,201111100sdg,sdg,BarnAn99,tackles_solo,6,,,,,
player,201111100sdg,sdg,BarnAn99,tackles_assists,0,,,,,
player,201111100sdg,sdg,BarnAn99,tackles_loss,0,,,,,
player,201111100sdg,sdg,BarnAn99,qb_hits,2,,,,,
player,201111100sdg,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201111100sdg,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,BarnAn99,fumbles_forced,1,,,,,
player,201111100sdg,sdg,WeddEr99,def_int,0,,,,,
player,201111100sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201111100sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201111100sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201111100sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201111100sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201111100sdg,sdg,WeddEr99,tackles_combined,10,,,,,
player,201111100sdg,sdg,WeddEr99,tackles_solo,8,,,,,
player,201111100sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201111100sdg,sdg,WeddEr99,tackles_loss,1,,,,,
player,201111100sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201111100sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201111100sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201111100sdg,sdg,DiggNa20,def_int,0,,,,,
player,201111100sdg,sdg,DiggNa20,def_int_yds,0,,,,,
player,201111100sdg,sdg,DiggNa20,def_int_td,0,,,,,
player,201111100sdg,sdg,DiggNa20,def_int_long,0,,,,,
player,201111100sdg,sdg,DiggNa20,pass_defended,0,,,,,
player,201111100sdg,sdg,DiggNa20,sacks,0.0,,,,,
player,201111100sdg,sdg,DiggNa20,tackles_combined,7,,,,,
player,201111100sdg,sdg,DiggNa20,tackles_solo,5,,,,,
player,201111100sdg,sdg,DiggNa20,tackles_assists,2,,,,,
player,201111100sdg,sdg,DiggNa20,tackles_loss,0,,,,,
player,201111100sdg,sdg,DiggNa20,qb_hits,0,,,,,
player,201111100sdg,sdg,DiggNa20,fumbles_rec,0,,,,,
player,201111100sdg,sdg,DiggNa20,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,DiggNa20,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,DiggNa20,fumbles_forced,0,,,,,
player,201111100sdg,sdg,ButlDo99,def_int,0,,,,,
player,201111100sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201111100sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201111100sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201111100sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201111100sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201111100sdg,sdg,ButlDo99,tackles_combined,6,,,,,
player,201111100sdg,sdg,ButlDo99,tackles_solo,6,,,,,
player,201111100sdg,sdg,ButlDo99,tackles_assists,0,,,,,
player,201111100sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201111100sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201111100sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201111100sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201111100sdg,sdg,HughDa99,def_int,0,,,,,
player,201111100sdg,sdg,HughDa99,def_int_yds,0,,,,,
player,201111100sdg,sdg,HughDa99,def_int_td,0,,,,,
player,201111100sdg,sdg,HughDa99,def_int_long,0,,,,,
player,201111100sdg,sdg,HughDa99,pass_defended,1,,,,,
player,201111100sdg,sdg,HughDa99,sacks,0.0,,,,,
player,201111100sdg,sdg,HughDa99,tackles_combined,6,,,,,
player,201111100sdg,sdg,HughDa99,tackles_solo,5,,,,,
player,201111100sdg,sdg,HughDa99,tackles_assists,1,,,,,
player,201111100sdg,sdg,HughDa99,tackles_loss,1,,,,,
player,201111100sdg,sdg,HughDa99,qb_hits,0,,,,,
player,201111100sdg,sdg,HughDa99,fumbles_rec,0,,,,,
player,201111100sdg,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,HughDa99,fumbles_forced,0,,,,,
player,201111100sdg,sdg,CasoAn99,def_int,0,,,,,
player,201111100sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201111100sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201111100sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201111100sdg,sdg,CasoAn99,pass_defended,0,,,,,
player,201111100sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201111100sdg,sdg,CasoAn99,tackles_combined,5,,,,,
player,201111100sdg,sdg,CasoAn99,tackles_solo,4,,,,,
player,201111100sdg,sdg,CasoAn99,tackles_assists,1,,,,,
player,201111100sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201111100sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201111100sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201111100sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201111100sdg,sdg,LaBoTr20,def_int,0,,,,,
player,201111100sdg,sdg,LaBoTr20,def_int_yds,0,,,,,
player,201111100sdg,sdg,LaBoTr20,def_int_td,0,,,,,
player,201111100sdg,sdg,LaBoTr20,def_int_long,0,,,,,
player,201111100sdg,sdg,LaBoTr20,pass_defended,0,,,,,
player,201111100sdg,sdg,LaBoTr20,sacks,0.0,,,,,
player,201111100sdg,sdg,LaBoTr20,tackles_combined,5,,,,,
player,201111100sdg,sdg,LaBoTr20,tackles_solo,4,,,,,
player,201111100sdg,sdg,LaBoTr20,tackles_assists,1,,,,,
player,201111100sdg,sdg,LaBoTr20,tackles_loss,1,,,,,
player,201111100sdg,sdg,LaBoTr20,qb_hits,1,,,,,
player,201111100sdg,sdg,LaBoTr20,fumbles_rec,0,,,,,
player,201111100sdg,sdg,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201111100sdg,sdg,LaBoTr20,fumbles_rec_td,0,,,,,
player,201111100sdg,sdg,LaBoTr20,fumbles_forced,0,,,,,
player,201111100sdg,sdg,GaraAn20,def_int,0,,,,,
player,201111100sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201111100sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201111100sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201111100sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201111100sdg,sdg,GaraAn20,sacks,0.0,,,,,
player,201111100sdg,sdg,GaraAn20,tackles_combined,4,,,,,
player,201111100sdg,sdg,GaraAn20,tackles_solo,3,,,,,
player,201111100sdg,sdg,GaraAn20,tackles_assists,1,,,,,
player,201111100sdg,sdg,GaraAn20,tackles_loss,1,,,,,
player,201111100sdg,sdg,GaraAn20,qb_hits,0,,,,,
player,201111100sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
