game,2011,9,20111106,201111060clt,atl,"Atlanta Falcons",31,clt,"Indianapolis Colts",7
player,201111060clt,atl,TurnMi00,pass_yds,0,,,,,
player,201111060clt,atl,TurnMi00,pass_td,0,,,,,
player,201111060clt,atl,TurnMi00,pass_int,0,,,,,
player,201111060clt,atl,TurnMi00,pass_sacked,0,,,,,
player,201111060clt,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,TurnMi00,pass_long,0,,,,,
player,201111060clt,atl,TurnMi00,pass_rating,,,,,,
player,201111060clt,atl,TurnMi00,rush_att,19,,,,,
player,201111060clt,atl,TurnMi00,rush_yds,71,,,,,
player,201111060clt,atl,TurnMi00,rush_td,1,,,,,
player,201111060clt,atl,TurnMi00,rush_long,15,,,,,
player,201111060clt,atl,TurnMi00,targets,2,,,,,
player,201111060clt,atl,TurnMi00,rec,1,,,,,
player,201111060clt,atl,TurnMi00,rec_yds,7,,,,,
player,201111060clt,atl,TurnMi00,rec_td,0,,,,,
player,201111060clt,atl,TurnMi00,rec_long,7,,,,,
player,201111060clt,atl,TurnMi00,fumbles,0,,,,,
player,201111060clt,atl,TurnMi00,fumbles_lost,,,,,,
player,201111060clt,atl,RodgJa00,pass_cmp,0,,,,,
player,201111060clt,atl,RodgJa00,pass_att,0,,,,,
player,201111060clt,atl,RodgJa00,pass_yds,0,,,,,
player,201111060clt,atl,RodgJa00,pass_td,0,,,,,
player,201111060clt,atl,RodgJa00,pass_int,0,,,,,
player,201111060clt,atl,RodgJa00,pass_sacked,0,,,,,
player,201111060clt,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,RodgJa00,pass_long,0,,,,,
player,201111060clt,atl,RodgJa00,pass_rating,,,,,,
player,201111060clt,atl,RodgJa00,rush_att,10,,,,,
player,201111060clt,atl,RodgJa00,rush_yds,44,,,,,
player,201111060clt,atl,RodgJa00,rush_td,0,,,,,
player,201111060clt,atl,RodgJa00,rush_long,11,,,,,
player,201111060clt,atl,RodgJa00,targets,1,,,,,
player,201111060clt,atl,RodgJa00,rec,1,,,,,
player,201111060clt,atl,RodgJa00,rec_yds,16,,,,,
player,201111060clt,atl,RodgJa00,rec_td,0,,,,,
player,201111060clt,atl,RodgJa00,rec_long,16,,,,,
player,201111060clt,atl,RodgJa00,fumbles,0,,,,,
player,201111060clt,atl,RodgJa00,fumbles_lost,,,,,,
player,201111060clt,atl,JoneJu02,pass_cmp,0,,,,,
player,201111060clt,atl,JoneJu02,pass_att,0,,,,,
player,201111060clt,atl,JoneJu02,pass_yds,0,,,,,
player,201111060clt,atl,JoneJu02,pass_td,0,,,,,
player,201111060clt,atl,JoneJu02,pass_int,0,,,,,
player,201111060clt,atl,JoneJu02,pass_sacked,0,,,,,
player,201111060clt,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201111060clt,atl,JoneJu02,pass_long,0,,,,,
player,201111060clt,atl,JoneJu02,pass_rating,,,,,,
player,201111060clt,atl,JoneJu02,rush_att,2,,,,,
player,201111060clt,atl,JoneJu02,rush_yds,33,,,,,
player,201111060clt,atl,JoneJu02,rush_td,0,,,,,
player,201111060clt,atl,JoneJu02,rush_long,19,,,,,
player,201111060clt,atl,JoneJu02,targets,4,,,,,
player,201111060clt,atl,JoneJu02,rec,3,,,,,
player,201111060clt,atl,JoneJu02,rec_yds,131,,,,,
player,201111060clt,atl,JoneJu02,rec_td,2,,,,,
player,201111060clt,atl,JoneJu02,rec_long,80,,,,,
player,201111060clt,atl,JoneJu02,fumbles,0,,,,,
player,201111060clt,atl,JoneJu02,fumbles_lost,,,,,,
player,201111060clt,atl,SnelJa00,pass_cmp,0,,,,,
player,201111060clt,atl,SnelJa00,pass_att,0,,,,,
player,201111060clt,atl,SnelJa00,pass_yds,0,,,,,
player,201111060clt,atl,SnelJa00,pass_td,0,,,,,
player,201111060clt,atl,SnelJa00,pass_int,0,,,,,
player,201111060clt,atl,SnelJa00,pass_sacked,0,,,,,
player,201111060clt,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,SnelJa00,pass_long,0,,,,,
player,201111060clt,atl,SnelJa00,pass_rating,,,,,,
player,201111060clt,atl,SnelJa00,rush_att,8,,,,,
player,201111060clt,atl,SnelJa00,rush_yds,15,,,,,
player,201111060clt,atl,SnelJa00,rush_td,0,,,,,
player,201111060clt,atl,SnelJa00,rush_long,6,,,,,
player,201111060clt,atl,SnelJa00,targets,0,,,,,
player,201111060clt,atl,SnelJa00,rec,0,,,,,
player,201111060clt,atl,SnelJa00,rec_yds,0,,,,,
player,201111060clt,atl,SnelJa00,rec_td,0,,,,,
player,201111060clt,atl,SnelJa00,rec_long,0,,,,,
player,201111060clt,atl,SnelJa00,fumbles,0,,,,,
player,201111060clt,atl,SnelJa00,fumbles_lost,,,,,,
player,201111060clt,atl,WhitRo00,pass_cmp,0,,,,,
player,201111060clt,atl,WhitRo00,pass_att,0,,,,,
player,201111060clt,atl,WhitRo00,pass_yds,0,,,,,
player,201111060clt,atl,WhitRo00,pass_td,0,,,,,
player,201111060clt,atl,WhitRo00,pass_int,0,,,,,
player,201111060clt,atl,WhitRo00,pass_sacked,0,,,,,
player,201111060clt,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,WhitRo00,pass_long,0,,,,,
player,201111060clt,atl,WhitRo00,pass_rating,,,,,,
player,201111060clt,atl,WhitRo00,rush_att,0,,,,,
player,201111060clt,atl,WhitRo00,rush_yds,0,,,,,
player,201111060clt,atl,WhitRo00,rush_td,0,,,,,
player,201111060clt,atl,WhitRo00,rush_long,0,,,,,
player,201111060clt,atl,WhitRo00,targets,9,,,,,
player,201111060clt,atl,WhitRo00,rec,4,,,,,
player,201111060clt,atl,WhitRo00,rec_yds,76,,,,,
player,201111060clt,atl,WhitRo00,rec_td,0,,,,,
player,201111060clt,atl,WhitRo00,rec_long,33,,,,,
player,201111060clt,atl,WhitRo00,fumbles,0,,,,,
player,201111060clt,atl,WhitRo00,fumbles_lost,,,,,,
player,201111060clt,atl,GonzTo00,pass_cmp,0,,,,,
player,201111060clt,atl,GonzTo00,pass_att,0,,,,,
player,201111060clt,atl,GonzTo00,pass_yds,0,,,,,
player,201111060clt,atl,GonzTo00,pass_td,0,,,,,
player,201111060clt,atl,GonzTo00,pass_int,0,,,,,
player,201111060clt,atl,GonzTo00,pass_sacked,0,,,,,
player,201111060clt,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,GonzTo00,pass_long,0,,,,,
player,201111060clt,atl,GonzTo00,pass_rating,,,,,,
player,201111060clt,atl,GonzTo00,rush_att,0,,,,,
player,201111060clt,atl,GonzTo00,rush_yds,0,,,,,
player,201111060clt,atl,GonzTo00,rush_td,0,,,,,
player,201111060clt,atl,GonzTo00,rush_long,0,,,,,
player,201111060clt,atl,GonzTo00,targets,6,,,,,
player,201111060clt,atl,GonzTo00,rec,4,,,,,
player,201111060clt,atl,GonzTo00,rec_yds,36,,,,,
player,201111060clt,atl,GonzTo00,rec_td,1,,,,,
player,201111060clt,atl,GonzTo00,rec_long,20,,,,,
player,201111060clt,atl,GonzTo00,fumbles,0,,,,,
player,201111060clt,atl,GonzTo00,fumbles_lost,,,,,,
player,201111060clt,atl,PalmMi00,pass_cmp,0,,,,,
player,201111060clt,atl,PalmMi00,pass_att,0,,,,,
player,201111060clt,atl,PalmMi00,pass_yds,0,,,,,
player,201111060clt,atl,PalmMi00,pass_td,0,,,,,
player,201111060clt,atl,PalmMi00,pass_int,0,,,,,
player,201111060clt,atl,PalmMi00,pass_sacked,0,,,,,
player,201111060clt,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201111060clt,atl,PalmMi00,pass_long,0,,,,,
player,201111060clt,atl,PalmMi00,pass_rating,,,,,,
player,201111060clt,atl,PalmMi00,rush_att,0,,,,,
player,201111060clt,atl,PalmMi00,rush_yds,0,,,,,
player,201111060clt,atl,PalmMi00,rush_td,0,,,,,
player,201111060clt,atl,PalmMi00,rush_long,0,,,,,
player,201111060clt,atl,PalmMi00,targets,2,,,,,
player,201111060clt,atl,PalmMi00,rec,1,,,,,
player,201111060clt,atl,PalmMi00,rec_yds,9,,,,,
player,201111060clt,atl,PalmMi00,rec_td,0,,,,,
player,201111060clt,atl,PalmMi00,rec_long,9,,,,,
player,201111060clt,atl,PalmMi00,fumbles,0,,,,,
player,201111060clt,atl,PalmMi00,fumbles_lost,,,,,,
player,201111060clt,clt,PainCu00,pass_cmp,13,,,,,
player,201111060clt,clt,PainCu00,pass_att,27,,,,,
player,201111060clt,clt,PainCu00,pass_yds,98,,,,,
player,201111060clt,clt,PainCu00,pass_td,0,,,,,
player,201111060clt,clt,PainCu00,pass_int,1,,,,,
player,201111060clt,clt,PainCu00,pass_sacked,2,,,,,
player,201111060clt,clt,PainCu00,pass_sacked_yds,15,,,,,
player,201111060clt,clt,PainCu00,pass_long,16,,,,,
player,201111060clt,clt,PainCu00,pass_rating,41.9,,,,,
player,201111060clt,clt,PainCu00,rush_att,1,,,,,
player,201111060clt,clt,PainCu00,rush_yds,5,,,,,
player,201111060clt,clt,PainCu00,rush_td,0,,,,,
player,201111060clt,clt,PainCu00,rush_long,5,,,,,
player,201111060clt,clt,PainCu00,targets,0,,,,,
player,201111060clt,clt,PainCu00,rec,0,,,,,
player,201111060clt,clt,PainCu00,rec_yds,0,,,,,
player,201111060clt,clt,PainCu00,rec_td,0,,,,,
player,201111060clt,clt,PainCu00,rec_long,0,,,,,
player,201111060clt,clt,PainCu00,fumbles,0,,,,,
player,201111060clt,clt,PainCu00,fumbles_lost,,,,,,
player,201111060clt,clt,OrloDa00,pass_cmp,4,,,,,
player,201111060clt,clt,OrloDa00,pass_att,6,,,,,
player,201111060clt,clt,OrloDa00,pass_yds,20,,,,,
player,201111060clt,clt,OrloDa00,pass_td,0,,,,,
player,201111060clt,clt,OrloDa00,pass_int,0,,,,,
player,201111060clt,clt,OrloDa00,pass_sacked,0,,,,,
player,201111060clt,clt,OrloDa00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,OrloDa00,pass_long,9,,,,,
player,201111060clt,clt,OrloDa00,pass_rating,71.5,,,,,
player,201111060clt,clt,OrloDa00,rush_att,0,,,,,
player,201111060clt,clt,OrloDa00,rush_yds,0,,,,,
player,201111060clt,clt,OrloDa00,rush_td,0,,,,,
player,201111060clt,clt,OrloDa00,rush_long,0,,,,,
player,201111060clt,clt,OrloDa00,targets,0,,,,,
player,201111060clt,clt,OrloDa00,rec,0,,,,,
player,201111060clt,clt,OrloDa00,rec_yds,0,,,,,
player,201111060clt,clt,OrloDa00,rec_td,0,,,,,
player,201111060clt,clt,OrloDa00,rec_long,0,,,,,
player,201111060clt,clt,OrloDa00,fumbles,0,,,,,
player,201111060clt,clt,OrloDa00,fumbles_lost,,,,,,
player,201111060clt,clt,BrowDo00,pass_cmp,0,,,,,
player,201111060clt,clt,BrowDo00,pass_att,0,,,,,
player,201111060clt,clt,BrowDo00,pass_yds,0,,,,,
player,201111060clt,clt,BrowDo00,pass_td,0,,,,,
player,201111060clt,clt,BrowDo00,pass_int,0,,,,,
player,201111060clt,clt,BrowDo00,pass_sacked,0,,,,,
player,201111060clt,clt,BrowDo00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,BrowDo00,pass_long,0,,,,,
player,201111060clt,clt,BrowDo00,pass_rating,,,,,,
player,201111060clt,clt,BrowDo00,rush_att,16,,,,,
player,201111060clt,clt,BrowDo00,rush_yds,70,,,,,
player,201111060clt,clt,BrowDo00,rush_td,0,,,,,
player,201111060clt,clt,BrowDo00,rush_long,13,,,,,
player,201111060clt,clt,BrowDo00,targets,3,,,,,
player,201111060clt,clt,BrowDo00,rec,1,,,,,
player,201111060clt,clt,BrowDo00,rec_yds,1,,,,,
player,201111060clt,clt,BrowDo00,rec_td,0,,,,,
player,201111060clt,clt,BrowDo00,rec_long,1,,,,,
player,201111060clt,clt,BrowDo00,fumbles,0,,,,,
player,201111060clt,clt,BrowDo00,fumbles_lost,,,,,,
player,201111060clt,clt,CartDe01,pass_cmp,0,,,,,
player,201111060clt,clt,CartDe01,pass_att,0,,,,,
player,201111060clt,clt,CartDe01,pass_yds,0,,,,,
player,201111060clt,clt,CartDe01,pass_td,0,,,,,
player,201111060clt,clt,CartDe01,pass_int,0,,,,,
player,201111060clt,clt,CartDe01,pass_sacked,0,,,,,
player,201111060clt,clt,CartDe01,pass_sacked_yds,0,,,,,
player,201111060clt,clt,CartDe01,pass_long,0,,,,,
player,201111060clt,clt,CartDe01,pass_rating,,,,,,
player,201111060clt,clt,CartDe01,rush_att,4,,,,,
player,201111060clt,clt,CartDe01,rush_yds,8,,,,,
player,201111060clt,clt,CartDe01,rush_td,0,,,,,
player,201111060clt,clt,CartDe01,rush_long,4,,,,,
player,201111060clt,clt,CartDe01,targets,0,,,,,
player,201111060clt,clt,CartDe01,rec,0,,,,,
player,201111060clt,clt,CartDe01,rec_yds,0,,,,,
player,201111060clt,clt,CartDe01,rec_td,0,,,,,
player,201111060clt,clt,CartDe01,rec_long,0,,,,,
player,201111060clt,clt,CartDe01,fumbles,1,,,,,
player,201111060clt,clt,CartDe01,fumbles_lost,1,,,,,
player,201111060clt,clt,CollAu00,pass_cmp,0,,,,,
player,201111060clt,clt,CollAu00,pass_att,0,,,,,
player,201111060clt,clt,CollAu00,pass_yds,0,,,,,
player,201111060clt,clt,CollAu00,pass_td,0,,,,,
player,201111060clt,clt,CollAu00,pass_int,0,,,,,
player,201111060clt,clt,CollAu00,pass_sacked,0,,,,,
player,201111060clt,clt,CollAu00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,CollAu00,pass_long,0,,,,,
player,201111060clt,clt,CollAu00,pass_rating,,,,,,
player,201111060clt,clt,CollAu00,rush_att,0,,,,,
player,201111060clt,clt,CollAu00,rush_yds,0,,,,,
player,201111060clt,clt,CollAu00,rush_td,0,,,,,
player,201111060clt,clt,CollAu00,rush_long,0,,,,,
player,201111060clt,clt,CollAu00,targets,5,,,,,
player,201111060clt,clt,CollAu00,rec,4,,,,,
player,201111060clt,clt,CollAu00,rec_yds,32,,,,,
player,201111060clt,clt,CollAu00,rec_td,0,,,,,
player,201111060clt,clt,CollAu00,rec_long,16,,,,,
player,201111060clt,clt,CollAu00,fumbles,0,,,,,
player,201111060clt,clt,CollAu00,fumbles_lost,,,,,,
player,201111060clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201111060clt,clt,WaynRe00,pass_att,0,,,,,
player,201111060clt,clt,WaynRe00,pass_yds,0,,,,,
player,201111060clt,clt,WaynRe00,pass_td,0,,,,,
player,201111060clt,clt,WaynRe00,pass_int,0,,,,,
player,201111060clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201111060clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,WaynRe00,pass_long,0,,,,,
player,201111060clt,clt,WaynRe00,pass_rating,,,,,,
player,201111060clt,clt,WaynRe00,rush_att,0,,,,,
player,201111060clt,clt,WaynRe00,rush_yds,0,,,,,
player,201111060clt,clt,WaynRe00,rush_td,0,,,,,
player,201111060clt,clt,WaynRe00,rush_long,0,,,,,
player,201111060clt,clt,WaynRe00,targets,6,,,,,
player,201111060clt,clt,WaynRe00,rec,4,,,,,
player,201111060clt,clt,WaynRe00,rec_yds,30,,,,,
player,201111060clt,clt,WaynRe00,rec_td,0,,,,,
player,201111060clt,clt,WaynRe00,rec_long,11,,,,,
player,201111060clt,clt,WaynRe00,fumbles,0,,,,,
player,201111060clt,clt,WaynRe00,fumbles_lost,,,,,,
player,201111060clt,clt,GarcPi00,pass_cmp,0,,,,,
player,201111060clt,clt,GarcPi00,pass_att,0,,,,,
player,201111060clt,clt,GarcPi00,pass_yds,0,,,,,
player,201111060clt,clt,GarcPi00,pass_td,0,,,,,
player,201111060clt,clt,GarcPi00,pass_int,0,,,,,
player,201111060clt,clt,GarcPi00,pass_sacked,0,,,,,
player,201111060clt,clt,GarcPi00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,GarcPi00,pass_long,0,,,,,
player,201111060clt,clt,GarcPi00,pass_rating,,,,,,
player,201111060clt,clt,GarcPi00,rush_att,0,,,,,
player,201111060clt,clt,GarcPi00,rush_yds,0,,,,,
player,201111060clt,clt,GarcPi00,rush_td,0,,,,,
player,201111060clt,clt,GarcPi00,rush_long,0,,,,,
player,201111060clt,clt,GarcPi00,targets,6,,,,,
player,201111060clt,clt,GarcPi00,rec,3,,,,,
player,201111060clt,clt,GarcPi00,rec_yds,22,,,,,
player,201111060clt,clt,GarcPi00,rec_td,0,,,,,
player,201111060clt,clt,GarcPi00,rec_long,15,,,,,
player,201111060clt,clt,GarcPi00,fumbles,0,,,,,
player,201111060clt,clt,GarcPi00,fumbles_lost,,,,,,
player,201111060clt,clt,ClarDa00,pass_cmp,0,,,,,
player,201111060clt,clt,ClarDa00,pass_att,0,,,,,
player,201111060clt,clt,ClarDa00,pass_yds,0,,,,,
player,201111060clt,clt,ClarDa00,pass_td,0,,,,,
player,201111060clt,clt,ClarDa00,pass_int,0,,,,,
player,201111060clt,clt,ClarDa00,pass_sacked,0,,,,,
player,201111060clt,clt,ClarDa00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,ClarDa00,pass_long,0,,,,,
player,201111060clt,clt,ClarDa00,pass_rating,,,,,,
player,201111060clt,clt,ClarDa00,rush_att,0,,,,,
player,201111060clt,clt,ClarDa00,rush_yds,0,,,,,
player,201111060clt,clt,ClarDa00,rush_td,0,,,,,
player,201111060clt,clt,ClarDa00,rush_long,0,,,,,
player,201111060clt,clt,ClarDa00,targets,5,,,,,
player,201111060clt,clt,ClarDa00,rec,2,,,,,
player,201111060clt,clt,ClarDa00,rec_yds,21,,,,,
player,201111060clt,clt,ClarDa00,rec_td,0,,,,,
player,201111060clt,clt,ClarDa00,rec_long,12,,,,,
player,201111060clt,clt,ClarDa00,fumbles,0,,,,,
player,201111060clt,clt,ClarDa00,fumbles_lost,,,,,,
player,201111060clt,clt,EldrBr00,pass_cmp,0,,,,,
player,201111060clt,clt,EldrBr00,pass_att,0,,,,,
player,201111060clt,clt,EldrBr00,pass_yds,0,,,,,
player,201111060clt,clt,EldrBr00,pass_td,0,,,,,
player,201111060clt,clt,EldrBr00,pass_int,0,,,,,
player,201111060clt,clt,EldrBr00,pass_sacked,0,,,,,
player,201111060clt,clt,EldrBr00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,EldrBr00,pass_long,0,,,,,
player,201111060clt,clt,EldrBr00,pass_rating,,,,,,
player,201111060clt,clt,EldrBr00,rush_att,0,,,,,
player,201111060clt,clt,EldrBr00,rush_yds,0,,,,,
player,201111060clt,clt,EldrBr00,rush_td,0,,,,,
player,201111060clt,clt,EldrBr00,rush_long,0,,,,,
player,201111060clt,clt,EldrBr00,targets,1,,,,,
player,201111060clt,clt,EldrBr00,rec,1,,,,,
player,201111060clt,clt,EldrBr00,rec_yds,6,,,,,
player,201111060clt,clt,EldrBr00,rec_td,0,,,,,
player,201111060clt,clt,EldrBr00,rec_long,6,,,,,
player,201111060clt,clt,EldrBr00,fumbles,0,,,,,
player,201111060clt,clt,EldrBr00,fumbles_lost,,,,,,
player,201111060clt,clt,TammJa00,pass_cmp,0,,,,,
player,201111060clt,clt,TammJa00,pass_att,0,,,,,
player,201111060clt,clt,TammJa00,pass_yds,0,,,,,
player,201111060clt,clt,TammJa00,pass_td,0,,,,,
player,201111060clt,clt,TammJa00,pass_int,0,,,,,
player,201111060clt,clt,TammJa00,pass_sacked,0,,,,,
player,201111060clt,clt,TammJa00,pass_sacked_yds,0,,,,,
player,201111060clt,clt,TammJa00,pass_long,0,,,,,
player,201111060clt,clt,TammJa00,pass_rating,,,,,,
player,201111060clt,clt,TammJa00,rush_att,0,,,,,
player,201111060clt,clt,TammJa00,rush_yds,0,,,,,
player,201111060clt,clt,TammJa00,rush_td,0,,,,,
player,201111060clt,clt,TammJa00,rush_long,0,,,,,
player,201111060clt,clt,TammJa00,targets,7,,,,,
player,201111060clt,clt,TammJa00,rec,2,,,,,
player,201111060clt,clt,TammJa00,rec_yds,6,,,,,
player,201111060clt,clt,TammJa00,rec_td,0,,,,,
player,201111060clt,clt,TammJa00,rec_long,3,,,,,
player,201111060clt,clt,TammJa00,fumbles,0,,,,,
player,201111060clt,clt,TammJa00,fumbles_lost,,,,,,
player,201111060clt,atl,HaydKe20,def_int,1,,,,,
player,201111060clt,atl,HaydKe20,def_int_yds,1,,,,,
player,201111060clt,atl,HaydKe20,def_int_td,0,,,,,
player,201111060clt,atl,HaydKe20,def_int_long,1,,,,,
player,201111060clt,atl,HaydKe20,pass_defended,1,,,,,
player,201111060clt,atl,HaydKe20,sacks,0.0,,,,,
player,201111060clt,atl,HaydKe20,tackles_combined,7,,,,,
player,201111060clt,atl,HaydKe20,tackles_solo,5,,,,,
player,201111060clt,atl,HaydKe20,tackles_assists,2,,,,,
player,201111060clt,atl,HaydKe20,tackles_loss,1,,,,,
player,201111060clt,atl,HaydKe20,qb_hits,0,,,,,
player,201111060clt,atl,HaydKe20,fumbles_rec,0,,,,,
player,201111060clt,atl,HaydKe20,fumbles_rec_yds,0,,,,,
player,201111060clt,atl,HaydKe20,fumbles_rec_td,0,,,,,
player,201111060clt,atl,HaydKe20,fumbles_forced,0,,,,,
player,201111060clt,atl,BabiJo20,def_int,0,,,,,
player,201111060clt,atl,BabiJo20,def_int_yds,0,,,,,
player,201111060clt,atl,BabiJo20,def_int_td,0,,,,,
player,201111060clt,atl,BabiJo20,def_int_long,0,,,,,
player,201111060clt,atl,BabiJo20,pass_defended,0,,,,,
player,201111060clt,atl,BabiJo20,sacks,1.0,,,,,
player,201111060clt,atl,BabiJo20,tackles_combined,2,,,,,
player,201111060clt,atl,BabiJo20,tackles_solo,2,,,,,
player,201111060clt,atl,BabiJo20,tackles_assists,0,,,,,
player,201111060clt,atl,BabiJo20,tackles_loss,1,,,,,
player,201111060clt,atl,BabiJo20,qb_hits,2,,,,,
player,201111060clt,atl,BabiJo20,fumbles_rec,0,,,,,
player,201111060clt,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201111060clt,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201111060clt,atl,BabiJo20,fumbles_forced,0,,,,,
player,201111060clt,atl,PeteCo00,def_int,0,,,,,
player,201111060clt,atl,PeteCo00,def_int_yds,0,,,,,
player,201111060clt,atl,PeteCo00,def_int_td,0,,,,,
player,201111060clt,atl,PeteCo00,def_int_long,0,,,,,
player,201111060clt,atl,PeteCo00,pass_defended,0,,,,,
player,201111060clt,atl,PeteCo00,sacks,1.0,,,,,
player,201111060clt,atl,PeteCo00,tackles_combined,1,,,,,
player,201111060clt,atl,PeteCo00,tackles_solo,1,,,,,
player,201111060clt,atl,PeteCo00,tackles_assists,0,,,,,
player,201111060clt,atl,PeteCo00,tackles_loss,1,,,,,
player,201111060clt,atl,PeteCo00,qb_hits,1,,,,,
player,201111060clt,atl,PeteCo00,fumbles_rec,0,,,,,
player,201111060clt,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201111060clt,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201111060clt,atl,PeteCo00,fumbles_forced,0,,,,,
player,201111060clt,atl,LoftCu99,def_int,0,,,,,
player,201111060clt,atl,LoftCu99,def_int_yds,0,,,,,
player,201111060clt,atl,LoftCu99,def_int_td,0,,,,,
player,201111060clt,atl,LoftCu99,def_int_long,0,,,,,
player,201111060clt,atl,LoftCu99,pass_defended,0,,,,,
player,201111060clt,atl,LoftCu99,sacks,0.0,,,,,
player,201111060clt,atl,LoftCu99,tackles_combined,12,,,,,
player,201111060clt,atl,LoftCu99,tackles_solo,8,,,,,
player,201111060clt,atl,LoftCu99,tackles_assists,4,,,,,
player,201111060clt,atl,LoftCu99,tackles_loss,1,,,,,
player,201111060clt,atl,LoftCu99,qb_hits,0,,,,,
player,201111060clt,atl,LoftCu99,fumbles_rec,0,,,,,
player,201111060clt,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201111060clt,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201111060clt,atl,LoftCu99,fumbles_forced,1,,,,,
player,201111060clt,atl,WeatSe99,def_int,0,,,,,
player,201111060clt,atl,WeatSe99,def_int_yds,0,,,,,
player,201111060clt,atl,WeatSe99,def_int_td,0,,,,,
player,201111060clt,atl,WeatSe99,def_int_long,0,,,,,
player,201111060clt,atl,WeatSe99,pass_defended,2,,,,,
player,201111060clt,atl,WeatSe99,sacks,0.0,,,,,
player,201111060clt,atl,WeatSe99,tackles_combined,10,,,,,
player,201111060clt,atl,WeatSe99,tackles_solo,4,,,,,
player,201111060clt,atl,WeatSe99,tackles_assists,6,,,,,
player,201111060clt,atl,WeatSe99,tackles_loss,1,,,,,
