game,2011,12,20111127,201111270cin,cle,"Cleveland Browns",20,cin,"Cincinnati Bengals",23
player,201111270cin,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201111270cin,cle,RubiAh99,fumbles_forced,0,,,,,
player,201111270cin,cle,YounUs99,def_int,0,,,,,
player,201111270cin,cle,YounUs99,def_int_yds,0,,,,,
player,201111270cin,cle,YounUs99,def_int_td,0,,,,,
player,201111270cin,cle,YounUs99,def_int_long,0,,,,,
player,201111270cin,cle,YounUs99,pass_defended,0,,,,,
player,201111270cin,cle,YounUs99,sacks,0.0,,,,,
player,201111270cin,cle,YounUs99,tackles_combined,6,,,,,
player,201111270cin,cle,YounUs99,tackles_solo,4,,,,,
player,201111270cin,cle,YounUs99,tackles_assists,2,,,,,
player,201111270cin,cle,YounUs99,tackles_loss,1,,,,,
player,201111270cin,cle,YounUs99,qb_hits,0,,,,,
player,201111270cin,cle,YounUs99,fumbles_rec,0,,,,,
player,201111270cin,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201111270cin,cle,YounUs99,fumbles_forced,0,,,,,
player,201111270cin,cle,BrowSh20,def_int,0,,,,,
player,201111270cin,cle,BrowSh20,def_int_yds,0,,,,,
player,201111270cin,cle,BrowSh20,def_int_td,0,,,,,
player,201111270cin,cle,BrowSh20,def_int_long,0,,,,,
player,201111270cin,cle,BrowSh20,pass_defended,1,,,,,
player,201111270cin,cle,BrowSh20,sacks,0.0,,,,,
player,201111270cin,cle,BrowSh20,tackles_combined,5,,,,,
player,201111270cin,cle,BrowSh20,tackles_solo,4,,,,,
player,201111270cin,cle,BrowSh20,tackles_assists,1,,,,,
player,201111270cin,cle,BrowSh20,tackles_loss,0,,,,,
player,201111270cin,cle,BrowSh20,qb_hits,0,,,,,
player,201111270cin,cle,BrowSh20,fumbles_rec,0,,,,,
player,201111270cin,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201111270cin,cle,BrowSh20,fumbles_forced,0,,,,,
player,201111270cin,cle,FujiSc20,def_int,0,,,,,
player,201111270cin,cle,FujiSc20,def_int_yds,0,,,,,
player,201111270cin,cle,FujiSc20,def_int_td,0,,,,,
player,201111270cin,cle,FujiSc20,def_int_long,0,,,,,
player,201111270cin,cle,FujiSc20,pass_defended,0,,,,,
player,201111270cin,cle,FujiSc20,sacks,0.0,,,,,
player,201111270cin,cle,FujiSc20,tackles_combined,5,,,,,
player,201111270cin,cle,FujiSc20,tackles_solo,3,,,,,
player,201111270cin,cle,FujiSc20,tackles_assists,2,,,,,
player,201111270cin,cle,FujiSc20,tackles_loss,0,,,,,
player,201111270cin,cle,FujiSc20,qb_hits,0,,,,,
player,201111270cin,cle,FujiSc20,fumbles_rec,0,,,,,
player,201111270cin,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201111270cin,cle,FujiSc20,fumbles_forced,0,,,,,
player,201111270cin,cle,HadeJo99,def_int,0,,,,,
player,201111270cin,cle,HadeJo99,def_int_yds,0,,,,,
player,201111270cin,cle,HadeJo99,def_int_td,0,,,,,
player,201111270cin,cle,HadeJo99,def_int_long,0,,,,,
player,201111270cin,cle,HadeJo99,pass_defended,0,,,,,
player,201111270cin,cle,HadeJo99,sacks,0.0,,,,,
player,201111270cin,cle,HadeJo99,tackles_combined,5,,,,,
player,201111270cin,cle,HadeJo99,tackles_solo,4,,,,,
player,201111270cin,cle,HadeJo99,tackles_assists,1,,,,,
player,201111270cin,cle,HadeJo99,tackles_loss,0,,,,,
player,201111270cin,cle,HadeJo99,qb_hits,0,,,,,
player,201111270cin,cle,HadeJo99,fumbles_rec,0,,,,,
player,201111270cin,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201111270cin,cle,HadeJo99,fumbles_forced,0,,,,,
player,201111270cin,cle,PattDi20,def_int,0,,,,,
player,201111270cin,cle,PattDi20,def_int_yds,0,,,,,
player,201111270cin,cle,PattDi20,def_int_td,0,,,,,
player,201111270cin,cle,PattDi20,def_int_long,0,,,,,
player,201111270cin,cle,PattDi20,pass_defended,0,,,,,
player,201111270cin,cle,PattDi20,sacks,0.0,,,,,
player,201111270cin,cle,PattDi20,tackles_combined,4,,,,,
player,201111270cin,cle,PattDi20,tackles_solo,4,,,,,
player,201111270cin,cle,PattDi20,tackles_assists,0,,,,,
player,201111270cin,cle,PattDi20,tackles_loss,0,,,,,
player,201111270cin,cle,PattDi20,qb_hits,0,,,,,
player,201111270cin,cle,PattDi20,fumbles_rec,0,,,,,
player,201111270cin,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201111270cin,cle,PattDi20,fumbles_forced,0,,,,,
player,201111270cin,cle,GocoCh99,def_int,0,,,,,
player,201111270cin,cle,GocoCh99,def_int_yds,0,,,,,
player,201111270cin,cle,GocoCh99,def_int_td,0,,,,,
player,201111270cin,cle,GocoCh99,def_int_long,0,,,,,
player,201111270cin,cle,GocoCh99,pass_defended,1,,,,,
player,201111270cin,cle,GocoCh99,sacks,0.0,,,,,
player,201111270cin,cle,GocoCh99,tackles_combined,3,,,,,
player,201111270cin,cle,GocoCh99,tackles_solo,1,,,,,
player,201111270cin,cle,GocoCh99,tackles_assists,2,,,,,
player,201111270cin,cle,GocoCh99,tackles_loss,0,,,,,
player,201111270cin,cle,GocoCh99,qb_hits,0,,,,,
player,201111270cin,cle,GocoCh99,fumbles_rec,0,,,,,
player,201111270cin,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201111270cin,cle,GocoCh99,fumbles_forced,0,,,,,
player,201111270cin,cle,PaxsSc20,def_int,0,,,,,
player,201111270cin,cle,PaxsSc20,def_int_yds,0,,,,,
player,201111270cin,cle,PaxsSc20,def_int_td,0,,,,,
player,201111270cin,cle,PaxsSc20,def_int_long,0,,,,,
player,201111270cin,cle,PaxsSc20,pass_defended,0,,,,,
player,201111270cin,cle,PaxsSc20,sacks,0.0,,,,,
player,201111270cin,cle,PaxsSc20,tackles_combined,3,,,,,
player,201111270cin,cle,PaxsSc20,tackles_solo,2,,,,,
player,201111270cin,cle,PaxsSc20,tackles_assists,1,,,,,
player,201111270cin,cle,PaxsSc20,tackles_loss,1,,,,,
player,201111270cin,cle,PaxsSc20,qb_hits,0,,,,,
player,201111270cin,cle,PaxsSc20,fumbles_rec,1,,,,,
player,201111270cin,cle,PaxsSc20,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,PaxsSc20,fumbles_rec_td,0,,,,,
player,201111270cin,cle,PaxsSc20,fumbles_forced,0,,,,,
player,201111270cin,cle,CribJo01,def_int,0,,,,,
player,201111270cin,cle,CribJo01,def_int_yds,0,,,,,
player,201111270cin,cle,CribJo01,def_int_td,0,,,,,
player,201111270cin,cle,CribJo01,def_int_long,0,,,,,
player,201111270cin,cle,CribJo01,pass_defended,0,,,,,
player,201111270cin,cle,CribJo01,sacks,0.0,,,,,
player,201111270cin,cle,CribJo01,tackles_combined,2,,,,,
player,201111270cin,cle,CribJo01,tackles_solo,0,,,,,
player,201111270cin,cle,CribJo01,tackles_assists,2,,,,,
player,201111270cin,cle,CribJo01,tackles_loss,0,,,,,
player,201111270cin,cle,CribJo01,qb_hits,0,,,,,
player,201111270cin,cle,CribJo01,fumbles_rec,0,,,,,
player,201111270cin,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201111270cin,cle,CribJo01,fumbles_forced,0,,,,,
player,201111270cin,cle,HaggEr00,def_int,0,,,,,
player,201111270cin,cle,HaggEr00,def_int_yds,0,,,,,
player,201111270cin,cle,HaggEr00,def_int_td,0,,,,,
player,201111270cin,cle,HaggEr00,def_int_long,0,,,,,
player,201111270cin,cle,HaggEr00,pass_defended,1,,,,,
player,201111270cin,cle,HaggEr00,sacks,0.0,,,,,
player,201111270cin,cle,HaggEr00,tackles_combined,2,,,,,
player,201111270cin,cle,HaggEr00,tackles_solo,2,,,,,
player,201111270cin,cle,HaggEr00,tackles_assists,0,,,,,
player,201111270cin,cle,HaggEr00,tackles_loss,0,,,,,
player,201111270cin,cle,HaggEr00,qb_hits,0,,,,,
player,201111270cin,cle,HaggEr00,fumbles_rec,0,,,,,
player,201111270cin,cle,HaggEr00,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,HaggEr00,fumbles_rec_td,0,,,,,
player,201111270cin,cle,HaggEr00,fumbles_forced,0,,,,,
player,201111270cin,cle,SchaBr00,def_int,0,,,,,
player,201111270cin,cle,SchaBr00,def_int_yds,0,,,,,
player,201111270cin,cle,SchaBr00,def_int_td,0,,,,,
player,201111270cin,cle,SchaBr00,def_int_long,0,,,,,
player,201111270cin,cle,SchaBr00,pass_defended,0,,,,,
player,201111270cin,cle,SchaBr00,sacks,0.0,,,,,
player,201111270cin,cle,SchaBr00,tackles_combined,2,,,,,
player,201111270cin,cle,SchaBr00,tackles_solo,2,,,,,
player,201111270cin,cle,SchaBr00,tackles_assists,0,,,,,
player,201111270cin,cle,SchaBr00,tackles_loss,0,,,,,
player,201111270cin,cle,SchaBr00,qb_hits,0,,,,,
player,201111270cin,cle,SchaBr00,fumbles_rec,0,,,,,
player,201111270cin,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201111270cin,cle,SchaBr00,fumbles_forced,0,,,,,
player,201111270cin,cle,TaylPh00,def_int,0,,,,,
player,201111270cin,cle,TaylPh00,def_int_yds,0,,,,,
player,201111270cin,cle,TaylPh00,def_int_td,0,,,,,
player,201111270cin,cle,TaylPh00,def_int_long,0,,,,,
player,201111270cin,cle,TaylPh00,pass_defended,0,,,,,
player,201111270cin,cle,TaylPh00,sacks,0.0,,,,,
player,201111270cin,cle,TaylPh00,tackles_combined,2,,,,,
player,201111270cin,cle,TaylPh00,tackles_solo,2,,,,,
player,201111270cin,cle,TaylPh00,tackles_assists,0,,,,,
player,201111270cin,cle,TaylPh00,tackles_loss,0,,,,,
player,201111270cin,cle,TaylPh00,qb_hits,0,,,,,
player,201111270cin,cle,TaylPh00,fumbles_rec,0,,,,,
player,201111270cin,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201111270cin,cle,TaylPh00,fumbles_forced,0,,,,,
player,201111270cin,cle,DockJa00,def_int,0,,,,,
player,201111270cin,cle,DockJa00,def_int_yds,0,,,,,
player,201111270cin,cle,DockJa00,def_int_td,0,,,,,
player,201111270cin,cle,DockJa00,def_int_long,0,,,,,
player,201111270cin,cle,DockJa00,pass_defended,0,,,,,
player,201111270cin,cle,DockJa00,sacks,0.0,,,,,
player,201111270cin,cle,DockJa00,tackles_combined,1,,,,,
player,201111270cin,cle,DockJa00,tackles_solo,0,,,,,
player,201111270cin,cle,DockJa00,tackles_assists,1,,,,,
player,201111270cin,cle,DockJa00,tackles_loss,0,,,,,
player,201111270cin,cle,DockJa00,qb_hits,0,,,,,
player,201111270cin,cle,DockJa00,fumbles_rec,0,,,,,
player,201111270cin,cle,DockJa00,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,DockJa00,fumbles_rec_td,0,,,,,
player,201111270cin,cle,DockJa00,fumbles_forced,0,,,,,
player,201111270cin,cle,MaiaKa99,def_int,0,,,,,
player,201111270cin,cle,MaiaKa99,def_int_yds,0,,,,,
player,201111270cin,cle,MaiaKa99,def_int_td,0,,,,,
player,201111270cin,cle,MaiaKa99,def_int_long,0,,,,,
player,201111270cin,cle,MaiaKa99,pass_defended,0,,,,,
player,201111270cin,cle,MaiaKa99,sacks,0.0,,,,,
player,201111270cin,cle,MaiaKa99,tackles_combined,1,,,,,
player,201111270cin,cle,MaiaKa99,tackles_solo,0,,,,,
player,201111270cin,cle,MaiaKa99,tackles_assists,1,,,,,
player,201111270cin,cle,MaiaKa99,tackles_loss,0,,,,,
player,201111270cin,cle,MaiaKa99,qb_hits,0,,,,,
player,201111270cin,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201111270cin,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201111270cin,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201111270cin,cle,SmitAl02,def_int,0,,,,,
player,201111270cin,cle,SmitAl02,def_int_yds,0,,,,,
player,201111270cin,cle,SmitAl02,def_int_td,0,,,,,
player,201111270cin,cle,SmitAl02,def_int_long,0,,,,,
player,201111270cin,cle,SmitAl02,pass_defended,0,,,,,
player,201111270cin,cle,SmitAl02,sacks,0.0,,,,,
player,201111270cin,cle,SmitAl02,tackles_combined,1,,,,,
player,201111270cin,cle,SmitAl02,tackles_solo,1,,,,,
player,201111270cin,cle,SmitAl02,tackles_assists,0,,,,,
player,201111270cin,cle,SmitAl02,tackles_loss,0,,,,,
player,201111270cin,cle,SmitAl02,qb_hits,0,,,,,
player,201111270cin,cle,SmitAl02,fumbles_rec,0,,,,,
player,201111270cin,cle,SmitAl02,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,SmitAl02,fumbles_rec_td,0,,,,,
player,201111270cin,cle,SmitAl02,fumbles_forced,0,,,,,
player,201111270cin,cle,StepEm00,def_int,0,,,,,
player,201111270cin,cle,StepEm00,def_int_yds,0,,,,,
player,201111270cin,cle,StepEm00,def_int_td,0,,,,,
player,201111270cin,cle,StepEm00,def_int_long,0,,,,,
player,201111270cin,cle,StepEm00,pass_defended,0,,,,,
player,201111270cin,cle,StepEm00,sacks,0.0,,,,,
player,201111270cin,cle,StepEm00,tackles_combined,1,,,,,
player,201111270cin,cle,StepEm00,tackles_solo,0,,,,,
player,201111270cin,cle,StepEm00,tackles_assists,1,,,,,
player,201111270cin,cle,StepEm00,tackles_loss,0,,,,,
player,201111270cin,cle,StepEm00,qb_hits,0,,,,,
player,201111270cin,cle,StepEm00,fumbles_rec,0,,,,,
player,201111270cin,cle,StepEm00,fumbles_rec_yds,0,,,,,
player,201111270cin,cle,StepEm00,fumbles_rec_td,0,,,,,
player,201111270cin,cle,StepEm00,fumbles_forced,0,,,,,
player,201111270cin,cin,NelsRe99,def_int,1,,,,,
player,201111270cin,cin,NelsRe99,def_int_yds,0,,,,,
player,201111270cin,cin,NelsRe99,def_int_td,0,,,,,
player,201111270cin,cin,NelsRe99,def_int_long,0,,,,,
player,201111270cin,cin,NelsRe99,pass_defended,2,,,,,
player,201111270cin,cin,NelsRe99,sacks,0.0,,,,,
player,201111270cin,cin,NelsRe99,tackles_combined,4,,,,,
player,201111270cin,cin,NelsRe99,tackles_solo,1,,,,,
player,201111270cin,cin,NelsRe99,tackles_assists,3,,,,,
player,201111270cin,cin,NelsRe99,tackles_loss,0,,,,,
player,201111270cin,cin,NelsRe99,qb_hits,1,,,,,
player,201111270cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201111270cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,NelsRe99,fumbles_forced,0,,,,,
player,201111270cin,cin,GeatRo21,def_int,0,,,,,
player,201111270cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201111270cin,cin,GeatRo21,def_int_td,0,,,,,
player,201111270cin,cin,GeatRo21,def_int_long,0,,,,,
player,201111270cin,cin,GeatRo21,pass_defended,0,,,,,
player,201111270cin,cin,GeatRo21,sacks,1.0,,,,,
player,201111270cin,cin,GeatRo21,tackles_combined,6,,,,,
player,201111270cin,cin,GeatRo21,tackles_solo,1,,,,,
player,201111270cin,cin,GeatRo21,tackles_assists,5,,,,,
player,201111270cin,cin,GeatRo21,tackles_loss,1,,,,,
player,201111270cin,cin,GeatRo21,qb_hits,1,,,,,
player,201111270cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201111270cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201111270cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201111270cin,cin,AtkiGe99,def_int,0,,,,,
player,201111270cin,cin,AtkiGe99,def_int_yds,0,,,,,
player,201111270cin,cin,AtkiGe99,def_int_td,0,,,,,
player,201111270cin,cin,AtkiGe99,def_int_long,0,,,,,
player,201111270cin,cin,AtkiGe99,pass_defended,1,,,,,
player,201111270cin,cin,AtkiGe99,sacks,1.0,,,,,
player,201111270cin,cin,AtkiGe99,tackles_combined,3,,,,,
player,201111270cin,cin,AtkiGe99,tackles_solo,2,,,,,
player,201111270cin,cin,AtkiGe99,tackles_assists,1,,,,,
player,201111270cin,cin,AtkiGe99,tackles_loss,1,,,,,
player,201111270cin,cin,AtkiGe99,qb_hits,3,,,,,
player,201111270cin,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201111270cin,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201111270cin,cin,MauaRe99,def_int,0,,,,,
player,201111270cin,cin,MauaRe99,def_int_yds,0,,,,,
player,201111270cin,cin,MauaRe99,def_int_td,0,,,,,
player,201111270cin,cin,MauaRe99,def_int_long,0,,,,,
player,201111270cin,cin,MauaRe99,pass_defended,0,,,,,
player,201111270cin,cin,MauaRe99,sacks,0.0,,,,,
player,201111270cin,cin,MauaRe99,tackles_combined,10,,,,,
player,201111270cin,cin,MauaRe99,tackles_solo,6,,,,,
player,201111270cin,cin,MauaRe99,tackles_assists,4,,,,,
player,201111270cin,cin,MauaRe99,tackles_loss,1,,,,,
player,201111270cin,cin,MauaRe99,qb_hits,0,,,,,
player,201111270cin,cin,MauaRe99,fumbles_rec,0,,,,,
player,201111270cin,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,MauaRe99,fumbles_forced,0,,,,,
player,201111270cin,cin,HowaTh20,def_int,0,,,,,
player,201111270cin,cin,HowaTh20,def_int_yds,0,,,,,
player,201111270cin,cin,HowaTh20,def_int_td,0,,,,,
player,201111270cin,cin,HowaTh20,def_int_long,0,,,,,
player,201111270cin,cin,HowaTh20,pass_defended,0,,,,,
player,201111270cin,cin,HowaTh20,sacks,0.0,,,,,
player,201111270cin,cin,HowaTh20,tackles_combined,9,,,,,
player,201111270cin,cin,HowaTh20,tackles_solo,4,,,,,
player,201111270cin,cin,HowaTh20,tackles_assists,5,,,,,
player,201111270cin,cin,HowaTh20,tackles_loss,1,,,,,
player,201111270cin,cin,HowaTh20,qb_hits,2,,,,,
player,201111270cin,cin,HowaTh20,fumbles_rec,0,,,,,
player,201111270cin,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,HowaTh20,fumbles_forced,0,,,,,
player,201111270cin,cin,MileJe00,def_int,0,,,,,
player,201111270cin,cin,MileJe00,def_int_yds,0,,,,,
player,201111270cin,cin,MileJe00,def_int_td,0,,,,,
player,201111270cin,cin,MileJe00,def_int_long,0,,,,,
player,201111270cin,cin,MileJe00,pass_defended,0,,,,,
player,201111270cin,cin,MileJe00,sacks,0.0,,,,,
player,201111270cin,cin,MileJe00,tackles_combined,5,,,,,
player,201111270cin,cin,MileJe00,tackles_solo,4,,,,,
player,201111270cin,cin,MileJe00,tackles_assists,1,,,,,
player,201111270cin,cin,MileJe00,tackles_loss,0,,,,,
player,201111270cin,cin,MileJe00,qb_hits,0,,,,,
player,201111270cin,cin,MileJe00,fumbles_rec,0,,,,,
player,201111270cin,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201111270cin,cin,MileJe00,fumbles_forced,0,,,,,
player,201111270cin,cin,CrocCh20,def_int,0,,,,,
player,201111270cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201111270cin,cin,CrocCh20,def_int_td,0,,,,,
player,201111270cin,cin,CrocCh20,def_int_long,0,,,,,
player,201111270cin,cin,CrocCh20,pass_defended,0,,,,,
player,201111270cin,cin,CrocCh20,sacks,0.0,,,,,
player,201111270cin,cin,CrocCh20,tackles_combined,4,,,,,
player,201111270cin,cin,CrocCh20,tackles_solo,2,,,,,
player,201111270cin,cin,CrocCh20,tackles_assists,2,,,,,
player,201111270cin,cin,CrocCh20,tackles_loss,0,,,,,
player,201111270cin,cin,CrocCh20,qb_hits,0,,,,,
player,201111270cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201111270cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201111270cin,cin,RuckFr99,def_int,0,,,,,
player,201111270cin,cin,RuckFr99,def_int_yds,0,,,,,
player,201111270cin,cin,RuckFr99,def_int_td,0,,,,,
player,201111270cin,cin,RuckFr99,def_int_long,0,,,,,
player,201111270cin,cin,RuckFr99,pass_defended,0,,,,,
player,201111270cin,cin,RuckFr99,sacks,0.0,,,,,
player,201111270cin,cin,RuckFr99,tackles_combined,4,,,,,
player,201111270cin,cin,RuckFr99,tackles_solo,3,,,,,
player,201111270cin,cin,RuckFr99,tackles_assists,1,,,,,
player,201111270cin,cin,RuckFr99,tackles_loss,0,,,,,
player,201111270cin,cin,RuckFr99,qb_hits,0,,,,,
player,201111270cin,cin,RuckFr99,fumbles_rec,0,,,,,
player,201111270cin,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,RuckFr99,fumbles_forced,0,,,,,
player,201111270cin,cin,ClemNa99,def_int,0,,,,,
player,201111270cin,cin,ClemNa99,def_int_yds,0,,,,,
player,201111270cin,cin,ClemNa99,def_int_td,0,,,,,
player,201111270cin,cin,ClemNa99,def_int_long,0,,,,,
player,201111270cin,cin,ClemNa99,pass_defended,2,,,,,
player,201111270cin,cin,ClemNa99,sacks,0.0,,,,,
player,201111270cin,cin,ClemNa99,tackles_combined,3,,,,,
player,201111270cin,cin,ClemNa99,tackles_solo,1,,,,,
player,201111270cin,cin,ClemNa99,tackles_assists,2,,,,,
player,201111270cin,cin,ClemNa99,tackles_loss,0,,,,,
player,201111270cin,cin,ClemNa99,qb_hits,0,,,,,
player,201111270cin,cin,ClemNa99,fumbles_rec,0,,,,,
player,201111270cin,cin,ClemNa99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,ClemNa99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,ClemNa99,fumbles_forced,0,,,,,
player,201111270cin,cin,JennKe20,def_int,0,,,,,
player,201111270cin,cin,JennKe20,def_int_yds,0,,,,,
player,201111270cin,cin,JennKe20,def_int_td,0,,,,,
player,201111270cin,cin,JennKe20,def_int_long,0,,,,,
player,201111270cin,cin,JennKe20,pass_defended,2,,,,,
player,201111270cin,cin,JennKe20,sacks,0.0,,,,,
player,201111270cin,cin,JennKe20,tackles_combined,3,,,,,
player,201111270cin,cin,JennKe20,tackles_solo,2,,,,,
player,201111270cin,cin,JennKe20,tackles_assists,1,,,,,
player,201111270cin,cin,JennKe20,tackles_loss,0,,,,,
player,201111270cin,cin,JennKe20,qb_hits,0,,,,,
player,201111270cin,cin,JennKe20,fumbles_rec,0,,,,,
player,201111270cin,cin,JennKe20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,JennKe20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,JennKe20,fumbles_forced,0,,,,,
player,201111270cin,cin,PekoDo20,def_int,0,,,,,
player,201111270cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201111270cin,cin,PekoDo20,def_int_td,0,,,,,
player,201111270cin,cin,PekoDo20,def_int_long,0,,,,,
player,201111270cin,cin,PekoDo20,pass_defended,0,,,,,
player,201111270cin,cin,PekoDo20,sacks,0.0,,,,,
player,201111270cin,cin,PekoDo20,tackles_combined,3,,,,,
player,201111270cin,cin,PekoDo20,tackles_solo,1,,,,,
player,201111270cin,cin,PekoDo20,tackles_assists,2,,,,,
player,201111270cin,cin,PekoDo20,tackles_loss,0,,,,,
player,201111270cin,cin,PekoDo20,qb_hits,0,,,,,
player,201111270cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201111270cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201111270cin,cin,SkutDa00,def_int,0,,,,,
player,201111270cin,cin,SkutDa00,def_int_yds,0,,,,,
player,201111270cin,cin,SkutDa00,def_int_td,0,,,,,
player,201111270cin,cin,SkutDa00,def_int_long,0,,,,,
player,201111270cin,cin,SkutDa00,pass_defended,0,,,,,
player,201111270cin,cin,SkutDa00,sacks,0.0,,,,,
player,201111270cin,cin,SkutDa00,tackles_combined,3,,,,,
player,201111270cin,cin,SkutDa00,tackles_solo,2,,,,,
player,201111270cin,cin,SkutDa00,tackles_assists,1,,,,,
player,201111270cin,cin,SkutDa00,tackles_loss,0,,,,,
player,201111270cin,cin,SkutDa00,qb_hits,0,,,,,
player,201111270cin,cin,SkutDa00,fumbles_rec,0,,,,,
player,201111270cin,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201111270cin,cin,SkutDa00,fumbles_forced,0,,,,,
player,201111270cin,cin,JohnMi98,def_int,0,,,,,
player,201111270cin,cin,JohnMi98,def_int_yds,0,,,,,
player,201111270cin,cin,JohnMi98,def_int_td,0,,,,,
player,201111270cin,cin,JohnMi98,def_int_long,0,,,,,
player,201111270cin,cin,JohnMi98,pass_defended,0,,,,,
player,201111270cin,cin,JohnMi98,sacks,0.0,,,,,
player,201111270cin,cin,JohnMi98,tackles_combined,2,,,,,
player,201111270cin,cin,JohnMi98,tackles_solo,1,,,,,
player,201111270cin,cin,JohnMi98,tackles_assists,1,,,,,
player,201111270cin,cin,JohnMi98,tackles_loss,0,,,,,
player,201111270cin,cin,JohnMi98,qb_hits,0,,,,,
player,201111270cin,cin,JohnMi98,fumbles_rec,0,,,,,
player,201111270cin,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201111270cin,cin,JohnMi98,fumbles_forced,0,,,,,
player,201111270cin,cin,JonePa20,def_int,0,,,,,
player,201111270cin,cin,JonePa20,def_int_yds,0,,,,,
player,201111270cin,cin,JonePa20,def_int_td,0,,,,,
player,201111270cin,cin,JonePa20,def_int_long,0,,,,,
player,201111270cin,cin,JonePa20,pass_defended,1,,,,,
player,201111270cin,cin,JonePa20,sacks,0.0,,,,,
player,201111270cin,cin,JonePa20,tackles_combined,2,,,,,
player,201111270cin,cin,JonePa20,tackles_solo,2,,,,,
player,201111270cin,cin,JonePa20,tackles_assists,0,,,,,
player,201111270cin,cin,JonePa20,tackles_loss,0,,,,,
player,201111270cin,cin,JonePa20,qb_hits,0,,,,,
player,201111270cin,cin,JonePa20,fumbles_rec,0,,,,,
player,201111270cin,cin,JonePa20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,JonePa20,fumbles_rec_td,0,,,,,
