game,2011,9,20111106,201111060htx,cle,"Cleveland Browns",12,htx,"Houston Texans",30
player,201111060htx,cle,FujiSc20,def_int_yds,0,,,,,
player,201111060htx,cle,FujiSc20,def_int_td,0,,,,,
player,201111060htx,cle,FujiSc20,def_int_long,0,,,,,
player,201111060htx,cle,FujiSc20,pass_defended,1,,,,,
player,201111060htx,cle,FujiSc20,sacks,0.0,,,,,
player,201111060htx,cle,FujiSc20,tackles_combined,9,,,,,
player,201111060htx,cle,FujiSc20,tackles_solo,7,,,,,
player,201111060htx,cle,FujiSc20,tackles_assists,2,,,,,
player,201111060htx,cle,FujiSc20,tackles_loss,1,,,,,
player,201111060htx,cle,FujiSc20,qb_hits,0,,,,,
player,201111060htx,cle,FujiSc20,fumbles_rec,0,,,,,
player,201111060htx,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201111060htx,cle,FujiSc20,fumbles_forced,0,,,,,
player,201111060htx,cle,HadeJo99,def_int,0,,,,,
player,201111060htx,cle,HadeJo99,def_int_yds,0,,,,,
player,201111060htx,cle,HadeJo99,def_int_td,0,,,,,
player,201111060htx,cle,HadeJo99,def_int_long,0,,,,,
player,201111060htx,cle,HadeJo99,pass_defended,0,,,,,
player,201111060htx,cle,HadeJo99,sacks,0.0,,,,,
player,201111060htx,cle,HadeJo99,tackles_combined,7,,,,,
player,201111060htx,cle,HadeJo99,tackles_solo,7,,,,,
player,201111060htx,cle,HadeJo99,tackles_assists,0,,,,,
player,201111060htx,cle,HadeJo99,tackles_loss,0,,,,,
player,201111060htx,cle,HadeJo99,qb_hits,0,,,,,
player,201111060htx,cle,HadeJo99,fumbles_rec,0,,,,,
player,201111060htx,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,HadeJo99,fumbles_forced,0,,,,,
player,201111060htx,cle,WardT.99,def_int,0,,,,,
player,201111060htx,cle,WardT.99,def_int_yds,0,,,,,
player,201111060htx,cle,WardT.99,def_int_td,0,,,,,
player,201111060htx,cle,WardT.99,def_int_long,0,,,,,
player,201111060htx,cle,WardT.99,pass_defended,0,,,,,
player,201111060htx,cle,WardT.99,sacks,0.0,,,,,
player,201111060htx,cle,WardT.99,tackles_combined,5,,,,,
player,201111060htx,cle,WardT.99,tackles_solo,3,,,,,
player,201111060htx,cle,WardT.99,tackles_assists,2,,,,,
player,201111060htx,cle,WardT.99,tackles_loss,0,,,,,
player,201111060htx,cle,WardT.99,qb_hits,0,,,,,
player,201111060htx,cle,WardT.99,fumbles_rec,0,,,,,
player,201111060htx,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,WardT.99,fumbles_forced,0,,,,,
player,201111060htx,cle,YounUs99,def_int,0,,,,,
player,201111060htx,cle,YounUs99,def_int_yds,0,,,,,
player,201111060htx,cle,YounUs99,def_int_td,0,,,,,
player,201111060htx,cle,YounUs99,def_int_long,0,,,,,
player,201111060htx,cle,YounUs99,pass_defended,0,,,,,
player,201111060htx,cle,YounUs99,sacks,0.0,,,,,
player,201111060htx,cle,YounUs99,tackles_combined,5,,,,,
player,201111060htx,cle,YounUs99,tackles_solo,3,,,,,
player,201111060htx,cle,YounUs99,tackles_assists,2,,,,,
player,201111060htx,cle,YounUs99,tackles_loss,0,,,,,
player,201111060htx,cle,YounUs99,qb_hits,0,,,,,
player,201111060htx,cle,YounUs99,fumbles_rec,0,,,,,
player,201111060htx,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,YounUs99,fumbles_forced,0,,,,,
player,201111060htx,cle,GocoCh99,def_int,0,,,,,
player,201111060htx,cle,GocoCh99,def_int_yds,0,,,,,
player,201111060htx,cle,GocoCh99,def_int_td,0,,,,,
player,201111060htx,cle,GocoCh99,def_int_long,0,,,,,
player,201111060htx,cle,GocoCh99,pass_defended,0,,,,,
player,201111060htx,cle,GocoCh99,sacks,0.0,,,,,
player,201111060htx,cle,GocoCh99,tackles_combined,4,,,,,
player,201111060htx,cle,GocoCh99,tackles_solo,4,,,,,
player,201111060htx,cle,GocoCh99,tackles_assists,0,,,,,
player,201111060htx,cle,GocoCh99,tackles_loss,1,,,,,
player,201111060htx,cle,GocoCh99,qb_hits,0,,,,,
player,201111060htx,cle,GocoCh99,fumbles_rec,0,,,,,
player,201111060htx,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,GocoCh99,fumbles_forced,0,,,,,
player,201111060htx,cle,RubiAh99,def_int,0,,,,,
player,201111060htx,cle,RubiAh99,def_int_yds,0,,,,,
player,201111060htx,cle,RubiAh99,def_int_td,0,,,,,
player,201111060htx,cle,RubiAh99,def_int_long,0,,,,,
player,201111060htx,cle,RubiAh99,pass_defended,0,,,,,
player,201111060htx,cle,RubiAh99,sacks,0.0,,,,,
player,201111060htx,cle,RubiAh99,tackles_combined,4,,,,,
player,201111060htx,cle,RubiAh99,tackles_solo,3,,,,,
player,201111060htx,cle,RubiAh99,tackles_assists,1,,,,,
player,201111060htx,cle,RubiAh99,tackles_loss,0,,,,,
player,201111060htx,cle,RubiAh99,qb_hits,0,,,,,
player,201111060htx,cle,RubiAh99,fumbles_rec,0,,,,,
player,201111060htx,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,RubiAh99,fumbles_forced,0,,,,,
player,201111060htx,cle,StepEm00,def_int,0,,,,,
player,201111060htx,cle,StepEm00,def_int_yds,0,,,,,
player,201111060htx,cle,StepEm00,def_int_td,0,,,,,
player,201111060htx,cle,StepEm00,def_int_long,0,,,,,
player,201111060htx,cle,StepEm00,pass_defended,0,,,,,
player,201111060htx,cle,StepEm00,sacks,0.0,,,,,
player,201111060htx,cle,StepEm00,tackles_combined,4,,,,,
player,201111060htx,cle,StepEm00,tackles_solo,3,,,,,
player,201111060htx,cle,StepEm00,tackles_assists,1,,,,,
player,201111060htx,cle,StepEm00,tackles_loss,0,,,,,
player,201111060htx,cle,StepEm00,qb_hits,0,,,,,
player,201111060htx,cle,StepEm00,fumbles_rec,0,,,,,
player,201111060htx,cle,StepEm00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,StepEm00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,StepEm00,fumbles_forced,0,,,,,
player,201111060htx,cle,BrowSh20,def_int,0,,,,,
player,201111060htx,cle,BrowSh20,def_int_yds,0,,,,,
player,201111060htx,cle,BrowSh20,def_int_td,0,,,,,
player,201111060htx,cle,BrowSh20,def_int_long,0,,,,,
player,201111060htx,cle,BrowSh20,pass_defended,0,,,,,
player,201111060htx,cle,BrowSh20,sacks,0.0,,,,,
player,201111060htx,cle,BrowSh20,tackles_combined,3,,,,,
player,201111060htx,cle,BrowSh20,tackles_solo,3,,,,,
player,201111060htx,cle,BrowSh20,tackles_assists,0,,,,,
player,201111060htx,cle,BrowSh20,tackles_loss,0,,,,,
player,201111060htx,cle,BrowSh20,qb_hits,0,,,,,
player,201111060htx,cle,BrowSh20,fumbles_rec,0,,,,,
player,201111060htx,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201111060htx,cle,BrowSh20,fumbles_forced,0,,,,,
player,201111060htx,cle,CribJo01,def_int,0,,,,,
player,201111060htx,cle,CribJo01,def_int_yds,0,,,,,
player,201111060htx,cle,CribJo01,def_int_td,0,,,,,
player,201111060htx,cle,CribJo01,def_int_long,0,,,,,
player,201111060htx,cle,CribJo01,pass_defended,0,,,,,
player,201111060htx,cle,CribJo01,sacks,0.0,,,,,
player,201111060htx,cle,CribJo01,tackles_combined,3,,,,,
player,201111060htx,cle,CribJo01,tackles_solo,2,,,,,
player,201111060htx,cle,CribJo01,tackles_assists,1,,,,,
player,201111060htx,cle,CribJo01,tackles_loss,0,,,,,
player,201111060htx,cle,CribJo01,qb_hits,0,,,,,
player,201111060htx,cle,CribJo01,fumbles_rec,0,,,,,
player,201111060htx,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201111060htx,cle,CribJo01,fumbles_forced,0,,,,,
player,201111060htx,cle,SchaBr00,def_int,0,,,,,
player,201111060htx,cle,SchaBr00,def_int_yds,0,,,,,
player,201111060htx,cle,SchaBr00,def_int_td,0,,,,,
player,201111060htx,cle,SchaBr00,def_int_long,0,,,,,
player,201111060htx,cle,SchaBr00,pass_defended,0,,,,,
player,201111060htx,cle,SchaBr00,sacks,0.0,,,,,
player,201111060htx,cle,SchaBr00,tackles_combined,3,,,,,
player,201111060htx,cle,SchaBr00,tackles_solo,2,,,,,
player,201111060htx,cle,SchaBr00,tackles_assists,1,,,,,
player,201111060htx,cle,SchaBr00,tackles_loss,0,,,,,
player,201111060htx,cle,SchaBr00,qb_hits,0,,,,,
player,201111060htx,cle,SchaBr00,fumbles_rec,0,,,,,
player,201111060htx,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,SchaBr00,fumbles_forced,0,,,,,
player,201111060htx,cle,SheaJa00,def_int,0,,,,,
player,201111060htx,cle,SheaJa00,def_int_yds,0,,,,,
player,201111060htx,cle,SheaJa00,def_int_td,0,,,,,
player,201111060htx,cle,SheaJa00,def_int_long,0,,,,,
player,201111060htx,cle,SheaJa00,pass_defended,0,,,,,
player,201111060htx,cle,SheaJa00,sacks,0.0,,,,,
player,201111060htx,cle,SheaJa00,tackles_combined,3,,,,,
player,201111060htx,cle,SheaJa00,tackles_solo,3,,,,,
player,201111060htx,cle,SheaJa00,tackles_assists,0,,,,,
player,201111060htx,cle,SheaJa00,tackles_loss,1,,,,,
player,201111060htx,cle,SheaJa00,qb_hits,0,,,,,
player,201111060htx,cle,SheaJa00,fumbles_rec,0,,,,,
player,201111060htx,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,SheaJa00,fumbles_forced,0,,,,,
player,201111060htx,cle,AdamMi21,def_int,0,,,,,
player,201111060htx,cle,AdamMi21,def_int_yds,0,,,,,
player,201111060htx,cle,AdamMi21,def_int_td,0,,,,,
player,201111060htx,cle,AdamMi21,def_int_long,0,,,,,
player,201111060htx,cle,AdamMi21,pass_defended,1,,,,,
player,201111060htx,cle,AdamMi21,sacks,0.0,,,,,
player,201111060htx,cle,AdamMi21,tackles_combined,2,,,,,
player,201111060htx,cle,AdamMi21,tackles_solo,1,,,,,
player,201111060htx,cle,AdamMi21,tackles_assists,1,,,,,
player,201111060htx,cle,AdamMi21,tackles_loss,0,,,,,
player,201111060htx,cle,AdamMi21,qb_hits,0,,,,,
player,201111060htx,cle,AdamMi21,fumbles_rec,0,,,,,
player,201111060htx,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201111060htx,cle,AdamMi21,fumbles_forced,0,,,,,
player,201111060htx,cle,SkriBu00,def_int,0,,,,,
player,201111060htx,cle,SkriBu00,def_int_yds,0,,,,,
player,201111060htx,cle,SkriBu00,def_int_td,0,,,,,
player,201111060htx,cle,SkriBu00,def_int_long,0,,,,,
player,201111060htx,cle,SkriBu00,pass_defended,0,,,,,
player,201111060htx,cle,SkriBu00,sacks,0.0,,,,,
player,201111060htx,cle,SkriBu00,tackles_combined,2,,,,,
player,201111060htx,cle,SkriBu00,tackles_solo,1,,,,,
player,201111060htx,cle,SkriBu00,tackles_assists,1,,,,,
player,201111060htx,cle,SkriBu00,tackles_loss,0,,,,,
player,201111060htx,cle,SkriBu00,qb_hits,0,,,,,
player,201111060htx,cle,SkriBu00,fumbles_rec,0,,,,,
player,201111060htx,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,SkriBu00,fumbles_forced,0,,,,,
player,201111060htx,cle,BrowTi20,def_int,0,,,,,
player,201111060htx,cle,BrowTi20,def_int_yds,0,,,,,
player,201111060htx,cle,BrowTi20,def_int_td,0,,,,,
player,201111060htx,cle,BrowTi20,def_int_long,0,,,,,
player,201111060htx,cle,BrowTi20,pass_defended,0,,,,,
player,201111060htx,cle,BrowTi20,sacks,0.0,,,,,
player,201111060htx,cle,BrowTi20,tackles_combined,1,,,,,
player,201111060htx,cle,BrowTi20,tackles_solo,1,,,,,
player,201111060htx,cle,BrowTi20,tackles_assists,0,,,,,
player,201111060htx,cle,BrowTi20,tackles_loss,0,,,,,
player,201111060htx,cle,BrowTi20,qb_hits,0,,,,,
player,201111060htx,cle,BrowTi20,fumbles_rec,0,,,,,
player,201111060htx,cle,BrowTi20,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,BrowTi20,fumbles_rec_td,0,,,,,
player,201111060htx,cle,BrowTi20,fumbles_forced,0,,,,,
player,201111060htx,cle,MaiaKa99,def_int,0,,,,,
player,201111060htx,cle,MaiaKa99,def_int_yds,0,,,,,
player,201111060htx,cle,MaiaKa99,def_int_td,0,,,,,
player,201111060htx,cle,MaiaKa99,def_int_long,0,,,,,
player,201111060htx,cle,MaiaKa99,pass_defended,0,,,,,
player,201111060htx,cle,MaiaKa99,sacks,0.0,,,,,
player,201111060htx,cle,MaiaKa99,tackles_combined,1,,,,,
player,201111060htx,cle,MaiaKa99,tackles_solo,0,,,,,
player,201111060htx,cle,MaiaKa99,tackles_assists,1,,,,,
player,201111060htx,cle,MaiaKa99,tackles_loss,0,,,,,
player,201111060htx,cle,MaiaKa99,qb_hits,0,,,,,
player,201111060htx,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201111060htx,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201111060htx,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201111060htx,cle,MitcJa20,def_int,0,,,,,
player,201111060htx,cle,MitcJa20,def_int_yds,0,,,,,
player,201111060htx,cle,MitcJa20,def_int_td,0,,,,,
player,201111060htx,cle,MitcJa20,def_int_long,0,,,,,
player,201111060htx,cle,MitcJa20,pass_defended,0,,,,,
player,201111060htx,cle,MitcJa20,sacks,0.0,,,,,
player,201111060htx,cle,MitcJa20,tackles_combined,1,,,,,
player,201111060htx,cle,MitcJa20,tackles_solo,1,,,,,
player,201111060htx,cle,MitcJa20,tackles_assists,0,,,,,
player,201111060htx,cle,MitcJa20,tackles_loss,0,,,,,
player,201111060htx,cle,MitcJa20,qb_hits,0,,,,,
player,201111060htx,cle,MitcJa20,fumbles_rec,0,,,,,
player,201111060htx,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201111060htx,cle,MitcJa20,fumbles_forced,0,,,,,
player,201111060htx,cle,SpeaQu00,def_int,0,,,,,
player,201111060htx,cle,SpeaQu00,def_int_yds,0,,,,,
player,201111060htx,cle,SpeaQu00,def_int_td,0,,,,,
player,201111060htx,cle,SpeaQu00,def_int_long,0,,,,,
player,201111060htx,cle,SpeaQu00,pass_defended,0,,,,,
player,201111060htx,cle,SpeaQu00,sacks,0.0,,,,,
player,201111060htx,cle,SpeaQu00,tackles_combined,1,,,,,
player,201111060htx,cle,SpeaQu00,tackles_solo,1,,,,,
player,201111060htx,cle,SpeaQu00,tackles_assists,0,,,,,
player,201111060htx,cle,SpeaQu00,tackles_loss,0,,,,,
player,201111060htx,cle,SpeaQu00,qb_hits,0,,,,,
player,201111060htx,cle,SpeaQu00,fumbles_rec,0,,,,,
player,201111060htx,cle,SpeaQu00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,SpeaQu00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,SpeaQu00,fumbles_forced,0,,,,,
player,201111060htx,cle,TaylPh00,def_int,0,,,,,
player,201111060htx,cle,TaylPh00,def_int_yds,0,,,,,
player,201111060htx,cle,TaylPh00,def_int_td,0,,,,,
player,201111060htx,cle,TaylPh00,def_int_long,0,,,,,
player,201111060htx,cle,TaylPh00,pass_defended,0,,,,,
player,201111060htx,cle,TaylPh00,sacks,0.0,,,,,
player,201111060htx,cle,TaylPh00,tackles_combined,1,,,,,
player,201111060htx,cle,TaylPh00,tackles_solo,1,,,,,
player,201111060htx,cle,TaylPh00,tackles_assists,0,,,,,
player,201111060htx,cle,TaylPh00,tackles_loss,0,,,,,
player,201111060htx,cle,TaylPh00,qb_hits,1,,,,,
player,201111060htx,cle,TaylPh00,fumbles_rec,0,,,,,
player,201111060htx,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201111060htx,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201111060htx,cle,TaylPh00,fumbles_forced,0,,,,,
player,201111060htx,htx,DempQu99,def_int,1,,,,,
player,201111060htx,htx,DempQu99,def_int_yds,42,,,,,
player,201111060htx,htx,DempQu99,def_int_td,0,,,,,
player,201111060htx,htx,DempQu99,def_int_long,42,,,,,
player,201111060htx,htx,DempQu99,pass_defended,1,,,,,
player,201111060htx,htx,DempQu99,sacks,0.0,,,,,
player,201111060htx,htx,DempQu99,tackles_combined,2,,,,,
player,201111060htx,htx,DempQu99,tackles_solo,2,,,,,
player,201111060htx,htx,DempQu99,tackles_assists,0,,,,,
player,201111060htx,htx,DempQu99,tackles_loss,0,,,,,
player,201111060htx,htx,DempQu99,qb_hits,1,,,,,
player,201111060htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201111060htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201111060htx,htx,ReedBr00,def_int,0,,,,,
player,201111060htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201111060htx,htx,ReedBr00,def_int_td,0,,,,,
player,201111060htx,htx,ReedBr00,def_int_long,0,,,,,
player,201111060htx,htx,ReedBr00,pass_defended,0,,,,,
player,201111060htx,htx,ReedBr00,sacks,2.0,,,,,
player,201111060htx,htx,ReedBr00,tackles_combined,5,,,,,
player,201111060htx,htx,ReedBr00,tackles_solo,4,,,,,
player,201111060htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201111060htx,htx,ReedBr00,tackles_loss,2,,,,,
player,201111060htx,htx,ReedBr00,qb_hits,3,,,,,
player,201111060htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201111060htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201111060htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201111060htx,htx,CushBr99,def_int,0,,,,,
player,201111060htx,htx,CushBr99,def_int_yds,0,,,,,
player,201111060htx,htx,CushBr99,def_int_td,0,,,,,
player,201111060htx,htx,CushBr99,def_int_long,0,,,,,
player,201111060htx,htx,CushBr99,pass_defended,0,,,,,
player,201111060htx,htx,CushBr99,sacks,1.0,,,,,
player,201111060htx,htx,CushBr99,tackles_combined,7,,,,,
player,201111060htx,htx,CushBr99,tackles_solo,4,,,,,
player,201111060htx,htx,CushBr99,tackles_assists,3,,,,,
player,201111060htx,htx,CushBr99,tackles_loss,1,,,,,
player,201111060htx,htx,CushBr99,qb_hits,1,,,,,
player,201111060htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201111060htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201111060htx,htx,BarwCo99,def_int,0,,,,,
player,201111060htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201111060htx,htx,BarwCo99,def_int_td,0,,,,,
player,201111060htx,htx,BarwCo99,def_int_long,0,,,,,
player,201111060htx,htx,BarwCo99,pass_defended,0,,,,,
player,201111060htx,htx,BarwCo99,sacks,1.0,,,,,
player,201111060htx,htx,BarwCo99,tackles_combined,3,,,,,
player,201111060htx,htx,BarwCo99,tackles_solo,3,,,,,
player,201111060htx,htx,BarwCo99,tackles_assists,0,,,,,
player,201111060htx,htx,BarwCo99,tackles_loss,1,,,,,
player,201111060htx,htx,BarwCo99,qb_hits,1,,,,,
player,201111060htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201111060htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201111060htx,htx,JackKa99,def_int,0,,,,,
player,201111060htx,htx,JackKa99,def_int_yds,0,,,,,
player,201111060htx,htx,JackKa99,def_int_td,0,,,,,
player,201111060htx,htx,JackKa99,def_int_long,0,,,,,
player,201111060htx,htx,JackKa99,pass_defended,2,,,,,
player,201111060htx,htx,JackKa99,sacks,0.0,,,,,
player,201111060htx,htx,JackKa99,tackles_combined,6,,,,,
player,201111060htx,htx,JackKa99,tackles_solo,6,,,,,
player,201111060htx,htx,JackKa99,tackles_assists,0,,,,,
player,201111060htx,htx,JackKa99,tackles_loss,1,,,,,
player,201111060htx,htx,JackKa99,qb_hits,0,,,,,
player,201111060htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201111060htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201111060htx,htx,QuinGl99,def_int,0,,,,,
player,201111060htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201111060htx,htx,QuinGl99,def_int_td,0,,,,,
player,201111060htx,htx,QuinGl99,def_int_long,0,,,,,
player,201111060htx,htx,QuinGl99,pass_defended,0,,,,,
player,201111060htx,htx,QuinGl99,sacks,0.0,,,,,
player,201111060htx,htx,QuinGl99,tackles_combined,6,,,,,
player,201111060htx,htx,QuinGl99,tackles_solo,6,,,,,
player,201111060htx,htx,QuinGl99,tackles_assists,0,,,,,
player,201111060htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201111060htx,htx,QuinGl99,qb_hits,0,,,,,
player,201111060htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201111060htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201111060htx,htx,JoseJo20,def_int,0,,,,,
player,201111060htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201111060htx,htx,JoseJo20,def_int_td,0,,,,,
player,201111060htx,htx,JoseJo20,def_int_long,0,,,,,
player,201111060htx,htx,JoseJo20,pass_defended,1,,,,,
player,201111060htx,htx,JoseJo20,sacks,0.0,,,,,
player,201111060htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201111060htx,htx,JoseJo20,tackles_solo,4,,,,,
player,201111060htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201111060htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201111060htx,htx,JoseJo20,qb_hits,0,,,,,
player,201111060htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201111060htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201111060htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201111060htx,htx,MitcEa99,def_int,0,,,,,
player,201111060htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201111060htx,htx,MitcEa99,def_int_td,0,,,,,
player,201111060htx,htx,MitcEa99,def_int_long,0,,,,,
player,201111060htx,htx,MitcEa99,pass_defended,0,,,,,
player,201111060htx,htx,MitcEa99,sacks,0.0,,,,,
player,201111060htx,htx,MitcEa99,tackles_combined,3,,,,,
player,201111060htx,htx,MitcEa99,tackles_solo,3,,,,,
player,201111060htx,htx,MitcEa99,tackles_assists,0,,,,,
player,201111060htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201111060htx,htx,MitcEa99,qb_hits,0,,,,,
player,201111060htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201111060htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201111060htx,htx,WattJ.00,def_int,0,,,,,
player,201111060htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201111060htx,htx,WattJ.00,def_int_td,0,,,,,
player,201111060htx,htx,WattJ.00,def_int_long,0,,,,,
player,201111060htx,htx,WattJ.00,pass_defended,0,,,,,
player,201111060htx,htx,WattJ.00,sacks,0.0,,,,,
player,201111060htx,htx,WattJ.00,tackles_combined,3,,,,,
player,201111060htx,htx,WattJ.00,tackles_solo,2,,,,,
player,201111060htx,htx,WattJ.00,tackles_assists,1,,,,,
player,201111060htx,htx,WattJ.00,tackles_loss,1,,,,,
player,201111060htx,htx,WattJ.00,qb_hits,0,,,,,
player,201111060htx,htx,WattJ.00,fumbles_rec,1,,,,,
player,201111060htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201111060htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201111060htx,htx,AlexMi01,def_int,0,,,,,
player,201111060htx,htx,AlexMi01,def_int_yds,0,,,,,
player,201111060htx,htx,AlexMi01,def_int_td,0,,,,,
player,201111060htx,htx,AlexMi01,def_int_long,0,,,,,
player,201111060htx,htx,AlexMi01,pass_defended,0,,,,,
player,201111060htx,htx,AlexMi01,sacks,0.0,,,,,
player,201111060htx,htx,AlexMi01,tackles_combined,2,,,,,
player,201111060htx,htx,AlexMi01,tackles_solo,2,,,,,
player,201111060htx,htx,AlexMi01,tackles_assists,0,,,,,
player,201111060htx,htx,AlexMi01,tackles_loss,0,,,,,
player,201111060htx,htx,AlexMi01,qb_hits,0,,,,,
player,201111060htx,htx,AlexMi01,fumbles_rec,0,,,,,
player,201111060htx,htx,AlexMi01,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,AlexMi01,fumbles_rec_td,0,,,,,
player,201111060htx,htx,AlexMi01,fumbles_forced,0,,,,,
player,201111060htx,htx,CodySh20,def_int,0,,,,,
player,201111060htx,htx,CodySh20,def_int_yds,0,,,,,
player,201111060htx,htx,CodySh20,def_int_td,0,,,,,
player,201111060htx,htx,CodySh20,def_int_long,0,,,,,
player,201111060htx,htx,CodySh20,pass_defended,0,,,,,
player,201111060htx,htx,CodySh20,sacks,0.0,,,,,
player,201111060htx,htx,CodySh20,tackles_combined,2,,,,,
player,201111060htx,htx,CodySh20,tackles_solo,1,,,,,
player,201111060htx,htx,CodySh20,tackles_assists,1,,,,,
player,201111060htx,htx,CodySh20,tackles_loss,0,,,,,
player,201111060htx,htx,CodySh20,qb_hits,0,,,,,
player,201111060htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201111060htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201111060htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201111060htx,htx,NolaTr99,def_int,0,,,,,
player,201111060htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201111060htx,htx,NolaTr99,def_int_td,0,,,,,
player,201111060htx,htx,NolaTr99,def_int_long,0,,,,,
