game,2011,11,20111120,201111200cle,jax,"Jacksonville Jaguars",10,cle,"Cleveland Browns",14
player,201111200cle,jax,AlleRu00,tackles_assists,1,,,,,
player,201111200cle,jax,AlleRu00,tackles_loss,0,,,,,
player,201111200cle,jax,AlleRu00,qb_hits,1,,,,,
player,201111200cle,jax,AlleRu00,fumbles_rec,0,,,,,
player,201111200cle,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201111200cle,jax,AlleRu00,fumbles_forced,0,,,,,
player,201111200cle,jax,SmitDa24,def_int,0,,,,,
player,201111200cle,jax,SmitDa24,def_int_yds,0,,,,,
player,201111200cle,jax,SmitDa24,def_int_td,0,,,,,
player,201111200cle,jax,SmitDa24,def_int_long,0,,,,,
player,201111200cle,jax,SmitDa24,pass_defended,0,,,,,
player,201111200cle,jax,SmitDa24,sacks,0.0,,,,,
player,201111200cle,jax,SmitDa24,tackles_combined,8,,,,,
player,201111200cle,jax,SmitDa24,tackles_solo,5,,,,,
player,201111200cle,jax,SmitDa24,tackles_assists,3,,,,,
player,201111200cle,jax,SmitDa24,tackles_loss,0,,,,,
player,201111200cle,jax,SmitDa24,qb_hits,0,,,,,
player,201111200cle,jax,SmitDa24,fumbles_rec,0,,,,,
player,201111200cle,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201111200cle,jax,SmitDa24,fumbles_forced,0,,,,,
player,201111200cle,jax,LoweDw99,def_int,0,,,,,
player,201111200cle,jax,LoweDw99,def_int_yds,0,,,,,
player,201111200cle,jax,LoweDw99,def_int_td,0,,,,,
player,201111200cle,jax,LoweDw99,def_int_long,0,,,,,
player,201111200cle,jax,LoweDw99,pass_defended,1,,,,,
player,201111200cle,jax,LoweDw99,sacks,0.0,,,,,
player,201111200cle,jax,LoweDw99,tackles_combined,5,,,,,
player,201111200cle,jax,LoweDw99,tackles_solo,4,,,,,
player,201111200cle,jax,LoweDw99,tackles_assists,1,,,,,
player,201111200cle,jax,LoweDw99,tackles_loss,0,,,,,
player,201111200cle,jax,LoweDw99,qb_hits,0,,,,,
player,201111200cle,jax,LoweDw99,fumbles_rec,0,,,,,
player,201111200cle,jax,LoweDw99,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201111200cle,jax,LoweDw99,fumbles_forced,0,,,,,
player,201111200cle,jax,MincJe99,def_int,0,,,,,
player,201111200cle,jax,MincJe99,def_int_yds,0,,,,,
player,201111200cle,jax,MincJe99,def_int_td,0,,,,,
player,201111200cle,jax,MincJe99,def_int_long,0,,,,,
player,201111200cle,jax,MincJe99,pass_defended,0,,,,,
player,201111200cle,jax,MincJe99,sacks,0.0,,,,,
player,201111200cle,jax,MincJe99,tackles_combined,5,,,,,
player,201111200cle,jax,MincJe99,tackles_solo,4,,,,,
player,201111200cle,jax,MincJe99,tackles_assists,1,,,,,
player,201111200cle,jax,MincJe99,tackles_loss,0,,,,,
player,201111200cle,jax,MincJe99,qb_hits,0,,,,,
player,201111200cle,jax,MincJe99,fumbles_rec,0,,,,,
player,201111200cle,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201111200cle,jax,MincJe99,fumbles_forced,0,,,,,
player,201111200cle,jax,MiddWi98,def_int,0,,,,,
player,201111200cle,jax,MiddWi98,def_int_yds,0,,,,,
player,201111200cle,jax,MiddWi98,def_int_td,0,,,,,
player,201111200cle,jax,MiddWi98,def_int_long,0,,,,,
player,201111200cle,jax,MiddWi98,pass_defended,0,,,,,
player,201111200cle,jax,MiddWi98,sacks,0.0,,,,,
player,201111200cle,jax,MiddWi98,tackles_combined,4,,,,,
player,201111200cle,jax,MiddWi98,tackles_solo,3,,,,,
player,201111200cle,jax,MiddWi98,tackles_assists,1,,,,,
player,201111200cle,jax,MiddWi98,tackles_loss,0,,,,,
player,201111200cle,jax,MiddWi98,qb_hits,0,,,,,
player,201111200cle,jax,MiddWi98,fumbles_rec,0,,,,,
player,201111200cle,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201111200cle,jax,MiddWi98,fumbles_forced,0,,,,,
player,201111200cle,jax,SessCl99,def_int,0,,,,,
player,201111200cle,jax,SessCl99,def_int_yds,0,,,,,
player,201111200cle,jax,SessCl99,def_int_td,0,,,,,
player,201111200cle,jax,SessCl99,def_int_long,0,,,,,
player,201111200cle,jax,SessCl99,pass_defended,0,,,,,
player,201111200cle,jax,SessCl99,sacks,0.0,,,,,
player,201111200cle,jax,SessCl99,tackles_combined,4,,,,,
player,201111200cle,jax,SessCl99,tackles_solo,2,,,,,
player,201111200cle,jax,SessCl99,tackles_assists,2,,,,,
player,201111200cle,jax,SessCl99,tackles_loss,0,,,,,
player,201111200cle,jax,SessCl99,qb_hits,0,,,,,
player,201111200cle,jax,SessCl99,fumbles_rec,0,,,,,
player,201111200cle,jax,SessCl99,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,SessCl99,fumbles_rec_td,0,,,,,
player,201111200cle,jax,SessCl99,fumbles_forced,0,,,,,
player,201111200cle,jax,CoxxDe99,def_int,0,,,,,
player,201111200cle,jax,CoxxDe99,def_int_yds,0,,,,,
player,201111200cle,jax,CoxxDe99,def_int_td,0,,,,,
player,201111200cle,jax,CoxxDe99,def_int_long,0,,,,,
player,201111200cle,jax,CoxxDe99,pass_defended,0,,,,,
player,201111200cle,jax,CoxxDe99,sacks,0.0,,,,,
player,201111200cle,jax,CoxxDe99,tackles_combined,3,,,,,
player,201111200cle,jax,CoxxDe99,tackles_solo,2,,,,,
player,201111200cle,jax,CoxxDe99,tackles_assists,1,,,,,
player,201111200cle,jax,CoxxDe99,tackles_loss,0,,,,,
player,201111200cle,jax,CoxxDe99,qb_hits,0,,,,,
player,201111200cle,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201111200cle,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201111200cle,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201111200cle,jax,MoslC.20,def_int,0,,,,,
player,201111200cle,jax,MoslC.20,def_int_yds,0,,,,,
player,201111200cle,jax,MoslC.20,def_int_td,0,,,,,
player,201111200cle,jax,MoslC.20,def_int_long,0,,,,,
player,201111200cle,jax,MoslC.20,pass_defended,0,,,,,
player,201111200cle,jax,MoslC.20,sacks,0.0,,,,,
player,201111200cle,jax,MoslC.20,tackles_combined,3,,,,,
player,201111200cle,jax,MoslC.20,tackles_solo,1,,,,,
player,201111200cle,jax,MoslC.20,tackles_assists,2,,,,,
player,201111200cle,jax,MoslC.20,tackles_loss,0,,,,,
player,201111200cle,jax,MoslC.20,qb_hits,0,,,,,
player,201111200cle,jax,MoslC.20,fumbles_rec,0,,,,,
player,201111200cle,jax,MoslC.20,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,MoslC.20,fumbles_rec_td,0,,,,,
player,201111200cle,jax,MoslC.20,fumbles_forced,0,,,,,
player,201111200cle,jax,YoubAs20,def_int,0,,,,,
player,201111200cle,jax,YoubAs20,def_int_yds,0,,,,,
player,201111200cle,jax,YoubAs20,def_int_td,0,,,,,
player,201111200cle,jax,YoubAs20,def_int_long,0,,,,,
player,201111200cle,jax,YoubAs20,pass_defended,0,,,,,
player,201111200cle,jax,YoubAs20,sacks,0.0,,,,,
player,201111200cle,jax,YoubAs20,tackles_combined,3,,,,,
player,201111200cle,jax,YoubAs20,tackles_solo,1,,,,,
player,201111200cle,jax,YoubAs20,tackles_assists,2,,,,,
player,201111200cle,jax,YoubAs20,tackles_loss,0,,,,,
player,201111200cle,jax,YoubAs20,qb_hits,0,,,,,
player,201111200cle,jax,YoubAs20,fumbles_rec,0,,,,,
player,201111200cle,jax,YoubAs20,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,YoubAs20,fumbles_rec_td,0,,,,,
player,201111200cle,jax,YoubAs20,fumbles_forced,0,,,,,
player,201111200cle,jax,GreeCo99,def_int,0,,,,,
player,201111200cle,jax,GreeCo99,def_int_yds,0,,,,,
player,201111200cle,jax,GreeCo99,def_int_td,0,,,,,
player,201111200cle,jax,GreeCo99,def_int_long,0,,,,,
player,201111200cle,jax,GreeCo99,pass_defended,0,,,,,
player,201111200cle,jax,GreeCo99,sacks,0.0,,,,,
player,201111200cle,jax,GreeCo99,tackles_combined,2,,,,,
player,201111200cle,jax,GreeCo99,tackles_solo,2,,,,,
player,201111200cle,jax,GreeCo99,tackles_assists,0,,,,,
player,201111200cle,jax,GreeCo99,tackles_loss,0,,,,,
player,201111200cle,jax,GreeCo99,qb_hits,0,,,,,
player,201111200cle,jax,GreeCo99,fumbles_rec,0,,,,,
player,201111200cle,jax,GreeCo99,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,GreeCo99,fumbles_rec_td,0,,,,,
player,201111200cle,jax,GreeCo99,fumbles_forced,0,,,,,
player,201111200cle,jax,ColeDr20,def_int,0,,,,,
player,201111200cle,jax,ColeDr20,def_int_yds,0,,,,,
player,201111200cle,jax,ColeDr20,def_int_td,0,,,,,
player,201111200cle,jax,ColeDr20,def_int_long,0,,,,,
player,201111200cle,jax,ColeDr20,pass_defended,0,,,,,
player,201111200cle,jax,ColeDr20,sacks,0.0,,,,,
player,201111200cle,jax,ColeDr20,tackles_combined,1,,,,,
player,201111200cle,jax,ColeDr20,tackles_solo,1,,,,,
player,201111200cle,jax,ColeDr20,tackles_assists,0,,,,,
player,201111200cle,jax,ColeDr20,tackles_loss,0,,,,,
player,201111200cle,jax,ColeDr20,qb_hits,0,,,,,
player,201111200cle,jax,ColeDr20,fumbles_rec,0,,,,,
player,201111200cle,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201111200cle,jax,ColeDr20,fumbles_forced,0,,,,,
player,201111200cle,jax,ChicJo00,def_int,0,,,,,
player,201111200cle,jax,ChicJo00,def_int_yds,0,,,,,
player,201111200cle,jax,ChicJo00,def_int_td,0,,,,,
player,201111200cle,jax,ChicJo00,def_int_long,0,,,,,
player,201111200cle,jax,ChicJo00,pass_defended,1,,,,,
player,201111200cle,jax,ChicJo00,sacks,0.0,,,,,
player,201111200cle,jax,ChicJo00,tackles_combined,0,,,,,
player,201111200cle,jax,ChicJo00,tackles_solo,0,,,,,
player,201111200cle,jax,ChicJo00,tackles_assists,0,,,,,
player,201111200cle,jax,ChicJo00,tackles_loss,0,,,,,
player,201111200cle,jax,ChicJo00,qb_hits,0,,,,,
player,201111200cle,jax,ChicJo00,fumbles_rec,0,,,,,
player,201111200cle,jax,ChicJo00,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,ChicJo00,fumbles_rec_td,0,,,,,
player,201111200cle,jax,ChicJo00,fumbles_forced,0,,,,,
player,201111200cle,jax,GabbBl00,def_int,0,,,,,
player,201111200cle,jax,GabbBl00,def_int_yds,0,,,,,
player,201111200cle,jax,GabbBl00,def_int_td,0,,,,,
player,201111200cle,jax,GabbBl00,def_int_long,0,,,,,
player,201111200cle,jax,GabbBl00,pass_defended,0,,,,,
player,201111200cle,jax,GabbBl00,sacks,0.0,,,,,
player,201111200cle,jax,GabbBl00,tackles_combined,0,,,,,
player,201111200cle,jax,GabbBl00,tackles_solo,0,,,,,
player,201111200cle,jax,GabbBl00,tackles_assists,0,,,,,
player,201111200cle,jax,GabbBl00,tackles_loss,,,,,,
player,201111200cle,jax,GabbBl00,qb_hits,,,,,,
player,201111200cle,jax,GabbBl00,fumbles_rec,1,,,,,
player,201111200cle,jax,GabbBl00,fumbles_rec_yds,0,,,,,
player,201111200cle,jax,GabbBl00,fumbles_rec_td,0,,,,,
player,201111200cle,jax,GabbBl00,fumbles_forced,0,,,,,
player,201111200cle,cle,SheaJa00,def_int,0,,,,,
player,201111200cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201111200cle,cle,SheaJa00,def_int_td,0,,,,,
player,201111200cle,cle,SheaJa00,def_int_long,0,,,,,
player,201111200cle,cle,SheaJa00,pass_defended,0,,,,,
player,201111200cle,cle,SheaJa00,sacks,1.0,,,,,
player,201111200cle,cle,SheaJa00,tackles_combined,2,,,,,
player,201111200cle,cle,SheaJa00,tackles_solo,1,,,,,
player,201111200cle,cle,SheaJa00,tackles_assists,1,,,,,
player,201111200cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201111200cle,cle,SheaJa00,qb_hits,1,,,,,
player,201111200cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201111200cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201111200cle,cle,SheaJa00,fumbles_forced,1,,,,,
player,201111200cle,cle,YounUs99,def_int,0,,,,,
player,201111200cle,cle,YounUs99,def_int_yds,0,,,,,
player,201111200cle,cle,YounUs99,def_int_td,0,,,,,
player,201111200cle,cle,YounUs99,def_int_long,0,,,,,
player,201111200cle,cle,YounUs99,pass_defended,0,,,,,
player,201111200cle,cle,YounUs99,sacks,0.0,,,,,
player,201111200cle,cle,YounUs99,tackles_combined,10,,,,,
player,201111200cle,cle,YounUs99,tackles_solo,6,,,,,
player,201111200cle,cle,YounUs99,tackles_assists,4,,,,,
player,201111200cle,cle,YounUs99,tackles_loss,0,,,,,
player,201111200cle,cle,YounUs99,qb_hits,0,,,,,
player,201111200cle,cle,YounUs99,fumbles_rec,0,,,,,
player,201111200cle,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201111200cle,cle,YounUs99,fumbles_forced,0,,,,,
player,201111200cle,cle,JackDQ20,def_int,0,,,,,
player,201111200cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201111200cle,cle,JackDQ20,def_int_td,0,,,,,
player,201111200cle,cle,JackDQ20,def_int_long,0,,,,,
player,201111200cle,cle,JackDQ20,pass_defended,1,,,,,
player,201111200cle,cle,JackDQ20,sacks,0.0,,,,,
player,201111200cle,cle,JackDQ20,tackles_combined,9,,,,,
player,201111200cle,cle,JackDQ20,tackles_solo,7,,,,,
player,201111200cle,cle,JackDQ20,tackles_assists,2,,,,,
player,201111200cle,cle,JackDQ20,tackles_loss,1,,,,,
player,201111200cle,cle,JackDQ20,qb_hits,0,,,,,
player,201111200cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201111200cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,JackDQ20,fumbles_forced,0,,,,,
player,201111200cle,cle,TaylPh00,def_int,0,,,,,
player,201111200cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201111200cle,cle,TaylPh00,def_int_td,0,,,,,
player,201111200cle,cle,TaylPh00,def_int_long,0,,,,,
player,201111200cle,cle,TaylPh00,pass_defended,0,,,,,
player,201111200cle,cle,TaylPh00,sacks,0.0,,,,,
player,201111200cle,cle,TaylPh00,tackles_combined,9,,,,,
player,201111200cle,cle,TaylPh00,tackles_solo,6,,,,,
player,201111200cle,cle,TaylPh00,tackles_assists,3,,,,,
player,201111200cle,cle,TaylPh00,tackles_loss,0,,,,,
player,201111200cle,cle,TaylPh00,qb_hits,0,,,,,
player,201111200cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201111200cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201111200cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201111200cle,cle,GocoCh99,def_int,0,,,,,
player,201111200cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201111200cle,cle,GocoCh99,def_int_td,0,,,,,
player,201111200cle,cle,GocoCh99,def_int_long,0,,,,,
player,201111200cle,cle,GocoCh99,pass_defended,0,,,,,
player,201111200cle,cle,GocoCh99,sacks,0.0,,,,,
player,201111200cle,cle,GocoCh99,tackles_combined,5,,,,,
player,201111200cle,cle,GocoCh99,tackles_solo,3,,,,,
player,201111200cle,cle,GocoCh99,tackles_assists,2,,,,,
player,201111200cle,cle,GocoCh99,tackles_loss,0,,,,,
player,201111200cle,cle,GocoCh99,qb_hits,0,,,,,
player,201111200cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201111200cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201111200cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201111200cle,cle,PaxsSc20,def_int,0,,,,,
player,201111200cle,cle,PaxsSc20,def_int_yds,0,,,,,
player,201111200cle,cle,PaxsSc20,def_int_td,0,,,,,
player,201111200cle,cle,PaxsSc20,def_int_long,0,,,,,
player,201111200cle,cle,PaxsSc20,pass_defended,0,,,,,
player,201111200cle,cle,PaxsSc20,sacks,0.0,,,,,
player,201111200cle,cle,PaxsSc20,tackles_combined,5,,,,,
player,201111200cle,cle,PaxsSc20,tackles_solo,2,,,,,
player,201111200cle,cle,PaxsSc20,tackles_assists,3,,,,,
player,201111200cle,cle,PaxsSc20,tackles_loss,1,,,,,
player,201111200cle,cle,PaxsSc20,qb_hits,0,,,,,
player,201111200cle,cle,PaxsSc20,fumbles_rec,0,,,,,
player,201111200cle,cle,PaxsSc20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,PaxsSc20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,PaxsSc20,fumbles_forced,0,,,,,
player,201111200cle,cle,HadeJo99,def_int,0,,,,,
player,201111200cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201111200cle,cle,HadeJo99,def_int_td,0,,,,,
player,201111200cle,cle,HadeJo99,def_int_long,0,,,,,
player,201111200cle,cle,HadeJo99,pass_defended,3,,,,,
player,201111200cle,cle,HadeJo99,sacks,0.0,,,,,
player,201111200cle,cle,HadeJo99,tackles_combined,4,,,,,
player,201111200cle,cle,HadeJo99,tackles_solo,4,,,,,
player,201111200cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201111200cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201111200cle,cle,HadeJo99,qb_hits,0,,,,,
player,201111200cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201111200cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201111200cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201111200cle,cle,StepEm00,def_int,0,,,,,
player,201111200cle,cle,StepEm00,def_int_yds,0,,,,,
player,201111200cle,cle,StepEm00,def_int_td,0,,,,,
player,201111200cle,cle,StepEm00,def_int_long,0,,,,,
player,201111200cle,cle,StepEm00,pass_defended,0,,,,,
player,201111200cle,cle,StepEm00,sacks,0.0,,,,,
player,201111200cle,cle,StepEm00,tackles_combined,4,,,,,
player,201111200cle,cle,StepEm00,tackles_solo,2,,,,,
player,201111200cle,cle,StepEm00,tackles_assists,2,,,,,
player,201111200cle,cle,StepEm00,tackles_loss,0,,,,,
player,201111200cle,cle,StepEm00,qb_hits,1,,,,,
player,201111200cle,cle,StepEm00,fumbles_rec,0,,,,,
player,201111200cle,cle,StepEm00,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,StepEm00,fumbles_rec_td,0,,,,,
player,201111200cle,cle,StepEm00,fumbles_forced,0,,,,,
player,201111200cle,cle,AdamMi21,def_int,0,,,,,
player,201111200cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201111200cle,cle,AdamMi21,def_int_td,0,,,,,
player,201111200cle,cle,AdamMi21,def_int_long,0,,,,,
player,201111200cle,cle,AdamMi21,pass_defended,0,,,,,
player,201111200cle,cle,AdamMi21,sacks,0.0,,,,,
player,201111200cle,cle,AdamMi21,tackles_combined,3,,,,,
player,201111200cle,cle,AdamMi21,tackles_solo,2,,,,,
player,201111200cle,cle,AdamMi21,tackles_assists,1,,,,,
player,201111200cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201111200cle,cle,AdamMi21,qb_hits,0,,,,,
player,201111200cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201111200cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201111200cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201111200cle,cle,BrowSh20,def_int,0,,,,,
player,201111200cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201111200cle,cle,BrowSh20,def_int_td,0,,,,,
player,201111200cle,cle,BrowSh20,def_int_long,0,,,,,
player,201111200cle,cle,BrowSh20,pass_defended,1,,,,,
player,201111200cle,cle,BrowSh20,sacks,0.0,,,,,
player,201111200cle,cle,BrowSh20,tackles_combined,3,,,,,
player,201111200cle,cle,BrowSh20,tackles_solo,2,,,,,
player,201111200cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201111200cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201111200cle,cle,BrowSh20,qb_hits,0,,,,,
player,201111200cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201111200cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201111200cle,cle,FujiSc20,def_int,0,,,,,
player,201111200cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201111200cle,cle,FujiSc20,def_int_td,0,,,,,
player,201111200cle,cle,FujiSc20,def_int_long,0,,,,,
player,201111200cle,cle,FujiSc20,pass_defended,0,,,,,
player,201111200cle,cle,FujiSc20,sacks,0.0,,,,,
player,201111200cle,cle,FujiSc20,tackles_combined,3,,,,,
player,201111200cle,cle,FujiSc20,tackles_solo,3,,,,,
player,201111200cle,cle,FujiSc20,tackles_assists,0,,,,,
player,201111200cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201111200cle,cle,FujiSc20,qb_hits,0,,,,,
player,201111200cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201111200cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201111200cle,cle,RubiAh99,def_int,0,,,,,
player,201111200cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201111200cle,cle,RubiAh99,def_int_td,0,,,,,
player,201111200cle,cle,RubiAh99,def_int_long,0,,,,,
player,201111200cle,cle,RubiAh99,pass_defended,0,,,,,
player,201111200cle,cle,RubiAh99,sacks,0.0,,,,,
player,201111200cle,cle,RubiAh99,tackles_combined,3,,,,,
player,201111200cle,cle,RubiAh99,tackles_solo,0,,,,,
player,201111200cle,cle,RubiAh99,tackles_assists,3,,,,,
player,201111200cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201111200cle,cle,RubiAh99,qb_hits,0,,,,,
player,201111200cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201111200cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201111200cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201111200cle,cle,MitcJa20,def_int,0,,,,,
player,201111200cle,cle,MitcJa20,def_int_yds,0,,,,,
player,201111200cle,cle,MitcJa20,def_int_td,0,,,,,
player,201111200cle,cle,MitcJa20,def_int_long,0,,,,,
player,201111200cle,cle,MitcJa20,pass_defended,0,,,,,
player,201111200cle,cle,MitcJa20,sacks,0.0,,,,,
player,201111200cle,cle,MitcJa20,tackles_combined,2,,,,,
player,201111200cle,cle,MitcJa20,tackles_solo,1,,,,,
player,201111200cle,cle,MitcJa20,tackles_assists,1,,,,,
player,201111200cle,cle,MitcJa20,tackles_loss,0,,,,,
player,201111200cle,cle,MitcJa20,qb_hits,1,,,,,
player,201111200cle,cle,MitcJa20,fumbles_rec,0,,,,,
player,201111200cle,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,MitcJa20,fumbles_forced,0,,,,,
player,201111200cle,cle,DockJa00,def_int,0,,,,,
player,201111200cle,cle,DockJa00,def_int_yds,0,,,,,
player,201111200cle,cle,DockJa00,def_int_td,0,,,,,
player,201111200cle,cle,DockJa00,def_int_long,0,,,,,
player,201111200cle,cle,DockJa00,pass_defended,0,,,,,
player,201111200cle,cle,DockJa00,sacks,0.0,,,,,
player,201111200cle,cle,DockJa00,tackles_combined,1,,,,,
player,201111200cle,cle,DockJa00,tackles_solo,0,,,,,
player,201111200cle,cle,DockJa00,tackles_assists,1,,,,,
player,201111200cle,cle,DockJa00,tackles_loss,0,,,,,
player,201111200cle,cle,DockJa00,qb_hits,0,,,,,
player,201111200cle,cle,DockJa00,fumbles_rec,0,,,,,
player,201111200cle,cle,DockJa00,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,DockJa00,fumbles_rec_td,0,,,,,
player,201111200cle,cle,DockJa00,fumbles_forced,0,,,,,
player,201111200cle,cle,MaiaKa99,def_int,0,,,,,
player,201111200cle,cle,MaiaKa99,def_int_yds,0,,,,,
player,201111200cle,cle,MaiaKa99,def_int_td,0,,,,,
player,201111200cle,cle,MaiaKa99,def_int_long,0,,,,,
player,201111200cle,cle,MaiaKa99,pass_defended,0,,,,,
player,201111200cle,cle,MaiaKa99,sacks,0.0,,,,,
player,201111200cle,cle,MaiaKa99,tackles_combined,1,,,,,
player,201111200cle,cle,MaiaKa99,tackles_solo,0,,,,,
player,201111200cle,cle,MaiaKa99,tackles_assists,1,,,,,
player,201111200cle,cle,MaiaKa99,tackles_loss,0,,,,,
player,201111200cle,cle,MaiaKa99,qb_hits,0,,,,,
player,201111200cle,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201111200cle,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201111200cle,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201111200cle,cle,PattDi20,def_int,0,,,,,
player,201111200cle,cle,PattDi20,def_int_yds,0,,,,,
player,201111200cle,cle,PattDi20,def_int_td,0,,,,,
player,201111200cle,cle,PattDi20,def_int_long,0,,,,,
player,201111200cle,cle,PattDi20,pass_defended,0,,,,,
player,201111200cle,cle,PattDi20,sacks,0.0,,,,,
player,201111200cle,cle,PattDi20,tackles_combined,1,,,,,
player,201111200cle,cle,PattDi20,tackles_solo,1,,,,,
player,201111200cle,cle,PattDi20,tackles_assists,0,,,,,
player,201111200cle,cle,PattDi20,tackles_loss,0,,,,,
player,201111200cle,cle,PattDi20,qb_hits,0,,,,,
player,201111200cle,cle,PattDi20,fumbles_rec,0,,,,,
player,201111200cle,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201111200cle,cle,PattDi20,fumbles_forced,0,,,,,
player,201111200cle,cle,SchaBr00,def_int,0,,,,,
player,201111200cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201111200cle,cle,SchaBr00,def_int_td,0,,,,,
player,201111200cle,cle,SchaBr00,def_int_long,0,,,,,
player,201111200cle,cle,SchaBr00,pass_defended,0,,,,,
player,201111200cle,cle,SchaBr00,sacks,0.0,,,,,
player,201111200cle,cle,SchaBr00,tackles_combined,1,,,,,
player,201111200cle,cle,SchaBr00,tackles_solo,0,,,,,
player,201111200cle,cle,SchaBr00,tackles_assists,1,,,,,
