game,2011,17,20120101,201201010rai,sdg,"San Diego Chargers",38,rai,"Oakland Raiders",26
player,201201010rai,rai,PalmCa00,rush_att,2,,,,,
player,201201010rai,rai,PalmCa00,rush_yds,6,,,,,
player,201201010rai,rai,PalmCa00,rush_td,0,,,,,
player,201201010rai,rai,PalmCa00,rush_long,4,,,,,
player,201201010rai,rai,PalmCa00,targets,0,,,,,
player,201201010rai,rai,PalmCa00,rec,0,,,,,
player,201201010rai,rai,PalmCa00,rec_yds,0,,,,,
player,201201010rai,rai,PalmCa00,rec_td,0,,,,,
player,201201010rai,rai,PalmCa00,rec_long,0,,,,,
player,201201010rai,rai,PalmCa00,fumbles,0,,,,,
player,201201010rai,rai,PalmCa00,fumbles_lost,,,,,,
player,201201010rai,rai,BushMi00,pass_cmp,0,,,,,
player,201201010rai,rai,BushMi00,pass_att,0,,,,,
player,201201010rai,rai,BushMi00,pass_yds,0,,,,,
player,201201010rai,rai,BushMi00,pass_td,0,,,,,
player,201201010rai,rai,BushMi00,pass_int,0,,,,,
player,201201010rai,rai,BushMi00,pass_sacked,,,,,,
player,201201010rai,rai,BushMi00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,BushMi00,pass_long,0,,,,,
player,201201010rai,rai,BushMi00,pass_rating,,,,,,
player,201201010rai,rai,BushMi00,rush_att,19,,,,,
player,201201010rai,rai,BushMi00,rush_yds,66,,,,,
player,201201010rai,rai,BushMi00,rush_td,0,,,,,
player,201201010rai,rai,BushMi00,rush_long,9,,,,,
player,201201010rai,rai,BushMi00,targets,3,,,,,
player,201201010rai,rai,BushMi00,rec,2,,,,,
player,201201010rai,rai,BushMi00,rec_yds,13,,,,,
player,201201010rai,rai,BushMi00,rec_td,0,,,,,
player,201201010rai,rai,BushMi00,rec_long,9,,,,,
player,201201010rai,rai,BushMi00,fumbles,0,,,,,
player,201201010rai,rai,BushMi00,fumbles_lost,,,,,,
player,201201010rai,rai,MurpLo00,pass_cmp,0,,,,,
player,201201010rai,rai,MurpLo00,pass_att,0,,,,,
player,201201010rai,rai,MurpLo00,pass_yds,0,,,,,
player,201201010rai,rai,MurpLo00,pass_td,0,,,,,
player,201201010rai,rai,MurpLo00,pass_int,0,,,,,
player,201201010rai,rai,MurpLo00,pass_sacked,,,,,,
player,201201010rai,rai,MurpLo00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,MurpLo00,pass_long,0,,,,,
player,201201010rai,rai,MurpLo00,pass_rating,,,,,,
player,201201010rai,rai,MurpLo00,rush_att,1,,,,,
player,201201010rai,rai,MurpLo00,rush_yds,27,,,,,
player,201201010rai,rai,MurpLo00,rush_td,0,,,,,
player,201201010rai,rai,MurpLo00,rush_long,27,,,,,
player,201201010rai,rai,MurpLo00,targets,6,,,,,
player,201201010rai,rai,MurpLo00,rec,5,,,,,
player,201201010rai,rai,MurpLo00,rec_yds,72,,,,,
player,201201010rai,rai,MurpLo00,rec_td,0,,,,,
player,201201010rai,rai,MurpLo00,rec_long,28,,,,,
player,201201010rai,rai,MurpLo00,fumbles,0,,,,,
player,201201010rai,rai,MurpLo00,fumbles_lost,,,,,,
player,201201010rai,rai,MoorDe02,pass_cmp,0,,,,,
player,201201010rai,rai,MoorDe02,pass_att,0,,,,,
player,201201010rai,rai,MoorDe02,pass_yds,0,,,,,
player,201201010rai,rai,MoorDe02,pass_td,0,,,,,
player,201201010rai,rai,MoorDe02,pass_int,0,,,,,
player,201201010rai,rai,MoorDe02,pass_sacked,,,,,,
player,201201010rai,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201201010rai,rai,MoorDe02,pass_long,0,,,,,
player,201201010rai,rai,MoorDe02,pass_rating,,,,,,
player,201201010rai,rai,MoorDe02,rush_att,1,,,,,
player,201201010rai,rai,MoorDe02,rush_yds,3,,,,,
player,201201010rai,rai,MoorDe02,rush_td,0,,,,,
player,201201010rai,rai,MoorDe02,rush_long,3,,,,,
player,201201010rai,rai,MoorDe02,targets,6,,,,,
player,201201010rai,rai,MoorDe02,rec,3,,,,,
player,201201010rai,rai,MoorDe02,rec_yds,101,,,,,
player,201201010rai,rai,MoorDe02,rec_td,0,,,,,
player,201201010rai,rai,MoorDe02,rec_long,78,,,,,
player,201201010rai,rai,MoorDe02,fumbles,0,,,,,
player,201201010rai,rai,MoorDe02,fumbles_lost,,,,,,
player,201201010rai,rai,CartRo01,pass_cmp,0,,,,,
player,201201010rai,rai,CartRo01,pass_att,0,,,,,
player,201201010rai,rai,CartRo01,pass_yds,0,,,,,
player,201201010rai,rai,CartRo01,pass_td,0,,,,,
player,201201010rai,rai,CartRo01,pass_int,0,,,,,
player,201201010rai,rai,CartRo01,pass_sacked,,,,,,
player,201201010rai,rai,CartRo01,pass_sacked_yds,0,,,,,
player,201201010rai,rai,CartRo01,pass_long,0,,,,,
player,201201010rai,rai,CartRo01,pass_rating,,,,,,
player,201201010rai,rai,CartRo01,rush_att,1,,,,,
player,201201010rai,rai,CartRo01,rush_yds,1,,,,,
player,201201010rai,rai,CartRo01,rush_td,0,,,,,
player,201201010rai,rai,CartRo01,rush_long,1,,,,,
player,201201010rai,rai,CartRo01,targets,0,,,,,
player,201201010rai,rai,CartRo01,rec,0,,,,,
player,201201010rai,rai,CartRo01,rec_yds,0,,,,,
player,201201010rai,rai,CartRo01,rec_td,0,,,,,
player,201201010rai,rai,CartRo01,rec_long,0,,,,,
player,201201010rai,rai,CartRo01,fumbles,0,,,,,
player,201201010rai,rai,CartRo01,fumbles_lost,,,,,,
player,201201010rai,rai,HeywDa00,pass_cmp,0,,,,,
player,201201010rai,rai,HeywDa00,pass_att,0,,,,,
player,201201010rai,rai,HeywDa00,pass_yds,0,,,,,
player,201201010rai,rai,HeywDa00,pass_td,0,,,,,
player,201201010rai,rai,HeywDa00,pass_int,0,,,,,
player,201201010rai,rai,HeywDa00,pass_sacked,,,,,,
player,201201010rai,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,HeywDa00,pass_long,0,,,,,
player,201201010rai,rai,HeywDa00,pass_rating,,,,,,
player,201201010rai,rai,HeywDa00,rush_att,0,,,,,
player,201201010rai,rai,HeywDa00,rush_yds,0,,,,,
player,201201010rai,rai,HeywDa00,rush_td,0,,,,,
player,201201010rai,rai,HeywDa00,rush_long,0,,,,,
player,201201010rai,rai,HeywDa00,targets,17,,,,,
player,201201010rai,rai,HeywDa00,rec,9,,,,,
player,201201010rai,rai,HeywDa00,rec_yds,130,,,,,
player,201201010rai,rai,HeywDa00,rec_td,1,,,,,
player,201201010rai,rai,HeywDa00,rec_long,39,,,,,
player,201201010rai,rai,HeywDa00,fumbles,0,,,,,
player,201201010rai,rai,HeywDa00,fumbles_lost,,,,,,
player,201201010rai,rai,BossKe00,pass_cmp,0,,,,,
player,201201010rai,rai,BossKe00,pass_att,0,,,,,
player,201201010rai,rai,BossKe00,pass_yds,0,,,,,
player,201201010rai,rai,BossKe00,pass_td,0,,,,,
player,201201010rai,rai,BossKe00,pass_int,0,,,,,
player,201201010rai,rai,BossKe00,pass_sacked,,,,,,
player,201201010rai,rai,BossKe00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,BossKe00,pass_long,0,,,,,
player,201201010rai,rai,BossKe00,pass_rating,,,,,,
player,201201010rai,rai,BossKe00,rush_att,0,,,,,
player,201201010rai,rai,BossKe00,rush_yds,0,,,,,
player,201201010rai,rai,BossKe00,rush_td,0,,,,,
player,201201010rai,rai,BossKe00,rush_long,0,,,,,
player,201201010rai,rai,BossKe00,targets,3,,,,,
player,201201010rai,rai,BossKe00,rec,3,,,,,
player,201201010rai,rai,BossKe00,rec_yds,33,,,,,
player,201201010rai,rai,BossKe00,rec_td,1,,,,,
player,201201010rai,rai,BossKe00,rec_long,22,,,,,
player,201201010rai,rai,BossKe00,fumbles,0,,,,,
player,201201010rai,rai,BossKe00,fumbles_lost,,,,,,
player,201201010rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201201010rai,rai,ReecMa00,pass_att,0,,,,,
player,201201010rai,rai,ReecMa00,pass_yds,0,,,,,
player,201201010rai,rai,ReecMa00,pass_td,0,,,,,
player,201201010rai,rai,ReecMa00,pass_int,0,,,,,
player,201201010rai,rai,ReecMa00,pass_sacked,,,,,,
player,201201010rai,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,ReecMa00,pass_long,0,,,,,
player,201201010rai,rai,ReecMa00,pass_rating,,,,,,
player,201201010rai,rai,ReecMa00,rush_att,0,,,,,
player,201201010rai,rai,ReecMa00,rush_yds,0,,,,,
player,201201010rai,rai,ReecMa00,rush_td,0,,,,,
player,201201010rai,rai,ReecMa00,rush_long,0,,,,,
player,201201010rai,rai,ReecMa00,targets,3,,,,,
player,201201010rai,rai,ReecMa00,rec,2,,,,,
player,201201010rai,rai,ReecMa00,rec_yds,28,,,,,
player,201201010rai,rai,ReecMa00,rec_td,0,,,,,
player,201201010rai,rai,ReecMa00,rec_long,22,,,,,
player,201201010rai,rai,ReecMa00,fumbles,0,,,,,
player,201201010rai,rai,ReecMa00,fumbles_lost,,,,,,
player,201201010rai,rai,FordJa01,pass_cmp,0,,,,,
player,201201010rai,rai,FordJa01,pass_att,0,,,,,
player,201201010rai,rai,FordJa01,pass_yds,0,,,,,
player,201201010rai,rai,FordJa01,pass_td,0,,,,,
player,201201010rai,rai,FordJa01,pass_int,0,,,,,
player,201201010rai,rai,FordJa01,pass_sacked,,,,,,
player,201201010rai,rai,FordJa01,pass_sacked_yds,0,,,,,
player,201201010rai,rai,FordJa01,pass_long,0,,,,,
player,201201010rai,rai,FordJa01,pass_rating,,,,,,
player,201201010rai,rai,FordJa01,rush_att,0,,,,,
player,201201010rai,rai,FordJa01,rush_yds,0,,,,,
player,201201010rai,rai,FordJa01,rush_td,0,,,,,
player,201201010rai,rai,FordJa01,rush_long,0,,,,,
player,201201010rai,rai,FordJa01,targets,3,,,,,
player,201201010rai,rai,FordJa01,rec,2,,,,,
player,201201010rai,rai,FordJa01,rec_yds,19,,,,,
player,201201010rai,rai,FordJa01,rec_td,0,,,,,
player,201201010rai,rai,FordJa01,rec_long,12,,,,,
player,201201010rai,rai,FordJa01,fumbles,0,,,,,
player,201201010rai,rai,FordJa01,fumbles_lost,,,,,,
player,201201010rai,rai,MyerBr00,pass_cmp,0,,,,,
player,201201010rai,rai,MyerBr00,pass_att,0,,,,,
player,201201010rai,rai,MyerBr00,pass_yds,0,,,,,
player,201201010rai,rai,MyerBr00,pass_td,0,,,,,
player,201201010rai,rai,MyerBr00,pass_int,0,,,,,
player,201201010rai,rai,MyerBr00,pass_sacked,,,,,,
player,201201010rai,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,MyerBr00,pass_long,0,,,,,
player,201201010rai,rai,MyerBr00,pass_rating,,,,,,
player,201201010rai,rai,MyerBr00,rush_att,0,,,,,
player,201201010rai,rai,MyerBr00,rush_yds,0,,,,,
player,201201010rai,rai,MyerBr00,rush_td,0,,,,,
player,201201010rai,rai,MyerBr00,rush_long,0,,,,,
player,201201010rai,rai,MyerBr00,targets,1,,,,,
player,201201010rai,rai,MyerBr00,rec,1,,,,,
player,201201010rai,rai,MyerBr00,rec_yds,11,,,,,
player,201201010rai,rai,MyerBr00,rec_td,0,,,,,
player,201201010rai,rai,MyerBr00,rec_long,11,,,,,
player,201201010rai,rai,MyerBr00,fumbles,0,,,,,
player,201201010rai,rai,MyerBr00,fumbles_lost,,,,,,
player,201201010rai,rai,AusbDa00,pass_cmp,0,,,,,
player,201201010rai,rai,AusbDa00,pass_att,0,,,,,
player,201201010rai,rai,AusbDa00,pass_yds,0,,,,,
player,201201010rai,rai,AusbDa00,pass_td,0,,,,,
player,201201010rai,rai,AusbDa00,pass_int,0,,,,,
player,201201010rai,rai,AusbDa00,pass_sacked,,,,,,
player,201201010rai,rai,AusbDa00,pass_sacked_yds,0,,,,,
player,201201010rai,rai,AusbDa00,pass_long,0,,,,,
player,201201010rai,rai,AusbDa00,pass_rating,,,,,,
player,201201010rai,rai,AusbDa00,rush_att,0,,,,,
player,201201010rai,rai,AusbDa00,rush_yds,0,,,,,
player,201201010rai,rai,AusbDa00,rush_td,0,,,,,
player,201201010rai,rai,AusbDa00,rush_long,0,,,,,
player,201201010rai,rai,AusbDa00,targets,1,,,,,
player,201201010rai,rai,AusbDa00,rec,1,,,,,
player,201201010rai,rai,AusbDa00,rec_yds,10,,,,,
player,201201010rai,rai,AusbDa00,rec_td,0,,,,,
player,201201010rai,rai,AusbDa00,rec_long,10,,,,,
player,201201010rai,rai,AusbDa00,fumbles,0,,,,,
player,201201010rai,rai,AusbDa00,fumbles_lost,,,,,,
player,201201010rai,sdg,CasoAn99,def_int,1,,,,,
player,201201010rai,sdg,CasoAn99,def_int_yds,5,,,,,
player,201201010rai,sdg,CasoAn99,def_int_td,0,,,,,
player,201201010rai,sdg,CasoAn99,def_int_long,5,,,,,
player,201201010rai,sdg,CasoAn99,pass_defended,3,,,,,
player,201201010rai,sdg,CasoAn99,sacks,0.0,,,,,
player,201201010rai,sdg,CasoAn99,tackles_combined,6,,,,,
player,201201010rai,sdg,CasoAn99,tackles_solo,6,,,,,
player,201201010rai,sdg,CasoAn99,tackles_assists,0,,,,,
player,201201010rai,sdg,CasoAn99,tackles_loss,0,,,,,
player,201201010rai,sdg,CasoAn99,qb_hits,0,,,,,
player,201201010rai,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201201010rai,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201201010rai,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201201010rai,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201201010rai,sdg,ButlDo99,def_int,0,,,,,
player,201201010rai,sdg,ButlDo99,def_int_yds,0,,,,,
player,201201010rai,sdg,ButlDo99,def_int_td,0,,,,,
player,201201010rai,sdg,ButlDo99,def_int_long,0,,,,,
player,201201010rai,sdg,ButlDo99,pass_defended,0,,,,,
player,201201010rai,sdg,ButlDo99,sacks,0.0,,,,,
player,201201010rai,sdg,ButlDo99,tackles_combined,10,,,,,
player,201201010rai,sdg,ButlDo99,tackles_solo,9,,,,,
player,201201010rai,sdg,ButlDo99,tackles_assists,1,,,,,
player,201201010rai,sdg,ButlDo99,tackles_loss,0,,,,,
player,201201010rai,sdg,ButlDo99,qb_hits,1,,,,,
player,201201010rai,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201201010rai,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201201010rai,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201201010rai,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201201010rai,sdg,SpikTa00,def_int,0,,,,,
player,201201010rai,sdg,SpikTa00,def_int_yds,0,,,,,
player,201201010rai,sdg,SpikTa00,def_int_td,0,,,,,
player,201201010rai,sdg,SpikTa00,def_int_long,0,,,,,
player,201201010rai,sdg,SpikTa00,pass_defended,0,,,,,
player,201201010rai,sdg,SpikTa00,sacks,0.0,,,,,
player,201201010rai,sdg,SpikTa00,tackles_combined,8,,,,,
player,201201010rai,sdg,SpikTa00,tackles_solo,6,,,,,
player,201201010rai,sdg,SpikTa00,tackles_assists,2,,,,,
player,201201010rai,sdg,SpikTa00,tackles_loss,0,,,,,
player,201201010rai,sdg,SpikTa00,qb_hits,0,,,,,
player,201201010rai,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201201010rai,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201201010rai,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201201010rai,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201201010rai,sdg,GregSt20,def_int,0,,,,,
player,201201010rai,sdg,GregSt20,def_int_yds,0,,,,,
