game,2011,12,20111127,201111270ram,crd,"Arizona Cardinals",23,ram,"St. Louis Rams",20
player,201111270ram,crd,SherAn00,pass_td,0,,,,,
player,201111270ram,crd,SherAn00,pass_int,0,,,,,
player,201111270ram,crd,SherAn00,pass_sacked,0,,,,,
player,201111270ram,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201111270ram,crd,SherAn00,pass_long,0,,,,,
player,201111270ram,crd,SherAn00,pass_rating,,,,,,
player,201111270ram,crd,SherAn00,rush_att,0,,,,,
player,201111270ram,crd,SherAn00,rush_yds,0,,,,,
player,201111270ram,crd,SherAn00,rush_td,0,,,,,
player,201111270ram,crd,SherAn00,rush_long,0,,,,,
player,201111270ram,crd,SherAn00,targets,2,,,,,
player,201111270ram,crd,SherAn00,rec,1,,,,,
player,201111270ram,crd,SherAn00,rec_yds,4,,,,,
player,201111270ram,crd,SherAn00,rec_td,0,,,,,
player,201111270ram,crd,SherAn00,rec_long,4,,,,,
player,201111270ram,crd,SherAn00,fumbles,0,,,,,
player,201111270ram,crd,SherAn00,fumbles_lost,,,,,,
player,201111270ram,crd,PetePa00,pass_cmp,0,,,,,
player,201111270ram,crd,PetePa00,pass_att,0,,,,,
player,201111270ram,crd,PetePa00,pass_yds,0,,,,,
player,201111270ram,crd,PetePa00,pass_td,0,,,,,
player,201111270ram,crd,PetePa00,pass_int,0,,,,,
player,201111270ram,crd,PetePa00,pass_sacked,0,,,,,
player,201111270ram,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201111270ram,crd,PetePa00,pass_long,0,,,,,
player,201111270ram,crd,PetePa00,pass_rating,,,,,,
player,201111270ram,crd,PetePa00,rush_att,1,,,,,
player,201111270ram,crd,PetePa00,rush_yds,0,,,,,
player,201111270ram,crd,PetePa00,rush_td,0,,,,,
player,201111270ram,crd,PetePa00,rush_long,0,,,,,
player,201111270ram,crd,PetePa00,targets,0,,,,,
player,201111270ram,crd,PetePa00,rec,0,,,,,
player,201111270ram,crd,PetePa00,rec_yds,0,,,,,
player,201111270ram,crd,PetePa00,rec_td,0,,,,,
player,201111270ram,crd,PetePa00,rec_long,0,,,,,
player,201111270ram,crd,PetePa00,fumbles,1,,,,,
player,201111270ram,crd,PetePa00,fumbles_lost,0,,,,,
player,201111270ram,ram,BradSa00,pass_cmp,17,,,,,
player,201111270ram,ram,BradSa00,pass_att,31,,,,,
player,201111270ram,ram,BradSa00,pass_yds,203,,,,,
player,201111270ram,ram,BradSa00,pass_td,1,,,,,
player,201111270ram,ram,BradSa00,pass_int,0,,,,,
player,201111270ram,ram,BradSa00,pass_sacked,2,,,,,
player,201111270ram,ram,BradSa00,pass_sacked_yds,17,,,,,
player,201111270ram,ram,BradSa00,pass_long,35,,,,,
player,201111270ram,ram,BradSa00,pass_rating,85.8,,,,,
player,201111270ram,ram,BradSa00,rush_att,0,,,,,
player,201111270ram,ram,BradSa00,rush_yds,0,,,,,
player,201111270ram,ram,BradSa00,rush_td,0,,,,,
player,201111270ram,ram,BradSa00,rush_long,0,,,,,
player,201111270ram,ram,BradSa00,targets,0,,,,,
player,201111270ram,ram,BradSa00,rec,0,,,,,
player,201111270ram,ram,BradSa00,rec_yds,0,,,,,
player,201111270ram,ram,BradSa00,rec_td,0,,,,,
player,201111270ram,ram,BradSa00,rec_long,0,,,,,
player,201111270ram,ram,BradSa00,fumbles,1,,,,,
player,201111270ram,ram,BradSa00,fumbles_lost,1,,,,,
player,201111270ram,ram,LloyBr00,pass_cmp,0,,,,,
player,201111270ram,ram,LloyBr00,pass_att,1,,,,,
player,201111270ram,ram,LloyBr00,pass_yds,0,,,,,
player,201111270ram,ram,LloyBr00,pass_td,0,,,,,
player,201111270ram,ram,LloyBr00,pass_int,0,,,,,
player,201111270ram,ram,LloyBr00,pass_sacked,0,,,,,
player,201111270ram,ram,LloyBr00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,LloyBr00,pass_long,0,,,,,
player,201111270ram,ram,LloyBr00,pass_rating,39.6,,,,,
player,201111270ram,ram,LloyBr00,rush_att,0,,,,,
player,201111270ram,ram,LloyBr00,rush_yds,0,,,,,
player,201111270ram,ram,LloyBr00,rush_td,0,,,,,
player,201111270ram,ram,LloyBr00,rush_long,0,,,,,
player,201111270ram,ram,LloyBr00,targets,10,,,,,
player,201111270ram,ram,LloyBr00,rec,5,,,,,
player,201111270ram,ram,LloyBr00,rec_yds,74,,,,,
player,201111270ram,ram,LloyBr00,rec_td,1,,,,,
player,201111270ram,ram,LloyBr00,rec_long,26,,,,,
player,201111270ram,ram,LloyBr00,fumbles,0,,,,,
player,201111270ram,ram,LloyBr00,fumbles_lost,,,,,,
player,201111270ram,ram,JackSt00,pass_cmp,0,,,,,
player,201111270ram,ram,JackSt00,pass_att,0,,,,,
player,201111270ram,ram,JackSt00,pass_yds,0,,,,,
player,201111270ram,ram,JackSt00,pass_td,0,,,,,
player,201111270ram,ram,JackSt00,pass_int,0,,,,,
player,201111270ram,ram,JackSt00,pass_sacked,0,,,,,
player,201111270ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,JackSt00,pass_long,0,,,,,
player,201111270ram,ram,JackSt00,pass_rating,,,,,,
player,201111270ram,ram,JackSt00,rush_att,17,,,,,
player,201111270ram,ram,JackSt00,rush_yds,64,,,,,
player,201111270ram,ram,JackSt00,rush_td,0,,,,,
player,201111270ram,ram,JackSt00,rush_long,19,,,,,
player,201111270ram,ram,JackSt00,targets,3,,,,,
player,201111270ram,ram,JackSt00,rec,3,,,,,
player,201111270ram,ram,JackSt00,rec_yds,14,,,,,
player,201111270ram,ram,JackSt00,rec_td,0,,,,,
player,201111270ram,ram,JackSt00,rec_long,7,,,,,
player,201111270ram,ram,JackSt00,fumbles,0,,,,,
player,201111270ram,ram,JackSt00,fumbles_lost,,,,,,
player,201111270ram,ram,NorwJe00,pass_cmp,0,,,,,
player,201111270ram,ram,NorwJe00,pass_att,0,,,,,
player,201111270ram,ram,NorwJe00,pass_yds,0,,,,,
player,201111270ram,ram,NorwJe00,pass_td,0,,,,,
player,201111270ram,ram,NorwJe00,pass_int,0,,,,,
player,201111270ram,ram,NorwJe00,pass_sacked,0,,,,,
player,201111270ram,ram,NorwJe00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,NorwJe00,pass_long,0,,,,,
player,201111270ram,ram,NorwJe00,pass_rating,,,,,,
player,201111270ram,ram,NorwJe00,rush_att,5,,,,,
player,201111270ram,ram,NorwJe00,rush_yds,22,,,,,
player,201111270ram,ram,NorwJe00,rush_td,0,,,,,
player,201111270ram,ram,NorwJe00,rush_long,10,,,,,
player,201111270ram,ram,NorwJe00,targets,1,,,,,
player,201111270ram,ram,NorwJe00,rec,0,,,,,
player,201111270ram,ram,NorwJe00,rec_yds,0,,,,,
player,201111270ram,ram,NorwJe00,rec_td,0,,,,,
player,201111270ram,ram,NorwJe00,rec_long,0,,,,,
player,201111270ram,ram,NorwJe00,fumbles,0,,,,,
player,201111270ram,ram,NorwJe00,fumbles_lost,,,,,,
player,201111270ram,ram,PettAu00,pass_cmp,0,,,,,
player,201111270ram,ram,PettAu00,pass_att,0,,,,,
player,201111270ram,ram,PettAu00,pass_yds,0,,,,,
player,201111270ram,ram,PettAu00,pass_td,0,,,,,
player,201111270ram,ram,PettAu00,pass_int,0,,,,,
player,201111270ram,ram,PettAu00,pass_sacked,0,,,,,
player,201111270ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,PettAu00,pass_long,0,,,,,
player,201111270ram,ram,PettAu00,pass_rating,,,,,,
player,201111270ram,ram,PettAu00,rush_att,0,,,,,
player,201111270ram,ram,PettAu00,rush_yds,0,,,,,
player,201111270ram,ram,PettAu00,rush_td,0,,,,,
player,201111270ram,ram,PettAu00,rush_long,0,,,,,
player,201111270ram,ram,PettAu00,targets,4,,,,,
player,201111270ram,ram,PettAu00,rec,3,,,,,
player,201111270ram,ram,PettAu00,rec_yds,45,,,,,
player,201111270ram,ram,PettAu00,rec_td,0,,,,,
player,201111270ram,ram,PettAu00,rec_long,35,,,,,
player,201111270ram,ram,PettAu00,fumbles,0,,,,,
player,201111270ram,ram,PettAu00,fumbles_lost,,,,,,
player,201111270ram,ram,KendLa00,pass_cmp,0,,,,,
player,201111270ram,ram,KendLa00,pass_att,0,,,,,
player,201111270ram,ram,KendLa00,pass_yds,0,,,,,
player,201111270ram,ram,KendLa00,pass_td,0,,,,,
player,201111270ram,ram,KendLa00,pass_int,0,,,,,
player,201111270ram,ram,KendLa00,pass_sacked,0,,,,,
player,201111270ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,KendLa00,pass_long,0,,,,,
player,201111270ram,ram,KendLa00,pass_rating,,,,,,
player,201111270ram,ram,KendLa00,rush_att,0,,,,,
player,201111270ram,ram,KendLa00,rush_yds,0,,,,,
player,201111270ram,ram,KendLa00,rush_td,0,,,,,
player,201111270ram,ram,KendLa00,rush_long,0,,,,,
player,201111270ram,ram,KendLa00,targets,5,,,,,
player,201111270ram,ram,KendLa00,rec,3,,,,,
player,201111270ram,ram,KendLa00,rec_yds,37,,,,,
player,201111270ram,ram,KendLa00,rec_td,0,,,,,
player,201111270ram,ram,KendLa00,rec_long,24,,,,,
player,201111270ram,ram,KendLa00,fumbles,1,,,,,
player,201111270ram,ram,KendLa00,fumbles_lost,1,,,,,
player,201111270ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201111270ram,ram,GibsBr00,pass_att,0,,,,,
player,201111270ram,ram,GibsBr00,pass_yds,0,,,,,
player,201111270ram,ram,GibsBr00,pass_td,0,,,,,
player,201111270ram,ram,GibsBr00,pass_int,0,,,,,
player,201111270ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201111270ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,GibsBr00,pass_long,0,,,,,
player,201111270ram,ram,GibsBr00,pass_rating,,,,,,
player,201111270ram,ram,GibsBr00,rush_att,0,,,,,
player,201111270ram,ram,GibsBr00,rush_yds,0,,,,,
player,201111270ram,ram,GibsBr00,rush_td,0,,,,,
player,201111270ram,ram,GibsBr00,rush_long,0,,,,,
player,201111270ram,ram,GibsBr00,targets,7,,,,,
player,201111270ram,ram,GibsBr00,rec,2,,,,,
player,201111270ram,ram,GibsBr00,rec_yds,30,,,,,
player,201111270ram,ram,GibsBr00,rec_td,0,,,,,
player,201111270ram,ram,GibsBr00,rec_long,22,,,,,
player,201111270ram,ram,GibsBr00,fumbles,0,,,,,
player,201111270ram,ram,GibsBr00,fumbles_lost,,,,,,
player,201111270ram,ram,SpacSt00,pass_cmp,0,,,,,
player,201111270ram,ram,SpacSt00,pass_att,0,,,,,
player,201111270ram,ram,SpacSt00,pass_yds,0,,,,,
player,201111270ram,ram,SpacSt00,pass_td,0,,,,,
player,201111270ram,ram,SpacSt00,pass_int,0,,,,,
player,201111270ram,ram,SpacSt00,pass_sacked,0,,,,,
player,201111270ram,ram,SpacSt00,pass_sacked_yds,0,,,,,
player,201111270ram,ram,SpacSt00,pass_long,0,,,,,
player,201111270ram,ram,SpacSt00,pass_rating,,,,,,
player,201111270ram,ram,SpacSt00,rush_att,0,,,,,
player,201111270ram,ram,SpacSt00,rush_yds,0,,,,,
player,201111270ram,ram,SpacSt00,rush_td,0,,,,,
player,201111270ram,ram,SpacSt00,rush_long,0,,,,,
player,201111270ram,ram,SpacSt00,targets,2,,,,,
player,201111270ram,ram,SpacSt00,rec,1,,,,,
player,201111270ram,ram,SpacSt00,rec_yds,3,,,,,
player,201111270ram,ram,SpacSt00,rec_td,0,,,,,
player,201111270ram,ram,SpacSt00,rec_long,3,,,,,
player,201111270ram,ram,SpacSt00,fumbles,0,,,,,
player,201111270ram,ram,SpacSt00,fumbles_lost,,,,,,
player,201111270ram,crd,AchoSa00,def_int,0,,,,,
player,201111270ram,crd,AchoSa00,def_int_yds,0,,,,,
player,201111270ram,crd,AchoSa00,def_int_td,0,,,,,
player,201111270ram,crd,AchoSa00,def_int_long,0,,,,,
player,201111270ram,crd,AchoSa00,pass_defended,0,,,,,
player,201111270ram,crd,AchoSa00,sacks,2.0,,,,,
player,201111270ram,crd,AchoSa00,tackles_combined,4,,,,,
player,201111270ram,crd,AchoSa00,tackles_solo,4,,,,,
player,201111270ram,crd,AchoSa00,tackles_assists,0,,,,,
player,201111270ram,crd,AchoSa00,tackles_loss,1,,,,,
player,201111270ram,crd,AchoSa00,qb_hits,1,,,,,
player,201111270ram,crd,AchoSa00,fumbles_rec,1,,,,,
player,201111270ram,crd,AchoSa00,fumbles_rec_yds,1,,,,,
player,201111270ram,crd,AchoSa00,fumbles_rec_td,0,,,,,
player,201111270ram,crd,AchoSa00,fumbles_forced,2,,,,,
player,201111270ram,crd,LenoPa20,def_int,0,,,,,
player,201111270ram,crd,LenoPa20,def_int_yds,0,,,,,
player,201111270ram,crd,LenoPa20,def_int_td,0,,,,,
player,201111270ram,crd,LenoPa20,def_int_long,0,,,,,
player,201111270ram,crd,LenoPa20,pass_defended,0,,,,,
player,201111270ram,crd,LenoPa20,sacks,0.0,,,,,
player,201111270ram,crd,LenoPa20,tackles_combined,6,,,,,
player,201111270ram,crd,LenoPa20,tackles_solo,5,,,,,
player,201111270ram,crd,LenoPa20,tackles_assists,1,,,,,
player,201111270ram,crd,LenoPa20,tackles_loss,0,,,,,
player,201111270ram,crd,LenoPa20,qb_hits,0,,,,,
player,201111270ram,crd,LenoPa20,fumbles_rec,1,,,,,
player,201111270ram,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201111270ram,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201111270ram,crd,LenoPa20,fumbles_forced,0,,,,,
player,201111270ram,crd,CampCa99,def_int,0,,,,,
player,201111270ram,crd,CampCa99,def_int_yds,0,,,,,
player,201111270ram,crd,CampCa99,def_int_td,0,,,,,
player,201111270ram,crd,CampCa99,def_int_long,0,,,,,
player,201111270ram,crd,CampCa99,pass_defended,0,,,,,
player,201111270ram,crd,CampCa99,sacks,0.0,,,,,
player,201111270ram,crd,CampCa99,tackles_combined,5,,,,,
player,201111270ram,crd,CampCa99,tackles_solo,5,,,,,
player,201111270ram,crd,CampCa99,tackles_assists,0,,,,,
player,201111270ram,crd,CampCa99,tackles_loss,1,,,,,
player,201111270ram,crd,CampCa99,qb_hits,1,,,,,
player,201111270ram,crd,CampCa99,fumbles_rec,0,,,,,
player,201111270ram,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201111270ram,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201111270ram,crd,CampCa99,fumbles_forced,0,,,,,
player,201111270ram,crd,PetePa00,def_int,0,,,,,
player,201111270ram,crd,PetePa00,def_int_yds,0,,,,,
player,201111270ram,crd,PetePa00,def_int_td,0,,,,,
player,201111270ram,crd,PetePa00,def_int_long,0,,,,,
player,201111270ram,crd,PetePa00,pass_defended,0,,,,,
player,201111270ram,crd,PetePa00,sacks,0.0,,,,,
player,201111270ram,crd,PetePa00,tackles_combined,5,,,,,
player,201111270ram,crd,PetePa00,tackles_solo,5,,,,,
player,201111270ram,crd,PetePa00,tackles_assists,0,,,,,
player,201111270ram,crd,PetePa00,tackles_loss,0,,,,,
