game,2011,3,20110925,201109250rai,nyj,"New York Jets",24,rai,"Oakland Raiders",34
player,201109250rai,nyj,TomlLa00,pass_td,0,,,,,
player,201109250rai,nyj,TomlLa00,pass_int,0,,,,,
player,201109250rai,nyj,TomlLa00,pass_sacked,0,,,,,
player,201109250rai,nyj,TomlLa00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,TomlLa00,pass_long,0,,,,,
player,201109250rai,nyj,TomlLa00,pass_rating,,,,,,
player,201109250rai,nyj,TomlLa00,rush_att,6,,,,,
player,201109250rai,nyj,TomlLa00,rush_yds,38,,,,,
player,201109250rai,nyj,TomlLa00,rush_td,0,,,,,
player,201109250rai,nyj,TomlLa00,rush_long,20,,,,,
player,201109250rai,nyj,TomlLa00,targets,7,,,,,
player,201109250rai,nyj,TomlLa00,rec,5,,,,,
player,201109250rai,nyj,TomlLa00,rec_yds,116,,,,,
player,201109250rai,nyj,TomlLa00,rec_td,1,,,,,
player,201109250rai,nyj,TomlLa00,rec_long,74,,,,,
player,201109250rai,nyj,TomlLa00,fumbles,0,,,,,
player,201109250rai,nyj,TomlLa00,fumbles_lost,,,,,,
player,201109250rai,nyj,ConnJo00,pass_cmp,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_att,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_yds,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_td,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_int,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_sacked,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_long,0,,,,,
player,201109250rai,nyj,ConnJo00,pass_rating,,,,,,
player,201109250rai,nyj,ConnJo00,rush_att,1,,,,,
player,201109250rai,nyj,ConnJo00,rush_yds,3,,,,,
player,201109250rai,nyj,ConnJo00,rush_td,0,,,,,
player,201109250rai,nyj,ConnJo00,rush_long,3,,,,,
player,201109250rai,nyj,ConnJo00,targets,0,,,,,
player,201109250rai,nyj,ConnJo00,rec,0,,,,,
player,201109250rai,nyj,ConnJo00,rec_yds,0,,,,,
player,201109250rai,nyj,ConnJo00,rec_td,0,,,,,
player,201109250rai,nyj,ConnJo00,rec_long,0,,,,,
player,201109250rai,nyj,ConnJo00,fumbles,0,,,,,
player,201109250rai,nyj,ConnJo00,fumbles_lost,,,,,,
player,201109250rai,nyj,KellDu00,pass_cmp,0,,,,,
player,201109250rai,nyj,KellDu00,pass_att,0,,,,,
player,201109250rai,nyj,KellDu00,pass_yds,0,,,,,
player,201109250rai,nyj,KellDu00,pass_td,0,,,,,
player,201109250rai,nyj,KellDu00,pass_int,0,,,,,
player,201109250rai,nyj,KellDu00,pass_sacked,0,,,,,
player,201109250rai,nyj,KellDu00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,KellDu00,pass_long,0,,,,,
player,201109250rai,nyj,KellDu00,pass_rating,,,,,,
player,201109250rai,nyj,KellDu00,rush_att,0,,,,,
player,201109250rai,nyj,KellDu00,rush_yds,0,,,,,
player,201109250rai,nyj,KellDu00,rush_td,0,,,,,
player,201109250rai,nyj,KellDu00,rush_long,0,,,,,
player,201109250rai,nyj,KellDu00,targets,9,,,,,
player,201109250rai,nyj,KellDu00,rec,5,,,,,
player,201109250rai,nyj,KellDu00,rec_yds,87,,,,,
player,201109250rai,nyj,KellDu00,rec_td,0,,,,,
player,201109250rai,nyj,KellDu00,rec_long,33,,,,,
player,201109250rai,nyj,KellDu00,fumbles,0,,,,,
player,201109250rai,nyj,KellDu00,fumbles_lost,,,,,,
player,201109250rai,nyj,BurrPl00,pass_cmp,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_att,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_yds,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_td,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_int,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_sacked,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_long,0,,,,,
player,201109250rai,nyj,BurrPl00,pass_rating,,,,,,
player,201109250rai,nyj,BurrPl00,rush_att,0,,,,,
player,201109250rai,nyj,BurrPl00,rush_yds,0,,,,,
player,201109250rai,nyj,BurrPl00,rush_td,0,,,,,
player,201109250rai,nyj,BurrPl00,rush_long,0,,,,,
player,201109250rai,nyj,BurrPl00,targets,6,,,,,
player,201109250rai,nyj,BurrPl00,rec,3,,,,,
player,201109250rai,nyj,BurrPl00,rec_yds,55,,,,,
player,201109250rai,nyj,BurrPl00,rec_td,1,,,,,
player,201109250rai,nyj,BurrPl00,rec_long,24,,,,,
player,201109250rai,nyj,BurrPl00,fumbles,0,,,,,
player,201109250rai,nyj,BurrPl00,fumbles_lost,,,,,,
player,201109250rai,nyj,MasoDe00,pass_cmp,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_att,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_yds,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_td,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_int,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_sacked,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_long,0,,,,,
player,201109250rai,nyj,MasoDe00,pass_rating,,,,,,
player,201109250rai,nyj,MasoDe00,rush_att,0,,,,,
player,201109250rai,nyj,MasoDe00,rush_yds,0,,,,,
player,201109250rai,nyj,MasoDe00,rush_td,0,,,,,
player,201109250rai,nyj,MasoDe00,rush_long,0,,,,,
player,201109250rai,nyj,MasoDe00,targets,10,,,,,
player,201109250rai,nyj,MasoDe00,rec,6,,,,,
player,201109250rai,nyj,MasoDe00,rec_yds,45,,,,,
player,201109250rai,nyj,MasoDe00,rec_td,0,,,,,
player,201109250rai,nyj,MasoDe00,rec_long,12,,,,,
player,201109250rai,nyj,MasoDe00,fumbles,0,,,,,
player,201109250rai,nyj,MasoDe00,fumbles_lost,,,,,,
player,201109250rai,nyj,HolmSa00,pass_cmp,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_att,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_yds,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_td,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_int,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_sacked,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_long,0,,,,,
player,201109250rai,nyj,HolmSa00,pass_rating,,,,,,
player,201109250rai,nyj,HolmSa00,rush_att,0,,,,,
player,201109250rai,nyj,HolmSa00,rush_yds,0,,,,,
player,201109250rai,nyj,HolmSa00,rush_td,0,,,,,
player,201109250rai,nyj,HolmSa00,rush_long,0,,,,,
player,201109250rai,nyj,HolmSa00,targets,2,,,,,
player,201109250rai,nyj,HolmSa00,rec,1,,,,,
player,201109250rai,nyj,HolmSa00,rec_yds,19,,,,,
player,201109250rai,nyj,HolmSa00,rec_td,0,,,,,
player,201109250rai,nyj,HolmSa00,rec_long,19,,,,,
player,201109250rai,nyj,HolmSa00,fumbles,0,,,,,
player,201109250rai,nyj,HolmSa00,fumbles_lost,,,,,,
player,201109250rai,nyj,CumbJe00,pass_cmp,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_att,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_yds,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_td,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_int,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_sacked,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_long,0,,,,,
player,201109250rai,nyj,CumbJe00,pass_rating,,,,,,
player,201109250rai,nyj,CumbJe00,rush_att,0,,,,,
player,201109250rai,nyj,CumbJe00,rush_yds,0,,,,,
player,201109250rai,nyj,CumbJe00,rush_td,0,,,,,
player,201109250rai,nyj,CumbJe00,rush_long,0,,,,,
player,201109250rai,nyj,CumbJe00,targets,1,,,,,
player,201109250rai,nyj,CumbJe00,rec,0,,,,,
player,201109250rai,nyj,CumbJe00,rec_yds,0,,,,,
player,201109250rai,nyj,CumbJe00,rec_td,0,,,,,
player,201109250rai,nyj,CumbJe00,rec_long,0,,,,,
player,201109250rai,nyj,CumbJe00,fumbles,0,,,,,
player,201109250rai,nyj,CumbJe00,fumbles_lost,,,,,,
player,201109250rai,nyj,MullMa00,pass_cmp,0,,,,,
player,201109250rai,nyj,MullMa00,pass_att,0,,,,,
player,201109250rai,nyj,MullMa00,pass_yds,0,,,,,
player,201109250rai,nyj,MullMa00,pass_td,0,,,,,
player,201109250rai,nyj,MullMa00,pass_int,0,,,,,
player,201109250rai,nyj,MullMa00,pass_sacked,0,,,,,
player,201109250rai,nyj,MullMa00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,MullMa00,pass_long,0,,,,,
player,201109250rai,nyj,MullMa00,pass_rating,,,,,,
player,201109250rai,nyj,MullMa00,rush_att,0,,,,,
player,201109250rai,nyj,MullMa00,rush_yds,0,,,,,
player,201109250rai,nyj,MullMa00,rush_td,0,,,,,
player,201109250rai,nyj,MullMa00,rush_long,0,,,,,
player,201109250rai,nyj,MullMa00,targets,1,,,,,
player,201109250rai,nyj,MullMa00,rec,0,,,,,
player,201109250rai,nyj,MullMa00,rec_yds,0,,,,,
player,201109250rai,nyj,MullMa00,rec_td,0,,,,,
player,201109250rai,nyj,MullMa00,rec_long,0,,,,,
player,201109250rai,nyj,MullMa00,fumbles,0,,,,,
player,201109250rai,nyj,MullMa00,fumbles_lost,,,,,,
player,201109250rai,nyj,KerlJe00,pass_cmp,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_att,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_yds,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_td,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_int,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_sacked,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_sacked_yds,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_long,0,,,,,
player,201109250rai,nyj,KerlJe00,pass_rating,,,,,,
player,201109250rai,nyj,KerlJe00,rush_att,1,,,,,
player,201109250rai,nyj,KerlJe00,rush_yds,-2,,,,,
player,201109250rai,nyj,KerlJe00,rush_td,0,,,,,
player,201109250rai,nyj,KerlJe00,rush_long,-2,,,,,
player,201109250rai,nyj,KerlJe00,targets,0,,,,,
player,201109250rai,nyj,KerlJe00,rec,0,,,,,
player,201109250rai,nyj,KerlJe00,rec_yds,0,,,,,
player,201109250rai,nyj,KerlJe00,rec_td,0,,,,,
player,201109250rai,nyj,KerlJe00,rec_long,0,,,,,
player,201109250rai,nyj,KerlJe00,fumbles,0,,,,,
player,201109250rai,nyj,KerlJe00,fumbles_lost,,,,,,
player,201109250rai,nyj,TurnPa00,pass_cmp,,,,,,
player,201109250rai,nyj,TurnPa00,pass_att,,,,,,
player,201109250rai,nyj,TurnPa00,pass_yds,,,,,,
player,201109250rai,nyj,TurnPa00,pass_td,,,,,,
player,201109250rai,nyj,TurnPa00,pass_int,,,,,,
player,201109250rai,nyj,TurnPa00,pass_sacked,,,,,,
player,201109250rai,nyj,TurnPa00,pass_sacked_yds,,,,,,
player,201109250rai,nyj,TurnPa00,pass_long,,,,,,
player,201109250rai,nyj,TurnPa00,pass_rating,,,,,,
player,201109250rai,nyj,TurnPa00,rush_att,,,,,,
player,201109250rai,nyj,TurnPa00,rush_yds,,,,,,
player,201109250rai,nyj,TurnPa00,rush_td,,,,,,
player,201109250rai,nyj,TurnPa00,rush_long,,,,,,
player,201109250rai,nyj,TurnPa00,targets,1,,,,,
player,201109250rai,nyj,TurnPa00,rec,0,,,,,
player,201109250rai,nyj,TurnPa00,rec_yds,0,,,,,
player,201109250rai,nyj,TurnPa00,rec_td,0,,,,,
player,201109250rai,nyj,TurnPa00,rec_long,,,,,,
player,201109250rai,nyj,TurnPa00,fumbles,,,,,,
player,201109250rai,nyj,TurnPa00,fumbles_lost,,,,,,
player,201109250rai,rai,CampJa00,pass_cmp,18,,,,,
player,201109250rai,rai,CampJa00,pass_att,27,,,,,
player,201109250rai,rai,CampJa00,pass_yds,156,,,,,
player,201109250rai,rai,CampJa00,pass_td,0,,,,,
player,201109250rai,rai,CampJa00,pass_int,0,,,,,
player,201109250rai,rai,CampJa00,pass_sacked,1,,,,,
player,201109250rai,rai,CampJa00,pass_sacked_yds,7,,,,,
player,201109250rai,rai,CampJa00,pass_long,28,,,,,
player,201109250rai,rai,CampJa00,pass_rating,81.7,,,,,
player,201109250rai,rai,CampJa00,rush_att,3,,,,,
player,201109250rai,rai,CampJa00,rush_yds,10,,,,,
player,201109250rai,rai,CampJa00,rush_td,0,,,,,
player,201109250rai,rai,CampJa00,rush_long,10,,,,,
player,201109250rai,rai,CampJa00,targets,0,,,,,
player,201109250rai,rai,CampJa00,rec,0,,,,,
player,201109250rai,rai,CampJa00,rec_yds,0,,,,,
player,201109250rai,rai,CampJa00,rec_td,0,,,,,
player,201109250rai,rai,CampJa00,rec_long,0,,,,,
player,201109250rai,rai,CampJa00,fumbles,0,,,,,
player,201109250rai,rai,CampJa00,fumbles_lost,,,,,,
player,201109250rai,rai,McFaDa00,pass_cmp,0,,,,,
player,201109250rai,rai,McFaDa00,pass_att,0,,,,,
player,201109250rai,rai,McFaDa00,pass_yds,0,,,,,
player,201109250rai,rai,McFaDa00,pass_td,0,,,,,
player,201109250rai,rai,McFaDa00,pass_int,0,,,,,
player,201109250rai,rai,McFaDa00,pass_sacked,,,,,,
player,201109250rai,rai,McFaDa00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,McFaDa00,pass_long,0,,,,,
player,201109250rai,rai,McFaDa00,pass_rating,,,,,,
player,201109250rai,rai,McFaDa00,rush_att,19,,,,,
player,201109250rai,rai,McFaDa00,rush_yds,171,,,,,
player,201109250rai,rai,McFaDa00,rush_td,2,,,,,
player,201109250rai,rai,McFaDa00,rush_long,70,,,,,
player,201109250rai,rai,McFaDa00,targets,3,,,,,
player,201109250rai,rai,McFaDa00,rec,3,,,,,
player,201109250rai,rai,McFaDa00,rec_yds,7,,,,,
player,201109250rai,rai,McFaDa00,rec_td,0,,,,,
player,201109250rai,rai,McFaDa00,rec_long,12,,,,,
player,201109250rai,rai,McFaDa00,fumbles,0,,,,,
player,201109250rai,rai,McFaDa00,fumbles_lost,,,,,,
player,201109250rai,rai,MoorDe02,pass_cmp,0,,,,,
player,201109250rai,rai,MoorDe02,pass_att,0,,,,,
player,201109250rai,rai,MoorDe02,pass_yds,0,,,,,
player,201109250rai,rai,MoorDe02,pass_td,0,,,,,
player,201109250rai,rai,MoorDe02,pass_int,0,,,,,
player,201109250rai,rai,MoorDe02,pass_sacked,,,,,,
player,201109250rai,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201109250rai,rai,MoorDe02,pass_long,0,,,,,
player,201109250rai,rai,MoorDe02,pass_rating,,,,,,
player,201109250rai,rai,MoorDe02,rush_att,1,,,,,
player,201109250rai,rai,MoorDe02,rush_yds,23,,,,,
player,201109250rai,rai,MoorDe02,rush_td,1,,,,,
player,201109250rai,rai,MoorDe02,rush_long,23,,,,,
player,201109250rai,rai,MoorDe02,targets,6,,,,,
player,201109250rai,rai,MoorDe02,rec,4,,,,,
player,201109250rai,rai,MoorDe02,rec_yds,34,,,,,
player,201109250rai,rai,MoorDe02,rec_td,0,,,,,
player,201109250rai,rai,MoorDe02,rec_long,13,,,,,
player,201109250rai,rai,MoorDe02,fumbles,0,,,,,
player,201109250rai,rai,MoorDe02,fumbles_lost,,,,,,
player,201109250rai,rai,BushMi00,pass_cmp,0,,,,,
player,201109250rai,rai,BushMi00,pass_att,0,,,,,
player,201109250rai,rai,BushMi00,pass_yds,0,,,,,
player,201109250rai,rai,BushMi00,pass_td,0,,,,,
player,201109250rai,rai,BushMi00,pass_int,0,,,,,
player,201109250rai,rai,BushMi00,pass_sacked,,,,,,
player,201109250rai,rai,BushMi00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,BushMi00,pass_long,0,,,,,
player,201109250rai,rai,BushMi00,pass_rating,,,,,,
player,201109250rai,rai,BushMi00,rush_att,8,,,,,
player,201109250rai,rai,BushMi00,rush_yds,22,,,,,
player,201109250rai,rai,BushMi00,rush_td,1,,,,,
player,201109250rai,rai,BushMi00,rush_long,9,,,,,
player,201109250rai,rai,BushMi00,targets,2,,,,,
player,201109250rai,rai,BushMi00,rec,2,,,,,
player,201109250rai,rai,BushMi00,rec_yds,35,,,,,
player,201109250rai,rai,BushMi00,rec_td,0,,,,,
player,201109250rai,rai,BushMi00,rec_long,28,,,,,
player,201109250rai,rai,BushMi00,fumbles,0,,,,,
player,201109250rai,rai,BushMi00,fumbles_lost,,,,,,
player,201109250rai,rai,JoneTa00,pass_cmp,0,,,,,
player,201109250rai,rai,JoneTa00,pass_att,0,,,,,
player,201109250rai,rai,JoneTa00,pass_yds,0,,,,,
player,201109250rai,rai,JoneTa00,pass_td,0,,,,,
player,201109250rai,rai,JoneTa00,pass_int,0,,,,,
player,201109250rai,rai,JoneTa00,pass_sacked,,,,,,
player,201109250rai,rai,JoneTa00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,JoneTa00,pass_long,0,,,,,
player,201109250rai,rai,JoneTa00,pass_rating,,,,,,
player,201109250rai,rai,JoneTa00,rush_att,1,,,,,
player,201109250rai,rai,JoneTa00,rush_yds,8,,,,,
player,201109250rai,rai,JoneTa00,rush_td,0,,,,,
player,201109250rai,rai,JoneTa00,rush_long,8,,,,,
player,201109250rai,rai,JoneTa00,targets,1,,,,,
player,201109250rai,rai,JoneTa00,rec,1,,,,,
player,201109250rai,rai,JoneTa00,rec_yds,-5,,,,,
player,201109250rai,rai,JoneTa00,rec_td,0,,,,,
player,201109250rai,rai,JoneTa00,rec_long,-5,,,,,
player,201109250rai,rai,JoneTa00,fumbles,0,,,,,
player,201109250rai,rai,JoneTa00,fumbles_lost,,,,,,
player,201109250rai,rai,BossKe00,pass_cmp,0,,,,,
player,201109250rai,rai,BossKe00,pass_att,0,,,,,
player,201109250rai,rai,BossKe00,pass_yds,0,,,,,
player,201109250rai,rai,BossKe00,pass_td,0,,,,,
player,201109250rai,rai,BossKe00,pass_int,0,,,,,
player,201109250rai,rai,BossKe00,pass_sacked,,,,,,
player,201109250rai,rai,BossKe00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,BossKe00,pass_long,0,,,,,
player,201109250rai,rai,BossKe00,pass_rating,,,,,,
player,201109250rai,rai,BossKe00,rush_att,0,,,,,
player,201109250rai,rai,BossKe00,rush_yds,0,,,,,
player,201109250rai,rai,BossKe00,rush_td,0,,,,,
player,201109250rai,rai,BossKe00,rush_long,0,,,,,
player,201109250rai,rai,BossKe00,targets,2,,,,,
player,201109250rai,rai,BossKe00,rec,2,,,,,
player,201109250rai,rai,BossKe00,rec_yds,36,,,,,
player,201109250rai,rai,BossKe00,rec_td,0,,,,,
player,201109250rai,rai,BossKe00,rec_long,28,,,,,
player,201109250rai,rai,BossKe00,fumbles,0,,,,,
player,201109250rai,rai,BossKe00,fumbles_lost,,,,,,
player,201109250rai,rai,SchiCh00,pass_cmp,0,,,,,
player,201109250rai,rai,SchiCh00,pass_att,0,,,,,
player,201109250rai,rai,SchiCh00,pass_yds,0,,,,,
player,201109250rai,rai,SchiCh00,pass_td,0,,,,,
player,201109250rai,rai,SchiCh00,pass_int,0,,,,,
player,201109250rai,rai,SchiCh00,pass_sacked,,,,,,
player,201109250rai,rai,SchiCh00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,SchiCh00,pass_long,0,,,,,
player,201109250rai,rai,SchiCh00,pass_rating,,,,,,
player,201109250rai,rai,SchiCh00,rush_att,0,,,,,
player,201109250rai,rai,SchiCh00,rush_yds,0,,,,,
player,201109250rai,rai,SchiCh00,rush_td,0,,,,,
player,201109250rai,rai,SchiCh00,rush_long,0,,,,,
player,201109250rai,rai,SchiCh00,targets,4,,,,,
player,201109250rai,rai,SchiCh00,rec,4,,,,,
player,201109250rai,rai,SchiCh00,rec_yds,31,,,,,
player,201109250rai,rai,SchiCh00,rec_td,0,,,,,
player,201109250rai,rai,SchiCh00,rec_long,13,,,,,
player,201109250rai,rai,SchiCh00,fumbles,0,,,,,
player,201109250rai,rai,SchiCh00,fumbles_lost,,,,,,
player,201109250rai,rai,HagaDe00,pass_cmp,0,,,,,
player,201109250rai,rai,HagaDe00,pass_att,0,,,,,
player,201109250rai,rai,HagaDe00,pass_yds,0,,,,,
player,201109250rai,rai,HagaDe00,pass_td,0,,,,,
player,201109250rai,rai,HagaDe00,pass_int,0,,,,,
player,201109250rai,rai,HagaDe00,pass_sacked,,,,,,
player,201109250rai,rai,HagaDe00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,HagaDe00,pass_long,0,,,,,
player,201109250rai,rai,HagaDe00,pass_rating,,,,,,
player,201109250rai,rai,HagaDe00,rush_att,0,,,,,
player,201109250rai,rai,HagaDe00,rush_yds,0,,,,,
player,201109250rai,rai,HagaDe00,rush_td,0,,,,,
player,201109250rai,rai,HagaDe00,rush_long,0,,,,,
player,201109250rai,rai,HagaDe00,targets,3,,,,,
player,201109250rai,rai,HagaDe00,rec,1,,,,,
player,201109250rai,rai,HagaDe00,rec_yds,13,,,,,
player,201109250rai,rai,HagaDe00,rec_td,0,,,,,
player,201109250rai,rai,HagaDe00,rec_long,13,,,,,
player,201109250rai,rai,HagaDe00,fumbles,0,,,,,
player,201109250rai,rai,HagaDe00,fumbles_lost,,,,,,
player,201109250rai,rai,HeywDa00,pass_cmp,0,,,,,
player,201109250rai,rai,HeywDa00,pass_att,0,,,,,
player,201109250rai,rai,HeywDa00,pass_yds,0,,,,,
player,201109250rai,rai,HeywDa00,pass_td,0,,,,,
player,201109250rai,rai,HeywDa00,pass_int,0,,,,,
player,201109250rai,rai,HeywDa00,pass_sacked,,,,,,
player,201109250rai,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,HeywDa00,pass_long,0,,,,,
player,201109250rai,rai,HeywDa00,pass_rating,,,,,,
player,201109250rai,rai,HeywDa00,rush_att,0,,,,,
player,201109250rai,rai,HeywDa00,rush_yds,0,,,,,
player,201109250rai,rai,HeywDa00,rush_td,0,,,,,
player,201109250rai,rai,HeywDa00,rush_long,0,,,,,
player,201109250rai,rai,HeywDa00,targets,3,,,,,
player,201109250rai,rai,HeywDa00,rec,1,,,,,
player,201109250rai,rai,HeywDa00,rec_yds,5,,,,,
player,201109250rai,rai,HeywDa00,rec_td,0,,,,,
player,201109250rai,rai,HeywDa00,rec_long,5,,,,,
player,201109250rai,rai,HeywDa00,fumbles,0,,,,,
player,201109250rai,rai,HeywDa00,fumbles_lost,,,,,,
player,201109250rai,rai,MyerBr00,pass_cmp,0,,,,,
player,201109250rai,rai,MyerBr00,pass_att,0,,,,,
player,201109250rai,rai,MyerBr00,pass_yds,0,,,,,
player,201109250rai,rai,MyerBr00,pass_td,0,,,,,
player,201109250rai,rai,MyerBr00,pass_int,0,,,,,
player,201109250rai,rai,MyerBr00,pass_sacked,0,,,,,
player,201109250rai,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201109250rai,rai,MyerBr00,pass_long,0,,,,,
