game,2011,12,20111124,201111240dal,mia,"Miami Dolphins",19,dal,"Dallas Cowboys",20
player,201111240dal,mia,BushRe00,pass_rating,,,,,,
player,201111240dal,mia,BushRe00,rush_att,16,,,,,
player,201111240dal,mia,BushRe00,rush_yds,61,,,,,
player,201111240dal,mia,BushRe00,rush_td,0,,,,,
player,201111240dal,mia,BushRe00,rush_long,14,,,,,
player,201111240dal,mia,BushRe00,targets,4,,,,,
player,201111240dal,mia,BushRe00,rec,3,,,,,
player,201111240dal,mia,BushRe00,rec_yds,35,,,,,
player,201111240dal,mia,BushRe00,rec_td,0,,,,,
player,201111240dal,mia,BushRe00,rec_long,34,,,,,
player,201111240dal,mia,BushRe00,fumbles,0,,,,,
player,201111240dal,mia,BushRe00,fumbles_lost,,,,,,
player,201111240dal,mia,ThomDa03,pass_cmp,0,,,,,
player,201111240dal,mia,ThomDa03,pass_att,0,,,,,
player,201111240dal,mia,ThomDa03,pass_yds,0,,,,,
player,201111240dal,mia,ThomDa03,pass_td,0,,,,,
player,201111240dal,mia,ThomDa03,pass_int,0,,,,,
player,201111240dal,mia,ThomDa03,pass_sacked,0,,,,,
player,201111240dal,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201111240dal,mia,ThomDa03,pass_long,0,,,,,
player,201111240dal,mia,ThomDa03,pass_rating,,,,,,
player,201111240dal,mia,ThomDa03,rush_att,6,,,,,
player,201111240dal,mia,ThomDa03,rush_yds,25,,,,,
player,201111240dal,mia,ThomDa03,rush_td,0,,,,,
player,201111240dal,mia,ThomDa03,rush_long,11,,,,,
player,201111240dal,mia,ThomDa03,targets,1,,,,,
player,201111240dal,mia,ThomDa03,rec,1,,,,,
player,201111240dal,mia,ThomDa03,rec_yds,2,,,,,
player,201111240dal,mia,ThomDa03,rec_td,0,,,,,
player,201111240dal,mia,ThomDa03,rec_long,2,,,,,
player,201111240dal,mia,ThomDa03,fumbles,0,,,,,
player,201111240dal,mia,ThomDa03,fumbles_lost,,,,,,
player,201111240dal,mia,MarsBr00,pass_cmp,0,,,,,
player,201111240dal,mia,MarsBr00,pass_att,0,,,,,
player,201111240dal,mia,MarsBr00,pass_yds,0,,,,,
player,201111240dal,mia,MarsBr00,pass_td,0,,,,,
player,201111240dal,mia,MarsBr00,pass_int,0,,,,,
player,201111240dal,mia,MarsBr00,pass_sacked,0,,,,,
player,201111240dal,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,MarsBr00,pass_long,0,,,,,
player,201111240dal,mia,MarsBr00,pass_rating,,,,,,
player,201111240dal,mia,MarsBr00,rush_att,0,,,,,
player,201111240dal,mia,MarsBr00,rush_yds,0,,,,,
player,201111240dal,mia,MarsBr00,rush_td,0,,,,,
player,201111240dal,mia,MarsBr00,rush_long,0,,,,,
player,201111240dal,mia,MarsBr00,targets,10,,,,,
player,201111240dal,mia,MarsBr00,rec,5,,,,,
player,201111240dal,mia,MarsBr00,rec_yds,103,,,,,
player,201111240dal,mia,MarsBr00,rec_td,1,,,,,
player,201111240dal,mia,MarsBr00,rec_long,39,,,,,
player,201111240dal,mia,MarsBr00,fumbles,0,,,,,
player,201111240dal,mia,MarsBr00,fumbles_lost,,,,,,
player,201111240dal,mia,HartBr00,pass_cmp,0,,,,,
player,201111240dal,mia,HartBr00,pass_att,0,,,,,
player,201111240dal,mia,HartBr00,pass_yds,0,,,,,
player,201111240dal,mia,HartBr00,pass_td,0,,,,,
player,201111240dal,mia,HartBr00,pass_int,0,,,,,
player,201111240dal,mia,HartBr00,pass_sacked,0,,,,,
player,201111240dal,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,HartBr00,pass_long,0,,,,,
player,201111240dal,mia,HartBr00,pass_rating,,,,,,
player,201111240dal,mia,HartBr00,rush_att,0,,,,,
player,201111240dal,mia,HartBr00,rush_yds,0,,,,,
player,201111240dal,mia,HartBr00,rush_td,0,,,,,
player,201111240dal,mia,HartBr00,rush_long,0,,,,,
player,201111240dal,mia,HartBr00,targets,5,,,,,
player,201111240dal,mia,HartBr00,rec,4,,,,,
player,201111240dal,mia,HartBr00,rec_yds,77,,,,,
player,201111240dal,mia,HartBr00,rec_td,0,,,,,
player,201111240dal,mia,HartBr00,rec_long,41,,,,,
player,201111240dal,mia,HartBr00,fumbles,0,,,,,
player,201111240dal,mia,HartBr00,fumbles_lost,,,,,,
player,201111240dal,mia,FasaAn00,pass_cmp,0,,,,,
player,201111240dal,mia,FasaAn00,pass_att,0,,,,,
player,201111240dal,mia,FasaAn00,pass_yds,0,,,,,
player,201111240dal,mia,FasaAn00,pass_td,0,,,,,
player,201111240dal,mia,FasaAn00,pass_int,0,,,,,
player,201111240dal,mia,FasaAn00,pass_sacked,0,,,,,
player,201111240dal,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,FasaAn00,pass_long,0,,,,,
player,201111240dal,mia,FasaAn00,pass_rating,,,,,,
player,201111240dal,mia,FasaAn00,rush_att,0,,,,,
player,201111240dal,mia,FasaAn00,rush_yds,0,,,,,
player,201111240dal,mia,FasaAn00,rush_td,0,,,,,
player,201111240dal,mia,FasaAn00,rush_long,0,,,,,
player,201111240dal,mia,FasaAn00,targets,2,,,,,
player,201111240dal,mia,FasaAn00,rec,2,,,,,
player,201111240dal,mia,FasaAn00,rec_yds,32,,,,,
player,201111240dal,mia,FasaAn00,rec_td,0,,,,,
player,201111240dal,mia,FasaAn00,rec_long,19,,,,,
player,201111240dal,mia,FasaAn00,fumbles,0,,,,,
player,201111240dal,mia,FasaAn00,fumbles_lost,,,,,,
player,201111240dal,mia,BessDa00,pass_cmp,0,,,,,
player,201111240dal,mia,BessDa00,pass_att,0,,,,,
player,201111240dal,mia,BessDa00,pass_yds,0,,,,,
player,201111240dal,mia,BessDa00,pass_td,0,,,,,
player,201111240dal,mia,BessDa00,pass_int,0,,,,,
player,201111240dal,mia,BessDa00,pass_sacked,0,,,,,
player,201111240dal,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,BessDa00,pass_long,0,,,,,
player,201111240dal,mia,BessDa00,pass_rating,,,,,,
player,201111240dal,mia,BessDa00,rush_att,0,,,,,
player,201111240dal,mia,BessDa00,rush_yds,0,,,,,
player,201111240dal,mia,BessDa00,rush_td,0,,,,,
player,201111240dal,mia,BessDa00,rush_long,0,,,,,
player,201111240dal,mia,BessDa00,targets,4,,,,,
player,201111240dal,mia,BessDa00,rec,2,,,,,
player,201111240dal,mia,BessDa00,rec_yds,29,,,,,
player,201111240dal,mia,BessDa00,rec_td,0,,,,,
player,201111240dal,mia,BessDa00,rec_long,24,,,,,
player,201111240dal,mia,BessDa00,fumbles,0,,,,,
player,201111240dal,mia,BessDa00,fumbles_lost,,,,,,
player,201111240dal,mia,GateCl00,pass_cmp,0,,,,,
player,201111240dal,mia,GateCl00,pass_att,0,,,,,
player,201111240dal,mia,GateCl00,pass_yds,0,,,,,
player,201111240dal,mia,GateCl00,pass_td,0,,,,,
player,201111240dal,mia,GateCl00,pass_int,0,,,,,
player,201111240dal,mia,GateCl00,pass_sacked,0,,,,,
player,201111240dal,mia,GateCl00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,GateCl00,pass_long,0,,,,,
player,201111240dal,mia,GateCl00,pass_rating,,,,,,
player,201111240dal,mia,GateCl00,rush_att,0,,,,,
player,201111240dal,mia,GateCl00,rush_yds,0,,,,,
player,201111240dal,mia,GateCl00,rush_td,0,,,,,
player,201111240dal,mia,GateCl00,rush_long,0,,,,,
player,201111240dal,mia,GateCl00,targets,,,,,,
player,201111240dal,mia,GateCl00,rec,1,,,,,
player,201111240dal,mia,GateCl00,rec_yds,11,,,,,
player,201111240dal,mia,GateCl00,rec_td,0,,,,,
player,201111240dal,mia,GateCl00,rec_long,11,,,,,
player,201111240dal,mia,GateCl00,fumbles,0,,,,,
player,201111240dal,mia,GateCl00,fumbles_lost,,,,,,
player,201111240dal,mia,ClayCh00,pass_cmp,0,,,,,
player,201111240dal,mia,ClayCh00,pass_att,0,,,,,
player,201111240dal,mia,ClayCh00,pass_yds,0,,,,,
player,201111240dal,mia,ClayCh00,pass_td,0,,,,,
player,201111240dal,mia,ClayCh00,pass_int,0,,,,,
player,201111240dal,mia,ClayCh00,pass_sacked,0,,,,,
player,201111240dal,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201111240dal,mia,ClayCh00,pass_long,0,,,,,
player,201111240dal,mia,ClayCh00,pass_rating,,,,,,
player,201111240dal,mia,ClayCh00,rush_att,0,,,,,
player,201111240dal,mia,ClayCh00,rush_yds,0,,,,,
player,201111240dal,mia,ClayCh00,rush_td,0,,,,,
player,201111240dal,mia,ClayCh00,rush_long,0,,,,,
player,201111240dal,mia,ClayCh00,targets,2,,,,,
player,201111240dal,mia,ClayCh00,rec,1,,,,,
player,201111240dal,mia,ClayCh00,rec_yds,-1,,,,,
player,201111240dal,mia,ClayCh00,rec_td,0,,,,,
player,201111240dal,mia,ClayCh00,rec_long,-1,,,,,
player,201111240dal,mia,ClayCh00,fumbles,0,,,,,
player,201111240dal,mia,ClayCh00,fumbles_lost,,,,,,
player,201111240dal,dal,RomoTo00,pass_cmp,22,,,,,
player,201111240dal,dal,RomoTo00,pass_att,34,,,,,
player,201111240dal,dal,RomoTo00,pass_yds,226,,,,,
player,201111240dal,dal,RomoTo00,pass_td,2,,,,,
player,201111240dal,dal,RomoTo00,pass_int,2,,,,,
player,201111240dal,dal,RomoTo00,pass_sacked,1,,,,,
player,201111240dal,dal,RomoTo00,pass_sacked_yds,8,,,,,
player,201111240dal,dal,RomoTo00,pass_long,23,,,,,
player,201111240dal,dal,RomoTo00,pass_rating,78.8,,,,,
player,201111240dal,dal,RomoTo00,rush_att,1,,,,,
player,201111240dal,dal,RomoTo00,rush_yds,-2,,,,,
player,201111240dal,dal,RomoTo00,rush_td,0,,,,,
player,201111240dal,dal,RomoTo00,rush_long,-2,,,,,
player,201111240dal,dal,RomoTo00,targets,0,,,,,
player,201111240dal,dal,RomoTo00,rec,0,,,,,
player,201111240dal,dal,RomoTo00,rec_yds,0,,,,,
player,201111240dal,dal,RomoTo00,rec_td,0,,,,,
player,201111240dal,dal,RomoTo00,rec_long,0,,,,,
player,201111240dal,dal,RomoTo00,fumbles,0,,,,,
player,201111240dal,dal,RomoTo00,fumbles_lost,,,,,,
player,201111240dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201111240dal,dal,MurrDe00,pass_att,0,,,,,
player,201111240dal,dal,MurrDe00,pass_yds,0,,,,,
player,201111240dal,dal,MurrDe00,pass_td,0,,,,,
player,201111240dal,dal,MurrDe00,pass_int,0,,,,,
player,201111240dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201111240dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201111240dal,dal,MurrDe00,pass_long,0,,,,,
player,201111240dal,dal,MurrDe00,pass_rating,,,,,,
player,201111240dal,dal,MurrDe00,rush_att,22,,,,,
player,201111240dal,dal,MurrDe00,rush_yds,87,,,,,
player,201111240dal,dal,MurrDe00,rush_td,0,,,,,
player,201111240dal,dal,MurrDe00,rush_long,18,,,,,
player,201111240dal,dal,MurrDe00,targets,4,,,,,
player,201111240dal,dal,MurrDe00,rec,4,,,,,
player,201111240dal,dal,MurrDe00,rec_yds,41,,,,,
player,201111240dal,dal,MurrDe00,rec_td,0,,,,,
player,201111240dal,dal,MurrDe00,rec_long,18,,,,,
player,201111240dal,dal,MurrDe00,fumbles,0,,,,,
player,201111240dal,dal,MurrDe00,fumbles_lost,,,,,,
player,201111240dal,dal,RobiLa01,pass_cmp,0,,,,,
player,201111240dal,dal,RobiLa01,pass_att,0,,,,,
player,201111240dal,dal,RobiLa01,pass_yds,0,,,,,
player,201111240dal,dal,RobiLa01,pass_td,0,,,,,
player,201111240dal,dal,RobiLa01,pass_int,0,,,,,
player,201111240dal,dal,RobiLa01,pass_sacked,0,,,,,
player,201111240dal,dal,RobiLa01,pass_sacked_yds,0,,,,,
player,201111240dal,dal,RobiLa01,pass_long,0,,,,,
player,201111240dal,dal,RobiLa01,pass_rating,,,,,,
player,201111240dal,dal,RobiLa01,rush_att,0,,,,,
player,201111240dal,dal,RobiLa01,rush_yds,0,,,,,
player,201111240dal,dal,RobiLa01,rush_td,0,,,,,
player,201111240dal,dal,RobiLa01,rush_long,0,,,,,
player,201111240dal,dal,RobiLa01,targets,12,,,,,
player,201111240dal,dal,RobiLa01,rec,7,,,,,
player,201111240dal,dal,RobiLa01,rec_yds,79,,,,,
player,201111240dal,dal,RobiLa01,rec_td,2,,,,,
player,201111240dal,dal,RobiLa01,rec_long,22,,,,,
player,201111240dal,dal,RobiLa01,fumbles,0,,,,,
player,201111240dal,dal,RobiLa01,fumbles_lost,,,,,,
player,201111240dal,dal,WittJa00,pass_cmp,0,,,,,
player,201111240dal,dal,WittJa00,pass_att,0,,,,,
player,201111240dal,dal,WittJa00,pass_yds,0,,,,,
player,201111240dal,dal,WittJa00,pass_td,0,,,,,
player,201111240dal,dal,WittJa00,pass_int,0,,,,,
player,201111240dal,dal,WittJa00,pass_sacked,0,,,,,
player,201111240dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201111240dal,dal,WittJa00,pass_long,0,,,,,
player,201111240dal,dal,WittJa00,pass_rating,,,,,,
player,201111240dal,dal,WittJa00,rush_att,0,,,,,
player,201111240dal,dal,WittJa00,rush_yds,0,,,,,
player,201111240dal,dal,WittJa00,rush_td,0,,,,,
player,201111240dal,dal,WittJa00,rush_long,0,,,,,
player,201111240dal,dal,WittJa00,targets,5,,,,,
player,201111240dal,dal,WittJa00,rec,4,,,,,
player,201111240dal,dal,WittJa00,rec_yds,43,,,,,
player,201111240dal,dal,WittJa00,rec_td,0,,,,,
player,201111240dal,dal,WittJa00,rec_long,23,,,,,
player,201111240dal,dal,WittJa00,fumbles,0,,,,,
player,201111240dal,dal,WittJa00,fumbles_lost,,,,,,
player,201111240dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201111240dal,dal,BryaDe01,pass_att,0,,,,,
player,201111240dal,dal,BryaDe01,pass_yds,0,,,,,
player,201111240dal,dal,BryaDe01,pass_td,0,,,,,
player,201111240dal,dal,BryaDe01,pass_int,0,,,,,
player,201111240dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201111240dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201111240dal,dal,BryaDe01,pass_long,0,,,,,
player,201111240dal,dal,BryaDe01,pass_rating,,,,,,
player,201111240dal,dal,BryaDe01,rush_att,0,,,,,
player,201111240dal,dal,BryaDe01,rush_yds,0,,,,,
player,201111240dal,dal,BryaDe01,rush_td,0,,,,,
player,201111240dal,dal,BryaDe01,rush_long,0,,,,,
player,201111240dal,dal,BryaDe01,targets,6,,,,,
player,201111240dal,dal,BryaDe01,rec,3,,,,,
player,201111240dal,dal,BryaDe01,rec_yds,35,,,,,
player,201111240dal,dal,BryaDe01,rec_td,0,,,,,
player,201111240dal,dal,BryaDe01,rec_long,18,,,,,
player,201111240dal,dal,BryaDe01,fumbles,0,,,,,
player,201111240dal,dal,BryaDe01,fumbles_lost,,,,,,
player,201111240dal,dal,PhilJo00,pass_cmp,0,,,,,
player,201111240dal,dal,PhilJo00,pass_att,0,,,,,
player,201111240dal,dal,PhilJo00,pass_yds,0,,,,,
player,201111240dal,dal,PhilJo00,pass_td,0,,,,,
player,201111240dal,dal,PhilJo00,pass_int,0,,,,,
player,201111240dal,dal,PhilJo00,pass_sacked,0,,,,,
player,201111240dal,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201111240dal,dal,PhilJo00,pass_long,0,,,,,
player,201111240dal,dal,PhilJo00,pass_rating,,,,,,
player,201111240dal,dal,PhilJo00,rush_att,0,,,,,
player,201111240dal,dal,PhilJo00,rush_yds,0,,,,,
player,201111240dal,dal,PhilJo00,rush_td,0,,,,,
player,201111240dal,dal,PhilJo00,rush_long,0,,,,,
player,201111240dal,dal,PhilJo00,targets,2,,,,,
player,201111240dal,dal,PhilJo00,rec,2,,,,,
player,201111240dal,dal,PhilJo00,rec_yds,16,,,,,
player,201111240dal,dal,PhilJo00,rec_td,0,,,,,
player,201111240dal,dal,PhilJo00,rec_long,12,,,,,
player,201111240dal,dal,PhilJo00,fumbles,0,,,,,
player,201111240dal,dal,PhilJo00,fumbles_lost,,,,,,
player,201111240dal,dal,BennMa00,pass_cmp,0,,,,,
player,201111240dal,dal,BennMa00,pass_att,0,,,,,
player,201111240dal,dal,BennMa00,pass_yds,0,,,,,
player,201111240dal,dal,BennMa00,pass_td,0,,,,,
player,201111240dal,dal,BennMa00,pass_int,0,,,,,
player,201111240dal,dal,BennMa00,pass_sacked,0,,,,,
player,201111240dal,dal,BennMa00,pass_sacked_yds,0,,,,,
player,201111240dal,dal,BennMa00,pass_long,0,,,,,
player,201111240dal,dal,BennMa00,pass_rating,,,,,,
player,201111240dal,dal,BennMa00,rush_att,0,,,,,
player,201111240dal,dal,BennMa00,rush_yds,0,,,,,
player,201111240dal,dal,BennMa00,rush_td,0,,,,,
player,201111240dal,dal,BennMa00,rush_long,0,,,,,
player,201111240dal,dal,BennMa00,targets,2,,,,,
player,201111240dal,dal,BennMa00,rec,1,,,,,
player,201111240dal,dal,BennMa00,rec_yds,8,,,,,
player,201111240dal,dal,BennMa00,rec_td,0,,,,,
player,201111240dal,dal,BennMa00,rec_long,8,,,,,
player,201111240dal,dal,BennMa00,fumbles,0,,,,,
player,201111240dal,dal,BennMa00,fumbles_lost,,,,,,
player,201111240dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201111240dal,dal,JoneFe00,pass_att,0,,,,,
player,201111240dal,dal,JoneFe00,pass_yds,0,,,,,
player,201111240dal,dal,JoneFe00,pass_td,0,,,,,
player,201111240dal,dal,JoneFe00,pass_int,0,,,,,
player,201111240dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201111240dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201111240dal,dal,JoneFe00,pass_long,0,,,,,
player,201111240dal,dal,JoneFe00,pass_rating,,,,,,
player,201111240dal,dal,JoneFe00,rush_att,0,,,,,
player,201111240dal,dal,JoneFe00,rush_yds,0,,,,,
player,201111240dal,dal,JoneFe00,rush_td,0,,,,,
player,201111240dal,dal,JoneFe00,rush_long,0,,,,,
player,201111240dal,dal,JoneFe00,targets,1,,,,,
player,201111240dal,dal,JoneFe00,rec,1,,,,,
player,201111240dal,dal,JoneFe00,rec_yds,4,,,,,
player,201111240dal,dal,JoneFe00,rec_td,0,,,,,
player,201111240dal,dal,JoneFe00,rec_long,4,,,,,
player,201111240dal,dal,JoneFe00,fumbles,0,,,,,
player,201111240dal,dal,JoneFe00,fumbles_lost,,,,,,
player,201111240dal,mia,DaviVo99,def_int,1,,,,,
player,201111240dal,mia,DaviVo99,def_int_yds,25,,,,,
player,201111240dal,mia,DaviVo99,def_int_td,0,,,,,
player,201111240dal,mia,DaviVo99,def_int_long,25,,,,,
player,201111240dal,mia,DaviVo99,pass_defended,2,,,,,
player,201111240dal,mia,DaviVo99,sacks,0.0,,,,,
player,201111240dal,mia,DaviVo99,tackles_combined,5,,,,,
player,201111240dal,mia,DaviVo99,tackles_solo,5,,,,,
player,201111240dal,mia,DaviVo99,tackles_assists,0,,,,,
player,201111240dal,mia,DaviVo99,tackles_loss,0,,,,,
player,201111240dal,mia,DaviVo99,qb_hits,0,,,,,
player,201111240dal,mia,DaviVo99,fumbles_rec,0,,,,,
player,201111240dal,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201111240dal,mia,DaviVo99,fumbles_forced,0,,,,,
player,201111240dal,mia,SmitSe99,def_int,1,,,,,
player,201111240dal,mia,SmitSe99,def_int_yds,0,,,,,
player,201111240dal,mia,SmitSe99,def_int_td,0,,,,,
player,201111240dal,mia,SmitSe99,def_int_long,0,,,,,
player,201111240dal,mia,SmitSe99,pass_defended,1,,,,,
player,201111240dal,mia,SmitSe99,sacks,0.0,,,,,
player,201111240dal,mia,SmitSe99,tackles_combined,2,,,,,
player,201111240dal,mia,SmitSe99,tackles_solo,2,,,,,
player,201111240dal,mia,SmitSe99,tackles_assists,0,,,,,
player,201111240dal,mia,SmitSe99,tackles_loss,0,,,,,
player,201111240dal,mia,SmitSe99,qb_hits,0,,,,,
player,201111240dal,mia,SmitSe99,fumbles_rec,0,,,,,
player,201111240dal,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201111240dal,mia,SmitSe99,fumbles_forced,0,,,,,
player,201111240dal,mia,WakeCa00,def_int,0,,,,,
player,201111240dal,mia,WakeCa00,def_int_yds,0,,,,,
player,201111240dal,mia,WakeCa00,def_int_td,0,,,,,
player,201111240dal,mia,WakeCa00,def_int_long,0,,,,,
player,201111240dal,mia,WakeCa00,pass_defended,0,,,,,
player,201111240dal,mia,WakeCa00,sacks,1.0,,,,,
player,201111240dal,mia,WakeCa00,tackles_combined,4,,,,,
player,201111240dal,mia,WakeCa00,tackles_solo,4,,,,,
player,201111240dal,mia,WakeCa00,tackles_assists,0,,,,,
player,201111240dal,mia,WakeCa00,tackles_loss,2,,,,,
player,201111240dal,mia,WakeCa00,qb_hits,2,,,,,
player,201111240dal,mia,WakeCa00,fumbles_rec,0,,,,,
player,201111240dal,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201111240dal,mia,WakeCa00,fumbles_forced,0,,,,,
player,201111240dal,mia,BurnKe20,def_int,0,,,,,
player,201111240dal,mia,BurnKe20,def_int_yds,0,,,,,
player,201111240dal,mia,BurnKe20,def_int_td,0,,,,,
player,201111240dal,mia,BurnKe20,def_int_long,0,,,,,
player,201111240dal,mia,BurnKe20,pass_defended,0,,,,,
player,201111240dal,mia,BurnKe20,sacks,0.0,,,,,
player,201111240dal,mia,BurnKe20,tackles_combined,12,,,,,
player,201111240dal,mia,BurnKe20,tackles_solo,11,,,,,
player,201111240dal,mia,BurnKe20,tackles_assists,1,,,,,
player,201111240dal,mia,BurnKe20,tackles_loss,1,,,,,
player,201111240dal,mia,BurnKe20,qb_hits,1,,,,,
player,201111240dal,mia,BurnKe20,fumbles_rec,0,,,,,
player,201111240dal,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201111240dal,mia,BurnKe20,fumbles_forced,0,,,,,
player,201111240dal,mia,BellYe20,def_int,0,,,,,
player,201111240dal,mia,BellYe20,def_int_yds,0,,,,,
player,201111240dal,mia,BellYe20,def_int_td,0,,,,,
player,201111240dal,mia,BellYe20,def_int_long,0,,,,,
player,201111240dal,mia,BellYe20,pass_defended,0,,,,,
player,201111240dal,mia,BellYe20,sacks,0.0,,,,,
player,201111240dal,mia,BellYe20,tackles_combined,4,,,,,
player,201111240dal,mia,BellYe20,tackles_solo,4,,,,,
player,201111240dal,mia,BellYe20,tackles_assists,0,,,,,
player,201111240dal,mia,BellYe20,tackles_loss,0,,,,,
player,201111240dal,mia,BellYe20,qb_hits,0,,,,,
player,201111240dal,mia,BellYe20,fumbles_rec,0,,,,,
player,201111240dal,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201111240dal,mia,BellYe20,fumbles_forced,0,,,,,
player,201111240dal,mia,TrusJa99,def_int,0,,,,,
player,201111240dal,mia,TrusJa99,def_int_yds,0,,,,,
player,201111240dal,mia,TrusJa99,def_int_td,0,,,,,
player,201111240dal,mia,TrusJa99,def_int_long,0,,,,,
player,201111240dal,mia,TrusJa99,pass_defended,0,,,,,
player,201111240dal,mia,TrusJa99,sacks,0.0,,,,,
player,201111240dal,mia,TrusJa99,tackles_combined,4,,,,,
player,201111240dal,mia,TrusJa99,tackles_solo,4,,,,,
player,201111240dal,mia,TrusJa99,tackles_assists,0,,,,,
player,201111240dal,mia,TrusJa99,tackles_loss,0,,,,,
player,201111240dal,mia,TrusJa99,qb_hits,0,,,,,
player,201111240dal,mia,TrusJa99,fumbles_rec,0,,,,,
player,201111240dal,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201111240dal,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201111240dal,mia,TrusJa99,fumbles_forced,0,,,,,
player,201111240dal,mia,ClemCh97,def_int,0,,,,,
