game,2011,6,20111016,201110160rav,htx,"Houston Texans",14,rav,"Baltimore Ravens",29
player,201110160rav,htx,JohnBr02,rush_yds,0,,,,,
player,201110160rav,htx,JohnBr02,rush_td,0,,,,,
player,201110160rav,htx,JohnBr02,rush_long,0,,,,,
player,201110160rav,htx,JohnBr02,targets,1,,,,,
player,201110160rav,htx,JohnBr02,rec,0,,,,,
player,201110160rav,htx,JohnBr02,rec_yds,0,,,,,
player,201110160rav,htx,JohnBr02,rec_td,0,,,,,
player,201110160rav,htx,JohnBr02,rec_long,0,,,,,
player,201110160rav,htx,JohnBr02,fumbles,0,,,,,
player,201110160rav,htx,JohnBr02,fumbles_lost,,,,,,
player,201110160rav,htx,DreeJo00,pass_cmp,0,,,,,
player,201110160rav,htx,DreeJo00,pass_att,0,,,,,
player,201110160rav,htx,DreeJo00,pass_yds,0,,,,,
player,201110160rav,htx,DreeJo00,pass_td,0,,,,,
player,201110160rav,htx,DreeJo00,pass_int,0,,,,,
player,201110160rav,htx,DreeJo00,pass_sacked,0,,,,,
player,201110160rav,htx,DreeJo00,pass_sacked_yds,0,,,,,
player,201110160rav,htx,DreeJo00,pass_long,0,,,,,
player,201110160rav,htx,DreeJo00,pass_rating,,,,,,
player,201110160rav,htx,DreeJo00,rush_att,0,,,,,
player,201110160rav,htx,DreeJo00,rush_yds,0,,,,,
player,201110160rav,htx,DreeJo00,rush_td,0,,,,,
player,201110160rav,htx,DreeJo00,rush_long,0,,,,,
player,201110160rav,htx,DreeJo00,targets,2,,,,,
player,201110160rav,htx,DreeJo00,rec,0,,,,,
player,201110160rav,htx,DreeJo00,rec_yds,0,,,,,
player,201110160rav,htx,DreeJo00,rec_td,0,,,,,
player,201110160rav,htx,DreeJo00,rec_long,0,,,,,
player,201110160rav,htx,DreeJo00,fumbles,0,,,,,
player,201110160rav,htx,DreeJo00,fumbles_lost,,,,,,
player,201110160rav,rav,FlacJo00,pass_cmp,20,,,,,
player,201110160rav,rav,FlacJo00,pass_att,33,,,,,
player,201110160rav,rav,FlacJo00,pass_yds,305,,,,,
player,201110160rav,rav,FlacJo00,pass_td,0,,,,,
player,201110160rav,rav,FlacJo00,pass_int,1,,,,,
player,201110160rav,rav,FlacJo00,pass_sacked,2,,,,,
player,201110160rav,rav,FlacJo00,pass_sacked_yds,16,,,,,
player,201110160rav,rav,FlacJo00,pass_long,56,,,,,
player,201110160rav,rav,FlacJo00,pass_rating,78.5,,,,,
player,201110160rav,rav,FlacJo00,rush_att,3,,,,,
player,201110160rav,rav,FlacJo00,rush_yds,-1,,,,,
player,201110160rav,rav,FlacJo00,rush_td,1,,,,,
player,201110160rav,rav,FlacJo00,rush_long,1,,,,,
player,201110160rav,rav,FlacJo00,targets,0,,,,,
player,201110160rav,rav,FlacJo00,rec,0,,,,,
player,201110160rav,rav,FlacJo00,rec_yds,0,,,,,
player,201110160rav,rav,FlacJo00,rec_td,0,,,,,
player,201110160rav,rav,FlacJo00,rec_long,0,,,,,
player,201110160rav,rav,FlacJo00,fumbles,1,,,,,
player,201110160rav,rav,FlacJo00,fumbles_lost,1,,,,,
player,201110160rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201110160rav,rav,RiceRa00,pass_att,0,,,,,
player,201110160rav,rav,RiceRa00,pass_yds,0,,,,,
player,201110160rav,rav,RiceRa00,pass_td,0,,,,,
player,201110160rav,rav,RiceRa00,pass_int,0,,,,,
player,201110160rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201110160rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,RiceRa00,pass_long,0,,,,,
player,201110160rav,rav,RiceRa00,pass_rating,,,,,,
player,201110160rav,rav,RiceRa00,rush_att,23,,,,,
player,201110160rav,rav,RiceRa00,rush_yds,101,,,,,
player,201110160rav,rav,RiceRa00,rush_td,0,,,,,
player,201110160rav,rav,RiceRa00,rush_long,27,,,,,
player,201110160rav,rav,RiceRa00,targets,7,,,,,
player,201110160rav,rav,RiceRa00,rec,5,,,,,
player,201110160rav,rav,RiceRa00,rec_yds,60,,,,,
player,201110160rav,rav,RiceRa00,rec_td,0,,,,,
player,201110160rav,rav,RiceRa00,rec_long,18,,,,,
player,201110160rav,rav,RiceRa00,fumbles,0,,,,,
player,201110160rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201110160rav,rav,WillRi00,pass_cmp,0,,,,,
player,201110160rav,rav,WillRi00,pass_att,0,,,,,
player,201110160rav,rav,WillRi00,pass_yds,0,,,,,
player,201110160rav,rav,WillRi00,pass_td,0,,,,,
player,201110160rav,rav,WillRi00,pass_int,0,,,,,
player,201110160rav,rav,WillRi00,pass_sacked,0,,,,,
player,201110160rav,rav,WillRi00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,WillRi00,pass_long,0,,,,,
player,201110160rav,rav,WillRi00,pass_rating,,,,,,
player,201110160rav,rav,WillRi00,rush_att,2,,,,,
player,201110160rav,rav,WillRi00,rush_yds,8,,,,,
player,201110160rav,rav,WillRi00,rush_td,1,,,,,
player,201110160rav,rav,WillRi00,rush_long,4,,,,,
player,201110160rav,rav,WillRi00,targets,1,,,,,
player,201110160rav,rav,WillRi00,rec,0,,,,,
player,201110160rav,rav,WillRi00,rec_yds,0,,,,,
player,201110160rav,rav,WillRi00,rec_td,0,,,,,
player,201110160rav,rav,WillRi00,rec_long,0,,,,,
player,201110160rav,rav,WillRi00,fumbles,0,,,,,
player,201110160rav,rav,WillRi00,fumbles_lost,,,,,,
player,201110160rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201110160rav,rav,LeacVo00,pass_att,0,,,,,
player,201110160rav,rav,LeacVo00,pass_yds,0,,,,,
player,201110160rav,rav,LeacVo00,pass_td,0,,,,,
player,201110160rav,rav,LeacVo00,pass_int,0,,,,,
player,201110160rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201110160rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,LeacVo00,pass_long,0,,,,,
player,201110160rav,rav,LeacVo00,pass_rating,,,,,,
player,201110160rav,rav,LeacVo00,rush_att,2,,,,,
player,201110160rav,rav,LeacVo00,rush_yds,5,,,,,
player,201110160rav,rav,LeacVo00,rush_td,0,,,,,
player,201110160rav,rav,LeacVo00,rush_long,5,,,,,
player,201110160rav,rav,LeacVo00,targets,2,,,,,
player,201110160rav,rav,LeacVo00,rec,0,,,,,
player,201110160rav,rav,LeacVo00,rec_yds,0,,,,,
player,201110160rav,rav,LeacVo00,rec_td,0,,,,,
player,201110160rav,rav,LeacVo00,rec_long,0,,,,,
player,201110160rav,rav,LeacVo00,fumbles,0,,,,,
player,201110160rav,rav,LeacVo00,fumbles_lost,,,,,,
player,201110160rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201110160rav,rav,BoldAn00,pass_att,0,,,,,
player,201110160rav,rav,BoldAn00,pass_yds,0,,,,,
player,201110160rav,rav,BoldAn00,pass_td,0,,,,,
player,201110160rav,rav,BoldAn00,pass_int,0,,,,,
player,201110160rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201110160rav,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,BoldAn00,pass_long,0,,,,,
player,201110160rav,rav,BoldAn00,pass_rating,,,,,,
player,201110160rav,rav,BoldAn00,rush_att,0,,,,,
player,201110160rav,rav,BoldAn00,rush_yds,0,,,,,
player,201110160rav,rav,BoldAn00,rush_td,0,,,,,
player,201110160rav,rav,BoldAn00,rush_long,0,,,,,
player,201110160rav,rav,BoldAn00,targets,9,,,,,
player,201110160rav,rav,BoldAn00,rec,8,,,,,
player,201110160rav,rav,BoldAn00,rec_yds,132,,,,,
player,201110160rav,rav,BoldAn00,rec_td,0,,,,,
player,201110160rav,rav,BoldAn00,rec_long,56,,,,,
player,201110160rav,rav,BoldAn00,fumbles,0,,,,,
player,201110160rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201110160rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201110160rav,rav,SmitTo02,pass_att,0,,,,,
player,201110160rav,rav,SmitTo02,pass_yds,0,,,,,
player,201110160rav,rav,SmitTo02,pass_td,0,,,,,
player,201110160rav,rav,SmitTo02,pass_int,0,,,,,
player,201110160rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201110160rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201110160rav,rav,SmitTo02,pass_long,0,,,,,
player,201110160rav,rav,SmitTo02,pass_rating,,,,,,
player,201110160rav,rav,SmitTo02,rush_att,0,,,,,
player,201110160rav,rav,SmitTo02,rush_yds,0,,,,,
player,201110160rav,rav,SmitTo02,rush_td,0,,,,,
player,201110160rav,rav,SmitTo02,rush_long,0,,,,,
player,201110160rav,rav,SmitTo02,targets,5,,,,,
player,201110160rav,rav,SmitTo02,rec,3,,,,,
player,201110160rav,rav,SmitTo02,rec_yds,84,,,,,
player,201110160rav,rav,SmitTo02,rec_td,0,,,,,
player,201110160rav,rav,SmitTo02,rec_long,51,,,,,
player,201110160rav,rav,SmitTo02,fumbles,0,,,,,
player,201110160rav,rav,SmitTo02,fumbles_lost,,,,,,
player,201110160rav,rav,DickEd00,pass_cmp,0,,,,,
player,201110160rav,rav,DickEd00,pass_att,0,,,,,
player,201110160rav,rav,DickEd00,pass_yds,0,,,,,
player,201110160rav,rav,DickEd00,pass_td,0,,,,,
player,201110160rav,rav,DickEd00,pass_int,0,,,,,
player,201110160rav,rav,DickEd00,pass_sacked,0,,,,,
player,201110160rav,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,DickEd00,pass_long,0,,,,,
player,201110160rav,rav,DickEd00,pass_rating,,,,,,
player,201110160rav,rav,DickEd00,rush_att,0,,,,,
player,201110160rav,rav,DickEd00,rush_yds,0,,,,,
player,201110160rav,rav,DickEd00,rush_td,0,,,,,
player,201110160rav,rav,DickEd00,rush_long,0,,,,,
player,201110160rav,rav,DickEd00,targets,3,,,,,
player,201110160rav,rav,DickEd00,rec,2,,,,,
player,201110160rav,rav,DickEd00,rec_yds,20,,,,,
player,201110160rav,rav,DickEd00,rec_td,0,,,,,
player,201110160rav,rav,DickEd00,rec_long,13,,,,,
player,201110160rav,rav,DickEd00,fumbles,0,,,,,
player,201110160rav,rav,DickEd00,fumbles_lost,,,,,,
player,201110160rav,rav,PittDe00,pass_cmp,0,,,,,
player,201110160rav,rav,PittDe00,pass_att,0,,,,,
player,201110160rav,rav,PittDe00,pass_yds,0,,,,,
player,201110160rav,rav,PittDe00,pass_td,0,,,,,
player,201110160rav,rav,PittDe00,pass_int,0,,,,,
player,201110160rav,rav,PittDe00,pass_sacked,0,,,,,
player,201110160rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201110160rav,rav,PittDe00,pass_long,0,,,,,
player,201110160rav,rav,PittDe00,pass_rating,,,,,,
player,201110160rav,rav,PittDe00,rush_att,0,,,,,
player,201110160rav,rav,PittDe00,rush_yds,0,,,,,
player,201110160rav,rav,PittDe00,rush_td,0,,,,,
player,201110160rav,rav,PittDe00,rush_long,0,,,,,
player,201110160rav,rav,PittDe00,targets,5,,,,,
player,201110160rav,rav,PittDe00,rec,2,,,,,
player,201110160rav,rav,PittDe00,rec_yds,9,,,,,
player,201110160rav,rav,PittDe00,rec_td,0,,,,,
player,201110160rav,rav,PittDe00,rec_long,6,,,,,
player,201110160rav,rav,PittDe00,fumbles,0,,,,,
player,201110160rav,rav,PittDe00,fumbles_lost,,,,,,
player,201110160rav,rav,WillLa01,pass_cmp,0,,,,,
player,201110160rav,rav,WillLa01,pass_att,0,,,,,
player,201110160rav,rav,WillLa01,pass_yds,0,,,,,
player,201110160rav,rav,WillLa01,pass_td,0,,,,,
player,201110160rav,rav,WillLa01,pass_int,0,,,,,
player,201110160rav,rav,WillLa01,pass_sacked,0,,,,,
player,201110160rav,rav,WillLa01,pass_sacked_yds,0,,,,,
player,201110160rav,rav,WillLa01,pass_long,0,,,,,
player,201110160rav,rav,WillLa01,pass_rating,,,,,,
player,201110160rav,rav,WillLa01,rush_att,0,,,,,
player,201110160rav,rav,WillLa01,rush_yds,0,,,,,
player,201110160rav,rav,WillLa01,rush_td,0,,,,,
player,201110160rav,rav,WillLa01,rush_long,0,,,,,
player,201110160rav,rav,WillLa01,targets,1,,,,,
player,201110160rav,rav,WillLa01,rec,0,,,,,
player,201110160rav,rav,WillLa01,rec_yds,0,,,,,
player,201110160rav,rav,WillLa01,rec_td,0,,,,,
player,201110160rav,rav,WillLa01,rec_long,0,,,,,
player,201110160rav,rav,WillLa01,fumbles,0,,,,,
player,201110160rav,rav,WillLa01,fumbles_lost,,,,,,
player,201110160rav,htx,JoseJo20,def_int,1,,,,,
player,201110160rav,htx,JoseJo20,def_int_yds,2,,,,,
player,201110160rav,htx,JoseJo20,def_int_td,0,,,,,
player,201110160rav,htx,JoseJo20,def_int_long,2,,,,,
player,201110160rav,htx,JoseJo20,pass_defended,1,,,,,
player,201110160rav,htx,JoseJo20,sacks,0.0,,,,,
player,201110160rav,htx,JoseJo20,tackles_combined,7,,,,,
player,201110160rav,htx,JoseJo20,tackles_solo,5,,,,,
player,201110160rav,htx,JoseJo20,tackles_assists,2,,,,,
player,201110160rav,htx,JoseJo20,tackles_loss,0,,,,,
player,201110160rav,htx,JoseJo20,qb_hits,0,,,,,
player,201110160rav,htx,JoseJo20,fumbles_rec,0,,,,,
player,201110160rav,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201110160rav,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201110160rav,htx,JoseJo20,fumbles_forced,0,,,,,
player,201110160rav,htx,JamiTi99,def_int,0,,,,,
player,201110160rav,htx,JamiTi99,def_int_yds,0,,,,,
player,201110160rav,htx,JamiTi99,def_int_td,0,,,,,
player,201110160rav,htx,JamiTi99,def_int_long,0,,,,,
player,201110160rav,htx,JamiTi99,pass_defended,0,,,,,
player,201110160rav,htx,JamiTi99,sacks,2.0,,,,,
player,201110160rav,htx,JamiTi99,tackles_combined,2,,,,,
player,201110160rav,htx,JamiTi99,tackles_solo,2,,,,,
player,201110160rav,htx,JamiTi99,tackles_assists,0,,,,,
player,201110160rav,htx,JamiTi99,tackles_loss,1,,,,,
player,201110160rav,htx,JamiTi99,qb_hits,1,,,,,
player,201110160rav,htx,JamiTi99,fumbles_rec,1,,,,,
player,201110160rav,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201110160rav,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201110160rav,htx,JamiTi99,fumbles_forced,1,,,,,
player,201110160rav,htx,MannDa21,def_int,0,,,,,
player,201110160rav,htx,MannDa21,def_int_yds,0,,,,,
player,201110160rav,htx,MannDa21,def_int_td,0,,,,,
player,201110160rav,htx,MannDa21,def_int_long,0,,,,,
player,201110160rav,htx,MannDa21,pass_defended,0,,,,,
player,201110160rav,htx,MannDa21,sacks,0.0,,,,,
player,201110160rav,htx,MannDa21,tackles_combined,11,,,,,
player,201110160rav,htx,MannDa21,tackles_solo,9,,,,,
player,201110160rav,htx,MannDa21,tackles_assists,2,,,,,
player,201110160rav,htx,MannDa21,tackles_loss,0,,,,,
player,201110160rav,htx,MannDa21,qb_hits,0,,,,,
player,201110160rav,htx,MannDa21,fumbles_rec,0,,,,,
player,201110160rav,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201110160rav,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201110160rav,htx,MannDa21,fumbles_forced,0,,,,,
player,201110160rav,htx,QuinGl99,def_int,0,,,,,
player,201110160rav,htx,QuinGl99,def_int_yds,0,,,,,
player,201110160rav,htx,QuinGl99,def_int_td,0,,,,,
player,201110160rav,htx,QuinGl99,def_int_long,0,,,,,
player,201110160rav,htx,QuinGl99,pass_defended,0,,,,,
player,201110160rav,htx,QuinGl99,sacks,0.0,,,,,
player,201110160rav,htx,QuinGl99,tackles_combined,7,,,,,
player,201110160rav,htx,QuinGl99,tackles_solo,6,,,,,
player,201110160rav,htx,QuinGl99,tackles_assists,1,,,,,
player,201110160rav,htx,QuinGl99,tackles_loss,0,,,,,
player,201110160rav,htx,QuinGl99,qb_hits,0,,,,,
player,201110160rav,htx,QuinGl99,fumbles_rec,0,,,,,
player,201110160rav,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201110160rav,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201110160rav,htx,QuinGl99,fumbles_forced,0,,,,,
player,201110160rav,htx,ReedBr00,def_int,0,,,,,
player,201110160rav,htx,ReedBr00,def_int_yds,0,,,,,
player,201110160rav,htx,ReedBr00,def_int_td,0,,,,,
player,201110160rav,htx,ReedBr00,def_int_long,0,,,,,
player,201110160rav,htx,ReedBr00,pass_defended,1,,,,,
player,201110160rav,htx,ReedBr00,sacks,0.0,,,,,
player,201110160rav,htx,ReedBr00,tackles_combined,6,,,,,
player,201110160rav,htx,ReedBr00,tackles_solo,3,,,,,
player,201110160rav,htx,ReedBr00,tackles_assists,3,,,,,
player,201110160rav,htx,ReedBr00,tackles_loss,0,,,,,
player,201110160rav,htx,ReedBr00,qb_hits,1,,,,,
player,201110160rav,htx,ReedBr00,fumbles_rec,0,,,,,
