game,2011,7,20111023,201110230det,atl,"Atlanta Falcons",23,det,"Detroit Lions",16
player,201110230det,det,DelmLo99,pass_defended,1,,,,,
player,201110230det,det,DelmLo99,sacks,0.0,,,,,
player,201110230det,det,DelmLo99,tackles_combined,8,,,,,
player,201110230det,det,DelmLo99,tackles_solo,6,,,,,
player,201110230det,det,DelmLo99,tackles_assists,2,,,,,
player,201110230det,det,DelmLo99,tackles_loss,0,,,,,
player,201110230det,det,DelmLo99,qb_hits,0,,,,,
player,201110230det,det,DelmLo99,fumbles_rec,0,,,,,
player,201110230det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201110230det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201110230det,det,DelmLo99,fumbles_forced,0,,,,,
player,201110230det,det,TullSt20,def_int,0,,,,,
player,201110230det,det,TullSt20,def_int_yds,0,,,,,
player,201110230det,det,TullSt20,def_int_td,0,,,,,
player,201110230det,det,TullSt20,def_int_long,0,,,,,
player,201110230det,det,TullSt20,pass_defended,0,,,,,
player,201110230det,det,TullSt20,sacks,0.0,,,,,
player,201110230det,det,TullSt20,tackles_combined,6,,,,,
player,201110230det,det,TullSt20,tackles_solo,2,,,,,
player,201110230det,det,TullSt20,tackles_assists,4,,,,,
player,201110230det,det,TullSt20,tackles_loss,1,,,,,
player,201110230det,det,TullSt20,qb_hits,0,,,,,
player,201110230det,det,TullSt20,fumbles_rec,0,,,,,
player,201110230det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201110230det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201110230det,det,TullSt20,fumbles_forced,0,,,,,
player,201110230det,det,HousCh99,def_int,0,,,,,
player,201110230det,det,HousCh99,def_int_yds,0,,,,,
player,201110230det,det,HousCh99,def_int_td,0,,,,,
player,201110230det,det,HousCh99,def_int_long,0,,,,,
player,201110230det,det,HousCh99,pass_defended,0,,,,,
player,201110230det,det,HousCh99,sacks,0.0,,,,,
player,201110230det,det,HousCh99,tackles_combined,5,,,,,
player,201110230det,det,HousCh99,tackles_solo,4,,,,,
player,201110230det,det,HousCh99,tackles_assists,1,,,,,
player,201110230det,det,HousCh99,tackles_loss,1,,,,,
player,201110230det,det,HousCh99,qb_hits,0,,,,,
player,201110230det,det,HousCh99,fumbles_rec,0,,,,,
player,201110230det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201110230det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201110230det,det,HousCh99,fumbles_forced,0,,,,,
player,201110230det,det,DuraJu99,def_int,0,,,,,
player,201110230det,det,DuraJu99,def_int_yds,0,,,,,
player,201110230det,det,DuraJu99,def_int_td,0,,,,,
player,201110230det,det,DuraJu99,def_int_long,0,,,,,
player,201110230det,det,DuraJu99,pass_defended,1,,,,,
player,201110230det,det,DuraJu99,sacks,0.0,,,,,
player,201110230det,det,DuraJu99,tackles_combined,4,,,,,
player,201110230det,det,DuraJu99,tackles_solo,2,,,,,
player,201110230det,det,DuraJu99,tackles_assists,2,,,,,
player,201110230det,det,DuraJu99,tackles_loss,0,,,,,
player,201110230det,det,DuraJu99,qb_hits,0,,,,,
player,201110230det,det,DuraJu99,fumbles_rec,0,,,,,
player,201110230det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201110230det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201110230det,det,DuraJu99,fumbles_forced,0,,,,,
player,201110230det,det,BerrAa00,def_int,0,,,,,
player,201110230det,det,BerrAa00,def_int_yds,0,,,,,
player,201110230det,det,BerrAa00,def_int_td,0,,,,,
player,201110230det,det,BerrAa00,def_int_long,0,,,,,
player,201110230det,det,BerrAa00,pass_defended,2,,,,,
player,201110230det,det,BerrAa00,sacks,0.0,,,,,
player,201110230det,det,BerrAa00,tackles_combined,2,,,,,
player,201110230det,det,BerrAa00,tackles_solo,1,,,,,
player,201110230det,det,BerrAa00,tackles_assists,1,,,,,
player,201110230det,det,BerrAa00,tackles_loss,0,,,,,
player,201110230det,det,BerrAa00,qb_hits,0,,,,,
player,201110230det,det,BerrAa00,fumbles_rec,0,,,,,
player,201110230det,det,BerrAa00,fumbles_rec_yds,0,,,,,
player,201110230det,det,BerrAa00,fumbles_rec_td,0,,,,,
player,201110230det,det,BerrAa00,fumbles_forced,0,,,,,
player,201110230det,det,CarpBo20,def_int,0,,,,,
player,201110230det,det,CarpBo20,def_int_yds,0,,,,,
player,201110230det,det,CarpBo20,def_int_td,0,,,,,
player,201110230det,det,CarpBo20,def_int_long,0,,,,,
player,201110230det,det,CarpBo20,pass_defended,0,,,,,
player,201110230det,det,CarpBo20,sacks,0.0,,,,,
player,201110230det,det,CarpBo20,tackles_combined,2,,,,,
player,201110230det,det,CarpBo20,tackles_solo,2,,,,,
player,201110230det,det,CarpBo20,tackles_assists,0,,,,,
player,201110230det,det,CarpBo20,tackles_loss,0,,,,,
player,201110230det,det,CarpBo20,qb_hits,0,,,,,
player,201110230det,det,CarpBo20,fumbles_rec,0,,,,,
player,201110230det,det,CarpBo20,fumbles_rec_yds,0,,,,,
player,201110230det,det,CarpBo20,fumbles_rec_td,0,,,,,
player,201110230det,det,CarpBo20,fumbles_forced,0,,,,,
player,201110230det,det,MadiAn20,def_int,0,,,,,
player,201110230det,det,MadiAn20,def_int_yds,0,,,,,
player,201110230det,det,MadiAn20,def_int_td,0,,,,,
player,201110230det,det,MadiAn20,def_int_long,0,,,,,
player,201110230det,det,MadiAn20,pass_defended,0,,,,,
player,201110230det,det,MadiAn20,sacks,0.0,,,,,
player,201110230det,det,MadiAn20,tackles_combined,2,,,,,
player,201110230det,det,MadiAn20,tackles_solo,1,,,,,
player,201110230det,det,MadiAn20,tackles_assists,1,,,,,
player,201110230det,det,MadiAn20,tackles_loss,0,,,,,
player,201110230det,det,MadiAn20,qb_hits,0,,,,,
player,201110230det,det,MadiAn20,fumbles_rec,0,,,,,
player,201110230det,det,MadiAn20,fumbles_rec_yds,0,,,,,
player,201110230det,det,MadiAn20,fumbles_rec_td,0,,,,,
player,201110230det,det,MadiAn20,fumbles_forced,0,,,,,
player,201110230det,det,VandKy99,def_int,0,,,,,
player,201110230det,det,VandKy99,def_int_yds,0,,,,,
player,201110230det,det,VandKy99,def_int_td,0,,,,,
player,201110230det,det,VandKy99,def_int_long,0,,,,,
player,201110230det,det,VandKy99,pass_defended,0,,,,,
player,201110230det,det,VandKy99,sacks,0.0,,,,,
player,201110230det,det,VandKy99,tackles_combined,2,,,,,
player,201110230det,det,VandKy99,tackles_solo,0,,,,,
player,201110230det,det,VandKy99,tackles_assists,2,,,,,
player,201110230det,det,VandKy99,tackles_loss,0,,,,,
player,201110230det,det,VandKy99,qb_hits,1,,,,,
player,201110230det,det,VandKy99,fumbles_rec,0,,,,,
player,201110230det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201110230det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201110230det,det,VandKy99,fumbles_forced,0,,,,,
player,201110230det,det,WendJo99,def_int,0,,,,,
player,201110230det,det,WendJo99,def_int_yds,0,,,,,
player,201110230det,det,WendJo99,def_int_td,0,,,,,
player,201110230det,det,WendJo99,def_int_long,0,,,,,
player,201110230det,det,WendJo99,pass_defended,0,,,,,
player,201110230det,det,WendJo99,sacks,0.0,,,,,
player,201110230det,det,WendJo99,tackles_combined,2,,,,,
player,201110230det,det,WendJo99,tackles_solo,1,,,,,
player,201110230det,det,WendJo99,tackles_assists,1,,,,,
player,201110230det,det,WendJo99,tackles_loss,0,,,,,
player,201110230det,det,WendJo99,qb_hits,0,,,,,
player,201110230det,det,WendJo99,fumbles_rec,0,,,,,
player,201110230det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201110230det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201110230det,det,WendJo99,fumbles_forced,0,,,,,
player,201110230det,det,FairNi00,def_int,0,,,,,
player,201110230det,det,FairNi00,def_int_yds,0,,,,,
player,201110230det,det,FairNi00,def_int_td,0,,,,,
player,201110230det,det,FairNi00,def_int_long,0,,,,,
player,201110230det,det,FairNi00,pass_defended,0,,,,,
player,201110230det,det,FairNi00,sacks,0.0,,,,,
player,201110230det,det,FairNi00,tackles_combined,1,,,,,
player,201110230det,det,FairNi00,tackles_solo,1,,,,,
player,201110230det,det,FairNi00,tackles_assists,0,,,,,
player,201110230det,det,FairNi00,tackles_loss,0,,,,,
player,201110230det,det,FairNi00,qb_hits,0,,,,,
player,201110230det,det,FairNi00,fumbles_rec,0,,,,,
player,201110230det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201110230det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201110230det,det,FairNi00,fumbles_forced,0,,,,,
player,201110230det,det,HillSa99,def_int,0,,,,,
player,201110230det,det,HillSa99,def_int_yds,0,,,,,
player,201110230det,det,HillSa99,def_int_td,0,,,,,
player,201110230det,det,HillSa99,def_int_long,0,,,,,
player,201110230det,det,HillSa99,pass_defended,0,,,,,
player,201110230det,det,HillSa99,sacks,0.0,,,,,
player,201110230det,det,HillSa99,tackles_combined,1,,,,,
player,201110230det,det,HillSa99,tackles_solo,0,,,,,
player,201110230det,det,HillSa99,tackles_assists,1,,,,,
player,201110230det,det,HillSa99,tackles_loss,,,,,,
player,201110230det,det,HillSa99,qb_hits,,,,,,
player,201110230det,det,HillSa99,fumbles_rec,0,,,,,
player,201110230det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201110230det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201110230det,det,HillSa99,fumbles_forced,0,,,,,
player,201110230det,det,LogaSt00,def_int,0,,,,,
player,201110230det,det,LogaSt00,def_int_yds,0,,,,,
player,201110230det,det,LogaSt00,def_int_td,0,,,,,
player,201110230det,det,LogaSt00,def_int_long,0,,,,,
player,201110230det,det,LogaSt00,pass_defended,0,,,,,
player,201110230det,det,LogaSt00,sacks,0.0,,,,,
player,201110230det,det,LogaSt00,tackles_combined,1,,,,,
player,201110230det,det,LogaSt00,tackles_solo,1,,,,,
player,201110230det,det,LogaSt00,tackles_assists,0,,,,,
player,201110230det,det,LogaSt00,tackles_loss,0,,,,,
player,201110230det,det,LogaSt00,qb_hits,0,,,,,
player,201110230det,det,LogaSt00,fumbles_rec,1,,,,,
player,201110230det,det,LogaSt00,fumbles_rec_yds,0,,,,,
player,201110230det,det,LogaSt00,fumbles_rec_td,0,,,,,
player,201110230det,det,LogaSt00,fumbles_forced,0,,,,,
player,201110230det,det,SmitAl98,def_int,0,,,,,
player,201110230det,det,SmitAl98,def_int_yds,0,,,,,
player,201110230det,det,SmitAl98,def_int_td,0,,,,,
player,201110230det,det,SmitAl98,def_int_long,0,,,,,
player,201110230det,det,SmitAl98,pass_defended,0,,,,,
player,201110230det,det,SmitAl98,sacks,0.0,,,,,
player,201110230det,det,SmitAl98,tackles_combined,1,,,,,
player,201110230det,det,SmitAl98,tackles_solo,1,,,,,
player,201110230det,det,SmitAl98,tackles_assists,0,,,,,
player,201110230det,det,SmitAl98,tackles_loss,0,,,,,
player,201110230det,det,SmitAl98,qb_hits,0,,,,,
player,201110230det,det,SmitAl98,fumbles_rec,0,,,,,
player,201110230det,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201110230det,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201110230det,det,SmitAl98,fumbles_forced,0,,,,,
player,201110230det,atl,WeemEr00,kick_ret,3,,,,,
player,201110230det,atl,WeemEr00,kick_ret_yds,82,,,,,
player,201110230det,atl,WeemEr00,kick_ret_yds_per_ret,27.3,,,,,
player,201110230det,atl,WeemEr00,kick_ret_td,0,,,,,
player,201110230det,atl,WeemEr00,kick_ret_long,37,,,,,
player,201110230det,atl,WeemEr00,punt_ret,4,,,,,
player,201110230det,atl,WeemEr00,punt_ret_yds,62,,,,,
player,201110230det,atl,WeemEr00,punt_ret_yds_per_ret,15.5,,,,,
player,201110230det,atl,WeemEr00,punt_ret_td,0,,,,,
player,201110230det,atl,WeemEr00,punt_ret_long,37,,,,,
player,201110230det,det,LogaSt00,kick_ret,5,,,,,
player,201110230det,det,LogaSt00,kick_ret_yds,141,,,,,
player,201110230det,det,LogaSt00,kick_ret_yds_per_ret,28.2,,,,,
player,201110230det,det,LogaSt00,kick_ret_td,0,,,,,
player,201110230det,det,LogaSt00,kick_ret_long,32,,,,,
player,201110230det,det,LogaSt00,punt_ret,1,,,,,
player,201110230det,det,LogaSt00,punt_ret_yds,0,,,,,
player,201110230det,det,LogaSt00,punt_ret_yds_per_ret,0.0,,,,,
player,201110230det,det,LogaSt00,punt_ret_td,0,,,,,
player,201110230det,det,LogaSt00,punt_ret_long,0,,,,,
player,201110230det,atl,bryanmat01,xpm,2,,,,,
player,201110230det,atl,bryanmat01,xpa,2,,,,,
player,201110230det,atl,bryanmat01,fgm,3,,,,,
player,201110230det,atl,bryanmat01,fga,3,,,,,
player,201110230det,atl,bryanmat01,punt,0,,,,,
player,201110230det,atl,bryanmat01,punt_yds,0,,,,,
player,201110230det,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201110230det,atl,bryanmat01,punt_long,0,,,,,
player,201110230det,atl,BoshMa00,xpm,,,,,,
player,201110230det,atl,BoshMa00,xpa,,,,,,
player,201110230det,atl,BoshMa00,fgm,,,,,,
player,201110230det,atl,BoshMa00,fga,,,,,,
player,201110230det,atl,BoshMa00,punt,5,,,,,
player,201110230det,atl,BoshMa00,punt_yds,177,,,,,
player,201110230det,atl,BoshMa00,punt_yds_per_punt,35.4,,,,,
player,201110230det,atl,BoshMa00,punt_long,45,,,,,
player,201110230det,det,hansojas01,xpm,1,,,,,
player,201110230det,det,hansojas01,xpa,1,,,,,
player,201110230det,det,hansojas01,fgm,3,,,,,
player,201110230det,det,hansojas01,fga,3,,,,,
player,201110230det,det,hansojas01,punt,0,,,,,
player,201110230det,det,hansojas01,punt_yds,0,,,,,
player,201110230det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201110230det,det,hansojas01,punt_long,0,,,,,
player,201110230det,det,DonaRy00,xpm,,,,,,
player,201110230det,det,DonaRy00,xpa,,,,,,
player,201110230det,det,DonaRy00,fgm,,,,,,
player,201110230det,det,DonaRy00,fga,,,,,,
player,201110230det,det,DonaRy00,punt,6,,,,,
player,201110230det,det,DonaRy00,punt_yds,263,,,,,
player,201110230det,det,DonaRy00,punt_yds_per_punt,43.8,,,,,
player,201110230det,det,DonaRy00,punt_long,51,,,,,
