game,2011,2,20110918,201109180atl,phi,"Philadelphia Eagles",31,atl,"Atlanta Falcons",35
player,201109180atl,phi,BabiJa20,qb_hits,2,,,,,
player,201109180atl,phi,BabiJa20,fumbles_rec,0,,,,,
player,201109180atl,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201109180atl,phi,BabiJa20,fumbles_forced,0,,,,,
player,201109180atl,phi,ChanJa98,def_int,0,,,,,
player,201109180atl,phi,ChanJa98,def_int_yds,0,,,,,
player,201109180atl,phi,ChanJa98,def_int_td,0,,,,,
player,201109180atl,phi,ChanJa98,def_int_long,0,,,,,
player,201109180atl,phi,ChanJa98,pass_defended,0,,,,,
player,201109180atl,phi,ChanJa98,sacks,0.0,,,,,
player,201109180atl,phi,ChanJa98,tackles_combined,9,,,,,
player,201109180atl,phi,ChanJa98,tackles_solo,5,,,,,
player,201109180atl,phi,ChanJa98,tackles_assists,4,,,,,
player,201109180atl,phi,ChanJa98,tackles_loss,0,,,,,
player,201109180atl,phi,ChanJa98,qb_hits,0,,,,,
player,201109180atl,phi,ChanJa98,fumbles_rec,0,,,,,
player,201109180atl,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201109180atl,phi,ChanJa98,fumbles_forced,0,,,,,
player,201109180atl,phi,PageJa20,def_int,0,,,,,
player,201109180atl,phi,PageJa20,def_int_yds,0,,,,,
player,201109180atl,phi,PageJa20,def_int_td,0,,,,,
player,201109180atl,phi,PageJa20,def_int_long,0,,,,,
player,201109180atl,phi,PageJa20,pass_defended,0,,,,,
player,201109180atl,phi,PageJa20,sacks,0.0,,,,,
player,201109180atl,phi,PageJa20,tackles_combined,9,,,,,
player,201109180atl,phi,PageJa20,tackles_solo,5,,,,,
player,201109180atl,phi,PageJa20,tackles_assists,4,,,,,
player,201109180atl,phi,PageJa20,tackles_loss,0,,,,,
player,201109180atl,phi,PageJa20,qb_hits,0,,,,,
player,201109180atl,phi,PageJa20,fumbles_rec,0,,,,,
player,201109180atl,phi,PageJa20,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,PageJa20,fumbles_rec_td,0,,,,,
player,201109180atl,phi,PageJa20,fumbles_forced,0,,,,,
player,201109180atl,phi,MattCa00,def_int,0,,,,,
player,201109180atl,phi,MattCa00,def_int_yds,0,,,,,
player,201109180atl,phi,MattCa00,def_int_td,0,,,,,
player,201109180atl,phi,MattCa00,def_int_long,0,,,,,
player,201109180atl,phi,MattCa00,pass_defended,0,,,,,
player,201109180atl,phi,MattCa00,sacks,0.0,,,,,
player,201109180atl,phi,MattCa00,tackles_combined,7,,,,,
player,201109180atl,phi,MattCa00,tackles_solo,4,,,,,
player,201109180atl,phi,MattCa00,tackles_assists,3,,,,,
player,201109180atl,phi,MattCa00,tackles_loss,1,,,,,
player,201109180atl,phi,MattCa00,qb_hits,0,,,,,
player,201109180atl,phi,MattCa00,fumbles_rec,0,,,,,
player,201109180atl,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201109180atl,phi,MattCa00,fumbles_forced,0,,,,,
player,201109180atl,phi,ColeKu99,def_int,0,,,,,
player,201109180atl,phi,ColeKu99,def_int_yds,0,,,,,
player,201109180atl,phi,ColeKu99,def_int_td,0,,,,,
player,201109180atl,phi,ColeKu99,def_int_long,0,,,,,
player,201109180atl,phi,ColeKu99,pass_defended,0,,,,,
player,201109180atl,phi,ColeKu99,sacks,0.0,,,,,
player,201109180atl,phi,ColeKu99,tackles_combined,3,,,,,
player,201109180atl,phi,ColeKu99,tackles_solo,1,,,,,
player,201109180atl,phi,ColeKu99,tackles_assists,2,,,,,
player,201109180atl,phi,ColeKu99,tackles_loss,0,,,,,
player,201109180atl,phi,ColeKu99,qb_hits,0,,,,,
player,201109180atl,phi,ColeKu99,fumbles_rec,0,,,,,
player,201109180atl,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201109180atl,phi,ColeKu99,fumbles_forced,0,,,,,
player,201109180atl,phi,DixoAn99,def_int,0,,,,,
player,201109180atl,phi,DixoAn99,def_int_yds,0,,,,,
player,201109180atl,phi,DixoAn99,def_int_td,0,,,,,
player,201109180atl,phi,DixoAn99,def_int_long,0,,,,,
player,201109180atl,phi,DixoAn99,pass_defended,0,,,,,
player,201109180atl,phi,DixoAn99,sacks,0.0,,,,,
player,201109180atl,phi,DixoAn99,tackles_combined,2,,,,,
player,201109180atl,phi,DixoAn99,tackles_solo,1,,,,,
player,201109180atl,phi,DixoAn99,tackles_assists,1,,,,,
player,201109180atl,phi,DixoAn99,tackles_loss,0,,,,,
player,201109180atl,phi,DixoAn99,qb_hits,0,,,,,
player,201109180atl,phi,DixoAn99,fumbles_rec,0,,,,,
player,201109180atl,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201109180atl,phi,DixoAn99,fumbles_forced,0,,,,,
player,201109180atl,phi,FokoMo99,def_int,0,,,,,
player,201109180atl,phi,FokoMo99,def_int_yds,0,,,,,
player,201109180atl,phi,FokoMo99,def_int_td,0,,,,,
player,201109180atl,phi,FokoMo99,def_int_long,0,,,,,
player,201109180atl,phi,FokoMo99,pass_defended,0,,,,,
player,201109180atl,phi,FokoMo99,sacks,0.0,,,,,
player,201109180atl,phi,FokoMo99,tackles_combined,2,,,,,
player,201109180atl,phi,FokoMo99,tackles_solo,1,,,,,
player,201109180atl,phi,FokoMo99,tackles_assists,1,,,,,
player,201109180atl,phi,FokoMo99,tackles_loss,0,,,,,
player,201109180atl,phi,FokoMo99,qb_hits,0,,,,,
player,201109180atl,phi,FokoMo99,fumbles_rec,0,,,,,
player,201109180atl,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201109180atl,phi,FokoMo99,fumbles_forced,0,,,,,
player,201109180atl,phi,HughBr99,def_int,0,,,,,
player,201109180atl,phi,HughBr99,def_int_yds,0,,,,,
player,201109180atl,phi,HughBr99,def_int_td,0,,,,,
player,201109180atl,phi,HughBr99,def_int_long,0,,,,,
player,201109180atl,phi,HughBr99,pass_defended,0,,,,,
player,201109180atl,phi,HughBr99,sacks,0.0,,,,,
player,201109180atl,phi,HughBr99,tackles_combined,2,,,,,
player,201109180atl,phi,HughBr99,tackles_solo,2,,,,,
player,201109180atl,phi,HughBr99,tackles_assists,0,,,,,
player,201109180atl,phi,HughBr99,tackles_loss,0,,,,,
player,201109180atl,phi,HughBr99,qb_hits,0,,,,,
player,201109180atl,phi,HughBr99,fumbles_rec,0,,,,,
player,201109180atl,phi,HughBr99,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,HughBr99,fumbles_rec_td,0,,,,,
player,201109180atl,phi,HughBr99,fumbles_forced,0,,,,,
player,201109180atl,phi,AndeCo01,def_int,0,,,,,
player,201109180atl,phi,AndeCo01,def_int_yds,0,,,,,
player,201109180atl,phi,AndeCo01,def_int_td,0,,,,,
player,201109180atl,phi,AndeCo01,def_int_long,0,,,,,
player,201109180atl,phi,AndeCo01,pass_defended,0,,,,,
player,201109180atl,phi,AndeCo01,sacks,0.0,,,,,
player,201109180atl,phi,AndeCo01,tackles_combined,1,,,,,
player,201109180atl,phi,AndeCo01,tackles_solo,1,,,,,
player,201109180atl,phi,AndeCo01,tackles_assists,0,,,,,
player,201109180atl,phi,AndeCo01,tackles_loss,0,,,,,
player,201109180atl,phi,AndeCo01,qb_hits,0,,,,,
player,201109180atl,phi,AndeCo01,fumbles_rec,0,,,,,
player,201109180atl,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201109180atl,phi,AndeCo01,fumbles_forced,0,,,,,
player,201109180atl,phi,AvanJa00,def_int,0,,,,,
player,201109180atl,phi,AvanJa00,def_int_yds,0,,,,,
player,201109180atl,phi,AvanJa00,def_int_td,0,,,,,
player,201109180atl,phi,AvanJa00,def_int_long,0,,,,,
player,201109180atl,phi,AvanJa00,pass_defended,0,,,,,
player,201109180atl,phi,AvanJa00,sacks,0.0,,,,,
player,201109180atl,phi,AvanJa00,tackles_combined,1,,,,,
player,201109180atl,phi,AvanJa00,tackles_solo,0,,,,,
player,201109180atl,phi,AvanJa00,tackles_assists,1,,,,,
player,201109180atl,phi,AvanJa00,tackles_loss,0,,,,,
player,201109180atl,phi,AvanJa00,qb_hits,0,,,,,
player,201109180atl,phi,AvanJa00,fumbles_rec,0,,,,,
player,201109180atl,phi,AvanJa00,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,AvanJa00,fumbles_rec_td,0,,,,,
player,201109180atl,phi,AvanJa00,fumbles_forced,0,,,,,
player,201109180atl,phi,ThomJu20,def_int,0,,,,,
player,201109180atl,phi,ThomJu20,def_int_yds,0,,,,,
player,201109180atl,phi,ThomJu20,def_int_td,0,,,,,
player,201109180atl,phi,ThomJu20,def_int_long,0,,,,,
player,201109180atl,phi,ThomJu20,pass_defended,0,,,,,
player,201109180atl,phi,ThomJu20,sacks,0.0,,,,,
player,201109180atl,phi,ThomJu20,tackles_combined,1,,,,,
player,201109180atl,phi,ThomJu20,tackles_solo,0,,,,,
player,201109180atl,phi,ThomJu20,tackles_assists,1,,,,,
player,201109180atl,phi,ThomJu20,tackles_loss,0,,,,,
player,201109180atl,phi,ThomJu20,qb_hits,0,,,,,
player,201109180atl,phi,ThomJu20,fumbles_rec,0,,,,,
player,201109180atl,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201109180atl,phi,ThomJu20,fumbles_forced,0,,,,,
player,201109180atl,phi,PattMi20,def_int,0,,,,,
player,201109180atl,phi,PattMi20,def_int_yds,0,,,,,
player,201109180atl,phi,PattMi20,def_int_td,0,,,,,
player,201109180atl,phi,PattMi20,def_int_long,0,,,,,
player,201109180atl,phi,PattMi20,pass_defended,0,,,,,
player,201109180atl,phi,PattMi20,sacks,0.0,,,,,
player,201109180atl,phi,PattMi20,tackles_combined,1,,,,,
player,201109180atl,phi,PattMi20,tackles_solo,0,,,,,
player,201109180atl,phi,PattMi20,tackles_assists,1,,,,,
player,201109180atl,phi,PattMi20,tackles_loss,0,,,,,
player,201109180atl,phi,PattMi20,qb_hits,0,,,,,
player,201109180atl,phi,PattMi20,fumbles_rec,0,,,,,
player,201109180atl,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201109180atl,phi,PattMi20,fumbles_forced,0,,,,,
player,201109180atl,phi,RodgDo99,def_int,0,,,,,
player,201109180atl,phi,RodgDo99,def_int_yds,0,,,,,
player,201109180atl,phi,RodgDo99,def_int_td,0,,,,,
player,201109180atl,phi,RodgDo99,def_int_long,0,,,,,
player,201109180atl,phi,RodgDo99,pass_defended,1,,,,,
player,201109180atl,phi,RodgDo99,sacks,0.0,,,,,
player,201109180atl,phi,RodgDo99,tackles_combined,1,,,,,
player,201109180atl,phi,RodgDo99,tackles_solo,1,,,,,
player,201109180atl,phi,RodgDo99,tackles_assists,0,,,,,
player,201109180atl,phi,RodgDo99,tackles_loss,0,,,,,
player,201109180atl,phi,RodgDo99,qb_hits,0,,,,,
player,201109180atl,phi,RodgDo99,fumbles_rec,0,,,,,
player,201109180atl,phi,RodgDo99,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,RodgDo99,fumbles_rec_td,0,,,,,
player,201109180atl,phi,RodgDo99,fumbles_forced,0,,,,,
player,201109180atl,phi,SchmOw00,def_int,0,,,,,
player,201109180atl,phi,SchmOw00,def_int_yds,0,,,,,
player,201109180atl,phi,SchmOw00,def_int_td,0,,,,,
player,201109180atl,phi,SchmOw00,def_int_long,0,,,,,
player,201109180atl,phi,SchmOw00,pass_defended,0,,,,,
player,201109180atl,phi,SchmOw00,sacks,0.0,,,,,
player,201109180atl,phi,SchmOw00,tackles_combined,1,,,,,
player,201109180atl,phi,SchmOw00,tackles_solo,0,,,,,
player,201109180atl,phi,SchmOw00,tackles_assists,1,,,,,
player,201109180atl,phi,SchmOw00,tackles_loss,0,,,,,
player,201109180atl,phi,SchmOw00,qb_hits,0,,,,,
player,201109180atl,phi,SchmOw00,fumbles_rec,0,,,,,
player,201109180atl,phi,SchmOw00,fumbles_rec_yds,0,,,,,
player,201109180atl,phi,SchmOw00,fumbles_rec_td,0,,,,,
player,201109180atl,phi,SchmOw00,fumbles_forced,0,,,,,
player,201109180atl,atl,HaydKe20,def_int,1,,,,,
player,201109180atl,atl,HaydKe20,def_int_yds,2,,,,,
player,201109180atl,atl,HaydKe20,def_int_td,0,,,,,
player,201109180atl,atl,HaydKe20,def_int_long,2,,,,,
player,201109180atl,atl,HaydKe20,pass_defended,1,,,,,
player,201109180atl,atl,HaydKe20,sacks,0.0,,,,,
player,201109180atl,atl,HaydKe20,tackles_combined,2,,,,,
player,201109180atl,atl,HaydKe20,tackles_solo,2,,,,,
player,201109180atl,atl,HaydKe20,tackles_assists,0,,,,,
player,201109180atl,atl,HaydKe20,tackles_loss,0,,,,,
player,201109180atl,atl,HaydKe20,qb_hits,0,,,,,
player,201109180atl,atl,HaydKe20,fumbles_rec,0,,,,,
player,201109180atl,atl,HaydKe20,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,HaydKe20,fumbles_rec_td,0,,,,,
player,201109180atl,atl,HaydKe20,fumbles_forced,0,,,,,
player,201109180atl,atl,LoftCu99,def_int,0,,,,,
player,201109180atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201109180atl,atl,LoftCu99,def_int_td,0,,,,,
player,201109180atl,atl,LoftCu99,def_int_long,0,,,,,
player,201109180atl,atl,LoftCu99,pass_defended,2,,,,,
player,201109180atl,atl,LoftCu99,sacks,0.0,,,,,
player,201109180atl,atl,LoftCu99,tackles_combined,10,,,,,
player,201109180atl,atl,LoftCu99,tackles_solo,6,,,,,
player,201109180atl,atl,LoftCu99,tackles_assists,4,,,,,
player,201109180atl,atl,LoftCu99,tackles_loss,0,,,,,
player,201109180atl,atl,LoftCu99,qb_hits,0,,,,,
player,201109180atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201109180atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201109180atl,atl,WeatSe99,def_int,0,,,,,
player,201109180atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201109180atl,atl,WeatSe99,def_int_td,0,,,,,
player,201109180atl,atl,WeatSe99,def_int_long,0,,,,,
player,201109180atl,atl,WeatSe99,pass_defended,0,,,,,
player,201109180atl,atl,WeatSe99,sacks,0.0,,,,,
player,201109180atl,atl,WeatSe99,tackles_combined,10,,,,,
player,201109180atl,atl,WeatSe99,tackles_solo,7,,,,,
player,201109180atl,atl,WeatSe99,tackles_assists,3,,,,,
player,201109180atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201109180atl,atl,WeatSe99,qb_hits,0,,,,,
player,201109180atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201109180atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201109180atl,atl,GrimBr20,def_int,0,,,,,
player,201109180atl,atl,GrimBr20,def_int_yds,0,,,,,
player,201109180atl,atl,GrimBr20,def_int_td,0,,,,,
player,201109180atl,atl,GrimBr20,def_int_long,0,,,,,
player,201109180atl,atl,GrimBr20,pass_defended,0,,,,,
player,201109180atl,atl,GrimBr20,sacks,0.0,,,,,
player,201109180atl,atl,GrimBr20,tackles_combined,6,,,,,
player,201109180atl,atl,GrimBr20,tackles_solo,5,,,,,
player,201109180atl,atl,GrimBr20,tackles_assists,1,,,,,
player,201109180atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201109180atl,atl,GrimBr20,qb_hits,0,,,,,
player,201109180atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201109180atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201109180atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201109180atl,atl,RobiDu20,def_int,0,,,,,
player,201109180atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201109180atl,atl,RobiDu20,def_int_td,0,,,,,
player,201109180atl,atl,RobiDu20,def_int_long,0,,,,,
player,201109180atl,atl,RobiDu20,pass_defended,1,,,,,
player,201109180atl,atl,RobiDu20,sacks,0.0,,,,,
player,201109180atl,atl,RobiDu20,tackles_combined,6,,,,,
player,201109180atl,atl,RobiDu20,tackles_solo,5,,,,,
player,201109180atl,atl,RobiDu20,tackles_assists,1,,,,,
player,201109180atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201109180atl,atl,RobiDu20,qb_hits,0,,,,,
player,201109180atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201109180atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201109180atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201109180atl,atl,MoorWi99,def_int,0,,,,,
player,201109180atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201109180atl,atl,MoorWi99,def_int_td,0,,,,,
player,201109180atl,atl,MoorWi99,def_int_long,0,,,,,
player,201109180atl,atl,MoorWi99,pass_defended,0,,,,,
player,201109180atl,atl,MoorWi99,sacks,0.0,,,,,
player,201109180atl,atl,MoorWi99,tackles_combined,5,,,,,
player,201109180atl,atl,MoorWi99,tackles_solo,4,,,,,
player,201109180atl,atl,MoorWi99,tackles_assists,1,,,,,
player,201109180atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201109180atl,atl,MoorWi99,qb_hits,1,,,,,
player,201109180atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201109180atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201109180atl,atl,OwenCh99,def_int,0,,,,,
player,201109180atl,atl,OwenCh99,def_int_yds,0,,,,,
player,201109180atl,atl,OwenCh99,def_int_td,0,,,,,
player,201109180atl,atl,OwenCh99,def_int_long,0,,,,,
player,201109180atl,atl,OwenCh99,pass_defended,0,,,,,
player,201109180atl,atl,OwenCh99,sacks,0.0,,,,,
player,201109180atl,atl,OwenCh99,tackles_combined,5,,,,,
player,201109180atl,atl,OwenCh99,tackles_solo,4,,,,,
player,201109180atl,atl,OwenCh99,tackles_assists,1,,,,,
player,201109180atl,atl,OwenCh99,tackles_loss,1,,,,,
player,201109180atl,atl,OwenCh99,qb_hits,0,,,,,
player,201109180atl,atl,OwenCh99,fumbles_rec,0,,,,,
player,201109180atl,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,OwenCh99,fumbles_forced,0,,,,,
player,201109180atl,atl,BierKr99,def_int,0,,,,,
player,201109180atl,atl,BierKr99,def_int_yds,0,,,,,
player,201109180atl,atl,BierKr99,def_int_td,0,,,,,
player,201109180atl,atl,BierKr99,def_int_long,0,,,,,
player,201109180atl,atl,BierKr99,pass_defended,0,,,,,
player,201109180atl,atl,BierKr99,sacks,0.0,,,,,
player,201109180atl,atl,BierKr99,tackles_combined,4,,,,,
player,201109180atl,atl,BierKr99,tackles_solo,2,,,,,
player,201109180atl,atl,BierKr99,tackles_assists,2,,,,,
player,201109180atl,atl,BierKr99,tackles_loss,0,,,,,
player,201109180atl,atl,BierKr99,qb_hits,0,,,,,
player,201109180atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201109180atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201109180atl,atl,NichSt99,def_int,0,,,,,
player,201109180atl,atl,NichSt99,def_int_yds,0,,,,,
player,201109180atl,atl,NichSt99,def_int_td,0,,,,,
player,201109180atl,atl,NichSt99,def_int_long,0,,,,,
player,201109180atl,atl,NichSt99,pass_defended,0,,,,,
player,201109180atl,atl,NichSt99,sacks,0.0,,,,,
player,201109180atl,atl,NichSt99,tackles_combined,4,,,,,
player,201109180atl,atl,NichSt99,tackles_solo,4,,,,,
player,201109180atl,atl,NichSt99,tackles_assists,0,,,,,
player,201109180atl,atl,NichSt99,tackles_loss,0,,,,,
player,201109180atl,atl,NichSt99,qb_hits,0,,,,,
player,201109180atl,atl,NichSt99,fumbles_rec,1,,,,,
player,201109180atl,atl,NichSt99,fumbles_rec_yds,2,,,,,
player,201109180atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,NichSt99,fumbles_forced,1,,,,,
player,201109180atl,atl,SandJa21,def_int,0,,,,,
player,201109180atl,atl,SandJa21,def_int_yds,0,,,,,
player,201109180atl,atl,SandJa21,def_int_td,0,,,,,
player,201109180atl,atl,SandJa21,def_int_long,0,,,,,
player,201109180atl,atl,SandJa21,pass_defended,0,,,,,
player,201109180atl,atl,SandJa21,sacks,0.0,,,,,
player,201109180atl,atl,SandJa21,tackles_combined,4,,,,,
player,201109180atl,atl,SandJa21,tackles_solo,4,,,,,
player,201109180atl,atl,SandJa21,tackles_assists,0,,,,,
player,201109180atl,atl,SandJa21,tackles_loss,0,,,,,
player,201109180atl,atl,SandJa21,qb_hits,0,,,,,
player,201109180atl,atl,SandJa21,fumbles_rec,0,,,,,
player,201109180atl,atl,SandJa21,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,SandJa21,fumbles_rec_td,0,,,,,
player,201109180atl,atl,SandJa21,fumbles_forced,0,,,,,
player,201109180atl,atl,AbraJo00,def_int,0,,,,,
player,201109180atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201109180atl,atl,AbraJo00,def_int_td,0,,,,,
player,201109180atl,atl,AbraJo00,def_int_long,0,,,,,
player,201109180atl,atl,AbraJo00,pass_defended,0,,,,,
player,201109180atl,atl,AbraJo00,sacks,0.0,,,,,
player,201109180atl,atl,AbraJo00,tackles_combined,2,,,,,
player,201109180atl,atl,AbraJo00,tackles_solo,2,,,,,
player,201109180atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201109180atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201109180atl,atl,AbraJo00,qb_hits,1,,,,,
player,201109180atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201109180atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201109180atl,atl,AbraJo00,fumbles_forced,1,,,,,
player,201109180atl,atl,EdwaRa21,def_int,0,,,,,
player,201109180atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201109180atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201109180atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201109180atl,atl,EdwaRa21,pass_defended,0,,,,,
player,201109180atl,atl,EdwaRa21,sacks,0.0,,,,,
player,201109180atl,atl,EdwaRa21,tackles_combined,2,,,,,
player,201109180atl,atl,EdwaRa21,tackles_solo,2,,,,,
player,201109180atl,atl,EdwaRa21,tackles_assists,0,,,,,
player,201109180atl,atl,EdwaRa21,tackles_loss,1,,,,,
player,201109180atl,atl,EdwaRa21,qb_hits,1,,,,,
player,201109180atl,atl,EdwaRa21,fumbles_rec,1,,,,,
player,201109180atl,atl,EdwaRa21,fumbles_rec_yds,64,,,,,
player,201109180atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201109180atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201109180atl,atl,BoshMa00,def_int,0,,,,,
player,201109180atl,atl,BoshMa00,def_int_yds,0,,,,,
player,201109180atl,atl,BoshMa00,def_int_td,0,,,,,
player,201109180atl,atl,BoshMa00,def_int_long,0,,,,,
player,201109180atl,atl,BoshMa00,pass_defended,0,,,,,
player,201109180atl,atl,BoshMa00,sacks,0.0,,,,,
player,201109180atl,atl,BoshMa00,tackles_combined,1,,,,,
player,201109180atl,atl,BoshMa00,tackles_solo,1,,,,,
player,201109180atl,atl,BoshMa00,tackles_assists,0,,,,,
player,201109180atl,atl,BoshMa00,tackles_loss,0,,,,,
player,201109180atl,atl,BoshMa00,qb_hits,0,,,,,
player,201109180atl,atl,BoshMa00,fumbles_rec,0,,,,,
player,201109180atl,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201109180atl,atl,BoshMa00,fumbles_forced,0,,,,,
player,201109180atl,atl,DentAk00,def_int,0,,,,,
player,201109180atl,atl,DentAk00,def_int_yds,0,,,,,
player,201109180atl,atl,DentAk00,def_int_td,0,,,,,
player,201109180atl,atl,DentAk00,def_int_long,0,,,,,
player,201109180atl,atl,DentAk00,pass_defended,0,,,,,
player,201109180atl,atl,DentAk00,sacks,0.0,,,,,
player,201109180atl,atl,DentAk00,tackles_combined,1,,,,,
player,201109180atl,atl,DentAk00,tackles_solo,0,,,,,
player,201109180atl,atl,DentAk00,tackles_assists,1,,,,,
player,201109180atl,atl,DentAk00,tackles_loss,0,,,,,
player,201109180atl,atl,DentAk00,qb_hits,0,,,,,
player,201109180atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201109180atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201109180atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201109180atl,atl,JerrPe99,def_int,0,,,,,
player,201109180atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201109180atl,atl,JerrPe99,def_int_td,0,,,,,
player,201109180atl,atl,JerrPe99,def_int_long,0,,,,,
player,201109180atl,atl,JerrPe99,pass_defended,0,,,,,
player,201109180atl,atl,JerrPe99,sacks,0.0,,,,,
player,201109180atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201109180atl,atl,JerrPe99,tackles_solo,1,,,,,
player,201109180atl,atl,JerrPe99,tackles_assists,0,,,,,
player,201109180atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201109180atl,atl,JerrPe99,qb_hits,2,,,,,
player,201109180atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201109180atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,JerrPe99,fumbles_forced,1,,,,,
player,201109180atl,atl,SchiSh99,def_int,0,,,,,
player,201109180atl,atl,SchiSh99,def_int_yds,0,,,,,
player,201109180atl,atl,SchiSh99,def_int_td,0,,,,,
player,201109180atl,atl,SchiSh99,def_int_long,0,,,,,
player,201109180atl,atl,SchiSh99,pass_defended,0,,,,,
player,201109180atl,atl,SchiSh99,sacks,0.0,,,,,
player,201109180atl,atl,SchiSh99,tackles_combined,1,,,,,
player,201109180atl,atl,SchiSh99,tackles_solo,1,,,,,
player,201109180atl,atl,SchiSh99,tackles_assists,0,,,,,
player,201109180atl,atl,SchiSh99,tackles_loss,0,,,,,
player,201109180atl,atl,SchiSh99,qb_hits,0,,,,,
player,201109180atl,atl,SchiSh99,fumbles_rec,0,,,,,
player,201109180atl,atl,SchiSh99,fumbles_rec_yds,0,,,,,
