game,2011,8,20111030,201110300sfo,cle,"Cleveland Browns",10,sfo,"San Francisco 49ers",20
player,201110300sfo,cle,CribJo01,rush_att,0,,,,,
player,201110300sfo,cle,CribJo01,rush_yds,0,,,,,
player,201110300sfo,cle,CribJo01,rush_td,0,,,,,
player,201110300sfo,cle,CribJo01,rush_long,0,,,,,
player,201110300sfo,cle,CribJo01,targets,3,,,,,
player,201110300sfo,cle,CribJo01,rec,2,,,,,
player,201110300sfo,cle,CribJo01,rec_yds,56,,,,,
player,201110300sfo,cle,CribJo01,rec_td,1,,,,,
player,201110300sfo,cle,CribJo01,rec_long,45,,,,,
player,201110300sfo,cle,CribJo01,fumbles,0,,,,,
player,201110300sfo,cle,CribJo01,fumbles_lost,,,,,,
player,201110300sfo,cle,NorwJo00,pass_cmp,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_att,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_yds,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_td,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_int,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_sacked,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_sacked_yds,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_long,0,,,,,
player,201110300sfo,cle,NorwJo00,pass_rating,,,,,,
player,201110300sfo,cle,NorwJo00,rush_att,0,,,,,
player,201110300sfo,cle,NorwJo00,rush_yds,0,,,,,
player,201110300sfo,cle,NorwJo00,rush_td,0,,,,,
player,201110300sfo,cle,NorwJo00,rush_long,0,,,,,
player,201110300sfo,cle,NorwJo00,targets,6,,,,,
player,201110300sfo,cle,NorwJo00,rec,5,,,,,
player,201110300sfo,cle,NorwJo00,rec_yds,32,,,,,
player,201110300sfo,cle,NorwJo00,rec_td,0,,,,,
player,201110300sfo,cle,NorwJo00,rec_long,14,,,,,
player,201110300sfo,cle,NorwJo00,fumbles,0,,,,,
player,201110300sfo,cle,NorwJo00,fumbles_lost,,,,,,
player,201110300sfo,cle,SmitAl02,pass_cmp,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_att,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_yds,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_td,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_int,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_sacked,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_sacked_yds,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_long,0,,,,,
player,201110300sfo,cle,SmitAl02,pass_rating,,,,,,
player,201110300sfo,cle,SmitAl02,rush_att,0,,,,,
player,201110300sfo,cle,SmitAl02,rush_yds,0,,,,,
player,201110300sfo,cle,SmitAl02,rush_td,0,,,,,
player,201110300sfo,cle,SmitAl02,rush_long,0,,,,,
player,201110300sfo,cle,SmitAl02,targets,1,,,,,
player,201110300sfo,cle,SmitAl02,rec,1,,,,,
player,201110300sfo,cle,SmitAl02,rec_yds,20,,,,,
player,201110300sfo,cle,SmitAl02,rec_td,0,,,,,
player,201110300sfo,cle,SmitAl02,rec_long,20,,,,,
player,201110300sfo,cle,SmitAl02,fumbles,0,,,,,
player,201110300sfo,cle,SmitAl02,fumbles_lost,,,,,,
player,201110300sfo,cle,MoorEv00,pass_cmp,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_att,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_yds,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_td,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_int,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_sacked,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_sacked_yds,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_long,0,,,,,
player,201110300sfo,cle,MoorEv00,pass_rating,,,,,,
player,201110300sfo,cle,MoorEv00,rush_att,0,,,,,
player,201110300sfo,cle,MoorEv00,rush_yds,0,,,,,
player,201110300sfo,cle,MoorEv00,rush_td,0,,,,,
player,201110300sfo,cle,MoorEv00,rush_long,0,,,,,
player,201110300sfo,cle,MoorEv00,targets,2,,,,,
player,201110300sfo,cle,MoorEv00,rec,2,,,,,
player,201110300sfo,cle,MoorEv00,rec_yds,17,,,,,
player,201110300sfo,cle,MoorEv00,rec_td,0,,,,,
player,201110300sfo,cle,MoorEv00,rec_long,12,,,,,
player,201110300sfo,cle,MoorEv00,fumbles,0,,,,,
player,201110300sfo,cle,MoorEv00,fumbles_lost,,,,,,
player,201110300sfo,cle,LittGr00,pass_cmp,0,,,,,
player,201110300sfo,cle,LittGr00,pass_att,0,,,,,
player,201110300sfo,cle,LittGr00,pass_yds,0,,,,,
player,201110300sfo,cle,LittGr00,pass_td,0,,,,,
player,201110300sfo,cle,LittGr00,pass_int,0,,,,,
player,201110300sfo,cle,LittGr00,pass_sacked,0,,,,,
player,201110300sfo,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201110300sfo,cle,LittGr00,pass_long,0,,,,,
player,201110300sfo,cle,LittGr00,pass_rating,,,,,,
player,201110300sfo,cle,LittGr00,rush_att,1,,,,,
player,201110300sfo,cle,LittGr00,rush_yds,-8,,,,,
player,201110300sfo,cle,LittGr00,rush_td,0,,,,,
player,201110300sfo,cle,LittGr00,rush_long,-8,,,,,
player,201110300sfo,cle,LittGr00,targets,11,,,,,
player,201110300sfo,cle,LittGr00,rec,4,,,,,
player,201110300sfo,cle,LittGr00,rec_yds,28,,,,,
player,201110300sfo,cle,LittGr00,rec_td,0,,,,,
player,201110300sfo,cle,LittGr00,rec_long,9,,,,,
player,201110300sfo,cle,LittGr00,fumbles,0,,,,,
player,201110300sfo,cle,LittGr00,fumbles_lost,,,,,,
player,201110300sfo,sfo,SmitAl03,pass_cmp,15,,,,,
player,201110300sfo,sfo,SmitAl03,pass_att,24,,,,,
player,201110300sfo,sfo,SmitAl03,pass_yds,177,,,,,
player,201110300sfo,sfo,SmitAl03,pass_td,1,,,,,
player,201110300sfo,sfo,SmitAl03,pass_int,0,,,,,
player,201110300sfo,sfo,SmitAl03,pass_sacked,1,,,,,
player,201110300sfo,sfo,SmitAl03,pass_sacked_yds,3,,,,,
player,201110300sfo,sfo,SmitAl03,pass_long,41,,,,,
player,201110300sfo,sfo,SmitAl03,pass_rating,98.8,,,,,
player,201110300sfo,sfo,SmitAl03,rush_att,4,,,,,
player,201110300sfo,sfo,SmitAl03,rush_yds,22,,,,,
player,201110300sfo,sfo,SmitAl03,rush_td,0,,,,,
player,201110300sfo,sfo,SmitAl03,rush_long,9,,,,,
player,201110300sfo,sfo,SmitAl03,targets,0,,,,,
player,201110300sfo,sfo,SmitAl03,rec,0,,,,,
player,201110300sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201110300sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201110300sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201110300sfo,sfo,SmitAl03,fumbles,1,,,,,
player,201110300sfo,sfo,SmitAl03,fumbles_lost,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201110300sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201110300sfo,sfo,GoreFr00,rush_att,31,,,,,
player,201110300sfo,sfo,GoreFr00,rush_yds,134,,,,,
player,201110300sfo,sfo,GoreFr00,rush_td,1,,,,,
player,201110300sfo,sfo,GoreFr00,rush_long,26,,,,,
player,201110300sfo,sfo,GoreFr00,targets,0,,,,,
player,201110300sfo,sfo,GoreFr00,rec,0,,,,,
player,201110300sfo,sfo,GoreFr00,rec_yds,0,,,,,
player,201110300sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201110300sfo,sfo,GoreFr00,rec_long,0,,,,,
player,201110300sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201110300sfo,sfo,GoreFr00,fumbles_lost,,,,,,
player,201110300sfo,sfo,HuntKe00,pass_cmp,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_att,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_yds,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_td,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_int,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_sacked,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_long,0,,,,,
player,201110300sfo,sfo,HuntKe00,pass_rating,,,,,,
player,201110300sfo,sfo,HuntKe00,rush_att,3,,,,,
player,201110300sfo,sfo,HuntKe00,rush_yds,26,,,,,
player,201110300sfo,sfo,HuntKe00,rush_td,0,,,,,
player,201110300sfo,sfo,HuntKe00,rush_long,26,,,,,
player,201110300sfo,sfo,HuntKe00,targets,0,,,,,
player,201110300sfo,sfo,HuntKe00,rec,0,,,,,
player,201110300sfo,sfo,HuntKe00,rec_yds,0,,,,,
player,201110300sfo,sfo,HuntKe00,rec_td,0,,,,,
player,201110300sfo,sfo,HuntKe00,rec_long,0,,,,,
player,201110300sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201110300sfo,sfo,HuntKe00,fumbles_lost,,,,,,
player,201110300sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201110300sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201110300sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201110300sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201110300sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201110300sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201110300sfo,sfo,CrabMi00,targets,9,,,,,
player,201110300sfo,sfo,CrabMi00,rec,5,,,,,
player,201110300sfo,sfo,CrabMi00,rec_yds,54,,,,,
player,201110300sfo,sfo,CrabMi00,rec_td,1,,,,,
player,201110300sfo,sfo,CrabMi00,rec_long,41,,,,,
player,201110300sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201110300sfo,sfo,CrabMi00,fumbles_lost,,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_cmp,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_att,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_yds,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_td,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_int,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_sacked,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_long,0,,,,,
player,201110300sfo,sfo,EdwaBr00,pass_rating,,,,,,
player,201110300sfo,sfo,EdwaBr00,rush_att,0,,,,,
player,201110300sfo,sfo,EdwaBr00,rush_yds,0,,,,,
player,201110300sfo,sfo,EdwaBr00,rush_td,0,,,,,
player,201110300sfo,sfo,EdwaBr00,rush_long,0,,,,,
player,201110300sfo,sfo,EdwaBr00,targets,7,,,,,
player,201110300sfo,sfo,EdwaBr00,rec,4,,,,,
player,201110300sfo,sfo,EdwaBr00,rec_yds,42,,,,,
player,201110300sfo,sfo,EdwaBr00,rec_td,0,,,,,
player,201110300sfo,sfo,EdwaBr00,rec_long,13,,,,,
player,201110300sfo,sfo,EdwaBr00,fumbles,0,,,,,
player,201110300sfo,sfo,EdwaBr00,fumbles_lost,,,,,,
player,201110300sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201110300sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201110300sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201110300sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201110300sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201110300sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201110300sfo,sfo,DaviVe00,targets,3,,,,,
player,201110300sfo,sfo,DaviVe00,rec,3,,,,,
player,201110300sfo,sfo,DaviVe00,rec_yds,27,,,,,
player,201110300sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201110300sfo,sfo,DaviVe00,rec_long,19,,,,,
player,201110300sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201110300sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201110300sfo,sfo,PeelJu00,pass_cmp,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_att,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_yds,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_td,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_int,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_sacked,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_long,0,,,,,
player,201110300sfo,sfo,PeelJu00,pass_rating,,,,,,
player,201110300sfo,sfo,PeelJu00,rush_att,0,,,,,
player,201110300sfo,sfo,PeelJu00,rush_yds,0,,,,,
player,201110300sfo,sfo,PeelJu00,rush_td,0,,,,,
player,201110300sfo,sfo,PeelJu00,rush_long,0,,,,,
player,201110300sfo,sfo,PeelJu00,targets,1,,,,,
player,201110300sfo,sfo,PeelJu00,rec,1,,,,,
player,201110300sfo,sfo,PeelJu00,rec_yds,19,,,,,
player,201110300sfo,sfo,PeelJu00,rec_td,0,,,,,
player,201110300sfo,sfo,PeelJu00,rec_long,19,,,,,
player,201110300sfo,sfo,PeelJu00,fumbles,0,,,,,
player,201110300sfo,sfo,PeelJu00,fumbles_lost,,,,,,
player,201110300sfo,sfo,SopoIs20,pass_cmp,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_att,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_yds,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_td,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_int,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_sacked,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_long,0,,,,,
player,201110300sfo,sfo,SopoIs20,pass_rating,,,,,,
player,201110300sfo,sfo,SopoIs20,rush_att,0,,,,,
player,201110300sfo,sfo,SopoIs20,rush_yds,0,,,,,
player,201110300sfo,sfo,SopoIs20,rush_td,0,,,,,
player,201110300sfo,sfo,SopoIs20,rush_long,0,,,,,
player,201110300sfo,sfo,SopoIs20,targets,1,,,,,
player,201110300sfo,sfo,SopoIs20,rec,1,,,,,
player,201110300sfo,sfo,SopoIs20,rec_yds,18,,,,,
player,201110300sfo,sfo,SopoIs20,rec_td,0,,,,,
player,201110300sfo,sfo,SopoIs20,rec_long,18,,,,,
player,201110300sfo,sfo,SopoIs20,fumbles,0,,,,,
player,201110300sfo,sfo,SopoIs20,fumbles_lost,,,,,,
player,201110300sfo,sfo,StalJo20,pass_cmp,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_att,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_yds,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_td,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_int,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_sacked,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_long,0,,,,,
player,201110300sfo,sfo,StalJo20,pass_rating,,,,,,
player,201110300sfo,sfo,StalJo20,rush_att,0,,,,,
player,201110300sfo,sfo,StalJo20,rush_yds,0,,,,,
player,201110300sfo,sfo,StalJo20,rush_td,0,,,,,
player,201110300sfo,sfo,StalJo20,rush_long,0,,,,,
player,201110300sfo,sfo,StalJo20,targets,1,,,,,
player,201110300sfo,sfo,StalJo20,rec,1,,,,,
player,201110300sfo,sfo,StalJo20,rec_yds,17,,,,,
player,201110300sfo,sfo,StalJo20,rec_td,0,,,,,
player,201110300sfo,sfo,StalJo20,rec_long,17,,,,,
player,201110300sfo,sfo,StalJo20,fumbles,0,,,,,
player,201110300sfo,sfo,StalJo20,fumbles_lost,,,,,,
player,201110300sfo,sfo,MillBr02,pass_cmp,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_att,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_yds,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_td,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_int,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_sacked,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_long,0,,,,,
player,201110300sfo,sfo,MillBr02,pass_rating,,,,,,
player,201110300sfo,sfo,MillBr02,rush_att,0,,,,,
player,201110300sfo,sfo,MillBr02,rush_yds,0,,,,,
player,201110300sfo,sfo,MillBr02,rush_td,0,,,,,
player,201110300sfo,sfo,MillBr02,rush_long,0,,,,,
player,201110300sfo,sfo,MillBr02,targets,1,,,,,
player,201110300sfo,sfo,MillBr02,rec,0,,,,,
player,201110300sfo,sfo,MillBr02,rec_yds,0,,,,,
player,201110300sfo,sfo,MillBr02,rec_td,0,,,,,
player,201110300sfo,sfo,MillBr02,rec_long,0,,,,,
player,201110300sfo,sfo,MillBr02,fumbles,0,,,,,
player,201110300sfo,sfo,MillBr02,fumbles_lost,,,,,,
player,201110300sfo,sfo,GinnTe00,pass_cmp,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_att,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_yds,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_td,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_int,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_sacked,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_sacked_yds,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_long,0,,,,,
player,201110300sfo,sfo,GinnTe00,pass_rating,,,,,,
player,201110300sfo,sfo,GinnTe00,rush_att,1,,,,,
player,201110300sfo,sfo,GinnTe00,rush_yds,-8,,,,,
player,201110300sfo,sfo,GinnTe00,rush_td,0,,,,,
