game,2011,6,20111016,201110160nyg,buf,"Buffalo Bills",24,nyg,"New York Giants",27
player,201110160nyg,buf,EdwaDw20,pass_defended,0,,,,,
player,201110160nyg,buf,EdwaDw20,sacks,0.0,,,,,
player,201110160nyg,buf,EdwaDw20,tackles_combined,7,,,,,
player,201110160nyg,buf,EdwaDw20,tackles_solo,4,,,,,
player,201110160nyg,buf,EdwaDw20,tackles_assists,3,,,,,
player,201110160nyg,buf,EdwaDw20,tackles_loss,0,,,,,
player,201110160nyg,buf,EdwaDw20,qb_hits,0,,,,,
player,201110160nyg,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201110160nyg,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201110160nyg,buf,FlorDr20,def_int,0,,,,,
player,201110160nyg,buf,FlorDr20,def_int_yds,0,,,,,
player,201110160nyg,buf,FlorDr20,def_int_td,0,,,,,
player,201110160nyg,buf,FlorDr20,def_int_long,0,,,,,
player,201110160nyg,buf,FlorDr20,pass_defended,0,,,,,
player,201110160nyg,buf,FlorDr20,sacks,0.0,,,,,
player,201110160nyg,buf,FlorDr20,tackles_combined,7,,,,,
player,201110160nyg,buf,FlorDr20,tackles_solo,7,,,,,
player,201110160nyg,buf,FlorDr20,tackles_assists,0,,,,,
player,201110160nyg,buf,FlorDr20,tackles_loss,0,,,,,
player,201110160nyg,buf,FlorDr20,qb_hits,0,,,,,
player,201110160nyg,buf,FlorDr20,fumbles_rec,0,,,,,
player,201110160nyg,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,FlorDr20,fumbles_forced,0,,,,,
player,201110160nyg,buf,BarnNi20,def_int,0,,,,,
player,201110160nyg,buf,BarnNi20,def_int_yds,0,,,,,
player,201110160nyg,buf,BarnNi20,def_int_td,0,,,,,
player,201110160nyg,buf,BarnNi20,def_int_long,0,,,,,
player,201110160nyg,buf,BarnNi20,pass_defended,0,,,,,
player,201110160nyg,buf,BarnNi20,sacks,0.0,,,,,
player,201110160nyg,buf,BarnNi20,tackles_combined,6,,,,,
player,201110160nyg,buf,BarnNi20,tackles_solo,4,,,,,
player,201110160nyg,buf,BarnNi20,tackles_assists,2,,,,,
player,201110160nyg,buf,BarnNi20,tackles_loss,0,,,,,
player,201110160nyg,buf,BarnNi20,qb_hits,0,,,,,
player,201110160nyg,buf,BarnNi20,fumbles_rec,0,,,,,
player,201110160nyg,buf,BarnNi20,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,BarnNi20,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,BarnNi20,fumbles_forced,0,,,,,
player,201110160nyg,buf,BattDa99,def_int,0,,,,,
player,201110160nyg,buf,BattDa99,def_int_yds,0,,,,,
player,201110160nyg,buf,BattDa99,def_int_td,0,,,,,
player,201110160nyg,buf,BattDa99,def_int_long,0,,,,,
player,201110160nyg,buf,BattDa99,pass_defended,0,,,,,
player,201110160nyg,buf,BattDa99,sacks,0.0,,,,,
player,201110160nyg,buf,BattDa99,tackles_combined,5,,,,,
player,201110160nyg,buf,BattDa99,tackles_solo,3,,,,,
player,201110160nyg,buf,BattDa99,tackles_assists,2,,,,,
player,201110160nyg,buf,BattDa99,tackles_loss,0,,,,,
player,201110160nyg,buf,BattDa99,qb_hits,0,,,,,
player,201110160nyg,buf,BattDa99,fumbles_rec,0,,,,,
player,201110160nyg,buf,BattDa99,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,BattDa99,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,BattDa99,fumbles_forced,0,,,,,
player,201110160nyg,buf,ByrdJa99,def_int,0,,,,,
player,201110160nyg,buf,ByrdJa99,def_int_yds,0,,,,,
player,201110160nyg,buf,ByrdJa99,def_int_td,0,,,,,
player,201110160nyg,buf,ByrdJa99,def_int_long,0,,,,,
player,201110160nyg,buf,ByrdJa99,pass_defended,0,,,,,
player,201110160nyg,buf,ByrdJa99,sacks,0.0,,,,,
player,201110160nyg,buf,ByrdJa99,tackles_combined,4,,,,,
player,201110160nyg,buf,ByrdJa99,tackles_solo,2,,,,,
player,201110160nyg,buf,ByrdJa99,tackles_assists,2,,,,,
player,201110160nyg,buf,ByrdJa99,tackles_loss,0,,,,,
player,201110160nyg,buf,ByrdJa99,qb_hits,0,,,,,
player,201110160nyg,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201110160nyg,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201110160nyg,buf,DareMa00,def_int,0,,,,,
player,201110160nyg,buf,DareMa00,def_int_yds,0,,,,,
player,201110160nyg,buf,DareMa00,def_int_td,0,,,,,
player,201110160nyg,buf,DareMa00,def_int_long,0,,,,,
player,201110160nyg,buf,DareMa00,pass_defended,0,,,,,
player,201110160nyg,buf,DareMa00,sacks,0.0,,,,,
player,201110160nyg,buf,DareMa00,tackles_combined,4,,,,,
player,201110160nyg,buf,DareMa00,tackles_solo,3,,,,,
player,201110160nyg,buf,DareMa00,tackles_assists,1,,,,,
player,201110160nyg,buf,DareMa00,tackles_loss,1,,,,,
player,201110160nyg,buf,DareMa00,qb_hits,0,,,,,
player,201110160nyg,buf,DareMa00,fumbles_rec,0,,,,,
player,201110160nyg,buf,DareMa00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,DareMa00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,DareMa00,fumbles_forced,0,,,,,
player,201110160nyg,buf,JohnSp20,def_int,0,,,,,
player,201110160nyg,buf,JohnSp20,def_int_yds,0,,,,,
player,201110160nyg,buf,JohnSp20,def_int_td,0,,,,,
player,201110160nyg,buf,JohnSp20,def_int_long,0,,,,,
player,201110160nyg,buf,JohnSp20,pass_defended,0,,,,,
player,201110160nyg,buf,JohnSp20,sacks,0.0,,,,,
player,201110160nyg,buf,JohnSp20,tackles_combined,3,,,,,
player,201110160nyg,buf,JohnSp20,tackles_solo,1,,,,,
player,201110160nyg,buf,JohnSp20,tackles_assists,2,,,,,
player,201110160nyg,buf,JohnSp20,tackles_loss,0,,,,,
player,201110160nyg,buf,JohnSp20,qb_hits,0,,,,,
player,201110160nyg,buf,JohnSp20,fumbles_rec,0,,,,,
player,201110160nyg,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,JohnSp20,fumbles_forced,0,,,,,
player,201110160nyg,buf,MoatAr00,def_int,0,,,,,
player,201110160nyg,buf,MoatAr00,def_int_yds,0,,,,,
player,201110160nyg,buf,MoatAr00,def_int_td,0,,,,,
player,201110160nyg,buf,MoatAr00,def_int_long,0,,,,,
player,201110160nyg,buf,MoatAr00,pass_defended,0,,,,,
player,201110160nyg,buf,MoatAr00,sacks,0.0,,,,,
player,201110160nyg,buf,MoatAr00,tackles_combined,3,,,,,
player,201110160nyg,buf,MoatAr00,tackles_solo,2,,,,,
player,201110160nyg,buf,MoatAr00,tackles_assists,1,,,,,
player,201110160nyg,buf,MoatAr00,tackles_loss,0,,,,,
player,201110160nyg,buf,MoatAr00,qb_hits,1,,,,,
player,201110160nyg,buf,MoatAr00,fumbles_rec,0,,,,,
player,201110160nyg,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,MoatAr00,fumbles_forced,0,,,,,
player,201110160nyg,buf,ScotBr20,def_int,0,,,,,
player,201110160nyg,buf,ScotBr20,def_int_yds,0,,,,,
player,201110160nyg,buf,ScotBr20,def_int_td,0,,,,,
player,201110160nyg,buf,ScotBr20,def_int_long,0,,,,,
player,201110160nyg,buf,ScotBr20,pass_defended,0,,,,,
player,201110160nyg,buf,ScotBr20,sacks,0.0,,,,,
player,201110160nyg,buf,ScotBr20,tackles_combined,3,,,,,
player,201110160nyg,buf,ScotBr20,tackles_solo,1,,,,,
player,201110160nyg,buf,ScotBr20,tackles_assists,2,,,,,
player,201110160nyg,buf,ScotBr20,tackles_loss,0,,,,,
player,201110160nyg,buf,ScotBr20,qb_hits,0,,,,,
player,201110160nyg,buf,ScotBr20,fumbles_rec,0,,,,,
player,201110160nyg,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,ScotBr20,fumbles_forced,0,,,,,
player,201110160nyg,buf,ShepKe00,def_int,0,,,,,
player,201110160nyg,buf,ShepKe00,def_int_yds,0,,,,,
player,201110160nyg,buf,ShepKe00,def_int_td,0,,,,,
player,201110160nyg,buf,ShepKe00,def_int_long,0,,,,,
player,201110160nyg,buf,ShepKe00,pass_defended,0,,,,,
player,201110160nyg,buf,ShepKe00,sacks,0.0,,,,,
player,201110160nyg,buf,ShepKe00,tackles_combined,3,,,,,
player,201110160nyg,buf,ShepKe00,tackles_solo,3,,,,,
player,201110160nyg,buf,ShepKe00,tackles_assists,0,,,,,
player,201110160nyg,buf,ShepKe00,tackles_loss,0,,,,,
player,201110160nyg,buf,ShepKe00,qb_hits,0,,,,,
player,201110160nyg,buf,ShepKe00,fumbles_rec,0,,,,,
player,201110160nyg,buf,ShepKe00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,ShepKe00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,ShepKe00,fumbles_forced,0,,,,,
player,201110160nyg,buf,HearKe00,def_int,0,,,,,
player,201110160nyg,buf,HearKe00,def_int_yds,0,,,,,
player,201110160nyg,buf,HearKe00,def_int_td,0,,,,,
player,201110160nyg,buf,HearKe00,def_int_long,0,,,,,
player,201110160nyg,buf,HearKe00,pass_defended,0,,,,,
player,201110160nyg,buf,HearKe00,sacks,0.0,,,,,
player,201110160nyg,buf,HearKe00,tackles_combined,2,,,,,
player,201110160nyg,buf,HearKe00,tackles_solo,1,,,,,
player,201110160nyg,buf,HearKe00,tackles_assists,1,,,,,
player,201110160nyg,buf,HearKe00,tackles_loss,0,,,,,
player,201110160nyg,buf,HearKe00,qb_hits,0,,,,,
player,201110160nyg,buf,HearKe00,fumbles_rec,0,,,,,
player,201110160nyg,buf,HearKe00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,HearKe00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,HearKe00,fumbles_forced,0,,,,,
player,201110160nyg,buf,McInCo00,def_int,0,,,,,
player,201110160nyg,buf,McInCo00,def_int_yds,0,,,,,
player,201110160nyg,buf,McInCo00,def_int_td,0,,,,,
player,201110160nyg,buf,McInCo00,def_int_long,0,,,,,
player,201110160nyg,buf,McInCo00,pass_defended,0,,,,,
player,201110160nyg,buf,McInCo00,sacks,0.0,,,,,
player,201110160nyg,buf,McInCo00,tackles_combined,2,,,,,
player,201110160nyg,buf,McInCo00,tackles_solo,2,,,,,
player,201110160nyg,buf,McInCo00,tackles_assists,0,,,,,
player,201110160nyg,buf,McInCo00,tackles_loss,0,,,,,
player,201110160nyg,buf,McInCo00,qb_hits,0,,,,,
player,201110160nyg,buf,McInCo00,fumbles_rec,0,,,,,
player,201110160nyg,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,McInCo00,fumbles_forced,0,,,,,
player,201110160nyg,buf,CarrAl99,def_int,0,,,,,
player,201110160nyg,buf,CarrAl99,def_int_yds,0,,,,,
player,201110160nyg,buf,CarrAl99,def_int_td,0,,,,,
player,201110160nyg,buf,CarrAl99,def_int_long,0,,,,,
player,201110160nyg,buf,CarrAl99,pass_defended,0,,,,,
player,201110160nyg,buf,CarrAl99,sacks,0.0,,,,,
player,201110160nyg,buf,CarrAl99,tackles_combined,1,,,,,
player,201110160nyg,buf,CarrAl99,tackles_solo,1,,,,,
player,201110160nyg,buf,CarrAl99,tackles_assists,0,,,,,
player,201110160nyg,buf,CarrAl99,tackles_loss,0,,,,,
player,201110160nyg,buf,CarrAl99,qb_hits,0,,,,,
player,201110160nyg,buf,CarrAl99,fumbles_rec,0,,,,,
player,201110160nyg,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,CarrAl99,fumbles_forced,0,,,,,
player,201110160nyg,buf,SmitBr01,def_int,0,,,,,
player,201110160nyg,buf,SmitBr01,def_int_yds,0,,,,,
player,201110160nyg,buf,SmitBr01,def_int_td,0,,,,,
player,201110160nyg,buf,SmitBr01,def_int_long,0,,,,,
player,201110160nyg,buf,SmitBr01,pass_defended,0,,,,,
player,201110160nyg,buf,SmitBr01,sacks,0.0,,,,,
player,201110160nyg,buf,SmitBr01,tackles_combined,1,,,,,
player,201110160nyg,buf,SmitBr01,tackles_solo,1,,,,,
player,201110160nyg,buf,SmitBr01,tackles_assists,0,,,,,
player,201110160nyg,buf,SmitBr01,tackles_loss,0,,,,,
player,201110160nyg,buf,SmitBr01,qb_hits,0,,,,,
player,201110160nyg,buf,SmitBr01,fumbles_rec,0,,,,,
player,201110160nyg,buf,SmitBr01,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,SmitBr01,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,SmitBr01,fumbles_forced,0,,,,,
player,201110160nyg,buf,SmitLe00,def_int,0,,,,,
player,201110160nyg,buf,SmitLe00,def_int_yds,0,,,,,
player,201110160nyg,buf,SmitLe00,def_int_td,0,,,,,
player,201110160nyg,buf,SmitLe00,def_int_long,0,,,,,
player,201110160nyg,buf,SmitLe00,pass_defended,0,,,,,
player,201110160nyg,buf,SmitLe00,sacks,0.0,,,,,
player,201110160nyg,buf,SmitLe00,tackles_combined,1,,,,,
player,201110160nyg,buf,SmitLe00,tackles_solo,1,,,,,
player,201110160nyg,buf,SmitLe00,tackles_assists,0,,,,,
player,201110160nyg,buf,SmitLe00,tackles_loss,0,,,,,
player,201110160nyg,buf,SmitLe00,qb_hits,0,,,,,
player,201110160nyg,buf,SmitLe00,fumbles_rec,0,,,,,
player,201110160nyg,buf,SmitLe00,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,SmitLe00,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,SmitLe00,fumbles_forced,0,,,,,
player,201110160nyg,buf,McKeLe99,def_int,0,,,,,
player,201110160nyg,buf,McKeLe99,def_int_yds,0,,,,,
player,201110160nyg,buf,McKeLe99,def_int_td,0,,,,,
player,201110160nyg,buf,McKeLe99,def_int_long,0,,,,,
player,201110160nyg,buf,McKeLe99,pass_defended,1,,,,,
player,201110160nyg,buf,McKeLe99,sacks,0.0,,,,,
player,201110160nyg,buf,McKeLe99,tackles_combined,0,,,,,
player,201110160nyg,buf,McKeLe99,tackles_solo,0,,,,,
player,201110160nyg,buf,McKeLe99,tackles_assists,0,,,,,
player,201110160nyg,buf,McKeLe99,tackles_loss,0,,,,,
player,201110160nyg,buf,McKeLe99,qb_hits,0,,,,,
player,201110160nyg,buf,McKeLe99,fumbles_rec,0,,,,,
player,201110160nyg,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201110160nyg,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201110160nyg,buf,McKeLe99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,WebsCo20,def_int,2,,,,,
player,201110160nyg,nyg,WebsCo20,def_int_yds,25,,,,,
player,201110160nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201110160nyg,nyg,WebsCo20,def_int_long,25,,,,,
player,201110160nyg,nyg,WebsCo20,pass_defended,3,,,,,
player,201110160nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201110160nyg,nyg,WebsCo20,tackles_combined,5,,,,,
player,201110160nyg,nyg,WebsCo20,tackles_solo,4,,,,,
player,201110160nyg,nyg,WebsCo20,tackles_assists,1,,,,,
player,201110160nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201110160nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201110160nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201110160nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201110160nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201110160nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201110160nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201110160nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201110160nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201110160nyg,nyg,KiwaMa20,sacks,1.0,,,,,
player,201110160nyg,nyg,KiwaMa20,tackles_combined,7,,,,,
player,201110160nyg,nyg,KiwaMa20,tackles_solo,6,,,,,
player,201110160nyg,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201110160nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201110160nyg,nyg,KiwaMa20,qb_hits,0,,,,,
player,201110160nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201110160nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,KiwaMa20,fumbles_forced,1,,,,,
player,201110160nyg,nyg,UmenOs99,def_int,0,,,,,
player,201110160nyg,nyg,UmenOs99,def_int_yds,0,,,,,
player,201110160nyg,nyg,UmenOs99,def_int_td,0,,,,,
player,201110160nyg,nyg,UmenOs99,def_int_long,0,,,,,
player,201110160nyg,nyg,UmenOs99,pass_defended,0,,,,,
player,201110160nyg,nyg,UmenOs99,sacks,1.0,,,,,
player,201110160nyg,nyg,UmenOs99,tackles_combined,4,,,,,
player,201110160nyg,nyg,UmenOs99,tackles_solo,2,,,,,
player,201110160nyg,nyg,UmenOs99,tackles_assists,2,,,,,
player,201110160nyg,nyg,UmenOs99,tackles_loss,1,,,,,
player,201110160nyg,nyg,UmenOs99,qb_hits,2,,,,,
player,201110160nyg,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,PierJa99,def_int,0,,,,,
player,201110160nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201110160nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201110160nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201110160nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201110160nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201110160nyg,nyg,PierJa99,tackles_combined,3,,,,,
player,201110160nyg,nyg,PierJa99,tackles_solo,3,,,,,
player,201110160nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201110160nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201110160nyg,nyg,PierJa99,qb_hits,2,,,,,
player,201110160nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,BoleMi20,def_int,0,,,,,
player,201110160nyg,nyg,BoleMi20,def_int_yds,0,,,,,
player,201110160nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201110160nyg,nyg,BoleMi20,def_int_long,0,,,,,
player,201110160nyg,nyg,BoleMi20,pass_defended,0,,,,,
player,201110160nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201110160nyg,nyg,BoleMi20,tackles_combined,8,,,,,
player,201110160nyg,nyg,BoleMi20,tackles_solo,7,,,,,
player,201110160nyg,nyg,BoleMi20,tackles_assists,1,,,,,
player,201110160nyg,nyg,BoleMi20,tackles_loss,1,,,,,
player,201110160nyg,nyg,BoleMi20,qb_hits,0,,,,,
player,201110160nyg,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201110160nyg,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201110160nyg,nyg,RollAn20,def_int,0,,,,,
player,201110160nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201110160nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201110160nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201110160nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201110160nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201110160nyg,nyg,RollAn20,tackles_combined,8,,,,,
player,201110160nyg,nyg,RollAn20,tackles_solo,6,,,,,
player,201110160nyg,nyg,RollAn20,tackles_assists,2,,,,,
player,201110160nyg,nyg,RollAn20,tackles_loss,1,,,,,
player,201110160nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201110160nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201110160nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201110160nyg,nyg,PhilKe99,def_int,0,,,,,
player,201110160nyg,nyg,PhilKe99,def_int_yds,0,,,,,
player,201110160nyg,nyg,PhilKe99,def_int_td,0,,,,,
player,201110160nyg,nyg,PhilKe99,def_int_long,0,,,,,
player,201110160nyg,nyg,PhilKe99,pass_defended,0,,,,,
player,201110160nyg,nyg,PhilKe99,sacks,0.0,,,,,
player,201110160nyg,nyg,PhilKe99,tackles_combined,7,,,,,
player,201110160nyg,nyg,PhilKe99,tackles_solo,5,,,,,
player,201110160nyg,nyg,PhilKe99,tackles_assists,2,,,,,
player,201110160nyg,nyg,PhilKe99,tackles_loss,0,,,,,
player,201110160nyg,nyg,PhilKe99,qb_hits,0,,,,,
player,201110160nyg,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,BernRo20,def_int,0,,,,,
player,201110160nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201110160nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201110160nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201110160nyg,nyg,BernRo20,pass_defended,0,,,,,
player,201110160nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201110160nyg,nyg,BernRo20,tackles_combined,3,,,,,
player,201110160nyg,nyg,BernRo20,tackles_solo,2,,,,,
player,201110160nyg,nyg,BernRo20,tackles_assists,1,,,,,
player,201110160nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201110160nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201110160nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201110160nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201110160nyg,nyg,JoseLi99,def_int,0,,,,,
player,201110160nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201110160nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201110160nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201110160nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201110160nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201110160nyg,nyg,JoseLi99,tackles_combined,3,,,,,
player,201110160nyg,nyg,JoseLi99,tackles_solo,0,,,,,
player,201110160nyg,nyg,JoseLi99,tackles_assists,3,,,,,
player,201110160nyg,nyg,JoseLi99,tackles_loss,0,,,,,
player,201110160nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201110160nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,CantCh21,def_int,0,,,,,
player,201110160nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201110160nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201110160nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201110160nyg,nyg,CantCh21,pass_defended,0,,,,,
player,201110160nyg,nyg,CantCh21,sacks,0.0,,,,,
player,201110160nyg,nyg,CantCh21,tackles_combined,2,,,,,
player,201110160nyg,nyg,CantCh21,tackles_solo,1,,,,,
player,201110160nyg,nyg,CantCh21,tackles_assists,1,,,,,
player,201110160nyg,nyg,CantCh21,tackles_loss,1,,,,,
player,201110160nyg,nyg,CantCh21,qb_hits,0,,,,,
player,201110160nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201110160nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201110160nyg,nyg,CoexMi99,def_int,0,,,,,
player,201110160nyg,nyg,CoexMi99,def_int_yds,0,,,,,
player,201110160nyg,nyg,CoexMi99,def_int_td,0,,,,,
player,201110160nyg,nyg,CoexMi99,def_int_long,0,,,,,
player,201110160nyg,nyg,CoexMi99,pass_defended,0,,,,,
player,201110160nyg,nyg,CoexMi99,sacks,0.0,,,,,
player,201110160nyg,nyg,CoexMi99,tackles_combined,2,,,,,
player,201110160nyg,nyg,CoexMi99,tackles_solo,2,,,,,
player,201110160nyg,nyg,CoexMi99,tackles_assists,0,,,,,
player,201110160nyg,nyg,CoexMi99,tackles_loss,0,,,,,
player,201110160nyg,nyg,CoexMi99,qb_hits,0,,,,,
player,201110160nyg,nyg,CoexMi99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,CoexMi99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,CoexMi99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,CoexMi99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,GranDe21,def_int,0,,,,,
player,201110160nyg,nyg,GranDe21,def_int_yds,0,,,,,
player,201110160nyg,nyg,GranDe21,def_int_td,0,,,,,
player,201110160nyg,nyg,GranDe21,def_int_long,0,,,,,
player,201110160nyg,nyg,GranDe21,pass_defended,0,,,,,
player,201110160nyg,nyg,GranDe21,sacks,0.0,,,,,
player,201110160nyg,nyg,GranDe21,tackles_combined,2,,,,,
player,201110160nyg,nyg,GranDe21,tackles_solo,2,,,,,
player,201110160nyg,nyg,GranDe21,tackles_assists,0,,,,,
player,201110160nyg,nyg,GranDe21,tackles_loss,0,,,,,
player,201110160nyg,nyg,GranDe21,qb_hits,0,,,,,
player,201110160nyg,nyg,GranDe21,fumbles_rec,0,,,,,
player,201110160nyg,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,GranDe21,fumbles_forced,0,,,,,
player,201110160nyg,nyg,RossAa99,def_int,0,,,,,
player,201110160nyg,nyg,RossAa99,def_int_yds,0,,,,,
player,201110160nyg,nyg,RossAa99,def_int_td,0,,,,,
