game,2011,7,20111023,201110230dal,ram,"St. Louis Rams",7,dal,"Dallas Cowboys",34
player,201110230dal,ram,GordJo01,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,GordJo01,fumbles_rec_td,0,,,,,
player,201110230dal,ram,GordJo01,fumbles_forced,0,,,,,
player,201110230dal,ram,ChamCh99,def_int,0,,,,,
player,201110230dal,ram,ChamCh99,def_int_yds,0,,,,,
player,201110230dal,ram,ChamCh99,def_int_td,0,,,,,
player,201110230dal,ram,ChamCh99,def_int_long,0,,,,,
player,201110230dal,ram,ChamCh99,pass_defended,0,,,,,
player,201110230dal,ram,ChamCh99,sacks,0.0,,,,,
player,201110230dal,ram,ChamCh99,tackles_combined,5,,,,,
player,201110230dal,ram,ChamCh99,tackles_solo,4,,,,,
player,201110230dal,ram,ChamCh99,tackles_assists,1,,,,,
player,201110230dal,ram,ChamCh99,tackles_loss,1,,,,,
player,201110230dal,ram,ChamCh99,qb_hits,0,,,,,
player,201110230dal,ram,ChamCh99,fumbles_rec,0,,,,,
player,201110230dal,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201110230dal,ram,ChamCh99,fumbles_forced,0,,,,,
player,201110230dal,ram,HarrAl21,def_int,0,,,,,
player,201110230dal,ram,HarrAl21,def_int_yds,0,,,,,
player,201110230dal,ram,HarrAl21,def_int_td,0,,,,,
player,201110230dal,ram,HarrAl21,def_int_long,0,,,,,
player,201110230dal,ram,HarrAl21,pass_defended,2,,,,,
player,201110230dal,ram,HarrAl21,sacks,0.0,,,,,
player,201110230dal,ram,HarrAl21,tackles_combined,5,,,,,
player,201110230dal,ram,HarrAl21,tackles_solo,3,,,,,
player,201110230dal,ram,HarrAl21,tackles_assists,2,,,,,
player,201110230dal,ram,HarrAl21,tackles_loss,0,,,,,
player,201110230dal,ram,HarrAl21,qb_hits,0,,,,,
player,201110230dal,ram,HarrAl21,fumbles_rec,1,,,,,
player,201110230dal,ram,HarrAl21,fumbles_rec_yds,3,,,,,
player,201110230dal,ram,HarrAl21,fumbles_rec_td,0,,,,,
player,201110230dal,ram,HarrAl21,fumbles_forced,0,,,,,
player,201110230dal,ram,StewDa00,def_int,0,,,,,
player,201110230dal,ram,StewDa00,def_int_yds,0,,,,,
player,201110230dal,ram,StewDa00,def_int_td,0,,,,,
player,201110230dal,ram,StewDa00,def_int_long,0,,,,,
player,201110230dal,ram,StewDa00,pass_defended,0,,,,,
player,201110230dal,ram,StewDa00,sacks,0.0,,,,,
player,201110230dal,ram,StewDa00,tackles_combined,5,,,,,
player,201110230dal,ram,StewDa00,tackles_solo,5,,,,,
player,201110230dal,ram,StewDa00,tackles_assists,0,,,,,
player,201110230dal,ram,StewDa00,tackles_loss,0,,,,,
player,201110230dal,ram,StewDa00,qb_hits,0,,,,,
player,201110230dal,ram,StewDa00,fumbles_rec,0,,,,,
player,201110230dal,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201110230dal,ram,StewDa00,fumbles_forced,0,,,,,
player,201110230dal,ram,KehlBr99,def_int,0,,,,,
player,201110230dal,ram,KehlBr99,def_int_yds,0,,,,,
player,201110230dal,ram,KehlBr99,def_int_td,0,,,,,
player,201110230dal,ram,KehlBr99,def_int_long,0,,,,,
player,201110230dal,ram,KehlBr99,pass_defended,0,,,,,
player,201110230dal,ram,KehlBr99,sacks,0.0,,,,,
player,201110230dal,ram,KehlBr99,tackles_combined,3,,,,,
player,201110230dal,ram,KehlBr99,tackles_solo,3,,,,,
player,201110230dal,ram,KehlBr99,tackles_assists,0,,,,,
player,201110230dal,ram,KehlBr99,tackles_loss,1,,,,,
player,201110230dal,ram,KehlBr99,qb_hits,0,,,,,
player,201110230dal,ram,KehlBr99,fumbles_rec,0,,,,,
player,201110230dal,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201110230dal,ram,KehlBr99,fumbles_forced,0,,,,,
player,201110230dal,ram,KingJu99,def_int,0,,,,,
player,201110230dal,ram,KingJu99,def_int_yds,0,,,,,
player,201110230dal,ram,KingJu99,def_int_td,0,,,,,
player,201110230dal,ram,KingJu99,def_int_long,0,,,,,
player,201110230dal,ram,KingJu99,pass_defended,0,,,,,
player,201110230dal,ram,KingJu99,sacks,0.0,,,,,
player,201110230dal,ram,KingJu99,tackles_combined,2,,,,,
player,201110230dal,ram,KingJu99,tackles_solo,2,,,,,
player,201110230dal,ram,KingJu99,tackles_assists,0,,,,,
player,201110230dal,ram,KingJu99,tackles_loss,0,,,,,
player,201110230dal,ram,KingJu99,qb_hits,0,,,,,
player,201110230dal,ram,KingJu99,fumbles_rec,0,,,,,
player,201110230dal,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201110230dal,ram,KingJu99,fumbles_forced,0,,,,,
player,201110230dal,ram,RobbFr20,def_int,0,,,,,
player,201110230dal,ram,RobbFr20,def_int_yds,0,,,,,
player,201110230dal,ram,RobbFr20,def_int_td,0,,,,,
player,201110230dal,ram,RobbFr20,def_int_long,0,,,,,
player,201110230dal,ram,RobbFr20,pass_defended,1,,,,,
player,201110230dal,ram,RobbFr20,sacks,0.0,,,,,
player,201110230dal,ram,RobbFr20,tackles_combined,2,,,,,
player,201110230dal,ram,RobbFr20,tackles_solo,1,,,,,
player,201110230dal,ram,RobbFr20,tackles_assists,1,,,,,
player,201110230dal,ram,RobbFr20,tackles_loss,1,,,,,
player,201110230dal,ram,RobbFr20,qb_hits,0,,,,,
player,201110230dal,ram,RobbFr20,fumbles_rec,0,,,,,
player,201110230dal,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201110230dal,ram,RobbFr20,fumbles_forced,0,,,,,
player,201110230dal,ram,DahlCr99,def_int,0,,,,,
player,201110230dal,ram,DahlCr99,def_int_yds,0,,,,,
player,201110230dal,ram,DahlCr99,def_int_td,0,,,,,
player,201110230dal,ram,DahlCr99,def_int_long,0,,,,,
player,201110230dal,ram,DahlCr99,pass_defended,0,,,,,
player,201110230dal,ram,DahlCr99,sacks,0.0,,,,,
player,201110230dal,ram,DahlCr99,tackles_combined,1,,,,,
player,201110230dal,ram,DahlCr99,tackles_solo,1,,,,,
player,201110230dal,ram,DahlCr99,tackles_assists,0,,,,,
player,201110230dal,ram,DahlCr99,tackles_loss,0,,,,,
player,201110230dal,ram,DahlCr99,qb_hits,0,,,,,
player,201110230dal,ram,DahlCr99,fumbles_rec,0,,,,,
player,201110230dal,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201110230dal,ram,DahlCr99,fumbles_forced,0,,,,,
player,201110230dal,ram,LongCh99,def_int,0,,,,,
player,201110230dal,ram,LongCh99,def_int_yds,0,,,,,
player,201110230dal,ram,LongCh99,def_int_td,0,,,,,
player,201110230dal,ram,LongCh99,def_int_long,0,,,,,
player,201110230dal,ram,LongCh99,pass_defended,0,,,,,
player,201110230dal,ram,LongCh99,sacks,0.0,,,,,
player,201110230dal,ram,LongCh99,tackles_combined,1,,,,,
player,201110230dal,ram,LongCh99,tackles_solo,0,,,,,
player,201110230dal,ram,LongCh99,tackles_assists,1,,,,,
player,201110230dal,ram,LongCh99,tackles_loss,0,,,,,
player,201110230dal,ram,LongCh99,qb_hits,0,,,,,
player,201110230dal,ram,LongCh99,fumbles_rec,0,,,,,
player,201110230dal,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201110230dal,ram,LongCh99,fumbles_forced,0,,,,,
player,201110230dal,ram,MillBr01,def_int,0,,,,,
player,201110230dal,ram,MillBr01,def_int_yds,0,,,,,
player,201110230dal,ram,MillBr01,def_int_td,0,,,,,
player,201110230dal,ram,MillBr01,def_int_long,0,,,,,
player,201110230dal,ram,MillBr01,pass_defended,0,,,,,
player,201110230dal,ram,MillBr01,sacks,0.0,,,,,
player,201110230dal,ram,MillBr01,tackles_combined,1,,,,,
player,201110230dal,ram,MillBr01,tackles_solo,1,,,,,
player,201110230dal,ram,MillBr01,tackles_assists,0,,,,,
player,201110230dal,ram,MillBr01,tackles_loss,0,,,,,
player,201110230dal,ram,MillBr01,qb_hits,0,,,,,
player,201110230dal,ram,MillBr01,fumbles_rec,0,,,,,
player,201110230dal,ram,MillBr01,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,MillBr01,fumbles_rec_td,0,,,,,
player,201110230dal,ram,MillBr01,fumbles_forced,0,,,,,
player,201110230dal,ram,PoppBr20,def_int,0,,,,,
player,201110230dal,ram,PoppBr20,def_int_yds,0,,,,,
player,201110230dal,ram,PoppBr20,def_int_td,0,,,,,
player,201110230dal,ram,PoppBr20,def_int_long,0,,,,,
player,201110230dal,ram,PoppBr20,pass_defended,0,,,,,
player,201110230dal,ram,PoppBr20,sacks,0.0,,,,,
player,201110230dal,ram,PoppBr20,tackles_combined,1,,,,,
player,201110230dal,ram,PoppBr20,tackles_solo,0,,,,,
player,201110230dal,ram,PoppBr20,tackles_assists,1,,,,,
player,201110230dal,ram,PoppBr20,tackles_loss,0,,,,,
player,201110230dal,ram,PoppBr20,qb_hits,0,,,,,
player,201110230dal,ram,PoppBr20,fumbles_rec,0,,,,,
player,201110230dal,ram,PoppBr20,fumbles_rec_yds,0,,,,,
player,201110230dal,ram,PoppBr20,fumbles_rec_td,0,,,,,
player,201110230dal,ram,PoppBr20,fumbles_forced,0,,,,,
player,201110230dal,ram,QuinRo00,def_int,,,,,,
player,201110230dal,ram,QuinRo00,def_int_yds,,,,,,
player,201110230dal,ram,QuinRo00,def_int_td,,,,,,
player,201110230dal,ram,QuinRo00,def_int_long,,,,,,
player,201110230dal,ram,QuinRo00,pass_defended,0,,,,,
player,201110230dal,ram,QuinRo00,sacks,0.0,,,,,
player,201110230dal,ram,QuinRo00,tackles_combined,0,,,,,
player,201110230dal,ram,QuinRo00,tackles_solo,0,,,,,
player,201110230dal,ram,QuinRo00,tackles_assists,0,,,,,
player,201110230dal,ram,QuinRo00,tackles_loss,0,,,,,
player,201110230dal,ram,QuinRo00,qb_hits,1,,,,,
player,201110230dal,ram,QuinRo00,fumbles_rec,0,,,,,
player,201110230dal,ram,QuinRo00,fumbles_rec_yds,,,,,,
player,201110230dal,ram,QuinRo00,fumbles_rec_td,,,,,,
player,201110230dal,ram,QuinRo00,fumbles_forced,0,,,,,
player,201110230dal,dal,JenkMi99,def_int,1,,,,,
player,201110230dal,dal,JenkMi99,def_int_yds,3,,,,,
player,201110230dal,dal,JenkMi99,def_int_td,0,,,,,
player,201110230dal,dal,JenkMi99,def_int_long,3,,,,,
player,201110230dal,dal,JenkMi99,pass_defended,3,,,,,
player,201110230dal,dal,JenkMi99,sacks,0.0,,,,,
player,201110230dal,dal,JenkMi99,tackles_combined,4,,,,,
player,201110230dal,dal,JenkMi99,tackles_solo,4,,,,,
player,201110230dal,dal,JenkMi99,tackles_assists,0,,,,,
player,201110230dal,dal,JenkMi99,tackles_loss,0,,,,,
player,201110230dal,dal,JenkMi99,qb_hits,0,,,,,
player,201110230dal,dal,JenkMi99,fumbles_rec,0,,,,,
player,201110230dal,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,JenkMi99,fumbles_forced,0,,,,,
player,201110230dal,dal,WareDe99,def_int,0,,,,,
player,201110230dal,dal,WareDe99,def_int_yds,0,,,,,
player,201110230dal,dal,WareDe99,def_int_td,0,,,,,
player,201110230dal,dal,WareDe99,def_int_long,0,,,,,
player,201110230dal,dal,WareDe99,pass_defended,1,,,,,
player,201110230dal,dal,WareDe99,sacks,1.0,,,,,
player,201110230dal,dal,WareDe99,tackles_combined,3,,,,,
player,201110230dal,dal,WareDe99,tackles_solo,3,,,,,
player,201110230dal,dal,WareDe99,tackles_assists,0,,,,,
player,201110230dal,dal,WareDe99,tackles_loss,1,,,,,
player,201110230dal,dal,WareDe99,qb_hits,3,,,,,
player,201110230dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201110230dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,WareDe99,fumbles_forced,1,,,,,
player,201110230dal,dal,ElamAb20,def_int,0,,,,,
player,201110230dal,dal,ElamAb20,def_int_yds,0,,,,,
player,201110230dal,dal,ElamAb20,def_int_td,0,,,,,
player,201110230dal,dal,ElamAb20,def_int_long,0,,,,,
player,201110230dal,dal,ElamAb20,pass_defended,0,,,,,
player,201110230dal,dal,ElamAb20,sacks,0.0,,,,,
player,201110230dal,dal,ElamAb20,tackles_combined,8,,,,,
player,201110230dal,dal,ElamAb20,tackles_solo,7,,,,,
player,201110230dal,dal,ElamAb20,tackles_assists,1,,,,,
player,201110230dal,dal,ElamAb20,tackles_loss,3,,,,,
player,201110230dal,dal,ElamAb20,qb_hits,0,,,,,
player,201110230dal,dal,ElamAb20,fumbles_rec,1,,,,,
player,201110230dal,dal,ElamAb20,fumbles_rec_yds,1,,,,,
player,201110230dal,dal,ElamAb20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,ElamAb20,fumbles_forced,1,,,,,
player,201110230dal,dal,JameBr20,def_int,0,,,,,
player,201110230dal,dal,JameBr20,def_int_yds,0,,,,,
player,201110230dal,dal,JameBr20,def_int_td,0,,,,,
player,201110230dal,dal,JameBr20,def_int_long,0,,,,,
player,201110230dal,dal,JameBr20,pass_defended,0,,,,,
player,201110230dal,dal,JameBr20,sacks,0.0,,,,,
player,201110230dal,dal,JameBr20,tackles_combined,6,,,,,
player,201110230dal,dal,JameBr20,tackles_solo,4,,,,,
player,201110230dal,dal,JameBr20,tackles_assists,2,,,,,
player,201110230dal,dal,JameBr20,tackles_loss,0,,,,,
player,201110230dal,dal,JameBr20,qb_hits,0,,,,,
player,201110230dal,dal,JameBr20,fumbles_rec,0,,,,,
player,201110230dal,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,JameBr20,fumbles_forced,0,,,,,
player,201110230dal,dal,BrooKe00,def_int,0,,,,,
player,201110230dal,dal,BrooKe00,def_int_yds,0,,,,,
player,201110230dal,dal,BrooKe00,def_int_td,0,,,,,
player,201110230dal,dal,BrooKe00,def_int_long,0,,,,,
player,201110230dal,dal,BrooKe00,pass_defended,0,,,,,
player,201110230dal,dal,BrooKe00,sacks,0.0,,,,,
player,201110230dal,dal,BrooKe00,tackles_combined,5,,,,,
player,201110230dal,dal,BrooKe00,tackles_solo,2,,,,,
player,201110230dal,dal,BrooKe00,tackles_assists,3,,,,,
player,201110230dal,dal,BrooKe00,tackles_loss,0,,,,,
player,201110230dal,dal,BrooKe00,qb_hits,1,,,,,
player,201110230dal,dal,BrooKe00,fumbles_rec,0,,,,,
player,201110230dal,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201110230dal,dal,BrooKe00,fumbles_forced,0,,,,,
player,201110230dal,dal,LeexSe99,def_int,0,,,,,
player,201110230dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201110230dal,dal,LeexSe99,def_int_td,0,,,,,
player,201110230dal,dal,LeexSe99,def_int_long,0,,,,,
player,201110230dal,dal,LeexSe99,pass_defended,0,,,,,
player,201110230dal,dal,LeexSe99,sacks,0.0,,,,,
player,201110230dal,dal,LeexSe99,tackles_combined,4,,,,,
player,201110230dal,dal,LeexSe99,tackles_solo,2,,,,,
player,201110230dal,dal,LeexSe99,tackles_assists,2,,,,,
player,201110230dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201110230dal,dal,LeexSe99,qb_hits,0,,,,,
player,201110230dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201110230dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201110230dal,dal,SensGe20,def_int,0,,,,,
player,201110230dal,dal,SensGe20,def_int_yds,0,,,,,
player,201110230dal,dal,SensGe20,def_int_td,0,,,,,
player,201110230dal,dal,SensGe20,def_int_long,0,,,,,
player,201110230dal,dal,SensGe20,pass_defended,0,,,,,
player,201110230dal,dal,SensGe20,sacks,0.0,,,,,
player,201110230dal,dal,SensGe20,tackles_combined,4,,,,,
player,201110230dal,dal,SensGe20,tackles_solo,2,,,,,
player,201110230dal,dal,SensGe20,tackles_assists,2,,,,,
player,201110230dal,dal,SensGe20,tackles_loss,0,,,,,
player,201110230dal,dal,SensGe20,qb_hits,0,,,,,
player,201110230dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201110230dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,SensGe20,fumbles_forced,0,,,,,
player,201110230dal,dal,BallAl99,def_int,0,,,,,
player,201110230dal,dal,BallAl99,def_int_yds,0,,,,,
player,201110230dal,dal,BallAl99,def_int_td,0,,,,,
player,201110230dal,dal,BallAl99,def_int_long,0,,,,,
player,201110230dal,dal,BallAl99,pass_defended,1,,,,,
player,201110230dal,dal,BallAl99,sacks,0.0,,,,,
player,201110230dal,dal,BallAl99,tackles_combined,3,,,,,
player,201110230dal,dal,BallAl99,tackles_solo,3,,,,,
player,201110230dal,dal,BallAl99,tackles_assists,0,,,,,
player,201110230dal,dal,BallAl99,tackles_loss,0,,,,,
player,201110230dal,dal,BallAl99,qb_hits,0,,,,,
player,201110230dal,dal,BallAl99,fumbles_rec,0,,,,,
player,201110230dal,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,BallAl99,fumbles_forced,0,,,,,
player,201110230dal,dal,WalkFr20,def_int,0,,,,,
player,201110230dal,dal,WalkFr20,def_int_yds,0,,,,,
player,201110230dal,dal,WalkFr20,def_int_td,0,,,,,
player,201110230dal,dal,WalkFr20,def_int_long,0,,,,,
player,201110230dal,dal,WalkFr20,pass_defended,0,,,,,
player,201110230dal,dal,WalkFr20,sacks,0.0,,,,,
player,201110230dal,dal,WalkFr20,tackles_combined,3,,,,,
player,201110230dal,dal,WalkFr20,tackles_solo,3,,,,,
player,201110230dal,dal,WalkFr20,tackles_assists,0,,,,,
player,201110230dal,dal,WalkFr20,tackles_loss,0,,,,,
player,201110230dal,dal,WalkFr20,qb_hits,0,,,,,
player,201110230dal,dal,WalkFr20,fumbles_rec,0,,,,,
player,201110230dal,dal,WalkFr20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,WalkFr20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,WalkFr20,fumbles_forced,0,,,,,
player,201110230dal,dal,BrenJo00,def_int,0,,,,,
player,201110230dal,dal,BrenJo00,def_int_yds,0,,,,,
player,201110230dal,dal,BrenJo00,def_int_td,0,,,,,
player,201110230dal,dal,BrenJo00,def_int_long,0,,,,,
player,201110230dal,dal,BrenJo00,pass_defended,0,,,,,
player,201110230dal,dal,BrenJo00,sacks,0.0,,,,,
player,201110230dal,dal,BrenJo00,tackles_combined,2,,,,,
player,201110230dal,dal,BrenJo00,tackles_solo,2,,,,,
player,201110230dal,dal,BrenJo00,tackles_assists,0,,,,,
player,201110230dal,dal,BrenJo00,tackles_loss,,,,,,
player,201110230dal,dal,BrenJo00,qb_hits,,,,,,
player,201110230dal,dal,BrenJo00,fumbles_rec,0,,,,,
player,201110230dal,dal,BrenJo00,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,BrenJo00,fumbles_rec_td,0,,,,,
player,201110230dal,dal,BrenJo00,fumbles_forced,0,,,,,
player,201110230dal,dal,LissSe99,def_int,0,,,,,
player,201110230dal,dal,LissSe99,def_int_yds,0,,,,,
player,201110230dal,dal,LissSe99,def_int_td,0,,,,,
player,201110230dal,dal,LissSe99,def_int_long,0,,,,,
player,201110230dal,dal,LissSe99,pass_defended,0,,,,,
player,201110230dal,dal,LissSe99,sacks,0.0,,,,,
player,201110230dal,dal,LissSe99,tackles_combined,2,,,,,
player,201110230dal,dal,LissSe99,tackles_solo,0,,,,,
player,201110230dal,dal,LissSe99,tackles_assists,2,,,,,
player,201110230dal,dal,LissSe99,tackles_loss,0,,,,,
player,201110230dal,dal,LissSe99,qb_hits,0,,,,,
player,201110230dal,dal,LissSe99,fumbles_rec,0,,,,,
player,201110230dal,dal,LissSe99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,LissSe99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,LissSe99,fumbles_forced,0,,,,,
player,201110230dal,dal,PhilJo00,def_int,0,,,,,
player,201110230dal,dal,PhilJo00,def_int_yds,0,,,,,
player,201110230dal,dal,PhilJo00,def_int_td,0,,,,,
player,201110230dal,dal,PhilJo00,def_int_long,0,,,,,
player,201110230dal,dal,PhilJo00,pass_defended,0,,,,,
player,201110230dal,dal,PhilJo00,sacks,0.0,,,,,
player,201110230dal,dal,PhilJo00,tackles_combined,2,,,,,
player,201110230dal,dal,PhilJo00,tackles_solo,2,,,,,
player,201110230dal,dal,PhilJo00,tackles_assists,0,,,,,
player,201110230dal,dal,PhilJo00,tackles_loss,0,,,,,
player,201110230dal,dal,PhilJo00,qb_hits,0,,,,,
player,201110230dal,dal,PhilJo00,fumbles_rec,0,,,,,
player,201110230dal,dal,PhilJo00,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,PhilJo00,fumbles_rec_td,0,,,,,
player,201110230dal,dal,PhilJo00,fumbles_forced,0,,,,,
player,201110230dal,dal,SpeaMa21,def_int,0,,,,,
player,201110230dal,dal,SpeaMa21,def_int_yds,0,,,,,
player,201110230dal,dal,SpeaMa21,def_int_td,0,,,,,
player,201110230dal,dal,SpeaMa21,def_int_long,0,,,,,
player,201110230dal,dal,SpeaMa21,pass_defended,0,,,,,
player,201110230dal,dal,SpeaMa21,sacks,0.0,,,,,
player,201110230dal,dal,SpeaMa21,tackles_combined,2,,,,,
player,201110230dal,dal,SpeaMa21,tackles_solo,2,,,,,
player,201110230dal,dal,SpeaMa21,tackles_assists,0,,,,,
player,201110230dal,dal,SpeaMa21,tackles_loss,0,,,,,
player,201110230dal,dal,SpeaMa21,qb_hits,0,,,,,
player,201110230dal,dal,SpeaMa21,fumbles_rec,0,,,,,
player,201110230dal,dal,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,SpeaMa21,fumbles_rec_td,0,,,,,
player,201110230dal,dal,SpeaMa21,fumbles_forced,0,,,,,
player,201110230dal,dal,SpenAn99,def_int,0,,,,,
player,201110230dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201110230dal,dal,SpenAn99,def_int_td,0,,,,,
player,201110230dal,dal,SpenAn99,def_int_long,0,,,,,
player,201110230dal,dal,SpenAn99,pass_defended,0,,,,,
player,201110230dal,dal,SpenAn99,sacks,0.0,,,,,
player,201110230dal,dal,SpenAn99,tackles_combined,2,,,,,
player,201110230dal,dal,SpenAn99,tackles_solo,1,,,,,
player,201110230dal,dal,SpenAn99,tackles_assists,1,,,,,
player,201110230dal,dal,SpenAn99,tackles_loss,0,,,,,
player,201110230dal,dal,SpenAn99,qb_hits,1,,,,,
player,201110230dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201110230dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201110230dal,dal,ButlVi99,def_int,0,,,,,
player,201110230dal,dal,ButlVi99,def_int_yds,0,,,,,
player,201110230dal,dal,ButlVi99,def_int_td,0,,,,,
player,201110230dal,dal,ButlVi99,def_int_long,0,,,,,
player,201110230dal,dal,ButlVi99,pass_defended,0,,,,,
player,201110230dal,dal,ButlVi99,sacks,0.0,,,,,
player,201110230dal,dal,ButlVi99,tackles_combined,1,,,,,
player,201110230dal,dal,ButlVi99,tackles_solo,1,,,,,
player,201110230dal,dal,ButlVi99,tackles_assists,0,,,,,
player,201110230dal,dal,ButlVi99,tackles_loss,0,,,,,
player,201110230dal,dal,ButlVi99,qb_hits,0,,,,,
player,201110230dal,dal,ButlVi99,fumbles_rec,0,,,,,
player,201110230dal,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,ButlVi99,fumbles_forced,0,,,,,
player,201110230dal,dal,ColeKe20,def_int,0,,,,,
player,201110230dal,dal,ColeKe20,def_int_yds,0,,,,,
player,201110230dal,dal,ColeKe20,def_int_td,0,,,,,
player,201110230dal,dal,ColeKe20,def_int_long,0,,,,,
player,201110230dal,dal,ColeKe20,pass_defended,1,,,,,
player,201110230dal,dal,ColeKe20,sacks,0.0,,,,,
player,201110230dal,dal,ColeKe20,tackles_combined,1,,,,,
player,201110230dal,dal,ColeKe20,tackles_solo,1,,,,,
player,201110230dal,dal,ColeKe20,tackles_assists,0,,,,,
player,201110230dal,dal,ColeKe20,tackles_loss,0,,,,,
player,201110230dal,dal,ColeKe20,qb_hits,0,,,,,
player,201110230dal,dal,ColeKe20,fumbles_rec,0,,,,,
player,201110230dal,dal,ColeKe20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,ColeKe20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,ColeKe20,fumbles_forced,0,,,,,
player,201110230dal,dal,NewmTe20,def_int,0,,,,,
player,201110230dal,dal,NewmTe20,def_int_yds,0,,,,,
player,201110230dal,dal,NewmTe20,def_int_td,0,,,,,
player,201110230dal,dal,NewmTe20,def_int_long,0,,,,,
player,201110230dal,dal,NewmTe20,pass_defended,0,,,,,
player,201110230dal,dal,NewmTe20,sacks,0.0,,,,,
player,201110230dal,dal,NewmTe20,tackles_combined,1,,,,,
player,201110230dal,dal,NewmTe20,tackles_solo,1,,,,,
player,201110230dal,dal,NewmTe20,tackles_assists,0,,,,,
player,201110230dal,dal,NewmTe20,tackles_loss,0,,,,,
player,201110230dal,dal,NewmTe20,qb_hits,0,,,,,
player,201110230dal,dal,NewmTe20,fumbles_rec,0,,,,,
player,201110230dal,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,NewmTe20,fumbles_forced,0,,,,,
player,201110230dal,dal,RatlJa20,def_int,0,,,,,
player,201110230dal,dal,RatlJa20,def_int_yds,0,,,,,
player,201110230dal,dal,RatlJa20,def_int_td,0,,,,,
player,201110230dal,dal,RatlJa20,def_int_long,0,,,,,
player,201110230dal,dal,RatlJa20,pass_defended,0,,,,,
player,201110230dal,dal,RatlJa20,sacks,0.0,,,,,
player,201110230dal,dal,RatlJa20,tackles_combined,1,,,,,
player,201110230dal,dal,RatlJa20,tackles_solo,1,,,,,
player,201110230dal,dal,RatlJa20,tackles_assists,0,,,,,
player,201110230dal,dal,RatlJa20,tackles_loss,1,,,,,
player,201110230dal,dal,RatlJa20,qb_hits,2,,,,,
player,201110230dal,dal,RatlJa20,fumbles_rec,0,,,,,
player,201110230dal,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201110230dal,dal,RatlJa20,fumbles_forced,0,,,,,
player,201110230dal,dal,ScanOr99,def_int,0,,,,,
