game,2011,11,20111120,201111200atl,oti,"Tennessee Titans",17,atl,"Atlanta Falcons",23
player,201111200atl,oti,GrifMi99,tackles_solo,4,,,,,
player,201111200atl,oti,GrifMi99,tackles_assists,0,,,,,
player,201111200atl,oti,GrifMi99,tackles_loss,0,,,,,
player,201111200atl,oti,GrifMi99,qb_hits,0,,,,,
player,201111200atl,oti,GrifMi99,fumbles_rec,0,,,,,
player,201111200atl,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,GrifMi99,fumbles_forced,0,,,,,
player,201111200atl,oti,AyerAk00,def_int,0,,,,,
player,201111200atl,oti,AyerAk00,def_int_yds,0,,,,,
player,201111200atl,oti,AyerAk00,def_int_td,0,,,,,
player,201111200atl,oti,AyerAk00,def_int_long,0,,,,,
player,201111200atl,oti,AyerAk00,pass_defended,0,,,,,
player,201111200atl,oti,AyerAk00,sacks,0.0,,,,,
player,201111200atl,oti,AyerAk00,tackles_combined,3,,,,,
player,201111200atl,oti,AyerAk00,tackles_solo,3,,,,,
player,201111200atl,oti,AyerAk00,tackles_assists,0,,,,,
player,201111200atl,oti,AyerAk00,tackles_loss,2,,,,,
player,201111200atl,oti,AyerAk00,qb_hits,1,,,,,
player,201111200atl,oti,AyerAk00,fumbles_rec,0,,,,,
player,201111200atl,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201111200atl,oti,AyerAk00,fumbles_forced,0,,,,,
player,201111200atl,oti,VernAl99,def_int,0,,,,,
player,201111200atl,oti,VernAl99,def_int_yds,0,,,,,
player,201111200atl,oti,VernAl99,def_int_td,0,,,,,
player,201111200atl,oti,VernAl99,def_int_long,0,,,,,
player,201111200atl,oti,VernAl99,pass_defended,0,,,,,
player,201111200atl,oti,VernAl99,sacks,0.0,,,,,
player,201111200atl,oti,VernAl99,tackles_combined,3,,,,,
player,201111200atl,oti,VernAl99,tackles_solo,3,,,,,
player,201111200atl,oti,VernAl99,tackles_assists,0,,,,,
player,201111200atl,oti,VernAl99,tackles_loss,1,,,,,
player,201111200atl,oti,VernAl99,qb_hits,0,,,,,
player,201111200atl,oti,VernAl99,fumbles_rec,0,,,,,
player,201111200atl,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,VernAl99,fumbles_forced,0,,,,,
player,201111200atl,oti,HayeWi99,def_int,0,,,,,
player,201111200atl,oti,HayeWi99,def_int_yds,0,,,,,
player,201111200atl,oti,HayeWi99,def_int_td,0,,,,,
player,201111200atl,oti,HayeWi99,def_int_long,0,,,,,
player,201111200atl,oti,HayeWi99,pass_defended,0,,,,,
player,201111200atl,oti,HayeWi99,sacks,0.0,,,,,
player,201111200atl,oti,HayeWi99,tackles_combined,2,,,,,
player,201111200atl,oti,HayeWi99,tackles_solo,1,,,,,
player,201111200atl,oti,HayeWi99,tackles_assists,1,,,,,
player,201111200atl,oti,HayeWi99,tackles_loss,0,,,,,
player,201111200atl,oti,HayeWi99,qb_hits,1,,,,,
player,201111200atl,oti,HayeWi99,fumbles_rec,0,,,,,
player,201111200atl,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,HayeWi99,fumbles_forced,0,,,,,
player,201111200atl,oti,HopeCh21,def_int,0,,,,,
player,201111200atl,oti,HopeCh21,def_int_yds,0,,,,,
player,201111200atl,oti,HopeCh21,def_int_td,0,,,,,
player,201111200atl,oti,HopeCh21,def_int_long,0,,,,,
player,201111200atl,oti,HopeCh21,pass_defended,0,,,,,
player,201111200atl,oti,HopeCh21,sacks,0.0,,,,,
player,201111200atl,oti,HopeCh21,tackles_combined,2,,,,,
player,201111200atl,oti,HopeCh21,tackles_solo,2,,,,,
player,201111200atl,oti,HopeCh21,tackles_assists,0,,,,,
player,201111200atl,oti,HopeCh21,tackles_loss,0,,,,,
player,201111200atl,oti,HopeCh21,qb_hits,0,,,,,
player,201111200atl,oti,HopeCh21,fumbles_rec,0,,,,,
player,201111200atl,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201111200atl,oti,HopeCh21,fumbles_forced,0,,,,,
player,201111200atl,oti,JoneJa99,def_int,0,,,,,
player,201111200atl,oti,JoneJa99,def_int_yds,0,,,,,
player,201111200atl,oti,JoneJa99,def_int_td,0,,,,,
player,201111200atl,oti,JoneJa99,def_int_long,0,,,,,
player,201111200atl,oti,JoneJa99,pass_defended,0,,,,,
player,201111200atl,oti,JoneJa99,sacks,0.0,,,,,
player,201111200atl,oti,JoneJa99,tackles_combined,2,,,,,
player,201111200atl,oti,JoneJa99,tackles_solo,1,,,,,
player,201111200atl,oti,JoneJa99,tackles_assists,1,,,,,
player,201111200atl,oti,JoneJa99,tackles_loss,0,,,,,
player,201111200atl,oti,JoneJa99,qb_hits,1,,,,,
player,201111200atl,oti,JoneJa99,fumbles_rec,0,,,,,
player,201111200atl,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,JoneJa99,fumbles_forced,0,,,,,
player,201111200atl,oti,RuudBa20,def_int,0,,,,,
player,201111200atl,oti,RuudBa20,def_int_yds,0,,,,,
player,201111200atl,oti,RuudBa20,def_int_td,0,,,,,
player,201111200atl,oti,RuudBa20,def_int_long,0,,,,,
player,201111200atl,oti,RuudBa20,pass_defended,0,,,,,
player,201111200atl,oti,RuudBa20,sacks,0.0,,,,,
player,201111200atl,oti,RuudBa20,tackles_combined,2,,,,,
player,201111200atl,oti,RuudBa20,tackles_solo,2,,,,,
player,201111200atl,oti,RuudBa20,tackles_assists,0,,,,,
player,201111200atl,oti,RuudBa20,tackles_loss,1,,,,,
player,201111200atl,oti,RuudBa20,qb_hits,0,,,,,
player,201111200atl,oti,RuudBa20,fumbles_rec,0,,,,,
player,201111200atl,oti,RuudBa20,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,RuudBa20,fumbles_rec_td,0,,,,,
player,201111200atl,oti,RuudBa20,fumbles_forced,0,,,,,
player,201111200atl,oti,WithWi20,def_int,0,,,,,
player,201111200atl,oti,WithWi20,def_int_yds,0,,,,,
player,201111200atl,oti,WithWi20,def_int_td,0,,,,,
player,201111200atl,oti,WithWi20,def_int_long,0,,,,,
player,201111200atl,oti,WithWi20,pass_defended,0,,,,,
player,201111200atl,oti,WithWi20,sacks,0.0,,,,,
player,201111200atl,oti,WithWi20,tackles_combined,2,,,,,
player,201111200atl,oti,WithWi20,tackles_solo,2,,,,,
player,201111200atl,oti,WithWi20,tackles_assists,0,,,,,
player,201111200atl,oti,WithWi20,tackles_loss,0,,,,,
player,201111200atl,oti,WithWi20,qb_hits,0,,,,,
player,201111200atl,oti,WithWi20,fumbles_rec,1,,,,,
player,201111200atl,oti,WithWi20,fumbles_rec_yds,2,,,,,
player,201111200atl,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201111200atl,oti,WithWi20,fumbles_forced,0,,,,,
player,201111200atl,oti,CaseJu00,def_int,0,,,,,
player,201111200atl,oti,CaseJu00,def_int_yds,0,,,,,
player,201111200atl,oti,CaseJu00,def_int_td,0,,,,,
player,201111200atl,oti,CaseJu00,def_int_long,0,,,,,
player,201111200atl,oti,CaseJu00,pass_defended,0,,,,,
player,201111200atl,oti,CaseJu00,sacks,0.0,,,,,
player,201111200atl,oti,CaseJu00,tackles_combined,1,,,,,
player,201111200atl,oti,CaseJu00,tackles_solo,1,,,,,
player,201111200atl,oti,CaseJu00,tackles_assists,0,,,,,
player,201111200atl,oti,CaseJu00,tackles_loss,0,,,,,
player,201111200atl,oti,CaseJu00,qb_hits,0,,,,,
player,201111200atl,oti,CaseJu00,fumbles_rec,0,,,,,
player,201111200atl,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201111200atl,oti,CaseJu00,fumbles_forced,0,,,,,
player,201111200atl,oti,KlugKa00,def_int,0,,,,,
player,201111200atl,oti,KlugKa00,def_int_yds,0,,,,,
player,201111200atl,oti,KlugKa00,def_int_td,0,,,,,
player,201111200atl,oti,KlugKa00,def_int_long,0,,,,,
player,201111200atl,oti,KlugKa00,pass_defended,0,,,,,
player,201111200atl,oti,KlugKa00,sacks,0.0,,,,,
player,201111200atl,oti,KlugKa00,tackles_combined,1,,,,,
player,201111200atl,oti,KlugKa00,tackles_solo,1,,,,,
player,201111200atl,oti,KlugKa00,tackles_assists,0,,,,,
player,201111200atl,oti,KlugKa00,tackles_loss,0,,,,,
player,201111200atl,oti,KlugKa00,qb_hits,0,,,,,
player,201111200atl,oti,KlugKa00,fumbles_rec,0,,,,,
player,201111200atl,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201111200atl,oti,KlugKa00,fumbles_forced,0,,,,,
player,201111200atl,oti,MarkSe99,def_int,0,,,,,
player,201111200atl,oti,MarkSe99,def_int_yds,0,,,,,
player,201111200atl,oti,MarkSe99,def_int_td,0,,,,,
player,201111200atl,oti,MarkSe99,def_int_long,0,,,,,
player,201111200atl,oti,MarkSe99,pass_defended,0,,,,,
player,201111200atl,oti,MarkSe99,sacks,0.0,,,,,
player,201111200atl,oti,MarkSe99,tackles_combined,1,,,,,
player,201111200atl,oti,MarkSe99,tackles_solo,1,,,,,
player,201111200atl,oti,MarkSe99,tackles_assists,0,,,,,
player,201111200atl,oti,MarkSe99,tackles_loss,0,,,,,
player,201111200atl,oti,MarkSe99,qb_hits,0,,,,,
player,201111200atl,oti,MarkSe99,fumbles_rec,0,,,,,
player,201111200atl,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,MarkSe99,fumbles_forced,0,,,,,
player,201111200atl,oti,MorgDe99,def_int,0,,,,,
player,201111200atl,oti,MorgDe99,def_int_yds,0,,,,,
player,201111200atl,oti,MorgDe99,def_int_td,0,,,,,
player,201111200atl,oti,MorgDe99,def_int_long,0,,,,,
player,201111200atl,oti,MorgDe99,pass_defended,0,,,,,
player,201111200atl,oti,MorgDe99,sacks,0.0,,,,,
player,201111200atl,oti,MorgDe99,tackles_combined,1,,,,,
player,201111200atl,oti,MorgDe99,tackles_solo,1,,,,,
player,201111200atl,oti,MorgDe99,tackles_assists,0,,,,,
player,201111200atl,oti,MorgDe99,tackles_loss,0,,,,,
player,201111200atl,oti,MorgDe99,qb_hits,0,,,,,
player,201111200atl,oti,MorgDe99,fumbles_rec,0,,,,,
player,201111200atl,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,MorgDe99,fumbles_forced,0,,,,,
player,201111200atl,oti,ShawTi99,def_int,0,,,,,
player,201111200atl,oti,ShawTi99,def_int_yds,0,,,,,
player,201111200atl,oti,ShawTi99,def_int_td,0,,,,,
player,201111200atl,oti,ShawTi99,def_int_long,0,,,,,
player,201111200atl,oti,ShawTi99,pass_defended,0,,,,,
player,201111200atl,oti,ShawTi99,sacks,0.0,,,,,
player,201111200atl,oti,ShawTi99,tackles_combined,1,,,,,
player,201111200atl,oti,ShawTi99,tackles_solo,1,,,,,
player,201111200atl,oti,ShawTi99,tackles_assists,0,,,,,
player,201111200atl,oti,ShawTi99,tackles_loss,0,,,,,
player,201111200atl,oti,ShawTi99,qb_hits,0,,,,,
player,201111200atl,oti,ShawTi99,fumbles_rec,0,,,,,
player,201111200atl,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201111200atl,oti,ShawTi99,fumbles_forced,0,,,,,
player,201111200atl,oti,ShepMa00,def_int,0,,,,,
player,201111200atl,oti,ShepMa00,def_int_yds,0,,,,,
player,201111200atl,oti,ShepMa00,def_int_td,0,,,,,
player,201111200atl,oti,ShepMa00,def_int_long,0,,,,,
player,201111200atl,oti,ShepMa00,pass_defended,0,,,,,
player,201111200atl,oti,ShepMa00,sacks,0.0,,,,,
player,201111200atl,oti,ShepMa00,tackles_combined,1,,,,,
player,201111200atl,oti,ShepMa00,tackles_solo,1,,,,,
player,201111200atl,oti,ShepMa00,tackles_assists,0,,,,,
player,201111200atl,oti,ShepMa00,tackles_loss,0,,,,,
player,201111200atl,oti,ShepMa00,qb_hits,0,,,,,
player,201111200atl,oti,ShepMa00,fumbles_rec,0,,,,,
player,201111200atl,oti,ShepMa00,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,ShepMa00,fumbles_rec_td,0,,,,,
player,201111200atl,oti,ShepMa00,fumbles_forced,0,,,,,
player,201111200atl,oti,SmitSh20,def_int,0,,,,,
player,201111200atl,oti,SmitSh20,def_int_yds,0,,,,,
player,201111200atl,oti,SmitSh20,def_int_td,0,,,,,
player,201111200atl,oti,SmitSh20,def_int_long,0,,,,,
player,201111200atl,oti,SmitSh20,pass_defended,0,,,,,
player,201111200atl,oti,SmitSh20,sacks,0.0,,,,,
player,201111200atl,oti,SmitSh20,tackles_combined,1,,,,,
player,201111200atl,oti,SmitSh20,tackles_solo,0,,,,,
player,201111200atl,oti,SmitSh20,tackles_assists,1,,,,,
player,201111200atl,oti,SmitSh20,tackles_loss,0,,,,,
player,201111200atl,oti,SmitSh20,qb_hits,0,,,,,
player,201111200atl,oti,SmitSh20,fumbles_rec,0,,,,,
player,201111200atl,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201111200atl,oti,SmitSh20,fumbles_forced,0,,,,,
player,201111200atl,oti,StevCr00,def_int,0,,,,,
player,201111200atl,oti,StevCr00,def_int_yds,0,,,,,
player,201111200atl,oti,StevCr00,def_int_td,0,,,,,
player,201111200atl,oti,StevCr00,def_int_long,0,,,,,
player,201111200atl,oti,StevCr00,pass_defended,0,,,,,
player,201111200atl,oti,StevCr00,sacks,0.0,,,,,
player,201111200atl,oti,StevCr00,tackles_combined,1,,,,,
player,201111200atl,oti,StevCr00,tackles_solo,1,,,,,
player,201111200atl,oti,StevCr00,tackles_assists,0,,,,,
player,201111200atl,oti,StevCr00,tackles_loss,0,,,,,
player,201111200atl,oti,StevCr00,qb_hits,0,,,,,
player,201111200atl,oti,StevCr00,fumbles_rec,0,,,,,
player,201111200atl,oti,StevCr00,fumbles_rec_yds,0,,,,,
player,201111200atl,oti,StevCr00,fumbles_rec_td,0,,,,,
player,201111200atl,oti,StevCr00,fumbles_forced,0,,,,,
player,201111200atl,atl,RobiDu20,def_int,1,,,,,
player,201111200atl,atl,RobiDu20,def_int_yds,14,,,,,
player,201111200atl,atl,RobiDu20,def_int_td,0,,,,,
player,201111200atl,atl,RobiDu20,def_int_long,14,,,,,
player,201111200atl,atl,RobiDu20,pass_defended,3,,,,,
player,201111200atl,atl,RobiDu20,sacks,0.0,,,,,
player,201111200atl,atl,RobiDu20,tackles_combined,3,,,,,
player,201111200atl,atl,RobiDu20,tackles_solo,3,,,,,
player,201111200atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201111200atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201111200atl,atl,RobiDu20,qb_hits,0,,,,,
player,201111200atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201111200atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201111200atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201111200atl,atl,AbraJo00,def_int,0,,,,,
player,201111200atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201111200atl,atl,AbraJo00,def_int_td,0,,,,,
player,201111200atl,atl,AbraJo00,def_int_long,0,,,,,
player,201111200atl,atl,AbraJo00,pass_defended,0,,,,,
player,201111200atl,atl,AbraJo00,sacks,1.0,,,,,
player,201111200atl,atl,AbraJo00,tackles_combined,3,,,,,
player,201111200atl,atl,AbraJo00,tackles_solo,3,,,,,
player,201111200atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201111200atl,atl,AbraJo00,tackles_loss,1,,,,,
player,201111200atl,atl,AbraJo00,qb_hits,2,,,,,
player,201111200atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201111200atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201111200atl,atl,AbraJo00,fumbles_forced,0,,,,,
player,201111200atl,atl,OwenCh99,def_int,0,,,,,
player,201111200atl,atl,OwenCh99,def_int_yds,0,,,,,
player,201111200atl,atl,OwenCh99,def_int_td,0,,,,,
player,201111200atl,atl,OwenCh99,def_int_long,0,,,,,
player,201111200atl,atl,OwenCh99,pass_defended,0,,,,,
player,201111200atl,atl,OwenCh99,sacks,0.0,,,,,
player,201111200atl,atl,OwenCh99,tackles_combined,7,,,,,
player,201111200atl,atl,OwenCh99,tackles_solo,5,,,,,
player,201111200atl,atl,OwenCh99,tackles_assists,2,,,,,
player,201111200atl,atl,OwenCh99,tackles_loss,0,,,,,
player,201111200atl,atl,OwenCh99,qb_hits,0,,,,,
player,201111200atl,atl,OwenCh99,fumbles_rec,0,,,,,
player,201111200atl,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,OwenCh99,fumbles_forced,0,,,,,
player,201111200atl,atl,LoftCu99,def_int,0,,,,,
player,201111200atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201111200atl,atl,LoftCu99,def_int_td,0,,,,,
player,201111200atl,atl,LoftCu99,def_int_long,0,,,,,
player,201111200atl,atl,LoftCu99,pass_defended,1,,,,,
player,201111200atl,atl,LoftCu99,sacks,0.0,,,,,
player,201111200atl,atl,LoftCu99,tackles_combined,6,,,,,
player,201111200atl,atl,LoftCu99,tackles_solo,3,,,,,
player,201111200atl,atl,LoftCu99,tackles_assists,3,,,,,
player,201111200atl,atl,LoftCu99,tackles_loss,1,,,,,
player,201111200atl,atl,LoftCu99,qb_hits,1,,,,,
player,201111200atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201111200atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201111200atl,atl,SandJa21,def_int,0,,,,,
player,201111200atl,atl,SandJa21,def_int_yds,0,,,,,
player,201111200atl,atl,SandJa21,def_int_td,0,,,,,
player,201111200atl,atl,SandJa21,def_int_long,0,,,,,
player,201111200atl,atl,SandJa21,pass_defended,0,,,,,
player,201111200atl,atl,SandJa21,sacks,0.0,,,,,
player,201111200atl,atl,SandJa21,tackles_combined,4,,,,,
player,201111200atl,atl,SandJa21,tackles_solo,3,,,,,
player,201111200atl,atl,SandJa21,tackles_assists,1,,,,,
player,201111200atl,atl,SandJa21,tackles_loss,0,,,,,
player,201111200atl,atl,SandJa21,qb_hits,0,,,,,
player,201111200atl,atl,SandJa21,fumbles_rec,0,,,,,
player,201111200atl,atl,SandJa21,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,SandJa21,fumbles_rec_td,0,,,,,
player,201111200atl,atl,SandJa21,fumbles_forced,0,,,,,
player,201111200atl,atl,BabiJo20,def_int,0,,,,,
player,201111200atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201111200atl,atl,BabiJo20,def_int_td,0,,,,,
player,201111200atl,atl,BabiJo20,def_int_long,0,,,,,
player,201111200atl,atl,BabiJo20,pass_defended,2,,,,,
player,201111200atl,atl,BabiJo20,sacks,0.0,,,,,
player,201111200atl,atl,BabiJo20,tackles_combined,3,,,,,
player,201111200atl,atl,BabiJo20,tackles_solo,3,,,,,
player,201111200atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201111200atl,atl,BabiJo20,tackles_loss,2,,,,,
player,201111200atl,atl,BabiJo20,qb_hits,2,,,,,
player,201111200atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201111200atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201111200atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201111200atl,atl,WeatSe99,def_int,0,,,,,
player,201111200atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201111200atl,atl,WeatSe99,def_int_td,0,,,,,
player,201111200atl,atl,WeatSe99,def_int_long,0,,,,,
player,201111200atl,atl,WeatSe99,pass_defended,0,,,,,
player,201111200atl,atl,WeatSe99,sacks,0.0,,,,,
player,201111200atl,atl,WeatSe99,tackles_combined,3,,,,,
player,201111200atl,atl,WeatSe99,tackles_solo,3,,,,,
player,201111200atl,atl,WeatSe99,tackles_assists,0,,,,,
player,201111200atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201111200atl,atl,WeatSe99,qb_hits,0,,,,,
player,201111200atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201111200atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201111200atl,atl,BierKr99,def_int,0,,,,,
player,201111200atl,atl,BierKr99,def_int_yds,0,,,,,
player,201111200atl,atl,BierKr99,def_int_td,0,,,,,
player,201111200atl,atl,BierKr99,def_int_long,0,,,,,
player,201111200atl,atl,BierKr99,pass_defended,0,,,,,
player,201111200atl,atl,BierKr99,sacks,0.0,,,,,
player,201111200atl,atl,BierKr99,tackles_combined,2,,,,,
player,201111200atl,atl,BierKr99,tackles_solo,1,,,,,
player,201111200atl,atl,BierKr99,tackles_assists,1,,,,,
player,201111200atl,atl,BierKr99,tackles_loss,1,,,,,
player,201111200atl,atl,BierKr99,qb_hits,0,,,,,
player,201111200atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201111200atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201111200atl,atl,DeCoTh99,def_int,0,,,,,
player,201111200atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201111200atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201111200atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201111200atl,atl,DeCoTh99,pass_defended,0,,,,,
player,201111200atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201111200atl,atl,DeCoTh99,tackles_combined,2,,,,,
player,201111200atl,atl,DeCoTh99,tackles_solo,1,,,,,
player,201111200atl,atl,DeCoTh99,tackles_assists,1,,,,,
player,201111200atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201111200atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201111200atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201111200atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201111200atl,atl,DentAk00,def_int,0,,,,,
player,201111200atl,atl,DentAk00,def_int_yds,0,,,,,
player,201111200atl,atl,DentAk00,def_int_td,0,,,,,
player,201111200atl,atl,DentAk00,def_int_long,0,,,,,
player,201111200atl,atl,DentAk00,pass_defended,0,,,,,
player,201111200atl,atl,DentAk00,sacks,0.0,,,,,
player,201111200atl,atl,DentAk00,tackles_combined,2,,,,,
player,201111200atl,atl,DentAk00,tackles_solo,1,,,,,
player,201111200atl,atl,DentAk00,tackles_assists,1,,,,,
player,201111200atl,atl,DentAk00,tackles_loss,0,,,,,
player,201111200atl,atl,DentAk00,qb_hits,0,,,,,
player,201111200atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201111200atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201111200atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201111200atl,atl,GrimBr20,def_int,0,,,,,
player,201111200atl,atl,GrimBr20,def_int_yds,0,,,,,
player,201111200atl,atl,GrimBr20,def_int_td,0,,,,,
player,201111200atl,atl,GrimBr20,def_int_long,0,,,,,
player,201111200atl,atl,GrimBr20,pass_defended,2,,,,,
player,201111200atl,atl,GrimBr20,sacks,0.0,,,,,
player,201111200atl,atl,GrimBr20,tackles_combined,2,,,,,
player,201111200atl,atl,GrimBr20,tackles_solo,2,,,,,
player,201111200atl,atl,GrimBr20,tackles_assists,0,,,,,
player,201111200atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201111200atl,atl,GrimBr20,qb_hits,0,,,,,
player,201111200atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201111200atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201111200atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201111200atl,atl,HaydKe20,def_int,0,,,,,
player,201111200atl,atl,HaydKe20,def_int_yds,0,,,,,
player,201111200atl,atl,HaydKe20,def_int_td,0,,,,,
player,201111200atl,atl,HaydKe20,def_int_long,0,,,,,
player,201111200atl,atl,HaydKe20,pass_defended,0,,,,,
player,201111200atl,atl,HaydKe20,sacks,0.0,,,,,
player,201111200atl,atl,HaydKe20,tackles_combined,2,,,,,
player,201111200atl,atl,HaydKe20,tackles_solo,1,,,,,
player,201111200atl,atl,HaydKe20,tackles_assists,1,,,,,
player,201111200atl,atl,HaydKe20,tackles_loss,0,,,,,
player,201111200atl,atl,HaydKe20,qb_hits,0,,,,,
player,201111200atl,atl,HaydKe20,fumbles_rec,0,,,,,
player,201111200atl,atl,HaydKe20,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,HaydKe20,fumbles_rec_td,0,,,,,
player,201111200atl,atl,HaydKe20,fumbles_forced,0,,,,,
player,201111200atl,atl,EdwaRa21,def_int,0,,,,,
player,201111200atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201111200atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201111200atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201111200atl,atl,EdwaRa21,pass_defended,1,,,,,
player,201111200atl,atl,EdwaRa21,sacks,0.0,,,,,
player,201111200atl,atl,EdwaRa21,tackles_combined,1,,,,,
player,201111200atl,atl,EdwaRa21,tackles_solo,1,,,,,
player,201111200atl,atl,EdwaRa21,tackles_assists,0,,,,,
player,201111200atl,atl,EdwaRa21,tackles_loss,0,,,,,
player,201111200atl,atl,EdwaRa21,qb_hits,0,,,,,
player,201111200atl,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201111200atl,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201111200atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201111200atl,atl,NichSt99,def_int,0,,,,,
player,201111200atl,atl,NichSt99,def_int_yds,0,,,,,
player,201111200atl,atl,NichSt99,def_int_td,0,,,,,
player,201111200atl,atl,NichSt99,def_int_long,0,,,,,
player,201111200atl,atl,NichSt99,pass_defended,0,,,,,
player,201111200atl,atl,NichSt99,sacks,0.0,,,,,
player,201111200atl,atl,NichSt99,tackles_combined,1,,,,,
player,201111200atl,atl,NichSt99,tackles_solo,0,,,,,
player,201111200atl,atl,NichSt99,tackles_assists,1,,,,,
