game,2011,5,20111009,201110090den,sdg,"San Diego Chargers",29,den,"Denver Broncos",24
player,201110090den,den,FellDa00,fumbles_lost,,,,,,
player,201110090den,den,MoreKn00,pass_cmp,0,,,,,
player,201110090den,den,MoreKn00,pass_att,0,,,,,
player,201110090den,den,MoreKn00,pass_yds,0,,,,,
player,201110090den,den,MoreKn00,pass_td,0,,,,,
player,201110090den,den,MoreKn00,pass_int,0,,,,,
player,201110090den,den,MoreKn00,pass_sacked,0,,,,,
player,201110090den,den,MoreKn00,pass_sacked_yds,0,,,,,
player,201110090den,den,MoreKn00,pass_long,0,,,,,
player,201110090den,den,MoreKn00,pass_rating,,,,,,
player,201110090den,den,MoreKn00,rush_att,0,,,,,
player,201110090den,den,MoreKn00,rush_yds,0,,,,,
player,201110090den,den,MoreKn00,rush_td,0,,,,,
player,201110090den,den,MoreKn00,rush_long,0,,,,,
player,201110090den,den,MoreKn00,targets,3,,,,,
player,201110090den,den,MoreKn00,rec,3,,,,,
player,201110090den,den,MoreKn00,rec_yds,40,,,,,
player,201110090den,den,MoreKn00,rec_td,1,,,,,
player,201110090den,den,MoreKn00,rec_long,28,,,,,
player,201110090den,den,MoreKn00,fumbles,0,,,,,
player,201110090den,den,MoreKn00,fumbles_lost,,,,,,
player,201110090den,den,LloyBr00,pass_cmp,0,,,,,
player,201110090den,den,LloyBr00,pass_att,0,,,,,
player,201110090den,den,LloyBr00,pass_yds,0,,,,,
player,201110090den,den,LloyBr00,pass_td,0,,,,,
player,201110090den,den,LloyBr00,pass_int,0,,,,,
player,201110090den,den,LloyBr00,pass_sacked,0,,,,,
player,201110090den,den,LloyBr00,pass_sacked_yds,0,,,,,
player,201110090den,den,LloyBr00,pass_long,0,,,,,
player,201110090den,den,LloyBr00,pass_rating,,,,,,
player,201110090den,den,LloyBr00,rush_att,0,,,,,
player,201110090den,den,LloyBr00,rush_yds,0,,,,,
player,201110090den,den,LloyBr00,rush_td,0,,,,,
player,201110090den,den,LloyBr00,rush_long,0,,,,,
player,201110090den,den,LloyBr00,targets,4,,,,,
player,201110090den,den,LloyBr00,rec,1,,,,,
player,201110090den,den,LloyBr00,rec_yds,20,,,,,
player,201110090den,den,LloyBr00,rec_td,0,,,,,
player,201110090den,den,LloyBr00,rec_long,20,,,,,
player,201110090den,den,LloyBr00,fumbles,0,,,,,
player,201110090den,den,LloyBr00,fumbles_lost,,,,,,
player,201110090den,den,RosaDa00,pass_cmp,0,,,,,
player,201110090den,den,RosaDa00,pass_att,0,,,,,
player,201110090den,den,RosaDa00,pass_yds,0,,,,,
player,201110090den,den,RosaDa00,pass_td,0,,,,,
player,201110090den,den,RosaDa00,pass_int,0,,,,,
player,201110090den,den,RosaDa00,pass_sacked,0,,,,,
player,201110090den,den,RosaDa00,pass_sacked_yds,0,,,,,
player,201110090den,den,RosaDa00,pass_long,0,,,,,
player,201110090den,den,RosaDa00,pass_rating,,,,,,
player,201110090den,den,RosaDa00,rush_att,0,,,,,
player,201110090den,den,RosaDa00,rush_yds,0,,,,,
player,201110090den,den,RosaDa00,rush_td,0,,,,,
player,201110090den,den,RosaDa00,rush_long,0,,,,,
player,201110090den,den,RosaDa00,targets,2,,,,,
player,201110090den,den,RosaDa00,rec,1,,,,,
player,201110090den,den,RosaDa00,rec_yds,10,,,,,
player,201110090den,den,RosaDa00,rec_td,0,,,,,
player,201110090den,den,RosaDa00,rec_long,10,,,,,
player,201110090den,den,RosaDa00,fumbles,0,,,,,
player,201110090den,den,RosaDa00,fumbles_lost,,,,,,
player,201110090den,den,WillMa00,pass_cmp,0,,,,,
player,201110090den,den,WillMa00,pass_att,0,,,,,
player,201110090den,den,WillMa00,pass_yds,0,,,,,
player,201110090den,den,WillMa00,pass_td,0,,,,,
player,201110090den,den,WillMa00,pass_int,0,,,,,
player,201110090den,den,WillMa00,pass_sacked,0,,,,,
player,201110090den,den,WillMa00,pass_sacked_yds,0,,,,,
player,201110090den,den,WillMa00,pass_long,0,,,,,
player,201110090den,den,WillMa00,pass_rating,,,,,,
player,201110090den,den,WillMa00,rush_att,0,,,,,
player,201110090den,den,WillMa00,rush_yds,0,,,,,
player,201110090den,den,WillMa00,rush_td,0,,,,,
player,201110090den,den,WillMa00,rush_long,0,,,,,
player,201110090den,den,WillMa00,targets,3,,,,,
player,201110090den,den,WillMa00,rec,0,,,,,
player,201110090den,den,WillMa00,rec_yds,0,,,,,
player,201110090den,den,WillMa00,rec_td,0,,,,,
player,201110090den,den,WillMa00,rec_long,0,,,,,
player,201110090den,den,WillMa00,fumbles,0,,,,,
player,201110090den,den,WillMa00,fumbles_lost,,,,,,
player,201110090den,den,DeckEr00,pass_cmp,0,,,,,
player,201110090den,den,DeckEr00,pass_att,0,,,,,
player,201110090den,den,DeckEr00,pass_yds,0,,,,,
player,201110090den,den,DeckEr00,pass_td,0,,,,,
player,201110090den,den,DeckEr00,pass_int,0,,,,,
player,201110090den,den,DeckEr00,pass_sacked,0,,,,,
player,201110090den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201110090den,den,DeckEr00,pass_long,0,,,,,
player,201110090den,den,DeckEr00,pass_rating,,,,,,
player,201110090den,den,DeckEr00,rush_att,0,,,,,
player,201110090den,den,DeckEr00,rush_yds,0,,,,,
player,201110090den,den,DeckEr00,rush_td,0,,,,,
player,201110090den,den,DeckEr00,rush_long,0,,,,,
player,201110090den,den,DeckEr00,targets,5,,,,,
player,201110090den,den,DeckEr00,rec,2,,,,,
player,201110090den,den,DeckEr00,rec_yds,-4,,,,,
player,201110090den,den,DeckEr00,rec_td,0,,,,,
player,201110090den,den,DeckEr00,rec_long,0,,,,,
player,201110090den,den,DeckEr00,fumbles,0,,,,,
player,201110090den,den,DeckEr00,fumbles_lost,,,,,,
player,201110090den,sdg,ButlDo99,def_int,1,,,,,
player,201110090den,sdg,ButlDo99,def_int_yds,2,,,,,
player,201110090den,sdg,ButlDo99,def_int_td,0,,,,,
player,201110090den,sdg,ButlDo99,def_int_long,2,,,,,
player,201110090den,sdg,ButlDo99,pass_defended,1,,,,,
player,201110090den,sdg,ButlDo99,sacks,0.0,,,,,
player,201110090den,sdg,ButlDo99,tackles_combined,4,,,,,
player,201110090den,sdg,ButlDo99,tackles_solo,4,,,,,
player,201110090den,sdg,ButlDo99,tackles_assists,0,,,,,
player,201110090den,sdg,ButlDo99,tackles_loss,0,,,,,
player,201110090den,sdg,ButlDo99,qb_hits,0,,,,,
player,201110090den,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201110090den,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201110090den,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201110090den,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201110090den,sdg,SpikTa00,def_int,0,,,,,
player,201110090den,sdg,SpikTa00,def_int_yds,0,,,,,
player,201110090den,sdg,SpikTa00,def_int_td,0,,,,,
player,201110090den,sdg,SpikTa00,def_int_long,0,,,,,
player,201110090den,sdg,SpikTa00,pass_defended,0,,,,,
player,201110090den,sdg,SpikTa00,sacks,0.0,,,,,
player,201110090den,sdg,SpikTa00,tackles_combined,5,,,,,
player,201110090den,sdg,SpikTa00,tackles_solo,4,,,,,
player,201110090den,sdg,SpikTa00,tackles_assists,1,,,,,
player,201110090den,sdg,SpikTa00,tackles_loss,0,,,,,
player,201110090den,sdg,SpikTa00,qb_hits,0,,,,,
player,201110090den,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201110090den,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201110090den,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201110090den,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201110090den,sdg,CasoAn99,def_int,0,,,,,
player,201110090den,sdg,CasoAn99,def_int_yds,0,,,,,
player,201110090den,sdg,CasoAn99,def_int_td,0,,,,,
player,201110090den,sdg,CasoAn99,def_int_long,0,,,,,
player,201110090den,sdg,CasoAn99,pass_defended,1,,,,,
player,201110090den,sdg,CasoAn99,sacks,0.0,,,,,
player,201110090den,sdg,CasoAn99,tackles_combined,4,,,,,
player,201110090den,sdg,CasoAn99,tackles_solo,4,,,,,
player,201110090den,sdg,CasoAn99,tackles_assists,0,,,,,
player,201110090den,sdg,CasoAn99,tackles_loss,0,,,,,
player,201110090den,sdg,CasoAn99,qb_hits,0,,,,,
player,201110090den,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201110090den,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201110090den,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201110090den,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201110090den,sdg,JammQu20,def_int,0,,,,,
player,201110090den,sdg,JammQu20,def_int_yds,0,,,,,
player,201110090den,sdg,JammQu20,def_int_td,0,,,,,
player,201110090den,sdg,JammQu20,def_int_long,0,,,,,
player,201110090den,sdg,JammQu20,pass_defended,1,,,,,
player,201110090den,sdg,JammQu20,sacks,0.0,,,,,
player,201110090den,sdg,JammQu20,tackles_combined,3,,,,,
player,201110090den,sdg,JammQu20,tackles_solo,3,,,,,
player,201110090den,sdg,JammQu20,tackles_assists,0,,,,,
player,201110090den,sdg,JammQu20,tackles_loss,0,,,,,
player,201110090den,sdg,JammQu20,qb_hits,0,,,,,
player,201110090den,sdg,JammQu20,fumbles_rec,0,,,,,
player,201110090den,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201110090den,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201110090den,sdg,JammQu20,fumbles_forced,0,,,,,
player,201110090den,sdg,PhilSh20,def_int,0,,,,,
player,201110090den,sdg,PhilSh20,def_int_yds,0,,,,,
player,201110090den,sdg,PhilSh20,def_int_td,0,,,,,
player,201110090den,sdg,PhilSh20,def_int_long,0,,,,,
player,201110090den,sdg,PhilSh20,pass_defended,0,,,,,
player,201110090den,sdg,PhilSh20,sacks,0.0,,,,,
player,201110090den,sdg,PhilSh20,tackles_combined,3,,,,,
player,201110090den,sdg,PhilSh20,tackles_solo,3,,,,,
player,201110090den,sdg,PhilSh20,tackles_assists,0,,,,,
player,201110090den,sdg,PhilSh20,tackles_loss,1,,,,,
player,201110090den,sdg,PhilSh20,qb_hits,1,,,,,
player,201110090den,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201110090den,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201110090den,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201110090den,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201110090den,sdg,EnglLa99,def_int,0,,,,,
player,201110090den,sdg,EnglLa99,def_int_yds,0,,,,,
player,201110090den,sdg,EnglLa99,def_int_td,0,,,,,
player,201110090den,sdg,EnglLa99,def_int_long,0,,,,,
player,201110090den,sdg,EnglLa99,pass_defended,0,,,,,
player,201110090den,sdg,EnglLa99,sacks,0.0,,,,,
player,201110090den,sdg,EnglLa99,tackles_combined,2,,,,,
player,201110090den,sdg,EnglLa99,tackles_solo,1,,,,,
player,201110090den,sdg,EnglLa99,tackles_assists,1,,,,,
