game,2011,13,20111204,201112040sfo,ram,"St. Louis Rams",0,sfo,"San Francisco 49ers",26
player,201112040sfo,sfo,PeelJu00,targets,1,,,,,
player,201112040sfo,sfo,PeelJu00,rec,0,,,,,
player,201112040sfo,sfo,PeelJu00,rec_yds,0,,,,,
player,201112040sfo,sfo,PeelJu00,rec_td,0,,,,,
player,201112040sfo,sfo,PeelJu00,rec_long,0,,,,,
player,201112040sfo,sfo,PeelJu00,fumbles,0,,,,,
player,201112040sfo,sfo,PeelJu00,fumbles_lost,,,,,,
player,201112040sfo,ram,LongCh99,def_int,0,,,,,
player,201112040sfo,ram,LongCh99,def_int_yds,0,,,,,
player,201112040sfo,ram,LongCh99,def_int_td,0,,,,,
player,201112040sfo,ram,LongCh99,def_int_long,0,,,,,
player,201112040sfo,ram,LongCh99,pass_defended,0,,,,,
player,201112040sfo,ram,LongCh99,sacks,2.0,,,,,
player,201112040sfo,ram,LongCh99,tackles_combined,3,,,,,
player,201112040sfo,ram,LongCh99,tackles_solo,3,,,,,
player,201112040sfo,ram,LongCh99,tackles_assists,0,,,,,
player,201112040sfo,ram,LongCh99,tackles_loss,2,,,,,
player,201112040sfo,ram,LongCh99,qb_hits,3,,,,,
player,201112040sfo,ram,LongCh99,fumbles_rec,0,,,,,
player,201112040sfo,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,LongCh99,fumbles_forced,0,,,,,
player,201112040sfo,ram,LaurJa99,def_int,0,,,,,
player,201112040sfo,ram,LaurJa99,def_int_yds,0,,,,,
player,201112040sfo,ram,LaurJa99,def_int_td,0,,,,,
player,201112040sfo,ram,LaurJa99,def_int_long,0,,,,,
player,201112040sfo,ram,LaurJa99,pass_defended,0,,,,,
player,201112040sfo,ram,LaurJa99,sacks,1.0,,,,,
player,201112040sfo,ram,LaurJa99,tackles_combined,12,,,,,
player,201112040sfo,ram,LaurJa99,tackles_solo,10,,,,,
player,201112040sfo,ram,LaurJa99,tackles_assists,2,,,,,
player,201112040sfo,ram,LaurJa99,tackles_loss,1,,,,,
player,201112040sfo,ram,LaurJa99,qb_hits,1,,,,,
player,201112040sfo,ram,LaurJa99,fumbles_rec,0,,,,,
player,201112040sfo,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,LaurJa99,fumbles_forced,0,,,,,
player,201112040sfo,ram,HallJa21,def_int,0,,,,,
player,201112040sfo,ram,HallJa21,def_int_yds,0,,,,,
player,201112040sfo,ram,HallJa21,def_int_td,0,,,,,
player,201112040sfo,ram,HallJa21,def_int_long,0,,,,,
player,201112040sfo,ram,HallJa21,pass_defended,0,,,,,
player,201112040sfo,ram,HallJa21,sacks,1.0,,,,,
player,201112040sfo,ram,HallJa21,tackles_combined,3,,,,,
player,201112040sfo,ram,HallJa21,tackles_solo,3,,,,,
player,201112040sfo,ram,HallJa21,tackles_assists,0,,,,,
player,201112040sfo,ram,HallJa21,tackles_loss,2,,,,,
player,201112040sfo,ram,HallJa21,qb_hits,1,,,,,
player,201112040sfo,ram,HallJa21,fumbles_rec,0,,,,,
player,201112040sfo,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,HallJa21,fumbles_forced,0,,,,,
player,201112040sfo,ram,DahlCr99,def_int,0,,,,,
player,201112040sfo,ram,DahlCr99,def_int_yds,0,,,,,
player,201112040sfo,ram,DahlCr99,def_int_td,0,,,,,
player,201112040sfo,ram,DahlCr99,def_int_long,0,,,,,
player,201112040sfo,ram,DahlCr99,pass_defended,0,,,,,
player,201112040sfo,ram,DahlCr99,sacks,0.0,,,,,
player,201112040sfo,ram,DahlCr99,tackles_combined,13,,,,,
player,201112040sfo,ram,DahlCr99,tackles_solo,11,,,,,
player,201112040sfo,ram,DahlCr99,tackles_assists,2,,,,,
player,201112040sfo,ram,DahlCr99,tackles_loss,0,,,,,
player,201112040sfo,ram,DahlCr99,qb_hits,0,,,,,
player,201112040sfo,ram,DahlCr99,fumbles_rec,0,,,,,
player,201112040sfo,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,DahlCr99,fumbles_forced,1,,,,,
player,201112040sfo,ram,ChamCh99,def_int,0,,,,,
player,201112040sfo,ram,ChamCh99,def_int_yds,0,,,,,
player,201112040sfo,ram,ChamCh99,def_int_td,0,,,,,
player,201112040sfo,ram,ChamCh99,def_int_long,0,,,,,
player,201112040sfo,ram,ChamCh99,pass_defended,0,,,,,
player,201112040sfo,ram,ChamCh99,sacks,0.0,,,,,
player,201112040sfo,ram,ChamCh99,tackles_combined,5,,,,,
player,201112040sfo,ram,ChamCh99,tackles_solo,4,,,,,
player,201112040sfo,ram,ChamCh99,tackles_assists,1,,,,,
player,201112040sfo,ram,ChamCh99,tackles_loss,0,,,,,
player,201112040sfo,ram,ChamCh99,qb_hits,0,,,,,
player,201112040sfo,ram,ChamCh99,fumbles_rec,0,,,,,
player,201112040sfo,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,ChamCh99,fumbles_forced,0,,,,,
player,201112040sfo,ram,GordJo01,def_int,0,,,,,
player,201112040sfo,ram,GordJo01,def_int_yds,0,,,,,
player,201112040sfo,ram,GordJo01,def_int_td,0,,,,,
player,201112040sfo,ram,GordJo01,def_int_long,0,,,,,
player,201112040sfo,ram,GordJo01,pass_defended,0,,,,,
player,201112040sfo,ram,GordJo01,sacks,0.0,,,,,
player,201112040sfo,ram,GordJo01,tackles_combined,4,,,,,
player,201112040sfo,ram,GordJo01,tackles_solo,4,,,,,
player,201112040sfo,ram,GordJo01,tackles_assists,0,,,,,
player,201112040sfo,ram,GordJo01,tackles_loss,0,,,,,
player,201112040sfo,ram,GordJo01,qb_hits,0,,,,,
player,201112040sfo,ram,GordJo01,fumbles_rec,0,,,,,
player,201112040sfo,ram,GordJo01,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,GordJo01,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,GordJo01,fumbles_forced,0,,,,,
player,201112040sfo,ram,KingJu99,def_int,0,,,,,
player,201112040sfo,ram,KingJu99,def_int_yds,0,,,,,
player,201112040sfo,ram,KingJu99,def_int_td,0,,,,,
player,201112040sfo,ram,KingJu99,def_int_long,0,,,,,
player,201112040sfo,ram,KingJu99,pass_defended,0,,,,,
player,201112040sfo,ram,KingJu99,sacks,0.0,,,,,
player,201112040sfo,ram,KingJu99,tackles_combined,4,,,,,
player,201112040sfo,ram,KingJu99,tackles_solo,4,,,,,
player,201112040sfo,ram,KingJu99,tackles_assists,0,,,,,
player,201112040sfo,ram,KingJu99,tackles_loss,0,,,,,
player,201112040sfo,ram,KingJu99,qb_hits,0,,,,,
player,201112040sfo,ram,KingJu99,fumbles_rec,0,,,,,
player,201112040sfo,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,KingJu99,fumbles_forced,0,,,,,
player,201112040sfo,ram,PoppBr20,def_int,0,,,,,
player,201112040sfo,ram,PoppBr20,def_int_yds,0,,,,,
player,201112040sfo,ram,PoppBr20,def_int_td,0,,,,,
player,201112040sfo,ram,PoppBr20,def_int_long,0,,,,,
player,201112040sfo,ram,PoppBr20,pass_defended,0,,,,,
player,201112040sfo,ram,PoppBr20,sacks,0.0,,,,,
player,201112040sfo,ram,PoppBr20,tackles_combined,4,,,,,
player,201112040sfo,ram,PoppBr20,tackles_solo,3,,,,,
player,201112040sfo,ram,PoppBr20,tackles_assists,1,,,,,
player,201112040sfo,ram,PoppBr20,tackles_loss,0,,,,,
player,201112040sfo,ram,PoppBr20,qb_hits,0,,,,,
player,201112040sfo,ram,PoppBr20,fumbles_rec,0,,,,,
player,201112040sfo,ram,PoppBr20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,PoppBr20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,PoppBr20,fumbles_forced,0,,,,,
player,201112040sfo,ram,MikeQu20,def_int,0,,,,,
player,201112040sfo,ram,MikeQu20,def_int_yds,0,,,,,
player,201112040sfo,ram,MikeQu20,def_int_td,0,,,,,
player,201112040sfo,ram,MikeQu20,def_int_long,0,,,,,
player,201112040sfo,ram,MikeQu20,pass_defended,1,,,,,
player,201112040sfo,ram,MikeQu20,sacks,0.0,,,,,
player,201112040sfo,ram,MikeQu20,tackles_combined,3,,,,,
player,201112040sfo,ram,MikeQu20,tackles_solo,3,,,,,
player,201112040sfo,ram,MikeQu20,tackles_assists,0,,,,,
player,201112040sfo,ram,MikeQu20,tackles_loss,0,,,,,
player,201112040sfo,ram,MikeQu20,qb_hits,0,,,,,
player,201112040sfo,ram,MikeQu20,fumbles_rec,0,,,,,
player,201112040sfo,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,MikeQu20,fumbles_forced,0,,,,,
player,201112040sfo,ram,BannJu20,def_int,0,,,,,
player,201112040sfo,ram,BannJu20,def_int_yds,0,,,,,
player,201112040sfo,ram,BannJu20,def_int_td,0,,,,,
player,201112040sfo,ram,BannJu20,def_int_long,0,,,,,
player,201112040sfo,ram,BannJu20,pass_defended,0,,,,,
player,201112040sfo,ram,BannJu20,sacks,0.0,,,,,
player,201112040sfo,ram,BannJu20,tackles_combined,2,,,,,
player,201112040sfo,ram,BannJu20,tackles_solo,2,,,,,
player,201112040sfo,ram,BannJu20,tackles_assists,0,,,,,
player,201112040sfo,ram,BannJu20,tackles_loss,1,,,,,
player,201112040sfo,ram,BannJu20,qb_hits,0,,,,,
player,201112040sfo,ram,BannJu20,fumbles_rec,0,,,,,
player,201112040sfo,ram,BannJu20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,BannJu20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,BannJu20,fumbles_forced,0,,,,,
player,201112040sfo,ram,GibsGa99,def_int,0,,,,,
player,201112040sfo,ram,GibsGa99,def_int_yds,0,,,,,
player,201112040sfo,ram,GibsGa99,def_int_td,0,,,,,
player,201112040sfo,ram,GibsGa99,def_int_long,0,,,,,
player,201112040sfo,ram,GibsGa99,pass_defended,0,,,,,
player,201112040sfo,ram,GibsGa99,sacks,0.0,,,,,
player,201112040sfo,ram,GibsGa99,tackles_combined,2,,,,,
player,201112040sfo,ram,GibsGa99,tackles_solo,2,,,,,
player,201112040sfo,ram,GibsGa99,tackles_assists,0,,,,,
player,201112040sfo,ram,GibsGa99,tackles_loss,1,,,,,
player,201112040sfo,ram,GibsGa99,qb_hits,0,,,,,
player,201112040sfo,ram,GibsGa99,fumbles_rec,0,,,,,
player,201112040sfo,ram,GibsGa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,GibsGa99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,GibsGa99,fumbles_forced,0,,,,,
player,201112040sfo,ram,ButlJa20,def_int,0,,,,,
player,201112040sfo,ram,ButlJa20,def_int_yds,0,,,,,
player,201112040sfo,ram,ButlJa20,def_int_td,0,,,,,
player,201112040sfo,ram,ButlJa20,def_int_long,0,,,,,
player,201112040sfo,ram,ButlJa20,pass_defended,0,,,,,
player,201112040sfo,ram,ButlJa20,sacks,0.0,,,,,
player,201112040sfo,ram,ButlJa20,tackles_combined,1,,,,,
player,201112040sfo,ram,ButlJa20,tackles_solo,1,,,,,
player,201112040sfo,ram,ButlJa20,tackles_assists,0,,,,,
player,201112040sfo,ram,ButlJa20,tackles_loss,0,,,,,
player,201112040sfo,ram,ButlJa20,qb_hits,0,,,,,
player,201112040sfo,ram,ButlJa20,fumbles_rec,0,,,,,
player,201112040sfo,ram,ButlJa20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,ButlJa20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,ButlJa20,fumbles_forced,0,,,,,
player,201112040sfo,ram,HoodRo20,def_int,0,,,,,
player,201112040sfo,ram,HoodRo20,def_int_yds,0,,,,,
player,201112040sfo,ram,HoodRo20,def_int_td,0,,,,,
player,201112040sfo,ram,HoodRo20,def_int_long,0,,,,,
player,201112040sfo,ram,HoodRo20,pass_defended,0,,,,,
player,201112040sfo,ram,HoodRo20,sacks,0.0,,,,,
player,201112040sfo,ram,HoodRo20,tackles_combined,1,,,,,
player,201112040sfo,ram,HoodRo20,tackles_solo,1,,,,,
player,201112040sfo,ram,HoodRo20,tackles_assists,0,,,,,
player,201112040sfo,ram,HoodRo20,tackles_loss,0,,,,,
player,201112040sfo,ram,HoodRo20,qb_hits,0,,,,,
player,201112040sfo,ram,HoodRo20,fumbles_rec,0,,,,,
player,201112040sfo,ram,HoodRo20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,HoodRo20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,HoodRo20,fumbles_forced,0,,,,,
player,201112040sfo,ram,McQuJa00,def_int,0,,,,,
player,201112040sfo,ram,McQuJa00,def_int_yds,0,,,,,
player,201112040sfo,ram,McQuJa00,def_int_td,0,,,,,
player,201112040sfo,ram,McQuJa00,def_int_long,0,,,,,
player,201112040sfo,ram,McQuJa00,pass_defended,0,,,,,
player,201112040sfo,ram,McQuJa00,sacks,0.0,,,,,
player,201112040sfo,ram,McQuJa00,tackles_combined,1,,,,,
player,201112040sfo,ram,McQuJa00,tackles_solo,1,,,,,
player,201112040sfo,ram,McQuJa00,tackles_assists,0,,,,,
player,201112040sfo,ram,McQuJa00,tackles_loss,0,,,,,
player,201112040sfo,ram,McQuJa00,qb_hits,0,,,,,
player,201112040sfo,ram,McQuJa00,fumbles_rec,0,,,,,
player,201112040sfo,ram,McQuJa00,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,McQuJa00,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,McQuJa00,fumbles_forced,0,,,,,
player,201112040sfo,ram,NixoDa20,def_int,0,,,,,
player,201112040sfo,ram,NixoDa20,def_int_yds,0,,,,,
player,201112040sfo,ram,NixoDa20,def_int_td,0,,,,,
player,201112040sfo,ram,NixoDa20,def_int_long,0,,,,,
player,201112040sfo,ram,NixoDa20,pass_defended,0,,,,,
player,201112040sfo,ram,NixoDa20,sacks,0.0,,,,,
player,201112040sfo,ram,NixoDa20,tackles_combined,1,,,,,
player,201112040sfo,ram,NixoDa20,tackles_solo,1,,,,,
player,201112040sfo,ram,NixoDa20,tackles_assists,0,,,,,
player,201112040sfo,ram,NixoDa20,tackles_loss,0,,,,,
player,201112040sfo,ram,NixoDa20,qb_hits,0,,,,,
player,201112040sfo,ram,NixoDa20,fumbles_rec,0,,,,,
player,201112040sfo,ram,NixoDa20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,NixoDa20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,NixoDa20,fumbles_forced,0,,,,,
player,201112040sfo,ram,RobbFr20,def_int,0,,,,,
player,201112040sfo,ram,RobbFr20,def_int_yds,0,,,,,
player,201112040sfo,ram,RobbFr20,def_int_td,0,,,,,
player,201112040sfo,ram,RobbFr20,def_int_long,0,,,,,
player,201112040sfo,ram,RobbFr20,pass_defended,0,,,,,
player,201112040sfo,ram,RobbFr20,sacks,0.0,,,,,
player,201112040sfo,ram,RobbFr20,tackles_combined,1,,,,,
player,201112040sfo,ram,RobbFr20,tackles_solo,1,,,,,
player,201112040sfo,ram,RobbFr20,tackles_assists,0,,,,,
player,201112040sfo,ram,RobbFr20,tackles_loss,0,,,,,
player,201112040sfo,ram,RobbFr20,qb_hits,0,,,,,
player,201112040sfo,ram,RobbFr20,fumbles_rec,0,,,,,
player,201112040sfo,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,RobbFr20,fumbles_forced,0,,,,,
player,201112040sfo,ram,SimsEu99,def_int,0,,,,,
player,201112040sfo,ram,SimsEu99,def_int_yds,0,,,,,
player,201112040sfo,ram,SimsEu99,def_int_td,0,,,,,
player,201112040sfo,ram,SimsEu99,def_int_long,0,,,,,
player,201112040sfo,ram,SimsEu99,pass_defended,0,,,,,
player,201112040sfo,ram,SimsEu99,sacks,0.0,,,,,
player,201112040sfo,ram,SimsEu99,tackles_combined,1,,,,,
player,201112040sfo,ram,SimsEu99,tackles_solo,1,,,,,
player,201112040sfo,ram,SimsEu99,tackles_assists,0,,,,,
player,201112040sfo,ram,SimsEu99,tackles_loss,0,,,,,
player,201112040sfo,ram,SimsEu99,qb_hits,0,,,,,
player,201112040sfo,ram,SimsEu99,fumbles_rec,0,,,,,
player,201112040sfo,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201112040sfo,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201112040sfo,ram,SimsEu99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,GoldDa99,def_int,1,,,,,
player,201112040sfo,sfo,GoldDa99,def_int_yds,13,,,,,
player,201112040sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201112040sfo,sfo,GoldDa99,def_int_long,13,,,,,
player,201112040sfo,sfo,GoldDa99,pass_defended,1,,,,,
player,201112040sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201112040sfo,sfo,GoldDa99,tackles_combined,3,,,,,
player,201112040sfo,sfo,GoldDa99,tackles_solo,3,,,,,
player,201112040sfo,sfo,GoldDa99,tackles_assists,0,,,,,
player,201112040sfo,sfo,GoldDa99,tackles_loss,1,,,,,
player,201112040sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201112040sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,SmitAl04,def_int,0,,,,,
player,201112040sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201112040sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201112040sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201112040sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201112040sfo,sfo,SmitAl04,sacks,2.0,,,,,
player,201112040sfo,sfo,SmitAl04,tackles_combined,3,,,,,
player,201112040sfo,sfo,SmitAl04,tackles_solo,3,,,,,
player,201112040sfo,sfo,SmitAl04,tackles_assists,0,,,,,
player,201112040sfo,sfo,SmitAl04,tackles_loss,2,,,,,
player,201112040sfo,sfo,SmitAl04,qb_hits,3,,,,,
player,201112040sfo,sfo,SmitAl04,fumbles_rec,1,,,,,
player,201112040sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201112040sfo,sfo,GranLa99,def_int,0,,,,,
player,201112040sfo,sfo,GranLa99,def_int_yds,0,,,,,
player,201112040sfo,sfo,GranLa99,def_int_td,0,,,,,
player,201112040sfo,sfo,GranLa99,def_int_long,0,,,,,
player,201112040sfo,sfo,GranLa99,pass_defended,0,,,,,
player,201112040sfo,sfo,GranLa99,sacks,1.0,,,,,
player,201112040sfo,sfo,GranLa99,tackles_combined,6,,,,,
player,201112040sfo,sfo,GranLa99,tackles_solo,5,,,,,
player,201112040sfo,sfo,GranLa99,tackles_assists,1,,,,,
player,201112040sfo,sfo,GranLa99,tackles_loss,2,,,,,
player,201112040sfo,sfo,GranLa99,qb_hits,1,,,,,
player,201112040sfo,sfo,GranLa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,GranLa99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,McDoRa99,def_int,0,,,,,
player,201112040sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201112040sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201112040sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201112040sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201112040sfo,sfo,McDoRa99,sacks,1.0,,,,,
player,201112040sfo,sfo,McDoRa99,tackles_combined,3,,,,,
player,201112040sfo,sfo,McDoRa99,tackles_solo,3,,,,,
player,201112040sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201112040sfo,sfo,McDoRa99,tackles_loss,1,,,,,
player,201112040sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201112040sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,McDoRa99,fumbles_forced,1,,,,,
player,201112040sfo,sfo,BowmNa99,def_int,0,,,,,
player,201112040sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201112040sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201112040sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201112040sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201112040sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201112040sfo,sfo,BowmNa99,tackles_combined,6,,,,,
player,201112040sfo,sfo,BowmNa99,tackles_solo,6,,,,,
player,201112040sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201112040sfo,sfo,BowmNa99,tackles_loss,2,,,,,
player,201112040sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201112040sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,BrowTa99,def_int,0,,,,,
player,201112040sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201112040sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201112040sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201112040sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201112040sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201112040sfo,sfo,BrowTa99,tackles_combined,3,,,,,
player,201112040sfo,sfo,BrowTa99,tackles_solo,3,,,,,
player,201112040sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201112040sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201112040sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201112040sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,RogeCa20,def_int,0,,,,,
player,201112040sfo,sfo,RogeCa20,def_int_yds,0,,,,,
player,201112040sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201112040sfo,sfo,RogeCa20,def_int_long,0,,,,,
player,201112040sfo,sfo,RogeCa20,pass_defended,2,,,,,
player,201112040sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201112040sfo,sfo,RogeCa20,tackles_combined,3,,,,,
player,201112040sfo,sfo,RogeCa20,tackles_solo,3,,,,,
player,201112040sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201112040sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201112040sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201112040sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201112040sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201112040sfo,sfo,SmitJu20,def_int,0,,,,,
player,201112040sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201112040sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201112040sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201112040sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201112040sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201112040sfo,sfo,SmitJu20,tackles_combined,3,,,,,
player,201112040sfo,sfo,SmitJu20,tackles_solo,3,,,,,
player,201112040sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201112040sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201112040sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201112040sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201112040sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201112040sfo,sfo,SopoIs20,def_int,0,,,,,
player,201112040sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201112040sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201112040sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201112040sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201112040sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201112040sfo,sfo,SopoIs20,tackles_combined,3,,,,,
player,201112040sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201112040sfo,sfo,SopoIs20,tackles_assists,1,,,,,
player,201112040sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201112040sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201112040sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201112040sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201112040sfo,sfo,WhitDo20,def_int,0,,,,,
player,201112040sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201112040sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201112040sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201112040sfo,sfo,WhitDo20,pass_defended,1,,,,,
player,201112040sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201112040sfo,sfo,WhitDo20,tackles_combined,3,,,,,
player,201112040sfo,sfo,WhitDo20,tackles_solo,2,,,,,
player,201112040sfo,sfo,WhitDo20,tackles_assists,1,,,,,
player,201112040sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201112040sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201112040sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201112040sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201112040sfo,sfo,GoodTa99,def_int,0,,,,,
player,201112040sfo,sfo,GoodTa99,def_int_yds,0,,,,,
player,201112040sfo,sfo,GoodTa99,def_int_td,0,,,,,
player,201112040sfo,sfo,GoodTa99,def_int_long,0,,,,,
player,201112040sfo,sfo,GoodTa99,pass_defended,0,,,,,
player,201112040sfo,sfo,GoodTa99,sacks,0.0,,,,,
player,201112040sfo,sfo,GoodTa99,tackles_combined,2,,,,,
player,201112040sfo,sfo,GoodTa99,tackles_solo,2,,,,,
