game,2011,10,20111113,201111130sfo,nyg,"New York Giants",20,sfo,"San Francisco 49ers",27
player,201111130sfo,nyg,CruzVi00,fumbles,0,,,,,
player,201111130sfo,nyg,CruzVi00,fumbles_lost,,,,,,
player,201111130sfo,nyg,MannMa01,pass_cmp,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_att,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_yds,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_td,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_int,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_sacked,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_sacked_yds,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_long,0,,,,,
player,201111130sfo,nyg,MannMa01,pass_rating,,,,,,
player,201111130sfo,nyg,MannMa01,rush_att,0,,,,,
player,201111130sfo,nyg,MannMa01,rush_yds,0,,,,,
player,201111130sfo,nyg,MannMa01,rush_td,0,,,,,
player,201111130sfo,nyg,MannMa01,rush_long,0,,,,,
player,201111130sfo,nyg,MannMa01,targets,10,,,,,
player,201111130sfo,nyg,MannMa01,rec,6,,,,,
player,201111130sfo,nyg,MannMa01,rec_yds,77,,,,,
player,201111130sfo,nyg,MannMa01,rec_td,1,,,,,
player,201111130sfo,nyg,MannMa01,rec_long,18,,,,,
player,201111130sfo,nyg,MannMa01,fumbles,0,,,,,
player,201111130sfo,nyg,MannMa01,fumbles_lost,,,,,,
player,201111130sfo,nyg,NickHa01,pass_cmp,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_att,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_yds,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_td,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_int,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_sacked,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_long,0,,,,,
player,201111130sfo,nyg,NickHa01,pass_rating,,,,,,
player,201111130sfo,nyg,NickHa01,rush_att,0,,,,,
player,201111130sfo,nyg,NickHa01,rush_yds,0,,,,,
player,201111130sfo,nyg,NickHa01,rush_td,0,,,,,
player,201111130sfo,nyg,NickHa01,rush_long,0,,,,,
player,201111130sfo,nyg,NickHa01,targets,4,,,,,
player,201111130sfo,nyg,NickHa01,rec,2,,,,,
player,201111130sfo,nyg,NickHa01,rec_yds,41,,,,,
player,201111130sfo,nyg,NickHa01,rec_td,1,,,,,
player,201111130sfo,nyg,NickHa01,rec_long,32,,,,,
player,201111130sfo,nyg,NickHa01,fumbles,0,,,,,
player,201111130sfo,nyg,NickHa01,fumbles_lost,,,,,,
player,201111130sfo,nyg,BallJa21,pass_cmp,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_att,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_yds,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_td,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_int,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_sacked,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_sacked_yds,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_long,0,,,,,
player,201111130sfo,nyg,BallJa21,pass_rating,,,,,,
player,201111130sfo,nyg,BallJa21,rush_att,0,,,,,
player,201111130sfo,nyg,BallJa21,rush_yds,0,,,,,
player,201111130sfo,nyg,BallJa21,rush_td,0,,,,,
player,201111130sfo,nyg,BallJa21,rush_long,0,,,,,
player,201111130sfo,nyg,BallJa21,targets,4,,,,,
player,201111130sfo,nyg,BallJa21,rec,3,,,,,
player,201111130sfo,nyg,BallJa21,rec_yds,35,,,,,
player,201111130sfo,nyg,BallJa21,rec_td,0,,,,,
player,201111130sfo,nyg,BallJa21,rec_long,17,,,,,
player,201111130sfo,nyg,BallJa21,fumbles,0,,,,,
player,201111130sfo,nyg,BallJa21,fumbles_lost,,,,,,
player,201111130sfo,nyg,PascBe00,pass_cmp,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_att,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_yds,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_td,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_int,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_sacked,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_sacked_yds,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_long,0,,,,,
player,201111130sfo,nyg,PascBe00,pass_rating,,,,,,
player,201111130sfo,nyg,PascBe00,rush_att,0,,,,,
player,201111130sfo,nyg,PascBe00,rush_yds,0,,,,,
player,201111130sfo,nyg,PascBe00,rush_td,0,,,,,
player,201111130sfo,nyg,PascBe00,rush_long,0,,,,,
player,201111130sfo,nyg,PascBe00,targets,3,,,,,
player,201111130sfo,nyg,PascBe00,rec,2,,,,,
player,201111130sfo,nyg,PascBe00,rec_yds,23,,,,,
player,201111130sfo,nyg,PascBe00,rec_td,0,,,,,
player,201111130sfo,nyg,PascBe00,rec_long,14,,,,,
player,201111130sfo,nyg,PascBe00,fumbles,0,,,,,
player,201111130sfo,nyg,PascBe00,fumbles_lost,,,,,,
player,201111130sfo,sfo,SmitAl03,pass_cmp,19,,,,,
player,201111130sfo,sfo,SmitAl03,pass_att,30,,,,,
player,201111130sfo,sfo,SmitAl03,pass_yds,242,,,,,
player,201111130sfo,sfo,SmitAl03,pass_td,1,,,,,
player,201111130sfo,sfo,SmitAl03,pass_int,1,,,,,
player,201111130sfo,sfo,SmitAl03,pass_sacked,2,,,,,
player,201111130sfo,sfo,SmitAl03,pass_sacked_yds,14,,,,,
player,201111130sfo,sfo,SmitAl03,pass_long,31,,,,,
player,201111130sfo,sfo,SmitAl03,pass_rating,85.7,,,,,
player,201111130sfo,sfo,SmitAl03,rush_att,6,,,,,
player,201111130sfo,sfo,SmitAl03,rush_yds,27,,,,,
player,201111130sfo,sfo,SmitAl03,rush_td,0,,,,,
player,201111130sfo,sfo,SmitAl03,rush_long,14,,,,,
player,201111130sfo,sfo,SmitAl03,targets,0,,,,,
player,201111130sfo,sfo,SmitAl03,rec,0,,,,,
player,201111130sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201111130sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201111130sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201111130sfo,sfo,SmitAl03,fumbles,0,,,,,
player,201111130sfo,sfo,SmitAl03,fumbles_lost,,,,,,
player,201111130sfo,sfo,HuntKe00,pass_cmp,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_att,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_yds,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_td,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_int,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_sacked,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_long,0,,,,,
player,201111130sfo,sfo,HuntKe00,pass_rating,,,,,,
player,201111130sfo,sfo,HuntKe00,rush_att,6,,,,,
player,201111130sfo,sfo,HuntKe00,rush_yds,40,,,,,
player,201111130sfo,sfo,HuntKe00,rush_td,1,,,,,
player,201111130sfo,sfo,HuntKe00,rush_long,17,,,,,
player,201111130sfo,sfo,HuntKe00,targets,3,,,,,
player,201111130sfo,sfo,HuntKe00,rec,1,,,,,
player,201111130sfo,sfo,HuntKe00,rec_yds,4,,,,,
player,201111130sfo,sfo,HuntKe00,rec_td,0,,,,,
player,201111130sfo,sfo,HuntKe00,rec_long,4,,,,,
player,201111130sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201111130sfo,sfo,HuntKe00,fumbles_lost,,,,,,
player,201111130sfo,sfo,DixoAn00,pass_cmp,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_att,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_yds,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_td,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_int,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_sacked,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_long,0,,,,,
player,201111130sfo,sfo,DixoAn00,pass_rating,,,,,,
player,201111130sfo,sfo,DixoAn00,rush_att,2,,,,,
player,201111130sfo,sfo,DixoAn00,rush_yds,10,,,,,
player,201111130sfo,sfo,DixoAn00,rush_td,0,,,,,
player,201111130sfo,sfo,DixoAn00,rush_long,8,,,,,
player,201111130sfo,sfo,DixoAn00,targets,0,,,,,
player,201111130sfo,sfo,DixoAn00,rec,0,,,,,
player,201111130sfo,sfo,DixoAn00,rec_yds,0,,,,,
player,201111130sfo,sfo,DixoAn00,rec_td,0,,,,,
player,201111130sfo,sfo,DixoAn00,rec_long,0,,,,,
player,201111130sfo,sfo,DixoAn00,fumbles,0,,,,,
player,201111130sfo,sfo,DixoAn00,fumbles_lost,,,,,,
player,201111130sfo,sfo,WalkHu00,pass_cmp,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_att,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_yds,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_td,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_int,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_sacked,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_long,0,,,,,
player,201111130sfo,sfo,WalkHu00,pass_rating,,,,,,
player,201111130sfo,sfo,WalkHu00,rush_att,0,,,,,
player,201111130sfo,sfo,WalkHu00,rush_yds,0,,,,,
player,201111130sfo,sfo,WalkHu00,rush_td,0,,,,,
player,201111130sfo,sfo,WalkHu00,rush_long,0,,,,,
player,201111130sfo,sfo,WalkHu00,targets,7,,,,,
player,201111130sfo,sfo,WalkHu00,rec,6,,,,,
player,201111130sfo,sfo,WalkHu00,rec_yds,69,,,,,
player,201111130sfo,sfo,WalkHu00,rec_td,0,,,,,
player,201111130sfo,sfo,WalkHu00,rec_long,19,,,,,
player,201111130sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201111130sfo,sfo,WalkHu00,fumbles_lost,,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_cmp,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_att,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_yds,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_td,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_int,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_sacked,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_long,0,,,,,
player,201111130sfo,sfo,EdwaBr00,pass_rating,,,,,,
player,201111130sfo,sfo,EdwaBr00,rush_att,0,,,,,
player,201111130sfo,sfo,EdwaBr00,rush_yds,0,,,,,
player,201111130sfo,sfo,EdwaBr00,rush_td,0,,,,,
player,201111130sfo,sfo,EdwaBr00,rush_long,0,,,,,
player,201111130sfo,sfo,EdwaBr00,targets,6,,,,,
player,201111130sfo,sfo,EdwaBr00,rec,3,,,,,
player,201111130sfo,sfo,EdwaBr00,rec_yds,47,,,,,
player,201111130sfo,sfo,EdwaBr00,rec_td,0,,,,,
player,201111130sfo,sfo,EdwaBr00,rec_long,21,,,,,
player,201111130sfo,sfo,EdwaBr00,fumbles,0,,,,,
player,201111130sfo,sfo,EdwaBr00,fumbles_lost,,,,,,
player,201111130sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201111130sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201111130sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201111130sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201111130sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201111130sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201111130sfo,sfo,DaviVe00,targets,4,,,,,
player,201111130sfo,sfo,DaviVe00,rec,3,,,,,
player,201111130sfo,sfo,DaviVe00,rec_yds,40,,,,,
player,201111130sfo,sfo,DaviVe00,rec_td,1,,,,,
player,201111130sfo,sfo,DaviVe00,rec_long,31,,,,,
player,201111130sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201111130sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201111130sfo,sfo,GinnTe00,pass_cmp,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_att,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_yds,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_td,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_int,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_sacked,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_long,0,,,,,
player,201111130sfo,sfo,GinnTe00,pass_rating,,,,,,
player,201111130sfo,sfo,GinnTe00,rush_att,0,,,,,
player,201111130sfo,sfo,GinnTe00,rush_yds,0,,,,,
player,201111130sfo,sfo,GinnTe00,rush_td,0,,,,,
player,201111130sfo,sfo,GinnTe00,rush_long,0,,,,,
player,201111130sfo,sfo,GinnTe00,targets,4,,,,,
player,201111130sfo,sfo,GinnTe00,rec,3,,,,,
player,201111130sfo,sfo,GinnTe00,rec_yds,39,,,,,
player,201111130sfo,sfo,GinnTe00,rec_td,0,,,,,
player,201111130sfo,sfo,GinnTe00,rec_long,16,,,,,
player,201111130sfo,sfo,GinnTe00,fumbles,0,,,,,
player,201111130sfo,sfo,GinnTe00,fumbles_lost,,,,,,
player,201111130sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201111130sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201111130sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201111130sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201111130sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201111130sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201111130sfo,sfo,CrabMi00,targets,4,,,,,
player,201111130sfo,sfo,CrabMi00,rec,1,,,,,
player,201111130sfo,sfo,CrabMi00,rec_yds,21,,,,,
player,201111130sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201111130sfo,sfo,CrabMi00,rec_long,21,,,,,
player,201111130sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201111130sfo,sfo,CrabMi00,fumbles_lost,,,,,,
player,201111130sfo,sfo,WillKy01,pass_cmp,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_att,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_yds,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_td,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_int,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_sacked,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_long,0,,,,,
player,201111130sfo,sfo,WillKy01,pass_rating,,,,,,
player,201111130sfo,sfo,WillKy01,rush_att,0,,,,,
player,201111130sfo,sfo,WillKy01,rush_yds,0,,,,,
player,201111130sfo,sfo,WillKy01,rush_td,0,,,,,
player,201111130sfo,sfo,WillKy01,rush_long,0,,,,,
player,201111130sfo,sfo,WillKy01,targets,1,,,,,
player,201111130sfo,sfo,WillKy01,rec,1,,,,,
player,201111130sfo,sfo,WillKy01,rec_yds,14,,,,,
player,201111130sfo,sfo,WillKy01,rec_td,0,,,,,
player,201111130sfo,sfo,WillKy01,rec_long,14,,,,,
player,201111130sfo,sfo,WillKy01,fumbles,0,,,,,
player,201111130sfo,sfo,WillKy01,fumbles_lost,,,,,,
player,201111130sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201111130sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201111130sfo,sfo,GoreFr00,rush_att,6,,,,,
player,201111130sfo,sfo,GoreFr00,rush_yds,0,,,,,
player,201111130sfo,sfo,GoreFr00,rush_td,0,,,,,
player,201111130sfo,sfo,GoreFr00,rush_long,3,,,,,
player,201111130sfo,sfo,GoreFr00,targets,1,,,,,
player,201111130sfo,sfo,GoreFr00,rec,1,,,,,
player,201111130sfo,sfo,GoreFr00,rec_yds,8,,,,,
player,201111130sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201111130sfo,sfo,GoreFr00,rec_long,8,,,,,
player,201111130sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201111130sfo,sfo,GoreFr00,fumbles_lost,,,,,,
player,201111130sfo,nyg,WebsCo20,def_int,1,,,,,
player,201111130sfo,nyg,WebsCo20,def_int_yds,6,,,,,
player,201111130sfo,nyg,WebsCo20,def_int_td,0,,,,,
player,201111130sfo,nyg,WebsCo20,def_int_long,6,,,,,
player,201111130sfo,nyg,WebsCo20,pass_defended,1,,,,,
player,201111130sfo,nyg,WebsCo20,sacks,0.0,,,,,
player,201111130sfo,nyg,WebsCo20,tackles_combined,3,,,,,
