game,2011,10,20111113,201111130cin,pit,"Pittsburgh Steelers",24,cin,"Cincinnati Bengals",17
player,201111130cin,pit,RoetBe00,pass_rating,83.5,,,,,
player,201111130cin,pit,RoetBe00,rush_att,3,,,,,
player,201111130cin,pit,RoetBe00,rush_yds,-2,,,,,
player,201111130cin,pit,RoetBe00,rush_td,0,,,,,
player,201111130cin,pit,RoetBe00,rush_long,0,,,,,
player,201111130cin,pit,RoetBe00,targets,0,,,,,
player,201111130cin,pit,RoetBe00,rec,0,,,,,
player,201111130cin,pit,RoetBe00,rec_yds,0,,,,,
player,201111130cin,pit,RoetBe00,rec_td,0,,,,,
player,201111130cin,pit,RoetBe00,rec_long,0,,,,,
player,201111130cin,pit,RoetBe00,fumbles,0,,,,,
player,201111130cin,pit,RoetBe00,fumbles_lost,,,,,,
player,201111130cin,pit,MendRa00,pass_cmp,0,,,,,
player,201111130cin,pit,MendRa00,pass_att,0,,,,,
player,201111130cin,pit,MendRa00,pass_yds,0,,,,,
player,201111130cin,pit,MendRa00,pass_td,0,,,,,
player,201111130cin,pit,MendRa00,pass_int,0,,,,,
player,201111130cin,pit,MendRa00,pass_sacked,0,,,,,
player,201111130cin,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,MendRa00,pass_long,0,,,,,
player,201111130cin,pit,MendRa00,pass_rating,,,,,,
player,201111130cin,pit,MendRa00,rush_att,16,,,,,
player,201111130cin,pit,MendRa00,rush_yds,44,,,,,
player,201111130cin,pit,MendRa00,rush_td,2,,,,,
player,201111130cin,pit,MendRa00,rush_long,9,,,,,
player,201111130cin,pit,MendRa00,targets,3,,,,,
player,201111130cin,pit,MendRa00,rec,1,,,,,
player,201111130cin,pit,MendRa00,rec_yds,26,,,,,
player,201111130cin,pit,MendRa00,rec_td,0,,,,,
player,201111130cin,pit,MendRa00,rec_long,26,,,,,
player,201111130cin,pit,MendRa00,fumbles,0,,,,,
player,201111130cin,pit,MendRa00,fumbles_lost,,,,,,
player,201111130cin,pit,WallMi00,pass_cmp,0,,,,,
player,201111130cin,pit,WallMi00,pass_att,0,,,,,
player,201111130cin,pit,WallMi00,pass_yds,0,,,,,
player,201111130cin,pit,WallMi00,pass_td,0,,,,,
player,201111130cin,pit,WallMi00,pass_int,0,,,,,
player,201111130cin,pit,WallMi00,pass_sacked,0,,,,,
player,201111130cin,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,WallMi00,pass_long,0,,,,,
player,201111130cin,pit,WallMi00,pass_rating,,,,,,
player,201111130cin,pit,WallMi00,rush_att,2,,,,,
player,201111130cin,pit,WallMi00,rush_yds,31,,,,,
player,201111130cin,pit,WallMi00,rush_td,0,,,,,
player,201111130cin,pit,WallMi00,rush_long,16,,,,,
player,201111130cin,pit,WallMi00,targets,10,,,,,
player,201111130cin,pit,WallMi00,rec,6,,,,,
player,201111130cin,pit,WallMi00,rec_yds,54,,,,,
player,201111130cin,pit,WallMi00,rec_td,0,,,,,
player,201111130cin,pit,WallMi00,rec_long,13,,,,,
player,201111130cin,pit,WallMi00,fumbles,0,,,,,
player,201111130cin,pit,WallMi00,fumbles_lost,,,,,,
player,201111130cin,pit,RedmIs20,pass_cmp,0,,,,,
player,201111130cin,pit,RedmIs20,pass_att,0,,,,,
player,201111130cin,pit,RedmIs20,pass_yds,0,,,,,
player,201111130cin,pit,RedmIs20,pass_td,0,,,,,
player,201111130cin,pit,RedmIs20,pass_int,0,,,,,
player,201111130cin,pit,RedmIs20,pass_sacked,0,,,,,
player,201111130cin,pit,RedmIs20,pass_sacked_yds,0,,,,,
player,201111130cin,pit,RedmIs20,pass_long,0,,,,,
player,201111130cin,pit,RedmIs20,pass_rating,,,,,,
player,201111130cin,pit,RedmIs20,rush_att,7,,,,,
player,201111130cin,pit,RedmIs20,rush_yds,25,,,,,
player,201111130cin,pit,RedmIs20,rush_td,0,,,,,
player,201111130cin,pit,RedmIs20,rush_long,11,,,,,
player,201111130cin,pit,RedmIs20,targets,1,,,,,
player,201111130cin,pit,RedmIs20,rec,1,,,,,
player,201111130cin,pit,RedmIs20,rec_yds,-8,,,,,
player,201111130cin,pit,RedmIs20,rec_td,0,,,,,
player,201111130cin,pit,RedmIs20,rec_long,-8,,,,,
player,201111130cin,pit,RedmIs20,fumbles,0,,,,,
player,201111130cin,pit,RedmIs20,fumbles_lost,,,,,,
player,201111130cin,pit,MoorMe00,pass_cmp,0,,,,,
player,201111130cin,pit,MoorMe00,pass_att,0,,,,,
player,201111130cin,pit,MoorMe00,pass_yds,0,,,,,
player,201111130cin,pit,MoorMe00,pass_td,0,,,,,
player,201111130cin,pit,MoorMe00,pass_int,0,,,,,
player,201111130cin,pit,MoorMe00,pass_sacked,0,,,,,
player,201111130cin,pit,MoorMe00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,MoorMe00,pass_long,0,,,,,
player,201111130cin,pit,MoorMe00,pass_rating,,,,,,
player,201111130cin,pit,MoorMe00,rush_att,2,,,,,
player,201111130cin,pit,MoorMe00,rush_yds,7,,,,,
player,201111130cin,pit,MoorMe00,rush_td,0,,,,,
player,201111130cin,pit,MoorMe00,rush_long,5,,,,,
player,201111130cin,pit,MoorMe00,targets,0,,,,,
player,201111130cin,pit,MoorMe00,rec,0,,,,,
player,201111130cin,pit,MoorMe00,rec_yds,0,,,,,
player,201111130cin,pit,MoorMe00,rec_td,0,,,,,
player,201111130cin,pit,MoorMe00,rec_long,0,,,,,
player,201111130cin,pit,MoorMe00,fumbles,0,,,,,
player,201111130cin,pit,MoorMe00,fumbles_lost,,,,,,
player,201111130cin,pit,BrowAn04,pass_cmp,0,,,,,
player,201111130cin,pit,BrowAn04,pass_att,0,,,,,
player,201111130cin,pit,BrowAn04,pass_yds,0,,,,,
player,201111130cin,pit,BrowAn04,pass_td,0,,,,,
player,201111130cin,pit,BrowAn04,pass_int,0,,,,,
player,201111130cin,pit,BrowAn04,pass_sacked,0,,,,,
player,201111130cin,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201111130cin,pit,BrowAn04,pass_long,0,,,,,
player,201111130cin,pit,BrowAn04,pass_rating,,,,,,
player,201111130cin,pit,BrowAn04,rush_att,0,,,,,
player,201111130cin,pit,BrowAn04,rush_yds,0,,,,,
player,201111130cin,pit,BrowAn04,rush_td,0,,,,,
player,201111130cin,pit,BrowAn04,rush_long,0,,,,,
player,201111130cin,pit,BrowAn04,targets,6,,,,,
player,201111130cin,pit,BrowAn04,rec,5,,,,,
player,201111130cin,pit,BrowAn04,rec_yds,86,,,,,
player,201111130cin,pit,BrowAn04,rec_td,0,,,,,
player,201111130cin,pit,BrowAn04,rec_long,21,,,,,
player,201111130cin,pit,BrowAn04,fumbles,0,,,,,
player,201111130cin,pit,BrowAn04,fumbles_lost,,,,,,
player,201111130cin,pit,MillHe00,pass_cmp,0,,,,,
player,201111130cin,pit,MillHe00,pass_att,0,,,,,
player,201111130cin,pit,MillHe00,pass_yds,0,,,,,
player,201111130cin,pit,MillHe00,pass_td,0,,,,,
player,201111130cin,pit,MillHe00,pass_int,0,,,,,
player,201111130cin,pit,MillHe00,pass_sacked,0,,,,,
player,201111130cin,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,MillHe00,pass_long,0,,,,,
player,201111130cin,pit,MillHe00,pass_rating,,,,,,
player,201111130cin,pit,MillHe00,rush_att,0,,,,,
player,201111130cin,pit,MillHe00,rush_yds,0,,,,,
player,201111130cin,pit,MillHe00,rush_td,0,,,,,
player,201111130cin,pit,MillHe00,rush_long,0,,,,,
player,201111130cin,pit,MillHe00,targets,5,,,,,
player,201111130cin,pit,MillHe00,rec,3,,,,,
player,201111130cin,pit,MillHe00,rec_yds,31,,,,,
player,201111130cin,pit,MillHe00,rec_td,0,,,,,
player,201111130cin,pit,MillHe00,rec_long,18,,,,,
player,201111130cin,pit,MillHe00,fumbles,0,,,,,
player,201111130cin,pit,MillHe00,fumbles_lost,,,,,,
player,201111130cin,pit,CotcJe00,pass_cmp,0,,,,,
player,201111130cin,pit,CotcJe00,pass_att,0,,,,,
player,201111130cin,pit,CotcJe00,pass_yds,0,,,,,
player,201111130cin,pit,CotcJe00,pass_td,0,,,,,
player,201111130cin,pit,CotcJe00,pass_int,0,,,,,
player,201111130cin,pit,CotcJe00,pass_sacked,0,,,,,
player,201111130cin,pit,CotcJe00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,CotcJe00,pass_long,0,,,,,
player,201111130cin,pit,CotcJe00,pass_rating,,,,,,
player,201111130cin,pit,CotcJe00,rush_att,0,,,,,
player,201111130cin,pit,CotcJe00,rush_yds,0,,,,,
player,201111130cin,pit,CotcJe00,rush_td,0,,,,,
player,201111130cin,pit,CotcJe00,rush_long,0,,,,,
player,201111130cin,pit,CotcJe00,targets,4,,,,,
player,201111130cin,pit,CotcJe00,rec,2,,,,,
player,201111130cin,pit,CotcJe00,rec_yds,29,,,,,
player,201111130cin,pit,CotcJe00,rec_td,1,,,,,
player,201111130cin,pit,CotcJe00,rec_long,16,,,,,
player,201111130cin,pit,CotcJe00,fumbles,0,,,,,
player,201111130cin,pit,CotcJe00,fumbles_lost,,,,,,
player,201111130cin,pit,SaunWe00,pass_cmp,0,,,,,
player,201111130cin,pit,SaunWe00,pass_att,0,,,,,
player,201111130cin,pit,SaunWe00,pass_yds,0,,,,,
player,201111130cin,pit,SaunWe00,pass_td,0,,,,,
player,201111130cin,pit,SaunWe00,pass_int,0,,,,,
player,201111130cin,pit,SaunWe00,pass_sacked,0,,,,,
player,201111130cin,pit,SaunWe00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,SaunWe00,pass_long,0,,,,,
player,201111130cin,pit,SaunWe00,pass_rating,,,,,,
player,201111130cin,pit,SaunWe00,rush_att,0,,,,,
player,201111130cin,pit,SaunWe00,rush_yds,0,,,,,
player,201111130cin,pit,SaunWe00,rush_td,0,,,,,
player,201111130cin,pit,SaunWe00,rush_long,0,,,,,
player,201111130cin,pit,SaunWe00,targets,2,,,,,
player,201111130cin,pit,SaunWe00,rec,1,,,,,
player,201111130cin,pit,SaunWe00,rec_yds,11,,,,,
player,201111130cin,pit,SaunWe00,rec_td,0,,,,,
player,201111130cin,pit,SaunWe00,rec_long,11,,,,,
player,201111130cin,pit,SaunWe00,fumbles,0,,,,,
player,201111130cin,pit,SaunWe00,fumbles_lost,,,,,,
player,201111130cin,pit,WardHi00,pass_cmp,0,,,,,
player,201111130cin,pit,WardHi00,pass_att,0,,,,,
player,201111130cin,pit,WardHi00,pass_yds,0,,,,,
player,201111130cin,pit,WardHi00,pass_td,0,,,,,
player,201111130cin,pit,WardHi00,pass_int,0,,,,,
player,201111130cin,pit,WardHi00,pass_sacked,0,,,,,
player,201111130cin,pit,WardHi00,pass_sacked_yds,0,,,,,
player,201111130cin,pit,WardHi00,pass_long,0,,,,,
player,201111130cin,pit,WardHi00,pass_rating,,,,,,
player,201111130cin,pit,WardHi00,rush_att,0,,,,,
player,201111130cin,pit,WardHi00,rush_yds,0,,,,,
player,201111130cin,pit,WardHi00,rush_td,0,,,,,
player,201111130cin,pit,WardHi00,rush_long,0,,,,,
player,201111130cin,pit,WardHi00,targets,1,,,,,
player,201111130cin,pit,WardHi00,rec,1,,,,,
player,201111130cin,pit,WardHi00,rec_yds,10,,,,,
player,201111130cin,pit,WardHi00,rec_td,0,,,,,
player,201111130cin,pit,WardHi00,rec_long,10,,,,,
player,201111130cin,pit,WardHi00,fumbles,0,,,,,
player,201111130cin,pit,WardHi00,fumbles_lost,,,,,,
player,201111130cin,pit,JohnDa05,pass_cmp,0,,,,,
player,201111130cin,pit,JohnDa05,pass_att,0,,,,,
player,201111130cin,pit,JohnDa05,pass_yds,0,,,,,
player,201111130cin,pit,JohnDa05,pass_td,0,,,,,
player,201111130cin,pit,JohnDa05,pass_int,0,,,,,
player,201111130cin,pit,JohnDa05,pass_sacked,0,,,,,
player,201111130cin,pit,JohnDa05,pass_sacked_yds,0,,,,,
player,201111130cin,pit,JohnDa05,pass_long,0,,,,,
player,201111130cin,pit,JohnDa05,pass_rating,,,,,,
player,201111130cin,pit,JohnDa05,rush_att,0,,,,,
player,201111130cin,pit,JohnDa05,rush_yds,0,,,,,
player,201111130cin,pit,JohnDa05,rush_td,0,,,,,
player,201111130cin,pit,JohnDa05,rush_long,0,,,,,
player,201111130cin,pit,JohnDa05,targets,1,,,,,
player,201111130cin,pit,JohnDa05,rec,1,,,,,
player,201111130cin,pit,JohnDa05,rec_yds,6,,,,,
player,201111130cin,pit,JohnDa05,rec_td,0,,,,,
player,201111130cin,pit,JohnDa05,rec_long,6,,,,,
player,201111130cin,pit,JohnDa05,fumbles,0,,,,,
player,201111130cin,pit,JohnDa05,fumbles_lost,,,,,,
player,201111130cin,cin,DaltAn00,pass_cmp,15,,,,,
player,201111130cin,cin,DaltAn00,pass_att,30,,,,,
player,201111130cin,cin,DaltAn00,pass_yds,170,,,,,
player,201111130cin,cin,DaltAn00,pass_td,2,,,,,
player,201111130cin,cin,DaltAn00,pass_int,2,,,,,
player,201111130cin,cin,DaltAn00,pass_sacked,0,,,,,
player,201111130cin,cin,DaltAn00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,DaltAn00,pass_long,36,,,,,
player,201111130cin,cin,DaltAn00,pass_rating,61.8,,,,,
player,201111130cin,cin,DaltAn00,rush_att,0,,,,,
player,201111130cin,cin,DaltAn00,rush_yds,0,,,,,
player,201111130cin,cin,DaltAn00,rush_td,0,,,,,
player,201111130cin,cin,DaltAn00,rush_long,0,,,,,
player,201111130cin,cin,DaltAn00,targets,0,,,,,
player,201111130cin,cin,DaltAn00,rec,0,,,,,
player,201111130cin,cin,DaltAn00,rec_yds,0,,,,,
player,201111130cin,cin,DaltAn00,rec_td,0,,,,,
player,201111130cin,cin,DaltAn00,rec_long,0,,,,,
player,201111130cin,cin,DaltAn00,fumbles,0,,,,,
player,201111130cin,cin,DaltAn00,fumbles_lost,,,,,,
player,201111130cin,cin,BensCe00,pass_cmp,0,,,,,
player,201111130cin,cin,BensCe00,pass_att,0,,,,,
player,201111130cin,cin,BensCe00,pass_yds,0,,,,,
player,201111130cin,cin,BensCe00,pass_td,0,,,,,
player,201111130cin,cin,BensCe00,pass_int,0,,,,,
player,201111130cin,cin,BensCe00,pass_sacked,0,,,,,
player,201111130cin,cin,BensCe00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,BensCe00,pass_long,0,,,,,
player,201111130cin,cin,BensCe00,pass_rating,,,,,,
player,201111130cin,cin,BensCe00,rush_att,15,,,,,
player,201111130cin,cin,BensCe00,rush_yds,57,,,,,
player,201111130cin,cin,BensCe00,rush_td,0,,,,,
player,201111130cin,cin,BensCe00,rush_long,16,,,,,
player,201111130cin,cin,BensCe00,targets,1,,,,,
player,201111130cin,cin,BensCe00,rec,1,,,,,
player,201111130cin,cin,BensCe00,rec_yds,5,,,,,
player,201111130cin,cin,BensCe00,rec_td,0,,,,,
player,201111130cin,cin,BensCe00,rec_long,5,,,,,
player,201111130cin,cin,BensCe00,fumbles,0,,,,,
player,201111130cin,cin,BensCe00,fumbles_lost,,,,,,
player,201111130cin,cin,ScotBe00,pass_cmp,0,,,,,
player,201111130cin,cin,ScotBe00,pass_att,0,,,,,
player,201111130cin,cin,ScotBe00,pass_yds,0,,,,,
player,201111130cin,cin,ScotBe00,pass_td,0,,,,,
player,201111130cin,cin,ScotBe00,pass_int,0,,,,,
player,201111130cin,cin,ScotBe00,pass_sacked,0,,,,,
player,201111130cin,cin,ScotBe00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,ScotBe00,pass_long,0,,,,,
player,201111130cin,cin,ScotBe00,pass_rating,,,,,,
player,201111130cin,cin,ScotBe00,rush_att,7,,,,,
player,201111130cin,cin,ScotBe00,rush_yds,38,,,,,
player,201111130cin,cin,ScotBe00,rush_td,0,,,,,
player,201111130cin,cin,ScotBe00,rush_long,11,,,,,
player,201111130cin,cin,ScotBe00,targets,0,,,,,
player,201111130cin,cin,ScotBe00,rec,0,,,,,
player,201111130cin,cin,ScotBe00,rec_yds,0,,,,,
player,201111130cin,cin,ScotBe00,rec_td,0,,,,,
player,201111130cin,cin,ScotBe00,rec_long,0,,,,,
player,201111130cin,cin,ScotBe00,fumbles,0,,,,,
player,201111130cin,cin,ScotBe00,fumbles_lost,,,,,,
player,201111130cin,cin,GreeA.00,pass_cmp,0,,,,,
player,201111130cin,cin,GreeA.00,pass_att,0,,,,,
player,201111130cin,cin,GreeA.00,pass_yds,0,,,,,
player,201111130cin,cin,GreeA.00,pass_td,0,,,,,
player,201111130cin,cin,GreeA.00,pass_int,0,,,,,
player,201111130cin,cin,GreeA.00,pass_sacked,0,,,,,
player,201111130cin,cin,GreeA.00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,GreeA.00,pass_long,0,,,,,
player,201111130cin,cin,GreeA.00,pass_rating,,,,,,
player,201111130cin,cin,GreeA.00,rush_att,1,,,,,
player,201111130cin,cin,GreeA.00,rush_yds,7,,,,,
player,201111130cin,cin,GreeA.00,rush_td,0,,,,,
player,201111130cin,cin,GreeA.00,rush_long,7,,,,,
player,201111130cin,cin,GreeA.00,targets,2,,,,,
player,201111130cin,cin,GreeA.00,rec,1,,,,,
player,201111130cin,cin,GreeA.00,rec_yds,36,,,,,
player,201111130cin,cin,GreeA.00,rec_td,1,,,,,
player,201111130cin,cin,GreeA.00,rec_long,36,,,,,
player,201111130cin,cin,GreeA.00,fumbles,0,,,,,
player,201111130cin,cin,GreeA.00,fumbles_lost,,,,,,
player,201111130cin,cin,HawkAn00,pass_cmp,0,,,,,
player,201111130cin,cin,HawkAn00,pass_att,0,,,,,
player,201111130cin,cin,HawkAn00,pass_yds,0,,,,,
player,201111130cin,cin,HawkAn00,pass_td,0,,,,,
player,201111130cin,cin,HawkAn00,pass_int,0,,,,,
player,201111130cin,cin,HawkAn00,pass_sacked,0,,,,,
player,201111130cin,cin,HawkAn00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,HawkAn00,pass_long,0,,,,,
player,201111130cin,cin,HawkAn00,pass_rating,,,,,,
player,201111130cin,cin,HawkAn00,rush_att,1,,,,,
player,201111130cin,cin,HawkAn00,rush_yds,4,,,,,
player,201111130cin,cin,HawkAn00,rush_td,0,,,,,
player,201111130cin,cin,HawkAn00,rush_long,4,,,,,
player,201111130cin,cin,HawkAn00,targets,6,,,,,
player,201111130cin,cin,HawkAn00,rec,5,,,,,
player,201111130cin,cin,HawkAn00,rec_yds,56,,,,,
player,201111130cin,cin,HawkAn00,rec_td,0,,,,,
player,201111130cin,cin,HawkAn00,rec_long,25,,,,,
player,201111130cin,cin,HawkAn00,fumbles,0,,,,,
player,201111130cin,cin,HawkAn00,fumbles_lost,,,,,,
player,201111130cin,cin,LeonBr00,pass_cmp,0,,,,,
player,201111130cin,cin,LeonBr00,pass_att,0,,,,,
player,201111130cin,cin,LeonBr00,pass_yds,0,,,,,
player,201111130cin,cin,LeonBr00,pass_td,0,,,,,
player,201111130cin,cin,LeonBr00,pass_int,0,,,,,
player,201111130cin,cin,LeonBr00,pass_sacked,0,,,,,
player,201111130cin,cin,LeonBr00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,LeonBr00,pass_long,0,,,,,
player,201111130cin,cin,LeonBr00,pass_rating,,,,,,
player,201111130cin,cin,LeonBr00,rush_att,2,,,,,
player,201111130cin,cin,LeonBr00,rush_yds,3,,,,,
player,201111130cin,cin,LeonBr00,rush_td,0,,,,,
player,201111130cin,cin,LeonBr00,rush_long,4,,,,,
player,201111130cin,cin,LeonBr00,targets,0,,,,,
player,201111130cin,cin,LeonBr00,rec,0,,,,,
player,201111130cin,cin,LeonBr00,rec_yds,0,,,,,
player,201111130cin,cin,LeonBr00,rec_td,0,,,,,
player,201111130cin,cin,LeonBr00,rec_long,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles_lost,,,,,,
player,201111130cin,cin,CochCo00,pass_cmp,0,,,,,
player,201111130cin,cin,CochCo00,pass_att,0,,,,,
player,201111130cin,cin,CochCo00,pass_yds,0,,,,,
player,201111130cin,cin,CochCo00,pass_td,0,,,,,
player,201111130cin,cin,CochCo00,pass_int,0,,,,,
player,201111130cin,cin,CochCo00,pass_sacked,0,,,,,
player,201111130cin,cin,CochCo00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,CochCo00,pass_long,0,,,,,
player,201111130cin,cin,CochCo00,pass_rating,,,,,,
player,201111130cin,cin,CochCo00,rush_att,0,,,,,
player,201111130cin,cin,CochCo00,rush_yds,0,,,,,
player,201111130cin,cin,CochCo00,rush_td,0,,,,,
player,201111130cin,cin,CochCo00,rush_long,0,,,,,
player,201111130cin,cin,CochCo00,targets,1,,,,,
player,201111130cin,cin,CochCo00,rec,1,,,,,
player,201111130cin,cin,CochCo00,rec_yds,25,,,,,
player,201111130cin,cin,CochCo00,rec_td,0,,,,,
player,201111130cin,cin,CochCo00,rec_long,25,,,,,
player,201111130cin,cin,CochCo00,fumbles,0,,,,,
player,201111130cin,cin,CochCo00,fumbles_lost,,,,,,
player,201111130cin,cin,CaldAn00,pass_cmp,0,,,,,
player,201111130cin,cin,CaldAn00,pass_att,0,,,,,
player,201111130cin,cin,CaldAn00,pass_yds,0,,,,,
player,201111130cin,cin,CaldAn00,pass_td,0,,,,,
player,201111130cin,cin,CaldAn00,pass_int,0,,,,,
player,201111130cin,cin,CaldAn00,pass_sacked,0,,,,,
player,201111130cin,cin,CaldAn00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,CaldAn00,pass_long,0,,,,,
player,201111130cin,cin,CaldAn00,pass_rating,,,,,,
player,201111130cin,cin,CaldAn00,rush_att,0,,,,,
player,201111130cin,cin,CaldAn00,rush_yds,0,,,,,
player,201111130cin,cin,CaldAn00,rush_td,0,,,,,
player,201111130cin,cin,CaldAn00,rush_long,0,,,,,
player,201111130cin,cin,CaldAn00,targets,8,,,,,
player,201111130cin,cin,CaldAn00,rec,3,,,,,
player,201111130cin,cin,CaldAn00,rec_yds,25,,,,,
player,201111130cin,cin,CaldAn00,rec_td,0,,,,,
player,201111130cin,cin,CaldAn00,rec_long,11,,,,,
player,201111130cin,cin,CaldAn00,fumbles,0,,,,,
player,201111130cin,cin,CaldAn00,fumbles_lost,,,,,,
player,201111130cin,cin,GresJe00,pass_cmp,0,,,,,
player,201111130cin,cin,GresJe00,pass_att,0,,,,,
player,201111130cin,cin,GresJe00,pass_yds,0,,,,,
player,201111130cin,cin,GresJe00,pass_td,0,,,,,
player,201111130cin,cin,GresJe00,pass_int,0,,,,,
player,201111130cin,cin,GresJe00,pass_sacked,0,,,,,
player,201111130cin,cin,GresJe00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,GresJe00,pass_long,0,,,,,
player,201111130cin,cin,GresJe00,pass_rating,,,,,,
player,201111130cin,cin,GresJe00,rush_att,0,,,,,
player,201111130cin,cin,GresJe00,rush_yds,0,,,,,
player,201111130cin,cin,GresJe00,rush_td,0,,,,,
player,201111130cin,cin,GresJe00,rush_long,0,,,,,
player,201111130cin,cin,GresJe00,targets,5,,,,,
player,201111130cin,cin,GresJe00,rec,4,,,,,
player,201111130cin,cin,GresJe00,rec_yds,23,,,,,
player,201111130cin,cin,GresJe00,rec_td,1,,,,,
player,201111130cin,cin,GresJe00,rec_long,10,,,,,
player,201111130cin,cin,GresJe00,fumbles,0,,,,,
player,201111130cin,cin,GresJe00,fumbles_lost,,,,,,
player,201111130cin,cin,SimpJe00,pass_cmp,0,,,,,
player,201111130cin,cin,SimpJe00,pass_att,0,,,,,
player,201111130cin,cin,SimpJe00,pass_yds,0,,,,,
player,201111130cin,cin,SimpJe00,pass_td,0,,,,,
player,201111130cin,cin,SimpJe00,pass_int,0,,,,,
player,201111130cin,cin,SimpJe00,pass_sacked,0,,,,,
player,201111130cin,cin,SimpJe00,pass_sacked_yds,0,,,,,
player,201111130cin,cin,SimpJe00,pass_long,0,,,,,
player,201111130cin,cin,SimpJe00,pass_rating,,,,,,
player,201111130cin,cin,SimpJe00,rush_att,0,,,,,
player,201111130cin,cin,SimpJe00,rush_yds,0,,,,,
player,201111130cin,cin,SimpJe00,rush_td,0,,,,,
player,201111130cin,cin,SimpJe00,rush_long,0,,,,,
player,201111130cin,cin,SimpJe00,targets,4,,,,,
player,201111130cin,cin,SimpJe00,rec,0,,,,,
player,201111130cin,cin,SimpJe00,rec_yds,0,,,,,
player,201111130cin,cin,SimpJe00,rec_td,0,,,,,
player,201111130cin,cin,SimpJe00,rec_long,0,,,,,
player,201111130cin,cin,SimpJe00,fumbles,0,,,,,
player,201111130cin,cin,SimpJe00,fumbles_lost,,,,,,
player,201111130cin,pit,TimmLa99,def_int,1,,,,,
player,201111130cin,pit,TimmLa99,def_int_yds,0,,,,,
player,201111130cin,pit,TimmLa99,def_int_td,0,,,,,
player,201111130cin,pit,TimmLa99,def_int_long,0,,,,,
player,201111130cin,pit,TimmLa99,pass_defended,1,,,,,
player,201111130cin,pit,TimmLa99,sacks,0.0,,,,,
player,201111130cin,pit,TimmLa99,tackles_combined,5,,,,,
player,201111130cin,pit,TimmLa99,tackles_solo,4,,,,,
player,201111130cin,pit,TimmLa99,tackles_assists,1,,,,,
player,201111130cin,pit,TimmLa99,tackles_loss,0,,,,,
player,201111130cin,pit,TimmLa99,qb_hits,0,,,,,
player,201111130cin,pit,TimmLa99,fumbles_rec,0,,,,,
player,201111130cin,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,TimmLa99,fumbles_forced,0,,,,,
