game,2011,7,20111024,201110240jax,rav,"Baltimore Ravens",7,jax,"Jacksonville Jaguars",12
player,201110240jax,rav,AyanBr99,tackles_solo,2,,,,,
player,201110240jax,rav,AyanBr99,tackles_assists,1,,,,,
player,201110240jax,rav,AyanBr99,tackles_loss,0,,,,,
player,201110240jax,rav,AyanBr99,qb_hits,1,,,,,
player,201110240jax,rav,AyanBr99,fumbles_rec,0,,,,,
player,201110240jax,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201110240jax,rav,AyanBr99,fumbles_forced,0,,,,,
player,201110240jax,rav,McPhPe00,def_int,0,,,,,
player,201110240jax,rav,McPhPe00,def_int_yds,0,,,,,
player,201110240jax,rav,McPhPe00,def_int_td,0,,,,,
player,201110240jax,rav,McPhPe00,def_int_long,0,,,,,
player,201110240jax,rav,McPhPe00,pass_defended,0,,,,,
player,201110240jax,rav,McPhPe00,sacks,0.5,,,,,
player,201110240jax,rav,McPhPe00,tackles_combined,3,,,,,
player,201110240jax,rav,McPhPe00,tackles_solo,1,,,,,
player,201110240jax,rav,McPhPe00,tackles_assists,2,,,,,
player,201110240jax,rav,McPhPe00,tackles_loss,0,,,,,
player,201110240jax,rav,McPhPe00,qb_hits,1,,,,,
player,201110240jax,rav,McPhPe00,fumbles_rec,0,,,,,
player,201110240jax,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,McPhPe00,fumbles_forced,0,,,,,
player,201110240jax,rav,LewiRa00,def_int,0,,,,,
player,201110240jax,rav,LewiRa00,def_int_yds,0,,,,,
player,201110240jax,rav,LewiRa00,def_int_td,0,,,,,
player,201110240jax,rav,LewiRa00,def_int_long,0,,,,,
player,201110240jax,rav,LewiRa00,pass_defended,1,,,,,
player,201110240jax,rav,LewiRa00,sacks,0.0,,,,,
player,201110240jax,rav,LewiRa00,tackles_combined,8,,,,,
player,201110240jax,rav,LewiRa00,tackles_solo,6,,,,,
player,201110240jax,rav,LewiRa00,tackles_assists,2,,,,,
player,201110240jax,rav,LewiRa00,tackles_loss,0,,,,,
player,201110240jax,rav,LewiRa00,qb_hits,0,,,,,
player,201110240jax,rav,LewiRa00,fumbles_rec,0,,,,,
player,201110240jax,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,LewiRa00,fumbles_forced,0,,,,,
player,201110240jax,rav,McClJa01,def_int,0,,,,,
player,201110240jax,rav,McClJa01,def_int_yds,0,,,,,
player,201110240jax,rav,McClJa01,def_int_td,0,,,,,
player,201110240jax,rav,McClJa01,def_int_long,0,,,,,
player,201110240jax,rav,McClJa01,pass_defended,0,,,,,
player,201110240jax,rav,McClJa01,sacks,0.0,,,,,
player,201110240jax,rav,McClJa01,tackles_combined,7,,,,,
player,201110240jax,rav,McClJa01,tackles_solo,4,,,,,
player,201110240jax,rav,McClJa01,tackles_assists,3,,,,,
player,201110240jax,rav,McClJa01,tackles_loss,1,,,,,
player,201110240jax,rav,McClJa01,qb_hits,0,,,,,
player,201110240jax,rav,McClJa01,fumbles_rec,1,,,,,
player,201110240jax,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201110240jax,rav,McClJa01,fumbles_forced,0,,,,,
player,201110240jax,rav,WillCa99,def_int,0,,,,,
player,201110240jax,rav,WillCa99,def_int_yds,0,,,,,
player,201110240jax,rav,WillCa99,def_int_td,0,,,,,
player,201110240jax,rav,WillCa99,def_int_long,0,,,,,
player,201110240jax,rav,WillCa99,pass_defended,1,,,,,
player,201110240jax,rav,WillCa99,sacks,0.0,,,,,
player,201110240jax,rav,WillCa99,tackles_combined,7,,,,,
player,201110240jax,rav,WillCa99,tackles_solo,4,,,,,
player,201110240jax,rav,WillCa99,tackles_assists,3,,,,,
player,201110240jax,rav,WillCa99,tackles_loss,0,,,,,
player,201110240jax,rav,WillCa99,qb_hits,0,,,,,
player,201110240jax,rav,WillCa99,fumbles_rec,0,,,,,
player,201110240jax,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201110240jax,rav,WillCa99,fumbles_forced,0,,,,,
player,201110240jax,rav,CodyTe99,def_int,0,,,,,
player,201110240jax,rav,CodyTe99,def_int_yds,0,,,,,
player,201110240jax,rav,CodyTe99,def_int_td,0,,,,,
player,201110240jax,rav,CodyTe99,def_int_long,0,,,,,
player,201110240jax,rav,CodyTe99,pass_defended,0,,,,,
player,201110240jax,rav,CodyTe99,sacks,0.0,,,,,
player,201110240jax,rav,CodyTe99,tackles_combined,6,,,,,
player,201110240jax,rav,CodyTe99,tackles_solo,4,,,,,
player,201110240jax,rav,CodyTe99,tackles_assists,2,,,,,
player,201110240jax,rav,CodyTe99,tackles_loss,1,,,,,
player,201110240jax,rav,CodyTe99,qb_hits,0,,,,,
player,201110240jax,rav,CodyTe99,fumbles_rec,0,,,,,
player,201110240jax,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201110240jax,rav,CodyTe99,fumbles_forced,0,,,,,
player,201110240jax,rav,JohnJa23,def_int,0,,,,,
player,201110240jax,rav,JohnJa23,def_int_yds,0,,,,,
player,201110240jax,rav,JohnJa23,def_int_td,0,,,,,
player,201110240jax,rav,JohnJa23,def_int_long,0,,,,,
player,201110240jax,rav,JohnJa23,pass_defended,0,,,,,
player,201110240jax,rav,JohnJa23,sacks,0.0,,,,,
player,201110240jax,rav,JohnJa23,tackles_combined,5,,,,,
player,201110240jax,rav,JohnJa23,tackles_solo,2,,,,,
player,201110240jax,rav,JohnJa23,tackles_assists,3,,,,,
player,201110240jax,rav,JohnJa23,tackles_loss,0,,,,,
player,201110240jax,rav,JohnJa23,qb_hits,0,,,,,
player,201110240jax,rav,JohnJa23,fumbles_rec,0,,,,,
player,201110240jax,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201110240jax,rav,JohnJa23,fumbles_forced,0,,,,,
player,201110240jax,rav,PollBe20,def_int,0,,,,,
player,201110240jax,rav,PollBe20,def_int_yds,0,,,,,
player,201110240jax,rav,PollBe20,def_int_td,0,,,,,
player,201110240jax,rav,PollBe20,def_int_long,0,,,,,
player,201110240jax,rav,PollBe20,pass_defended,1,,,,,
player,201110240jax,rav,PollBe20,sacks,0.0,,,,,
player,201110240jax,rav,PollBe20,tackles_combined,5,,,,,
player,201110240jax,rav,PollBe20,tackles_solo,5,,,,,
player,201110240jax,rav,PollBe20,tackles_assists,0,,,,,
player,201110240jax,rav,PollBe20,tackles_loss,0,,,,,
player,201110240jax,rav,PollBe20,qb_hits,0,,,,,
player,201110240jax,rav,PollBe20,fumbles_rec,0,,,,,
player,201110240jax,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201110240jax,rav,PollBe20,fumbles_forced,2,,,,,
player,201110240jax,rav,McKiBr20,def_int,0,,,,,
player,201110240jax,rav,McKiBr20,def_int_yds,0,,,,,
player,201110240jax,rav,McKiBr20,def_int_td,0,,,,,
player,201110240jax,rav,McKiBr20,def_int_long,0,,,,,
player,201110240jax,rav,McKiBr20,pass_defended,0,,,,,
player,201110240jax,rav,McKiBr20,sacks,0.0,,,,,
player,201110240jax,rav,McKiBr20,tackles_combined,4,,,,,
player,201110240jax,rav,McKiBr20,tackles_solo,3,,,,,
player,201110240jax,rav,McKiBr20,tackles_assists,1,,,,,
player,201110240jax,rav,McKiBr20,tackles_loss,0,,,,,
player,201110240jax,rav,McKiBr20,qb_hits,0,,,,,
player,201110240jax,rav,McKiBr20,fumbles_rec,0,,,,,
player,201110240jax,rav,McKiBr20,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,McKiBr20,fumbles_rec_td,0,,,,,
player,201110240jax,rav,McKiBr20,fumbles_forced,1,,,,,
player,201110240jax,rav,ReddCo20,def_int,0,,,,,
player,201110240jax,rav,ReddCo20,def_int_yds,0,,,,,
player,201110240jax,rav,ReddCo20,def_int_td,0,,,,,
player,201110240jax,rav,ReddCo20,def_int_long,0,,,,,
player,201110240jax,rav,ReddCo20,pass_defended,0,,,,,
player,201110240jax,rav,ReddCo20,sacks,0.0,,,,,
player,201110240jax,rav,ReddCo20,tackles_combined,3,,,,,
player,201110240jax,rav,ReddCo20,tackles_solo,2,,,,,
player,201110240jax,rav,ReddCo20,tackles_assists,1,,,,,
player,201110240jax,rav,ReddCo20,tackles_loss,0,,,,,
player,201110240jax,rav,ReddCo20,qb_hits,0,,,,,
player,201110240jax,rav,ReddCo20,fumbles_rec,0,,,,,
player,201110240jax,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201110240jax,rav,ReddCo20,fumbles_forced,0,,,,,
player,201110240jax,rav,BurgPr99,def_int,0,,,,,
player,201110240jax,rav,BurgPr99,def_int_yds,0,,,,,
player,201110240jax,rav,BurgPr99,def_int_td,0,,,,,
player,201110240jax,rav,BurgPr99,def_int_long,0,,,,,
player,201110240jax,rav,BurgPr99,pass_defended,0,,,,,
player,201110240jax,rav,BurgPr99,sacks,0.0,,,,,
player,201110240jax,rav,BurgPr99,tackles_combined,2,,,,,
player,201110240jax,rav,BurgPr99,tackles_solo,1,,,,,
player,201110240jax,rav,BurgPr99,tackles_assists,1,,,,,
player,201110240jax,rav,BurgPr99,tackles_loss,0,,,,,
player,201110240jax,rav,BurgPr99,qb_hits,0,,,,,
player,201110240jax,rav,BurgPr99,fumbles_rec,0,,,,,
player,201110240jax,rav,BurgPr99,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,BurgPr99,fumbles_rec_td,0,,,,,
player,201110240jax,rav,BurgPr99,fumbles_forced,0,,,,,
player,201110240jax,rav,JoneAr22,def_int,0,,,,,
player,201110240jax,rav,JoneAr22,def_int_yds,0,,,,,
player,201110240jax,rav,JoneAr22,def_int_td,0,,,,,
player,201110240jax,rav,JoneAr22,def_int_long,0,,,,,
player,201110240jax,rav,JoneAr22,pass_defended,0,,,,,
player,201110240jax,rav,JoneAr22,sacks,0.0,,,,,
player,201110240jax,rav,JoneAr22,tackles_combined,2,,,,,
player,201110240jax,rav,JoneAr22,tackles_solo,0,,,,,
player,201110240jax,rav,JoneAr22,tackles_assists,2,,,,,
player,201110240jax,rav,JoneAr22,tackles_loss,0,,,,,
player,201110240jax,rav,JoneAr22,qb_hits,0,,,,,
player,201110240jax,rav,JoneAr22,fumbles_rec,0,,,,,
player,201110240jax,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201110240jax,rav,JoneAr22,fumbles_forced,0,,,,,
player,201110240jax,rav,McClAl00,def_int,0,,,,,
player,201110240jax,rav,McClAl00,def_int_yds,0,,,,,
player,201110240jax,rav,McClAl00,def_int_td,0,,,,,
player,201110240jax,rav,McClAl00,def_int_long,0,,,,,
player,201110240jax,rav,McClAl00,pass_defended,0,,,,,
player,201110240jax,rav,McClAl00,sacks,0.0,,,,,
player,201110240jax,rav,McClAl00,tackles_combined,2,,,,,
player,201110240jax,rav,McClAl00,tackles_solo,2,,,,,
player,201110240jax,rav,McClAl00,tackles_assists,0,,,,,
player,201110240jax,rav,McClAl00,tackles_loss,0,,,,,
player,201110240jax,rav,McClAl00,qb_hits,0,,,,,
player,201110240jax,rav,McClAl00,fumbles_rec,0,,,,,
player,201110240jax,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,McClAl00,fumbles_forced,0,,,,,
player,201110240jax,rav,ReedEd00,def_int,0,,,,,
player,201110240jax,rav,ReedEd00,def_int_yds,0,,,,,
player,201110240jax,rav,ReedEd00,def_int_td,0,,,,,
player,201110240jax,rav,ReedEd00,def_int_long,0,,,,,
player,201110240jax,rav,ReedEd00,pass_defended,0,,,,,
player,201110240jax,rav,ReedEd00,sacks,0.0,,,,,
player,201110240jax,rav,ReedEd00,tackles_combined,2,,,,,
player,201110240jax,rav,ReedEd00,tackles_solo,2,,,,,
player,201110240jax,rav,ReedEd00,tackles_assists,0,,,,,
player,201110240jax,rav,ReedEd00,tackles_loss,0,,,,,
player,201110240jax,rav,ReedEd00,qb_hits,0,,,,,
player,201110240jax,rav,ReedEd00,fumbles_rec,0,,,,,
player,201110240jax,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,ReedEd00,fumbles_forced,0,,,,,
player,201110240jax,rav,WebbLa99,def_int,0,,,,,
player,201110240jax,rav,WebbLa99,def_int_yds,0,,,,,
player,201110240jax,rav,WebbLa99,def_int_td,0,,,,,
player,201110240jax,rav,WebbLa99,def_int_long,0,,,,,
player,201110240jax,rav,WebbLa99,pass_defended,0,,,,,
player,201110240jax,rav,WebbLa99,sacks,0.0,,,,,
player,201110240jax,rav,WebbLa99,tackles_combined,2,,,,,
player,201110240jax,rav,WebbLa99,tackles_solo,0,,,,,
player,201110240jax,rav,WebbLa99,tackles_assists,2,,,,,
player,201110240jax,rav,WebbLa99,tackles_loss,0,,,,,
player,201110240jax,rav,WebbLa99,qb_hits,0,,,,,
player,201110240jax,rav,WebbLa99,fumbles_rec,0,,,,,
player,201110240jax,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201110240jax,rav,WebbLa99,fumbles_forced,0,,,,,
player,201110240jax,rav,BirkMa00,def_int,0,,,,,
player,201110240jax,rav,BirkMa00,def_int_yds,0,,,,,
player,201110240jax,rav,BirkMa00,def_int_td,0,,,,,
player,201110240jax,rav,BirkMa00,def_int_long,0,,,,,
player,201110240jax,rav,BirkMa00,pass_defended,0,,,,,
player,201110240jax,rav,BirkMa00,sacks,0.0,,,,,
player,201110240jax,rav,BirkMa00,tackles_combined,1,,,,,
player,201110240jax,rav,BirkMa00,tackles_solo,1,,,,,
player,201110240jax,rav,BirkMa00,tackles_assists,0,,,,,
player,201110240jax,rav,BirkMa00,tackles_loss,,,,,,
player,201110240jax,rav,BirkMa00,qb_hits,,,,,,
player,201110240jax,rav,BirkMa00,fumbles_rec,0,,,,,
player,201110240jax,rav,BirkMa00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,BirkMa00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,BirkMa00,fumbles_forced,0,,,,,
player,201110240jax,rav,GorrDa00,def_int,0,,,,,
player,201110240jax,rav,GorrDa00,def_int_yds,0,,,,,
player,201110240jax,rav,GorrDa00,def_int_td,0,,,,,
player,201110240jax,rav,GorrDa00,def_int_long,0,,,,,
player,201110240jax,rav,GorrDa00,pass_defended,0,,,,,
player,201110240jax,rav,GorrDa00,sacks,0.0,,,,,
player,201110240jax,rav,GorrDa00,tackles_combined,1,,,,,
player,201110240jax,rav,GorrDa00,tackles_solo,1,,,,,
player,201110240jax,rav,GorrDa00,tackles_assists,0,,,,,
player,201110240jax,rav,GorrDa00,tackles_loss,0,,,,,
player,201110240jax,rav,GorrDa00,qb_hits,0,,,,,
player,201110240jax,rav,GorrDa00,fumbles_rec,0,,,,,
player,201110240jax,rav,GorrDa00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,GorrDa00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,GorrDa00,fumbles_forced,0,,,,,
player,201110240jax,rav,KochSa20,def_int,0,,,,,
player,201110240jax,rav,KochSa20,def_int_yds,0,,,,,
player,201110240jax,rav,KochSa20,def_int_td,0,,,,,
player,201110240jax,rav,KochSa20,def_int_long,0,,,,,
player,201110240jax,rav,KochSa20,pass_defended,0,,,,,
player,201110240jax,rav,KochSa20,sacks,0.0,,,,,
player,201110240jax,rav,KochSa20,tackles_combined,1,,,,,
player,201110240jax,rav,KochSa20,tackles_solo,1,,,,,
player,201110240jax,rav,KochSa20,tackles_assists,0,,,,,
player,201110240jax,rav,KochSa20,tackles_loss,0,,,,,
player,201110240jax,rav,KochSa20,qb_hits,0,,,,,
player,201110240jax,rav,KochSa20,fumbles_rec,0,,,,,
player,201110240jax,rav,KochSa20,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,KochSa20,fumbles_rec_td,0,,,,,
player,201110240jax,rav,KochSa20,fumbles_forced,0,,,,,
player,201110240jax,rav,McCaBr01,def_int,0,,,,,
player,201110240jax,rav,McCaBr01,def_int_yds,0,,,,,
player,201110240jax,rav,McCaBr01,def_int_td,0,,,,,
player,201110240jax,rav,McCaBr01,def_int_long,0,,,,,
player,201110240jax,rav,McCaBr01,pass_defended,0,,,,,
player,201110240jax,rav,McCaBr01,sacks,0.0,,,,,
player,201110240jax,rav,McCaBr01,tackles_combined,1,,,,,
player,201110240jax,rav,McCaBr01,tackles_solo,0,,,,,
player,201110240jax,rav,McCaBr01,tackles_assists,1,,,,,
player,201110240jax,rav,McCaBr01,tackles_loss,0,,,,,
player,201110240jax,rav,McCaBr01,qb_hits,0,,,,,
player,201110240jax,rav,McCaBr01,fumbles_rec,0,,,,,
player,201110240jax,rav,McCaBr01,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,McCaBr01,fumbles_rec_td,0,,,,,
player,201110240jax,rav,McCaBr01,fumbles_forced,0,,,,,
player,201110240jax,rav,ReedDa00,def_int,0,,,,,
player,201110240jax,rav,ReedDa00,def_int_yds,0,,,,,
player,201110240jax,rav,ReedDa00,def_int_td,0,,,,,
player,201110240jax,rav,ReedDa00,def_int_long,0,,,,,
player,201110240jax,rav,ReedDa00,pass_defended,0,,,,,
player,201110240jax,rav,ReedDa00,sacks,0.0,,,,,
player,201110240jax,rav,ReedDa00,tackles_combined,1,,,,,
player,201110240jax,rav,ReedDa00,tackles_solo,0,,,,,
player,201110240jax,rav,ReedDa00,tackles_assists,1,,,,,
player,201110240jax,rav,ReedDa00,tackles_loss,0,,,,,
player,201110240jax,rav,ReedDa00,qb_hits,0,,,,,
player,201110240jax,rav,ReedDa00,fumbles_rec,0,,,,,
player,201110240jax,rav,ReedDa00,fumbles_rec_yds,0,,,,,
player,201110240jax,rav,ReedDa00,fumbles_rec_td,0,,,,,
player,201110240jax,rav,ReedDa00,fumbles_forced,0,,,,,
player,201110240jax,jax,ColeDr20,def_int,1,,,,,
player,201110240jax,jax,ColeDr20,def_int_yds,1,,,,,
player,201110240jax,jax,ColeDr20,def_int_td,0,,,,,
player,201110240jax,jax,ColeDr20,def_int_long,1,,,,,
player,201110240jax,jax,ColeDr20,pass_defended,1,,,,,
player,201110240jax,jax,ColeDr20,sacks,0.0,,,,,
player,201110240jax,jax,ColeDr20,tackles_combined,1,,,,,
player,201110240jax,jax,ColeDr20,tackles_solo,1,,,,,
player,201110240jax,jax,ColeDr20,tackles_assists,0,,,,,
player,201110240jax,jax,ColeDr20,tackles_loss,0,,,,,
player,201110240jax,jax,ColeDr20,qb_hits,0,,,,,
player,201110240jax,jax,ColeDr20,fumbles_rec,0,,,,,
player,201110240jax,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201110240jax,jax,ColeDr20,fumbles_forced,0,,,,,
player,201110240jax,jax,SmitDa24,def_int,0,,,,,
player,201110240jax,jax,SmitDa24,def_int_yds,0,,,,,
player,201110240jax,jax,SmitDa24,def_int_td,0,,,,,
player,201110240jax,jax,SmitDa24,def_int_long,0,,,,,
player,201110240jax,jax,SmitDa24,pass_defended,0,,,,,
player,201110240jax,jax,SmitDa24,sacks,1.0,,,,,
player,201110240jax,jax,SmitDa24,tackles_combined,6,,,,,
player,201110240jax,jax,SmitDa24,tackles_solo,6,,,,,
player,201110240jax,jax,SmitDa24,tackles_assists,0,,,,,
player,201110240jax,jax,SmitDa24,tackles_loss,2,,,,,
player,201110240jax,jax,SmitDa24,qb_hits,2,,,,,
player,201110240jax,jax,SmitDa24,fumbles_rec,0,,,,,
player,201110240jax,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201110240jax,jax,SmitDa24,fumbles_forced,1,,,,,
player,201110240jax,jax,MincJe99,def_int,0,,,,,
player,201110240jax,jax,MincJe99,def_int_yds,0,,,,,
player,201110240jax,jax,MincJe99,def_int_td,0,,,,,
player,201110240jax,jax,MincJe99,def_int_long,0,,,,,
player,201110240jax,jax,MincJe99,pass_defended,0,,,,,
player,201110240jax,jax,MincJe99,sacks,1.0,,,,,
player,201110240jax,jax,MincJe99,tackles_combined,3,,,,,
player,201110240jax,jax,MincJe99,tackles_solo,3,,,,,
player,201110240jax,jax,MincJe99,tackles_assists,0,,,,,
player,201110240jax,jax,MincJe99,tackles_loss,2,,,,,
player,201110240jax,jax,MincJe99,qb_hits,0,,,,,
player,201110240jax,jax,MincJe99,fumbles_rec,0,,,,,
player,201110240jax,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,MincJe99,fumbles_forced,1,,,,,
player,201110240jax,jax,LoweDw99,def_int,0,,,,,
player,201110240jax,jax,LoweDw99,def_int_yds,0,,,,,
player,201110240jax,jax,LoweDw99,def_int_td,0,,,,,
player,201110240jax,jax,LoweDw99,def_int_long,0,,,,,
player,201110240jax,jax,LoweDw99,pass_defended,1,,,,,
player,201110240jax,jax,LoweDw99,sacks,1.0,,,,,
player,201110240jax,jax,LoweDw99,tackles_combined,2,,,,,
player,201110240jax,jax,LoweDw99,tackles_solo,2,,,,,
player,201110240jax,jax,LoweDw99,tackles_assists,0,,,,,
player,201110240jax,jax,LoweDw99,tackles_loss,1,,,,,
player,201110240jax,jax,LoweDw99,qb_hits,1,,,,,
player,201110240jax,jax,LoweDw99,fumbles_rec,0,,,,,
player,201110240jax,jax,LoweDw99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,LoweDw99,fumbles_forced,0,,,,,
player,201110240jax,jax,LandDa21,def_int,0,,,,,
player,201110240jax,jax,LandDa21,def_int_yds,0,,,,,
player,201110240jax,jax,LandDa21,def_int_td,0,,,,,
player,201110240jax,jax,LandDa21,def_int_long,0,,,,,
player,201110240jax,jax,LandDa21,pass_defended,0,,,,,
player,201110240jax,jax,LandDa21,sacks,0.0,,,,,
player,201110240jax,jax,LandDa21,tackles_combined,6,,,,,
player,201110240jax,jax,LandDa21,tackles_solo,5,,,,,
player,201110240jax,jax,LandDa21,tackles_assists,1,,,,,
player,201110240jax,jax,LandDa21,tackles_loss,0,,,,,
player,201110240jax,jax,LandDa21,qb_hits,0,,,,,
player,201110240jax,jax,LandDa21,fumbles_rec,0,,,,,
player,201110240jax,jax,LandDa21,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,LandDa21,fumbles_rec_td,0,,,,,
player,201110240jax,jax,LandDa21,fumbles_forced,0,,,,,
player,201110240jax,jax,MathRa99,def_int,0,,,,,
player,201110240jax,jax,MathRa99,def_int_yds,0,,,,,
player,201110240jax,jax,MathRa99,def_int_td,0,,,,,
player,201110240jax,jax,MathRa99,def_int_long,0,,,,,
player,201110240jax,jax,MathRa99,pass_defended,1,,,,,
player,201110240jax,jax,MathRa99,sacks,0.0,,,,,
player,201110240jax,jax,MathRa99,tackles_combined,4,,,,,
player,201110240jax,jax,MathRa99,tackles_solo,4,,,,,
player,201110240jax,jax,MathRa99,tackles_assists,0,,,,,
player,201110240jax,jax,MathRa99,tackles_loss,0,,,,,
player,201110240jax,jax,MathRa99,qb_hits,0,,,,,
player,201110240jax,jax,MathRa99,fumbles_rec,1,,,,,
player,201110240jax,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,MathRa99,fumbles_forced,0,,,,,
player,201110240jax,jax,PoluPa99,def_int,0,,,,,
player,201110240jax,jax,PoluPa99,def_int_yds,0,,,,,
player,201110240jax,jax,PoluPa99,def_int_td,0,,,,,
player,201110240jax,jax,PoluPa99,def_int_long,0,,,,,
player,201110240jax,jax,PoluPa99,pass_defended,0,,,,,
player,201110240jax,jax,PoluPa99,sacks,0.0,,,,,
player,201110240jax,jax,PoluPa99,tackles_combined,4,,,,,
player,201110240jax,jax,PoluPa99,tackles_solo,4,,,,,
player,201110240jax,jax,PoluPa99,tackles_assists,0,,,,,
player,201110240jax,jax,PoluPa99,tackles_loss,1,,,,,
player,201110240jax,jax,PoluPa99,qb_hits,0,,,,,
player,201110240jax,jax,PoluPa99,fumbles_rec,0,,,,,
player,201110240jax,jax,PoluPa99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,PoluPa99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,PoluPa99,fumbles_forced,0,,,,,
player,201110240jax,jax,SessCl99,def_int,0,,,,,
player,201110240jax,jax,SessCl99,def_int_yds,0,,,,,
player,201110240jax,jax,SessCl99,def_int_td,0,,,,,
player,201110240jax,jax,SessCl99,def_int_long,0,,,,,
player,201110240jax,jax,SessCl99,pass_defended,0,,,,,
player,201110240jax,jax,SessCl99,sacks,0.0,,,,,
player,201110240jax,jax,SessCl99,tackles_combined,4,,,,,
player,201110240jax,jax,SessCl99,tackles_solo,4,,,,,
player,201110240jax,jax,SessCl99,tackles_assists,0,,,,,
player,201110240jax,jax,SessCl99,tackles_loss,1,,,,,
player,201110240jax,jax,SessCl99,qb_hits,0,,,,,
player,201110240jax,jax,SessCl99,fumbles_rec,0,,,,,
player,201110240jax,jax,SessCl99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,SessCl99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,SessCl99,fumbles_forced,0,,,,,
player,201110240jax,jax,CoxxDe99,def_int,0,,,,,
player,201110240jax,jax,CoxxDe99,def_int_yds,0,,,,,
player,201110240jax,jax,CoxxDe99,def_int_td,0,,,,,
player,201110240jax,jax,CoxxDe99,def_int_long,0,,,,,
player,201110240jax,jax,CoxxDe99,pass_defended,0,,,,,
player,201110240jax,jax,CoxxDe99,sacks,0.0,,,,,
player,201110240jax,jax,CoxxDe99,tackles_combined,3,,,,,
player,201110240jax,jax,CoxxDe99,tackles_solo,2,,,,,
player,201110240jax,jax,CoxxDe99,tackles_assists,1,,,,,
player,201110240jax,jax,CoxxDe99,tackles_loss,0,,,,,
player,201110240jax,jax,CoxxDe99,qb_hits,0,,,,,
player,201110240jax,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201110240jax,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201110240jax,jax,AlleRu00,def_int,0,,,,,
player,201110240jax,jax,AlleRu00,def_int_yds,0,,,,,
player,201110240jax,jax,AlleRu00,def_int_td,0,,,,,
player,201110240jax,jax,AlleRu00,def_int_long,0,,,,,
player,201110240jax,jax,AlleRu00,pass_defended,0,,,,,
player,201110240jax,jax,AlleRu00,sacks,0.0,,,,,
player,201110240jax,jax,AlleRu00,tackles_combined,2,,,,,
player,201110240jax,jax,AlleRu00,tackles_solo,2,,,,,
player,201110240jax,jax,AlleRu00,tackles_assists,0,,,,,
player,201110240jax,jax,AlleRu00,tackles_loss,0,,,,,
