game,2011,13,20111204,201112040mia,rai,"Oakland Raiders",14,mia,"Miami Dolphins",34
team,201112040mia,rai,First Downs,18,,,,,,
team,201112040mia,mia,First Downs,23,,,,,,
team,201112040mia,rai,Rush-Yds-TDs,14-46-0,,,,,,
team,201112040mia,mia,Rush-Yds-TDs,44-209-2,,,,,,
team,201112040mia,rai,Cmp-Att-Yd-TD-INT,20-41-273-2-1,,,,,,
team,201112040mia,mia,Cmp-Att-Yd-TD-INT,13-25-162-1-0,,,,,,
team,201112040mia,rai,Sacked-Yards,2-15,,,,,,
team,201112040mia,mia,Sacked-Yards,1-9,,,,,,
team,201112040mia,rai,Net Pass Yards,258,,,,,,
team,201112040mia,mia,Net Pass Yards,153,,,,,,
team,201112040mia,rai,Total Yards,304,,,,,,
team,201112040mia,mia,Total Yards,362,,,,,,
team,201112040mia,rai,Fumbles-Lost,0-0,,,,,,
team,201112040mia,mia,Fumbles-Lost,0-0,,,,,,
team,201112040mia,rai,Turnovers,1,,,,,,
team,201112040mia,mia,Turnovers,0,,,,,,
team,201112040mia,rai,Penalties-Yards,10-91,,,,,,
team,201112040mia,mia,Penalties-Yards,8-79,,,,,,
team,201112040mia,rai,Third Down Conv.,2-11,,,,,,
team,201112040mia,mia,Third Down Conv.,8-14,,,,,,
team,201112040mia,rai,Fourth Down Conv.,1-1,,,,,,
team,201112040mia,mia,Fourth Down Conv.,0-0,,,,,,
team,201112040mia,rai,Time of Possession,21:40,,,,,,
team,201112040mia,mia,Time of Possession,38:20,,,,,,
player,201112040mia,rai,PalmCa00,pass_cmp,20,,,,,
player,201112040mia,rai,PalmCa00,pass_att,41,,,,,
player,201112040mia,rai,PalmCa00,pass_yds,273,,,,,
player,201112040mia,rai,PalmCa00,pass_td,2,,,,,
player,201112040mia,rai,PalmCa00,pass_int,1,,,,,
player,201112040mia,rai,PalmCa00,pass_sacked,2,,,,,
player,201112040mia,rai,PalmCa00,pass_sacked_yds,15,,,,,
player,201112040mia,rai,PalmCa00,pass_long,40,,,,,
player,201112040mia,rai,PalmCa00,pass_rating,76.6,,,,,
player,201112040mia,rai,PalmCa00,rush_att,1,,,,,
player,201112040mia,rai,PalmCa00,rush_yds,2,,,,,
player,201112040mia,rai,PalmCa00,rush_td,0,,,,,
player,201112040mia,rai,PalmCa00,rush_long,2,,,,,
player,201112040mia,rai,PalmCa00,targets,0,,,,,
player,201112040mia,rai,PalmCa00,rec,0,,,,,
player,201112040mia,rai,PalmCa00,rec_yds,0,,,,,
player,201112040mia,rai,PalmCa00,rec_td,0,,,,,
player,201112040mia,rai,PalmCa00,rec_long,0,,,,,
player,201112040mia,rai,PalmCa00,fumbles,0,,,,,
player,201112040mia,rai,PalmCa00,fumbles_lost,,,,,,
player,201112040mia,rai,BushMi00,pass_cmp,0,,,,,
player,201112040mia,rai,BushMi00,pass_att,0,,,,,
player,201112040mia,rai,BushMi00,pass_yds,0,,,,,
player,201112040mia,rai,BushMi00,pass_td,0,,,,,
player,201112040mia,rai,BushMi00,pass_int,0,,,,,
player,201112040mia,rai,BushMi00,pass_sacked,,,,,,
player,201112040mia,rai,BushMi00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,BushMi00,pass_long,0,,,,,
player,201112040mia,rai,BushMi00,pass_rating,,,,,,
player,201112040mia,rai,BushMi00,rush_att,10,,,,,
player,201112040mia,rai,BushMi00,rush_yds,18,,,,,
player,201112040mia,rai,BushMi00,rush_td,0,,,,,
player,201112040mia,rai,BushMi00,rush_long,3,,,,,
player,201112040mia,rai,BushMi00,targets,6,,,,,
player,201112040mia,rai,BushMi00,rec,3,,,,,
player,201112040mia,rai,BushMi00,rec_yds,27,,,,,
player,201112040mia,rai,BushMi00,rec_td,0,,,,,
player,201112040mia,rai,BushMi00,rec_long,16,,,,,
player,201112040mia,rai,BushMi00,fumbles,0,,,,,
player,201112040mia,rai,BushMi00,fumbles_lost,,,,,,
player,201112040mia,rai,MurpLo00,pass_cmp,0,,,,,
player,201112040mia,rai,MurpLo00,pass_att,0,,,,,
player,201112040mia,rai,MurpLo00,pass_yds,0,,,,,
player,201112040mia,rai,MurpLo00,pass_td,0,,,,,
player,201112040mia,rai,MurpLo00,pass_int,0,,,,,
player,201112040mia,rai,MurpLo00,pass_sacked,,,,,,
player,201112040mia,rai,MurpLo00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,MurpLo00,pass_long,0,,,,,
player,201112040mia,rai,MurpLo00,pass_rating,,,,,,
player,201112040mia,rai,MurpLo00,rush_att,2,,,,,
player,201112040mia,rai,MurpLo00,rush_yds,16,,,,,
player,201112040mia,rai,MurpLo00,rush_td,0,,,,,
player,201112040mia,rai,MurpLo00,rush_long,15,,,,,
player,201112040mia,rai,MurpLo00,targets,5,,,,,
player,201112040mia,rai,MurpLo00,rec,2,,,,,
player,201112040mia,rai,MurpLo00,rec_yds,15,,,,,
player,201112040mia,rai,MurpLo00,rec_td,0,,,,,
player,201112040mia,rai,MurpLo00,rec_long,9,,,,,
player,201112040mia,rai,MurpLo00,fumbles,0,,,,,
player,201112040mia,rai,MurpLo00,fumbles_lost,,,,,,
player,201112040mia,rai,ReecMa00,pass_cmp,0,,,,,
player,201112040mia,rai,ReecMa00,pass_att,0,,,,,
player,201112040mia,rai,ReecMa00,pass_yds,0,,,,,
player,201112040mia,rai,ReecMa00,pass_td,0,,,,,
player,201112040mia,rai,ReecMa00,pass_int,0,,,,,
player,201112040mia,rai,ReecMa00,pass_sacked,,,,,,
player,201112040mia,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,ReecMa00,pass_long,0,,,,,
player,201112040mia,rai,ReecMa00,pass_rating,,,,,,
player,201112040mia,rai,ReecMa00,rush_att,1,,,,,
player,201112040mia,rai,ReecMa00,rush_yds,10,,,,,
player,201112040mia,rai,ReecMa00,rush_td,0,,,,,
player,201112040mia,rai,ReecMa00,rush_long,10,,,,,
player,201112040mia,rai,ReecMa00,targets,1,,,,,
player,201112040mia,rai,ReecMa00,rec,1,,,,,
player,201112040mia,rai,ReecMa00,rec_yds,38,,,,,
player,201112040mia,rai,ReecMa00,rec_td,0,,,,,
player,201112040mia,rai,ReecMa00,rec_long,38,,,,,
player,201112040mia,rai,ReecMa00,fumbles,0,,,,,
player,201112040mia,rai,ReecMa00,fumbles_lost,,,,,,
player,201112040mia,rai,SchiCh00,pass_cmp,0,,,,,
player,201112040mia,rai,SchiCh00,pass_att,0,,,,,
player,201112040mia,rai,SchiCh00,pass_yds,0,,,,,
player,201112040mia,rai,SchiCh00,pass_td,0,,,,,
player,201112040mia,rai,SchiCh00,pass_int,0,,,,,
player,201112040mia,rai,SchiCh00,pass_sacked,,,,,,
player,201112040mia,rai,SchiCh00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,SchiCh00,pass_long,0,,,,,
player,201112040mia,rai,SchiCh00,pass_rating,,,,,,
player,201112040mia,rai,SchiCh00,rush_att,0,,,,,
player,201112040mia,rai,SchiCh00,rush_yds,0,,,,,
player,201112040mia,rai,SchiCh00,rush_td,0,,,,,
player,201112040mia,rai,SchiCh00,rush_long,0,,,,,
player,201112040mia,rai,SchiCh00,targets,7,,,,,
player,201112040mia,rai,SchiCh00,rec,6,,,,,
player,201112040mia,rai,SchiCh00,rec_yds,89,,,,,
player,201112040mia,rai,SchiCh00,rec_td,0,,,,,
player,201112040mia,rai,SchiCh00,rec_long,30,,,,,
player,201112040mia,rai,SchiCh00,fumbles,0,,,,,
player,201112040mia,rai,SchiCh00,fumbles_lost,,,,,,
player,201112040mia,rai,HousTJ00,pass_cmp,0,,,,,
player,201112040mia,rai,HousTJ00,pass_att,0,,,,,
player,201112040mia,rai,HousTJ00,pass_yds,0,,,,,
player,201112040mia,rai,HousTJ00,pass_td,0,,,,,
player,201112040mia,rai,HousTJ00,pass_int,0,,,,,
player,201112040mia,rai,HousTJ00,pass_sacked,,,,,,
player,201112040mia,rai,HousTJ00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,HousTJ00,pass_long,0,,,,,
player,201112040mia,rai,HousTJ00,pass_rating,,,,,,
player,201112040mia,rai,HousTJ00,rush_att,0,,,,,
player,201112040mia,rai,HousTJ00,rush_yds,0,,,,,
player,201112040mia,rai,HousTJ00,rush_td,0,,,,,
player,201112040mia,rai,HousTJ00,rush_long,0,,,,,
player,201112040mia,rai,HousTJ00,targets,3,,,,,
player,201112040mia,rai,HousTJ00,rec,1,,,,,
player,201112040mia,rai,HousTJ00,rec_yds,40,,,,,
player,201112040mia,rai,HousTJ00,rec_td,1,,,,,
player,201112040mia,rai,HousTJ00,rec_long,40,,,,,
player,201112040mia,rai,HousTJ00,fumbles,0,,,,,
player,201112040mia,rai,HousTJ00,fumbles_lost,,,,,,
player,201112040mia,rai,MyerBr00,pass_cmp,0,,,,,
player,201112040mia,rai,MyerBr00,pass_att,0,,,,,
player,201112040mia,rai,MyerBr00,pass_yds,0,,,,,
player,201112040mia,rai,MyerBr00,pass_td,0,,,,,
player,201112040mia,rai,MyerBr00,pass_int,0,,,,,
player,201112040mia,rai,MyerBr00,pass_sacked,,,,,,
player,201112040mia,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,MyerBr00,pass_long,0,,,,,
player,201112040mia,rai,MyerBr00,pass_rating,,,,,,
player,201112040mia,rai,MyerBr00,rush_att,0,,,,,
player,201112040mia,rai,MyerBr00,rush_yds,0,,,,,
player,201112040mia,rai,MyerBr00,rush_td,0,,,,,
player,201112040mia,rai,MyerBr00,rush_long,0,,,,,
player,201112040mia,rai,MyerBr00,targets,6,,,,,
player,201112040mia,rai,MyerBr00,rec,3,,,,,
player,201112040mia,rai,MyerBr00,rec_yds,33,,,,,
player,201112040mia,rai,MyerBr00,rec_td,0,,,,,
player,201112040mia,rai,MyerBr00,rec_long,20,,,,,
player,201112040mia,rai,MyerBr00,fumbles,0,,,,,
player,201112040mia,rai,MyerBr00,fumbles_lost,,,,,,
player,201112040mia,rai,HeywDa00,pass_cmp,0,,,,,
player,201112040mia,rai,HeywDa00,pass_att,0,,,,,
player,201112040mia,rai,HeywDa00,pass_yds,0,,,,,
player,201112040mia,rai,HeywDa00,pass_td,0,,,,,
player,201112040mia,rai,HeywDa00,pass_int,0,,,,,
player,201112040mia,rai,HeywDa00,pass_sacked,,,,,,
player,201112040mia,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,HeywDa00,pass_long,0,,,,,
player,201112040mia,rai,HeywDa00,pass_rating,,,,,,
player,201112040mia,rai,HeywDa00,rush_att,0,,,,,
player,201112040mia,rai,HeywDa00,rush_yds,0,,,,,
player,201112040mia,rai,HeywDa00,rush_td,0,,,,,
player,201112040mia,rai,HeywDa00,rush_long,0,,,,,
player,201112040mia,rai,HeywDa00,targets,8,,,,,
player,201112040mia,rai,HeywDa00,rec,3,,,,,
player,201112040mia,rai,HeywDa00,rec_yds,23,,,,,
player,201112040mia,rai,HeywDa00,rec_td,1,,,,,
player,201112040mia,rai,HeywDa00,rec_long,14,,,,,
player,201112040mia,rai,HeywDa00,fumbles,0,,,,,
player,201112040mia,rai,HeywDa00,fumbles_lost,,,,,,
player,201112040mia,rai,BossKe00,pass_cmp,0,,,,,
player,201112040mia,rai,BossKe00,pass_att,0,,,,,
player,201112040mia,rai,BossKe00,pass_yds,0,,,,,
player,201112040mia,rai,BossKe00,pass_td,0,,,,,
player,201112040mia,rai,BossKe00,pass_int,0,,,,,
player,201112040mia,rai,BossKe00,pass_sacked,,,,,,
player,201112040mia,rai,BossKe00,pass_sacked_yds,0,,,,,
player,201112040mia,rai,BossKe00,pass_long,0,,,,,
player,201112040mia,rai,BossKe00,pass_rating,,,,,,
player,201112040mia,rai,BossKe00,rush_att,0,,,,,
player,201112040mia,rai,BossKe00,rush_yds,0,,,,,
player,201112040mia,rai,BossKe00,rush_td,0,,,,,
player,201112040mia,rai,BossKe00,rush_long,0,,,,,
player,201112040mia,rai,BossKe00,targets,5,,,,,
player,201112040mia,rai,BossKe00,rec,1,,,,,
player,201112040mia,rai,BossKe00,rec_yds,8,,,,,
player,201112040mia,rai,BossKe00,rec_td,0,,,,,
player,201112040mia,rai,BossKe00,rec_long,8,,,,,
player,201112040mia,rai,BossKe00,fumbles,0,,,,,
player,201112040mia,rai,BossKe00,fumbles_lost,,,,,,
player,201112040mia,mia,MoorMa01,pass_cmp,13,,,,,
player,201112040mia,mia,MoorMa01,pass_att,25,,,,,
player,201112040mia,mia,MoorMa01,pass_yds,162,,,,,
player,201112040mia,mia,MoorMa01,pass_td,1,,,,,
player,201112040mia,mia,MoorMa01,pass_int,0,,,,,
player,201112040mia,mia,MoorMa01,pass_sacked,1,,,,,
player,201112040mia,mia,MoorMa01,pass_sacked_yds,9,,,,,
player,201112040mia,mia,MoorMa01,pass_long,38,,,,,
player,201112040mia,mia,MoorMa01,pass_rating,85.7,,,,,
player,201112040mia,mia,MoorMa01,rush_att,5,,,,,
player,201112040mia,mia,MoorMa01,rush_yds,22,,,,,
player,201112040mia,mia,MoorMa01,rush_td,1,,,,,
player,201112040mia,mia,MoorMa01,rush_long,14,,,,,
player,201112040mia,mia,MoorMa01,targets,0,,,,,
player,201112040mia,mia,MoorMa01,rec,0,,,,,
player,201112040mia,mia,MoorMa01,rec_yds,0,,,,,
player,201112040mia,mia,MoorMa01,rec_td,0,,,,,
player,201112040mia,mia,MoorMa01,rec_long,0,,,,,
player,201112040mia,mia,MoorMa01,fumbles,0,,,,,
player,201112040mia,mia,MoorMa01,fumbles_lost,,,,,,
player,201112040mia,mia,BushRe00,pass_cmp,0,,,,,
player,201112040mia,mia,BushRe00,pass_att,0,,,,,
player,201112040mia,mia,BushRe00,pass_yds,0,,,,,
player,201112040mia,mia,BushRe00,pass_td,0,,,,,
player,201112040mia,mia,BushRe00,pass_int,0,,,,,
