game,2011,2,20110919,201109190nyg,ram,"St. Louis Rams",16,nyg,"New York Giants",28
player,201109190nyg,nyg,PascBe00,rec_td,0,,,,,
player,201109190nyg,nyg,PascBe00,rec_long,0,,,,,
player,201109190nyg,nyg,PascBe00,fumbles,0,,,,,
player,201109190nyg,nyg,PascBe00,fumbles_lost,,,,,,
player,201109190nyg,nyg,StokBr00,pass_cmp,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_att,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_yds,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_td,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_int,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_sacked,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_sacked_yds,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_long,0,,,,,
player,201109190nyg,nyg,StokBr00,pass_rating,,,,,,
player,201109190nyg,nyg,StokBr00,rush_att,0,,,,,
player,201109190nyg,nyg,StokBr00,rush_yds,0,,,,,
player,201109190nyg,nyg,StokBr00,rush_td,0,,,,,
player,201109190nyg,nyg,StokBr00,rush_long,0,,,,,
player,201109190nyg,nyg,StokBr00,targets,1,,,,,
player,201109190nyg,nyg,StokBr00,rec,0,,,,,
player,201109190nyg,nyg,StokBr00,rec_yds,0,,,,,
player,201109190nyg,nyg,StokBr00,rec_td,0,,,,,
player,201109190nyg,nyg,StokBr00,rec_long,0,,,,,
player,201109190nyg,nyg,StokBr00,fumbles,0,,,,,
player,201109190nyg,nyg,StokBr00,fumbles_lost,,,,,,
player,201109190nyg,ram,MikeQu20,def_int,1,,,,,
player,201109190nyg,ram,MikeQu20,def_int_yds,0,,,,,
player,201109190nyg,ram,MikeQu20,def_int_td,0,,,,,
player,201109190nyg,ram,MikeQu20,def_int_long,0,,,,,
player,201109190nyg,ram,MikeQu20,pass_defended,1,,,,,
player,201109190nyg,ram,MikeQu20,sacks,0.0,,,,,
player,201109190nyg,ram,MikeQu20,tackles_combined,7,,,,,
player,201109190nyg,ram,MikeQu20,tackles_solo,6,,,,,
player,201109190nyg,ram,MikeQu20,tackles_assists,1,,,,,
player,201109190nyg,ram,MikeQu20,tackles_loss,0,,,,,
player,201109190nyg,ram,MikeQu20,qb_hits,0,,,,,
player,201109190nyg,ram,MikeQu20,fumbles_rec,0,,,,,
player,201109190nyg,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,MikeQu20,fumbles_forced,0,,,,,
player,201109190nyg,ram,HallJa21,def_int,0,,,,,
player,201109190nyg,ram,HallJa21,def_int_yds,0,,,,,
player,201109190nyg,ram,HallJa21,def_int_td,0,,,,,
player,201109190nyg,ram,HallJa21,def_int_long,0,,,,,
player,201109190nyg,ram,HallJa21,pass_defended,0,,,,,
player,201109190nyg,ram,HallJa21,sacks,1.0,,,,,
player,201109190nyg,ram,HallJa21,tackles_combined,4,,,,,
player,201109190nyg,ram,HallJa21,tackles_solo,3,,,,,
player,201109190nyg,ram,HallJa21,tackles_assists,1,,,,,
player,201109190nyg,ram,HallJa21,tackles_loss,1,,,,,
player,201109190nyg,ram,HallJa21,qb_hits,1,,,,,
player,201109190nyg,ram,HallJa21,fumbles_rec,0,,,,,
player,201109190nyg,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,HallJa21,fumbles_forced,0,,,,,
player,201109190nyg,ram,LongCh99,def_int,0,,,,,
player,201109190nyg,ram,LongCh99,def_int_yds,0,,,,,
player,201109190nyg,ram,LongCh99,def_int_td,0,,,,,
player,201109190nyg,ram,LongCh99,def_int_long,0,,,,,
player,201109190nyg,ram,LongCh99,pass_defended,1,,,,,
player,201109190nyg,ram,LongCh99,sacks,1.0,,,,,
player,201109190nyg,ram,LongCh99,tackles_combined,3,,,,,
player,201109190nyg,ram,LongCh99,tackles_solo,3,,,,,
player,201109190nyg,ram,LongCh99,tackles_assists,0,,,,,
player,201109190nyg,ram,LongCh99,tackles_loss,1,,,,,
player,201109190nyg,ram,LongCh99,qb_hits,2,,,,,
player,201109190nyg,ram,LongCh99,fumbles_rec,0,,,,,
player,201109190nyg,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,LongCh99,fumbles_forced,0,,,,,
player,201109190nyg,ram,QuinRo00,def_int,0,,,,,
player,201109190nyg,ram,QuinRo00,def_int_yds,0,,,,,
player,201109190nyg,ram,QuinRo00,def_int_td,0,,,,,
player,201109190nyg,ram,QuinRo00,def_int_long,0,,,,,
player,201109190nyg,ram,QuinRo00,pass_defended,0,,,,,
player,201109190nyg,ram,QuinRo00,sacks,1.0,,,,,
player,201109190nyg,ram,QuinRo00,tackles_combined,2,,,,,
player,201109190nyg,ram,QuinRo00,tackles_solo,2,,,,,
player,201109190nyg,ram,QuinRo00,tackles_assists,0,,,,,
player,201109190nyg,ram,QuinRo00,tackles_loss,1,,,,,
player,201109190nyg,ram,QuinRo00,qb_hits,1,,,,,
player,201109190nyg,ram,QuinRo00,fumbles_rec,0,,,,,
player,201109190nyg,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,QuinRo00,fumbles_forced,0,,,,,
player,201109190nyg,ram,LaurJa99,def_int,0,,,,,
player,201109190nyg,ram,LaurJa99,def_int_yds,0,,,,,
player,201109190nyg,ram,LaurJa99,def_int_td,0,,,,,
player,201109190nyg,ram,LaurJa99,def_int_long,0,,,,,
player,201109190nyg,ram,LaurJa99,pass_defended,0,,,,,
player,201109190nyg,ram,LaurJa99,sacks,0.0,,,,,
player,201109190nyg,ram,LaurJa99,tackles_combined,14,,,,,
player,201109190nyg,ram,LaurJa99,tackles_solo,9,,,,,
player,201109190nyg,ram,LaurJa99,tackles_assists,5,,,,,
player,201109190nyg,ram,LaurJa99,tackles_loss,1,,,,,
player,201109190nyg,ram,LaurJa99,qb_hits,0,,,,,
player,201109190nyg,ram,LaurJa99,fumbles_rec,0,,,,,
player,201109190nyg,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,LaurJa99,fumbles_forced,0,,,,,
player,201109190nyg,ram,KingJu99,def_int,0,,,,,
player,201109190nyg,ram,KingJu99,def_int_yds,0,,,,,
player,201109190nyg,ram,KingJu99,def_int_td,0,,,,,
player,201109190nyg,ram,KingJu99,def_int_long,0,,,,,
player,201109190nyg,ram,KingJu99,pass_defended,0,,,,,
player,201109190nyg,ram,KingJu99,sacks,0.0,,,,,
player,201109190nyg,ram,KingJu99,tackles_combined,9,,,,,
player,201109190nyg,ram,KingJu99,tackles_solo,8,,,,,
player,201109190nyg,ram,KingJu99,tackles_assists,1,,,,,
player,201109190nyg,ram,KingJu99,tackles_loss,0,,,,,
player,201109190nyg,ram,KingJu99,qb_hits,0,,,,,
player,201109190nyg,ram,KingJu99,fumbles_rec,0,,,,,
player,201109190nyg,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,KingJu99,fumbles_forced,0,,,,,
player,201109190nyg,ram,StewDa00,def_int,0,,,,,
player,201109190nyg,ram,StewDa00,def_int_yds,0,,,,,
player,201109190nyg,ram,StewDa00,def_int_td,0,,,,,
player,201109190nyg,ram,StewDa00,def_int_long,0,,,,,
player,201109190nyg,ram,StewDa00,pass_defended,0,,,,,
player,201109190nyg,ram,StewDa00,sacks,0.0,,,,,
player,201109190nyg,ram,StewDa00,tackles_combined,8,,,,,
player,201109190nyg,ram,StewDa00,tackles_solo,3,,,,,
player,201109190nyg,ram,StewDa00,tackles_assists,5,,,,,
player,201109190nyg,ram,StewDa00,tackles_loss,0,,,,,
player,201109190nyg,ram,StewDa00,qb_hits,0,,,,,
player,201109190nyg,ram,StewDa00,fumbles_rec,0,,,,,
player,201109190nyg,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,StewDa00,fumbles_forced,0,,,,,
player,201109190nyg,ram,FletBr99,def_int,0,,,,,
player,201109190nyg,ram,FletBr99,def_int_yds,0,,,,,
player,201109190nyg,ram,FletBr99,def_int_td,0,,,,,
player,201109190nyg,ram,FletBr99,def_int_long,0,,,,,
player,201109190nyg,ram,FletBr99,pass_defended,1,,,,,
player,201109190nyg,ram,FletBr99,sacks,0.0,,,,,
player,201109190nyg,ram,FletBr99,tackles_combined,7,,,,,
player,201109190nyg,ram,FletBr99,tackles_solo,6,,,,,
player,201109190nyg,ram,FletBr99,tackles_assists,1,,,,,
player,201109190nyg,ram,FletBr99,tackles_loss,0,,,,,
player,201109190nyg,ram,FletBr99,qb_hits,0,,,,,
player,201109190nyg,ram,FletBr99,fumbles_rec,0,,,,,
player,201109190nyg,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,FletBr99,fumbles_forced,0,,,,,
player,201109190nyg,ram,DahlCr99,def_int,0,,,,,
player,201109190nyg,ram,DahlCr99,def_int_yds,0,,,,,
player,201109190nyg,ram,DahlCr99,def_int_td,0,,,,,
player,201109190nyg,ram,DahlCr99,def_int_long,0,,,,,
player,201109190nyg,ram,DahlCr99,pass_defended,0,,,,,
player,201109190nyg,ram,DahlCr99,sacks,0.0,,,,,
player,201109190nyg,ram,DahlCr99,tackles_combined,5,,,,,
player,201109190nyg,ram,DahlCr99,tackles_solo,3,,,,,
player,201109190nyg,ram,DahlCr99,tackles_assists,2,,,,,
player,201109190nyg,ram,DahlCr99,tackles_loss,0,,,,,
player,201109190nyg,ram,DahlCr99,qb_hits,0,,,,,
player,201109190nyg,ram,DahlCr99,fumbles_rec,0,,,,,
player,201109190nyg,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,DahlCr99,fumbles_forced,0,,,,,
player,201109190nyg,ram,PoppBr20,def_int,0,,,,,
player,201109190nyg,ram,PoppBr20,def_int_yds,0,,,,,
player,201109190nyg,ram,PoppBr20,def_int_td,0,,,,,
player,201109190nyg,ram,PoppBr20,def_int_long,0,,,,,
player,201109190nyg,ram,PoppBr20,pass_defended,0,,,,,
player,201109190nyg,ram,PoppBr20,sacks,0.0,,,,,
player,201109190nyg,ram,PoppBr20,tackles_combined,5,,,,,
player,201109190nyg,ram,PoppBr20,tackles_solo,4,,,,,
player,201109190nyg,ram,PoppBr20,tackles_assists,1,,,,,
player,201109190nyg,ram,PoppBr20,tackles_loss,2,,,,,
player,201109190nyg,ram,PoppBr20,qb_hits,0,,,,,
player,201109190nyg,ram,PoppBr20,fumbles_rec,0,,,,,
player,201109190nyg,ram,PoppBr20,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,PoppBr20,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,PoppBr20,fumbles_forced,0,,,,,
player,201109190nyg,ram,ChamCh99,def_int,0,,,,,
player,201109190nyg,ram,ChamCh99,def_int_yds,0,,,,,
player,201109190nyg,ram,ChamCh99,def_int_td,0,,,,,
player,201109190nyg,ram,ChamCh99,def_int_long,0,,,,,
player,201109190nyg,ram,ChamCh99,pass_defended,0,,,,,
player,201109190nyg,ram,ChamCh99,sacks,0.0,,,,,
player,201109190nyg,ram,ChamCh99,tackles_combined,4,,,,,
player,201109190nyg,ram,ChamCh99,tackles_solo,3,,,,,
player,201109190nyg,ram,ChamCh99,tackles_assists,1,,,,,
player,201109190nyg,ram,ChamCh99,tackles_loss,0,,,,,
player,201109190nyg,ram,ChamCh99,qb_hits,0,,,,,
player,201109190nyg,ram,ChamCh99,fumbles_rec,0,,,,,
player,201109190nyg,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,ChamCh99,fumbles_forced,0,,,,,
player,201109190nyg,ram,LebeBe20,def_int,0,,,,,
player,201109190nyg,ram,LebeBe20,def_int_yds,0,,,,,
player,201109190nyg,ram,LebeBe20,def_int_td,0,,,,,
player,201109190nyg,ram,LebeBe20,def_int_long,0,,,,,
player,201109190nyg,ram,LebeBe20,pass_defended,0,,,,,
player,201109190nyg,ram,LebeBe20,sacks,0.0,,,,,
player,201109190nyg,ram,LebeBe20,tackles_combined,4,,,,,
player,201109190nyg,ram,LebeBe20,tackles_solo,2,,,,,
player,201109190nyg,ram,LebeBe20,tackles_assists,2,,,,,
player,201109190nyg,ram,LebeBe20,tackles_loss,0,,,,,
player,201109190nyg,ram,LebeBe20,qb_hits,0,,,,,
player,201109190nyg,ram,LebeBe20,fumbles_rec,0,,,,,
player,201109190nyg,ram,LebeBe20,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,LebeBe20,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,LebeBe20,fumbles_forced,0,,,,,
player,201109190nyg,ram,ButlJa20,def_int,0,,,,,
player,201109190nyg,ram,ButlJa20,def_int_yds,0,,,,,
player,201109190nyg,ram,ButlJa20,def_int_td,0,,,,,
player,201109190nyg,ram,ButlJa20,def_int_long,0,,,,,
player,201109190nyg,ram,ButlJa20,pass_defended,0,,,,,
player,201109190nyg,ram,ButlJa20,sacks,0.0,,,,,
player,201109190nyg,ram,ButlJa20,tackles_combined,2,,,,,
player,201109190nyg,ram,ButlJa20,tackles_solo,2,,,,,
player,201109190nyg,ram,ButlJa20,tackles_assists,0,,,,,
player,201109190nyg,ram,ButlJa20,tackles_loss,0,,,,,
player,201109190nyg,ram,ButlJa20,qb_hits,0,,,,,
player,201109190nyg,ram,ButlJa20,fumbles_rec,0,,,,,
player,201109190nyg,ram,ButlJa20,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,ButlJa20,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,ButlJa20,fumbles_forced,0,,,,,
player,201109190nyg,ram,RobbFr20,def_int,0,,,,,
player,201109190nyg,ram,RobbFr20,def_int_yds,0,,,,,
player,201109190nyg,ram,RobbFr20,def_int_td,0,,,,,
player,201109190nyg,ram,RobbFr20,def_int_long,0,,,,,
player,201109190nyg,ram,RobbFr20,pass_defended,0,,,,,
player,201109190nyg,ram,RobbFr20,sacks,0.0,,,,,
player,201109190nyg,ram,RobbFr20,tackles_combined,2,,,,,
player,201109190nyg,ram,RobbFr20,tackles_solo,1,,,,,
player,201109190nyg,ram,RobbFr20,tackles_assists,1,,,,,
player,201109190nyg,ram,RobbFr20,tackles_loss,1,,,,,
player,201109190nyg,ram,RobbFr20,qb_hits,0,,,,,
player,201109190nyg,ram,RobbFr20,fumbles_rec,0,,,,,
player,201109190nyg,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,RobbFr20,fumbles_forced,0,,,,,
player,201109190nyg,ram,ScotDo99,def_int,0,,,,,
player,201109190nyg,ram,ScotDo99,def_int_yds,0,,,,,
player,201109190nyg,ram,ScotDo99,def_int_td,0,,,,,
player,201109190nyg,ram,ScotDo99,def_int_long,0,,,,,
player,201109190nyg,ram,ScotDo99,pass_defended,0,,,,,
player,201109190nyg,ram,ScotDo99,sacks,0.0,,,,,
player,201109190nyg,ram,ScotDo99,tackles_combined,2,,,,,
player,201109190nyg,ram,ScotDo99,tackles_solo,1,,,,,
player,201109190nyg,ram,ScotDo99,tackles_assists,1,,,,,
player,201109190nyg,ram,ScotDo99,tackles_loss,0,,,,,
player,201109190nyg,ram,ScotDo99,qb_hits,0,,,,,
player,201109190nyg,ram,ScotDo99,fumbles_rec,0,,,,,
player,201109190nyg,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,ScotDo99,fumbles_forced,0,,,,,
player,201109190nyg,ram,SimsEu99,def_int,0,,,,,
player,201109190nyg,ram,SimsEu99,def_int_yds,0,,,,,
player,201109190nyg,ram,SimsEu99,def_int_td,0,,,,,
player,201109190nyg,ram,SimsEu99,def_int_long,0,,,,,
player,201109190nyg,ram,SimsEu99,pass_defended,0,,,,,
player,201109190nyg,ram,SimsEu99,sacks,0.0,,,,,
player,201109190nyg,ram,SimsEu99,tackles_combined,2,,,,,
player,201109190nyg,ram,SimsEu99,tackles_solo,0,,,,,
player,201109190nyg,ram,SimsEu99,tackles_assists,2,,,,,
player,201109190nyg,ram,SimsEu99,tackles_loss,0,,,,,
player,201109190nyg,ram,SimsEu99,qb_hits,0,,,,,
player,201109190nyg,ram,SimsEu99,fumbles_rec,0,,,,,
player,201109190nyg,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,SimsEu99,fumbles_forced,0,,,,,
player,201109190nyg,ram,CurrDo00,def_int,0,,,,,
player,201109190nyg,ram,CurrDo00,def_int_yds,0,,,,,
player,201109190nyg,ram,CurrDo00,def_int_td,0,,,,,
player,201109190nyg,ram,CurrDo00,def_int_long,0,,,,,
player,201109190nyg,ram,CurrDo00,pass_defended,0,,,,,
player,201109190nyg,ram,CurrDo00,sacks,0.0,,,,,
player,201109190nyg,ram,CurrDo00,tackles_combined,1,,,,,
player,201109190nyg,ram,CurrDo00,tackles_solo,1,,,,,
player,201109190nyg,ram,CurrDo00,tackles_assists,0,,,,,
player,201109190nyg,ram,CurrDo00,tackles_loss,0,,,,,
player,201109190nyg,ram,CurrDo00,qb_hits,0,,,,,
player,201109190nyg,ram,CurrDo00,fumbles_rec,0,,,,,
player,201109190nyg,ram,CurrDo00,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,CurrDo00,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,CurrDo00,fumbles_forced,0,,,,,
player,201109190nyg,ram,PortQu00,def_int,0,,,,,
player,201109190nyg,ram,PortQu00,def_int_yds,0,,,,,
player,201109190nyg,ram,PortQu00,def_int_td,0,,,,,
player,201109190nyg,ram,PortQu00,def_int_long,0,,,,,
player,201109190nyg,ram,PortQu00,pass_defended,0,,,,,
player,201109190nyg,ram,PortQu00,sacks,0.0,,,,,
player,201109190nyg,ram,PortQu00,tackles_combined,1,,,,,
player,201109190nyg,ram,PortQu00,tackles_solo,1,,,,,
player,201109190nyg,ram,PortQu00,tackles_assists,0,,,,,
player,201109190nyg,ram,PortQu00,tackles_loss,0,,,,,
player,201109190nyg,ram,PortQu00,qb_hits,0,,,,,
player,201109190nyg,ram,PortQu00,fumbles_rec,1,,,,,
player,201109190nyg,ram,PortQu00,fumbles_rec_yds,-10,,,,,
player,201109190nyg,ram,PortQu00,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,PortQu00,fumbles_forced,0,,,,,
player,201109190nyg,ram,SalaGr00,def_int,0,,,,,
player,201109190nyg,ram,SalaGr00,def_int_yds,0,,,,,
player,201109190nyg,ram,SalaGr00,def_int_td,0,,,,,
player,201109190nyg,ram,SalaGr00,def_int_long,0,,,,,
player,201109190nyg,ram,SalaGr00,pass_defended,0,,,,,
player,201109190nyg,ram,SalaGr00,sacks,0.0,,,,,
player,201109190nyg,ram,SalaGr00,tackles_combined,1,,,,,
player,201109190nyg,ram,SalaGr00,tackles_solo,1,,,,,
player,201109190nyg,ram,SalaGr00,tackles_assists,0,,,,,
player,201109190nyg,ram,SalaGr00,tackles_loss,0,,,,,
player,201109190nyg,ram,SalaGr00,qb_hits,0,,,,,
player,201109190nyg,ram,SalaGr00,fumbles_rec,0,,,,,
player,201109190nyg,ram,SalaGr00,fumbles_rec_yds,0,,,,,
player,201109190nyg,ram,SalaGr00,fumbles_rec_td,0,,,,,
player,201109190nyg,ram,SalaGr00,fumbles_forced,0,,,,,
player,201109190nyg,nyg,TuckJu20,def_int,0,,,,,
player,201109190nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201109190nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201109190nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201109190nyg,nyg,TuckJu20,pass_defended,0,,,,,
player,201109190nyg,nyg,TuckJu20,sacks,1.5,,,,,
player,201109190nyg,nyg,TuckJu20,tackles_combined,5,,,,,
player,201109190nyg,nyg,TuckJu20,tackles_solo,4,,,,,
player,201109190nyg,nyg,TuckJu20,tackles_assists,1,,,,,
player,201109190nyg,nyg,TuckJu20,tackles_loss,2,,,,,
player,201109190nyg,nyg,TuckJu20,qb_hits,3,,,,,
player,201109190nyg,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201109190nyg,nyg,PierJa99,def_int,0,,,,,
player,201109190nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201109190nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201109190nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201109190nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201109190nyg,nyg,PierJa99,sacks,0.5,,,,,
player,201109190nyg,nyg,PierJa99,tackles_combined,2,,,,,
player,201109190nyg,nyg,PierJa99,tackles_solo,2,,,,,
player,201109190nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201109190nyg,nyg,PierJa99,tackles_loss,2,,,,,
player,201109190nyg,nyg,PierJa99,qb_hits,2,,,,,
player,201109190nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201109190nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201109190nyg,nyg,RollAn20,def_int,0,,,,,
player,201109190nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201109190nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201109190nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201109190nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201109190nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201109190nyg,nyg,RollAn20,tackles_combined,9,,,,,
player,201109190nyg,nyg,RollAn20,tackles_solo,8,,,,,
player,201109190nyg,nyg,RollAn20,tackles_assists,1,,,,,
player,201109190nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201109190nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201109190nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,RollAn20,fumbles_forced,1,,,,,
player,201109190nyg,nyg,WillJa02,def_int,0,,,,,
player,201109190nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201109190nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201109190nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201109190nyg,nyg,WillJa02,pass_defended,0,,,,,
player,201109190nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201109190nyg,nyg,WillJa02,tackles_combined,7,,,,,
player,201109190nyg,nyg,WillJa02,tackles_solo,5,,,,,
player,201109190nyg,nyg,WillJa02,tackles_assists,2,,,,,
player,201109190nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201109190nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201109190nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201109190nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201109190nyg,nyg,BoleMi20,def_int,0,,,,,
player,201109190nyg,nyg,BoleMi20,def_int_yds,0,,,,,
player,201109190nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201109190nyg,nyg,BoleMi20,def_int_long,0,,,,,
player,201109190nyg,nyg,BoleMi20,pass_defended,1,,,,,
player,201109190nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201109190nyg,nyg,BoleMi20,tackles_combined,6,,,,,
player,201109190nyg,nyg,BoleMi20,tackles_solo,3,,,,,
player,201109190nyg,nyg,BoleMi20,tackles_assists,3,,,,,
player,201109190nyg,nyg,BoleMi20,tackles_loss,0,,,,,
player,201109190nyg,nyg,BoleMi20,qb_hits,1,,,,,
player,201109190nyg,nyg,BoleMi20,fumbles_rec,1,,,,,
player,201109190nyg,nyg,BoleMi20,fumbles_rec_yds,65,,,,,
player,201109190nyg,nyg,BoleMi20,fumbles_rec_td,1,,,,,
player,201109190nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201109190nyg,nyg,GranDe21,def_int,0,,,,,
player,201109190nyg,nyg,GranDe21,def_int_yds,0,,,,,
player,201109190nyg,nyg,GranDe21,def_int_td,0,,,,,
player,201109190nyg,nyg,GranDe21,def_int_long,0,,,,,
player,201109190nyg,nyg,GranDe21,pass_defended,0,,,,,
player,201109190nyg,nyg,GranDe21,sacks,0.0,,,,,
player,201109190nyg,nyg,GranDe21,tackles_combined,5,,,,,
player,201109190nyg,nyg,GranDe21,tackles_solo,2,,,,,
player,201109190nyg,nyg,GranDe21,tackles_assists,3,,,,,
player,201109190nyg,nyg,GranDe21,tackles_loss,0,,,,,
player,201109190nyg,nyg,GranDe21,qb_hits,1,,,,,
player,201109190nyg,nyg,GranDe21,fumbles_rec,0,,,,,
player,201109190nyg,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,GranDe21,fumbles_forced,0,,,,,
player,201109190nyg,nyg,BernRo20,def_int,0,,,,,
player,201109190nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201109190nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201109190nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201109190nyg,nyg,BernRo20,pass_defended,1,,,,,
player,201109190nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201109190nyg,nyg,BernRo20,tackles_combined,4,,,,,
player,201109190nyg,nyg,BernRo20,tackles_solo,1,,,,,
player,201109190nyg,nyg,BernRo20,tackles_assists,3,,,,,
player,201109190nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201109190nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201109190nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201109190nyg,nyg,PhilKe99,def_int,0,,,,,
player,201109190nyg,nyg,PhilKe99,def_int_yds,0,,,,,
player,201109190nyg,nyg,PhilKe99,def_int_td,0,,,,,
player,201109190nyg,nyg,PhilKe99,def_int_long,0,,,,,
player,201109190nyg,nyg,PhilKe99,pass_defended,2,,,,,
player,201109190nyg,nyg,PhilKe99,sacks,0.0,,,,,
player,201109190nyg,nyg,PhilKe99,tackles_combined,4,,,,,
player,201109190nyg,nyg,PhilKe99,tackles_solo,4,,,,,
player,201109190nyg,nyg,PhilKe99,tackles_assists,0,,,,,
player,201109190nyg,nyg,PhilKe99,tackles_loss,0,,,,,
