game,2011,16,20111224,201112240buf,den,"Denver Broncos",14,buf,"Buffalo Bills",40
player,201112240buf,buf,raynedav01,xpm,4,,,,,
player,201112240buf,buf,raynedav01,xpa,4,,,,,
player,201112240buf,buf,raynedav01,fgm,4,,,,,
player,201112240buf,buf,raynedav01,fga,6,,,,,
player,201112240buf,buf,raynedav01,punt,0,,,,,
player,201112240buf,buf,raynedav01,punt_yds,0,,,,,
player,201112240buf,buf,raynedav01,punt_yds_per_punt,,,,,,
player,201112240buf,buf,raynedav01,punt_long,0,,,,,
player,201112240buf,buf,MoorBr24,xpm,,,,,,
player,201112240buf,buf,MoorBr24,xpa,,,,,,
player,201112240buf,buf,MoorBr24,fgm,,,,,,
player,201112240buf,buf,MoorBr24,fga,,,,,,
player,201112240buf,buf,MoorBr24,punt,4,,,,,
player,201112240buf,buf,MoorBr24,punt_yds,201,,,,,
player,201112240buf,buf,MoorBr24,punt_yds_per_punt,50.3,,,,,
player,201112240buf,buf,MoorBr24,punt_long,58,,,,,
