game,2011,13,20111204,201112040nor,det,"Detroit Lions",17,nor,"New Orleans Saints",31
player,201112040nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201112040nor,nor,JenkMa99,def_int,0,,,,,
player,201112040nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201112040nor,nor,JenkMa99,def_int_td,0,,,,,
player,201112040nor,nor,JenkMa99,def_int_long,0,,,,,
player,201112040nor,nor,JenkMa99,pass_defended,1,,,,,
player,201112040nor,nor,JenkMa99,sacks,0.0,,,,,
player,201112040nor,nor,JenkMa99,tackles_combined,7,,,,,
player,201112040nor,nor,JenkMa99,tackles_solo,6,,,,,
player,201112040nor,nor,JenkMa99,tackles_assists,1,,,,,
player,201112040nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201112040nor,nor,JenkMa99,qb_hits,0,,,,,
player,201112040nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201112040nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201112040nor,nor,GreeJa22,def_int,0,,,,,
player,201112040nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201112040nor,nor,GreeJa22,def_int_td,0,,,,,
player,201112040nor,nor,GreeJa22,def_int_long,0,,,,,
player,201112040nor,nor,GreeJa22,pass_defended,0,,,,,
player,201112040nor,nor,GreeJa22,sacks,0.0,,,,,
player,201112040nor,nor,GreeJa22,tackles_combined,6,,,,,
player,201112040nor,nor,GreeJa22,tackles_solo,6,,,,,
player,201112040nor,nor,GreeJa22,tackles_assists,0,,,,,
player,201112040nor,nor,GreeJa22,tackles_loss,1,,,,,
player,201112040nor,nor,GreeJa22,qb_hits,0,,,,,
player,201112040nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201112040nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201112040nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201112040nor,nor,CasiJo99,def_int,0,,,,,
player,201112040nor,nor,CasiJo99,def_int_yds,0,,,,,
player,201112040nor,nor,CasiJo99,def_int_td,0,,,,,
player,201112040nor,nor,CasiJo99,def_int_long,0,,,,,
player,201112040nor,nor,CasiJo99,pass_defended,0,,,,,
player,201112040nor,nor,CasiJo99,sacks,0.0,,,,,
player,201112040nor,nor,CasiJo99,tackles_combined,5,,,,,
player,201112040nor,nor,CasiJo99,tackles_solo,4,,,,,
player,201112040nor,nor,CasiJo99,tackles_assists,1,,,,,
player,201112040nor,nor,CasiJo99,tackles_loss,0,,,,,
player,201112040nor,nor,CasiJo99,qb_hits,0,,,,,
player,201112040nor,nor,CasiJo99,fumbles_rec,0,,,,,
player,201112040nor,nor,CasiJo99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,CasiJo99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,CasiJo99,fumbles_forced,0,,,,,
player,201112040nor,nor,ElliSe99,def_int,0,,,,,
player,201112040nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201112040nor,nor,ElliSe99,def_int_td,0,,,,,
player,201112040nor,nor,ElliSe99,def_int_long,0,,,,,
player,201112040nor,nor,ElliSe99,pass_defended,0,,,,,
player,201112040nor,nor,ElliSe99,sacks,0.0,,,,,
player,201112040nor,nor,ElliSe99,tackles_combined,5,,,,,
player,201112040nor,nor,ElliSe99,tackles_solo,0,,,,,
player,201112040nor,nor,ElliSe99,tackles_assists,5,,,,,
player,201112040nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201112040nor,nor,ElliSe99,qb_hits,0,,,,,
player,201112040nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201112040nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201112040nor,nor,HarpRo21,def_int,0,,,,,
player,201112040nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201112040nor,nor,HarpRo21,def_int_td,0,,,,,
player,201112040nor,nor,HarpRo21,def_int_long,0,,,,,
player,201112040nor,nor,HarpRo21,pass_defended,2,,,,,
player,201112040nor,nor,HarpRo21,sacks,0.0,,,,,
player,201112040nor,nor,HarpRo21,tackles_combined,4,,,,,
player,201112040nor,nor,HarpRo21,tackles_solo,2,,,,,
player,201112040nor,nor,HarpRo21,tackles_assists,2,,,,,
player,201112040nor,nor,HarpRo21,tackles_loss,0,,,,,
player,201112040nor,nor,HarpRo21,qb_hits,2,,,,,
player,201112040nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201112040nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201112040nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201112040nor,nor,RobiPa99,def_int,0,,,,,
player,201112040nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201112040nor,nor,RobiPa99,def_int_td,0,,,,,
player,201112040nor,nor,RobiPa99,def_int_long,0,,,,,
player,201112040nor,nor,RobiPa99,pass_defended,1,,,,,
player,201112040nor,nor,RobiPa99,sacks,0.0,,,,,
player,201112040nor,nor,RobiPa99,tackles_combined,3,,,,,
player,201112040nor,nor,RobiPa99,tackles_solo,3,,,,,
player,201112040nor,nor,RobiPa99,tackles_assists,0,,,,,
player,201112040nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201112040nor,nor,RobiPa99,qb_hits,0,,,,,
player,201112040nor,nor,RobiPa99,fumbles_rec,0,,,,,
player,201112040nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201112040nor,nor,HallKo99,def_int,0,,,,,
player,201112040nor,nor,HallKo99,def_int_yds,0,,,,,
player,201112040nor,nor,HallKo99,def_int_td,0,,,,,
player,201112040nor,nor,HallKo99,def_int_long,0,,,,,
player,201112040nor,nor,HallKo99,pass_defended,0,,,,,
player,201112040nor,nor,HallKo99,sacks,0.0,,,,,
player,201112040nor,nor,HallKo99,tackles_combined,2,,,,,
player,201112040nor,nor,HallKo99,tackles_solo,2,,,,,
player,201112040nor,nor,HallKo99,tackles_assists,0,,,,,
player,201112040nor,nor,HallKo99,tackles_loss,0,,,,,
player,201112040nor,nor,HallKo99,qb_hits,0,,,,,
player,201112040nor,nor,HallKo99,fumbles_rec,0,,,,,
player,201112040nor,nor,HallKo99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,HallKo99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,HallKo99,fumbles_forced,0,,,,,
player,201112040nor,nor,DunbJo20,def_int,0,,,,,
player,201112040nor,nor,DunbJo20,def_int_yds,0,,,,,
player,201112040nor,nor,DunbJo20,def_int_td,0,,,,,
player,201112040nor,nor,DunbJo20,def_int_long,0,,,,,
player,201112040nor,nor,DunbJo20,pass_defended,0,,,,,
player,201112040nor,nor,DunbJo20,sacks,0.0,,,,,
player,201112040nor,nor,DunbJo20,tackles_combined,1,,,,,
player,201112040nor,nor,DunbJo20,tackles_solo,0,,,,,
player,201112040nor,nor,DunbJo20,tackles_assists,1,,,,,
player,201112040nor,nor,DunbJo20,tackles_loss,0,,,,,
player,201112040nor,nor,DunbJo20,qb_hits,0,,,,,
player,201112040nor,nor,DunbJo20,fumbles_rec,0,,,,,
player,201112040nor,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201112040nor,nor,DunbJo20,fumbles_forced,0,,,,,
player,201112040nor,nor,FranAu20,def_int,0,,,,,
player,201112040nor,nor,FranAu20,def_int_yds,0,,,,,
player,201112040nor,nor,FranAu20,def_int_td,0,,,,,
player,201112040nor,nor,FranAu20,def_int_long,0,,,,,
player,201112040nor,nor,FranAu20,pass_defended,0,,,,,
player,201112040nor,nor,FranAu20,sacks,0.0,,,,,
player,201112040nor,nor,FranAu20,tackles_combined,1,,,,,
player,201112040nor,nor,FranAu20,tackles_solo,1,,,,,
player,201112040nor,nor,FranAu20,tackles_assists,0,,,,,
player,201112040nor,nor,FranAu20,tackles_loss,1,,,,,
player,201112040nor,nor,FranAu20,qb_hits,0,,,,,
player,201112040nor,nor,FranAu20,fumbles_rec,0,,,,,
player,201112040nor,nor,FranAu20,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,FranAu20,fumbles_rec_td,0,,,,,
player,201112040nor,nor,FranAu20,fumbles_forced,0,,,,,
player,201112040nor,nor,HerrWi99,def_int,0,,,,,
player,201112040nor,nor,HerrWi99,def_int_yds,0,,,,,
player,201112040nor,nor,HerrWi99,def_int_td,0,,,,,
player,201112040nor,nor,HerrWi99,def_int_long,0,,,,,
player,201112040nor,nor,HerrWi99,pass_defended,0,,,,,
player,201112040nor,nor,HerrWi99,sacks,0.0,,,,,
player,201112040nor,nor,HerrWi99,tackles_combined,1,,,,,
player,201112040nor,nor,HerrWi99,tackles_solo,1,,,,,
player,201112040nor,nor,HerrWi99,tackles_assists,0,,,,,
player,201112040nor,nor,HerrWi99,tackles_loss,0,,,,,
player,201112040nor,nor,HerrWi99,qb_hits,0,,,,,
player,201112040nor,nor,HerrWi99,fumbles_rec,0,,,,,
player,201112040nor,nor,HerrWi99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,HerrWi99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,HerrWi99,fumbles_forced,0,,,,,
player,201112040nor,nor,SmitWi99,def_int,0,,,,,
player,201112040nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201112040nor,nor,SmitWi99,def_int_td,0,,,,,
player,201112040nor,nor,SmitWi99,def_int_long,0,,,,,
player,201112040nor,nor,SmitWi99,pass_defended,0,,,,,
player,201112040nor,nor,SmitWi99,sacks,0.0,,,,,
player,201112040nor,nor,SmitWi99,tackles_combined,1,,,,,
player,201112040nor,nor,SmitWi99,tackles_solo,0,,,,,
player,201112040nor,nor,SmitWi99,tackles_assists,1,,,,,
player,201112040nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201112040nor,nor,SmitWi99,qb_hits,0,,,,,
player,201112040nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201112040nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201112040nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201112040nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201112040nor,det,LogaSt00,kick_ret,2,,,,,
player,201112040nor,det,LogaSt00,kick_ret_yds,52,,,,,
player,201112040nor,det,LogaSt00,kick_ret_yds_per_ret,26.0,,,,,
player,201112040nor,det,LogaSt00,kick_ret_td,0,,,,,
player,201112040nor,det,LogaSt00,kick_ret_long,28,,,,,
player,201112040nor,det,LogaSt00,punt_ret,2,,,,,
player,201112040nor,det,LogaSt00,punt_ret_yds,13,,,,,
player,201112040nor,det,LogaSt00,punt_ret_yds_per_ret,6.5,,,,,
player,201112040nor,det,LogaSt00,punt_ret_td,0,,,,,
player,201112040nor,det,LogaSt00,punt_ret_long,10,,,,,
player,201112040nor,det,DaviRa00,kick_ret,1,,,,,
player,201112040nor,det,DaviRa00,kick_ret_yds,18,,,,,
player,201112040nor,det,DaviRa00,kick_ret_yds_per_ret,18.0,,,,,
player,201112040nor,det,DaviRa00,kick_ret_td,0,,,,,
player,201112040nor,det,DaviRa00,kick_ret_long,18,,,,,
player,201112040nor,det,DaviRa00,punt_ret,0,,,,,
player,201112040nor,det,DaviRa00,punt_ret_yds,0,,,,,
player,201112040nor,det,DaviRa00,punt_ret_yds_per_ret,,,,,,
player,201112040nor,det,DaviRa00,punt_ret_td,0,,,,,
player,201112040nor,det,DaviRa00,punt_ret_long,0,,,,,
player,201112040nor,nor,SproDa00,kick_ret,3,,,,,
player,201112040nor,nor,SproDa00,kick_ret_yds,74,,,,,
player,201112040nor,nor,SproDa00,kick_ret_yds_per_ret,24.7,,,,,
player,201112040nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201112040nor,nor,SproDa00,kick_ret_long,27,,,,,
player,201112040nor,nor,SproDa00,punt_ret,2,,,,,
player,201112040nor,nor,SproDa00,punt_ret_yds,13,,,,,
player,201112040nor,nor,SproDa00,punt_ret_yds_per_ret,6.5,,,,,
player,201112040nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201112040nor,nor,SproDa00,punt_ret_long,12,,,,,
player,201112040nor,det,hansojas01,xpm,2,,,,,
player,201112040nor,det,hansojas01,xpa,2,,,,,
player,201112040nor,det,hansojas01,fgm,1,,,,,
player,201112040nor,det,hansojas01,fga,3,,,,,
player,201112040nor,det,hansojas01,punt,0,,,,,
player,201112040nor,det,hansojas01,punt_yds,0,,,,,
player,201112040nor,det,hansojas01,punt_yds_per_punt,,,,,,
player,201112040nor,det,hansojas01,punt_long,0,,,,,
player,201112040nor,det,GrahBe20,xpm,,,,,,
player,201112040nor,det,GrahBe20,xpa,,,,,,
player,201112040nor,det,GrahBe20,fgm,,,,,,
player,201112040nor,det,GrahBe20,fga,,,,,,
player,201112040nor,det,GrahBe20,punt,4,,,,,
player,201112040nor,det,GrahBe20,punt_yds,183,,,,,
player,201112040nor,det,GrahBe20,punt_yds_per_punt,45.8,,,,,
player,201112040nor,det,GrahBe20,punt_long,58,,,,,
player,201112040nor,nor,kasayjoh01,xpm,4,,,,,
player,201112040nor,nor,kasayjoh01,xpa,4,,,,,
player,201112040nor,nor,kasayjoh01,fgm,1,,,,,
player,201112040nor,nor,kasayjoh01,fga,1,,,,,
player,201112040nor,nor,kasayjoh01,punt,0,,,,,
player,201112040nor,nor,kasayjoh01,punt_yds,0,,,,,
player,201112040nor,nor,kasayjoh01,punt_yds_per_punt,,,,,,
player,201112040nor,nor,kasayjoh01,punt_long,0,,,,,
player,201112040nor,nor,MorsTh00,xpm,,,,,,
player,201112040nor,nor,MorsTh00,xpa,,,,,,
player,201112040nor,nor,MorsTh00,fgm,,,,,,
player,201112040nor,nor,MorsTh00,fga,,,,,,
player,201112040nor,nor,MorsTh00,punt,4,,,,,
player,201112040nor,nor,MorsTh00,punt_yds,179,,,,,
player,201112040nor,nor,MorsTh00,punt_yds_per_punt,44.8,,,,,
player,201112040nor,nor,MorsTh00,punt_long,53,,,,,
