game,2011,9,20111106,201111060crd,ram,"St. Louis Rams",13,crd,"Arizona Cardinals",19
player,201111060crd,ram,WillCa02,pass_sacked_yds,0,,,,,
player,201111060crd,ram,WillCa02,pass_long,0,,,,,
player,201111060crd,ram,WillCa02,pass_rating,,,,,,
player,201111060crd,ram,WillCa02,rush_att,3,,,,,
player,201111060crd,ram,WillCa02,rush_yds,17,,,,,
player,201111060crd,ram,WillCa02,rush_td,0,,,,,
player,201111060crd,ram,WillCa02,rush_long,12,,,,,
player,201111060crd,ram,WillCa02,targets,0,,,,,
player,201111060crd,ram,WillCa02,rec,0,,,,,
player,201111060crd,ram,WillCa02,rec_yds,0,,,,,
player,201111060crd,ram,WillCa02,rec_td,0,,,,,
player,201111060crd,ram,WillCa02,rec_long,0,,,,,
player,201111060crd,ram,WillCa02,fumbles,0,,,,,
player,201111060crd,ram,WillCa02,fumbles_lost,,,,,,
player,201111060crd,ram,MillBr01,pass_cmp,0,,,,,
player,201111060crd,ram,MillBr01,pass_att,0,,,,,
player,201111060crd,ram,MillBr01,pass_yds,0,,,,,
player,201111060crd,ram,MillBr01,pass_td,0,,,,,
player,201111060crd,ram,MillBr01,pass_int,0,,,,,
player,201111060crd,ram,MillBr01,pass_sacked,0,,,,,
player,201111060crd,ram,MillBr01,pass_sacked_yds,0,,,,,
player,201111060crd,ram,MillBr01,pass_long,0,,,,,
player,201111060crd,ram,MillBr01,pass_rating,,,,,,
player,201111060crd,ram,MillBr01,rush_att,2,,,,,
player,201111060crd,ram,MillBr01,rush_yds,1,,,,,
player,201111060crd,ram,MillBr01,rush_td,0,,,,,
player,201111060crd,ram,MillBr01,rush_long,1,,,,,
player,201111060crd,ram,MillBr01,targets,0,,,,,
player,201111060crd,ram,MillBr01,rec,0,,,,,
player,201111060crd,ram,MillBr01,rec_yds,0,,,,,
player,201111060crd,ram,MillBr01,rec_td,0,,,,,
player,201111060crd,ram,MillBr01,rec_long,0,,,,,
player,201111060crd,ram,MillBr01,fumbles,0,,,,,
player,201111060crd,ram,MillBr01,fumbles_lost,,,,,,
player,201111060crd,ram,LloyBr00,pass_cmp,0,,,,,
player,201111060crd,ram,LloyBr00,pass_att,0,,,,,
player,201111060crd,ram,LloyBr00,pass_yds,0,,,,,
player,201111060crd,ram,LloyBr00,pass_td,0,,,,,
player,201111060crd,ram,LloyBr00,pass_int,0,,,,,
player,201111060crd,ram,LloyBr00,pass_sacked,0,,,,,
player,201111060crd,ram,LloyBr00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,LloyBr00,pass_long,0,,,,,
player,201111060crd,ram,LloyBr00,pass_rating,,,,,,
player,201111060crd,ram,LloyBr00,rush_att,0,,,,,
player,201111060crd,ram,LloyBr00,rush_yds,0,,,,,
player,201111060crd,ram,LloyBr00,rush_td,0,,,,,
player,201111060crd,ram,LloyBr00,rush_long,0,,,,,
player,201111060crd,ram,LloyBr00,targets,13,,,,,
player,201111060crd,ram,LloyBr00,rec,5,,,,,
player,201111060crd,ram,LloyBr00,rec_yds,80,,,,,
player,201111060crd,ram,LloyBr00,rec_td,0,,,,,
player,201111060crd,ram,LloyBr00,rec_long,26,,,,,
player,201111060crd,ram,LloyBr00,fumbles,0,,,,,
player,201111060crd,ram,LloyBr00,fumbles_lost,,,,,,
player,201111060crd,ram,SalaGr00,pass_cmp,0,,,,,
player,201111060crd,ram,SalaGr00,pass_att,0,,,,,
player,201111060crd,ram,SalaGr00,pass_yds,0,,,,,
player,201111060crd,ram,SalaGr00,pass_td,0,,,,,
player,201111060crd,ram,SalaGr00,pass_int,0,,,,,
player,201111060crd,ram,SalaGr00,pass_sacked,0,,,,,
player,201111060crd,ram,SalaGr00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,SalaGr00,pass_long,0,,,,,
player,201111060crd,ram,SalaGr00,pass_rating,,,,,,
player,201111060crd,ram,SalaGr00,rush_att,0,,,,,
player,201111060crd,ram,SalaGr00,rush_yds,0,,,,,
player,201111060crd,ram,SalaGr00,rush_td,0,,,,,
player,201111060crd,ram,SalaGr00,rush_long,0,,,,,
player,201111060crd,ram,SalaGr00,targets,9,,,,,
player,201111060crd,ram,SalaGr00,rec,7,,,,,
player,201111060crd,ram,SalaGr00,rec_yds,59,,,,,
player,201111060crd,ram,SalaGr00,rec_td,0,,,,,
player,201111060crd,ram,SalaGr00,rec_long,16,,,,,
player,201111060crd,ram,SalaGr00,fumbles,0,,,,,
player,201111060crd,ram,SalaGr00,fumbles_lost,,,,,,
player,201111060crd,ram,GibsBr00,pass_cmp,0,,,,,
player,201111060crd,ram,GibsBr00,pass_att,0,,,,,
player,201111060crd,ram,GibsBr00,pass_yds,0,,,,,
player,201111060crd,ram,GibsBr00,pass_td,0,,,,,
player,201111060crd,ram,GibsBr00,pass_int,0,,,,,
player,201111060crd,ram,GibsBr00,pass_sacked,0,,,,,
player,201111060crd,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,GibsBr00,pass_long,0,,,,,
player,201111060crd,ram,GibsBr00,pass_rating,,,,,,
player,201111060crd,ram,GibsBr00,rush_att,0,,,,,
player,201111060crd,ram,GibsBr00,rush_yds,0,,,,,
player,201111060crd,ram,GibsBr00,rush_td,0,,,,,
player,201111060crd,ram,GibsBr00,rush_long,0,,,,,
player,201111060crd,ram,GibsBr00,targets,5,,,,,
player,201111060crd,ram,GibsBr00,rec,5,,,,,
player,201111060crd,ram,GibsBr00,rec_yds,54,,,,,
player,201111060crd,ram,GibsBr00,rec_td,0,,,,,
player,201111060crd,ram,GibsBr00,rec_long,22,,,,,
player,201111060crd,ram,GibsBr00,fumbles,0,,,,,
player,201111060crd,ram,GibsBr00,fumbles_lost,,,,,,
player,201111060crd,ram,PettAu00,pass_cmp,0,,,,,
player,201111060crd,ram,PettAu00,pass_att,0,,,,,
player,201111060crd,ram,PettAu00,pass_yds,0,,,,,
player,201111060crd,ram,PettAu00,pass_td,0,,,,,
player,201111060crd,ram,PettAu00,pass_int,0,,,,,
player,201111060crd,ram,PettAu00,pass_sacked,0,,,,,
player,201111060crd,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,PettAu00,pass_long,0,,,,,
player,201111060crd,ram,PettAu00,pass_rating,,,,,,
player,201111060crd,ram,PettAu00,rush_att,0,,,,,
player,201111060crd,ram,PettAu00,rush_yds,0,,,,,
player,201111060crd,ram,PettAu00,rush_td,0,,,,,
player,201111060crd,ram,PettAu00,rush_long,0,,,,,
player,201111060crd,ram,PettAu00,targets,5,,,,,
player,201111060crd,ram,PettAu00,rec,4,,,,,
player,201111060crd,ram,PettAu00,rec_yds,43,,,,,
player,201111060crd,ram,PettAu00,rec_td,0,,,,,
player,201111060crd,ram,PettAu00,rec_long,23,,,,,
player,201111060crd,ram,PettAu00,fumbles,0,,,,,
player,201111060crd,ram,PettAu00,fumbles_lost,,,,,,
player,201111060crd,ram,KendLa00,pass_cmp,0,,,,,
player,201111060crd,ram,KendLa00,pass_att,0,,,,,
player,201111060crd,ram,KendLa00,pass_yds,0,,,,,
player,201111060crd,ram,KendLa00,pass_td,0,,,,,
player,201111060crd,ram,KendLa00,pass_int,0,,,,,
player,201111060crd,ram,KendLa00,pass_sacked,0,,,,,
player,201111060crd,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,KendLa00,pass_long,0,,,,,
player,201111060crd,ram,KendLa00,pass_rating,,,,,,
player,201111060crd,ram,KendLa00,rush_att,0,,,,,
player,201111060crd,ram,KendLa00,rush_yds,0,,,,,
player,201111060crd,ram,KendLa00,rush_td,0,,,,,
player,201111060crd,ram,KendLa00,rush_long,0,,,,,
player,201111060crd,ram,KendLa00,targets,1,,,,,
player,201111060crd,ram,KendLa00,rec,1,,,,,
player,201111060crd,ram,KendLa00,rec_yds,7,,,,,
player,201111060crd,ram,KendLa00,rec_td,0,,,,,
player,201111060crd,ram,KendLa00,rec_long,7,,,,,
player,201111060crd,ram,KendLa00,fumbles,0,,,,,
player,201111060crd,ram,KendLa00,fumbles_lost,,,,,,
player,201111060crd,ram,BajeBi00,pass_cmp,0,,,,,
player,201111060crd,ram,BajeBi00,pass_att,0,,,,,
player,201111060crd,ram,BajeBi00,pass_yds,0,,,,,
player,201111060crd,ram,BajeBi00,pass_td,0,,,,,
player,201111060crd,ram,BajeBi00,pass_int,0,,,,,
player,201111060crd,ram,BajeBi00,pass_sacked,0,,,,,
player,201111060crd,ram,BajeBi00,pass_sacked_yds,0,,,,,
player,201111060crd,ram,BajeBi00,pass_long,0,,,,,
player,201111060crd,ram,BajeBi00,pass_rating,,,,,,
player,201111060crd,ram,BajeBi00,rush_att,0,,,,,
player,201111060crd,ram,BajeBi00,rush_yds,0,,,,,
player,201111060crd,ram,BajeBi00,rush_td,0,,,,,
player,201111060crd,ram,BajeBi00,rush_long,0,,,,,
player,201111060crd,ram,BajeBi00,targets,1,,,,,
player,201111060crd,ram,BajeBi00,rec,0,,,,,
player,201111060crd,ram,BajeBi00,rec_yds,0,,,,,
player,201111060crd,ram,BajeBi00,rec_td,0,,,,,
player,201111060crd,ram,BajeBi00,rec_long,0,,,,,
player,201111060crd,ram,BajeBi00,fumbles,0,,,,,
player,201111060crd,ram,BajeBi00,fumbles_lost,,,,,,
player,201111060crd,crd,SkelJo00,pass_cmp,20,,,,,
player,201111060crd,crd,SkelJo00,pass_att,35,,,,,
player,201111060crd,crd,SkelJo00,pass_yds,222,,,,,
player,201111060crd,crd,SkelJo00,pass_td,1,,,,,
player,201111060crd,crd,SkelJo00,pass_int,0,,,,,
player,201111060crd,crd,SkelJo00,pass_sacked,3,,,,,
player,201111060crd,crd,SkelJo00,pass_sacked_yds,30,,,,,
player,201111060crd,crd,SkelJo00,pass_long,27,,,,,
player,201111060crd,crd,SkelJo00,pass_rating,85.7,,,,,
player,201111060crd,crd,SkelJo00,rush_att,4,,,,,
player,201111060crd,crd,SkelJo00,rush_yds,38,,,,,
player,201111060crd,crd,SkelJo00,rush_td,0,,,,,
player,201111060crd,crd,SkelJo00,rush_long,14,,,,,
player,201111060crd,crd,SkelJo00,targets,0,,,,,
player,201111060crd,crd,SkelJo00,rec,0,,,,,
player,201111060crd,crd,SkelJo00,rec_yds,0,,,,,
player,201111060crd,crd,SkelJo00,rec_td,0,,,,,
player,201111060crd,crd,SkelJo00,rec_long,0,,,,,
player,201111060crd,crd,SkelJo00,fumbles,1,,,,,
player,201111060crd,crd,SkelJo00,fumbles_lost,0,,,,,
player,201111060crd,crd,WellCh00,pass_cmp,0,,,,,
player,201111060crd,crd,WellCh00,pass_att,0,,,,,
player,201111060crd,crd,WellCh00,pass_yds,0,,,,,
player,201111060crd,crd,WellCh00,pass_td,0,,,,,
player,201111060crd,crd,WellCh00,pass_int,0,,,,,
player,201111060crd,crd,WellCh00,pass_sacked,0,,,,,
player,201111060crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,WellCh00,pass_long,0,,,,,
player,201111060crd,crd,WellCh00,pass_rating,,,,,,
player,201111060crd,crd,WellCh00,rush_att,10,,,,,
player,201111060crd,crd,WellCh00,rush_yds,20,,,,,
player,201111060crd,crd,WellCh00,rush_td,0,,,,,
player,201111060crd,crd,WellCh00,rush_long,14,,,,,
player,201111060crd,crd,WellCh00,targets,2,,,,,
player,201111060crd,crd,WellCh00,rec,2,,,,,
player,201111060crd,crd,WellCh00,rec_yds,13,,,,,
player,201111060crd,crd,WellCh00,rec_td,0,,,,,
player,201111060crd,crd,WellCh00,rec_long,7,,,,,
player,201111060crd,crd,WellCh00,fumbles,0,,,,,
player,201111060crd,crd,WellCh00,fumbles_lost,,,,,,
player,201111060crd,crd,TaylCh01,pass_cmp,0,,,,,
player,201111060crd,crd,TaylCh01,pass_att,0,,,,,
player,201111060crd,crd,TaylCh01,pass_yds,0,,,,,
player,201111060crd,crd,TaylCh01,pass_td,0,,,,,
player,201111060crd,crd,TaylCh01,pass_int,0,,,,,
player,201111060crd,crd,TaylCh01,pass_sacked,0,,,,,
player,201111060crd,crd,TaylCh01,pass_sacked_yds,0,,,,,
player,201111060crd,crd,TaylCh01,pass_long,0,,,,,
player,201111060crd,crd,TaylCh01,pass_rating,,,,,,
player,201111060crd,crd,TaylCh01,rush_att,2,,,,,
player,201111060crd,crd,TaylCh01,rush_yds,8,,,,,
player,201111060crd,crd,TaylCh01,rush_td,0,,,,,
player,201111060crd,crd,TaylCh01,rush_long,4,,,,,
player,201111060crd,crd,TaylCh01,targets,1,,,,,
player,201111060crd,crd,TaylCh01,rec,1,,,,,
player,201111060crd,crd,TaylCh01,rec_yds,8,,,,,
player,201111060crd,crd,TaylCh01,rec_td,0,,,,,
player,201111060crd,crd,TaylCh01,rec_long,8,,,,,
player,201111060crd,crd,TaylCh01,fumbles,0,,,,,
player,201111060crd,crd,TaylCh01,fumbles_lost,,,,,,
player,201111060crd,crd,StepLa00,pass_cmp,0,,,,,
player,201111060crd,crd,StepLa00,pass_att,0,,,,,
player,201111060crd,crd,StepLa00,pass_yds,0,,,,,
player,201111060crd,crd,StepLa00,pass_td,0,,,,,
player,201111060crd,crd,StepLa00,pass_int,0,,,,,
player,201111060crd,crd,StepLa00,pass_sacked,0,,,,,
player,201111060crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,StepLa00,pass_long,0,,,,,
player,201111060crd,crd,StepLa00,pass_rating,,,,,,
player,201111060crd,crd,StepLa00,rush_att,1,,,,,
player,201111060crd,crd,StepLa00,rush_yds,4,,,,,
player,201111060crd,crd,StepLa00,rush_td,0,,,,,
player,201111060crd,crd,StepLa00,rush_long,4,,,,,
player,201111060crd,crd,StepLa00,targets,1,,,,,
player,201111060crd,crd,StepLa00,rec,0,,,,,
player,201111060crd,crd,StepLa00,rec_yds,0,,,,,
player,201111060crd,crd,StepLa00,rec_td,0,,,,,
player,201111060crd,crd,StepLa00,rec_long,0,,,,,
player,201111060crd,crd,StepLa00,fumbles,0,,,,,
player,201111060crd,crd,StepLa00,fumbles_lost,,,,,,
player,201111060crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201111060crd,crd,DoucEa00,pass_att,0,,,,,
player,201111060crd,crd,DoucEa00,pass_yds,0,,,,,
player,201111060crd,crd,DoucEa00,pass_td,0,,,,,
player,201111060crd,crd,DoucEa00,pass_int,0,,,,,
player,201111060crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201111060crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,DoucEa00,pass_long,0,,,,,
player,201111060crd,crd,DoucEa00,pass_rating,,,,,,
player,201111060crd,crd,DoucEa00,rush_att,0,,,,,
player,201111060crd,crd,DoucEa00,rush_yds,0,,,,,
player,201111060crd,crd,DoucEa00,rush_td,0,,,,,
player,201111060crd,crd,DoucEa00,rush_long,0,,,,,
player,201111060crd,crd,DoucEa00,targets,6,,,,,
player,201111060crd,crd,DoucEa00,rec,6,,,,,
player,201111060crd,crd,DoucEa00,rec_yds,78,,,,,
player,201111060crd,crd,DoucEa00,rec_td,0,,,,,
player,201111060crd,crd,DoucEa00,rec_long,27,,,,,
player,201111060crd,crd,DoucEa00,fumbles,1,,,,,
player,201111060crd,crd,DoucEa00,fumbles_lost,0,,,,,
player,201111060crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201111060crd,crd,RobeAn00,pass_att,0,,,,,
player,201111060crd,crd,RobeAn00,pass_yds,0,,,,,
player,201111060crd,crd,RobeAn00,pass_td,0,,,,,
player,201111060crd,crd,RobeAn00,pass_int,0,,,,,
player,201111060crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201111060crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,RobeAn00,pass_long,0,,,,,
player,201111060crd,crd,RobeAn00,pass_rating,,,,,,
player,201111060crd,crd,RobeAn00,rush_att,0,,,,,
player,201111060crd,crd,RobeAn00,rush_yds,0,,,,,
player,201111060crd,crd,RobeAn00,rush_td,0,,,,,
player,201111060crd,crd,RobeAn00,rush_long,0,,,,,
player,201111060crd,crd,RobeAn00,targets,7,,,,,
player,201111060crd,crd,RobeAn00,rec,5,,,,,
player,201111060crd,crd,RobeAn00,rec_yds,55,,,,,
player,201111060crd,crd,RobeAn00,rec_td,0,,,,,
player,201111060crd,crd,RobeAn00,rec_long,20,,,,,
player,201111060crd,crd,RobeAn00,fumbles,0,,,,,
player,201111060crd,crd,RobeAn00,fumbles_lost,,,,,,
player,201111060crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201111060crd,crd,FitzLa00,pass_att,0,,,,,
player,201111060crd,crd,FitzLa00,pass_yds,0,,,,,
player,201111060crd,crd,FitzLa00,pass_td,0,,,,,
player,201111060crd,crd,FitzLa00,pass_int,0,,,,,
player,201111060crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201111060crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,FitzLa00,pass_long,0,,,,,
player,201111060crd,crd,FitzLa00,pass_rating,,,,,,
player,201111060crd,crd,FitzLa00,rush_att,0,,,,,
player,201111060crd,crd,FitzLa00,rush_yds,0,,,,,
player,201111060crd,crd,FitzLa00,rush_td,0,,,,,
player,201111060crd,crd,FitzLa00,rush_long,0,,,,,
player,201111060crd,crd,FitzLa00,targets,12,,,,,
player,201111060crd,crd,FitzLa00,rec,4,,,,,
player,201111060crd,crd,FitzLa00,rec_yds,43,,,,,
player,201111060crd,crd,FitzLa00,rec_td,1,,,,,
player,201111060crd,crd,FitzLa00,rec_long,15,,,,,
player,201111060crd,crd,FitzLa00,fumbles,0,,,,,
player,201111060crd,crd,FitzLa00,fumbles_lost,,,,,,
player,201111060crd,crd,DrayJi00,pass_cmp,0,,,,,
player,201111060crd,crd,DrayJi00,pass_att,0,,,,,
player,201111060crd,crd,DrayJi00,pass_yds,0,,,,,
player,201111060crd,crd,DrayJi00,pass_td,0,,,,,
player,201111060crd,crd,DrayJi00,pass_int,0,,,,,
player,201111060crd,crd,DrayJi00,pass_sacked,0,,,,,
player,201111060crd,crd,DrayJi00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,DrayJi00,pass_long,0,,,,,
player,201111060crd,crd,DrayJi00,pass_rating,,,,,,
player,201111060crd,crd,DrayJi00,rush_att,0,,,,,
player,201111060crd,crd,DrayJi00,rush_yds,0,,,,,
player,201111060crd,crd,DrayJi00,rush_td,0,,,,,
player,201111060crd,crd,DrayJi00,rush_long,0,,,,,
player,201111060crd,crd,DrayJi00,targets,3,,,,,
player,201111060crd,crd,DrayJi00,rec,2,,,,,
player,201111060crd,crd,DrayJi00,rec_yds,25,,,,,
player,201111060crd,crd,DrayJi00,rec_td,0,,,,,
player,201111060crd,crd,DrayJi00,rec_long,20,,,,,
player,201111060crd,crd,DrayJi00,fumbles,0,,,,,
player,201111060crd,crd,DrayJi00,fumbles_lost,,,,,,
player,201111060crd,crd,KingJe00,pass_cmp,0,,,,,
player,201111060crd,crd,KingJe00,pass_att,0,,,,,
player,201111060crd,crd,KingJe00,pass_yds,0,,,,,
player,201111060crd,crd,KingJe00,pass_td,0,,,,,
player,201111060crd,crd,KingJe00,pass_int,0,,,,,
player,201111060crd,crd,KingJe00,pass_sacked,0,,,,,
player,201111060crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201111060crd,crd,KingJe00,pass_long,0,,,,,
player,201111060crd,crd,KingJe00,pass_rating,,,,,,
player,201111060crd,crd,KingJe00,rush_att,0,,,,,
player,201111060crd,crd,KingJe00,rush_yds,0,,,,,
player,201111060crd,crd,KingJe00,rush_td,0,,,,,
player,201111060crd,crd,KingJe00,rush_long,0,,,,,
player,201111060crd,crd,KingJe00,targets,2,,,,,
player,201111060crd,crd,KingJe00,rec,0,,,,,
player,201111060crd,crd,KingJe00,rec_yds,0,,,,,
player,201111060crd,crd,KingJe00,rec_td,0,,,,,
player,201111060crd,crd,KingJe00,rec_long,0,,,,,
player,201111060crd,crd,KingJe00,fumbles,0,,,,,
player,201111060crd,crd,KingJe00,fumbles_lost,,,,,,
player,201111060crd,ram,HallJa21,def_int,0,,,,,
player,201111060crd,ram,HallJa21,def_int_yds,0,,,,,
player,201111060crd,ram,HallJa21,def_int_td,0,,,,,
player,201111060crd,ram,HallJa21,def_int_long,0,,,,,
player,201111060crd,ram,HallJa21,pass_defended,1,,,,,
player,201111060crd,ram,HallJa21,sacks,1.0,,,,,
player,201111060crd,ram,HallJa21,tackles_combined,4,,,,,
player,201111060crd,ram,HallJa21,tackles_solo,4,,,,,
player,201111060crd,ram,HallJa21,tackles_assists,0,,,,,
player,201111060crd,ram,HallJa21,tackles_loss,1,,,,,
player,201111060crd,ram,HallJa21,qb_hits,1,,,,,
player,201111060crd,ram,HallJa21,fumbles_rec,0,,,,,
player,201111060crd,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201111060crd,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201111060crd,ram,HallJa21,fumbles_forced,0,,,,,
player,201111060crd,ram,LongCh99,def_int,0,,,,,
player,201111060crd,ram,LongCh99,def_int_yds,0,,,,,
player,201111060crd,ram,LongCh99,def_int_td,0,,,,,
player,201111060crd,ram,LongCh99,def_int_long,0,,,,,
player,201111060crd,ram,LongCh99,pass_defended,0,,,,,
player,201111060crd,ram,LongCh99,sacks,1.0,,,,,
player,201111060crd,ram,LongCh99,tackles_combined,3,,,,,
player,201111060crd,ram,LongCh99,tackles_solo,3,,,,,
player,201111060crd,ram,LongCh99,tackles_assists,0,,,,,
player,201111060crd,ram,LongCh99,tackles_loss,1,,,,,
player,201111060crd,ram,LongCh99,qb_hits,0,,,,,
player,201111060crd,ram,LongCh99,fumbles_rec,0,,,,,
player,201111060crd,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201111060crd,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201111060crd,ram,LongCh99,fumbles_forced,1,,,,,
player,201111060crd,ram,QuinRo00,def_int,0,,,,,
player,201111060crd,ram,QuinRo00,def_int_yds,0,,,,,
player,201111060crd,ram,QuinRo00,def_int_td,0,,,,,
player,201111060crd,ram,QuinRo00,def_int_long,0,,,,,
player,201111060crd,ram,QuinRo00,pass_defended,0,,,,,
player,201111060crd,ram,QuinRo00,sacks,1.0,,,,,
player,201111060crd,ram,QuinRo00,tackles_combined,3,,,,,
player,201111060crd,ram,QuinRo00,tackles_solo,3,,,,,
player,201111060crd,ram,QuinRo00,tackles_assists,0,,,,,
player,201111060crd,ram,QuinRo00,tackles_loss,1,,,,,
player,201111060crd,ram,QuinRo00,qb_hits,1,,,,,
player,201111060crd,ram,QuinRo00,fumbles_rec,0,,,,,
player,201111060crd,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201111060crd,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201111060crd,ram,QuinRo00,fumbles_forced,0,,,,,
player,201111060crd,ram,ChamCh99,def_int,0,,,,,
player,201111060crd,ram,ChamCh99,def_int_yds,0,,,,,
player,201111060crd,ram,ChamCh99,def_int_td,0,,,,,
player,201111060crd,ram,ChamCh99,def_int_long,0,,,,,
player,201111060crd,ram,ChamCh99,pass_defended,0,,,,,
player,201111060crd,ram,ChamCh99,sacks,0.0,,,,,
player,201111060crd,ram,ChamCh99,tackles_combined,6,,,,,
player,201111060crd,ram,ChamCh99,tackles_solo,5,,,,,
player,201111060crd,ram,ChamCh99,tackles_assists,1,,,,,
player,201111060crd,ram,ChamCh99,tackles_loss,0,,,,,
player,201111060crd,ram,ChamCh99,qb_hits,0,,,,,
