game,2010,17,20110102,201101020htx,jax,"Jacksonville Jaguars",17,htx,"Houston Texans",34
player,201101020htx,jax,KariDe00,pass_sacked_yds,,,,,,
player,201101020htx,jax,KariDe00,pass_long,0,,,,,
player,201101020htx,jax,KariDe00,pass_rating,,,,,,
player,201101020htx,jax,KariDe00,rush_att,7,,,,,
player,201101020htx,jax,KariDe00,rush_yds,52,,,,,
player,201101020htx,jax,KariDe00,rush_td,0,,,,,
player,201101020htx,jax,KariDe00,rush_long,12,,,,,
player,201101020htx,jax,KariDe00,targets,0,,,,,
player,201101020htx,jax,KariDe00,rec,0,,,,,
player,201101020htx,jax,KariDe00,rec_yds,0,,,,,
player,201101020htx,jax,KariDe00,rec_td,0,,,,,
player,201101020htx,jax,KariDe00,rec_long,0,,,,,
player,201101020htx,jax,KariDe00,fumbles,0,,,,,
player,201101020htx,jax,KariDe00,fumbles_lost,,,,,,
player,201101020htx,jax,ThomMi01,pass_cmp,0,,,,,
player,201101020htx,jax,ThomMi01,pass_att,0,,,,,
player,201101020htx,jax,ThomMi01,pass_yds,0,,,,,
player,201101020htx,jax,ThomMi01,pass_td,0,,,,,
player,201101020htx,jax,ThomMi01,pass_int,0,,,,,
player,201101020htx,jax,ThomMi01,pass_sacked,,,,,,
player,201101020htx,jax,ThomMi01,pass_sacked_yds,,,,,,
player,201101020htx,jax,ThomMi01,pass_long,0,,,,,
player,201101020htx,jax,ThomMi01,pass_rating,,,,,,
player,201101020htx,jax,ThomMi01,rush_att,2,,,,,
player,201101020htx,jax,ThomMi01,rush_yds,20,,,,,
player,201101020htx,jax,ThomMi01,rush_td,0,,,,,
player,201101020htx,jax,ThomMi01,rush_long,17,,,,,
player,201101020htx,jax,ThomMi01,targets,5,,,,,
player,201101020htx,jax,ThomMi01,rec,1,,,,,
player,201101020htx,jax,ThomMi01,rec_yds,12,,,,,
player,201101020htx,jax,ThomMi01,rec_td,0,,,,,
player,201101020htx,jax,ThomMi01,rec_long,12,,,,,
player,201101020htx,jax,ThomMi01,fumbles,0,,,,,
player,201101020htx,jax,ThomMi01,fumbles_lost,,,,,,
player,201101020htx,jax,HillJa00,pass_cmp,0,,,,,
player,201101020htx,jax,HillJa00,pass_att,0,,,,,
player,201101020htx,jax,HillJa00,pass_yds,0,,,,,
player,201101020htx,jax,HillJa00,pass_td,0,,,,,
player,201101020htx,jax,HillJa00,pass_int,0,,,,,
player,201101020htx,jax,HillJa00,pass_sacked,,,,,,
player,201101020htx,jax,HillJa00,pass_sacked_yds,,,,,,
player,201101020htx,jax,HillJa00,pass_long,0,,,,,
player,201101020htx,jax,HillJa00,pass_rating,,,,,,
player,201101020htx,jax,HillJa00,rush_att,0,,,,,
player,201101020htx,jax,HillJa00,rush_yds,0,,,,,
player,201101020htx,jax,HillJa00,rush_td,0,,,,,
player,201101020htx,jax,HillJa00,rush_long,0,,,,,
player,201101020htx,jax,HillJa00,targets,4,,,,,
player,201101020htx,jax,HillJa00,rec,3,,,,,
player,201101020htx,jax,HillJa00,rec_yds,68,,,,,
player,201101020htx,jax,HillJa00,rec_td,0,,,,,
player,201101020htx,jax,HillJa00,rec_long,44,,,,,
player,201101020htx,jax,HillJa00,fumbles,0,,,,,
player,201101020htx,jax,HillJa00,fumbles_lost,,,,,,
player,201101020htx,jax,LewiMa00,pass_cmp,0,,,,,
player,201101020htx,jax,LewiMa00,pass_att,0,,,,,
player,201101020htx,jax,LewiMa00,pass_yds,0,,,,,
player,201101020htx,jax,LewiMa00,pass_td,0,,,,,
player,201101020htx,jax,LewiMa00,pass_int,0,,,,,
player,201101020htx,jax,LewiMa00,pass_sacked,,,,,,
player,201101020htx,jax,LewiMa00,pass_sacked_yds,,,,,,
player,201101020htx,jax,LewiMa00,pass_long,0,,,,,
player,201101020htx,jax,LewiMa00,pass_rating,,,,,,
player,201101020htx,jax,LewiMa00,rush_att,0,,,,,
player,201101020htx,jax,LewiMa00,rush_yds,0,,,,,
player,201101020htx,jax,LewiMa00,rush_td,0,,,,,
player,201101020htx,jax,LewiMa00,rush_long,0,,,,,
player,201101020htx,jax,LewiMa00,targets,7,,,,,
player,201101020htx,jax,LewiMa00,rec,4,,,,,
player,201101020htx,jax,LewiMa00,rec_yds,26,,,,,
player,201101020htx,jax,LewiMa00,rec_td,1,,,,,
player,201101020htx,jax,LewiMa00,rec_long,11,,,,,
player,201101020htx,jax,LewiMa00,fumbles,1,,,,,
player,201101020htx,jax,LewiMa00,fumbles_lost,1,,,,,
player,201101020htx,jax,OsgoKa00,pass_cmp,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_att,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_yds,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_td,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_int,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_sacked,,,,,,
player,201101020htx,jax,OsgoKa00,pass_sacked_yds,,,,,,
player,201101020htx,jax,OsgoKa00,pass_long,0,,,,,
player,201101020htx,jax,OsgoKa00,pass_rating,,,,,,
player,201101020htx,jax,OsgoKa00,rush_att,0,,,,,
player,201101020htx,jax,OsgoKa00,rush_yds,0,,,,,
player,201101020htx,jax,OsgoKa00,rush_td,0,,,,,
player,201101020htx,jax,OsgoKa00,rush_long,0,,,,,
player,201101020htx,jax,OsgoKa00,targets,1,,,,,
player,201101020htx,jax,OsgoKa00,rec,0,,,,,
player,201101020htx,jax,OsgoKa00,rec_yds,0,,,,,
player,201101020htx,jax,OsgoKa00,rec_td,0,,,,,
player,201101020htx,jax,OsgoKa00,rec_long,0,,,,,
player,201101020htx,jax,OsgoKa00,fumbles,0,,,,,
player,201101020htx,jax,OsgoKa00,fumbles_lost,,,,,,
player,201101020htx,jax,WalkMi01,pass_cmp,,,,,,
player,201101020htx,jax,WalkMi01,pass_att,,,,,,
player,201101020htx,jax,WalkMi01,pass_yds,,,,,,
player,201101020htx,jax,WalkMi01,pass_td,,,,,,
player,201101020htx,jax,WalkMi01,pass_int,,,,,,
player,201101020htx,jax,WalkMi01,pass_sacked,,,,,,
player,201101020htx,jax,WalkMi01,pass_sacked_yds,,,,,,
player,201101020htx,jax,WalkMi01,pass_long,,,,,,
player,201101020htx,jax,WalkMi01,pass_rating,,,,,,
player,201101020htx,jax,WalkMi01,rush_att,,,,,,
player,201101020htx,jax,WalkMi01,rush_yds,,,,,,
player,201101020htx,jax,WalkMi01,rush_td,,,,,,
player,201101020htx,jax,WalkMi01,rush_long,,,,,,
player,201101020htx,jax,WalkMi01,targets,1,,,,,
player,201101020htx,jax,WalkMi01,rec,0,,,,,
player,201101020htx,jax,WalkMi01,rec_yds,0,,,,,
player,201101020htx,jax,WalkMi01,rec_td,0,,,,,
player,201101020htx,jax,WalkMi01,rec_long,,,,,,
player,201101020htx,jax,WalkMi01,fumbles,,,,,,
player,201101020htx,jax,WalkMi01,fumbles_lost,,,,,,
player,201101020htx,htx,SchaMa00,pass_cmp,18,,,,,
player,201101020htx,htx,SchaMa00,pass_att,22,,,,,
player,201101020htx,htx,SchaMa00,pass_yds,253,,,,,
player,201101020htx,htx,SchaMa00,pass_td,1,,,,,
player,201101020htx,htx,SchaMa00,pass_int,0,,,,,
player,201101020htx,htx,SchaMa00,pass_sacked,0,,,,,
player,201101020htx,htx,SchaMa00,pass_sacked_yds,0,,,,,
player,201101020htx,htx,SchaMa00,pass_long,41,,,,,
player,201101020htx,htx,SchaMa00,pass_rating,129.7,,,,,
player,201101020htx,htx,SchaMa00,rush_att,2,,,,,
player,201101020htx,htx,SchaMa00,rush_yds,1,,,,,
player,201101020htx,htx,SchaMa00,rush_td,0,,,,,
player,201101020htx,htx,SchaMa00,rush_long,2,,,,,
player,201101020htx,htx,SchaMa00,targets,0,,,,,
player,201101020htx,htx,SchaMa00,rec,0,,,,,
player,201101020htx,htx,SchaMa00,rec_yds,0,,,,,
player,201101020htx,htx,SchaMa00,rec_td,0,,,,,
player,201101020htx,htx,SchaMa00,rec_long,0,,,,,
player,201101020htx,htx,SchaMa00,fumbles,0,,,,,
player,201101020htx,htx,SchaMa00,fumbles_lost,,,,,,
player,201101020htx,htx,FostAr00,pass_cmp,0,,,,,
player,201101020htx,htx,FostAr00,pass_att,0,,,,,
player,201101020htx,htx,FostAr00,pass_yds,0,,,,,
player,201101020htx,htx,FostAr00,pass_td,0,,,,,
player,201101020htx,htx,FostAr00,pass_int,0,,,,,
player,201101020htx,htx,FostAr00,pass_sacked,,,,,,
player,201101020htx,htx,FostAr00,pass_sacked_yds,,,,,,
player,201101020htx,htx,FostAr00,pass_long,0,,,,,
player,201101020htx,htx,FostAr00,pass_rating,,,,,,
player,201101020htx,htx,FostAr00,rush_att,31,,,,,
player,201101020htx,htx,FostAr00,rush_yds,180,,,,,
player,201101020htx,htx,FostAr00,rush_td,2,,,,,
player,201101020htx,htx,FostAr00,rush_long,56,,,,,
player,201101020htx,htx,FostAr00,targets,2,,,,,
player,201101020htx,htx,FostAr00,rec,2,,,,,
player,201101020htx,htx,FostAr00,rec_yds,10,,,,,
player,201101020htx,htx,FostAr00,rec_td,0,,,,,
player,201101020htx,htx,FostAr00,rec_long,6,,,,,
player,201101020htx,htx,FostAr00,fumbles,0,,,,,
player,201101020htx,htx,FostAr00,fumbles_lost,,,,,,
player,201101020htx,htx,WardDe01,pass_cmp,0,,,,,
player,201101020htx,htx,WardDe01,pass_att,0,,,,,
player,201101020htx,htx,WardDe01,pass_yds,0,,,,,
player,201101020htx,htx,WardDe01,pass_td,0,,,,,
player,201101020htx,htx,WardDe01,pass_int,0,,,,,
player,201101020htx,htx,WardDe01,pass_sacked,,,,,,
player,201101020htx,htx,WardDe01,pass_sacked_yds,,,,,,
player,201101020htx,htx,WardDe01,pass_long,0,,,,,
player,201101020htx,htx,WardDe01,pass_rating,,,,,,
player,201101020htx,htx,WardDe01,rush_att,4,,,,,
player,201101020htx,htx,WardDe01,rush_yds,63,,,,,
player,201101020htx,htx,WardDe01,rush_td,1,,,,,
player,201101020htx,htx,WardDe01,rush_long,35,,,,,
player,201101020htx,htx,WardDe01,targets,1,,,,,
player,201101020htx,htx,WardDe01,rec,1,,,,,
player,201101020htx,htx,WardDe01,rec_yds,7,,,,,
player,201101020htx,htx,WardDe01,rec_td,0,,,,,
player,201101020htx,htx,WardDe01,rec_long,7,,,,,
player,201101020htx,htx,WardDe01,fumbles,0,,,,,
player,201101020htx,htx,WardDe01,fumbles_lost,,,,,,
player,201101020htx,htx,JoneJa03,pass_cmp,0,,,,,
player,201101020htx,htx,JoneJa03,pass_att,0,,,,,
player,201101020htx,htx,JoneJa03,pass_yds,0,,,,,
player,201101020htx,htx,JoneJa03,pass_td,0,,,,,
player,201101020htx,htx,JoneJa03,pass_int,0,,,,,
player,201101020htx,htx,JoneJa03,pass_sacked,,,,,,
player,201101020htx,htx,JoneJa03,pass_sacked_yds,,,,,,
player,201101020htx,htx,JoneJa03,pass_long,0,,,,,
player,201101020htx,htx,JoneJa03,pass_rating,,,,,,
player,201101020htx,htx,JoneJa03,rush_att,0,,,,,
player,201101020htx,htx,JoneJa03,rush_yds,0,,,,,
player,201101020htx,htx,JoneJa03,rush_td,0,,,,,
player,201101020htx,htx,JoneJa03,rush_long,0,,,,,
player,201101020htx,htx,JoneJa03,targets,7,,,,,
player,201101020htx,htx,JoneJa03,rec,5,,,,,
player,201101020htx,htx,JoneJa03,rec_yds,70,,,,,
player,201101020htx,htx,JoneJa03,rec_td,0,,,,,
player,201101020htx,htx,JoneJa03,rec_long,32,,,,,
player,201101020htx,htx,JoneJa03,fumbles,0,,,,,
player,201101020htx,htx,JoneJa03,fumbles_lost,,,,,,
player,201101020htx,htx,DaniOw00,pass_cmp,0,,,,,
player,201101020htx,htx,DaniOw00,pass_att,0,,,,,
player,201101020htx,htx,DaniOw00,pass_yds,0,,,,,
player,201101020htx,htx,DaniOw00,pass_td,0,,,,,
player,201101020htx,htx,DaniOw00,pass_int,0,,,,,
player,201101020htx,htx,DaniOw00,pass_sacked,,,,,,
player,201101020htx,htx,DaniOw00,pass_sacked_yds,,,,,,
player,201101020htx,htx,DaniOw00,pass_long,0,,,,,
player,201101020htx,htx,DaniOw00,pass_rating,,,,,,
player,201101020htx,htx,DaniOw00,rush_att,0,,,,,
player,201101020htx,htx,DaniOw00,rush_yds,0,,,,,
player,201101020htx,htx,DaniOw00,rush_td,0,,,,,
player,201101020htx,htx,DaniOw00,rush_long,0,,,,,
player,201101020htx,htx,DaniOw00,targets,5,,,,,
player,201101020htx,htx,DaniOw00,rec,5,,,,,
player,201101020htx,htx,DaniOw00,rec_yds,62,,,,,
player,201101020htx,htx,DaniOw00,rec_td,1,,,,,
player,201101020htx,htx,DaniOw00,rec_long,27,,,,,
player,201101020htx,htx,DaniOw00,fumbles,0,,,,,
player,201101020htx,htx,DaniOw00,fumbles_lost,,,,,,
player,201101020htx,htx,WaltKe00,pass_cmp,0,,,,,
player,201101020htx,htx,WaltKe00,pass_att,0,,,,,
player,201101020htx,htx,WaltKe00,pass_yds,0,,,,,
player,201101020htx,htx,WaltKe00,pass_td,0,,,,,
player,201101020htx,htx,WaltKe00,pass_int,0,,,,,
player,201101020htx,htx,WaltKe00,pass_sacked,,,,,,
player,201101020htx,htx,WaltKe00,pass_sacked_yds,,,,,,
player,201101020htx,htx,WaltKe00,pass_long,0,,,,,
player,201101020htx,htx,WaltKe00,pass_rating,,,,,,
player,201101020htx,htx,WaltKe00,rush_att,0,,,,,
player,201101020htx,htx,WaltKe00,rush_yds,0,,,,,
player,201101020htx,htx,WaltKe00,rush_td,0,,,,,
player,201101020htx,htx,WaltKe00,rush_long,0,,,,,
player,201101020htx,htx,WaltKe00,targets,5,,,,,
player,201101020htx,htx,WaltKe00,rec,3,,,,,
player,201101020htx,htx,WaltKe00,rec_yds,54,,,,,
player,201101020htx,htx,WaltKe00,rec_td,0,,,,,
player,201101020htx,htx,WaltKe00,rec_long,23,,,,,
player,201101020htx,htx,WaltKe00,fumbles,0,,,,,
player,201101020htx,htx,WaltKe00,fumbles_lost,,,,,,
player,201101020htx,htx,DreeJo00,pass_cmp,0,,,,,
player,201101020htx,htx,DreeJo00,pass_att,0,,,,,
player,201101020htx,htx,DreeJo00,pass_yds,0,,,,,
player,201101020htx,htx,DreeJo00,pass_td,0,,,,,
player,201101020htx,htx,DreeJo00,pass_int,0,,,,,
player,201101020htx,htx,DreeJo00,pass_sacked,,,,,,
player,201101020htx,htx,DreeJo00,pass_sacked_yds,,,,,,
player,201101020htx,htx,DreeJo00,pass_long,0,,,,,
player,201101020htx,htx,DreeJo00,pass_rating,,,,,,
player,201101020htx,htx,DreeJo00,rush_att,0,,,,,
player,201101020htx,htx,DreeJo00,rush_yds,0,,,,,
player,201101020htx,htx,DreeJo00,rush_td,0,,,,,
player,201101020htx,htx,DreeJo00,rush_long,0,,,,,
player,201101020htx,htx,DreeJo00,targets,2,,,,,
player,201101020htx,htx,DreeJo00,rec,2,,,,,
player,201101020htx,htx,DreeJo00,rec_yds,50,,,,,
player,201101020htx,htx,DreeJo00,rec_td,0,,,,,
player,201101020htx,htx,DreeJo00,rec_long,41,,,,,
player,201101020htx,htx,DreeJo00,fumbles,0,,,,,
player,201101020htx,htx,DreeJo00,fumbles_lost,,,,,,
player,201101020htx,jax,MorrKi20,def_int,0,,,,,
player,201101020htx,jax,MorrKi20,def_int_yds,0,,,,,
player,201101020htx,jax,MorrKi20,def_int_td,0,,,,,
player,201101020htx,jax,MorrKi20,def_int_long,0,,,,,
player,201101020htx,jax,MorrKi20,pass_defended,0,,,,,
player,201101020htx,jax,MorrKi20,sacks,0.0,,,,,
player,201101020htx,jax,MorrKi20,tackles_combined,13,,,,,
player,201101020htx,jax,MorrKi20,tackles_solo,4,,,,,
player,201101020htx,jax,MorrKi20,tackles_assists,9,,,,,
player,201101020htx,jax,MorrKi20,tackles_loss,0,,,,,
player,201101020htx,jax,MorrKi20,qb_hits,0,,,,,
player,201101020htx,jax,MorrKi20,fumbles_rec,0,,,,,
player,201101020htx,jax,MorrKi20,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,MorrKi20,fumbles_rec_td,0,,,,,
player,201101020htx,jax,MorrKi20,fumbles_forced,0,,,,,
player,201101020htx,jax,GreeCo99,def_int,0,,,,,
player,201101020htx,jax,GreeCo99,def_int_yds,0,,,,,
player,201101020htx,jax,GreeCo99,def_int_td,0,,,,,
player,201101020htx,jax,GreeCo99,def_int_long,0,,,,,
player,201101020htx,jax,GreeCo99,pass_defended,0,,,,,
player,201101020htx,jax,GreeCo99,sacks,0.0,,,,,
player,201101020htx,jax,GreeCo99,tackles_combined,9,,,,,
player,201101020htx,jax,GreeCo99,tackles_solo,6,,,,,
player,201101020htx,jax,GreeCo99,tackles_assists,3,,,,,
player,201101020htx,jax,GreeCo99,tackles_loss,0,,,,,
player,201101020htx,jax,GreeCo99,qb_hits,0,,,,,
player,201101020htx,jax,GreeCo99,fumbles_rec,0,,,,,
player,201101020htx,jax,GreeCo99,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,GreeCo99,fumbles_rec_td,0,,,,,
player,201101020htx,jax,GreeCo99,fumbles_forced,0,,,,,
player,201101020htx,jax,CareDo00,def_int,0,,,,,
player,201101020htx,jax,CareDo00,def_int_yds,0,,,,,
player,201101020htx,jax,CareDo00,def_int_td,0,,,,,
player,201101020htx,jax,CareDo00,def_int_long,0,,,,,
player,201101020htx,jax,CareDo00,pass_defended,0,,,,,
player,201101020htx,jax,CareDo00,sacks,0.0,,,,,
player,201101020htx,jax,CareDo00,tackles_combined,8,,,,,
player,201101020htx,jax,CareDo00,tackles_solo,7,,,,,
player,201101020htx,jax,CareDo00,tackles_assists,1,,,,,
player,201101020htx,jax,CareDo00,tackles_loss,1,,,,,
player,201101020htx,jax,CareDo00,qb_hits,0,,,,,
player,201101020htx,jax,CareDo00,fumbles_rec,0,,,,,
player,201101020htx,jax,CareDo00,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,CareDo00,fumbles_rec_td,0,,,,,
player,201101020htx,jax,CareDo00,fumbles_forced,0,,,,,
player,201101020htx,jax,MincJe99,def_int,0,,,,,
player,201101020htx,jax,MincJe99,def_int_yds,0,,,,,
player,201101020htx,jax,MincJe99,def_int_td,0,,,,,
player,201101020htx,jax,MincJe99,def_int_long,0,,,,,
player,201101020htx,jax,MincJe99,pass_defended,0,,,,,
player,201101020htx,jax,MincJe99,sacks,0.0,,,,,
player,201101020htx,jax,MincJe99,tackles_combined,8,,,,,
player,201101020htx,jax,MincJe99,tackles_solo,5,,,,,
player,201101020htx,jax,MincJe99,tackles_assists,3,,,,,
player,201101020htx,jax,MincJe99,tackles_loss,2,,,,,
player,201101020htx,jax,MincJe99,qb_hits,0,,,,,
player,201101020htx,jax,MincJe99,fumbles_rec,0,,,,,
player,201101020htx,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201101020htx,jax,MincJe99,fumbles_forced,0,,,,,
player,201101020htx,jax,CoxxDe99,def_int,0,,,,,
player,201101020htx,jax,CoxxDe99,def_int_yds,0,,,,,
player,201101020htx,jax,CoxxDe99,def_int_td,0,,,,,
player,201101020htx,jax,CoxxDe99,def_int_long,0,,,,,
player,201101020htx,jax,CoxxDe99,pass_defended,0,,,,,
player,201101020htx,jax,CoxxDe99,sacks,0.0,,,,,
player,201101020htx,jax,CoxxDe99,tackles_combined,7,,,,,
player,201101020htx,jax,CoxxDe99,tackles_solo,4,,,,,
player,201101020htx,jax,CoxxDe99,tackles_assists,3,,,,,
player,201101020htx,jax,CoxxDe99,tackles_loss,0,,,,,
player,201101020htx,jax,CoxxDe99,qb_hits,0,,,,,
player,201101020htx,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201101020htx,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201101020htx,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201101020htx,jax,SmitDa24,def_int,0,,,,,
player,201101020htx,jax,SmitDa24,def_int_yds,0,,,,,
player,201101020htx,jax,SmitDa24,def_int_td,0,,,,,
player,201101020htx,jax,SmitDa24,def_int_long,0,,,,,
player,201101020htx,jax,SmitDa24,pass_defended,0,,,,,
player,201101020htx,jax,SmitDa24,sacks,0.0,,,,,
player,201101020htx,jax,SmitDa24,tackles_combined,7,,,,,
player,201101020htx,jax,SmitDa24,tackles_solo,5,,,,,
player,201101020htx,jax,SmitDa24,tackles_assists,2,,,,,
player,201101020htx,jax,SmitDa24,tackles_loss,1,,,,,
player,201101020htx,jax,SmitDa24,qb_hits,0,,,,,
player,201101020htx,jax,SmitDa24,fumbles_rec,0,,,,,
player,201101020htx,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201101020htx,jax,SmitDa24,fumbles_forced,0,,,,,
player,201101020htx,jax,AlleRu00,def_int,0,,,,,
player,201101020htx,jax,AlleRu00,def_int_yds,0,,,,,
player,201101020htx,jax,AlleRu00,def_int_td,0,,,,,
player,201101020htx,jax,AlleRu00,def_int_long,0,,,,,
player,201101020htx,jax,AlleRu00,pass_defended,0,,,,,
player,201101020htx,jax,AlleRu00,sacks,0.0,,,,,
player,201101020htx,jax,AlleRu00,tackles_combined,6,,,,,
player,201101020htx,jax,AlleRu00,tackles_solo,6,,,,,
player,201101020htx,jax,AlleRu00,tackles_assists,0,,,,,
player,201101020htx,jax,AlleRu00,tackles_loss,1,,,,,
player,201101020htx,jax,AlleRu00,qb_hits,0,,,,,
player,201101020htx,jax,AlleRu00,fumbles_rec,0,,,,,
player,201101020htx,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201101020htx,jax,AlleRu00,fumbles_forced,0,,,,,
player,201101020htx,jax,MathRa99,def_int,0,,,,,
player,201101020htx,jax,MathRa99,def_int_yds,0,,,,,
player,201101020htx,jax,MathRa99,def_int_td,0,,,,,
player,201101020htx,jax,MathRa99,def_int_long,0,,,,,
player,201101020htx,jax,MathRa99,pass_defended,0,,,,,
player,201101020htx,jax,MathRa99,sacks,0.0,,,,,
player,201101020htx,jax,MathRa99,tackles_combined,5,,,,,
player,201101020htx,jax,MathRa99,tackles_solo,5,,,,,
player,201101020htx,jax,MathRa99,tackles_assists,0,,,,,
player,201101020htx,jax,MathRa99,tackles_loss,0,,,,,
player,201101020htx,jax,MathRa99,qb_hits,0,,,,,
player,201101020htx,jax,MathRa99,fumbles_rec,0,,,,,
player,201101020htx,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201101020htx,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201101020htx,jax,MathRa99,fumbles_forced,0,,,,,
player,201101020htx,jax,AluaTy99,def_int,0,,,,,
player,201101020htx,jax,AluaTy99,def_int_yds,0,,,,,
player,201101020htx,jax,AluaTy99,def_int_td,0,,,,,
player,201101020htx,jax,AluaTy99,def_int_long,0,,,,,
player,201101020htx,jax,AluaTy99,pass_defended,0,,,,,
player,201101020htx,jax,AluaTy99,sacks,0.0,,,,,
player,201101020htx,jax,AluaTy99,tackles_combined,3,,,,,
player,201101020htx,jax,AluaTy99,tackles_solo,2,,,,,
player,201101020htx,jax,AluaTy99,tackles_assists,1,,,,,
