game,2010,10,20101114,201011140buf,det,"Detroit Lions",12,buf,"Buffalo Bills",14
player,201011140buf,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201011140buf,det,SpieAm99,fumbles_forced,0,,,,,
player,201011140buf,det,HousCh99,def_int,0,,,,,
player,201011140buf,det,HousCh99,def_int_yds,0,,,,,
player,201011140buf,det,HousCh99,def_int_td,0,,,,,
player,201011140buf,det,HousCh99,def_int_long,0,,,,,
player,201011140buf,det,HousCh99,pass_defended,2,,,,,
player,201011140buf,det,HousCh99,sacks,0.0,,,,,
player,201011140buf,det,HousCh99,tackles_combined,5,,,,,
player,201011140buf,det,HousCh99,tackles_solo,4,,,,,
player,201011140buf,det,HousCh99,tackles_assists,1,,,,,
player,201011140buf,det,HousCh99,tackles_loss,0,,,,,
player,201011140buf,det,HousCh99,qb_hits,0,,,,,
player,201011140buf,det,HousCh99,fumbles_rec,0,,,,,
player,201011140buf,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,HousCh99,fumbles_rec_td,0,,,,,
player,201011140buf,det,HousCh99,fumbles_forced,0,,,,,
player,201011140buf,det,DelmLo99,def_int,0,,,,,
player,201011140buf,det,DelmLo99,def_int_yds,0,,,,,
player,201011140buf,det,DelmLo99,def_int_td,0,,,,,
player,201011140buf,det,DelmLo99,def_int_long,0,,,,,
player,201011140buf,det,DelmLo99,pass_defended,0,,,,,
player,201011140buf,det,DelmLo99,sacks,0.0,,,,,
player,201011140buf,det,DelmLo99,tackles_combined,4,,,,,
player,201011140buf,det,DelmLo99,tackles_solo,1,,,,,
player,201011140buf,det,DelmLo99,tackles_assists,3,,,,,
player,201011140buf,det,DelmLo99,tackles_loss,0,,,,,
player,201011140buf,det,DelmLo99,qb_hits,1,,,,,
player,201011140buf,det,DelmLo99,fumbles_rec,0,,,,,
player,201011140buf,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201011140buf,det,DelmLo99,fumbles_forced,0,,,,,
player,201011140buf,det,SmitAl98,def_int,0,,,,,
player,201011140buf,det,SmitAl98,def_int_yds,0,,,,,
player,201011140buf,det,SmitAl98,def_int_td,0,,,,,
player,201011140buf,det,SmitAl98,def_int_long,0,,,,,
player,201011140buf,det,SmitAl98,pass_defended,0,,,,,
player,201011140buf,det,SmitAl98,sacks,0.0,,,,,
player,201011140buf,det,SmitAl98,tackles_combined,4,,,,,
player,201011140buf,det,SmitAl98,tackles_solo,2,,,,,
player,201011140buf,det,SmitAl98,tackles_assists,2,,,,,
player,201011140buf,det,SmitAl98,tackles_loss,0,,,,,
player,201011140buf,det,SmitAl98,qb_hits,0,,,,,
player,201011140buf,det,SmitAl98,fumbles_rec,0,,,,,
player,201011140buf,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201011140buf,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201011140buf,det,SmitAl98,fumbles_forced,0,,,,,
player,201011140buf,det,CiurVi20,def_int,0,,,,,
player,201011140buf,det,CiurVi20,def_int_yds,0,,,,,
player,201011140buf,det,CiurVi20,def_int_td,0,,,,,
player,201011140buf,det,CiurVi20,def_int_long,0,,,,,
player,201011140buf,det,CiurVi20,pass_defended,0,,,,,
player,201011140buf,det,CiurVi20,sacks,0.0,,,,,
player,201011140buf,det,CiurVi20,tackles_combined,3,,,,,
player,201011140buf,det,CiurVi20,tackles_solo,2,,,,,
player,201011140buf,det,CiurVi20,tackles_assists,1,,,,,
player,201011140buf,det,CiurVi20,tackles_loss,0,,,,,
player,201011140buf,det,CiurVi20,qb_hits,0,,,,,
player,201011140buf,det,CiurVi20,fumbles_rec,0,,,,,
player,201011140buf,det,CiurVi20,fumbles_rec_yds,0,,,,,
player,201011140buf,det,CiurVi20,fumbles_rec_td,0,,,,,
player,201011140buf,det,CiurVi20,fumbles_forced,0,,,,,
player,201011140buf,det,HillSa99,def_int,0,,,,,
player,201011140buf,det,HillSa99,def_int_yds,0,,,,,
player,201011140buf,det,HillSa99,def_int_td,0,,,,,
player,201011140buf,det,HillSa99,def_int_long,0,,,,,
player,201011140buf,det,HillSa99,pass_defended,0,,,,,
player,201011140buf,det,HillSa99,sacks,0.0,,,,,
player,201011140buf,det,HillSa99,tackles_combined,3,,,,,
player,201011140buf,det,HillSa99,tackles_solo,1,,,,,
player,201011140buf,det,HillSa99,tackles_assists,2,,,,,
player,201011140buf,det,HillSa99,tackles_loss,,,,,,
player,201011140buf,det,HillSa99,qb_hits,,,,,,
player,201011140buf,det,HillSa99,fumbles_rec,0,,,,,
player,201011140buf,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,HillSa99,fumbles_rec_td,0,,,,,
player,201011140buf,det,HillSa99,fumbles_forced,0,,,,,
player,201011140buf,det,PalmAs99,def_int,0,,,,,
player,201011140buf,det,PalmAs99,def_int_yds,0,,,,,
player,201011140buf,det,PalmAs99,def_int_td,0,,,,,
player,201011140buf,det,PalmAs99,def_int_long,0,,,,,
player,201011140buf,det,PalmAs99,pass_defended,0,,,,,
player,201011140buf,det,PalmAs99,sacks,0.0,,,,,
player,201011140buf,det,PalmAs99,tackles_combined,3,,,,,
player,201011140buf,det,PalmAs99,tackles_solo,2,,,,,
player,201011140buf,det,PalmAs99,tackles_assists,1,,,,,
player,201011140buf,det,PalmAs99,tackles_loss,0,,,,,
player,201011140buf,det,PalmAs99,qb_hits,0,,,,,
player,201011140buf,det,PalmAs99,fumbles_rec,0,,,,,
player,201011140buf,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201011140buf,det,PalmAs99,fumbles_forced,1,,,,,
player,201011140buf,det,SuhxNd99,def_int,0,,,,,
player,201011140buf,det,SuhxNd99,def_int_yds,0,,,,,
player,201011140buf,det,SuhxNd99,def_int_td,0,,,,,
player,201011140buf,det,SuhxNd99,def_int_long,0,,,,,
player,201011140buf,det,SuhxNd99,pass_defended,0,,,,,
player,201011140buf,det,SuhxNd99,sacks,0.0,,,,,
player,201011140buf,det,SuhxNd99,tackles_combined,3,,,,,
player,201011140buf,det,SuhxNd99,tackles_solo,1,,,,,
player,201011140buf,det,SuhxNd99,tackles_assists,2,,,,,
player,201011140buf,det,SuhxNd99,tackles_loss,1,,,,,
player,201011140buf,det,SuhxNd99,qb_hits,1,,,,,
player,201011140buf,det,SuhxNd99,fumbles_rec,0,,,,,
player,201011140buf,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201011140buf,det,SuhxNd99,fumbles_forced,0,,,,,
player,201011140buf,det,CarpBo20,def_int,0,,,,,
player,201011140buf,det,CarpBo20,def_int_yds,0,,,,,
player,201011140buf,det,CarpBo20,def_int_td,0,,,,,
player,201011140buf,det,CarpBo20,def_int_long,0,,,,,
player,201011140buf,det,CarpBo20,pass_defended,0,,,,,
player,201011140buf,det,CarpBo20,sacks,0.0,,,,,
player,201011140buf,det,CarpBo20,tackles_combined,2,,,,,
player,201011140buf,det,CarpBo20,tackles_solo,1,,,,,
player,201011140buf,det,CarpBo20,tackles_assists,1,,,,,
player,201011140buf,det,CarpBo20,tackles_loss,0,,,,,
player,201011140buf,det,CarpBo20,qb_hits,0,,,,,
player,201011140buf,det,CarpBo20,fumbles_rec,0,,,,,
player,201011140buf,det,CarpBo20,fumbles_rec_yds,0,,,,,
player,201011140buf,det,CarpBo20,fumbles_rec_td,0,,,,,
player,201011140buf,det,CarpBo20,fumbles_forced,0,,,,,
player,201011140buf,det,McDoBr99,def_int,0,,,,,
player,201011140buf,det,McDoBr99,def_int_yds,0,,,,,
player,201011140buf,det,McDoBr99,def_int_td,0,,,,,
player,201011140buf,det,McDoBr99,def_int_long,0,,,,,
player,201011140buf,det,McDoBr99,pass_defended,0,,,,,
player,201011140buf,det,McDoBr99,sacks,0.0,,,,,
player,201011140buf,det,McDoBr99,tackles_combined,2,,,,,
player,201011140buf,det,McDoBr99,tackles_solo,2,,,,,
player,201011140buf,det,McDoBr99,tackles_assists,0,,,,,
player,201011140buf,det,McDoBr99,tackles_loss,0,,,,,
player,201011140buf,det,McDoBr99,qb_hits,0,,,,,
player,201011140buf,det,McDoBr99,fumbles_rec,0,,,,,
player,201011140buf,det,McDoBr99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,McDoBr99,fumbles_rec_td,0,,,,,
player,201011140buf,det,McDoBr99,fumbles_forced,0,,,,,
player,201011140buf,det,WillCo21,def_int,0,,,,,
player,201011140buf,det,WillCo21,def_int_yds,0,,,,,
player,201011140buf,det,WillCo21,def_int_td,0,,,,,
player,201011140buf,det,WillCo21,def_int_long,0,,,,,
player,201011140buf,det,WillCo21,pass_defended,0,,,,,
player,201011140buf,det,WillCo21,sacks,0.0,,,,,
player,201011140buf,det,WillCo21,tackles_combined,2,,,,,
player,201011140buf,det,WillCo21,tackles_solo,1,,,,,
player,201011140buf,det,WillCo21,tackles_assists,1,,,,,
player,201011140buf,det,WillCo21,tackles_loss,0,,,,,
player,201011140buf,det,WillCo21,qb_hits,2,,,,,
player,201011140buf,det,WillCo21,fumbles_rec,0,,,,,
player,201011140buf,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201011140buf,det,WillCo21,fumbles_rec_td,0,,,,,
player,201011140buf,det,WillCo21,fumbles_forced,0,,,,,
player,201011140buf,det,FlueAn99,def_int,0,,,,,
player,201011140buf,det,FlueAn99,def_int_yds,0,,,,,
player,201011140buf,det,FlueAn99,def_int_td,0,,,,,
player,201011140buf,det,FlueAn99,def_int_long,0,,,,,
player,201011140buf,det,FlueAn99,pass_defended,0,,,,,
player,201011140buf,det,FlueAn99,sacks,0.0,,,,,
player,201011140buf,det,FlueAn99,tackles_combined,1,,,,,
player,201011140buf,det,FlueAn99,tackles_solo,0,,,,,
player,201011140buf,det,FlueAn99,tackles_assists,1,,,,,
player,201011140buf,det,FlueAn99,tackles_loss,0,,,,,
player,201011140buf,det,FlueAn99,qb_hits,0,,,,,
player,201011140buf,det,FlueAn99,fumbles_rec,0,,,,,
player,201011140buf,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201011140buf,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201011140buf,det,FlueAn99,fumbles_forced,0,,,,,
player,201011140buf,det,MorrMa00,def_int,0,,,,,
player,201011140buf,det,MorrMa00,def_int_yds,0,,,,,
player,201011140buf,det,MorrMa00,def_int_td,0,,,,,
player,201011140buf,det,MorrMa00,def_int_long,0,,,,,
player,201011140buf,det,MorrMa00,pass_defended,0,,,,,
player,201011140buf,det,MorrMa00,sacks,0.0,,,,,
player,201011140buf,det,MorrMa00,tackles_combined,1,,,,,
player,201011140buf,det,MorrMa00,tackles_solo,0,,,,,
player,201011140buf,det,MorrMa00,tackles_assists,1,,,,,
player,201011140buf,det,MorrMa00,tackles_loss,0,,,,,
player,201011140buf,det,MorrMa00,qb_hits,0,,,,,
player,201011140buf,det,MorrMa00,fumbles_rec,0,,,,,
player,201011140buf,det,MorrMa00,fumbles_rec_yds,0,,,,,
player,201011140buf,det,MorrMa00,fumbles_rec_td,0,,,,,
player,201011140buf,det,MorrMa00,fumbles_forced,0,,,,,
player,201011140buf,buf,EdwaDw20,def_int,1,,,,,
player,201011140buf,buf,EdwaDw20,def_int_yds,8,,,,,
player,201011140buf,buf,EdwaDw20,def_int_td,0,,,,,
player,201011140buf,buf,EdwaDw20,def_int_long,8,,,,,
player,201011140buf,buf,EdwaDw20,pass_defended,1,,,,,
player,201011140buf,buf,EdwaDw20,sacks,0.0,,,,,
player,201011140buf,buf,EdwaDw20,tackles_combined,7,,,,,
player,201011140buf,buf,EdwaDw20,tackles_solo,3,,,,,
player,201011140buf,buf,EdwaDw20,tackles_assists,4,,,,,
player,201011140buf,buf,EdwaDw20,tackles_loss,0,,,,,
player,201011140buf,buf,EdwaDw20,qb_hits,0,,,,,
player,201011140buf,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201011140buf,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,EdwaDw20,fumbles_forced,1,,,,,
player,201011140buf,buf,ScotBr20,def_int,0,,,,,
player,201011140buf,buf,ScotBr20,def_int_yds,0,,,,,
player,201011140buf,buf,ScotBr20,def_int_td,0,,,,,
player,201011140buf,buf,ScotBr20,def_int_long,0,,,,,
player,201011140buf,buf,ScotBr20,pass_defended,1,,,,,
player,201011140buf,buf,ScotBr20,sacks,1.0,,,,,
player,201011140buf,buf,ScotBr20,tackles_combined,8,,,,,
player,201011140buf,buf,ScotBr20,tackles_solo,6,,,,,
player,201011140buf,buf,ScotBr20,tackles_assists,2,,,,,
player,201011140buf,buf,ScotBr20,tackles_loss,1,,,,,
player,201011140buf,buf,ScotBr20,qb_hits,1,,,,,
player,201011140buf,buf,ScotBr20,fumbles_rec,0,,,,,
player,201011140buf,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,ScotBr20,fumbles_forced,0,,,,,
player,201011140buf,buf,PoluPa99,def_int,0,,,,,
player,201011140buf,buf,PoluPa99,def_int_yds,0,,,,,
player,201011140buf,buf,PoluPa99,def_int_td,0,,,,,
player,201011140buf,buf,PoluPa99,def_int_long,0,,,,,
player,201011140buf,buf,PoluPa99,pass_defended,0,,,,,
player,201011140buf,buf,PoluPa99,sacks,0.0,,,,,
player,201011140buf,buf,PoluPa99,tackles_combined,13,,,,,
player,201011140buf,buf,PoluPa99,tackles_solo,11,,,,,
player,201011140buf,buf,PoluPa99,tackles_assists,2,,,,,
player,201011140buf,buf,PoluPa99,tackles_loss,1,,,,,
player,201011140buf,buf,PoluPa99,qb_hits,0,,,,,
player,201011140buf,buf,PoluPa99,fumbles_rec,0,,,,,
player,201011140buf,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201011140buf,buf,PoluPa99,fumbles_forced,0,,,,,
player,201011140buf,buf,ByrdJa99,def_int,0,,,,,
player,201011140buf,buf,ByrdJa99,def_int_yds,0,,,,,
player,201011140buf,buf,ByrdJa99,def_int_td,0,,,,,
player,201011140buf,buf,ByrdJa99,def_int_long,0,,,,,
player,201011140buf,buf,ByrdJa99,pass_defended,1,,,,,
player,201011140buf,buf,ByrdJa99,sacks,0.0,,,,,
player,201011140buf,buf,ByrdJa99,tackles_combined,6,,,,,
player,201011140buf,buf,ByrdJa99,tackles_solo,4,,,,,
player,201011140buf,buf,ByrdJa99,tackles_assists,2,,,,,
player,201011140buf,buf,ByrdJa99,tackles_loss,0,,,,,
player,201011140buf,buf,ByrdJa99,qb_hits,0,,,,,
player,201011140buf,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201011140buf,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201011140buf,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201011140buf,buf,KelsCh21,def_int,0,,,,,
player,201011140buf,buf,KelsCh21,def_int_yds,0,,,,,
player,201011140buf,buf,KelsCh21,def_int_td,0,,,,,
player,201011140buf,buf,KelsCh21,def_int_long,0,,,,,
player,201011140buf,buf,KelsCh21,pass_defended,0,,,,,
player,201011140buf,buf,KelsCh21,sacks,0.0,,,,,
player,201011140buf,buf,KelsCh21,tackles_combined,6,,,,,
player,201011140buf,buf,KelsCh21,tackles_solo,4,,,,,
player,201011140buf,buf,KelsCh21,tackles_assists,2,,,,,
player,201011140buf,buf,KelsCh21,tackles_loss,1,,,,,
player,201011140buf,buf,KelsCh21,qb_hits,0,,,,,
player,201011140buf,buf,KelsCh21,fumbles_rec,0,,,,,
player,201011140buf,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201011140buf,buf,KelsCh21,fumbles_forced,0,,,,,
player,201011140buf,buf,WhitDo20,def_int,0,,,,,
player,201011140buf,buf,WhitDo20,def_int_yds,0,,,,,
player,201011140buf,buf,WhitDo20,def_int_td,0,,,,,
player,201011140buf,buf,WhitDo20,def_int_long,0,,,,,
player,201011140buf,buf,WhitDo20,pass_defended,3,,,,,
player,201011140buf,buf,WhitDo20,sacks,0.0,,,,,
player,201011140buf,buf,WhitDo20,tackles_combined,6,,,,,
player,201011140buf,buf,WhitDo20,tackles_solo,6,,,,,
player,201011140buf,buf,WhitDo20,tackles_assists,0,,,,,
player,201011140buf,buf,WhitDo20,tackles_loss,0,,,,,
player,201011140buf,buf,WhitDo20,qb_hits,0,,,,,
player,201011140buf,buf,WhitDo20,fumbles_rec,0,,,,,
player,201011140buf,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,WhitDo20,fumbles_forced,0,,,,,
player,201011140buf,buf,TorbRe20,def_int,0,,,,,
player,201011140buf,buf,TorbRe20,def_int_yds,0,,,,,
player,201011140buf,buf,TorbRe20,def_int_td,0,,,,,
player,201011140buf,buf,TorbRe20,def_int_long,0,,,,,
player,201011140buf,buf,TorbRe20,pass_defended,0,,,,,
player,201011140buf,buf,TorbRe20,sacks,0.0,,,,,
player,201011140buf,buf,TorbRe20,tackles_combined,5,,,,,
player,201011140buf,buf,TorbRe20,tackles_solo,5,,,,,
player,201011140buf,buf,TorbRe20,tackles_assists,0,,,,,
player,201011140buf,buf,TorbRe20,tackles_loss,0,,,,,
player,201011140buf,buf,TorbRe20,qb_hits,0,,,,,
player,201011140buf,buf,TorbRe20,fumbles_rec,0,,,,,
player,201011140buf,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,TorbRe20,fumbles_forced,0,,,,,
player,201011140buf,buf,FlorDr20,def_int,0,,,,,
player,201011140buf,buf,FlorDr20,def_int_yds,0,,,,,
player,201011140buf,buf,FlorDr20,def_int_td,0,,,,,
player,201011140buf,buf,FlorDr20,def_int_long,0,,,,,
player,201011140buf,buf,FlorDr20,pass_defended,0,,,,,
player,201011140buf,buf,FlorDr20,sacks,0.0,,,,,
player,201011140buf,buf,FlorDr20,tackles_combined,4,,,,,
player,201011140buf,buf,FlorDr20,tackles_solo,4,,,,,
player,201011140buf,buf,FlorDr20,tackles_assists,0,,,,,
player,201011140buf,buf,FlorDr20,tackles_loss,1,,,,,
player,201011140buf,buf,FlorDr20,qb_hits,0,,,,,
player,201011140buf,buf,FlorDr20,fumbles_rec,0,,,,,
player,201011140buf,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,FlorDr20,fumbles_forced,0,,,,,
player,201011140buf,buf,MoatAr00,def_int,0,,,,,
player,201011140buf,buf,MoatAr00,def_int_yds,0,,,,,
player,201011140buf,buf,MoatAr00,def_int_td,0,,,,,
player,201011140buf,buf,MoatAr00,def_int_long,0,,,,,
player,201011140buf,buf,MoatAr00,pass_defended,1,,,,,
player,201011140buf,buf,MoatAr00,sacks,0.0,,,,,
player,201011140buf,buf,MoatAr00,tackles_combined,4,,,,,
player,201011140buf,buf,MoatAr00,tackles_solo,2,,,,,
player,201011140buf,buf,MoatAr00,tackles_assists,2,,,,,
player,201011140buf,buf,MoatAr00,tackles_loss,0,,,,,
player,201011140buf,buf,MoatAr00,qb_hits,0,,,,,
player,201011140buf,buf,MoatAr00,fumbles_rec,0,,,,,
player,201011140buf,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201011140buf,buf,MoatAr00,fumbles_forced,0,,,,,
player,201011140buf,buf,StroMa01,def_int,0,,,,,
player,201011140buf,buf,StroMa01,def_int_yds,0,,,,,
player,201011140buf,buf,StroMa01,def_int_td,0,,,,,
player,201011140buf,buf,StroMa01,def_int_long,0,,,,,
player,201011140buf,buf,StroMa01,pass_defended,0,,,,,
player,201011140buf,buf,StroMa01,sacks,0.0,,,,,
player,201011140buf,buf,StroMa01,tackles_combined,4,,,,,
player,201011140buf,buf,StroMa01,tackles_solo,2,,,,,
player,201011140buf,buf,StroMa01,tackles_assists,2,,,,,
player,201011140buf,buf,StroMa01,tackles_loss,0,,,,,
player,201011140buf,buf,StroMa01,qb_hits,0,,,,,
player,201011140buf,buf,StroMa01,fumbles_rec,0,,,,,
player,201011140buf,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201011140buf,buf,StroMa01,fumbles_forced,0,,,,,
player,201011140buf,buf,WillKy20,def_int,0,,,,,
player,201011140buf,buf,WillKy20,def_int_yds,0,,,,,
player,201011140buf,buf,WillKy20,def_int_td,0,,,,,
player,201011140buf,buf,WillKy20,def_int_long,0,,,,,
player,201011140buf,buf,WillKy20,pass_defended,0,,,,,
player,201011140buf,buf,WillKy20,sacks,0.0,,,,,
player,201011140buf,buf,WillKy20,tackles_combined,4,,,,,
player,201011140buf,buf,WillKy20,tackles_solo,3,,,,,
player,201011140buf,buf,WillKy20,tackles_assists,1,,,,,
player,201011140buf,buf,WillKy20,tackles_loss,2,,,,,
player,201011140buf,buf,WillKy20,qb_hits,0,,,,,
player,201011140buf,buf,WillKy20,fumbles_rec,0,,,,,
player,201011140buf,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,WillKy20,fumbles_forced,0,,,,,
player,201011140buf,buf,AyodAk20,def_int,0,,,,,
player,201011140buf,buf,AyodAk20,def_int_yds,0,,,,,
player,201011140buf,buf,AyodAk20,def_int_td,0,,,,,
player,201011140buf,buf,AyodAk20,def_int_long,0,,,,,
player,201011140buf,buf,AyodAk20,pass_defended,1,,,,,
player,201011140buf,buf,AyodAk20,sacks,0.0,,,,,
player,201011140buf,buf,AyodAk20,tackles_combined,3,,,,,
player,201011140buf,buf,AyodAk20,tackles_solo,2,,,,,
player,201011140buf,buf,AyodAk20,tackles_assists,1,,,,,
player,201011140buf,buf,AyodAk20,tackles_loss,0,,,,,
player,201011140buf,buf,AyodAk20,qb_hits,0,,,,,
player,201011140buf,buf,AyodAk20,fumbles_rec,0,,,,,
player,201011140buf,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,AyodAk20,fumbles_forced,0,,,,,
player,201011140buf,buf,CornRe99,def_int,0,,,,,
player,201011140buf,buf,CornRe99,def_int_yds,0,,,,,
player,201011140buf,buf,CornRe99,def_int_td,0,,,,,
player,201011140buf,buf,CornRe99,def_int_long,0,,,,,
player,201011140buf,buf,CornRe99,pass_defended,0,,,,,
player,201011140buf,buf,CornRe99,sacks,0.0,,,,,
player,201011140buf,buf,CornRe99,tackles_combined,2,,,,,
player,201011140buf,buf,CornRe99,tackles_solo,2,,,,,
player,201011140buf,buf,CornRe99,tackles_assists,0,,,,,
player,201011140buf,buf,CornRe99,tackles_loss,0,,,,,
player,201011140buf,buf,CornRe99,qb_hits,0,,,,,
player,201011140buf,buf,CornRe99,fumbles_rec,0,,,,,
player,201011140buf,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201011140buf,buf,CornRe99,fumbles_forced,0,,,,,
player,201011140buf,buf,McKeLe99,def_int,0,,,,,
player,201011140buf,buf,McKeLe99,def_int_yds,0,,,,,
player,201011140buf,buf,McKeLe99,def_int_td,0,,,,,
player,201011140buf,buf,McKeLe99,def_int_long,0,,,,,
player,201011140buf,buf,McKeLe99,pass_defended,3,,,,,
player,201011140buf,buf,McKeLe99,sacks,0.0,,,,,
player,201011140buf,buf,McKeLe99,tackles_combined,2,,,,,
player,201011140buf,buf,McKeLe99,tackles_solo,2,,,,,
player,201011140buf,buf,McKeLe99,tackles_assists,0,,,,,
player,201011140buf,buf,McKeLe99,tackles_loss,1,,,,,
player,201011140buf,buf,McKeLe99,qb_hits,0,,,,,
player,201011140buf,buf,McKeLe99,fumbles_rec,0,,,,,
player,201011140buf,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201011140buf,buf,McKeLe99,fumbles_forced,0,,,,,
player,201011140buf,buf,ColeAn01,def_int,0,,,,,
player,201011140buf,buf,ColeAn01,def_int_yds,0,,,,,
player,201011140buf,buf,ColeAn01,def_int_td,0,,,,,
player,201011140buf,buf,ColeAn01,def_int_long,0,,,,,
player,201011140buf,buf,ColeAn01,pass_defended,0,,,,,
player,201011140buf,buf,ColeAn01,sacks,0.0,,,,,
player,201011140buf,buf,ColeAn01,tackles_combined,1,,,,,
player,201011140buf,buf,ColeAn01,tackles_solo,1,,,,,
player,201011140buf,buf,ColeAn01,tackles_assists,0,,,,,
player,201011140buf,buf,ColeAn01,tackles_loss,0,,,,,
player,201011140buf,buf,ColeAn01,qb_hits,0,,,,,
player,201011140buf,buf,ColeAn01,fumbles_rec,0,,,,,
player,201011140buf,buf,ColeAn01,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,ColeAn01,fumbles_rec_td,0,,,,,
player,201011140buf,buf,ColeAn01,fumbles_forced,0,,,,,
player,201011140buf,buf,JohnSp20,def_int,0,,,,,
player,201011140buf,buf,JohnSp20,def_int_yds,0,,,,,
player,201011140buf,buf,JohnSp20,def_int_td,0,,,,,
player,201011140buf,buf,JohnSp20,def_int_long,0,,,,,
player,201011140buf,buf,JohnSp20,pass_defended,0,,,,,
player,201011140buf,buf,JohnSp20,sacks,0.0,,,,,
player,201011140buf,buf,JohnSp20,tackles_combined,1,,,,,
player,201011140buf,buf,JohnSp20,tackles_solo,0,,,,,
player,201011140buf,buf,JohnSp20,tackles_assists,1,,,,,
player,201011140buf,buf,JohnSp20,tackles_loss,0,,,,,
player,201011140buf,buf,JohnSp20,qb_hits,0,,,,,
player,201011140buf,buf,JohnSp20,fumbles_rec,0,,,,,
player,201011140buf,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201011140buf,buf,JohnSp20,fumbles_forced,0,,,,,
player,201011140buf,buf,TrouTo00,def_int,0,,,,,
player,201011140buf,buf,TrouTo00,def_int_yds,0,,,,,
player,201011140buf,buf,TrouTo00,def_int_td,0,,,,,
player,201011140buf,buf,TrouTo00,def_int_long,0,,,,,
player,201011140buf,buf,TrouTo00,pass_defended,0,,,,,
player,201011140buf,buf,TrouTo00,sacks,0.0,,,,,
player,201011140buf,buf,TrouTo00,tackles_combined,1,,,,,
player,201011140buf,buf,TrouTo00,tackles_solo,0,,,,,
player,201011140buf,buf,TrouTo00,tackles_assists,1,,,,,
player,201011140buf,buf,TrouTo00,tackles_loss,0,,,,,
player,201011140buf,buf,TrouTo00,qb_hits,0,,,,,
player,201011140buf,buf,TrouTo00,fumbles_rec,0,,,,,
player,201011140buf,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201011140buf,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201011140buf,buf,TrouTo00,fumbles_forced,0,,,,,
player,201011140buf,buf,WilsGe01,def_int,0,,,,,
player,201011140buf,buf,WilsGe01,def_int_yds,0,,,,,
player,201011140buf,buf,WilsGe01,def_int_td,0,,,,,
player,201011140buf,buf,WilsGe01,def_int_long,0,,,,,
