game,2010,8,20101031,201010310nyj,gnb,"Green Bay Packers",9,nyj,"New York Jets",0
player,201010310nyj,gnb,WoodCh00,qb_hits,0,,,,,
player,201010310nyj,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201010310nyj,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201010310nyj,gnb,MattCl99,def_int,0,,,,,
player,201010310nyj,gnb,MattCl99,def_int_yds,0,,,,,
player,201010310nyj,gnb,MattCl99,def_int_td,0,,,,,
player,201010310nyj,gnb,MattCl99,def_int_long,0,,,,,
player,201010310nyj,gnb,MattCl99,pass_defended,0,,,,,
player,201010310nyj,gnb,MattCl99,sacks,1.0,,,,,
player,201010310nyj,gnb,MattCl99,tackles_combined,5,,,,,
player,201010310nyj,gnb,MattCl99,tackles_solo,4,,,,,
player,201010310nyj,gnb,MattCl99,tackles_assists,1,,,,,
player,201010310nyj,gnb,MattCl99,tackles_loss,1,,,,,
player,201010310nyj,gnb,MattCl99,qb_hits,1,,,,,
player,201010310nyj,gnb,MattCl99,fumbles_rec,0,,,,,
player,201010310nyj,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,MattCl99,fumbles_forced,0,,,,,
player,201010310nyj,gnb,ChilBr20,def_int,0,,,,,
player,201010310nyj,gnb,ChilBr20,def_int_yds,0,,,,,
player,201010310nyj,gnb,ChilBr20,def_int_td,0,,,,,
player,201010310nyj,gnb,ChilBr20,def_int_long,0,,,,,
player,201010310nyj,gnb,ChilBr20,pass_defended,0,,,,,
player,201010310nyj,gnb,ChilBr20,sacks,1.0,,,,,
player,201010310nyj,gnb,ChilBr20,tackles_combined,2,,,,,
player,201010310nyj,gnb,ChilBr20,tackles_solo,2,,,,,
player,201010310nyj,gnb,ChilBr20,tackles_assists,0,,,,,
player,201010310nyj,gnb,ChilBr20,tackles_loss,1,,,,,
player,201010310nyj,gnb,ChilBr20,qb_hits,1,,,,,
player,201010310nyj,gnb,ChilBr20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,ChilBr20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,ChilBr20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,ChilBr20,fumbles_forced,0,,,,,
player,201010310nyj,gnb,BishDe99,def_int,0,,,,,
player,201010310nyj,gnb,BishDe99,def_int_yds,0,,,,,
player,201010310nyj,gnb,BishDe99,def_int_td,0,,,,,
player,201010310nyj,gnb,BishDe99,def_int_long,0,,,,,
player,201010310nyj,gnb,BishDe99,pass_defended,1,,,,,
player,201010310nyj,gnb,BishDe99,sacks,0.0,,,,,
player,201010310nyj,gnb,BishDe99,tackles_combined,10,,,,,
player,201010310nyj,gnb,BishDe99,tackles_solo,10,,,,,
player,201010310nyj,gnb,BishDe99,tackles_assists,0,,,,,
player,201010310nyj,gnb,BishDe99,tackles_loss,0,,,,,
player,201010310nyj,gnb,BishDe99,qb_hits,0,,,,,
player,201010310nyj,gnb,BishDe99,fumbles_rec,0,,,,,
player,201010310nyj,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,BishDe99,fumbles_forced,0,,,,,
player,201010310nyj,gnb,CollNi20,def_int,0,,,,,
player,201010310nyj,gnb,CollNi20,def_int_yds,0,,,,,
player,201010310nyj,gnb,CollNi20,def_int_td,0,,,,,
player,201010310nyj,gnb,CollNi20,def_int_long,0,,,,,
player,201010310nyj,gnb,CollNi20,pass_defended,0,,,,,
player,201010310nyj,gnb,CollNi20,sacks,0.0,,,,,
player,201010310nyj,gnb,CollNi20,tackles_combined,6,,,,,
player,201010310nyj,gnb,CollNi20,tackles_solo,5,,,,,
player,201010310nyj,gnb,CollNi20,tackles_assists,1,,,,,
player,201010310nyj,gnb,CollNi20,tackles_loss,0,,,,,
player,201010310nyj,gnb,CollNi20,qb_hits,0,,,,,
player,201010310nyj,gnb,CollNi20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,CollNi20,fumbles_forced,0,,,,,
player,201010310nyj,gnb,HawkA.20,def_int,0,,,,,
player,201010310nyj,gnb,HawkA.20,def_int_yds,0,,,,,
player,201010310nyj,gnb,HawkA.20,def_int_td,0,,,,,
player,201010310nyj,gnb,HawkA.20,def_int_long,0,,,,,
player,201010310nyj,gnb,HawkA.20,pass_defended,1,,,,,
player,201010310nyj,gnb,HawkA.20,sacks,0.0,,,,,
player,201010310nyj,gnb,HawkA.20,tackles_combined,5,,,,,
player,201010310nyj,gnb,HawkA.20,tackles_solo,3,,,,,
player,201010310nyj,gnb,HawkA.20,tackles_assists,2,,,,,
player,201010310nyj,gnb,HawkA.20,tackles_loss,0,,,,,
player,201010310nyj,gnb,HawkA.20,qb_hits,0,,,,,
player,201010310nyj,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201010310nyj,gnb,ZombFr00,def_int,0,,,,,
player,201010310nyj,gnb,ZombFr00,def_int_yds,0,,,,,
player,201010310nyj,gnb,ZombFr00,def_int_td,0,,,,,
player,201010310nyj,gnb,ZombFr00,def_int_long,0,,,,,
player,201010310nyj,gnb,ZombFr00,pass_defended,0,,,,,
player,201010310nyj,gnb,ZombFr00,sacks,0.0,,,,,
player,201010310nyj,gnb,ZombFr00,tackles_combined,5,,,,,
player,201010310nyj,gnb,ZombFr00,tackles_solo,4,,,,,
player,201010310nyj,gnb,ZombFr00,tackles_assists,1,,,,,
player,201010310nyj,gnb,ZombFr00,tackles_loss,0,,,,,
player,201010310nyj,gnb,ZombFr00,qb_hits,1,,,,,
player,201010310nyj,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201010310nyj,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,ZombFr00,fumbles_forced,1,,,,,
player,201010310nyj,gnb,PeprCh20,def_int,0,,,,,
player,201010310nyj,gnb,PeprCh20,def_int_yds,0,,,,,
player,201010310nyj,gnb,PeprCh20,def_int_td,0,,,,,
player,201010310nyj,gnb,PeprCh20,def_int_long,0,,,,,
player,201010310nyj,gnb,PeprCh20,pass_defended,2,,,,,
player,201010310nyj,gnb,PeprCh20,sacks,0.0,,,,,
player,201010310nyj,gnb,PeprCh20,tackles_combined,4,,,,,
player,201010310nyj,gnb,PeprCh20,tackles_solo,4,,,,,
player,201010310nyj,gnb,PeprCh20,tackles_assists,0,,,,,
player,201010310nyj,gnb,PeprCh20,tackles_loss,0,,,,,
player,201010310nyj,gnb,PeprCh20,qb_hits,0,,,,,
player,201010310nyj,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201010310nyj,gnb,WilsC.98,def_int,0,,,,,
player,201010310nyj,gnb,WilsC.98,def_int_yds,0,,,,,
player,201010310nyj,gnb,WilsC.98,def_int_td,0,,,,,
player,201010310nyj,gnb,WilsC.98,def_int_long,0,,,,,
player,201010310nyj,gnb,WilsC.98,pass_defended,0,,,,,
player,201010310nyj,gnb,WilsC.98,sacks,0.0,,,,,
player,201010310nyj,gnb,WilsC.98,tackles_combined,4,,,,,
player,201010310nyj,gnb,WilsC.98,tackles_solo,2,,,,,
player,201010310nyj,gnb,WilsC.98,tackles_assists,2,,,,,
player,201010310nyj,gnb,WilsC.98,tackles_loss,1,,,,,
player,201010310nyj,gnb,WilsC.98,qb_hits,0,,,,,
player,201010310nyj,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201010310nyj,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201010310nyj,gnb,GreeHo20,def_int,0,,,,,
player,201010310nyj,gnb,GreeHo20,def_int_yds,0,,,,,
player,201010310nyj,gnb,GreeHo20,def_int_td,0,,,,,
player,201010310nyj,gnb,GreeHo20,def_int_long,0,,,,,
player,201010310nyj,gnb,GreeHo20,pass_defended,0,,,,,
player,201010310nyj,gnb,GreeHo20,sacks,0.0,,,,,
player,201010310nyj,gnb,GreeHo20,tackles_combined,3,,,,,
player,201010310nyj,gnb,GreeHo20,tackles_solo,2,,,,,
player,201010310nyj,gnb,GreeHo20,tackles_assists,1,,,,,
player,201010310nyj,gnb,GreeHo20,tackles_loss,0,,,,,
player,201010310nyj,gnb,GreeHo20,qb_hits,0,,,,,
player,201010310nyj,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,GreeHo20,fumbles_forced,1,,,,,
player,201010310nyj,gnb,WaldEr99,def_int,0,,,,,
player,201010310nyj,gnb,WaldEr99,def_int_yds,0,,,,,
player,201010310nyj,gnb,WaldEr99,def_int_td,0,,,,,
player,201010310nyj,gnb,WaldEr99,def_int_long,0,,,,,
player,201010310nyj,gnb,WaldEr99,pass_defended,0,,,,,
player,201010310nyj,gnb,WaldEr99,sacks,0.0,,,,,
player,201010310nyj,gnb,WaldEr99,tackles_combined,3,,,,,
player,201010310nyj,gnb,WaldEr99,tackles_solo,3,,,,,
player,201010310nyj,gnb,WaldEr99,tackles_assists,0,,,,,
player,201010310nyj,gnb,WaldEr99,tackles_loss,0,,,,,
player,201010310nyj,gnb,WaldEr99,qb_hits,0,,,,,
player,201010310nyj,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201010310nyj,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201010310nyj,gnb,RajiBJ99,def_int,0,,,,,
player,201010310nyj,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201010310nyj,gnb,RajiBJ99,def_int_td,0,,,,,
player,201010310nyj,gnb,RajiBJ99,def_int_long,0,,,,,
player,201010310nyj,gnb,RajiBJ99,pass_defended,0,,,,,
player,201010310nyj,gnb,RajiBJ99,sacks,0.0,,,,,
player,201010310nyj,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201010310nyj,gnb,RajiBJ99,tackles_solo,2,,,,,
player,201010310nyj,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201010310nyj,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201010310nyj,gnb,RajiBJ99,qb_hits,0,,,,,
player,201010310nyj,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201010310nyj,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201010310nyj,gnb,ShieSa00,def_int,0,,,,,
player,201010310nyj,gnb,ShieSa00,def_int_yds,0,,,,,
player,201010310nyj,gnb,ShieSa00,def_int_td,0,,,,,
player,201010310nyj,gnb,ShieSa00,def_int_long,0,,,,,
player,201010310nyj,gnb,ShieSa00,pass_defended,0,,,,,
player,201010310nyj,gnb,ShieSa00,sacks,0.0,,,,,
player,201010310nyj,gnb,ShieSa00,tackles_combined,2,,,,,
player,201010310nyj,gnb,ShieSa00,tackles_solo,2,,,,,
player,201010310nyj,gnb,ShieSa00,tackles_assists,0,,,,,
player,201010310nyj,gnb,ShieSa00,tackles_loss,0,,,,,
player,201010310nyj,gnb,ShieSa00,qb_hits,0,,,,,
player,201010310nyj,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201010310nyj,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201010310nyj,gnb,SmitAn21,def_int,0,,,,,
player,201010310nyj,gnb,SmitAn21,def_int_yds,0,,,,,
player,201010310nyj,gnb,SmitAn21,def_int_td,0,,,,,
player,201010310nyj,gnb,SmitAn21,def_int_long,0,,,,,
player,201010310nyj,gnb,SmitAn21,pass_defended,0,,,,,
player,201010310nyj,gnb,SmitAn21,sacks,0.0,,,,,
player,201010310nyj,gnb,SmitAn21,tackles_combined,2,,,,,
player,201010310nyj,gnb,SmitAn21,tackles_solo,2,,,,,
player,201010310nyj,gnb,SmitAn21,tackles_assists,0,,,,,
player,201010310nyj,gnb,SmitAn21,tackles_loss,0,,,,,
player,201010310nyj,gnb,SmitAn21,qb_hits,0,,,,,
player,201010310nyj,gnb,SmitAn21,fumbles_rec,0,,,,,
player,201010310nyj,gnb,SmitAn21,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,SmitAn21,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,SmitAn21,fumbles_forced,0,,,,,
player,201010310nyj,gnb,CrabTo00,def_int,0,,,,,
player,201010310nyj,gnb,CrabTo00,def_int_yds,0,,,,,
player,201010310nyj,gnb,CrabTo00,def_int_td,0,,,,,
player,201010310nyj,gnb,CrabTo00,def_int_long,0,,,,,
player,201010310nyj,gnb,CrabTo00,pass_defended,0,,,,,
player,201010310nyj,gnb,CrabTo00,sacks,0.0,,,,,
player,201010310nyj,gnb,CrabTo00,tackles_combined,1,,,,,
player,201010310nyj,gnb,CrabTo00,tackles_solo,1,,,,,
player,201010310nyj,gnb,CrabTo00,tackles_assists,0,,,,,
player,201010310nyj,gnb,CrabTo00,tackles_loss,0,,,,,
player,201010310nyj,gnb,CrabTo00,qb_hits,0,,,,,
player,201010310nyj,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201010310nyj,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201010310nyj,gnb,JenkCu20,def_int,0,,,,,
player,201010310nyj,gnb,JenkCu20,def_int_yds,0,,,,,
player,201010310nyj,gnb,JenkCu20,def_int_td,0,,,,,
player,201010310nyj,gnb,JenkCu20,def_int_long,0,,,,,
player,201010310nyj,gnb,JenkCu20,pass_defended,1,,,,,
player,201010310nyj,gnb,JenkCu20,sacks,0.0,,,,,
player,201010310nyj,gnb,JenkCu20,tackles_combined,1,,,,,
player,201010310nyj,gnb,JenkCu20,tackles_solo,0,,,,,
player,201010310nyj,gnb,JenkCu20,tackles_assists,1,,,,,
player,201010310nyj,gnb,JenkCu20,tackles_loss,0,,,,,
player,201010310nyj,gnb,JenkCu20,qb_hits,0,,,,,
player,201010310nyj,gnb,JenkCu20,fumbles_rec,0,,,,,
player,201010310nyj,gnb,JenkCu20,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,JenkCu20,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,JenkCu20,fumbles_forced,0,,,,,
player,201010310nyj,gnb,LeexPa99,def_int,0,,,,,
player,201010310nyj,gnb,LeexPa99,def_int_yds,0,,,,,
player,201010310nyj,gnb,LeexPa99,def_int_td,0,,,,,
player,201010310nyj,gnb,LeexPa99,def_int_long,0,,,,,
player,201010310nyj,gnb,LeexPa99,pass_defended,0,,,,,
player,201010310nyj,gnb,LeexPa99,sacks,0.0,,,,,
player,201010310nyj,gnb,LeexPa99,tackles_combined,1,,,,,
player,201010310nyj,gnb,LeexPa99,tackles_solo,1,,,,,
player,201010310nyj,gnb,LeexPa99,tackles_assists,0,,,,,
player,201010310nyj,gnb,LeexPa99,tackles_loss,0,,,,,
player,201010310nyj,gnb,LeexPa99,qb_hits,0,,,,,
player,201010310nyj,gnb,LeexPa99,fumbles_rec,0,,,,,
player,201010310nyj,gnb,LeexPa99,fumbles_rec_yds,0,,,,,
player,201010310nyj,gnb,LeexPa99,fumbles_rec_td,0,,,,,
player,201010310nyj,gnb,LeexPa99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,HarrDa99,def_int,0,,,,,
player,201010310nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201010310nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201010310nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201010310nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201010310nyj,nyj,HarrDa99,sacks,1.0,,,,,
player,201010310nyj,nyj,HarrDa99,tackles_combined,9,,,,,
player,201010310nyj,nyj,HarrDa99,tackles_solo,8,,,,,
player,201010310nyj,nyj,HarrDa99,tackles_assists,1,,,,,
player,201010310nyj,nyj,HarrDa99,tackles_loss,1,,,,,
player,201010310nyj,nyj,HarrDa99,qb_hits,3,,,,,
player,201010310nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201010310nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,LoweDw99,def_int,0,,,,,
player,201010310nyj,nyj,LoweDw99,def_int_yds,0,,,,,
player,201010310nyj,nyj,LoweDw99,def_int_td,0,,,,,
player,201010310nyj,nyj,LoweDw99,def_int_long,0,,,,,
player,201010310nyj,nyj,LoweDw99,pass_defended,1,,,,,
player,201010310nyj,nyj,LoweDw99,sacks,1.0,,,,,
player,201010310nyj,nyj,LoweDw99,tackles_combined,2,,,,,
player,201010310nyj,nyj,LoweDw99,tackles_solo,2,,,,,
player,201010310nyj,nyj,LoweDw99,tackles_assists,0,,,,,
player,201010310nyj,nyj,LoweDw99,tackles_loss,1,,,,,
player,201010310nyj,nyj,LoweDw99,qb_hits,1,,,,,
player,201010310nyj,nyj,LoweDw99,fumbles_rec,0,,,,,
player,201010310nyj,nyj,LoweDw99,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,LoweDw99,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,LoweDw99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,ScotBa20,def_int,0,,,,,
player,201010310nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201010310nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201010310nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201010310nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201010310nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201010310nyj,nyj,ScotBa20,tackles_combined,7,,,,,
player,201010310nyj,nyj,ScotBa20,tackles_solo,6,,,,,
player,201010310nyj,nyj,ScotBa20,tackles_assists,1,,,,,
player,201010310nyj,nyj,ScotBa20,tackles_loss,1,,,,,
player,201010310nyj,nyj,ScotBa20,qb_hits,1,,,,,
player,201010310nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,DeViMi99,def_int,0,,,,,
player,201010310nyj,nyj,DeViMi99,def_int_yds,0,,,,,
player,201010310nyj,nyj,DeViMi99,def_int_td,0,,,,,
player,201010310nyj,nyj,DeViMi99,def_int_long,0,,,,,
player,201010310nyj,nyj,DeViMi99,pass_defended,0,,,,,
player,201010310nyj,nyj,DeViMi99,sacks,0.0,,,,,
player,201010310nyj,nyj,DeViMi99,tackles_combined,5,,,,,
player,201010310nyj,nyj,DeViMi99,tackles_solo,2,,,,,
player,201010310nyj,nyj,DeViMi99,tackles_assists,3,,,,,
player,201010310nyj,nyj,DeViMi99,tackles_loss,0,,,,,
player,201010310nyj,nyj,DeViMi99,qb_hits,0,,,,,
player,201010310nyj,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201010310nyj,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,LeonJi23,def_int,0,,,,,
player,201010310nyj,nyj,LeonJi23,def_int_yds,0,,,,,
player,201010310nyj,nyj,LeonJi23,def_int_td,0,,,,,
player,201010310nyj,nyj,LeonJi23,def_int_long,0,,,,,
player,201010310nyj,nyj,LeonJi23,pass_defended,0,,,,,
player,201010310nyj,nyj,LeonJi23,sacks,0.0,,,,,
player,201010310nyj,nyj,LeonJi23,tackles_combined,5,,,,,
player,201010310nyj,nyj,LeonJi23,tackles_solo,4,,,,,
player,201010310nyj,nyj,LeonJi23,tackles_assists,1,,,,,
player,201010310nyj,nyj,LeonJi23,tackles_loss,0,,,,,
player,201010310nyj,nyj,LeonJi23,qb_hits,0,,,,,
player,201010310nyj,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201010310nyj,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201010310nyj,nyj,CromAn20,def_int,0,,,,,
player,201010310nyj,nyj,CromAn20,def_int_yds,0,,,,,
player,201010310nyj,nyj,CromAn20,def_int_td,0,,,,,
player,201010310nyj,nyj,CromAn20,def_int_long,0,,,,,
player,201010310nyj,nyj,CromAn20,pass_defended,0,,,,,
player,201010310nyj,nyj,CromAn20,sacks,0.0,,,,,
player,201010310nyj,nyj,CromAn20,tackles_combined,4,,,,,
player,201010310nyj,nyj,CromAn20,tackles_solo,4,,,,,
player,201010310nyj,nyj,CromAn20,tackles_assists,0,,,,,
player,201010310nyj,nyj,CromAn20,tackles_loss,0,,,,,
player,201010310nyj,nyj,CromAn20,qb_hits,0,,,,,
player,201010310nyj,nyj,CromAn20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,CromAn20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,PaceCa20,def_int,0,,,,,
player,201010310nyj,nyj,PaceCa20,def_int_yds,0,,,,,
player,201010310nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201010310nyj,nyj,PaceCa20,def_int_long,0,,,,,
player,201010310nyj,nyj,PaceCa20,pass_defended,0,,,,,
player,201010310nyj,nyj,PaceCa20,sacks,0.0,,,,,
player,201010310nyj,nyj,PaceCa20,tackles_combined,4,,,,,
player,201010310nyj,nyj,PaceCa20,tackles_solo,2,,,,,
player,201010310nyj,nyj,PaceCa20,tackles_assists,2,,,,,
player,201010310nyj,nyj,PaceCa20,tackles_loss,0,,,,,
player,201010310nyj,nyj,PaceCa20,qb_hits,0,,,,,
player,201010310nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,ColeDr20,def_int,0,,,,,
player,201010310nyj,nyj,ColeDr20,def_int_yds,0,,,,,
player,201010310nyj,nyj,ColeDr20,def_int_td,0,,,,,
player,201010310nyj,nyj,ColeDr20,def_int_long,0,,,,,
player,201010310nyj,nyj,ColeDr20,pass_defended,0,,,,,
player,201010310nyj,nyj,ColeDr20,sacks,0.0,,,,,
player,201010310nyj,nyj,ColeDr20,tackles_combined,3,,,,,
player,201010310nyj,nyj,ColeDr20,tackles_solo,3,,,,,
player,201010310nyj,nyj,ColeDr20,tackles_assists,0,,,,,
player,201010310nyj,nyj,ColeDr20,tackles_loss,0,,,,,
player,201010310nyj,nyj,ColeDr20,qb_hits,0,,,,,
player,201010310nyj,nyj,ColeDr20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ColeDr20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ColeDr20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ColeDr20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,PouhSi20,def_int,0,,,,,
player,201010310nyj,nyj,PouhSi20,def_int_yds,0,,,,,
player,201010310nyj,nyj,PouhSi20,def_int_td,0,,,,,
player,201010310nyj,nyj,PouhSi20,def_int_long,0,,,,,
player,201010310nyj,nyj,PouhSi20,pass_defended,0,,,,,
player,201010310nyj,nyj,PouhSi20,sacks,0.0,,,,,
player,201010310nyj,nyj,PouhSi20,tackles_combined,3,,,,,
player,201010310nyj,nyj,PouhSi20,tackles_solo,2,,,,,
player,201010310nyj,nyj,PouhSi20,tackles_assists,1,,,,,
player,201010310nyj,nyj,PouhSi20,tackles_loss,0,,,,,
player,201010310nyj,nyj,PouhSi20,qb_hits,0,,,,,
player,201010310nyj,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,ReviDa99,def_int,0,,,,,
player,201010310nyj,nyj,ReviDa99,def_int_yds,0,,,,,
player,201010310nyj,nyj,ReviDa99,def_int_td,0,,,,,
player,201010310nyj,nyj,ReviDa99,def_int_long,0,,,,,
player,201010310nyj,nyj,ReviDa99,pass_defended,0,,,,,
player,201010310nyj,nyj,ReviDa99,sacks,0.0,,,,,
player,201010310nyj,nyj,ReviDa99,tackles_combined,3,,,,,
player,201010310nyj,nyj,ReviDa99,tackles_solo,1,,,,,
player,201010310nyj,nyj,ReviDa99,tackles_assists,2,,,,,
player,201010310nyj,nyj,ReviDa99,tackles_loss,0,,,,,
player,201010310nyj,nyj,ReviDa99,qb_hits,0,,,,,
player,201010310nyj,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,ThomBr21,def_int,0,,,,,
player,201010310nyj,nyj,ThomBr21,def_int_yds,0,,,,,
player,201010310nyj,nyj,ThomBr21,def_int_td,0,,,,,
player,201010310nyj,nyj,ThomBr21,def_int_long,0,,,,,
player,201010310nyj,nyj,ThomBr21,pass_defended,0,,,,,
player,201010310nyj,nyj,ThomBr21,sacks,0.0,,,,,
player,201010310nyj,nyj,ThomBr21,tackles_combined,3,,,,,
player,201010310nyj,nyj,ThomBr21,tackles_solo,1,,,,,
player,201010310nyj,nyj,ThomBr21,tackles_assists,2,,,,,
player,201010310nyj,nyj,ThomBr21,tackles_loss,0,,,,,
player,201010310nyj,nyj,ThomBr21,qb_hits,0,,,,,
player,201010310nyj,nyj,ThomBr21,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ThomBr21,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ThomBr21,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ThomBr21,fumbles_forced,0,,,,,
