game,2010,16,20101226,201012260mia,det,"Detroit Lions",34,mia,"Miami Dolphins",27
player,201012260mia,det,BurlNa00,rec_yds,7,,,,,
player,201012260mia,det,BurlNa00,rec_td,0,,,,,
player,201012260mia,det,BurlNa00,rec_long,7,,,,,
player,201012260mia,det,BurlNa00,fumbles,0,,,,,
player,201012260mia,det,BurlNa00,fumbles_lost,,,,,,
player,201012260mia,det,PettBr00,pass_cmp,0,,,,,
player,201012260mia,det,PettBr00,pass_att,0,,,,,
player,201012260mia,det,PettBr00,pass_yds,0,,,,,
player,201012260mia,det,PettBr00,pass_td,0,,,,,
player,201012260mia,det,PettBr00,pass_int,0,,,,,
player,201012260mia,det,PettBr00,pass_sacked,,,,,,
player,201012260mia,det,PettBr00,pass_sacked_yds,,,,,,
player,201012260mia,det,PettBr00,pass_long,0,,,,,
player,201012260mia,det,PettBr00,pass_rating,,,,,,
player,201012260mia,det,PettBr00,rush_att,0,,,,,
player,201012260mia,det,PettBr00,rush_yds,0,,,,,
player,201012260mia,det,PettBr00,rush_td,0,,,,,
player,201012260mia,det,PettBr00,rush_long,0,,,,,
player,201012260mia,det,PettBr00,targets,9,,,,,
player,201012260mia,det,PettBr00,rec,4,,,,,
player,201012260mia,det,PettBr00,rec_yds,74,,,,,
player,201012260mia,det,PettBr00,rec_td,1,,,,,
player,201012260mia,det,PettBr00,rec_long,33,,,,,
player,201012260mia,det,PettBr00,fumbles,0,,,,,
player,201012260mia,det,PettBr00,fumbles_lost,,,,,,
player,201012260mia,det,JohnCa00,pass_cmp,0,,,,,
player,201012260mia,det,JohnCa00,pass_att,0,,,,,
player,201012260mia,det,JohnCa00,pass_yds,0,,,,,
player,201012260mia,det,JohnCa00,pass_td,0,,,,,
player,201012260mia,det,JohnCa00,pass_int,0,,,,,
player,201012260mia,det,JohnCa00,pass_sacked,,,,,,
player,201012260mia,det,JohnCa00,pass_sacked_yds,,,,,,
player,201012260mia,det,JohnCa00,pass_long,0,,,,,
player,201012260mia,det,JohnCa00,pass_rating,,,,,,
player,201012260mia,det,JohnCa00,rush_att,0,,,,,
player,201012260mia,det,JohnCa00,rush_yds,0,,,,,
player,201012260mia,det,JohnCa00,rush_td,0,,,,,
player,201012260mia,det,JohnCa00,rush_long,0,,,,,
player,201012260mia,det,JohnCa00,targets,7,,,,,
player,201012260mia,det,JohnCa00,rec,4,,,,,
player,201012260mia,det,JohnCa00,rec_yds,52,,,,,
player,201012260mia,det,JohnCa00,rec_td,0,,,,,
player,201012260mia,det,JohnCa00,rec_long,18,,,,,
player,201012260mia,det,JohnCa00,fumbles,0,,,,,
player,201012260mia,det,JohnCa00,fumbles_lost,,,,,,
player,201012260mia,det,ScheTo00,pass_cmp,0,,,,,
player,201012260mia,det,ScheTo00,pass_att,0,,,,,
player,201012260mia,det,ScheTo00,pass_yds,0,,,,,
player,201012260mia,det,ScheTo00,pass_td,0,,,,,
player,201012260mia,det,ScheTo00,pass_int,0,,,,,
player,201012260mia,det,ScheTo00,pass_sacked,,,,,,
player,201012260mia,det,ScheTo00,pass_sacked_yds,,,,,,
player,201012260mia,det,ScheTo00,pass_long,0,,,,,
player,201012260mia,det,ScheTo00,pass_rating,,,,,,
player,201012260mia,det,ScheTo00,rush_att,0,,,,,
player,201012260mia,det,ScheTo00,rush_yds,0,,,,,
player,201012260mia,det,ScheTo00,rush_td,0,,,,,
player,201012260mia,det,ScheTo00,rush_long,0,,,,,
player,201012260mia,det,ScheTo00,targets,2,,,,,
player,201012260mia,det,ScheTo00,rec,1,,,,,
player,201012260mia,det,ScheTo00,rec_yds,15,,,,,
player,201012260mia,det,ScheTo00,rec_td,0,,,,,
player,201012260mia,det,ScheTo00,rec_long,15,,,,,
player,201012260mia,det,ScheTo00,fumbles,0,,,,,
player,201012260mia,det,ScheTo00,fumbles_lost,,,,,,
player,201012260mia,det,JohnBr02,pass_cmp,0,,,,,
player,201012260mia,det,JohnBr02,pass_att,0,,,,,
player,201012260mia,det,JohnBr02,pass_yds,0,,,,,
player,201012260mia,det,JohnBr02,pass_td,0,,,,,
player,201012260mia,det,JohnBr02,pass_int,0,,,,,
player,201012260mia,det,JohnBr02,pass_sacked,,,,,,
player,201012260mia,det,JohnBr02,pass_sacked_yds,,,,,,
player,201012260mia,det,JohnBr02,pass_long,0,,,,,
player,201012260mia,det,JohnBr02,pass_rating,,,,,,
player,201012260mia,det,JohnBr02,rush_att,0,,,,,
player,201012260mia,det,JohnBr02,rush_yds,0,,,,,
player,201012260mia,det,JohnBr02,rush_td,0,,,,,
player,201012260mia,det,JohnBr02,rush_long,0,,,,,
player,201012260mia,det,JohnBr02,targets,1,,,,,
player,201012260mia,det,JohnBr02,rec,1,,,,,
player,201012260mia,det,JohnBr02,rec_yds,8,,,,,
player,201012260mia,det,JohnBr02,rec_td,0,,,,,
player,201012260mia,det,JohnBr02,rec_long,8,,,,,
player,201012260mia,det,JohnBr02,fumbles,0,,,,,
player,201012260mia,det,JohnBr02,fumbles_lost,,,,,,
player,201012260mia,det,ClarBr00,pass_cmp,0,,,,,
player,201012260mia,det,ClarBr00,pass_att,0,,,,,
player,201012260mia,det,ClarBr00,pass_yds,0,,,,,
player,201012260mia,det,ClarBr00,pass_td,0,,,,,
player,201012260mia,det,ClarBr00,pass_int,0,,,,,
player,201012260mia,det,ClarBr00,pass_sacked,,,,,,
player,201012260mia,det,ClarBr00,pass_sacked_yds,,,,,,
player,201012260mia,det,ClarBr00,pass_long,0,,,,,
player,201012260mia,det,ClarBr00,pass_rating,,,,,,
player,201012260mia,det,ClarBr00,rush_att,0,,,,,
player,201012260mia,det,ClarBr00,rush_yds,0,,,,,
player,201012260mia,det,ClarBr00,rush_td,0,,,,,
player,201012260mia,det,ClarBr00,rush_long,0,,,,,
player,201012260mia,det,ClarBr00,targets,1,,,,,
player,201012260mia,det,ClarBr00,rec,0,,,,,
player,201012260mia,det,ClarBr00,rec_yds,0,,,,,
player,201012260mia,det,ClarBr00,rec_td,0,,,,,
player,201012260mia,det,ClarBr00,rec_long,0,,,,,
player,201012260mia,det,ClarBr00,fumbles,0,,,,,
player,201012260mia,det,ClarBr00,fumbles_lost,,,,,,
player,201012260mia,det,LogaSt00,pass_cmp,0,,,,,
player,201012260mia,det,LogaSt00,pass_att,0,,,,,
player,201012260mia,det,LogaSt00,pass_yds,0,,,,,
player,201012260mia,det,LogaSt00,pass_td,0,,,,,
player,201012260mia,det,LogaSt00,pass_int,0,,,,,
player,201012260mia,det,LogaSt00,pass_sacked,0,,,,,
player,201012260mia,det,LogaSt00,pass_sacked_yds,,,,,,
player,201012260mia,det,LogaSt00,pass_long,0,,,,,
player,201012260mia,det,LogaSt00,pass_rating,,,,,,
player,201012260mia,det,LogaSt00,rush_att,1,,,,,
player,201012260mia,det,LogaSt00,rush_yds,-1,,,,,
player,201012260mia,det,LogaSt00,rush_td,0,,,,,
player,201012260mia,det,LogaSt00,rush_long,-1,,,,,
player,201012260mia,det,LogaSt00,targets,0,,,,,
player,201012260mia,det,LogaSt00,rec,0,,,,,
player,201012260mia,det,LogaSt00,rec_yds,0,,,,,
player,201012260mia,det,LogaSt00,rec_td,0,,,,,
player,201012260mia,det,LogaSt00,rec_long,0,,,,,
player,201012260mia,det,LogaSt00,fumbles,0,,,,,
player,201012260mia,det,LogaSt00,fumbles_lost,1,,,,,
player,201012260mia,mia,HennCh01,pass_cmp,29,,,,,
player,201012260mia,mia,HennCh01,pass_att,44,,,,,
player,201012260mia,mia,HennCh01,pass_yds,278,,,,,
player,201012260mia,mia,HennCh01,pass_td,1,,,,,
player,201012260mia,mia,HennCh01,pass_int,2,,,,,
player,201012260mia,mia,HennCh01,pass_sacked,2,,,,,
player,201012260mia,mia,HennCh01,pass_sacked_yds,7,,,,,
player,201012260mia,mia,HennCh01,pass_long,28,,,,,
player,201012260mia,mia,HennCh01,pass_rating,72.0,,,,,
player,201012260mia,mia,HennCh01,rush_att,5,,,,,
player,201012260mia,mia,HennCh01,rush_yds,14,,,,,
player,201012260mia,mia,HennCh01,rush_td,0,,,,,
player,201012260mia,mia,HennCh01,rush_long,10,,,,,
player,201012260mia,mia,HennCh01,targets,0,,,,,
player,201012260mia,mia,HennCh01,rec,0,,,,,
player,201012260mia,mia,HennCh01,rec_yds,0,,,,,
player,201012260mia,mia,HennCh01,rec_td,0,,,,,
player,201012260mia,mia,HennCh01,rec_long,0,,,,,
player,201012260mia,mia,HennCh01,fumbles,1,,,,,
player,201012260mia,mia,HennCh01,fumbles_lost,0,,,,,
player,201012260mia,mia,WillRi00,pass_cmp,0,,,,,
player,201012260mia,mia,WillRi00,pass_att,0,,,,,
player,201012260mia,mia,WillRi00,pass_yds,0,,,,,
player,201012260mia,mia,WillRi00,pass_td,0,,,,,
player,201012260mia,mia,WillRi00,pass_int,0,,,,,
player,201012260mia,mia,WillRi00,pass_sacked,,,,,,
player,201012260mia,mia,WillRi00,pass_sacked_yds,,,,,,
player,201012260mia,mia,WillRi00,pass_long,0,,,,,
player,201012260mia,mia,WillRi00,pass_rating,,,,,,
player,201012260mia,mia,WillRi00,rush_att,14,,,,,
player,201012260mia,mia,WillRi00,rush_yds,71,,,,,
player,201012260mia,mia,WillRi00,rush_td,0,,,,,
player,201012260mia,mia,WillRi00,rush_long,28,,,,,
player,201012260mia,mia,WillRi00,targets,2,,,,,
player,201012260mia,mia,WillRi00,rec,2,,,,,
player,201012260mia,mia,WillRi00,rec_yds,21,,,,,
player,201012260mia,mia,WillRi00,rec_td,0,,,,,
player,201012260mia,mia,WillRi00,rec_long,13,,,,,
player,201012260mia,mia,WillRi00,fumbles,0,,,,,
player,201012260mia,mia,WillRi00,fumbles_lost,,,,,,
player,201012260mia,mia,BrowRo05,pass_cmp,0,,,,,
player,201012260mia,mia,BrowRo05,pass_att,0,,,,,
player,201012260mia,mia,BrowRo05,pass_yds,0,,,,,
player,201012260mia,mia,BrowRo05,pass_td,0,,,,,
player,201012260mia,mia,BrowRo05,pass_int,0,,,,,
player,201012260mia,mia,BrowRo05,pass_sacked,0,,,,,
player,201012260mia,mia,BrowRo05,pass_sacked_yds,,,,,,
player,201012260mia,mia,BrowRo05,pass_long,0,,,,,
player,201012260mia,mia,BrowRo05,pass_rating,,,,,,
player,201012260mia,mia,BrowRo05,rush_att,12,,,,,
player,201012260mia,mia,BrowRo05,rush_yds,37,,,,,
player,201012260mia,mia,BrowRo05,rush_td,1,,,,,
player,201012260mia,mia,BrowRo05,rush_long,15,,,,,
player,201012260mia,mia,BrowRo05,targets,6,,,,,
player,201012260mia,mia,BrowRo05,rec,6,,,,,
player,201012260mia,mia,BrowRo05,rec_yds,34,,,,,
player,201012260mia,mia,BrowRo05,rec_td,0,,,,,
player,201012260mia,mia,BrowRo05,rec_long,9,,,,,
player,201012260mia,mia,BrowRo05,fumbles,0,,,,,
player,201012260mia,mia,BrowRo05,fumbles_lost,,,,,,
player,201012260mia,mia,MoorMa02,pass_cmp,0,,,,,
player,201012260mia,mia,MoorMa02,pass_att,0,,,,,
player,201012260mia,mia,MoorMa02,pass_yds,0,,,,,
player,201012260mia,mia,MoorMa02,pass_td,0,,,,,
player,201012260mia,mia,MoorMa02,pass_int,0,,,,,
player,201012260mia,mia,MoorMa02,pass_sacked,,,,,,
player,201012260mia,mia,MoorMa02,pass_sacked_yds,,,,,,
player,201012260mia,mia,MoorMa02,pass_long,0,,,,,
player,201012260mia,mia,MoorMa02,pass_rating,,,,,,
player,201012260mia,mia,MoorMa02,rush_att,1,,,,,
player,201012260mia,mia,MoorMa02,rush_yds,16,,,,,
player,201012260mia,mia,MoorMa02,rush_td,0,,,,,
player,201012260mia,mia,MoorMa02,rush_long,16,,,,,
player,201012260mia,mia,MoorMa02,targets,1,,,,,
player,201012260mia,mia,MoorMa02,rec,1,,,,,
player,201012260mia,mia,MoorMa02,rec_yds,5,,,,,
player,201012260mia,mia,MoorMa02,rec_td,0,,,,,
player,201012260mia,mia,MoorMa02,rec_long,5,,,,,
player,201012260mia,mia,MoorMa02,fumbles,0,,,,,
player,201012260mia,mia,MoorMa02,fumbles_lost,,,,,,
player,201012260mia,mia,PoliLo00,pass_cmp,0,,,,,
player,201012260mia,mia,PoliLo00,pass_att,0,,,,,
player,201012260mia,mia,PoliLo00,pass_yds,0,,,,,
player,201012260mia,mia,PoliLo00,pass_td,0,,,,,
player,201012260mia,mia,PoliLo00,pass_int,0,,,,,
player,201012260mia,mia,PoliLo00,pass_sacked,,,,,,
player,201012260mia,mia,PoliLo00,pass_sacked_yds,,,,,,
player,201012260mia,mia,PoliLo00,pass_long,0,,,,,
player,201012260mia,mia,PoliLo00,pass_rating,,,,,,
player,201012260mia,mia,PoliLo00,rush_att,4,,,,,
player,201012260mia,mia,PoliLo00,rush_yds,12,,,,,
player,201012260mia,mia,PoliLo00,rush_td,1,,,,,
player,201012260mia,mia,PoliLo00,rush_long,4,,,,,
player,201012260mia,mia,PoliLo00,targets,1,,,,,
player,201012260mia,mia,PoliLo00,rec,1,,,,,
player,201012260mia,mia,PoliLo00,rec_yds,7,,,,,
player,201012260mia,mia,PoliLo00,rec_td,0,,,,,
player,201012260mia,mia,PoliLo00,rec_long,7,,,,,
player,201012260mia,mia,PoliLo00,fumbles,0,,,,,
player,201012260mia,mia,PoliLo00,fumbles_lost,,,,,,
player,201012260mia,mia,CobbPa00,pass_cmp,0,,,,,
player,201012260mia,mia,CobbPa00,pass_att,0,,,,,
player,201012260mia,mia,CobbPa00,pass_yds,0,,,,,
player,201012260mia,mia,CobbPa00,pass_td,0,,,,,
player,201012260mia,mia,CobbPa00,pass_int,0,,,,,
player,201012260mia,mia,CobbPa00,pass_sacked,,,,,,
player,201012260mia,mia,CobbPa00,pass_sacked_yds,,,,,,
player,201012260mia,mia,CobbPa00,pass_long,0,,,,,
player,201012260mia,mia,CobbPa00,pass_rating,,,,,,
player,201012260mia,mia,CobbPa00,rush_att,1,,,,,
player,201012260mia,mia,CobbPa00,rush_yds,4,,,,,
player,201012260mia,mia,CobbPa00,rush_td,0,,,,,
player,201012260mia,mia,CobbPa00,rush_long,4,,,,,
player,201012260mia,mia,CobbPa00,targets,2,,,,,
player,201012260mia,mia,CobbPa00,rec,0,,,,,
player,201012260mia,mia,CobbPa00,rec_yds,0,,,,,
player,201012260mia,mia,CobbPa00,rec_td,0,,,,,
player,201012260mia,mia,CobbPa00,rec_long,0,,,,,
player,201012260mia,mia,CobbPa00,fumbles,1,,,,,
player,201012260mia,mia,CobbPa00,fumbles_lost,0,,,,,
player,201012260mia,mia,MarsBr00,pass_cmp,0,,,,,
player,201012260mia,mia,MarsBr00,pass_att,0,,,,,
player,201012260mia,mia,MarsBr00,pass_yds,0,,,,,
player,201012260mia,mia,MarsBr00,pass_td,0,,,,,
player,201012260mia,mia,MarsBr00,pass_int,0,,,,,
player,201012260mia,mia,MarsBr00,pass_sacked,0,,,,,
player,201012260mia,mia,MarsBr00,pass_sacked_yds,,,,,,
player,201012260mia,mia,MarsBr00,pass_long,0,,,,,
player,201012260mia,mia,MarsBr00,pass_rating,,,,,,
player,201012260mia,mia,MarsBr00,rush_att,0,,,,,
player,201012260mia,mia,MarsBr00,rush_yds,0,,,,,
player,201012260mia,mia,MarsBr00,rush_td,0,,,,,
player,201012260mia,mia,MarsBr00,rush_long,0,,,,,
player,201012260mia,mia,MarsBr00,targets,16,,,,,
player,201012260mia,mia,MarsBr00,rec,10,,,,,
player,201012260mia,mia,MarsBr00,rec_yds,102,,,,,
player,201012260mia,mia,MarsBr00,rec_td,0,,,,,
player,201012260mia,mia,MarsBr00,rec_long,14,,,,,
player,201012260mia,mia,MarsBr00,fumbles,0,,,,,
player,201012260mia,mia,MarsBr00,fumbles_lost,,,,,,
player,201012260mia,mia,ShulMi01,pass_cmp,0,,,,,
player,201012260mia,mia,ShulMi01,pass_att,0,,,,,
player,201012260mia,mia,ShulMi01,pass_yds,0,,,,,
player,201012260mia,mia,ShulMi01,pass_td,0,,,,,
player,201012260mia,mia,ShulMi01,pass_int,0,,,,,
player,201012260mia,mia,ShulMi01,pass_sacked,,,,,,
player,201012260mia,mia,ShulMi01,pass_sacked_yds,,,,,,
player,201012260mia,mia,ShulMi01,pass_long,0,,,,,
player,201012260mia,mia,ShulMi01,pass_rating,,,,,,
player,201012260mia,mia,ShulMi01,rush_att,0,,,,,
player,201012260mia,mia,ShulMi01,rush_yds,0,,,,,
player,201012260mia,mia,ShulMi01,rush_td,0,,,,,
player,201012260mia,mia,ShulMi01,rush_long,0,,,,,
player,201012260mia,mia,ShulMi01,targets,4,,,,,
player,201012260mia,mia,ShulMi01,rec,2,,,,,
player,201012260mia,mia,ShulMi01,rec_yds,44,,,,,
player,201012260mia,mia,ShulMi01,rec_td,0,,,,,
player,201012260mia,mia,ShulMi01,rec_long,28,,,,,
player,201012260mia,mia,ShulMi01,fumbles,0,,,,,
player,201012260mia,mia,ShulMi01,fumbles_lost,,,,,,
player,201012260mia,mia,BessDa00,pass_cmp,0,,,,,
player,201012260mia,mia,BessDa00,pass_att,0,,,,,
player,201012260mia,mia,BessDa00,pass_yds,0,,,,,
player,201012260mia,mia,BessDa00,pass_td,0,,,,,
player,201012260mia,mia,BessDa00,pass_int,0,,,,,
player,201012260mia,mia,BessDa00,pass_sacked,,,,,,
player,201012260mia,mia,BessDa00,pass_sacked_yds,,,,,,
player,201012260mia,mia,BessDa00,pass_long,0,,,,,
player,201012260mia,mia,BessDa00,pass_rating,,,,,,
player,201012260mia,mia,BessDa00,rush_att,0,,,,,
player,201012260mia,mia,BessDa00,rush_yds,0,,,,,
player,201012260mia,mia,BessDa00,rush_td,0,,,,,
player,201012260mia,mia,BessDa00,rush_long,0,,,,,
player,201012260mia,mia,BessDa00,targets,8,,,,,
player,201012260mia,mia,BessDa00,rec,5,,,,,
player,201012260mia,mia,BessDa00,rec_yds,34,,,,,
player,201012260mia,mia,BessDa00,rec_td,1,,,,,
player,201012260mia,mia,BessDa00,rec_long,13,,,,,
player,201012260mia,mia,BessDa00,fumbles,2,,,,,
player,201012260mia,mia,BessDa00,fumbles_lost,0,,,,,
player,201012260mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201012260mia,mia,FasaAn00,pass_att,0,,,,,
player,201012260mia,mia,FasaAn00,pass_yds,0,,,,,
player,201012260mia,mia,FasaAn00,pass_td,0,,,,,
player,201012260mia,mia,FasaAn00,pass_int,0,,,,,
player,201012260mia,mia,FasaAn00,pass_sacked,,,,,,
player,201012260mia,mia,FasaAn00,pass_sacked_yds,,,,,,
player,201012260mia,mia,FasaAn00,pass_long,0,,,,,
player,201012260mia,mia,FasaAn00,pass_rating,,,,,,
player,201012260mia,mia,FasaAn00,rush_att,0,,,,,
player,201012260mia,mia,FasaAn00,rush_yds,0,,,,,
player,201012260mia,mia,FasaAn00,rush_td,0,,,,,
player,201012260mia,mia,FasaAn00,rush_long,0,,,,,
player,201012260mia,mia,FasaAn00,targets,2,,,,,
player,201012260mia,mia,FasaAn00,rec,2,,,,,
player,201012260mia,mia,FasaAn00,rec_yds,31,,,,,
player,201012260mia,mia,FasaAn00,rec_td,0,,,,,
player,201012260mia,mia,FasaAn00,rec_long,20,,,,,
player,201012260mia,mia,FasaAn00,fumbles,0,,,,,
player,201012260mia,mia,FasaAn00,fumbles_lost,,,,,,
player,201012260mia,mia,WallRo01,pass_cmp,0,,,,,
player,201012260mia,mia,WallRo01,pass_att,0,,,,,
player,201012260mia,mia,WallRo01,pass_yds,0,,,,,
player,201012260mia,mia,WallRo01,pass_td,0,,,,,
player,201012260mia,mia,WallRo01,pass_int,0,,,,,
player,201012260mia,mia,WallRo01,pass_sacked,,,,,,
player,201012260mia,mia,WallRo01,pass_sacked_yds,,,,,,
player,201012260mia,mia,WallRo01,pass_long,0,,,,,
player,201012260mia,mia,WallRo01,pass_rating,,,,,,
player,201012260mia,mia,WallRo01,rush_att,0,,,,,
player,201012260mia,mia,WallRo01,rush_yds,0,,,,,
player,201012260mia,mia,WallRo01,rush_td,0,,,,,
player,201012260mia,mia,WallRo01,rush_long,0,,,,,
player,201012260mia,mia,WallRo01,targets,1,,,,,
player,201012260mia,mia,WallRo01,rec,0,,,,,
player,201012260mia,mia,WallRo01,rec_yds,0,,,,,
player,201012260mia,mia,WallRo01,rec_td,0,,,,,
player,201012260mia,mia,WallRo01,rec_long,0,,,,,
player,201012260mia,mia,WallRo01,fumbles,0,,,,,
player,201012260mia,mia,WallRo01,fumbles_lost,,,,,,
player,201012260mia,mia,HillLe00,pass_cmp,,,,,,
player,201012260mia,mia,HillLe00,pass_att,,,,,,
player,201012260mia,mia,HillLe00,pass_yds,,,,,,
player,201012260mia,mia,HillLe00,pass_td,,,,,,
player,201012260mia,mia,HillLe00,pass_int,,,,,,
player,201012260mia,mia,HillLe00,pass_sacked,,,,,,
player,201012260mia,mia,HillLe00,pass_sacked_yds,,,,,,
player,201012260mia,mia,HillLe00,pass_long,,,,,,
player,201012260mia,mia,HillLe00,pass_rating,,,,,,
player,201012260mia,mia,HillLe00,rush_att,,,,,,
player,201012260mia,mia,HillLe00,rush_yds,,,,,,
player,201012260mia,mia,HillLe00,rush_td,,,,,,
player,201012260mia,mia,HillLe00,rush_long,,,,,,
player,201012260mia,mia,HillLe00,targets,1,,,,,
player,201012260mia,mia,HillLe00,rec,0,,,,,
player,201012260mia,mia,HillLe00,rec_yds,0,,,,,
player,201012260mia,mia,HillLe00,rec_td,0,,,,,
player,201012260mia,mia,HillLe00,rec_long,,,,,,
player,201012260mia,mia,HillLe00,fumbles,,,,,,
player,201012260mia,mia,HillLe00,fumbles_lost,,,,,,
player,201012260mia,det,VashNa99,def_int,1,,,,,
player,201012260mia,det,VashNa99,def_int_yds,0,,,,,
player,201012260mia,det,VashNa99,def_int_td,0,,,,,
player,201012260mia,det,VashNa99,def_int_long,0,,,,,
player,201012260mia,det,VashNa99,pass_defended,2,,,,,
