game,2010,10,20101114,201011140sfo,ram,"St. Louis Rams",20,sfo,"San Francisco 49ers",23
player,201011140sfo,ram,HallJa21,fumbles_rec,0,,,,,
player,201011140sfo,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,HallJa21,fumbles_forced,1,,,,,
player,201011140sfo,ram,LongCh99,def_int,0,,,,,
player,201011140sfo,ram,LongCh99,def_int_yds,0,,,,,
player,201011140sfo,ram,LongCh99,def_int_td,0,,,,,
player,201011140sfo,ram,LongCh99,def_int_long,0,,,,,
player,201011140sfo,ram,LongCh99,pass_defended,1,,,,,
player,201011140sfo,ram,LongCh99,sacks,1.0,,,,,
player,201011140sfo,ram,LongCh99,tackles_combined,3,,,,,
player,201011140sfo,ram,LongCh99,tackles_solo,3,,,,,
player,201011140sfo,ram,LongCh99,tackles_assists,0,,,,,
player,201011140sfo,ram,LongCh99,tackles_loss,2,,,,,
player,201011140sfo,ram,LongCh99,qb_hits,3,,,,,
player,201011140sfo,ram,LongCh99,fumbles_rec,0,,,,,
player,201011140sfo,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,LongCh99,fumbles_forced,0,,,,,
player,201011140sfo,ram,AhYoC.00,def_int,0,,,,,
player,201011140sfo,ram,AhYoC.00,def_int_yds,0,,,,,
player,201011140sfo,ram,AhYoC.00,def_int_td,0,,,,,
player,201011140sfo,ram,AhYoC.00,def_int_long,0,,,,,
player,201011140sfo,ram,AhYoC.00,pass_defended,1,,,,,
player,201011140sfo,ram,AhYoC.00,sacks,1.0,,,,,
player,201011140sfo,ram,AhYoC.00,tackles_combined,2,,,,,
player,201011140sfo,ram,AhYoC.00,tackles_solo,2,,,,,
player,201011140sfo,ram,AhYoC.00,tackles_assists,0,,,,,
player,201011140sfo,ram,AhYoC.00,tackles_loss,2,,,,,
player,201011140sfo,ram,AhYoC.00,qb_hits,1,,,,,
player,201011140sfo,ram,AhYoC.00,fumbles_rec,0,,,,,
player,201011140sfo,ram,AhYoC.00,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,AhYoC.00,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,AhYoC.00,fumbles_forced,0,,,,,
player,201011140sfo,ram,LewiMi99,def_int,0,,,,,
player,201011140sfo,ram,LewiMi99,def_int_yds,0,,,,,
player,201011140sfo,ram,LewiMi99,def_int_td,0,,,,,
player,201011140sfo,ram,LewiMi99,def_int_long,0,,,,,
player,201011140sfo,ram,LewiMi99,pass_defended,0,,,,,
player,201011140sfo,ram,LewiMi99,sacks,1.0,,,,,
player,201011140sfo,ram,LewiMi99,tackles_combined,2,,,,,
player,201011140sfo,ram,LewiMi99,tackles_solo,2,,,,,
player,201011140sfo,ram,LewiMi99,tackles_assists,0,,,,,
player,201011140sfo,ram,LewiMi99,tackles_loss,1,,,,,
player,201011140sfo,ram,LewiMi99,qb_hits,1,,,,,
player,201011140sfo,ram,LewiMi99,fumbles_rec,0,,,,,
player,201011140sfo,ram,LewiMi99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,LewiMi99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,LewiMi99,fumbles_forced,0,,,,,
player,201011140sfo,ram,DahlCr99,def_int,0,,,,,
player,201011140sfo,ram,DahlCr99,def_int_yds,0,,,,,
player,201011140sfo,ram,DahlCr99,def_int_td,0,,,,,
player,201011140sfo,ram,DahlCr99,def_int_long,0,,,,,
player,201011140sfo,ram,DahlCr99,pass_defended,2,,,,,
player,201011140sfo,ram,DahlCr99,sacks,0.0,,,,,
player,201011140sfo,ram,DahlCr99,tackles_combined,13,,,,,
player,201011140sfo,ram,DahlCr99,tackles_solo,10,,,,,
player,201011140sfo,ram,DahlCr99,tackles_assists,3,,,,,
player,201011140sfo,ram,DahlCr99,tackles_loss,0,,,,,
player,201011140sfo,ram,DahlCr99,qb_hits,0,,,,,
player,201011140sfo,ram,DahlCr99,fumbles_rec,0,,,,,
player,201011140sfo,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,DahlCr99,fumbles_forced,0,,,,,
player,201011140sfo,ram,ChamCh99,def_int,0,,,,,
player,201011140sfo,ram,ChamCh99,def_int_yds,0,,,,,
player,201011140sfo,ram,ChamCh99,def_int_td,0,,,,,
player,201011140sfo,ram,ChamCh99,def_int_long,0,,,,,
player,201011140sfo,ram,ChamCh99,pass_defended,0,,,,,
player,201011140sfo,ram,ChamCh99,sacks,0.0,,,,,
player,201011140sfo,ram,ChamCh99,tackles_combined,4,,,,,
player,201011140sfo,ram,ChamCh99,tackles_solo,2,,,,,
player,201011140sfo,ram,ChamCh99,tackles_assists,2,,,,,
player,201011140sfo,ram,ChamCh99,tackles_loss,0,,,,,
player,201011140sfo,ram,ChamCh99,qb_hits,0,,,,,
player,201011140sfo,ram,ChamCh99,fumbles_rec,0,,,,,
player,201011140sfo,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,ChamCh99,fumbles_forced,0,,,,,
player,201011140sfo,ram,SelvGe99,def_int,0,,,,,
player,201011140sfo,ram,SelvGe99,def_int_yds,0,,,,,
player,201011140sfo,ram,SelvGe99,def_int_td,0,,,,,
player,201011140sfo,ram,SelvGe99,def_int_long,0,,,,,
player,201011140sfo,ram,SelvGe99,pass_defended,0,,,,,
player,201011140sfo,ram,SelvGe99,sacks,0.0,,,,,
player,201011140sfo,ram,SelvGe99,tackles_combined,4,,,,,
player,201011140sfo,ram,SelvGe99,tackles_solo,3,,,,,
player,201011140sfo,ram,SelvGe99,tackles_assists,1,,,,,
player,201011140sfo,ram,SelvGe99,tackles_loss,1,,,,,
player,201011140sfo,ram,SelvGe99,qb_hits,0,,,,,
player,201011140sfo,ram,SelvGe99,fumbles_rec,0,,,,,
player,201011140sfo,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,SelvGe99,fumbles_forced,0,,,,,
player,201011140sfo,ram,DiggNa20,def_int,0,,,,,
player,201011140sfo,ram,DiggNa20,def_int_yds,0,,,,,
player,201011140sfo,ram,DiggNa20,def_int_td,0,,,,,
player,201011140sfo,ram,DiggNa20,def_int_long,0,,,,,
player,201011140sfo,ram,DiggNa20,pass_defended,0,,,,,
player,201011140sfo,ram,DiggNa20,sacks,0.0,,,,,
player,201011140sfo,ram,DiggNa20,tackles_combined,3,,,,,
player,201011140sfo,ram,DiggNa20,tackles_solo,3,,,,,
player,201011140sfo,ram,DiggNa20,tackles_assists,0,,,,,
player,201011140sfo,ram,DiggNa20,tackles_loss,0,,,,,
player,201011140sfo,ram,DiggNa20,qb_hits,0,,,,,
player,201011140sfo,ram,DiggNa20,fumbles_rec,0,,,,,
player,201011140sfo,ram,DiggNa20,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,DiggNa20,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,DiggNa20,fumbles_forced,0,,,,,
player,201011140sfo,ram,DockKe20,def_int,0,,,,,
player,201011140sfo,ram,DockKe20,def_int_yds,0,,,,,
player,201011140sfo,ram,DockKe20,def_int_td,0,,,,,
player,201011140sfo,ram,DockKe20,def_int_long,0,,,,,
player,201011140sfo,ram,DockKe20,pass_defended,0,,,,,
player,201011140sfo,ram,DockKe20,sacks,0.0,,,,,
player,201011140sfo,ram,DockKe20,tackles_combined,3,,,,,
player,201011140sfo,ram,DockKe20,tackles_solo,1,,,,,
player,201011140sfo,ram,DockKe20,tackles_assists,2,,,,,
player,201011140sfo,ram,DockKe20,tackles_loss,0,,,,,
player,201011140sfo,ram,DockKe20,qb_hits,0,,,,,
player,201011140sfo,ram,DockKe20,fumbles_rec,0,,,,,
player,201011140sfo,ram,DockKe20,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,DockKe20,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,DockKe20,fumbles_forced,0,,,,,
player,201011140sfo,ram,AtogO.20,def_int,0,,,,,
player,201011140sfo,ram,AtogO.20,def_int_yds,0,,,,,
player,201011140sfo,ram,AtogO.20,def_int_td,0,,,,,
player,201011140sfo,ram,AtogO.20,def_int_long,0,,,,,
player,201011140sfo,ram,AtogO.20,pass_defended,0,,,,,
player,201011140sfo,ram,AtogO.20,sacks,0.0,,,,,
player,201011140sfo,ram,AtogO.20,tackles_combined,2,,,,,
player,201011140sfo,ram,AtogO.20,tackles_solo,2,,,,,
player,201011140sfo,ram,AtogO.20,tackles_assists,0,,,,,
player,201011140sfo,ram,AtogO.20,tackles_loss,0,,,,,
player,201011140sfo,ram,AtogO.20,qb_hits,0,,,,,
player,201011140sfo,ram,AtogO.20,fumbles_rec,0,,,,,
player,201011140sfo,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,AtogO.20,fumbles_forced,0,,,,,
player,201011140sfo,ram,BartRo20,def_int,0,,,,,
player,201011140sfo,ram,BartRo20,def_int_yds,0,,,,,
player,201011140sfo,ram,BartRo20,def_int_td,0,,,,,
player,201011140sfo,ram,BartRo20,def_int_long,0,,,,,
player,201011140sfo,ram,BartRo20,pass_defended,0,,,,,
player,201011140sfo,ram,BartRo20,sacks,0.0,,,,,
player,201011140sfo,ram,BartRo20,tackles_combined,2,,,,,
player,201011140sfo,ram,BartRo20,tackles_solo,2,,,,,
player,201011140sfo,ram,BartRo20,tackles_assists,0,,,,,
player,201011140sfo,ram,BartRo20,tackles_loss,0,,,,,
player,201011140sfo,ram,BartRo20,qb_hits,0,,,,,
player,201011140sfo,ram,BartRo20,fumbles_rec,0,,,,,
player,201011140sfo,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,BartRo20,fumbles_forced,0,,,,,
player,201011140sfo,ram,FletBr99,def_int,0,,,,,
player,201011140sfo,ram,FletBr99,def_int_yds,0,,,,,
player,201011140sfo,ram,FletBr99,def_int_td,0,,,,,
player,201011140sfo,ram,FletBr99,def_int_long,0,,,,,
player,201011140sfo,ram,FletBr99,pass_defended,0,,,,,
player,201011140sfo,ram,FletBr99,sacks,0.0,,,,,
player,201011140sfo,ram,FletBr99,tackles_combined,2,,,,,
player,201011140sfo,ram,FletBr99,tackles_solo,2,,,,,
player,201011140sfo,ram,FletBr99,tackles_assists,0,,,,,
player,201011140sfo,ram,FletBr99,tackles_loss,0,,,,,
player,201011140sfo,ram,FletBr99,qb_hits,0,,,,,
player,201011140sfo,ram,FletBr99,fumbles_rec,0,,,,,
player,201011140sfo,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,FletBr99,fumbles_forced,0,,,,,
player,201011140sfo,ram,ScotDo99,def_int,0,,,,,
player,201011140sfo,ram,ScotDo99,def_int_yds,0,,,,,
player,201011140sfo,ram,ScotDo99,def_int_td,0,,,,,
player,201011140sfo,ram,ScotDo99,def_int_long,0,,,,,
player,201011140sfo,ram,ScotDo99,pass_defended,0,,,,,
player,201011140sfo,ram,ScotDo99,sacks,0.0,,,,,
player,201011140sfo,ram,ScotDo99,tackles_combined,2,,,,,
player,201011140sfo,ram,ScotDo99,tackles_solo,1,,,,,
player,201011140sfo,ram,ScotDo99,tackles_assists,1,,,,,
player,201011140sfo,ram,ScotDo99,tackles_loss,0,,,,,
player,201011140sfo,ram,ScotDo99,qb_hits,0,,,,,
player,201011140sfo,ram,ScotDo99,fumbles_rec,0,,,,,
player,201011140sfo,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,ScotDo99,fumbles_forced,0,,,,,
player,201011140sfo,ram,CudjJe00,def_int,0,,,,,
player,201011140sfo,ram,CudjJe00,def_int_yds,0,,,,,
player,201011140sfo,ram,CudjJe00,def_int_td,0,,,,,
player,201011140sfo,ram,CudjJe00,def_int_long,0,,,,,
player,201011140sfo,ram,CudjJe00,pass_defended,1,,,,,
player,201011140sfo,ram,CudjJe00,sacks,0.0,,,,,
player,201011140sfo,ram,CudjJe00,tackles_combined,1,,,,,
player,201011140sfo,ram,CudjJe00,tackles_solo,1,,,,,
player,201011140sfo,ram,CudjJe00,tackles_assists,0,,,,,
player,201011140sfo,ram,CudjJe00,tackles_loss,0,,,,,
player,201011140sfo,ram,CudjJe00,qb_hits,0,,,,,
player,201011140sfo,ram,CudjJe00,fumbles_rec,0,,,,,
player,201011140sfo,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,CudjJe00,fumbles_forced,0,,,,,
player,201011140sfo,ram,KehlBr99,def_int,0,,,,,
player,201011140sfo,ram,KehlBr99,def_int_yds,0,,,,,
player,201011140sfo,ram,KehlBr99,def_int_td,0,,,,,
player,201011140sfo,ram,KehlBr99,def_int_long,0,,,,,
player,201011140sfo,ram,KehlBr99,pass_defended,0,,,,,
player,201011140sfo,ram,KehlBr99,sacks,0.0,,,,,
player,201011140sfo,ram,KehlBr99,tackles_combined,1,,,,,
player,201011140sfo,ram,KehlBr99,tackles_solo,1,,,,,
player,201011140sfo,ram,KehlBr99,tackles_assists,0,,,,,
player,201011140sfo,ram,KehlBr99,tackles_loss,0,,,,,
player,201011140sfo,ram,KehlBr99,qb_hits,0,,,,,
player,201011140sfo,ram,KehlBr99,fumbles_rec,0,,,,,
player,201011140sfo,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,KehlBr99,fumbles_forced,0,,,,,
player,201011140sfo,ram,MillBr01,def_int,0,,,,,
player,201011140sfo,ram,MillBr01,def_int_yds,0,,,,,
player,201011140sfo,ram,MillBr01,def_int_td,0,,,,,
player,201011140sfo,ram,MillBr01,def_int_long,0,,,,,
player,201011140sfo,ram,MillBr01,pass_defended,0,,,,,
player,201011140sfo,ram,MillBr01,sacks,0.0,,,,,
player,201011140sfo,ram,MillBr01,tackles_combined,1,,,,,
player,201011140sfo,ram,MillBr01,tackles_solo,1,,,,,
player,201011140sfo,ram,MillBr01,tackles_assists,0,,,,,
player,201011140sfo,ram,MillBr01,tackles_loss,0,,,,,
player,201011140sfo,ram,MillBr01,qb_hits,0,,,,,
player,201011140sfo,ram,MillBr01,fumbles_rec,0,,,,,
player,201011140sfo,ram,MillBr01,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,MillBr01,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,MillBr01,fumbles_forced,0,,,,,
player,201011140sfo,ram,MurpJe99,def_int,0,,,,,
player,201011140sfo,ram,MurpJe99,def_int_yds,0,,,,,
player,201011140sfo,ram,MurpJe99,def_int_td,0,,,,,
player,201011140sfo,ram,MurpJe99,def_int_long,0,,,,,
player,201011140sfo,ram,MurpJe99,pass_defended,0,,,,,
player,201011140sfo,ram,MurpJe99,sacks,0.0,,,,,
player,201011140sfo,ram,MurpJe99,tackles_combined,1,,,,,
player,201011140sfo,ram,MurpJe99,tackles_solo,1,,,,,
player,201011140sfo,ram,MurpJe99,tackles_assists,0,,,,,
player,201011140sfo,ram,MurpJe99,tackles_loss,0,,,,,
player,201011140sfo,ram,MurpJe99,qb_hits,0,,,,,
player,201011140sfo,ram,MurpJe99,fumbles_rec,0,,,,,
player,201011140sfo,ram,MurpJe99,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,MurpJe99,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,MurpJe99,fumbles_forced,0,,,,,
player,201011140sfo,ram,RobbFr20,def_int,0,,,,,
player,201011140sfo,ram,RobbFr20,def_int_yds,0,,,,,
player,201011140sfo,ram,RobbFr20,def_int_td,0,,,,,
player,201011140sfo,ram,RobbFr20,def_int_long,0,,,,,
player,201011140sfo,ram,RobbFr20,pass_defended,1,,,,,
player,201011140sfo,ram,RobbFr20,sacks,0.0,,,,,
player,201011140sfo,ram,RobbFr20,tackles_combined,1,,,,,
player,201011140sfo,ram,RobbFr20,tackles_solo,1,,,,,
player,201011140sfo,ram,RobbFr20,tackles_assists,0,,,,,
player,201011140sfo,ram,RobbFr20,tackles_loss,0,,,,,
player,201011140sfo,ram,RobbFr20,qb_hits,0,,,,,
player,201011140sfo,ram,RobbFr20,fumbles_rec,0,,,,,
player,201011140sfo,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201011140sfo,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201011140sfo,ram,RobbFr20,fumbles_forced,0,,,,,
player,201011140sfo,sfo,WillPa98,def_int,0,,,,,
player,201011140sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201011140sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201011140sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201011140sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201011140sfo,sfo,WillPa98,sacks,1.0,,,,,
player,201011140sfo,sfo,WillPa98,tackles_combined,11,,,,,
player,201011140sfo,sfo,WillPa98,tackles_solo,8,,,,,
player,201011140sfo,sfo,WillPa98,tackles_assists,3,,,,,
player,201011140sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201011140sfo,sfo,WillPa98,qb_hits,1,,,,,
player,201011140sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201011140sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,WillPa98,fumbles_forced,1,,,,,
player,201011140sfo,sfo,SmitJu20,def_int,0,,,,,
player,201011140sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201011140sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201011140sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201011140sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201011140sfo,sfo,SmitJu20,sacks,1.0,,,,,
player,201011140sfo,sfo,SmitJu20,tackles_combined,6,,,,,
player,201011140sfo,sfo,SmitJu20,tackles_solo,5,,,,,
player,201011140sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201011140sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201011140sfo,sfo,SmitJu20,qb_hits,1,,,,,
player,201011140sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201011140sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201011140sfo,sfo,HaraPa20,def_int,0,,,,,
player,201011140sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201011140sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201011140sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201011140sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201011140sfo,sfo,HaraPa20,sacks,1.0,,,,,
player,201011140sfo,sfo,HaraPa20,tackles_combined,2,,,,,
player,201011140sfo,sfo,HaraPa20,tackles_solo,2,,,,,
player,201011140sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201011140sfo,sfo,HaraPa20,tackles_loss,2,,,,,
player,201011140sfo,sfo,HaraPa20,qb_hits,1,,,,,
player,201011140sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201011140sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201011140sfo,sfo,SmitRe99,def_int,0,,,,,
player,201011140sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201011140sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201011140sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201011140sfo,sfo,SmitRe99,pass_defended,0,,,,,
player,201011140sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201011140sfo,sfo,SmitRe99,tackles_combined,8,,,,,
player,201011140sfo,sfo,SmitRe99,tackles_solo,7,,,,,
player,201011140sfo,sfo,SmitRe99,tackles_assists,1,,,,,
player,201011140sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201011140sfo,sfo,SmitRe99,qb_hits,1,,,,,
player,201011140sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201011140sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201011140sfo,sfo,ClemNa99,def_int,0,,,,,
player,201011140sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201011140sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201011140sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201011140sfo,sfo,ClemNa99,pass_defended,0,,,,,
player,201011140sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201011140sfo,sfo,ClemNa99,tackles_combined,7,,,,,
player,201011140sfo,sfo,ClemNa99,tackles_solo,6,,,,,
player,201011140sfo,sfo,ClemNa99,tackles_assists,1,,,,,
player,201011140sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201011140sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201011140sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201011140sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201011140sfo,sfo,SpikTa00,def_int,0,,,,,
player,201011140sfo,sfo,SpikTa00,def_int_yds,0,,,,,
player,201011140sfo,sfo,SpikTa00,def_int_td,0,,,,,
player,201011140sfo,sfo,SpikTa00,def_int_long,0,,,,,
player,201011140sfo,sfo,SpikTa00,pass_defended,1,,,,,
player,201011140sfo,sfo,SpikTa00,sacks,0.0,,,,,
player,201011140sfo,sfo,SpikTa00,tackles_combined,7,,,,,
player,201011140sfo,sfo,SpikTa00,tackles_solo,5,,,,,
player,201011140sfo,sfo,SpikTa00,tackles_assists,2,,,,,
player,201011140sfo,sfo,SpikTa00,tackles_loss,0,,,,,
player,201011140sfo,sfo,SpikTa00,qb_hits,0,,,,,
player,201011140sfo,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201011140sfo,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201011140sfo,sfo,LawsMa20,def_int,0,,,,,
player,201011140sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201011140sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201011140sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201011140sfo,sfo,LawsMa20,pass_defended,0,,,,,
player,201011140sfo,sfo,LawsMa20,sacks,0.0,,,,,
player,201011140sfo,sfo,LawsMa20,tackles_combined,5,,,,,
player,201011140sfo,sfo,LawsMa20,tackles_solo,5,,,,,
player,201011140sfo,sfo,LawsMa20,tackles_assists,0,,,,,
player,201011140sfo,sfo,LawsMa20,tackles_loss,1,,,,,
player,201011140sfo,sfo,LawsMa20,qb_hits,2,,,,,
player,201011140sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201011140sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201011140sfo,sfo,BowmNa99,def_int,0,,,,,
player,201011140sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201011140sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201011140sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201011140sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201011140sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201011140sfo,sfo,BowmNa99,tackles_combined,3,,,,,
player,201011140sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201011140sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201011140sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201011140sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201011140sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201011140sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201011140sfo,sfo,FranAu20,def_int,0,,,,,
player,201011140sfo,sfo,FranAu20,def_int_yds,0,,,,,
player,201011140sfo,sfo,FranAu20,def_int_td,0,,,,,
player,201011140sfo,sfo,FranAu20,def_int_long,0,,,,,
player,201011140sfo,sfo,FranAu20,pass_defended,0,,,,,
player,201011140sfo,sfo,FranAu20,sacks,0.0,,,,,
player,201011140sfo,sfo,FranAu20,tackles_combined,3,,,,,
player,201011140sfo,sfo,FranAu20,tackles_solo,2,,,,,
player,201011140sfo,sfo,FranAu20,tackles_assists,1,,,,,
player,201011140sfo,sfo,FranAu20,tackles_loss,0,,,,,
player,201011140sfo,sfo,FranAu20,qb_hits,0,,,,,
player,201011140sfo,sfo,FranAu20,fumbles_rec,0,,,,,
player,201011140sfo,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,FranAu20,fumbles_forced,0,,,,,
player,201011140sfo,sfo,GoldDa99,def_int,0,,,,,
player,201011140sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201011140sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201011140sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201011140sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201011140sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201011140sfo,sfo,GoldDa99,tackles_combined,3,,,,,
player,201011140sfo,sfo,GoldDa99,tackles_solo,1,,,,,
player,201011140sfo,sfo,GoldDa99,tackles_assists,2,,,,,
player,201011140sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201011140sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201011140sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201011140sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201011140sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201011140sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201011140sfo,sfo,SpenSh20,def_int,0,,,,,
player,201011140sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201011140sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201011140sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201011140sfo,sfo,SpenSh20,pass_defended,0,,,,,
player,201011140sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201011140sfo,sfo,SpenSh20,tackles_combined,3,,,,,
player,201011140sfo,sfo,SpenSh20,tackles_solo,2,,,,,
player,201011140sfo,sfo,SpenSh20,tackles_assists,1,,,,,
player,201011140sfo,sfo,SpenSh20,tackles_loss,0,,,,,
