game,2010,9,20101107,201011070rav,mia,"Miami Dolphins",10,rav,"Baltimore Ravens",26
player,201011070rav,rav,FlacJo00,pass_cmp,20,,,,,
player,201011070rav,rav,FlacJo00,pass_att,27,,,,,
player,201011070rav,rav,FlacJo00,pass_yds,266,,,,,
player,201011070rav,rav,FlacJo00,pass_td,2,,,,,
player,201011070rav,rav,FlacJo00,pass_int,0,,,,,
player,201011070rav,rav,FlacJo00,pass_sacked,4,,,,,
player,201011070rav,rav,FlacJo00,pass_sacked_yds,23,,,,,
player,201011070rav,rav,FlacJo00,pass_long,34,,,,,
player,201011070rav,rav,FlacJo00,pass_rating,129.6,,,,,
player,201011070rav,rav,FlacJo00,rush_att,4,,,,,
player,201011070rav,rav,FlacJo00,rush_yds,7,,,,,
player,201011070rav,rav,FlacJo00,rush_td,0,,,,,
player,201011070rav,rav,FlacJo00,rush_long,7,,,,,
player,201011070rav,rav,FlacJo00,targets,0,,,,,
player,201011070rav,rav,FlacJo00,rec,0,,,,,
player,201011070rav,rav,FlacJo00,rec_yds,0,,,,,
player,201011070rav,rav,FlacJo00,rec_td,0,,,,,
player,201011070rav,rav,FlacJo00,rec_long,0,,,,,
player,201011070rav,rav,FlacJo00,fumbles,0,,,,,
player,201011070rav,rav,FlacJo00,fumbles_lost,,,,,,
player,201011070rav,rav,KochSa20,pass_cmp,1,,,,,
player,201011070rav,rav,KochSa20,pass_att,1,,,,,
player,201011070rav,rav,KochSa20,pass_yds,13,,,,,
player,201011070rav,rav,KochSa20,pass_td,0,,,,,
player,201011070rav,rav,KochSa20,pass_int,0,,,,,
player,201011070rav,rav,KochSa20,pass_sacked,0,,,,,
player,201011070rav,rav,KochSa20,pass_sacked_yds,0,,,,,
player,201011070rav,rav,KochSa20,pass_long,13,,,,,
player,201011070rav,rav,KochSa20,pass_rating,118.7,,,,,
player,201011070rav,rav,KochSa20,rush_att,1,,,,,
player,201011070rav,rav,KochSa20,rush_yds,0,,,,,
player,201011070rav,rav,KochSa20,rush_td,0,,,,,
player,201011070rav,rav,KochSa20,rush_long,0,,,,,
player,201011070rav,rav,KochSa20,targets,0,,,,,
player,201011070rav,rav,KochSa20,rec,0,,,,,
player,201011070rav,rav,KochSa20,rec_yds,0,,,,,
player,201011070rav,rav,KochSa20,rec_td,0,,,,,
player,201011070rav,rav,KochSa20,rec_long,0,,,,,
player,201011070rav,rav,KochSa20,fumbles,1,,,,,
player,201011070rav,rav,KochSa20,fumbles_lost,0,,,,,
player,201011070rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201011070rav,rav,RiceRa00,pass_att,0,,,,,
player,201011070rav,rav,RiceRa00,pass_yds,0,,,,,
player,201011070rav,rav,RiceRa00,pass_td,0,,,,,
player,201011070rav,rav,RiceRa00,pass_int,0,,,,,
player,201011070rav,rav,RiceRa00,pass_sacked,,,,,,
player,201011070rav,rav,RiceRa00,pass_sacked_yds,,,,,,
player,201011070rav,rav,RiceRa00,pass_long,0,,,,,
player,201011070rav,rav,RiceRa00,pass_rating,,,,,,
player,201011070rav,rav,RiceRa00,rush_att,22,,,,,
player,201011070rav,rav,RiceRa00,rush_yds,83,,,,,
player,201011070rav,rav,RiceRa00,rush_td,0,,,,,
player,201011070rav,rav,RiceRa00,rush_long,12,,,,,
player,201011070rav,rav,RiceRa00,targets,8,,,,,
player,201011070rav,rav,RiceRa00,rec,7,,,,,
player,201011070rav,rav,RiceRa00,rec_yds,97,,,,,
player,201011070rav,rav,RiceRa00,rec_td,0,,,,,
player,201011070rav,rav,RiceRa00,rec_long,34,,,,,
player,201011070rav,rav,RiceRa00,fumbles,0,,,,,
player,201011070rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201011070rav,rav,McGaWi00,pass_cmp,0,,,,,
player,201011070rav,rav,McGaWi00,pass_att,0,,,,,
player,201011070rav,rav,McGaWi00,pass_yds,0,,,,,
player,201011070rav,rav,McGaWi00,pass_td,0,,,,,
player,201011070rav,rav,McGaWi00,pass_int,0,,,,,
player,201011070rav,rav,McGaWi00,pass_sacked,,,,,,
player,201011070rav,rav,McGaWi00,pass_sacked_yds,,,,,,
player,201011070rav,rav,McGaWi00,pass_long,0,,,,,
player,201011070rav,rav,McGaWi00,pass_rating,,,,,,
player,201011070rav,rav,McGaWi00,rush_att,6,,,,,
player,201011070rav,rav,McGaWi00,rush_yds,24,,,,,
player,201011070rav,rav,McGaWi00,rush_td,0,,,,,
player,201011070rav,rav,McGaWi00,rush_long,14,,,,,
player,201011070rav,rav,McGaWi00,targets,3,,,,,
player,201011070rav,rav,McGaWi00,rec,3,,,,,
player,201011070rav,rav,McGaWi00,rec_yds,42,,,,,
player,201011070rav,rav,McGaWi00,rec_td,1,,,,,
player,201011070rav,rav,McGaWi00,rec_long,32,,,,,
player,201011070rav,rav,McGaWi00,fumbles,0,,,,,
player,201011070rav,rav,McGaWi00,fumbles_lost,,,,,,
player,201011070rav,rav,McClLe00,pass_cmp,0,,,,,
player,201011070rav,rav,McClLe00,pass_att,0,,,,,
player,201011070rav,rav,McClLe00,pass_yds,0,,,,,
player,201011070rav,rav,McClLe00,pass_td,0,,,,,
player,201011070rav,rav,McClLe00,pass_int,0,,,,,
player,201011070rav,rav,McClLe00,pass_sacked,,,,,,
player,201011070rav,rav,McClLe00,pass_sacked_yds,,,,,,
player,201011070rav,rav,McClLe00,pass_long,0,,,,,
player,201011070rav,rav,McClLe00,pass_rating,,,,,,
player,201011070rav,rav,McClLe00,rush_att,5,,,,,
player,201011070rav,rav,McClLe00,rush_yds,17,,,,,
player,201011070rav,rav,McClLe00,rush_td,0,,,,,
player,201011070rav,rav,McClLe00,rush_long,11,,,,,
player,201011070rav,rav,McClLe00,targets,0,,,,,
player,201011070rav,rav,McClLe00,rec,0,,,,,
player,201011070rav,rav,McClLe00,rec_yds,0,,,,,
player,201011070rav,rav,McClLe00,rec_td,0,,,,,
player,201011070rav,rav,McClLe00,rec_long,0,,,,,
player,201011070rav,rav,McClLe00,fumbles,0,,,,,
player,201011070rav,rav,McClLe00,fumbles_lost,,,,,,
player,201011070rav,rav,ReedDa00,pass_cmp,0,,,,,
player,201011070rav,rav,ReedDa00,pass_att,0,,,,,
player,201011070rav,rav,ReedDa00,pass_yds,0,,,,,
player,201011070rav,rav,ReedDa00,pass_td,0,,,,,
player,201011070rav,rav,ReedDa00,pass_int,0,,,,,
player,201011070rav,rav,ReedDa00,pass_sacked,,,,,,
player,201011070rav,rav,ReedDa00,pass_sacked_yds,,,,,,
player,201011070rav,rav,ReedDa00,pass_long,0,,,,,
player,201011070rav,rav,ReedDa00,pass_rating,,,,,,
player,201011070rav,rav,ReedDa00,rush_att,1,,,,,
player,201011070rav,rav,ReedDa00,rush_yds,15,,,,,
player,201011070rav,rav,ReedDa00,rush_td,0,,,,,
player,201011070rav,rav,ReedDa00,rush_long,15,,,,,
player,201011070rav,rav,ReedDa00,targets,0,,,,,
player,201011070rav,rav,ReedDa00,rec,0,,,,,
player,201011070rav,rav,ReedDa00,rec_yds,0,,,,,
player,201011070rav,rav,ReedDa00,rec_td,0,,,,,
player,201011070rav,rav,ReedDa00,rec_long,0,,,,,
player,201011070rav,rav,ReedDa00,fumbles,0,,,,,
player,201011070rav,rav,ReedDa00,fumbles_lost,0,,,,,
player,201011070rav,rav,MasoDe00,pass_cmp,0,,,,,
player,201011070rav,rav,MasoDe00,pass_att,0,,,,,
player,201011070rav,rav,MasoDe00,pass_yds,0,,,,,
player,201011070rav,rav,MasoDe00,pass_td,0,,,,,
player,201011070rav,rav,MasoDe00,pass_int,0,,,,,
player,201011070rav,rav,MasoDe00,pass_sacked,,,,,,
player,201011070rav,rav,MasoDe00,pass_sacked_yds,,,,,,
player,201011070rav,rav,MasoDe00,pass_long,0,,,,,
player,201011070rav,rav,MasoDe00,pass_rating,,,,,,
player,201011070rav,rav,MasoDe00,rush_att,0,,,,,
player,201011070rav,rav,MasoDe00,rush_yds,0,,,,,
player,201011070rav,rav,MasoDe00,rush_td,0,,,,,
player,201011070rav,rav,MasoDe00,rush_long,0,,,,,
player,201011070rav,rav,MasoDe00,targets,5,,,,,
player,201011070rav,rav,MasoDe00,rec,4,,,,,
player,201011070rav,rav,MasoDe00,rec_yds,42,,,,,
player,201011070rav,rav,MasoDe00,rec_td,1,,,,,
player,201011070rav,rav,MasoDe00,rec_long,12,,,,,
player,201011070rav,rav,MasoDe00,fumbles,0,,,,,
player,201011070rav,rav,MasoDe00,fumbles_lost,,,,,,
player,201011070rav,rav,HousTJ00,pass_cmp,0,,,,,
player,201011070rav,rav,HousTJ00,pass_att,0,,,,,
player,201011070rav,rav,HousTJ00,pass_yds,0,,,,,
player,201011070rav,rav,HousTJ00,pass_td,0,,,,,
player,201011070rav,rav,HousTJ00,pass_int,0,,,,,
player,201011070rav,rav,HousTJ00,pass_sacked,,,,,,
player,201011070rav,rav,HousTJ00,pass_sacked_yds,,,,,,
player,201011070rav,rav,HousTJ00,pass_long,0,,,,,
player,201011070rav,rav,HousTJ00,pass_rating,,,,,,
player,201011070rav,rav,HousTJ00,rush_att,0,,,,,
player,201011070rav,rav,HousTJ00,rush_yds,0,,,,,
player,201011070rav,rav,HousTJ00,rush_td,0,,,,,
player,201011070rav,rav,HousTJ00,rush_long,0,,,,,
player,201011070rav,rav,HousTJ00,targets,2,,,,,
player,201011070rav,rav,HousTJ00,rec,2,,,,,
player,201011070rav,rav,HousTJ00,rec_yds,34,,,,,
player,201011070rav,rav,HousTJ00,rec_td,0,,,,,
player,201011070rav,rav,HousTJ00,rec_long,23,,,,,
player,201011070rav,rav,HousTJ00,fumbles,0,,,,,
player,201011070rav,rav,HousTJ00,fumbles_lost,,,,,,
player,201011070rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201011070rav,rav,BoldAn00,pass_att,0,,,,,
player,201011070rav,rav,BoldAn00,pass_yds,0,,,,,
player,201011070rav,rav,BoldAn00,pass_td,0,,,,,
player,201011070rav,rav,BoldAn00,pass_int,0,,,,,
player,201011070rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201011070rav,rav,BoldAn00,pass_sacked_yds,,,,,,
player,201011070rav,rav,BoldAn00,pass_long,0,,,,,
player,201011070rav,rav,BoldAn00,pass_rating,,,,,,
player,201011070rav,rav,BoldAn00,rush_att,0,,,,,
player,201011070rav,rav,BoldAn00,rush_yds,0,,,,,
player,201011070rav,rav,BoldAn00,rush_td,0,,,,,
player,201011070rav,rav,BoldAn00,rush_long,0,,,,,
player,201011070rav,rav,BoldAn00,targets,7,,,,,
player,201011070rav,rav,BoldAn00,rec,2,,,,,
player,201011070rav,rav,BoldAn00,rec_yds,28,,,,,
player,201011070rav,rav,BoldAn00,rec_td,0,,,,,
player,201011070rav,rav,BoldAn00,rec_long,20,,,,,
player,201011070rav,rav,BoldAn00,fumbles,0,,,,,
player,201011070rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201011070rav,rav,HeapTo00,pass_cmp,0,,,,,
player,201011070rav,rav,HeapTo00,pass_att,0,,,,,
player,201011070rav,rav,HeapTo00,pass_yds,0,,,,,
player,201011070rav,rav,HeapTo00,pass_td,0,,,,,
player,201011070rav,rav,HeapTo00,pass_int,0,,,,,
player,201011070rav,rav,HeapTo00,pass_sacked,,,,,,
player,201011070rav,rav,HeapTo00,pass_sacked_yds,,,,,,
player,201011070rav,rav,HeapTo00,pass_long,0,,,,,
player,201011070rav,rav,HeapTo00,pass_rating,,,,,,
player,201011070rav,rav,HeapTo00,rush_att,0,,,,,
player,201011070rav,rav,HeapTo00,rush_yds,0,,,,,
player,201011070rav,rav,HeapTo00,rush_td,0,,,,,
player,201011070rav,rav,HeapTo00,rush_long,0,,,,,
player,201011070rav,rav,HeapTo00,targets,2,,,,,
player,201011070rav,rav,HeapTo00,rec,2,,,,,
player,201011070rav,rav,HeapTo00,rec_yds,23,,,,,
player,201011070rav,rav,HeapTo00,rec_td,0,,,,,
player,201011070rav,rav,HeapTo00,rec_long,12,,,,,
player,201011070rav,rav,HeapTo00,fumbles,0,,,,,
player,201011070rav,rav,HeapTo00,fumbles_lost,,,,,,
player,201011070rav,rav,WillCa99,pass_cmp,0,,,,,
player,201011070rav,rav,WillCa99,pass_att,0,,,,,
player,201011070rav,rav,WillCa99,pass_yds,0,,,,,
player,201011070rav,rav,WillCa99,pass_td,0,,,,,
player,201011070rav,rav,WillCa99,pass_int,0,,,,,
player,201011070rav,rav,WillCa99,pass_sacked,,,,,,
player,201011070rav,rav,WillCa99,pass_sacked_yds,,,,,,
player,201011070rav,rav,WillCa99,pass_long,0,,,,,
player,201011070rav,rav,WillCa99,pass_rating,,,,,,
player,201011070rav,rav,WillCa99,rush_att,0,,,,,
player,201011070rav,rav,WillCa99,rush_yds,0,,,,,
player,201011070rav,rav,WillCa99,rush_td,0,,,,,
player,201011070rav,rav,WillCa99,rush_long,0,,,,,
player,201011070rav,rav,WillCa99,targets,1,,,,,
player,201011070rav,rav,WillCa99,rec,1,,,,,
player,201011070rav,rav,WillCa99,rec_yds,13,,,,,
player,201011070rav,rav,WillCa99,rec_td,0,,,,,
player,201011070rav,rav,WillCa99,rec_long,13,,,,,
player,201011070rav,rav,WillCa99,fumbles,0,,,,,
player,201011070rav,rav,WillCa99,fumbles_lost,,,,,,
player,201011070rav,mia,WakeCa00,def_int,0,,,,,
player,201011070rav,mia,WakeCa00,def_int_yds,0,,,,,
player,201011070rav,mia,WakeCa00,def_int_td,0,,,,,
player,201011070rav,mia,WakeCa00,def_int_long,0,,,,,
player,201011070rav,mia,WakeCa00,pass_defended,0,,,,,
player,201011070rav,mia,WakeCa00,sacks,2.0,,,,,
player,201011070rav,mia,WakeCa00,tackles_combined,8,,,,,
player,201011070rav,mia,WakeCa00,tackles_solo,8,,,,,
player,201011070rav,mia,WakeCa00,tackles_assists,0,,,,,
player,201011070rav,mia,WakeCa00,tackles_loss,3,,,,,
player,201011070rav,mia,WakeCa00,qb_hits,2,,,,,
player,201011070rav,mia,WakeCa00,fumbles_rec,0,,,,,
player,201011070rav,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201011070rav,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201011070rav,mia,WakeCa00,fumbles_forced,0,,,,,
player,201011070rav,mia,DobbTi20,def_int,0,,,,,
player,201011070rav,mia,DobbTi20,def_int_yds,0,,,,,
player,201011070rav,mia,DobbTi20,def_int_td,0,,,,,
player,201011070rav,mia,DobbTi20,def_int_long,0,,,,,
player,201011070rav,mia,DobbTi20,pass_defended,0,,,,,
player,201011070rav,mia,DobbTi20,sacks,1.0,,,,,
player,201011070rav,mia,DobbTi20,tackles_combined,3,,,,,
player,201011070rav,mia,DobbTi20,tackles_solo,3,,,,,
player,201011070rav,mia,DobbTi20,tackles_assists,0,,,,,
player,201011070rav,mia,DobbTi20,tackles_loss,1,,,,,
player,201011070rav,mia,DobbTi20,qb_hits,1,,,,,
player,201011070rav,mia,DobbTi20,fumbles_rec,0,,,,,
player,201011070rav,mia,DobbTi20,fumbles_rec_yds,0,,,,,
player,201011070rav,mia,DobbTi20,fumbles_rec_td,0,,,,,
player,201011070rav,mia,DobbTi20,fumbles_forced,0,,,,,
player,201011070rav,mia,SoliPa99,def_int,0,,,,,
player,201011070rav,mia,SoliPa99,def_int_yds,0,,,,,
player,201011070rav,mia,SoliPa99,def_int_td,0,,,,,
player,201011070rav,mia,SoliPa99,def_int_long,0,,,,,
player,201011070rav,mia,SoliPa99,pass_defended,0,,,,,
player,201011070rav,mia,SoliPa99,sacks,1.0,,,,,
player,201011070rav,mia,SoliPa99,tackles_combined,3,,,,,
player,201011070rav,mia,SoliPa99,tackles_solo,2,,,,,
player,201011070rav,mia,SoliPa99,tackles_assists,1,,,,,
player,201011070rav,mia,SoliPa99,tackles_loss,2,,,,,
player,201011070rav,mia,SoliPa99,qb_hits,1,,,,,
player,201011070rav,mia,SoliPa99,fumbles_rec,0,,,,,
player,201011070rav,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201011070rav,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201011070rav,mia,SoliPa99,fumbles_forced,0,,,,,
player,201011070rav,mia,DansKa20,def_int,0,,,,,
player,201011070rav,mia,DansKa20,def_int_yds,0,,,,,
player,201011070rav,mia,DansKa20,def_int_td,0,,,,,
player,201011070rav,mia,DansKa20,def_int_long,0,,,,,
player,201011070rav,mia,DansKa20,pass_defended,0,,,,,
player,201011070rav,mia,DansKa20,sacks,0.0,,,,,
player,201011070rav,mia,DansKa20,tackles_combined,10,,,,,
player,201011070rav,mia,DansKa20,tackles_solo,10,,,,,
player,201011070rav,mia,DansKa20,tackles_assists,0,,,,,
player,201011070rav,mia,DansKa20,tackles_loss,2,,,,,
player,201011070rav,mia,DansKa20,qb_hits,0,,,,,
player,201011070rav,mia,DansKa20,fumbles_rec,0,,,,,
player,201011070rav,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201011070rav,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201011070rav,mia,DansKa20,fumbles_forced,0,,,,,
player,201011070rav,mia,ClemCh97,def_int,0,,,,,
player,201011070rav,mia,ClemCh97,def_int_yds,0,,,,,
player,201011070rav,mia,ClemCh97,def_int_td,0,,,,,
player,201011070rav,mia,ClemCh97,def_int_long,0,,,,,
player,201011070rav,mia,ClemCh97,pass_defended,0,,,,,
player,201011070rav,mia,ClemCh97,sacks,0.0,,,,,
player,201011070rav,mia,ClemCh97,tackles_combined,8,,,,,
player,201011070rav,mia,ClemCh97,tackles_solo,8,,,,,
player,201011070rav,mia,ClemCh97,tackles_assists,0,,,,,
player,201011070rav,mia,ClemCh97,tackles_loss,2,,,,,
player,201011070rav,mia,ClemCh97,qb_hits,0,,,,,
player,201011070rav,mia,ClemCh97,fumbles_rec,0,,,,,
player,201011070rav,mia,ClemCh97,fumbles_rec_yds,0,,,,,
