game,2010,12,20101128,201011280den,ram,"St. Louis Rams",36,den,"Denver Broncos",33
player,201011280den,ram,RobbFr20,def_int_td,0,,,,,
player,201011280den,ram,RobbFr20,def_int_long,0,,,,,
player,201011280den,ram,RobbFr20,pass_defended,0,,,,,
player,201011280den,ram,RobbFr20,sacks,1.0,,,,,
player,201011280den,ram,RobbFr20,tackles_combined,1,,,,,
player,201011280den,ram,RobbFr20,tackles_solo,1,,,,,
player,201011280den,ram,RobbFr20,tackles_assists,0,,,,,
player,201011280den,ram,RobbFr20,tackles_loss,1,,,,,
player,201011280den,ram,RobbFr20,qb_hits,1,,,,,
player,201011280den,ram,RobbFr20,fumbles_rec,0,,,,,
player,201011280den,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201011280den,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201011280den,ram,RobbFr20,fumbles_forced,0,,,,,
player,201011280den,ram,DahlCr99,def_int,0,,,,,
player,201011280den,ram,DahlCr99,def_int_yds,0,,,,,
player,201011280den,ram,DahlCr99,def_int_td,0,,,,,
player,201011280den,ram,DahlCr99,def_int_long,0,,,,,
player,201011280den,ram,DahlCr99,pass_defended,0,,,,,
player,201011280den,ram,DahlCr99,sacks,0.0,,,,,
player,201011280den,ram,DahlCr99,tackles_combined,7,,,,,
player,201011280den,ram,DahlCr99,tackles_solo,7,,,,,
player,201011280den,ram,DahlCr99,tackles_assists,0,,,,,
player,201011280den,ram,DahlCr99,tackles_loss,1,,,,,
player,201011280den,ram,DahlCr99,qb_hits,0,,,,,
player,201011280den,ram,DahlCr99,fumbles_rec,0,,,,,
player,201011280den,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201011280den,ram,DahlCr99,fumbles_forced,0,,,,,
player,201011280den,ram,AtogO.20,def_int,0,,,,,
player,201011280den,ram,AtogO.20,def_int_yds,0,,,,,
player,201011280den,ram,AtogO.20,def_int_td,0,,,,,
player,201011280den,ram,AtogO.20,def_int_long,0,,,,,
player,201011280den,ram,AtogO.20,pass_defended,1,,,,,
player,201011280den,ram,AtogO.20,sacks,0.0,,,,,
player,201011280den,ram,AtogO.20,tackles_combined,6,,,,,
player,201011280den,ram,AtogO.20,tackles_solo,4,,,,,
player,201011280den,ram,AtogO.20,tackles_assists,2,,,,,
player,201011280den,ram,AtogO.20,tackles_loss,0,,,,,
player,201011280den,ram,AtogO.20,qb_hits,1,,,,,
player,201011280den,ram,AtogO.20,fumbles_rec,0,,,,,
player,201011280den,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201011280den,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201011280den,ram,AtogO.20,fumbles_forced,1,,,,,
player,201011280den,ram,BartRo20,def_int,0,,,,,
player,201011280den,ram,BartRo20,def_int_yds,0,,,,,
player,201011280den,ram,BartRo20,def_int_td,0,,,,,
player,201011280den,ram,BartRo20,def_int_long,0,,,,,
player,201011280den,ram,BartRo20,pass_defended,0,,,,,
player,201011280den,ram,BartRo20,sacks,0.0,,,,,
player,201011280den,ram,BartRo20,tackles_combined,5,,,,,
player,201011280den,ram,BartRo20,tackles_solo,5,,,,,
player,201011280den,ram,BartRo20,tackles_assists,0,,,,,
player,201011280den,ram,BartRo20,tackles_loss,0,,,,,
player,201011280den,ram,BartRo20,qb_hits,0,,,,,
player,201011280den,ram,BartRo20,fumbles_rec,0,,,,,
player,201011280den,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201011280den,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201011280den,ram,BartRo20,fumbles_forced,0,,,,,
player,201011280den,ram,FletBr99,def_int,0,,,,,
player,201011280den,ram,FletBr99,def_int_yds,0,,,,,
player,201011280den,ram,FletBr99,def_int_td,0,,,,,
player,201011280den,ram,FletBr99,def_int_long,0,,,,,
player,201011280den,ram,FletBr99,pass_defended,0,,,,,
player,201011280den,ram,FletBr99,sacks,0.0,,,,,
player,201011280den,ram,FletBr99,tackles_combined,4,,,,,
player,201011280den,ram,FletBr99,tackles_solo,3,,,,,
player,201011280den,ram,FletBr99,tackles_assists,1,,,,,
player,201011280den,ram,FletBr99,tackles_loss,0,,,,,
player,201011280den,ram,FletBr99,qb_hits,0,,,,,
player,201011280den,ram,FletBr99,fumbles_rec,0,,,,,
player,201011280den,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201011280den,ram,FletBr99,fumbles_forced,0,,,,,
player,201011280den,ram,KingJu99,def_int,0,,,,,
player,201011280den,ram,KingJu99,def_int_yds,0,,,,,
player,201011280den,ram,KingJu99,def_int_td,0,,,,,
player,201011280den,ram,KingJu99,def_int_long,0,,,,,
player,201011280den,ram,KingJu99,pass_defended,0,,,,,
player,201011280den,ram,KingJu99,sacks,0.0,,,,,
player,201011280den,ram,KingJu99,tackles_combined,4,,,,,
player,201011280den,ram,KingJu99,tackles_solo,4,,,,,
player,201011280den,ram,KingJu99,tackles_assists,0,,,,,
player,201011280den,ram,KingJu99,tackles_loss,2,,,,,
player,201011280den,ram,KingJu99,qb_hits,1,,,,,
player,201011280den,ram,KingJu99,fumbles_rec,0,,,,,
player,201011280den,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201011280den,ram,KingJu99,fumbles_forced,0,,,,,
player,201011280den,ram,ChamCh99,def_int,0,,,,,
player,201011280den,ram,ChamCh99,def_int_yds,0,,,,,
player,201011280den,ram,ChamCh99,def_int_td,0,,,,,
player,201011280den,ram,ChamCh99,def_int_long,0,,,,,
player,201011280den,ram,ChamCh99,pass_defended,0,,,,,
player,201011280den,ram,ChamCh99,sacks,0.0,,,,,
player,201011280den,ram,ChamCh99,tackles_combined,3,,,,,
player,201011280den,ram,ChamCh99,tackles_solo,2,,,,,
player,201011280den,ram,ChamCh99,tackles_assists,1,,,,,
player,201011280den,ram,ChamCh99,tackles_loss,0,,,,,
player,201011280den,ram,ChamCh99,qb_hits,0,,,,,
player,201011280den,ram,ChamCh99,fumbles_rec,0,,,,,
player,201011280den,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201011280den,ram,ChamCh99,fumbles_forced,0,,,,,
player,201011280den,ram,HallJa21,def_int,0,,,,,
player,201011280den,ram,HallJa21,def_int_yds,0,,,,,
player,201011280den,ram,HallJa21,def_int_td,0,,,,,
player,201011280den,ram,HallJa21,def_int_long,0,,,,,
player,201011280den,ram,HallJa21,pass_defended,0,,,,,
player,201011280den,ram,HallJa21,sacks,0.0,,,,,
player,201011280den,ram,HallJa21,tackles_combined,3,,,,,
player,201011280den,ram,HallJa21,tackles_solo,3,,,,,
player,201011280den,ram,HallJa21,tackles_assists,0,,,,,
player,201011280den,ram,HallJa21,tackles_loss,0,,,,,
player,201011280den,ram,HallJa21,qb_hits,0,,,,,
player,201011280den,ram,HallJa21,fumbles_rec,0,,,,,
player,201011280den,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201011280den,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201011280den,ram,HallJa21,fumbles_forced,0,,,,,
player,201011280den,ram,LaurJa99,def_int,0,,,,,
player,201011280den,ram,LaurJa99,def_int_yds,0,,,,,
player,201011280den,ram,LaurJa99,def_int_td,0,,,,,
player,201011280den,ram,LaurJa99,def_int_long,0,,,,,
player,201011280den,ram,LaurJa99,pass_defended,1,,,,,
player,201011280den,ram,LaurJa99,sacks,0.0,,,,,
player,201011280den,ram,LaurJa99,tackles_combined,3,,,,,
player,201011280den,ram,LaurJa99,tackles_solo,3,,,,,
player,201011280den,ram,LaurJa99,tackles_assists,0,,,,,
player,201011280den,ram,LaurJa99,tackles_loss,1,,,,,
player,201011280den,ram,LaurJa99,qb_hits,0,,,,,
player,201011280den,ram,LaurJa99,fumbles_rec,0,,,,,
player,201011280den,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201011280den,ram,LaurJa99,fumbles_forced,0,,,,,
player,201011280den,ram,DiggNa20,def_int,0,,,,,
player,201011280den,ram,DiggNa20,def_int_yds,0,,,,,
player,201011280den,ram,DiggNa20,def_int_td,0,,,,,
player,201011280den,ram,DiggNa20,def_int_long,0,,,,,
player,201011280den,ram,DiggNa20,pass_defended,0,,,,,
player,201011280den,ram,DiggNa20,sacks,0.0,,,,,
player,201011280den,ram,DiggNa20,tackles_combined,2,,,,,
player,201011280den,ram,DiggNa20,tackles_solo,1,,,,,
player,201011280den,ram,DiggNa20,tackles_assists,1,,,,,
player,201011280den,ram,DiggNa20,tackles_loss,1,,,,,
player,201011280den,ram,DiggNa20,qb_hits,0,,,,,
player,201011280den,ram,DiggNa20,fumbles_rec,1,,,,,
player,201011280den,ram,DiggNa20,fumbles_rec_yds,3,,,,,
player,201011280den,ram,DiggNa20,fumbles_rec_td,0,,,,,
player,201011280den,ram,DiggNa20,fumbles_forced,0,,,,,
player,201011280den,ram,GranLa99,def_int,0,,,,,
player,201011280den,ram,GranLa99,def_int_yds,0,,,,,
player,201011280den,ram,GranLa99,def_int_td,0,,,,,
player,201011280den,ram,GranLa99,def_int_long,0,,,,,
player,201011280den,ram,GranLa99,pass_defended,0,,,,,
player,201011280den,ram,GranLa99,sacks,0.0,,,,,
player,201011280den,ram,GranLa99,tackles_combined,2,,,,,
player,201011280den,ram,GranLa99,tackles_solo,2,,,,,
player,201011280den,ram,GranLa99,tackles_assists,0,,,,,
player,201011280den,ram,GranLa99,tackles_loss,0,,,,,
player,201011280den,ram,GranLa99,qb_hits,0,,,,,
player,201011280den,ram,GranLa99,fumbles_rec,0,,,,,
player,201011280den,ram,GranLa99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,GranLa99,fumbles_rec_td,0,,,,,
player,201011280den,ram,GranLa99,fumbles_forced,0,,,,,
player,201011280den,ram,MurpJe99,def_int,0,,,,,
player,201011280den,ram,MurpJe99,def_int_yds,0,,,,,
player,201011280den,ram,MurpJe99,def_int_td,0,,,,,
player,201011280den,ram,MurpJe99,def_int_long,0,,,,,
player,201011280den,ram,MurpJe99,pass_defended,0,,,,,
player,201011280den,ram,MurpJe99,sacks,0.0,,,,,
player,201011280den,ram,MurpJe99,tackles_combined,2,,,,,
player,201011280den,ram,MurpJe99,tackles_solo,2,,,,,
player,201011280den,ram,MurpJe99,tackles_assists,0,,,,,
player,201011280den,ram,MurpJe99,tackles_loss,0,,,,,
player,201011280den,ram,MurpJe99,qb_hits,0,,,,,
player,201011280den,ram,MurpJe99,fumbles_rec,1,,,,,
player,201011280den,ram,MurpJe99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,MurpJe99,fumbles_rec_td,0,,,,,
player,201011280den,ram,MurpJe99,fumbles_forced,1,,,,,
player,201011280den,ram,KehlBr99,def_int,0,,,,,
player,201011280den,ram,KehlBr99,def_int_yds,0,,,,,
player,201011280den,ram,KehlBr99,def_int_td,0,,,,,
player,201011280den,ram,KehlBr99,def_int_long,0,,,,,
player,201011280den,ram,KehlBr99,pass_defended,0,,,,,
player,201011280den,ram,KehlBr99,sacks,0.0,,,,,
player,201011280den,ram,KehlBr99,tackles_combined,1,,,,,
player,201011280den,ram,KehlBr99,tackles_solo,1,,,,,
player,201011280den,ram,KehlBr99,tackles_assists,0,,,,,
player,201011280den,ram,KehlBr99,tackles_loss,0,,,,,
player,201011280den,ram,KehlBr99,qb_hits,0,,,,,
player,201011280den,ram,KehlBr99,fumbles_rec,0,,,,,
player,201011280den,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201011280den,ram,KehlBr99,fumbles_forced,0,,,,,
player,201011280den,ram,ScotDo99,def_int,0,,,,,
player,201011280den,ram,ScotDo99,def_int_yds,0,,,,,
player,201011280den,ram,ScotDo99,def_int_td,0,,,,,
player,201011280den,ram,ScotDo99,def_int_long,0,,,,,
player,201011280den,ram,ScotDo99,pass_defended,0,,,,,
player,201011280den,ram,ScotDo99,sacks,0.0,,,,,
player,201011280den,ram,ScotDo99,tackles_combined,1,,,,,
player,201011280den,ram,ScotDo99,tackles_solo,1,,,,,
player,201011280den,ram,ScotDo99,tackles_assists,0,,,,,
player,201011280den,ram,ScotDo99,tackles_loss,0,,,,,
player,201011280den,ram,ScotDo99,qb_hits,0,,,,,
player,201011280den,ram,ScotDo99,fumbles_rec,0,,,,,
player,201011280den,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201011280den,ram,ScotDo99,fumbles_forced,0,,,,,
player,201011280den,ram,StewDa00,def_int,0,,,,,
player,201011280den,ram,StewDa00,def_int_yds,0,,,,,
player,201011280den,ram,StewDa00,def_int_td,0,,,,,
player,201011280den,ram,StewDa00,def_int_long,0,,,,,
player,201011280den,ram,StewDa00,pass_defended,1,,,,,
player,201011280den,ram,StewDa00,sacks,0.0,,,,,
player,201011280den,ram,StewDa00,tackles_combined,1,,,,,
player,201011280den,ram,StewDa00,tackles_solo,1,,,,,
player,201011280den,ram,StewDa00,tackles_assists,0,,,,,
player,201011280den,ram,StewDa00,tackles_loss,0,,,,,
player,201011280den,ram,StewDa00,qb_hits,0,,,,,
player,201011280den,ram,StewDa00,fumbles_rec,0,,,,,
player,201011280den,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201011280den,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201011280den,ram,StewDa00,fumbles_forced,0,,,,,
player,201011280den,ram,VoboDa99,def_int,0,,,,,
player,201011280den,ram,VoboDa99,def_int_yds,0,,,,,
player,201011280den,ram,VoboDa99,def_int_td,0,,,,,
player,201011280den,ram,VoboDa99,def_int_long,0,,,,,
player,201011280den,ram,VoboDa99,pass_defended,0,,,,,
player,201011280den,ram,VoboDa99,sacks,0.0,,,,,
player,201011280den,ram,VoboDa99,tackles_combined,1,,,,,
player,201011280den,ram,VoboDa99,tackles_solo,1,,,,,
player,201011280den,ram,VoboDa99,tackles_assists,0,,,,,
player,201011280den,ram,VoboDa99,tackles_loss,0,,,,,
player,201011280den,ram,VoboDa99,qb_hits,0,,,,,
player,201011280den,ram,VoboDa99,fumbles_rec,0,,,,,
player,201011280den,ram,VoboDa99,fumbles_rec_yds,0,,,,,
player,201011280den,ram,VoboDa99,fumbles_rec_td,0,,,,,
player,201011280den,ram,VoboDa99,fumbles_forced,0,,,,,
player,201011280den,ram,GibsGa99,def_int,,,,,,
player,201011280den,ram,GibsGa99,def_int_yds,,,,,,
player,201011280den,ram,GibsGa99,def_int_td,,,,,,
player,201011280den,ram,GibsGa99,def_int_long,,,,,,
player,201011280den,ram,GibsGa99,pass_defended,,,,,,
player,201011280den,ram,GibsGa99,sacks,0.0,,,,,
player,201011280den,ram,GibsGa99,tackles_combined,,,,,,
player,201011280den,ram,GibsGa99,tackles_solo,,,,,,
player,201011280den,ram,GibsGa99,tackles_assists,,,,,,
player,201011280den,ram,GibsGa99,tackles_loss,2,,,,,
player,201011280den,ram,GibsGa99,qb_hits,1,,,,,
player,201011280den,ram,GibsGa99,fumbles_rec,,,,,,
player,201011280den,ram,GibsGa99,fumbles_rec_yds,,,,,,
player,201011280den,ram,GibsGa99,fumbles_rec_td,,,,,,
player,201011280den,ram,GibsGa99,fumbles_forced,,,,,,
player,201011280den,den,HaggMa20,def_int,0,,,,,
player,201011280den,den,HaggMa20,def_int_yds,0,,,,,
player,201011280den,den,HaggMa20,def_int_td,0,,,,,
player,201011280den,den,HaggMa20,def_int_long,0,,,,,
player,201011280den,den,HaggMa20,pass_defended,0,,,,,
player,201011280den,den,HaggMa20,sacks,1.0,,,,,
player,201011280den,den,HaggMa20,tackles_combined,3,,,,,
player,201011280den,den,HaggMa20,tackles_solo,3,,,,,
player,201011280den,den,HaggMa20,tackles_assists,0,,,,,
player,201011280den,den,HaggMa20,tackles_loss,0,,,,,
player,201011280den,den,HaggMa20,qb_hits,2,,,,,
player,201011280den,den,HaggMa20,fumbles_rec,0,,,,,
player,201011280den,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201011280den,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201011280den,den,HaggMa20,fumbles_forced,0,,,,,
player,201011280den,den,VickKe99,def_int,0,,,,,
player,201011280den,den,VickKe99,def_int_yds,0,,,,,
player,201011280den,den,VickKe99,def_int_td,0,,,,,
player,201011280den,den,VickKe99,def_int_long,0,,,,,
player,201011280den,den,VickKe99,pass_defended,0,,,,,
player,201011280den,den,VickKe99,sacks,1.0,,,,,
player,201011280den,den,VickKe99,tackles_combined,3,,,,,
player,201011280den,den,VickKe99,tackles_solo,3,,,,,
player,201011280den,den,VickKe99,tackles_assists,0,,,,,
player,201011280den,den,VickKe99,tackles_loss,1,,,,,
player,201011280den,den,VickKe99,qb_hits,1,,,,,
player,201011280den,den,VickKe99,fumbles_rec,0,,,,,
player,201011280den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201011280den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201011280den,den,VickKe99,fumbles_forced,0,,,,,
player,201011280den,den,WillJa99,def_int,0,,,,,
player,201011280den,den,WillJa99,def_int_yds,0,,,,,
player,201011280den,den,WillJa99,def_int_td,0,,,,,
player,201011280den,den,WillJa99,def_int_long,0,,,,,
player,201011280den,den,WillJa99,pass_defended,0,,,,,
player,201011280den,den,WillJa99,sacks,0.0,,,,,
player,201011280den,den,WillJa99,tackles_combined,8,,,,,
player,201011280den,den,WillJa99,tackles_solo,5,,,,,
player,201011280den,den,WillJa99,tackles_assists,3,,,,,
player,201011280den,den,WillJa99,tackles_loss,0,,,,,
player,201011280den,den,WillJa99,qb_hits,0,,,,,
player,201011280den,den,WillJa99,fumbles_rec,0,,,,,
player,201011280den,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201011280den,den,WillJa99,fumbles_rec_td,0,,,,,
player,201011280den,den,WillJa99,fumbles_forced,0,,,,,
player,201011280den,den,WillD.20,def_int,0,,,,,
player,201011280den,den,WillD.20,def_int_yds,0,,,,,
player,201011280den,den,WillD.20,def_int_td,0,,,,,
player,201011280den,den,WillD.20,def_int_long,0,,,,,
player,201011280den,den,WillD.20,pass_defended,2,,,,,
player,201011280den,den,WillD.20,sacks,0.0,,,,,
player,201011280den,den,WillD.20,tackles_combined,8,,,,,
player,201011280den,den,WillD.20,tackles_solo,4,,,,,
player,201011280den,den,WillD.20,tackles_assists,4,,,,,
player,201011280den,den,WillD.20,tackles_loss,1,,,,,
player,201011280den,den,WillD.20,qb_hits,0,,,,,
player,201011280den,den,WillD.20,fumbles_rec,0,,,,,
player,201011280den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201011280den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201011280den,den,WillD.20,fumbles_forced,0,,,,,
player,201011280den,den,MaysJo99,def_int,0,,,,,
player,201011280den,den,MaysJo99,def_int_yds,0,,,,,
player,201011280den,den,MaysJo99,def_int_td,0,,,,,
player,201011280den,den,MaysJo99,def_int_long,0,,,,,
player,201011280den,den,MaysJo99,pass_defended,0,,,,,
player,201011280den,den,MaysJo99,sacks,0.0,,,,,
player,201011280den,den,MaysJo99,tackles_combined,7,,,,,
player,201011280den,den,MaysJo99,tackles_solo,6,,,,,
player,201011280den,den,MaysJo99,tackles_assists,1,,,,,
player,201011280den,den,MaysJo99,tackles_loss,2,,,,,
player,201011280den,den,MaysJo99,qb_hits,1,,,,,
player,201011280den,den,MaysJo99,fumbles_rec,0,,,,,
player,201011280den,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201011280den,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201011280den,den,MaysJo99,fumbles_forced,0,,,,,
player,201011280den,den,DawkBr00,def_int,0,,,,,
player,201011280den,den,DawkBr00,def_int_yds,0,,,,,
player,201011280den,den,DawkBr00,def_int_td,0,,,,,
player,201011280den,den,DawkBr00,def_int_long,0,,,,,
player,201011280den,den,DawkBr00,pass_defended,0,,,,,
player,201011280den,den,DawkBr00,sacks,0.0,,,,,
player,201011280den,den,DawkBr00,tackles_combined,6,,,,,
player,201011280den,den,DawkBr00,tackles_solo,5,,,,,
player,201011280den,den,DawkBr00,tackles_assists,1,,,,,
player,201011280den,den,DawkBr00,tackles_loss,0,,,,,
player,201011280den,den,DawkBr00,qb_hits,0,,,,,
player,201011280den,den,DawkBr00,fumbles_rec,0,,,,,
player,201011280den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201011280den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201011280den,den,DawkBr00,fumbles_forced,0,,,,,
player,201011280den,den,JoneNa20,def_int,0,,,,,
player,201011280den,den,JoneNa20,def_int_yds,0,,,,,
player,201011280den,den,JoneNa20,def_int_td,0,,,,,
player,201011280den,den,JoneNa20,def_int_long,0,,,,,
player,201011280den,den,JoneNa20,pass_defended,0,,,,,
player,201011280den,den,JoneNa20,sacks,0.0,,,,,
player,201011280den,den,JoneNa20,tackles_combined,6,,,,,
player,201011280den,den,JoneNa20,tackles_solo,4,,,,,
player,201011280den,den,JoneNa20,tackles_assists,2,,,,,
player,201011280den,den,JoneNa20,tackles_loss,0,,,,,
player,201011280den,den,JoneNa20,qb_hits,0,,,,,
player,201011280den,den,JoneNa20,fumbles_rec,0,,,,,
player,201011280den,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201011280den,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201011280den,den,JoneNa20,fumbles_forced,0,,,,,
player,201011280den,den,HuntJa24,def_int,0,,,,,
player,201011280den,den,HuntJa24,def_int_yds,0,,,,,
player,201011280den,den,HuntJa24,def_int_td,0,,,,,
player,201011280den,den,HuntJa24,def_int_long,0,,,,,
player,201011280den,den,HuntJa24,pass_defended,0,,,,,
player,201011280den,den,HuntJa24,sacks,0.0,,,,,
player,201011280den,den,HuntJa24,tackles_combined,5,,,,,
player,201011280den,den,HuntJa24,tackles_solo,3,,,,,
player,201011280den,den,HuntJa24,tackles_assists,2,,,,,
player,201011280den,den,HuntJa24,tackles_loss,1,,,,,
player,201011280den,den,HuntJa24,qb_hits,0,,,,,
player,201011280den,den,HuntJa24,fumbles_rec,0,,,,,
player,201011280den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201011280den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201011280den,den,HuntJa24,fumbles_forced,0,,,,,
player,201011280den,den,HillRe20,def_int,0,,,,,
player,201011280den,den,HillRe20,def_int_yds,0,,,,,
player,201011280den,den,HillRe20,def_int_td,0,,,,,
player,201011280den,den,HillRe20,def_int_long,0,,,,,
player,201011280den,den,HillRe20,pass_defended,0,,,,,
player,201011280den,den,HillRe20,sacks,0.0,,,,,
player,201011280den,den,HillRe20,tackles_combined,4,,,,,
player,201011280den,den,HillRe20,tackles_solo,3,,,,,
player,201011280den,den,HillRe20,tackles_assists,1,,,,,
player,201011280den,den,HillRe20,tackles_loss,0,,,,,
player,201011280den,den,HillRe20,qb_hits,0,,,,,
player,201011280den,den,HillRe20,fumbles_rec,0,,,,,
player,201011280den,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201011280den,den,HillRe20,fumbles_rec_td,0,,,,,
player,201011280den,den,HillRe20,fumbles_forced,0,,,,,
player,201011280den,den,BailCh00,def_int,0,,,,,
player,201011280den,den,BailCh00,def_int_yds,0,,,,,
player,201011280den,den,BailCh00,def_int_td,0,,,,,
player,201011280den,den,BailCh00,def_int_long,0,,,,,
player,201011280den,den,BailCh00,pass_defended,1,,,,,
player,201011280den,den,BailCh00,sacks,0.0,,,,,
player,201011280den,den,BailCh00,tackles_combined,3,,,,,
player,201011280den,den,BailCh00,tackles_solo,3,,,,,
player,201011280den,den,BailCh00,tackles_assists,0,,,,,
player,201011280den,den,BailCh00,tackles_loss,0,,,,,
player,201011280den,den,BailCh00,qb_hits,0,,,,,
player,201011280den,den,BailCh00,fumbles_rec,0,,,,,
player,201011280den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201011280den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201011280den,den,BailCh00,fumbles_forced,0,,,,,
player,201011280den,den,CoxxPe99,def_int,0,,,,,
player,201011280den,den,CoxxPe99,def_int_yds,0,,,,,
player,201011280den,den,CoxxPe99,def_int_td,0,,,,,
player,201011280den,den,CoxxPe99,def_int_long,0,,,,,
player,201011280den,den,CoxxPe99,pass_defended,0,,,,,
player,201011280den,den,CoxxPe99,sacks,0.0,,,,,
player,201011280den,den,CoxxPe99,tackles_combined,3,,,,,
player,201011280den,den,CoxxPe99,tackles_solo,3,,,,,
player,201011280den,den,CoxxPe99,tackles_assists,0,,,,,
player,201011280den,den,CoxxPe99,tackles_loss,0,,,,,
player,201011280den,den,CoxxPe99,qb_hits,0,,,,,
player,201011280den,den,CoxxPe99,fumbles_rec,0,,,,,
player,201011280den,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201011280den,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201011280den,den,CoxxPe99,fumbles_forced,0,,,,,
player,201011280den,den,ThomSy99,def_int,0,,,,,
player,201011280den,den,ThomSy99,def_int_yds,0,,,,,
player,201011280den,den,ThomSy99,def_int_td,0,,,,,
player,201011280den,den,ThomSy99,def_int_long,0,,,,,
player,201011280den,den,ThomSy99,pass_defended,0,,,,,
player,201011280den,den,ThomSy99,sacks,0.0,,,,,
player,201011280den,den,ThomSy99,tackles_combined,3,,,,,
player,201011280den,den,ThomSy99,tackles_solo,2,,,,,
player,201011280den,den,ThomSy99,tackles_assists,1,,,,,
player,201011280den,den,ThomSy99,tackles_loss,0,,,,,
player,201011280den,den,ThomSy99,qb_hits,0,,,,,
player,201011280den,den,ThomSy99,fumbles_rec,0,,,,,
player,201011280den,den,ThomSy99,fumbles_rec_yds,0,,,,,
player,201011280den,den,ThomSy99,fumbles_rec_td,0,,,,,
player,201011280den,den,ThomSy99,fumbles_forced,0,,,,,
player,201011280den,den,WoodWe20,def_int,0,,,,,
player,201011280den,den,WoodWe20,def_int_yds,0,,,,,
player,201011280den,den,WoodWe20,def_int_td,0,,,,,
player,201011280den,den,WoodWe20,def_int_long,0,,,,,
player,201011280den,den,WoodWe20,pass_defended,0,,,,,
player,201011280den,den,WoodWe20,sacks,0.0,,,,,
player,201011280den,den,WoodWe20,tackles_combined,3,,,,,
player,201011280den,den,WoodWe20,tackles_solo,3,,,,,
player,201011280den,den,WoodWe20,tackles_assists,0,,,,,
player,201011280den,den,WoodWe20,tackles_loss,0,,,,,
player,201011280den,den,WoodWe20,qb_hits,0,,,,,
player,201011280den,den,WoodWe20,fumbles_rec,0,,,,,
player,201011280den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201011280den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201011280den,den,WoodWe20,fumbles_forced,0,,,,,
player,201011280den,den,AyerRo99,def_int,0,,,,,
player,201011280den,den,AyerRo99,def_int_yds,0,,,,,
player,201011280den,den,AyerRo99,def_int_td,0,,,,,
player,201011280den,den,AyerRo99,def_int_long,0,,,,,
player,201011280den,den,AyerRo99,pass_defended,0,,,,,
player,201011280den,den,AyerRo99,sacks,0.0,,,,,
player,201011280den,den,AyerRo99,tackles_combined,2,,,,,
player,201011280den,den,AyerRo99,tackles_solo,2,,,,,
player,201011280den,den,AyerRo99,tackles_assists,0,,,,,
player,201011280den,den,AyerRo99,tackles_loss,0,,,,,
player,201011280den,den,AyerRo99,qb_hits,0,,,,,
player,201011280den,den,AyerRo99,fumbles_rec,0,,,,,
player,201011280den,den,AyerRo99,fumbles_rec_yds,0,,,,,
