game,2010,2,20100919,201009190det,phi,"Philadelphia Eagles",35,det,"Detroit Lions",32
player,201009190det,phi,AvanJa00,rec_td,0,,,,,
player,201009190det,phi,AvanJa00,rec_long,18,,,,,
player,201009190det,phi,AvanJa00,fumbles,0,,,,,
player,201009190det,phi,AvanJa00,fumbles_lost,,,,,,
player,201009190det,phi,CeleBr00,pass_cmp,0,,,,,
player,201009190det,phi,CeleBr00,pass_att,0,,,,,
player,201009190det,phi,CeleBr00,pass_yds,0,,,,,
player,201009190det,phi,CeleBr00,pass_td,0,,,,,
player,201009190det,phi,CeleBr00,pass_int,0,,,,,
player,201009190det,phi,CeleBr00,pass_sacked,,,,,,
player,201009190det,phi,CeleBr00,pass_sacked_yds,,,,,,
player,201009190det,phi,CeleBr00,pass_long,0,,,,,
player,201009190det,phi,CeleBr00,pass_rating,,,,,,
player,201009190det,phi,CeleBr00,rush_att,0,,,,,
player,201009190det,phi,CeleBr00,rush_yds,0,,,,,
player,201009190det,phi,CeleBr00,rush_td,0,,,,,
player,201009190det,phi,CeleBr00,rush_long,0,,,,,
player,201009190det,phi,CeleBr00,targets,5,,,,,
player,201009190det,phi,CeleBr00,rec,3,,,,,
player,201009190det,phi,CeleBr00,rec_yds,27,,,,,
player,201009190det,phi,CeleBr00,rec_td,0,,,,,
player,201009190det,phi,CeleBr00,rec_long,11,,,,,
player,201009190det,phi,CeleBr00,fumbles,0,,,,,
player,201009190det,phi,CeleBr00,fumbles_lost,,,,,,
player,201009190det,phi,MaclJe00,pass_cmp,0,,,,,
player,201009190det,phi,MaclJe00,pass_att,0,,,,,
player,201009190det,phi,MaclJe00,pass_yds,0,,,,,
player,201009190det,phi,MaclJe00,pass_td,0,,,,,
player,201009190det,phi,MaclJe00,pass_int,0,,,,,
player,201009190det,phi,MaclJe00,pass_sacked,,,,,,
player,201009190det,phi,MaclJe00,pass_sacked_yds,,,,,,
player,201009190det,phi,MaclJe00,pass_long,0,,,,,
player,201009190det,phi,MaclJe00,pass_rating,,,,,,
player,201009190det,phi,MaclJe00,rush_att,0,,,,,
player,201009190det,phi,MaclJe00,rush_yds,0,,,,,
player,201009190det,phi,MaclJe00,rush_td,0,,,,,
player,201009190det,phi,MaclJe00,rush_long,0,,,,,
player,201009190det,phi,MaclJe00,targets,6,,,,,
player,201009190det,phi,MaclJe00,rec,3,,,,,
player,201009190det,phi,MaclJe00,rec_yds,26,,,,,
player,201009190det,phi,MaclJe00,rec_td,1,,,,,
player,201009190det,phi,MaclJe00,rec_long,11,,,,,
player,201009190det,phi,MaclJe00,fumbles,0,,,,,
player,201009190det,phi,MaclJe00,fumbles_lost,,,,,,
player,201009190det,phi,SchmOw00,pass_cmp,0,,,,,
player,201009190det,phi,SchmOw00,pass_att,0,,,,,
player,201009190det,phi,SchmOw00,pass_yds,0,,,,,
player,201009190det,phi,SchmOw00,pass_td,0,,,,,
player,201009190det,phi,SchmOw00,pass_int,0,,,,,
player,201009190det,phi,SchmOw00,pass_sacked,,,,,,
player,201009190det,phi,SchmOw00,pass_sacked_yds,,,,,,
player,201009190det,phi,SchmOw00,pass_long,0,,,,,
player,201009190det,phi,SchmOw00,pass_rating,,,,,,
player,201009190det,phi,SchmOw00,rush_att,0,,,,,
player,201009190det,phi,SchmOw00,rush_yds,0,,,,,
player,201009190det,phi,SchmOw00,rush_td,0,,,,,
player,201009190det,phi,SchmOw00,rush_long,0,,,,,
player,201009190det,phi,SchmOw00,targets,2,,,,,
player,201009190det,phi,SchmOw00,rec,2,,,,,
player,201009190det,phi,SchmOw00,rec_yds,21,,,,,
player,201009190det,phi,SchmOw00,rec_td,0,,,,,
player,201009190det,phi,SchmOw00,rec_long,13,,,,,
player,201009190det,phi,SchmOw00,fumbles,0,,,,,
player,201009190det,phi,SchmOw00,fumbles_lost,,,,,,
player,201009190det,phi,CoopRi00,pass_cmp,0,,,,,
player,201009190det,phi,CoopRi00,pass_att,0,,,,,
player,201009190det,phi,CoopRi00,pass_yds,0,,,,,
player,201009190det,phi,CoopRi00,pass_td,0,,,,,
player,201009190det,phi,CoopRi00,pass_int,0,,,,,
player,201009190det,phi,CoopRi00,pass_sacked,,,,,,
player,201009190det,phi,CoopRi00,pass_sacked_yds,,,,,,
player,201009190det,phi,CoopRi00,pass_long,0,,,,,
player,201009190det,phi,CoopRi00,pass_rating,,,,,,
player,201009190det,phi,CoopRi00,rush_att,0,,,,,
player,201009190det,phi,CoopRi00,rush_yds,0,,,,,
player,201009190det,phi,CoopRi00,rush_td,0,,,,,
player,201009190det,phi,CoopRi00,rush_long,0,,,,,
player,201009190det,phi,CoopRi00,targets,3,,,,,
player,201009190det,phi,CoopRi00,rec,1,,,,,
player,201009190det,phi,CoopRi00,rec_yds,20,,,,,
player,201009190det,phi,CoopRi00,rec_td,0,,,,,
player,201009190det,phi,CoopRi00,rec_long,20,,,,,
player,201009190det,phi,CoopRi00,fumbles,0,,,,,
player,201009190det,phi,CoopRi00,fumbles_lost,,,,,,
player,201009190det,phi,MillGa01,pass_cmp,0,,,,,
player,201009190det,phi,MillGa01,pass_att,0,,,,,
player,201009190det,phi,MillGa01,pass_yds,0,,,,,
player,201009190det,phi,MillGa01,pass_td,0,,,,,
player,201009190det,phi,MillGa01,pass_int,0,,,,,
player,201009190det,phi,MillGa01,pass_sacked,,,,,,
player,201009190det,phi,MillGa01,pass_sacked_yds,,,,,,
player,201009190det,phi,MillGa01,pass_long,0,,,,,
player,201009190det,phi,MillGa01,pass_rating,,,,,,
player,201009190det,phi,MillGa01,rush_att,0,,,,,
player,201009190det,phi,MillGa01,rush_yds,0,,,,,
player,201009190det,phi,MillGa01,rush_td,0,,,,,
player,201009190det,phi,MillGa01,rush_long,0,,,,,
player,201009190det,phi,MillGa01,targets,1,,,,,
player,201009190det,phi,MillGa01,rec,1,,,,,
player,201009190det,phi,MillGa01,rec_yds,14,,,,,
player,201009190det,phi,MillGa01,rec_td,0,,,,,
player,201009190det,phi,MillGa01,rec_long,14,,,,,
player,201009190det,phi,MillGa01,fumbles,0,,,,,
player,201009190det,phi,MillGa01,fumbles_lost,,,,,,
player,201009190det,phi,BellMi00,pass_cmp,0,,,,,
player,201009190det,phi,BellMi00,pass_att,0,,,,,
player,201009190det,phi,BellMi00,pass_yds,0,,,,,
player,201009190det,phi,BellMi00,pass_td,0,,,,,
player,201009190det,phi,BellMi00,pass_int,0,,,,,
player,201009190det,phi,BellMi00,pass_sacked,,,,,,
player,201009190det,phi,BellMi00,pass_sacked_yds,,,,,,
player,201009190det,phi,BellMi00,pass_long,0,,,,,
player,201009190det,phi,BellMi00,pass_rating,,,,,,
player,201009190det,phi,BellMi00,rush_att,4,,,,,
player,201009190det,phi,BellMi00,rush_yds,0,,,,,
player,201009190det,phi,BellMi00,rush_td,0,,,,,
player,201009190det,phi,BellMi00,rush_long,4,,,,,
player,201009190det,phi,BellMi00,targets,1,,,,,
player,201009190det,phi,BellMi00,rec,0,,,,,
player,201009190det,phi,BellMi00,rec_yds,0,,,,,
player,201009190det,phi,BellMi00,rec_td,0,,,,,
player,201009190det,phi,BellMi00,rec_long,0,,,,,
player,201009190det,phi,BellMi00,fumbles,0,,,,,
player,201009190det,phi,BellMi00,fumbles_lost,,,,,,
player,201009190det,det,HillSh00,pass_cmp,25,,,,,
player,201009190det,det,HillSh00,pass_att,45,,,,,
player,201009190det,det,HillSh00,pass_yds,335,,,,,
player,201009190det,det,HillSh00,pass_td,2,,,,,
player,201009190det,det,HillSh00,pass_int,2,,,,,
player,201009190det,det,HillSh00,pass_sacked,2,,,,,
player,201009190det,det,HillSh00,pass_sacked_yds,6,,,,,
player,201009190det,det,HillSh00,pass_long,75,,,,,
player,201009190det,det,HillSh00,pass_rating,75.7,,,,,
player,201009190det,det,HillSh00,rush_att,3,,,,,
player,201009190det,det,HillSh00,rush_yds,16,,,,,
player,201009190det,det,HillSh00,rush_td,0,,,,,
player,201009190det,det,HillSh00,rush_long,13,,,,,
player,201009190det,det,HillSh00,targets,0,,,,,
player,201009190det,det,HillSh00,rec,0,,,,,
player,201009190det,det,HillSh00,rec_yds,0,,,,,
player,201009190det,det,HillSh00,rec_td,0,,,,,
player,201009190det,det,HillSh00,rec_long,0,,,,,
player,201009190det,det,HillSh00,fumbles,1,,,,,
player,201009190det,det,HillSh00,fumbles_lost,0,,,,,
player,201009190det,det,BestJa00,pass_cmp,0,,,,,
player,201009190det,det,BestJa00,pass_att,0,,,,,
player,201009190det,det,BestJa00,pass_yds,0,,,,,
player,201009190det,det,BestJa00,pass_td,0,,,,,
player,201009190det,det,BestJa00,pass_int,0,,,,,
player,201009190det,det,BestJa00,pass_sacked,0,,,,,
player,201009190det,det,BestJa00,pass_sacked_yds,,,,,,
player,201009190det,det,BestJa00,pass_long,0,,,,,
player,201009190det,det,BestJa00,pass_rating,,,,,,
player,201009190det,det,BestJa00,rush_att,17,,,,,
player,201009190det,det,BestJa00,rush_yds,78,,,,,
player,201009190det,det,BestJa00,rush_td,2,,,,,
player,201009190det,det,BestJa00,rush_long,33,,,,,
player,201009190det,det,BestJa00,targets,14,,,,,
player,201009190det,det,BestJa00,rec,9,,,,,
player,201009190det,det,BestJa00,rec_yds,154,,,,,
player,201009190det,det,BestJa00,rec_td,1,,,,,
player,201009190det,det,BestJa00,rec_long,75,,,,,
player,201009190det,det,BestJa00,fumbles,0,,,,,
player,201009190det,det,BestJa00,fumbles_lost,,,,,,
player,201009190det,det,BrowAa00,pass_cmp,0,,,,,
player,201009190det,det,BrowAa00,pass_att,0,,,,,
player,201009190det,det,BrowAa00,pass_yds,0,,,,,
player,201009190det,det,BrowAa00,pass_td,0,,,,,
player,201009190det,det,BrowAa00,pass_int,0,,,,,
player,201009190det,det,BrowAa00,pass_sacked,,,,,,
player,201009190det,det,BrowAa00,pass_sacked_yds,,,,,,
player,201009190det,det,BrowAa00,pass_long,0,,,,,
player,201009190det,det,BrowAa00,pass_rating,,,,,,
player,201009190det,det,BrowAa00,rush_att,3,,,,,
player,201009190det,det,BrowAa00,rush_yds,13,,,,,
player,201009190det,det,BrowAa00,rush_td,0,,,,,
player,201009190det,det,BrowAa00,rush_long,7,,,,,
player,201009190det,det,BrowAa00,targets,3,,,,,
player,201009190det,det,BrowAa00,rec,2,,,,,
player,201009190det,det,BrowAa00,rec_yds,10,,,,,
player,201009190det,det,BrowAa00,rec_td,0,,,,,
player,201009190det,det,BrowAa00,rec_long,8,,,,,
player,201009190det,det,BrowAa00,fumbles,0,,,,,
player,201009190det,det,BrowAa00,fumbles_lost,,,,,,
player,201009190det,det,MorrMa00,pass_cmp,0,,,,,
player,201009190det,det,MorrMa00,pass_att,0,,,,,
player,201009190det,det,MorrMa00,pass_yds,0,,,,,
player,201009190det,det,MorrMa00,pass_td,0,,,,,
player,201009190det,det,MorrMa00,pass_int,0,,,,,
player,201009190det,det,MorrMa00,pass_sacked,,,,,,
player,201009190det,det,MorrMa00,pass_sacked_yds,,,,,,
player,201009190det,det,MorrMa00,pass_long,0,,,,,
player,201009190det,det,MorrMa00,pass_rating,,,,,,
player,201009190det,det,MorrMa00,rush_att,3,,,,,
player,201009190det,det,MorrMa00,rush_yds,8,,,,,
player,201009190det,det,MorrMa00,rush_td,0,,,,,
player,201009190det,det,MorrMa00,rush_long,5,,,,,
player,201009190det,det,MorrMa00,targets,0,,,,,
player,201009190det,det,MorrMa00,rec,0,,,,,
player,201009190det,det,MorrMa00,rec_yds,0,,,,,
player,201009190det,det,MorrMa00,rec_td,0,,,,,
player,201009190det,det,MorrMa00,rec_long,0,,,,,
player,201009190det,det,MorrMa00,fumbles,0,,,,,
player,201009190det,det,MorrMa00,fumbles_lost,,,,,,
player,201009190det,det,PettBr00,pass_cmp,0,,,,,
player,201009190det,det,PettBr00,pass_att,0,,,,,
player,201009190det,det,PettBr00,pass_yds,0,,,,,
player,201009190det,det,PettBr00,pass_td,0,,,,,
player,201009190det,det,PettBr00,pass_int,0,,,,,
player,201009190det,det,PettBr00,pass_sacked,,,,,,
player,201009190det,det,PettBr00,pass_sacked_yds,,,,,,
player,201009190det,det,PettBr00,pass_long,0,,,,,
player,201009190det,det,PettBr00,pass_rating,,,,,,
player,201009190det,det,PettBr00,rush_att,0,,,,,
player,201009190det,det,PettBr00,rush_yds,0,,,,,
player,201009190det,det,PettBr00,rush_td,0,,,,,
player,201009190det,det,PettBr00,rush_long,0,,,,,
player,201009190det,det,PettBr00,targets,8,,,,,
player,201009190det,det,PettBr00,rec,7,,,,,
player,201009190det,det,PettBr00,rec_yds,108,,,,,
player,201009190det,det,PettBr00,rec_td,0,,,,,
player,201009190det,det,PettBr00,rec_long,35,,,,,
player,201009190det,det,PettBr00,fumbles,0,,,,,
player,201009190det,det,PettBr00,fumbles_lost,,,,,,
player,201009190det,det,JohnCa00,pass_cmp,0,,,,,
player,201009190det,det,JohnCa00,pass_att,0,,,,,
player,201009190det,det,JohnCa00,pass_yds,0,,,,,
player,201009190det,det,JohnCa00,pass_td,0,,,,,
player,201009190det,det,JohnCa00,pass_int,0,,,,,
player,201009190det,det,JohnCa00,pass_sacked,,,,,,
player,201009190det,det,JohnCa00,pass_sacked_yds,,,,,,
player,201009190det,det,JohnCa00,pass_long,0,,,,,
player,201009190det,det,JohnCa00,pass_rating,,,,,,
player,201009190det,det,JohnCa00,rush_att,0,,,,,
player,201009190det,det,JohnCa00,rush_yds,0,,,,,
player,201009190det,det,JohnCa00,rush_td,0,,,,,
player,201009190det,det,JohnCa00,rush_long,0,,,,,
player,201009190det,det,JohnCa00,targets,11,,,,,
player,201009190det,det,JohnCa00,rec,4,,,,,
player,201009190det,det,JohnCa00,rec_yds,50,,,,,
player,201009190det,det,JohnCa00,rec_td,1,,,,,
player,201009190det,det,JohnCa00,rec_long,19,,,,,
player,201009190det,det,JohnCa00,fumbles,0,,,,,
player,201009190det,det,JohnCa00,fumbles_lost,,,,,,
player,201009190det,det,ScheTo00,pass_cmp,0,,,,,
player,201009190det,det,ScheTo00,pass_att,0,,,,,
player,201009190det,det,ScheTo00,pass_yds,0,,,,,
player,201009190det,det,ScheTo00,pass_td,0,,,,,
player,201009190det,det,ScheTo00,pass_int,0,,,,,
player,201009190det,det,ScheTo00,pass_sacked,,,,,,
player,201009190det,det,ScheTo00,pass_sacked_yds,,,,,,
player,201009190det,det,ScheTo00,pass_long,0,,,,,
player,201009190det,det,ScheTo00,pass_rating,,,,,,
player,201009190det,det,ScheTo00,rush_att,0,,,,,
player,201009190det,det,ScheTo00,rush_yds,0,,,,,
player,201009190det,det,ScheTo00,rush_td,0,,,,,
player,201009190det,det,ScheTo00,rush_long,0,,,,,
player,201009190det,det,ScheTo00,targets,4,,,,,
player,201009190det,det,ScheTo00,rec,1,,,,,
player,201009190det,det,ScheTo00,rec_yds,5,,,,,
player,201009190det,det,ScheTo00,rec_td,0,,,,,
player,201009190det,det,ScheTo00,rec_long,5,,,,,
player,201009190det,det,ScheTo00,fumbles,0,,,,,
player,201009190det,det,ScheTo00,fumbles_lost,,,,,,
player,201009190det,det,BurlNa00,pass_cmp,0,,,,,
player,201009190det,det,BurlNa00,pass_att,0,,,,,
player,201009190det,det,BurlNa00,pass_yds,0,,,,,
player,201009190det,det,BurlNa00,pass_td,0,,,,,
player,201009190det,det,BurlNa00,pass_int,0,,,,,
player,201009190det,det,BurlNa00,pass_sacked,,,,,,
player,201009190det,det,BurlNa00,pass_sacked_yds,,,,,,
player,201009190det,det,BurlNa00,pass_long,0,,,,,
player,201009190det,det,BurlNa00,pass_rating,,,,,,
player,201009190det,det,BurlNa00,rush_att,0,,,,,
player,201009190det,det,BurlNa00,rush_yds,0,,,,,
player,201009190det,det,BurlNa00,rush_td,0,,,,,
player,201009190det,det,BurlNa00,rush_long,0,,,,,
player,201009190det,det,BurlNa00,targets,1,,,,,
player,201009190det,det,BurlNa00,rec,1,,,,,
player,201009190det,det,BurlNa00,rec_yds,4,,,,,
player,201009190det,det,BurlNa00,rec_td,0,,,,,
player,201009190det,det,BurlNa00,rec_long,4,,,,,
player,201009190det,det,BurlNa00,fumbles,0,,,,,
player,201009190det,det,BurlNa00,fumbles_lost,,,,,,
player,201009190det,det,JohnBr02,pass_cmp,0,,,,,
player,201009190det,det,JohnBr02,pass_att,0,,,,,
player,201009190det,det,JohnBr02,pass_yds,0,,,,,
player,201009190det,det,JohnBr02,pass_td,0,,,,,
player,201009190det,det,JohnBr02,pass_int,0,,,,,
player,201009190det,det,JohnBr02,pass_sacked,,,,,,
player,201009190det,det,JohnBr02,pass_sacked_yds,,,,,,
player,201009190det,det,JohnBr02,pass_long,0,,,,,
player,201009190det,det,JohnBr02,pass_rating,,,,,,
player,201009190det,det,JohnBr02,rush_att,0,,,,,
player,201009190det,det,JohnBr02,rush_yds,0,,,,,
player,201009190det,det,JohnBr02,rush_td,0,,,,,
player,201009190det,det,JohnBr02,rush_long,0,,,,,
player,201009190det,det,JohnBr02,targets,4,,,,,
player,201009190det,det,JohnBr02,rec,1,,,,,
player,201009190det,det,JohnBr02,rec_yds,4,,,,,
player,201009190det,det,JohnBr02,rec_td,0,,,,,
player,201009190det,det,JohnBr02,rec_long,4,,,,,
player,201009190det,det,JohnBr02,fumbles,0,,,,,
player,201009190det,det,JohnBr02,fumbles_lost,,,,,,
player,201009190det,phi,HobbEl20,def_int,1,,,,,
player,201009190det,phi,HobbEl20,def_int_yds,0,,,,,
player,201009190det,phi,HobbEl20,def_int_td,0,,,,,
player,201009190det,phi,HobbEl20,def_int_long,0,,,,,
player,201009190det,phi,HobbEl20,pass_defended,1,,,,,
player,201009190det,phi,HobbEl20,sacks,0.0,,,,,
player,201009190det,phi,HobbEl20,tackles_combined,6,,,,,
player,201009190det,phi,HobbEl20,tackles_solo,4,,,,,
player,201009190det,phi,HobbEl20,tackles_assists,2,,,,,
player,201009190det,phi,HobbEl20,tackles_loss,0,,,,,
player,201009190det,phi,HobbEl20,qb_hits,0,,,,,
player,201009190det,phi,HobbEl20,fumbles_rec,0,,,,,
player,201009190det,phi,HobbEl20,fumbles_rec_yds,0,,,,,
player,201009190det,phi,HobbEl20,fumbles_rec_td,0,,,,,
player,201009190det,phi,HobbEl20,fumbles_forced,0,,,,,
player,201009190det,phi,AlleNa99,def_int,1,,,,,
player,201009190det,phi,AlleNa99,def_int_yds,0,,,,,
player,201009190det,phi,AlleNa99,def_int_td,0,,,,,
player,201009190det,phi,AlleNa99,def_int_long,0,,,,,
player,201009190det,phi,AlleNa99,pass_defended,2,,,,,
player,201009190det,phi,AlleNa99,sacks,0.0,,,,,
player,201009190det,phi,AlleNa99,tackles_combined,3,,,,,
player,201009190det,phi,AlleNa99,tackles_solo,3,,,,,
player,201009190det,phi,AlleNa99,tackles_assists,0,,,,,
player,201009190det,phi,AlleNa99,tackles_loss,0,,,,,
player,201009190det,phi,AlleNa99,qb_hits,0,,,,,
player,201009190det,phi,AlleNa99,fumbles_rec,0,,,,,
player,201009190det,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201009190det,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201009190det,phi,AlleNa99,fumbles_forced,0,,,,,
player,201009190det,phi,GrahBr99,def_int,0,,,,,
player,201009190det,phi,GrahBr99,def_int_yds,0,,,,,
player,201009190det,phi,GrahBr99,def_int_td,0,,,,,
player,201009190det,phi,GrahBr99,def_int_long,0,,,,,
player,201009190det,phi,GrahBr99,pass_defended,0,,,,,
player,201009190det,phi,GrahBr99,sacks,1.0,,,,,
player,201009190det,phi,GrahBr99,tackles_combined,2,,,,,
player,201009190det,phi,GrahBr99,tackles_solo,2,,,,,
player,201009190det,phi,GrahBr99,tackles_assists,0,,,,,
player,201009190det,phi,GrahBr99,tackles_loss,1,,,,,
player,201009190det,phi,GrahBr99,qb_hits,2,,,,,
player,201009190det,phi,GrahBr99,fumbles_rec,0,,,,,
player,201009190det,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201009190det,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201009190det,phi,GrahBr99,fumbles_forced,0,,,,,
player,201009190det,phi,ThomJu20,def_int,0,,,,,
player,201009190det,phi,ThomJu20,def_int_yds,0,,,,,
player,201009190det,phi,ThomJu20,def_int_td,0,,,,,
player,201009190det,phi,ThomJu20,def_int_long,0,,,,,
player,201009190det,phi,ThomJu20,pass_defended,0,,,,,
player,201009190det,phi,ThomJu20,sacks,1.0,,,,,
player,201009190det,phi,ThomJu20,tackles_combined,2,,,,,
player,201009190det,phi,ThomJu20,tackles_solo,2,,,,,
player,201009190det,phi,ThomJu20,tackles_assists,0,,,,,
player,201009190det,phi,ThomJu20,tackles_loss,0,,,,,
player,201009190det,phi,ThomJu20,qb_hits,2,,,,,
player,201009190det,phi,ThomJu20,fumbles_rec,0,,,,,
player,201009190det,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201009190det,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201009190det,phi,ThomJu20,fumbles_forced,1,,,,,
player,201009190det,phi,GaitOm20,def_int,0,,,,,
player,201009190det,phi,GaitOm20,def_int_yds,0,,,,,
player,201009190det,phi,GaitOm20,def_int_td,0,,,,,
player,201009190det,phi,GaitOm20,def_int_long,0,,,,,
player,201009190det,phi,GaitOm20,pass_defended,0,,,,,
player,201009190det,phi,GaitOm20,sacks,0.0,,,,,
player,201009190det,phi,GaitOm20,tackles_combined,12,,,,,
player,201009190det,phi,GaitOm20,tackles_solo,12,,,,,
player,201009190det,phi,GaitOm20,tackles_assists,0,,,,,
player,201009190det,phi,GaitOm20,tackles_loss,2,,,,,
player,201009190det,phi,GaitOm20,qb_hits,0,,,,,
player,201009190det,phi,GaitOm20,fumbles_rec,0,,,,,
player,201009190det,phi,GaitOm20,fumbles_rec_yds,0,,,,,
player,201009190det,phi,GaitOm20,fumbles_rec_td,0,,,,,
player,201009190det,phi,GaitOm20,fumbles_forced,0,,,,,
