game,2010,11,20101121,201011210dal,det,"Detroit Lions",19,dal,"Dallas Cowboys",35
player,201011210dal,det,LogaSt00,pass_rating,,,,,,
player,201011210dal,det,LogaSt00,rush_att,1,,,,,
player,201011210dal,det,LogaSt00,rush_yds,4,,,,,
player,201011210dal,det,LogaSt00,rush_td,0,,,,,
player,201011210dal,det,LogaSt00,rush_long,4,,,,,
player,201011210dal,det,LogaSt00,targets,0,,,,,
player,201011210dal,det,LogaSt00,rec,0,,,,,
player,201011210dal,det,LogaSt00,rec_yds,0,,,,,
player,201011210dal,det,LogaSt00,rec_td,0,,,,,
player,201011210dal,det,LogaSt00,rec_long,0,,,,,
player,201011210dal,det,LogaSt00,fumbles,0,,,,,
player,201011210dal,det,LogaSt00,fumbles_lost,,,,,,
player,201011210dal,det,BestJa00,pass_cmp,0,,,,,
player,201011210dal,det,BestJa00,pass_att,0,,,,,
player,201011210dal,det,BestJa00,pass_yds,0,,,,,
player,201011210dal,det,BestJa00,pass_td,0,,,,,
player,201011210dal,det,BestJa00,pass_int,0,,,,,
player,201011210dal,det,BestJa00,pass_sacked,0,,,,,
player,201011210dal,det,BestJa00,pass_sacked_yds,,,,,,
player,201011210dal,det,BestJa00,pass_long,0,,,,,
player,201011210dal,det,BestJa00,pass_rating,,,,,,
player,201011210dal,det,BestJa00,rush_att,3,,,,,
player,201011210dal,det,BestJa00,rush_yds,2,,,,,
player,201011210dal,det,BestJa00,rush_td,0,,,,,
player,201011210dal,det,BestJa00,rush_long,2,,,,,
player,201011210dal,det,BestJa00,targets,5,,,,,
player,201011210dal,det,BestJa00,rec,4,,,,,
player,201011210dal,det,BestJa00,rec_yds,15,,,,,
player,201011210dal,det,BestJa00,rec_td,0,,,,,
player,201011210dal,det,BestJa00,rec_long,13,,,,,
player,201011210dal,det,BestJa00,fumbles,0,,,,,
player,201011210dal,det,BestJa00,fumbles_lost,,,,,,
player,201011210dal,det,PettBr00,pass_cmp,0,,,,,
player,201011210dal,det,PettBr00,pass_att,0,,,,,
player,201011210dal,det,PettBr00,pass_yds,0,,,,,
player,201011210dal,det,PettBr00,pass_td,0,,,,,
player,201011210dal,det,PettBr00,pass_int,0,,,,,
player,201011210dal,det,PettBr00,pass_sacked,,,,,,
player,201011210dal,det,PettBr00,pass_sacked_yds,,,,,,
player,201011210dal,det,PettBr00,pass_long,0,,,,,
player,201011210dal,det,PettBr00,pass_rating,,,,,,
player,201011210dal,det,PettBr00,rush_att,0,,,,,
player,201011210dal,det,PettBr00,rush_yds,0,,,,,
player,201011210dal,det,PettBr00,rush_td,0,,,,,
player,201011210dal,det,PettBr00,rush_long,0,,,,,
player,201011210dal,det,PettBr00,targets,9,,,,,
player,201011210dal,det,PettBr00,rec,8,,,,,
player,201011210dal,det,PettBr00,rec_yds,75,,,,,
player,201011210dal,det,PettBr00,rec_td,0,,,,,
player,201011210dal,det,PettBr00,rec_long,20,,,,,
player,201011210dal,det,PettBr00,fumbles,0,,,,,
player,201011210dal,det,PettBr00,fumbles_lost,,,,,,
player,201011210dal,det,JohnCa00,pass_cmp,0,,,,,
player,201011210dal,det,JohnCa00,pass_att,0,,,,,
player,201011210dal,det,JohnCa00,pass_yds,0,,,,,
player,201011210dal,det,JohnCa00,pass_td,0,,,,,
player,201011210dal,det,JohnCa00,pass_int,0,,,,,
player,201011210dal,det,JohnCa00,pass_sacked,,,,,,
player,201011210dal,det,JohnCa00,pass_sacked_yds,,,,,,
player,201011210dal,det,JohnCa00,pass_long,0,,,,,
player,201011210dal,det,JohnCa00,pass_rating,,,,,,
player,201011210dal,det,JohnCa00,rush_att,0,,,,,
player,201011210dal,det,JohnCa00,rush_yds,0,,,,,
player,201011210dal,det,JohnCa00,rush_td,0,,,,,
player,201011210dal,det,JohnCa00,rush_long,0,,,,,
player,201011210dal,det,JohnCa00,targets,10,,,,,
player,201011210dal,det,JohnCa00,rec,6,,,,,
player,201011210dal,det,JohnCa00,rec_yds,46,,,,,
player,201011210dal,det,JohnCa00,rec_td,1,,,,,
player,201011210dal,det,JohnCa00,rec_long,14,,,,,
player,201011210dal,det,JohnCa00,fumbles,0,,,,,
player,201011210dal,det,JohnCa00,fumbles_lost,,,,,,
player,201011210dal,det,ScheTo00,pass_cmp,0,,,,,
player,201011210dal,det,ScheTo00,pass_att,0,,,,,
player,201011210dal,det,ScheTo00,pass_yds,0,,,,,
player,201011210dal,det,ScheTo00,pass_td,0,,,,,
player,201011210dal,det,ScheTo00,pass_int,0,,,,,
player,201011210dal,det,ScheTo00,pass_sacked,,,,,,
player,201011210dal,det,ScheTo00,pass_sacked_yds,,,,,,
player,201011210dal,det,ScheTo00,pass_long,0,,,,,
player,201011210dal,det,ScheTo00,pass_rating,,,,,,
player,201011210dal,det,ScheTo00,rush_att,0,,,,,
player,201011210dal,det,ScheTo00,rush_yds,0,,,,,
player,201011210dal,det,ScheTo00,rush_td,0,,,,,
player,201011210dal,det,ScheTo00,rush_long,0,,,,,
player,201011210dal,det,ScheTo00,targets,1,,,,,
player,201011210dal,det,ScheTo00,rec,1,,,,,
player,201011210dal,det,ScheTo00,rec_yds,10,,,,,
player,201011210dal,det,ScheTo00,rec_td,0,,,,,
player,201011210dal,det,ScheTo00,rec_long,10,,,,,
player,201011210dal,det,ScheTo00,fumbles,0,,,,,
player,201011210dal,det,ScheTo00,fumbles_lost,,,,,,
player,201011210dal,dal,KitnJo00,pass_cmp,18,,,,,
player,201011210dal,dal,KitnJo00,pass_att,24,,,,,
player,201011210dal,dal,KitnJo00,pass_yds,147,,,,,
player,201011210dal,dal,KitnJo00,pass_td,3,,,,,
player,201011210dal,dal,KitnJo00,pass_int,0,,,,,
player,201011210dal,dal,KitnJo00,pass_sacked,2,,,,,
player,201011210dal,dal,KitnJo00,pass_sacked_yds,16,,,,,
player,201011210dal,dal,KitnJo00,pass_long,24,,,,,
player,201011210dal,dal,KitnJo00,pass_rating,129.7,,,,,
player,201011210dal,dal,KitnJo00,rush_att,4,,,,,
player,201011210dal,dal,KitnJo00,rush_yds,40,,,,,
player,201011210dal,dal,KitnJo00,rush_td,1,,,,,
player,201011210dal,dal,KitnJo00,rush_long,29,,,,,
player,201011210dal,dal,KitnJo00,targets,0,,,,,
player,201011210dal,dal,KitnJo00,rec,0,,,,,
player,201011210dal,dal,KitnJo00,rec_yds,0,,,,,
player,201011210dal,dal,KitnJo00,rec_td,0,,,,,
player,201011210dal,dal,KitnJo00,rec_long,0,,,,,
player,201011210dal,dal,KitnJo00,fumbles,0,,,,,
player,201011210dal,dal,KitnJo00,fumbles_lost,,,,,,
player,201011210dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201011210dal,dal,JoneFe00,pass_att,0,,,,,
player,201011210dal,dal,JoneFe00,pass_yds,0,,,,,
player,201011210dal,dal,JoneFe00,pass_td,0,,,,,
player,201011210dal,dal,JoneFe00,pass_int,0,,,,,
player,201011210dal,dal,JoneFe00,pass_sacked,,,,,,
player,201011210dal,dal,JoneFe00,pass_sacked_yds,,,,,,
player,201011210dal,dal,JoneFe00,pass_long,0,,,,,
player,201011210dal,dal,JoneFe00,pass_rating,,,,,,
player,201011210dal,dal,JoneFe00,rush_att,11,,,,,
player,201011210dal,dal,JoneFe00,rush_yds,51,,,,,
player,201011210dal,dal,JoneFe00,rush_td,0,,,,,
player,201011210dal,dal,JoneFe00,rush_long,14,,,,,
player,201011210dal,dal,JoneFe00,targets,3,,,,,
player,201011210dal,dal,JoneFe00,rec,3,,,,,
player,201011210dal,dal,JoneFe00,rec_yds,35,,,,,
player,201011210dal,dal,JoneFe00,rec_td,0,,,,,
player,201011210dal,dal,JoneFe00,rec_long,24,,,,,
player,201011210dal,dal,JoneFe00,fumbles,1,,,,,
player,201011210dal,dal,JoneFe00,fumbles_lost,1,,,,,
player,201011210dal,dal,BarbMa01,pass_cmp,0,,,,,
player,201011210dal,dal,BarbMa01,pass_att,0,,,,,
player,201011210dal,dal,BarbMa01,pass_yds,0,,,,,
player,201011210dal,dal,BarbMa01,pass_td,0,,,,,
player,201011210dal,dal,BarbMa01,pass_int,0,,,,,
player,201011210dal,dal,BarbMa01,pass_sacked,0,,,,,
player,201011210dal,dal,BarbMa01,pass_sacked_yds,,,,,,
player,201011210dal,dal,BarbMa01,pass_long,0,,,,,
player,201011210dal,dal,BarbMa01,pass_rating,,,,,,
player,201011210dal,dal,BarbMa01,rush_att,13,,,,,
player,201011210dal,dal,BarbMa01,rush_yds,36,,,,,
player,201011210dal,dal,BarbMa01,rush_td,0,,,,,
player,201011210dal,dal,BarbMa01,rush_long,24,,,,,
player,201011210dal,dal,BarbMa01,targets,2,,,,,
player,201011210dal,dal,BarbMa01,rec,1,,,,,
player,201011210dal,dal,BarbMa01,rec_yds,15,,,,,
player,201011210dal,dal,BarbMa01,rec_td,0,,,,,
player,201011210dal,dal,BarbMa01,rec_long,15,,,,,
player,201011210dal,dal,BarbMa01,fumbles,0,,,,,
player,201011210dal,dal,BarbMa01,fumbles_lost,,,,,,
player,201011210dal,dal,ChoiTa00,pass_cmp,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_att,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_yds,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_td,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_int,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_sacked,,,,,,
player,201011210dal,dal,ChoiTa00,pass_sacked_yds,,,,,,
player,201011210dal,dal,ChoiTa00,pass_long,0,,,,,
player,201011210dal,dal,ChoiTa00,pass_rating,,,,,,
player,201011210dal,dal,ChoiTa00,rush_att,2,,,,,
player,201011210dal,dal,ChoiTa00,rush_yds,7,,,,,
player,201011210dal,dal,ChoiTa00,rush_td,0,,,,,
player,201011210dal,dal,ChoiTa00,rush_long,5,,,,,
player,201011210dal,dal,ChoiTa00,targets,2,,,,,
player,201011210dal,dal,ChoiTa00,rec,2,,,,,
player,201011210dal,dal,ChoiTa00,rec_yds,14,,,,,
player,201011210dal,dal,ChoiTa00,rec_td,0,,,,,
player,201011210dal,dal,ChoiTa00,rec_long,9,,,,,
player,201011210dal,dal,ChoiTa00,fumbles,0,,,,,
player,201011210dal,dal,ChoiTa00,fumbles_lost,,,,,,
player,201011210dal,dal,WittJa00,pass_cmp,0,,,,,
player,201011210dal,dal,WittJa00,pass_att,0,,,,,
player,201011210dal,dal,WittJa00,pass_yds,0,,,,,
player,201011210dal,dal,WittJa00,pass_td,0,,,,,
player,201011210dal,dal,WittJa00,pass_int,0,,,,,
player,201011210dal,dal,WittJa00,pass_sacked,,,,,,
player,201011210dal,dal,WittJa00,pass_sacked_yds,,,,,,
player,201011210dal,dal,WittJa00,pass_long,0,,,,,
player,201011210dal,dal,WittJa00,pass_rating,,,,,,
player,201011210dal,dal,WittJa00,rush_att,0,,,,,
player,201011210dal,dal,WittJa00,rush_yds,0,,,,,
player,201011210dal,dal,WittJa00,rush_td,0,,,,,
player,201011210dal,dal,WittJa00,rush_long,0,,,,,
player,201011210dal,dal,WittJa00,targets,5,,,,,
player,201011210dal,dal,WittJa00,rec,4,,,,,
player,201011210dal,dal,WittJa00,rec_yds,48,,,,,
player,201011210dal,dal,WittJa00,rec_td,0,,,,,
player,201011210dal,dal,WittJa00,rec_long,16,,,,,
player,201011210dal,dal,WittJa00,fumbles,0,,,,,
player,201011210dal,dal,WittJa00,fumbles_lost,,,,,,
player,201011210dal,dal,WillRo04,pass_cmp,0,,,,,
player,201011210dal,dal,WillRo04,pass_att,0,,,,,
player,201011210dal,dal,WillRo04,pass_yds,0,,,,,
player,201011210dal,dal,WillRo04,pass_td,0,,,,,
player,201011210dal,dal,WillRo04,pass_int,0,,,,,
player,201011210dal,dal,WillRo04,pass_sacked,,,,,,
player,201011210dal,dal,WillRo04,pass_sacked_yds,,,,,,
player,201011210dal,dal,WillRo04,pass_long,0,,,,,
player,201011210dal,dal,WillRo04,pass_rating,,,,,,
player,201011210dal,dal,WillRo04,rush_att,0,,,,,
player,201011210dal,dal,WillRo04,rush_yds,0,,,,,
player,201011210dal,dal,WillRo04,rush_td,0,,,,,
player,201011210dal,dal,WillRo04,rush_long,0,,,,,
player,201011210dal,dal,WillRo04,targets,2,,,,,
player,201011210dal,dal,WillRo04,rec,2,,,,,
player,201011210dal,dal,WillRo04,rec_yds,20,,,,,
player,201011210dal,dal,WillRo04,rec_td,0,,,,,
player,201011210dal,dal,WillRo04,rec_long,15,,,,,
player,201011210dal,dal,WillRo04,fumbles,1,,,,,
player,201011210dal,dal,WillRo04,fumbles_lost,0,,,,,
player,201011210dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201011210dal,dal,BryaDe01,pass_att,0,,,,,
player,201011210dal,dal,BryaDe01,pass_yds,0,,,,,
player,201011210dal,dal,BryaDe01,pass_td,0,,,,,
player,201011210dal,dal,BryaDe01,pass_int,0,,,,,
player,201011210dal,dal,BryaDe01,pass_sacked,,,,,,
player,201011210dal,dal,BryaDe01,pass_sacked_yds,,,,,,
player,201011210dal,dal,BryaDe01,pass_long,0,,,,,
player,201011210dal,dal,BryaDe01,pass_rating,,,,,,
player,201011210dal,dal,BryaDe01,rush_att,0,,,,,
player,201011210dal,dal,BryaDe01,rush_yds,0,,,,,
player,201011210dal,dal,BryaDe01,rush_td,0,,,,,
player,201011210dal,dal,BryaDe01,rush_long,0,,,,,
player,201011210dal,dal,BryaDe01,targets,4,,,,,
player,201011210dal,dal,BryaDe01,rec,3,,,,,
player,201011210dal,dal,BryaDe01,rec_yds,8,,,,,
player,201011210dal,dal,BryaDe01,rec_td,1,,,,,
player,201011210dal,dal,BryaDe01,rec_long,12,,,,,
player,201011210dal,dal,BryaDe01,fumbles,0,,,,,
player,201011210dal,dal,BryaDe01,fumbles_lost,,,,,,
player,201011210dal,dal,AustMi00,pass_cmp,0,,,,,
player,201011210dal,dal,AustMi00,pass_att,0,,,,,
player,201011210dal,dal,AustMi00,pass_yds,0,,,,,
player,201011210dal,dal,AustMi00,pass_td,0,,,,,
player,201011210dal,dal,AustMi00,pass_int,0,,,,,
player,201011210dal,dal,AustMi00,pass_sacked,,,,,,
player,201011210dal,dal,AustMi00,pass_sacked_yds,,,,,,
player,201011210dal,dal,AustMi00,pass_long,0,,,,,
player,201011210dal,dal,AustMi00,pass_rating,,,,,,
player,201011210dal,dal,AustMi00,rush_att,0,,,,,
player,201011210dal,dal,AustMi00,rush_yds,0,,,,,
player,201011210dal,dal,AustMi00,rush_td,0,,,,,
player,201011210dal,dal,AustMi00,rush_long,0,,,,,
player,201011210dal,dal,AustMi00,targets,3,,,,,
player,201011210dal,dal,AustMi00,rec,2,,,,,
player,201011210dal,dal,AustMi00,rec_yds,7,,,,,
player,201011210dal,dal,AustMi00,rec_td,2,,,,,
player,201011210dal,dal,AustMi00,rec_long,4,,,,,
player,201011210dal,dal,AustMi00,fumbles,0,,,,,
player,201011210dal,dal,AustMi00,fumbles_lost,,,,,,
player,201011210dal,dal,GronCh00,pass_cmp,0,,,,,
player,201011210dal,dal,GronCh00,pass_att,0,,,,,
player,201011210dal,dal,GronCh00,pass_yds,0,,,,,
player,201011210dal,dal,GronCh00,pass_td,0,,,,,
player,201011210dal,dal,GronCh00,pass_int,0,,,,,
player,201011210dal,dal,GronCh00,pass_sacked,,,,,,
player,201011210dal,dal,GronCh00,pass_sacked_yds,,,,,,
player,201011210dal,dal,GronCh00,pass_long,0,,,,,
player,201011210dal,dal,GronCh00,pass_rating,,,,,,
player,201011210dal,dal,GronCh00,rush_att,0,,,,,
player,201011210dal,dal,GronCh00,rush_yds,0,,,,,
player,201011210dal,dal,GronCh00,rush_td,0,,,,,
player,201011210dal,dal,GronCh00,rush_long,0,,,,,
player,201011210dal,dal,GronCh00,targets,3,,,,,
player,201011210dal,dal,GronCh00,rec,1,,,,,
player,201011210dal,dal,GronCh00,rec_yds,0,,,,,
player,201011210dal,dal,GronCh00,rec_td,0,,,,,
player,201011210dal,dal,GronCh00,rec_long,0,,,,,
player,201011210dal,dal,GronCh00,fumbles,0,,,,,
player,201011210dal,dal,GronCh00,fumbles_lost,,,,,,
player,201011210dal,det,JackLa98,def_int,0,,,,,
player,201011210dal,det,JackLa98,def_int_yds,0,,,,,
player,201011210dal,det,JackLa98,def_int_td,0,,,,,
player,201011210dal,det,JackLa98,def_int_long,0,,,,,
player,201011210dal,det,JackLa98,pass_defended,0,,,,,
player,201011210dal,det,JackLa98,sacks,1.5,,,,,
player,201011210dal,det,JackLa98,tackles_combined,2,,,,,
player,201011210dal,det,JackLa98,tackles_solo,1,,,,,
player,201011210dal,det,JackLa98,tackles_assists,1,,,,,
player,201011210dal,det,JackLa98,tackles_loss,1,,,,,
player,201011210dal,det,JackLa98,qb_hits,2,,,,,
player,201011210dal,det,JackLa98,fumbles_rec,0,,,,,
player,201011210dal,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201011210dal,det,JackLa98,fumbles_rec_td,0,,,,,
player,201011210dal,det,JackLa98,fumbles_forced,0,,,,,
player,201011210dal,det,SuhxNd99,def_int,0,,,,,
player,201011210dal,det,SuhxNd99,def_int_yds,0,,,,,
player,201011210dal,det,SuhxNd99,def_int_td,0,,,,,
player,201011210dal,det,SuhxNd99,def_int_long,0,,,,,
player,201011210dal,det,SuhxNd99,pass_defended,0,,,,,
player,201011210dal,det,SuhxNd99,sacks,0.5,,,,,
player,201011210dal,det,SuhxNd99,tackles_combined,8,,,,,
player,201011210dal,det,SuhxNd99,tackles_solo,5,,,,,
player,201011210dal,det,SuhxNd99,tackles_assists,3,,,,,
player,201011210dal,det,SuhxNd99,tackles_loss,0,,,,,
player,201011210dal,det,SuhxNd99,qb_hits,1,,,,,
player,201011210dal,det,SuhxNd99,fumbles_rec,0,,,,,
player,201011210dal,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201011210dal,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201011210dal,det,SuhxNd99,fumbles_forced,0,,,,,
player,201011210dal,det,LevyDe99,def_int,0,,,,,
player,201011210dal,det,LevyDe99,def_int_yds,0,,,,,
player,201011210dal,det,LevyDe99,def_int_td,0,,,,,
player,201011210dal,det,LevyDe99,def_int_long,0,,,,,
player,201011210dal,det,LevyDe99,pass_defended,0,,,,,
player,201011210dal,det,LevyDe99,sacks,0.0,,,,,
player,201011210dal,det,LevyDe99,tackles_combined,7,,,,,
player,201011210dal,det,LevyDe99,tackles_solo,6,,,,,
player,201011210dal,det,LevyDe99,tackles_assists,1,,,,,
player,201011210dal,det,LevyDe99,tackles_loss,0,,,,,
player,201011210dal,det,LevyDe99,qb_hits,0,,,,,
player,201011210dal,det,LevyDe99,fumbles_rec,1,,,,,
player,201011210dal,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201011210dal,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201011210dal,det,LevyDe99,fumbles_forced,0,,,,,
player,201011210dal,det,PeteJu00,def_int,0,,,,,
player,201011210dal,det,PeteJu00,def_int_yds,0,,,,,
player,201011210dal,det,PeteJu00,def_int_td,0,,,,,
player,201011210dal,det,PeteJu00,def_int_long,0,,,,,
player,201011210dal,det,PeteJu00,pass_defended,0,,,,,
player,201011210dal,det,PeteJu00,sacks,0.0,,,,,
player,201011210dal,det,PeteJu00,tackles_combined,7,,,,,
player,201011210dal,det,PeteJu00,tackles_solo,4,,,,,
player,201011210dal,det,PeteJu00,tackles_assists,3,,,,,
player,201011210dal,det,PeteJu00,tackles_loss,1,,,,,
player,201011210dal,det,PeteJu00,qb_hits,0,,,,,
player,201011210dal,det,PeteJu00,fumbles_rec,0,,,,,
player,201011210dal,det,PeteJu00,fumbles_rec_yds,0,,,,,
player,201011210dal,det,PeteJu00,fumbles_rec_td,0,,,,,
player,201011210dal,det,PeteJu00,fumbles_forced,0,,,,,
player,201011210dal,det,PalmAs99,def_int,0,,,,,
player,201011210dal,det,PalmAs99,def_int_yds,0,,,,,
