game,2010,12,20101128,201011280atl,gnb,"Green Bay Packers",17,atl,"Atlanta Falcons",20
player,201011280atl,gnb,JennGr00,pass_int,0,,,,,
player,201011280atl,gnb,JennGr00,pass_sacked,,,,,,
player,201011280atl,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,JennGr00,pass_long,0,,,,,
player,201011280atl,gnb,JennGr00,pass_rating,,,,,,
player,201011280atl,gnb,JennGr00,rush_att,0,,,,,
player,201011280atl,gnb,JennGr00,rush_yds,0,,,,,
player,201011280atl,gnb,JennGr00,rush_td,0,,,,,
player,201011280atl,gnb,JennGr00,rush_long,0,,,,,
player,201011280atl,gnb,JennGr00,targets,8,,,,,
player,201011280atl,gnb,JennGr00,rec,5,,,,,
player,201011280atl,gnb,JennGr00,rec_yds,119,,,,,
player,201011280atl,gnb,JennGr00,rec_td,0,,,,,
player,201011280atl,gnb,JennGr00,rec_long,35,,,,,
player,201011280atl,gnb,JennGr00,fumbles,2,,,,,
player,201011280atl,gnb,JennGr00,fumbles_lost,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_cmp,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_att,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_yds,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_td,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_int,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_sacked,,,,,,
player,201011280atl,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,NelsJo00,pass_long,0,,,,,
player,201011280atl,gnb,NelsJo00,pass_rating,,,,,,
player,201011280atl,gnb,NelsJo00,rush_att,0,,,,,
player,201011280atl,gnb,NelsJo00,rush_yds,0,,,,,
player,201011280atl,gnb,NelsJo00,rush_td,0,,,,,
player,201011280atl,gnb,NelsJo00,rush_long,0,,,,,
player,201011280atl,gnb,NelsJo00,targets,5,,,,,
player,201011280atl,gnb,NelsJo00,rec,5,,,,,
player,201011280atl,gnb,NelsJo00,rec_yds,61,,,,,
player,201011280atl,gnb,NelsJo00,rec_td,1,,,,,
player,201011280atl,gnb,NelsJo00,rec_long,28,,,,,
player,201011280atl,gnb,NelsJo00,fumbles,0,,,,,
player,201011280atl,gnb,NelsJo00,fumbles_lost,,,,,,
player,201011280atl,gnb,JoneJa04,pass_cmp,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_att,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_yds,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_td,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_int,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_sacked,,,,,,
player,201011280atl,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201011280atl,gnb,JoneJa04,pass_long,0,,,,,
player,201011280atl,gnb,JoneJa04,pass_rating,,,,,,
player,201011280atl,gnb,JoneJa04,rush_att,0,,,,,
player,201011280atl,gnb,JoneJa04,rush_yds,0,,,,,
player,201011280atl,gnb,JoneJa04,rush_td,0,,,,,
player,201011280atl,gnb,JoneJa04,rush_long,0,,,,,
player,201011280atl,gnb,JoneJa04,targets,8,,,,,
player,201011280atl,gnb,JoneJa04,rec,5,,,,,
player,201011280atl,gnb,JoneJa04,rec_yds,44,,,,,
player,201011280atl,gnb,JoneJa04,rec_td,0,,,,,
player,201011280atl,gnb,JoneJa04,rec_long,18,,,,,
player,201011280atl,gnb,JoneJa04,fumbles,0,,,,,
player,201011280atl,gnb,JoneJa04,fumbles_lost,,,,,,
player,201011280atl,gnb,SwaiBr00,pass_cmp,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_att,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_yds,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_td,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_int,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_sacked,,,,,,
player,201011280atl,gnb,SwaiBr00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,SwaiBr00,pass_long,0,,,,,
player,201011280atl,gnb,SwaiBr00,pass_rating,,,,,,
player,201011280atl,gnb,SwaiBr00,rush_att,0,,,,,
player,201011280atl,gnb,SwaiBr00,rush_yds,0,,,,,
player,201011280atl,gnb,SwaiBr00,rush_td,0,,,,,
player,201011280atl,gnb,SwaiBr00,rush_long,0,,,,,
player,201011280atl,gnb,SwaiBr00,targets,2,,,,,
player,201011280atl,gnb,SwaiBr00,rec,2,,,,,
player,201011280atl,gnb,SwaiBr00,rec_yds,40,,,,,
player,201011280atl,gnb,SwaiBr00,rec_td,0,,,,,
player,201011280atl,gnb,SwaiBr00,rec_long,31,,,,,
player,201011280atl,gnb,SwaiBr00,fumbles,0,,,,,
player,201011280atl,gnb,SwaiBr00,fumbles_lost,,,,,,
player,201011280atl,gnb,QuarAn00,pass_cmp,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_att,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_yds,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_td,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_int,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_sacked,,,,,,
player,201011280atl,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,QuarAn00,pass_long,0,,,,,
player,201011280atl,gnb,QuarAn00,pass_rating,,,,,,
player,201011280atl,gnb,QuarAn00,rush_att,0,,,,,
player,201011280atl,gnb,QuarAn00,rush_yds,0,,,,,
player,201011280atl,gnb,QuarAn00,rush_td,0,,,,,
player,201011280atl,gnb,QuarAn00,rush_long,0,,,,,
player,201011280atl,gnb,QuarAn00,targets,3,,,,,
player,201011280atl,gnb,QuarAn00,rec,3,,,,,
player,201011280atl,gnb,QuarAn00,rec_yds,35,,,,,
player,201011280atl,gnb,QuarAn00,rec_td,0,,,,,
player,201011280atl,gnb,QuarAn00,rec_long,19,,,,,
player,201011280atl,gnb,QuarAn00,fumbles,0,,,,,
player,201011280atl,gnb,QuarAn00,fumbles_lost,,,,,,
player,201011280atl,gnb,DrivDo00,pass_cmp,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_att,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_yds,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_td,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_int,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_sacked,,,,,,
player,201011280atl,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,DrivDo00,pass_long,0,,,,,
player,201011280atl,gnb,DrivDo00,pass_rating,,,,,,
player,201011280atl,gnb,DrivDo00,rush_att,0,,,,,
player,201011280atl,gnb,DrivDo00,rush_yds,0,,,,,
player,201011280atl,gnb,DrivDo00,rush_td,0,,,,,
player,201011280atl,gnb,DrivDo00,rush_long,0,,,,,
player,201011280atl,gnb,DrivDo00,targets,3,,,,,
player,201011280atl,gnb,DrivDo00,rec,2,,,,,
player,201011280atl,gnb,DrivDo00,rec_yds,26,,,,,
player,201011280atl,gnb,DrivDo00,rec_td,0,,,,,
player,201011280atl,gnb,DrivDo00,rec_long,17,,,,,
player,201011280atl,gnb,DrivDo00,fumbles,0,,,,,
player,201011280atl,gnb,DrivDo00,fumbles_lost,,,,,,
player,201011280atl,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_att,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_yds,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_td,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_int,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_sacked,,,,,,
player,201011280atl,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,KuhnJo00,pass_long,0,,,,,
player,201011280atl,gnb,KuhnJo00,pass_rating,,,,,,
player,201011280atl,gnb,KuhnJo00,rush_att,0,,,,,
player,201011280atl,gnb,KuhnJo00,rush_yds,0,,,,,
player,201011280atl,gnb,KuhnJo00,rush_td,0,,,,,
player,201011280atl,gnb,KuhnJo00,rush_long,0,,,,,
player,201011280atl,gnb,KuhnJo00,targets,1,,,,,
player,201011280atl,gnb,KuhnJo00,rec,1,,,,,
player,201011280atl,gnb,KuhnJo00,rec_yds,9,,,,,
player,201011280atl,gnb,KuhnJo00,rec_td,0,,,,,
player,201011280atl,gnb,KuhnJo00,rec_long,9,,,,,
player,201011280atl,gnb,KuhnJo00,fumbles,0,,,,,
player,201011280atl,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201011280atl,gnb,NancDi00,pass_cmp,0,,,,,
player,201011280atl,gnb,NancDi00,pass_att,0,,,,,
player,201011280atl,gnb,NancDi00,pass_yds,0,,,,,
player,201011280atl,gnb,NancDi00,pass_td,0,,,,,
player,201011280atl,gnb,NancDi00,pass_int,0,,,,,
player,201011280atl,gnb,NancDi00,pass_sacked,,,,,,
player,201011280atl,gnb,NancDi00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,NancDi00,pass_long,0,,,,,
player,201011280atl,gnb,NancDi00,pass_rating,,,,,,
player,201011280atl,gnb,NancDi00,rush_att,1,,,,,
player,201011280atl,gnb,NancDi00,rush_yds,0,,,,,
player,201011280atl,gnb,NancDi00,rush_td,0,,,,,
player,201011280atl,gnb,NancDi00,rush_long,0,,,,,
player,201011280atl,gnb,NancDi00,targets,0,,,,,
player,201011280atl,gnb,NancDi00,rec,0,,,,,
player,201011280atl,gnb,NancDi00,rec_yds,0,,,,,
player,201011280atl,gnb,NancDi00,rec_td,0,,,,,
player,201011280atl,gnb,NancDi00,rec_long,0,,,,,
player,201011280atl,gnb,NancDi00,fumbles,0,,,,,
player,201011280atl,gnb,NancDi00,fumbles_lost,,,,,,
player,201011280atl,gnb,JohnQu00,pass_cmp,,,,,,
player,201011280atl,gnb,JohnQu00,pass_att,,,,,,
player,201011280atl,gnb,JohnQu00,pass_yds,,,,,,
player,201011280atl,gnb,JohnQu00,pass_td,,,,,,
player,201011280atl,gnb,JohnQu00,pass_int,,,,,,
player,201011280atl,gnb,JohnQu00,pass_sacked,,,,,,
player,201011280atl,gnb,JohnQu00,pass_sacked_yds,,,,,,
player,201011280atl,gnb,JohnQu00,pass_long,,,,,,
player,201011280atl,gnb,JohnQu00,pass_rating,,,,,,
player,201011280atl,gnb,JohnQu00,rush_att,,,,,,
player,201011280atl,gnb,JohnQu00,rush_yds,,,,,,
player,201011280atl,gnb,JohnQu00,rush_td,,,,,,
player,201011280atl,gnb,JohnQu00,rush_long,,,,,,
player,201011280atl,gnb,JohnQu00,targets,1,,,,,
player,201011280atl,gnb,JohnQu00,rec,0,,,,,
player,201011280atl,gnb,JohnQu00,rec_yds,0,,,,,
player,201011280atl,gnb,JohnQu00,rec_td,0,,,,,
player,201011280atl,gnb,JohnQu00,rec_long,,,,,,
player,201011280atl,gnb,JohnQu00,fumbles,,,,,,
player,201011280atl,gnb,JohnQu00,fumbles_lost,,,,,,
player,201011280atl,atl,RyanMa00,pass_cmp,24,,,,,
player,201011280atl,atl,RyanMa00,pass_att,28,,,,,
player,201011280atl,atl,RyanMa00,pass_yds,197,,,,,
player,201011280atl,atl,RyanMa00,pass_td,1,,,,,
player,201011280atl,atl,RyanMa00,pass_int,0,,,,,
player,201011280atl,atl,RyanMa00,pass_sacked,2,,,,,
player,201011280atl,atl,RyanMa00,pass_sacked_yds,20,,,,,
player,201011280atl,atl,RyanMa00,pass_long,21,,,,,
player,201011280atl,atl,RyanMa00,pass_rating,107.9,,,,,
player,201011280atl,atl,RyanMa00,rush_att,0,,,,,
player,201011280atl,atl,RyanMa00,rush_yds,0,,,,,
player,201011280atl,atl,RyanMa00,rush_td,0,,,,,
player,201011280atl,atl,RyanMa00,rush_long,0,,,,,
player,201011280atl,atl,RyanMa00,targets,0,,,,,
player,201011280atl,atl,RyanMa00,rec,0,,,,,
player,201011280atl,atl,RyanMa00,rec_yds,0,,,,,
player,201011280atl,atl,RyanMa00,rec_td,0,,,,,
player,201011280atl,atl,RyanMa00,rec_long,0,,,,,
player,201011280atl,atl,RyanMa00,fumbles,0,,,,,
player,201011280atl,atl,RyanMa00,fumbles_lost,,,,,,
player,201011280atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201011280atl,atl,TurnMi00,pass_att,0,,,,,
player,201011280atl,atl,TurnMi00,pass_yds,0,,,,,
player,201011280atl,atl,TurnMi00,pass_td,0,,,,,
player,201011280atl,atl,TurnMi00,pass_int,0,,,,,
player,201011280atl,atl,TurnMi00,pass_sacked,,,,,,
player,201011280atl,atl,TurnMi00,pass_sacked_yds,,,,,,
player,201011280atl,atl,TurnMi00,pass_long,0,,,,,
player,201011280atl,atl,TurnMi00,pass_rating,,,,,,
player,201011280atl,atl,TurnMi00,rush_att,23,,,,,
player,201011280atl,atl,TurnMi00,rush_yds,110,,,,,
player,201011280atl,atl,TurnMi00,rush_td,1,,,,,
player,201011280atl,atl,TurnMi00,rush_long,26,,,,,
player,201011280atl,atl,TurnMi00,targets,1,,,,,
player,201011280atl,atl,TurnMi00,rec,1,,,,,
player,201011280atl,atl,TurnMi00,rec_yds,4,,,,,
player,201011280atl,atl,TurnMi00,rec_td,0,,,,,
player,201011280atl,atl,TurnMi00,rec_long,4,,,,,
player,201011280atl,atl,TurnMi00,fumbles,0,,,,,
player,201011280atl,atl,TurnMi00,fumbles_lost,,,,,,
player,201011280atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201011280atl,atl,SnelJa00,pass_att,0,,,,,
player,201011280atl,atl,SnelJa00,pass_yds,0,,,,,
player,201011280atl,atl,SnelJa00,pass_td,0,,,,,
player,201011280atl,atl,SnelJa00,pass_int,0,,,,,
player,201011280atl,atl,SnelJa00,pass_sacked,,,,,,
player,201011280atl,atl,SnelJa00,pass_sacked_yds,,,,,,
player,201011280atl,atl,SnelJa00,pass_long,0,,,,,
player,201011280atl,atl,SnelJa00,pass_rating,,,,,,
player,201011280atl,atl,SnelJa00,rush_att,4,,,,,
player,201011280atl,atl,SnelJa00,rush_yds,7,,,,,
player,201011280atl,atl,SnelJa00,rush_td,0,,,,,
player,201011280atl,atl,SnelJa00,rush_long,6,,,,,
player,201011280atl,atl,SnelJa00,targets,4,,,,,
player,201011280atl,atl,SnelJa00,rec,4,,,,,
player,201011280atl,atl,SnelJa00,rec_yds,32,,,,,
player,201011280atl,atl,SnelJa00,rec_td,0,,,,,
player,201011280atl,atl,SnelJa00,rec_long,12,,,,,
player,201011280atl,atl,SnelJa00,fumbles,0,,,,,
player,201011280atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201011280atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201011280atl,atl,GonzTo00,pass_att,0,,,,,
player,201011280atl,atl,GonzTo00,pass_yds,0,,,,,
player,201011280atl,atl,GonzTo00,pass_td,0,,,,,
player,201011280atl,atl,GonzTo00,pass_int,0,,,,,
player,201011280atl,atl,GonzTo00,pass_sacked,,,,,,
player,201011280atl,atl,GonzTo00,pass_sacked_yds,,,,,,
player,201011280atl,atl,GonzTo00,pass_long,0,,,,,
player,201011280atl,atl,GonzTo00,pass_rating,,,,,,
player,201011280atl,atl,GonzTo00,rush_att,0,,,,,
player,201011280atl,atl,GonzTo00,rush_yds,0,,,,,
player,201011280atl,atl,GonzTo00,rush_td,0,,,,,
player,201011280atl,atl,GonzTo00,rush_long,0,,,,,
player,201011280atl,atl,GonzTo00,targets,6,,,,,
player,201011280atl,atl,GonzTo00,rec,6,,,,,
player,201011280atl,atl,GonzTo00,rec_yds,51,,,,,
player,201011280atl,atl,GonzTo00,rec_td,1,,,,,
player,201011280atl,atl,GonzTo00,rec_long,21,,,,,
player,201011280atl,atl,GonzTo00,fumbles,0,,,,,
player,201011280atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201011280atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201011280atl,atl,WhitRo00,pass_att,0,,,,,
player,201011280atl,atl,WhitRo00,pass_yds,0,,,,,
player,201011280atl,atl,WhitRo00,pass_td,0,,,,,
player,201011280atl,atl,WhitRo00,pass_int,0,,,,,
player,201011280atl,atl,WhitRo00,pass_sacked,,,,,,
player,201011280atl,atl,WhitRo00,pass_sacked_yds,,,,,,
player,201011280atl,atl,WhitRo00,pass_long,0,,,,,
player,201011280atl,atl,WhitRo00,pass_rating,,,,,,
player,201011280atl,atl,WhitRo00,rush_att,0,,,,,
player,201011280atl,atl,WhitRo00,rush_yds,0,,,,,
player,201011280atl,atl,WhitRo00,rush_td,0,,,,,
player,201011280atl,atl,WhitRo00,rush_long,0,,,,,
player,201011280atl,atl,WhitRo00,targets,7,,,,,
player,201011280atl,atl,WhitRo00,rec,5,,,,,
player,201011280atl,atl,WhitRo00,rec_yds,49,,,,,
player,201011280atl,atl,WhitRo00,rec_td,0,,,,,
player,201011280atl,atl,WhitRo00,rec_long,14,,,,,
player,201011280atl,atl,WhitRo00,fumbles,0,,,,,
player,201011280atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201011280atl,atl,JenkMi00,pass_cmp,0,,,,,
player,201011280atl,atl,JenkMi00,pass_att,0,,,,,
player,201011280atl,atl,JenkMi00,pass_yds,0,,,,,
player,201011280atl,atl,JenkMi00,pass_td,0,,,,,
player,201011280atl,atl,JenkMi00,pass_int,0,,,,,
player,201011280atl,atl,JenkMi00,pass_sacked,,,,,,
player,201011280atl,atl,JenkMi00,pass_sacked_yds,,,,,,
player,201011280atl,atl,JenkMi00,pass_long,0,,,,,
player,201011280atl,atl,JenkMi00,pass_rating,,,,,,
player,201011280atl,atl,JenkMi00,rush_att,0,,,,,
player,201011280atl,atl,JenkMi00,rush_yds,0,,,,,
player,201011280atl,atl,JenkMi00,rush_td,0,,,,,
player,201011280atl,atl,JenkMi00,rush_long,0,,,,,
player,201011280atl,atl,JenkMi00,targets,4,,,,,
player,201011280atl,atl,JenkMi00,rec,3,,,,,
player,201011280atl,atl,JenkMi00,rec_yds,24,,,,,
player,201011280atl,atl,JenkMi00,rec_td,0,,,,,
player,201011280atl,atl,JenkMi00,rec_long,14,,,,,
player,201011280atl,atl,JenkMi00,fumbles,0,,,,,
player,201011280atl,atl,JenkMi00,fumbles_lost,,,,,,
player,201011280atl,atl,MughOv00,pass_cmp,0,,,,,
player,201011280atl,atl,MughOv00,pass_att,0,,,,,
player,201011280atl,atl,MughOv00,pass_yds,0,,,,,
player,201011280atl,atl,MughOv00,pass_td,0,,,,,
player,201011280atl,atl,MughOv00,pass_int,0,,,,,
player,201011280atl,atl,MughOv00,pass_sacked,,,,,,
player,201011280atl,atl,MughOv00,pass_sacked_yds,,,,,,
player,201011280atl,atl,MughOv00,pass_long,0,,,,,
player,201011280atl,atl,MughOv00,pass_rating,,,,,,
player,201011280atl,atl,MughOv00,rush_att,0,,,,,
player,201011280atl,atl,MughOv00,rush_yds,0,,,,,
player,201011280atl,atl,MughOv00,rush_td,0,,,,,
player,201011280atl,atl,MughOv00,rush_long,0,,,,,
player,201011280atl,atl,MughOv00,targets,1,,,,,
player,201011280atl,atl,MughOv00,rec,1,,,,,
player,201011280atl,atl,MughOv00,rec_yds,16,,,,,
player,201011280atl,atl,MughOv00,rec_td,0,,,,,
player,201011280atl,atl,MughOv00,rec_long,16,,,,,
player,201011280atl,atl,MughOv00,fumbles,0,,,,,
player,201011280atl,atl,MughOv00,fumbles_lost,,,,,,
player,201011280atl,atl,PeelJu00,pass_cmp,0,,,,,
player,201011280atl,atl,PeelJu00,pass_att,0,,,,,
player,201011280atl,atl,PeelJu00,pass_yds,0,,,,,
player,201011280atl,atl,PeelJu00,pass_td,0,,,,,
player,201011280atl,atl,PeelJu00,pass_int,0,,,,,
player,201011280atl,atl,PeelJu00,pass_sacked,,,,,,
player,201011280atl,atl,PeelJu00,pass_sacked_yds,,,,,,
player,201011280atl,atl,PeelJu00,pass_long,0,,,,,
player,201011280atl,atl,PeelJu00,pass_rating,,,,,,
player,201011280atl,atl,PeelJu00,rush_att,0,,,,,
player,201011280atl,atl,PeelJu00,rush_yds,0,,,,,
player,201011280atl,atl,PeelJu00,rush_td,0,,,,,
player,201011280atl,atl,PeelJu00,rush_long,0,,,,,
player,201011280atl,atl,PeelJu00,targets,1,,,,,
player,201011280atl,atl,PeelJu00,rec,1,,,,,
player,201011280atl,atl,PeelJu00,rec_yds,14,,,,,
player,201011280atl,atl,PeelJu00,rec_td,0,,,,,
player,201011280atl,atl,PeelJu00,rec_long,14,,,,,
player,201011280atl,atl,PeelJu00,fumbles,0,,,,,
player,201011280atl,atl,PeelJu00,fumbles_lost,,,,,,
player,201011280atl,atl,DougHa00,pass_cmp,0,,,,,
player,201011280atl,atl,DougHa00,pass_att,0,,,,,
player,201011280atl,atl,DougHa00,pass_yds,0,,,,,
player,201011280atl,atl,DougHa00,pass_td,0,,,,,
player,201011280atl,atl,DougHa00,pass_int,0,,,,,
player,201011280atl,atl,DougHa00,pass_sacked,,,,,,
player,201011280atl,atl,DougHa00,pass_sacked_yds,,,,,,
player,201011280atl,atl,DougHa00,pass_long,0,,,,,
player,201011280atl,atl,DougHa00,pass_rating,,,,,,
player,201011280atl,atl,DougHa00,rush_att,0,,,,,
player,201011280atl,atl,DougHa00,rush_yds,0,,,,,
player,201011280atl,atl,DougHa00,rush_td,0,,,,,
player,201011280atl,atl,DougHa00,rush_long,0,,,,,
player,201011280atl,atl,DougHa00,targets,3,,,,,
player,201011280atl,atl,DougHa00,rec,2,,,,,
player,201011280atl,atl,DougHa00,rec_yds,7,,,,,
player,201011280atl,atl,DougHa00,rec_td,0,,,,,
player,201011280atl,atl,DougHa00,rec_long,4,,,,,
player,201011280atl,atl,DougHa00,fumbles,0,,,,,
player,201011280atl,atl,DougHa00,fumbles_lost,,,,,,
player,201011280atl,atl,JohnGa01,pass_cmp,0,,,,,
player,201011280atl,atl,JohnGa01,pass_att,0,,,,,
player,201011280atl,atl,JohnGa01,pass_yds,0,,,,,
player,201011280atl,atl,JohnGa01,pass_td,0,,,,,
player,201011280atl,atl,JohnGa01,pass_int,0,,,,,
player,201011280atl,atl,JohnGa01,pass_sacked,,,,,,
player,201011280atl,atl,JohnGa01,pass_sacked_yds,,,,,,
player,201011280atl,atl,JohnGa01,pass_long,0,,,,,
player,201011280atl,atl,JohnGa01,pass_rating,,,,,,
player,201011280atl,atl,JohnGa01,rush_att,0,,,,,
player,201011280atl,atl,JohnGa01,rush_yds,0,,,,,
player,201011280atl,atl,JohnGa01,rush_td,0,,,,,
player,201011280atl,atl,JohnGa01,rush_long,0,,,,,
player,201011280atl,atl,JohnGa01,targets,1,,,,,
player,201011280atl,atl,JohnGa01,rec,1,,,,,
player,201011280atl,atl,JohnGa01,rec_yds,0,,,,,
player,201011280atl,atl,JohnGa01,rec_td,0,,,,,
player,201011280atl,atl,JohnGa01,rec_long,0,,,,,
player,201011280atl,atl,JohnGa01,fumbles,1,,,,,
player,201011280atl,atl,JohnGa01,fumbles_lost,0,,,,,
player,201011280atl,gnb,ZombFr00,def_int,0,,,,,
player,201011280atl,gnb,ZombFr00,def_int_yds,0,,,,,
player,201011280atl,gnb,ZombFr00,def_int_td,0,,,,,
player,201011280atl,gnb,ZombFr00,def_int_long,0,,,,,
player,201011280atl,gnb,ZombFr00,pass_defended,0,,,,,
player,201011280atl,gnb,ZombFr00,sacks,1.0,,,,,
player,201011280atl,gnb,ZombFr00,tackles_combined,7,,,,,
