game,2010,7,20101024,201010240oti,phi,"Philadelphia Eagles",19,oti,"Tennessee Titans",37
player,201010240oti,phi,AlleNa99,fumbles_rec,0,,,,,
player,201010240oti,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201010240oti,phi,AlleNa99,fumbles_forced,0,,,,,
player,201010240oti,phi,SimsEr20,def_int,0,,,,,
player,201010240oti,phi,SimsEr20,def_int_yds,0,,,,,
player,201010240oti,phi,SimsEr20,def_int_td,0,,,,,
player,201010240oti,phi,SimsEr20,def_int_long,0,,,,,
player,201010240oti,phi,SimsEr20,pass_defended,1,,,,,
player,201010240oti,phi,SimsEr20,sacks,0.0,,,,,
player,201010240oti,phi,SimsEr20,tackles_combined,6,,,,,
player,201010240oti,phi,SimsEr20,tackles_solo,4,,,,,
player,201010240oti,phi,SimsEr20,tackles_assists,2,,,,,
player,201010240oti,phi,SimsEr20,tackles_loss,1,,,,,
player,201010240oti,phi,SimsEr20,qb_hits,0,,,,,
player,201010240oti,phi,SimsEr20,fumbles_rec,0,,,,,
player,201010240oti,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,SimsEr20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,SimsEr20,fumbles_forced,0,,,,,
player,201010240oti,phi,FokoMo99,def_int,0,,,,,
player,201010240oti,phi,FokoMo99,def_int_yds,0,,,,,
player,201010240oti,phi,FokoMo99,def_int_td,0,,,,,
player,201010240oti,phi,FokoMo99,def_int_long,0,,,,,
player,201010240oti,phi,FokoMo99,pass_defended,0,,,,,
player,201010240oti,phi,FokoMo99,sacks,0.0,,,,,
player,201010240oti,phi,FokoMo99,tackles_combined,5,,,,,
player,201010240oti,phi,FokoMo99,tackles_solo,4,,,,,
player,201010240oti,phi,FokoMo99,tackles_assists,1,,,,,
player,201010240oti,phi,FokoMo99,tackles_loss,0,,,,,
player,201010240oti,phi,FokoMo99,qb_hits,0,,,,,
player,201010240oti,phi,FokoMo99,fumbles_rec,0,,,,,
player,201010240oti,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201010240oti,phi,FokoMo99,fumbles_forced,0,,,,,
player,201010240oti,phi,PattMi20,def_int,0,,,,,
player,201010240oti,phi,PattMi20,def_int_yds,0,,,,,
player,201010240oti,phi,PattMi20,def_int_td,0,,,,,
player,201010240oti,phi,PattMi20,def_int_long,0,,,,,
player,201010240oti,phi,PattMi20,pass_defended,0,,,,,
player,201010240oti,phi,PattMi20,sacks,0.0,,,,,
player,201010240oti,phi,PattMi20,tackles_combined,4,,,,,
player,201010240oti,phi,PattMi20,tackles_solo,3,,,,,
player,201010240oti,phi,PattMi20,tackles_assists,1,,,,,
player,201010240oti,phi,PattMi20,tackles_loss,0,,,,,
player,201010240oti,phi,PattMi20,qb_hits,0,,,,,
player,201010240oti,phi,PattMi20,fumbles_rec,0,,,,,
player,201010240oti,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,PattMi20,fumbles_forced,0,,,,,
player,201010240oti,phi,BradSt99,def_int,0,,,,,
player,201010240oti,phi,BradSt99,def_int_yds,0,,,,,
player,201010240oti,phi,BradSt99,def_int_td,0,,,,,
player,201010240oti,phi,BradSt99,def_int_long,0,,,,,
player,201010240oti,phi,BradSt99,pass_defended,0,,,,,
player,201010240oti,phi,BradSt99,sacks,0.0,,,,,
player,201010240oti,phi,BradSt99,tackles_combined,2,,,,,
player,201010240oti,phi,BradSt99,tackles_solo,2,,,,,
player,201010240oti,phi,BradSt99,tackles_assists,0,,,,,
player,201010240oti,phi,BradSt99,tackles_loss,0,,,,,
player,201010240oti,phi,BradSt99,qb_hits,0,,,,,
player,201010240oti,phi,BradSt99,fumbles_rec,0,,,,,
player,201010240oti,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201010240oti,phi,BradSt99,fumbles_forced,0,,,,,
player,201010240oti,phi,HansJo20,def_int,0,,,,,
player,201010240oti,phi,HansJo20,def_int_yds,0,,,,,
player,201010240oti,phi,HansJo20,def_int_td,0,,,,,
player,201010240oti,phi,HansJo20,def_int_long,0,,,,,
player,201010240oti,phi,HansJo20,pass_defended,0,,,,,
player,201010240oti,phi,HansJo20,sacks,0.0,,,,,
player,201010240oti,phi,HansJo20,tackles_combined,2,,,,,
player,201010240oti,phi,HansJo20,tackles_solo,2,,,,,
player,201010240oti,phi,HansJo20,tackles_assists,0,,,,,
player,201010240oti,phi,HansJo20,tackles_loss,0,,,,,
player,201010240oti,phi,HansJo20,qb_hits,0,,,,,
player,201010240oti,phi,HansJo20,fumbles_rec,0,,,,,
player,201010240oti,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,HansJo20,fumbles_forced,0,,,,,
player,201010240oti,phi,JordAk99,def_int,0,,,,,
player,201010240oti,phi,JordAk99,def_int_yds,0,,,,,
player,201010240oti,phi,JordAk99,def_int_td,0,,,,,
player,201010240oti,phi,JordAk99,def_int_long,0,,,,,
player,201010240oti,phi,JordAk99,pass_defended,0,,,,,
player,201010240oti,phi,JordAk99,sacks,0.0,,,,,
player,201010240oti,phi,JordAk99,tackles_combined,2,,,,,
player,201010240oti,phi,JordAk99,tackles_solo,2,,,,,
player,201010240oti,phi,JordAk99,tackles_assists,0,,,,,
player,201010240oti,phi,JordAk99,tackles_loss,0,,,,,
player,201010240oti,phi,JordAk99,qb_hits,0,,,,,
player,201010240oti,phi,JordAk99,fumbles_rec,0,,,,,
player,201010240oti,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201010240oti,phi,JordAk99,fumbles_forced,0,,,,,
player,201010240oti,phi,ThomJu20,def_int,0,,,,,
player,201010240oti,phi,ThomJu20,def_int_yds,0,,,,,
player,201010240oti,phi,ThomJu20,def_int_td,0,,,,,
player,201010240oti,phi,ThomJu20,def_int_long,0,,,,,
player,201010240oti,phi,ThomJu20,pass_defended,0,,,,,
player,201010240oti,phi,ThomJu20,sacks,0.0,,,,,
player,201010240oti,phi,ThomJu20,tackles_combined,2,,,,,
player,201010240oti,phi,ThomJu20,tackles_solo,2,,,,,
player,201010240oti,phi,ThomJu20,tackles_assists,0,,,,,
player,201010240oti,phi,ThomJu20,tackles_loss,0,,,,,
player,201010240oti,phi,ThomJu20,qb_hits,0,,,,,
player,201010240oti,phi,ThomJu20,fumbles_rec,1,,,,,
player,201010240oti,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,ThomJu20,fumbles_forced,0,,,,,
player,201010240oti,phi,GaitOm20,def_int,0,,,,,
player,201010240oti,phi,GaitOm20,def_int_yds,0,,,,,
player,201010240oti,phi,GaitOm20,def_int_td,0,,,,,
player,201010240oti,phi,GaitOm20,def_int_long,0,,,,,
player,201010240oti,phi,GaitOm20,pass_defended,0,,,,,
player,201010240oti,phi,GaitOm20,sacks,0.0,,,,,
player,201010240oti,phi,GaitOm20,tackles_combined,1,,,,,
player,201010240oti,phi,GaitOm20,tackles_solo,1,,,,,
player,201010240oti,phi,GaitOm20,tackles_assists,0,,,,,
player,201010240oti,phi,GaitOm20,tackles_loss,0,,,,,
player,201010240oti,phi,GaitOm20,qb_hits,0,,,,,
player,201010240oti,phi,GaitOm20,fumbles_rec,0,,,,,
player,201010240oti,phi,GaitOm20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,GaitOm20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,GaitOm20,fumbles_forced,0,,,,,
player,201010240oti,phi,HobbEl20,def_int,0,,,,,
player,201010240oti,phi,HobbEl20,def_int_yds,0,,,,,
player,201010240oti,phi,HobbEl20,def_int_td,0,,,,,
player,201010240oti,phi,HobbEl20,def_int_long,0,,,,,
player,201010240oti,phi,HobbEl20,pass_defended,0,,,,,
player,201010240oti,phi,HobbEl20,sacks,0.0,,,,,
player,201010240oti,phi,HobbEl20,tackles_combined,1,,,,,
player,201010240oti,phi,HobbEl20,tackles_solo,1,,,,,
player,201010240oti,phi,HobbEl20,tackles_assists,0,,,,,
player,201010240oti,phi,HobbEl20,tackles_loss,0,,,,,
player,201010240oti,phi,HobbEl20,qb_hits,0,,,,,
player,201010240oti,phi,HobbEl20,fumbles_rec,0,,,,,
player,201010240oti,phi,HobbEl20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,HobbEl20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,HobbEl20,fumbles_forced,0,,,,,
player,201010240oti,phi,LawsTr99,def_int,0,,,,,
player,201010240oti,phi,LawsTr99,def_int_yds,0,,,,,
player,201010240oti,phi,LawsTr99,def_int_td,0,,,,,
player,201010240oti,phi,LawsTr99,def_int_long,0,,,,,
player,201010240oti,phi,LawsTr99,pass_defended,0,,,,,
player,201010240oti,phi,LawsTr99,sacks,0.0,,,,,
player,201010240oti,phi,LawsTr99,tackles_combined,1,,,,,
player,201010240oti,phi,LawsTr99,tackles_solo,0,,,,,
player,201010240oti,phi,LawsTr99,tackles_assists,1,,,,,
player,201010240oti,phi,LawsTr99,tackles_loss,0,,,,,
player,201010240oti,phi,LawsTr99,qb_hits,0,,,,,
player,201010240oti,phi,LawsTr99,fumbles_rec,0,,,,,
player,201010240oti,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201010240oti,phi,LawsTr99,fumbles_forced,0,,,,,
player,201010240oti,phi,MillGa01,def_int,0,,,,,
player,201010240oti,phi,MillGa01,def_int_yds,0,,,,,
player,201010240oti,phi,MillGa01,def_int_td,0,,,,,
player,201010240oti,phi,MillGa01,def_int_long,0,,,,,
player,201010240oti,phi,MillGa01,pass_defended,0,,,,,
player,201010240oti,phi,MillGa01,sacks,0.0,,,,,
player,201010240oti,phi,MillGa01,tackles_combined,1,,,,,
player,201010240oti,phi,MillGa01,tackles_solo,1,,,,,
player,201010240oti,phi,MillGa01,tackles_assists,0,,,,,
player,201010240oti,phi,MillGa01,tackles_loss,0,,,,,
player,201010240oti,phi,MillGa01,qb_hits,0,,,,,
player,201010240oti,phi,MillGa01,fumbles_rec,0,,,,,
player,201010240oti,phi,MillGa01,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,MillGa01,fumbles_rec_td,0,,,,,
player,201010240oti,phi,MillGa01,fumbles_forced,0,,,,,
player,201010240oti,phi,PattDi20,def_int,0,,,,,
player,201010240oti,phi,PattDi20,def_int_yds,0,,,,,
player,201010240oti,phi,PattDi20,def_int_td,0,,,,,
player,201010240oti,phi,PattDi20,def_int_long,0,,,,,
player,201010240oti,phi,PattDi20,pass_defended,0,,,,,
player,201010240oti,phi,PattDi20,sacks,0.0,,,,,
player,201010240oti,phi,PattDi20,tackles_combined,1,,,,,
player,201010240oti,phi,PattDi20,tackles_solo,1,,,,,
player,201010240oti,phi,PattDi20,tackles_assists,0,,,,,
player,201010240oti,phi,PattDi20,tackles_loss,0,,,,,
player,201010240oti,phi,PattDi20,qb_hits,0,,,,,
player,201010240oti,phi,PattDi20,fumbles_rec,0,,,,,
player,201010240oti,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201010240oti,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201010240oti,phi,PattDi20,fumbles_forced,0,,,,,
player,201010240oti,oti,FinnCo20,def_int,1,,,,,
player,201010240oti,oti,FinnCo20,def_int_yds,41,,,,,
player,201010240oti,oti,FinnCo20,def_int_td,1,,,,,
player,201010240oti,oti,FinnCo20,def_int_long,41,,,,,
player,201010240oti,oti,FinnCo20,pass_defended,1,,,,,
player,201010240oti,oti,FinnCo20,sacks,0.0,,,,,
player,201010240oti,oti,FinnCo20,tackles_combined,8,,,,,
player,201010240oti,oti,FinnCo20,tackles_solo,8,,,,,
player,201010240oti,oti,FinnCo20,tackles_assists,0,,,,,
player,201010240oti,oti,FinnCo20,tackles_loss,0,,,,,
player,201010240oti,oti,FinnCo20,qb_hits,0,,,,,
player,201010240oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201010240oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201010240oti,oti,GrifMi99,def_int,1,,,,,
player,201010240oti,oti,GrifMi99,def_int_yds,28,,,,,
player,201010240oti,oti,GrifMi99,def_int_td,0,,,,,
player,201010240oti,oti,GrifMi99,def_int_long,28,,,,,
player,201010240oti,oti,GrifMi99,pass_defended,2,,,,,
player,201010240oti,oti,GrifMi99,sacks,0.0,,,,,
player,201010240oti,oti,GrifMi99,tackles_combined,5,,,,,
player,201010240oti,oti,GrifMi99,tackles_solo,3,,,,,
player,201010240oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201010240oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201010240oti,oti,GrifMi99,qb_hits,0,,,,,
player,201010240oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201010240oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201010240oti,oti,BallDa20,def_int,0,,,,,
player,201010240oti,oti,BallDa20,def_int_yds,0,,,,,
player,201010240oti,oti,BallDa20,def_int_td,0,,,,,
player,201010240oti,oti,BallDa20,def_int_long,0,,,,,
player,201010240oti,oti,BallDa20,pass_defended,0,,,,,
player,201010240oti,oti,BallDa20,sacks,1.0,,,,,
player,201010240oti,oti,BallDa20,tackles_combined,3,,,,,
player,201010240oti,oti,BallDa20,tackles_solo,3,,,,,
player,201010240oti,oti,BallDa20,tackles_assists,0,,,,,
player,201010240oti,oti,BallDa20,tackles_loss,1,,,,,
player,201010240oti,oti,BallDa20,qb_hits,1,,,,,
player,201010240oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201010240oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201010240oti,oti,TullSt20,def_int,0,,,,,
player,201010240oti,oti,TullSt20,def_int_yds,0,,,,,
player,201010240oti,oti,TullSt20,def_int_td,0,,,,,
player,201010240oti,oti,TullSt20,def_int_long,0,,,,,
player,201010240oti,oti,TullSt20,pass_defended,0,,,,,
player,201010240oti,oti,TullSt20,sacks,0.0,,,,,
player,201010240oti,oti,TullSt20,tackles_combined,12,,,,,
player,201010240oti,oti,TullSt20,tackles_solo,10,,,,,
player,201010240oti,oti,TullSt20,tackles_assists,2,,,,,
player,201010240oti,oti,TullSt20,tackles_loss,0,,,,,
player,201010240oti,oti,TullSt20,qb_hits,0,,,,,
player,201010240oti,oti,TullSt20,fumbles_rec,0,,,,,
player,201010240oti,oti,TullSt20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,TullSt20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,TullSt20,fumbles_forced,0,,,,,
player,201010240oti,oti,HopeCh21,def_int,0,,,,,
player,201010240oti,oti,HopeCh21,def_int_yds,0,,,,,
player,201010240oti,oti,HopeCh21,def_int_td,0,,,,,
player,201010240oti,oti,HopeCh21,def_int_long,0,,,,,
player,201010240oti,oti,HopeCh21,pass_defended,1,,,,,
player,201010240oti,oti,HopeCh21,sacks,0.0,,,,,
player,201010240oti,oti,HopeCh21,tackles_combined,6,,,,,
player,201010240oti,oti,HopeCh21,tackles_solo,6,,,,,
player,201010240oti,oti,HopeCh21,tackles_assists,0,,,,,
player,201010240oti,oti,HopeCh21,tackles_loss,0,,,,,
player,201010240oti,oti,HopeCh21,qb_hits,0,,,,,
player,201010240oti,oti,HopeCh21,fumbles_rec,0,,,,,
player,201010240oti,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201010240oti,oti,HopeCh21,fumbles_forced,0,,,,,
player,201010240oti,oti,HayeWi99,def_int,0,,,,,
player,201010240oti,oti,HayeWi99,def_int_yds,0,,,,,
player,201010240oti,oti,HayeWi99,def_int_td,0,,,,,
player,201010240oti,oti,HayeWi99,def_int_long,0,,,,,
player,201010240oti,oti,HayeWi99,pass_defended,0,,,,,
player,201010240oti,oti,HayeWi99,sacks,0.0,,,,,
player,201010240oti,oti,HayeWi99,tackles_combined,4,,,,,
player,201010240oti,oti,HayeWi99,tackles_solo,3,,,,,
player,201010240oti,oti,HayeWi99,tackles_assists,1,,,,,
player,201010240oti,oti,HayeWi99,tackles_loss,0,,,,,
player,201010240oti,oti,HayeWi99,qb_hits,2,,,,,
player,201010240oti,oti,HayeWi99,fumbles_rec,0,,,,,
player,201010240oti,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,HayeWi99,fumbles_forced,0,,,,,
player,201010240oti,oti,JoneJa99,def_int,0,,,,,
player,201010240oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201010240oti,oti,JoneJa99,def_int_td,0,,,,,
player,201010240oti,oti,JoneJa99,def_int_long,0,,,,,
player,201010240oti,oti,JoneJa99,pass_defended,0,,,,,
player,201010240oti,oti,JoneJa99,sacks,0.0,,,,,
player,201010240oti,oti,JoneJa99,tackles_combined,4,,,,,
player,201010240oti,oti,JoneJa99,tackles_solo,4,,,,,
player,201010240oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201010240oti,oti,JoneJa99,tackles_loss,0,,,,,
player,201010240oti,oti,JoneJa99,qb_hits,0,,,,,
player,201010240oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201010240oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,JoneJa99,fumbles_forced,1,,,,,
player,201010240oti,oti,McRaGe99,def_int,0,,,,,
player,201010240oti,oti,McRaGe99,def_int_yds,0,,,,,
player,201010240oti,oti,McRaGe99,def_int_td,0,,,,,
player,201010240oti,oti,McRaGe99,def_int_long,0,,,,,
player,201010240oti,oti,McRaGe99,pass_defended,0,,,,,
player,201010240oti,oti,McRaGe99,sacks,0.0,,,,,
player,201010240oti,oti,McRaGe99,tackles_combined,4,,,,,
player,201010240oti,oti,McRaGe99,tackles_solo,2,,,,,
player,201010240oti,oti,McRaGe99,tackles_assists,2,,,,,
player,201010240oti,oti,McRaGe99,tackles_loss,0,,,,,
player,201010240oti,oti,McRaGe99,qb_hits,0,,,,,
player,201010240oti,oti,McRaGe99,fumbles_rec,0,,,,,
player,201010240oti,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,McRaGe99,fumbles_forced,0,,,,,
player,201010240oti,oti,WithWi20,def_int,0,,,,,
player,201010240oti,oti,WithWi20,def_int_yds,0,,,,,
player,201010240oti,oti,WithWi20,def_int_td,0,,,,,
player,201010240oti,oti,WithWi20,def_int_long,0,,,,,
player,201010240oti,oti,WithWi20,pass_defended,1,,,,,
player,201010240oti,oti,WithWi20,sacks,0.0,,,,,
player,201010240oti,oti,WithWi20,tackles_combined,4,,,,,
player,201010240oti,oti,WithWi20,tackles_solo,3,,,,,
player,201010240oti,oti,WithWi20,tackles_assists,1,,,,,
player,201010240oti,oti,WithWi20,tackles_loss,0,,,,,
player,201010240oti,oti,WithWi20,qb_hits,0,,,,,
player,201010240oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201010240oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201010240oti,oti,BabiJa20,def_int,0,,,,,
player,201010240oti,oti,BabiJa20,def_int_yds,0,,,,,
player,201010240oti,oti,BabiJa20,def_int_td,0,,,,,
player,201010240oti,oti,BabiJa20,def_int_long,0,,,,,
player,201010240oti,oti,BabiJa20,pass_defended,0,,,,,
player,201010240oti,oti,BabiJa20,sacks,0.0,,,,,
player,201010240oti,oti,BabiJa20,tackles_combined,3,,,,,
player,201010240oti,oti,BabiJa20,tackles_solo,2,,,,,
player,201010240oti,oti,BabiJa20,tackles_assists,1,,,,,
player,201010240oti,oti,BabiJa20,tackles_loss,1,,,,,
player,201010240oti,oti,BabiJa20,qb_hits,2,,,,,
player,201010240oti,oti,BabiJa20,fumbles_rec,0,,,,,
player,201010240oti,oti,BabiJa20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,BabiJa20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,BabiJa20,fumbles_forced,0,,,,,
player,201010240oti,oti,FullVi20,def_int,0,,,,,
player,201010240oti,oti,FullVi20,def_int_yds,0,,,,,
player,201010240oti,oti,FullVi20,def_int_td,0,,,,,
player,201010240oti,oti,FullVi20,def_int_long,0,,,,,
player,201010240oti,oti,FullVi20,pass_defended,0,,,,,
player,201010240oti,oti,FullVi20,sacks,0.0,,,,,
player,201010240oti,oti,FullVi20,tackles_combined,2,,,,,
player,201010240oti,oti,FullVi20,tackles_solo,1,,,,,
player,201010240oti,oti,FullVi20,tackles_assists,1,,,,,
player,201010240oti,oti,FullVi20,tackles_loss,0,,,,,
player,201010240oti,oti,FullVi20,qb_hits,0,,,,,
player,201010240oti,oti,FullVi20,fumbles_rec,0,,,,,
player,201010240oti,oti,FullVi20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,FullVi20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,FullVi20,fumbles_forced,0,,,,,
player,201010240oti,oti,HawkLa00,def_int,0,,,,,
player,201010240oti,oti,HawkLa00,def_int_yds,0,,,,,
player,201010240oti,oti,HawkLa00,def_int_td,0,,,,,
player,201010240oti,oti,HawkLa00,def_int_long,0,,,,,
player,201010240oti,oti,HawkLa00,pass_defended,0,,,,,
player,201010240oti,oti,HawkLa00,sacks,0.0,,,,,
player,201010240oti,oti,HawkLa00,tackles_combined,2,,,,,
player,201010240oti,oti,HawkLa00,tackles_solo,2,,,,,
player,201010240oti,oti,HawkLa00,tackles_assists,0,,,,,
player,201010240oti,oti,HawkLa00,tackles_loss,0,,,,,
player,201010240oti,oti,HawkLa00,qb_hits,0,,,,,
player,201010240oti,oti,HawkLa00,fumbles_rec,0,,,,,
player,201010240oti,oti,HawkLa00,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,HawkLa00,fumbles_rec_td,0,,,,,
player,201010240oti,oti,HawkLa00,fumbles_forced,1,,,,,
player,201010240oti,oti,HayeJo20,def_int,0,,,,,
player,201010240oti,oti,HayeJo20,def_int_yds,0,,,,,
player,201010240oti,oti,HayeJo20,def_int_td,0,,,,,
player,201010240oti,oti,HayeJo20,def_int_long,0,,,,,
player,201010240oti,oti,HayeJo20,pass_defended,0,,,,,
player,201010240oti,oti,HayeJo20,sacks,0.0,,,,,
player,201010240oti,oti,HayeJo20,tackles_combined,2,,,,,
player,201010240oti,oti,HayeJo20,tackles_solo,1,,,,,
player,201010240oti,oti,HayeJo20,tackles_assists,1,,,,,
player,201010240oti,oti,HayeJo20,tackles_loss,0,,,,,
player,201010240oti,oti,HayeJo20,qb_hits,0,,,,,
player,201010240oti,oti,HayeJo20,fumbles_rec,0,,,,,
player,201010240oti,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,HayeJo20,fumbles_forced,0,,,,,
player,201010240oti,oti,VernAl99,def_int,0,,,,,
player,201010240oti,oti,VernAl99,def_int_yds,0,,,,,
player,201010240oti,oti,VernAl99,def_int_td,0,,,,,
player,201010240oti,oti,VernAl99,def_int_long,0,,,,,
player,201010240oti,oti,VernAl99,pass_defended,1,,,,,
player,201010240oti,oti,VernAl99,sacks,0.0,,,,,
player,201010240oti,oti,VernAl99,tackles_combined,2,,,,,
player,201010240oti,oti,VernAl99,tackles_solo,2,,,,,
player,201010240oti,oti,VernAl99,tackles_assists,0,,,,,
player,201010240oti,oti,VernAl99,tackles_loss,0,,,,,
player,201010240oti,oti,VernAl99,qb_hits,0,,,,,
player,201010240oti,oti,VernAl99,fumbles_rec,1,,,,,
player,201010240oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201010240oti,oti,BailPa99,def_int,0,,,,,
player,201010240oti,oti,BailPa99,def_int_yds,0,,,,,
player,201010240oti,oti,BailPa99,def_int_td,0,,,,,
player,201010240oti,oti,BailPa99,def_int_long,0,,,,,
player,201010240oti,oti,BailPa99,pass_defended,0,,,,,
player,201010240oti,oti,BailPa99,sacks,0.0,,,,,
player,201010240oti,oti,BailPa99,tackles_combined,1,,,,,
player,201010240oti,oti,BailPa99,tackles_solo,0,,,,,
player,201010240oti,oti,BailPa99,tackles_assists,1,,,,,
player,201010240oti,oti,BailPa99,tackles_loss,0,,,,,
player,201010240oti,oti,BailPa99,qb_hits,0,,,,,
player,201010240oti,oti,BailPa99,fumbles_rec,0,,,,,
player,201010240oti,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,BailPa99,fumbles_forced,0,,,,,
player,201010240oti,oti,FordJa99,def_int,0,,,,,
player,201010240oti,oti,FordJa99,def_int_yds,0,,,,,
player,201010240oti,oti,FordJa99,def_int_td,0,,,,,
player,201010240oti,oti,FordJa99,def_int_long,0,,,,,
player,201010240oti,oti,FordJa99,pass_defended,0,,,,,
player,201010240oti,oti,FordJa99,sacks,0.0,,,,,
player,201010240oti,oti,FordJa99,tackles_combined,1,,,,,
player,201010240oti,oti,FordJa99,tackles_solo,1,,,,,
player,201010240oti,oti,FordJa99,tackles_assists,0,,,,,
player,201010240oti,oti,FordJa99,tackles_loss,0,,,,,
player,201010240oti,oti,FordJa99,qb_hits,0,,,,,
player,201010240oti,oti,FordJa99,fumbles_rec,0,,,,,
player,201010240oti,oti,FordJa99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,FordJa99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,FordJa99,fumbles_forced,0,,,,,
player,201010240oti,oti,NickDo20,def_int,0,,,,,
player,201010240oti,oti,NickDo20,def_int_yds,0,,,,,
player,201010240oti,oti,NickDo20,def_int_td,0,,,,,
player,201010240oti,oti,NickDo20,def_int_long,0,,,,,
player,201010240oti,oti,NickDo20,pass_defended,0,,,,,
player,201010240oti,oti,NickDo20,sacks,0.0,,,,,
player,201010240oti,oti,NickDo20,tackles_combined,1,,,,,
player,201010240oti,oti,NickDo20,tackles_solo,0,,,,,
player,201010240oti,oti,NickDo20,tackles_assists,1,,,,,
player,201010240oti,oti,NickDo20,tackles_loss,0,,,,,
player,201010240oti,oti,NickDo20,qb_hits,0,,,,,
player,201010240oti,oti,NickDo20,fumbles_rec,0,,,,,
player,201010240oti,oti,NickDo20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,NickDo20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,NickDo20,fumbles_forced,0,,,,,
player,201010240oti,oti,WinbJa20,def_int,0,,,,,
player,201010240oti,oti,WinbJa20,def_int_yds,0,,,,,
