game,2010,17,20110102,201101020sea,ram,"St. Louis Rams",6,sea,"Seattle Seahawks",16
player,201101020sea,ram,BradSa00,fumbles_lost,0,,,,,
player,201101020sea,ram,JackSt00,pass_cmp,0,,,,,
player,201101020sea,ram,JackSt00,pass_att,0,,,,,
player,201101020sea,ram,JackSt00,pass_yds,0,,,,,
player,201101020sea,ram,JackSt00,pass_td,0,,,,,
player,201101020sea,ram,JackSt00,pass_int,0,,,,,
player,201101020sea,ram,JackSt00,pass_sacked,,,,,,
player,201101020sea,ram,JackSt00,pass_sacked_yds,,,,,,
player,201101020sea,ram,JackSt00,pass_long,0,,,,,
player,201101020sea,ram,JackSt00,pass_rating,,,,,,
player,201101020sea,ram,JackSt00,rush_att,11,,,,,
player,201101020sea,ram,JackSt00,rush_yds,45,,,,,
player,201101020sea,ram,JackSt00,rush_td,0,,,,,
player,201101020sea,ram,JackSt00,rush_long,13,,,,,
player,201101020sea,ram,JackSt00,targets,6,,,,,
player,201101020sea,ram,JackSt00,rec,4,,,,,
player,201101020sea,ram,JackSt00,rec_yds,39,,,,,
player,201101020sea,ram,JackSt00,rec_td,0,,,,,
player,201101020sea,ram,JackSt00,rec_long,20,,,,,
player,201101020sea,ram,JackSt00,fumbles,0,,,,,
player,201101020sea,ram,JackSt00,fumbles_lost,,,,,,
player,201101020sea,ram,DarbKe00,pass_cmp,0,,,,,
player,201101020sea,ram,DarbKe00,pass_att,0,,,,,
player,201101020sea,ram,DarbKe00,pass_yds,0,,,,,
player,201101020sea,ram,DarbKe00,pass_td,0,,,,,
player,201101020sea,ram,DarbKe00,pass_int,0,,,,,
player,201101020sea,ram,DarbKe00,pass_sacked,,,,,,
player,201101020sea,ram,DarbKe00,pass_sacked_yds,,,,,,
player,201101020sea,ram,DarbKe00,pass_long,0,,,,,
player,201101020sea,ram,DarbKe00,pass_rating,,,,,,
player,201101020sea,ram,DarbKe00,rush_att,1,,,,,
player,201101020sea,ram,DarbKe00,rush_yds,7,,,,,
player,201101020sea,ram,DarbKe00,rush_td,0,,,,,
player,201101020sea,ram,DarbKe00,rush_long,7,,,,,
player,201101020sea,ram,DarbKe00,targets,0,,,,,
player,201101020sea,ram,DarbKe00,rec,0,,,,,
player,201101020sea,ram,DarbKe00,rec_yds,0,,,,,
player,201101020sea,ram,DarbKe00,rec_td,0,,,,,
player,201101020sea,ram,DarbKe00,rec_long,0,,,,,
player,201101020sea,ram,DarbKe00,fumbles,0,,,,,
player,201101020sea,ram,DarbKe00,fumbles_lost,,,,,,
player,201101020sea,ram,KarnMi00,pass_cmp,0,,,,,
player,201101020sea,ram,KarnMi00,pass_att,0,,,,,
player,201101020sea,ram,KarnMi00,pass_yds,0,,,,,
player,201101020sea,ram,KarnMi00,pass_td,0,,,,,
player,201101020sea,ram,KarnMi00,pass_int,0,,,,,
player,201101020sea,ram,KarnMi00,pass_sacked,,,,,,
player,201101020sea,ram,KarnMi00,pass_sacked_yds,,,,,,
player,201101020sea,ram,KarnMi00,pass_long,0,,,,,
player,201101020sea,ram,KarnMi00,pass_rating,,,,,,
player,201101020sea,ram,KarnMi00,rush_att,2,,,,,
player,201101020sea,ram,KarnMi00,rush_yds,4,,,,,
player,201101020sea,ram,KarnMi00,rush_td,0,,,,,
player,201101020sea,ram,KarnMi00,rush_long,4,,,,,
player,201101020sea,ram,KarnMi00,targets,1,,,,,
player,201101020sea,ram,KarnMi00,rec,1,,,,,
player,201101020sea,ram,KarnMi00,rec_yds,4,,,,,
player,201101020sea,ram,KarnMi00,rec_td,0,,,,,
player,201101020sea,ram,KarnMi00,rec_long,4,,,,,
player,201101020sea,ram,KarnMi00,fumbles,0,,,,,
player,201101020sea,ram,KarnMi00,fumbles_lost,,,,,,
player,201101020sea,ram,FellDa00,pass_cmp,0,,,,,
player,201101020sea,ram,FellDa00,pass_att,0,,,,,
player,201101020sea,ram,FellDa00,pass_yds,0,,,,,
player,201101020sea,ram,FellDa00,pass_td,0,,,,,
player,201101020sea,ram,FellDa00,pass_int,0,,,,,
player,201101020sea,ram,FellDa00,pass_sacked,,,,,,
player,201101020sea,ram,FellDa00,pass_sacked_yds,,,,,,
player,201101020sea,ram,FellDa00,pass_long,0,,,,,
player,201101020sea,ram,FellDa00,pass_rating,,,,,,
player,201101020sea,ram,FellDa00,rush_att,0,,,,,
player,201101020sea,ram,FellDa00,rush_yds,0,,,,,
player,201101020sea,ram,FellDa00,rush_td,0,,,,,
player,201101020sea,ram,FellDa00,rush_long,0,,,,,
player,201101020sea,ram,FellDa00,targets,5,,,,,
player,201101020sea,ram,FellDa00,rec,3,,,,,
player,201101020sea,ram,FellDa00,rec_yds,39,,,,,
player,201101020sea,ram,FellDa00,rec_td,0,,,,,
player,201101020sea,ram,FellDa00,rec_long,15,,,,,
player,201101020sea,ram,FellDa00,fumbles,0,,,,,
player,201101020sea,ram,FellDa00,fumbles_lost,,,,,,
player,201101020sea,ram,GibsBr00,pass_cmp,0,,,,,
player,201101020sea,ram,GibsBr00,pass_att,0,,,,,
player,201101020sea,ram,GibsBr00,pass_yds,0,,,,,
player,201101020sea,ram,GibsBr00,pass_td,0,,,,,
player,201101020sea,ram,GibsBr00,pass_int,0,,,,,
player,201101020sea,ram,GibsBr00,pass_sacked,,,,,,
player,201101020sea,ram,GibsBr00,pass_sacked_yds,,,,,,
player,201101020sea,ram,GibsBr00,pass_long,0,,,,,
player,201101020sea,ram,GibsBr00,pass_rating,,,,,,
player,201101020sea,ram,GibsBr00,rush_att,0,,,,,
player,201101020sea,ram,GibsBr00,rush_yds,0,,,,,
player,201101020sea,ram,GibsBr00,rush_td,0,,,,,
player,201101020sea,ram,GibsBr00,rush_long,0,,,,,
player,201101020sea,ram,GibsBr00,targets,6,,,,,
player,201101020sea,ram,GibsBr00,rec,3,,,,,
player,201101020sea,ram,GibsBr00,rec_yds,30,,,,,
player,201101020sea,ram,GibsBr00,rec_td,0,,,,,
player,201101020sea,ram,GibsBr00,rec_long,14,,,,,
player,201101020sea,ram,GibsBr00,fumbles,0,,,,,
player,201101020sea,ram,GibsBr00,fumbles_lost,,,,,,
player,201101020sea,ram,AlexDa00,pass_cmp,0,,,,,
player,201101020sea,ram,AlexDa00,pass_att,0,,,,,
player,201101020sea,ram,AlexDa00,pass_yds,0,,,,,
player,201101020sea,ram,AlexDa00,pass_td,0,,,,,
player,201101020sea,ram,AlexDa00,pass_int,0,,,,,
player,201101020sea,ram,AlexDa00,pass_sacked,,,,,,
player,201101020sea,ram,AlexDa00,pass_sacked_yds,,,,,,
player,201101020sea,ram,AlexDa00,pass_long,0,,,,,
player,201101020sea,ram,AlexDa00,pass_rating,,,,,,
player,201101020sea,ram,AlexDa00,rush_att,0,,,,,
player,201101020sea,ram,AlexDa00,rush_yds,0,,,,,
player,201101020sea,ram,AlexDa00,rush_td,0,,,,,
player,201101020sea,ram,AlexDa00,rush_long,0,,,,,
player,201101020sea,ram,AlexDa00,targets,5,,,,,
player,201101020sea,ram,AlexDa00,rec,3,,,,,
player,201101020sea,ram,AlexDa00,rec_yds,14,,,,,
player,201101020sea,ram,AlexDa00,rec_td,0,,,,,
player,201101020sea,ram,AlexDa00,rec_long,10,,,,,
player,201101020sea,ram,AlexDa00,fumbles,0,,,,,
player,201101020sea,ram,AlexDa00,fumbles_lost,,,,,,
player,201101020sea,ram,AmenDa00,pass_cmp,0,,,,,
player,201101020sea,ram,AmenDa00,pass_att,0,,,,,
player,201101020sea,ram,AmenDa00,pass_yds,0,,,,,
player,201101020sea,ram,AmenDa00,pass_td,0,,,,,
player,201101020sea,ram,AmenDa00,pass_int,0,,,,,
player,201101020sea,ram,AmenDa00,pass_sacked,,,,,,
player,201101020sea,ram,AmenDa00,pass_sacked_yds,,,,,,
player,201101020sea,ram,AmenDa00,pass_long,0,,,,,
player,201101020sea,ram,AmenDa00,pass_rating,,,,,,
player,201101020sea,ram,AmenDa00,rush_att,0,,,,,
player,201101020sea,ram,AmenDa00,rush_yds,0,,,,,
player,201101020sea,ram,AmenDa00,rush_td,0,,,,,
player,201101020sea,ram,AmenDa00,rush_long,0,,,,,
player,201101020sea,ram,AmenDa00,targets,4,,,,,
player,201101020sea,ram,AmenDa00,rec,2,,,,,
player,201101020sea,ram,AmenDa00,rec_yds,9,,,,,
player,201101020sea,ram,AmenDa00,rec_td,0,,,,,
player,201101020sea,ram,AmenDa00,rec_long,6,,,,,
player,201101020sea,ram,AmenDa00,fumbles,0,,,,,
player,201101020sea,ram,AmenDa00,fumbles_lost,,,,,,
player,201101020sea,ram,TostKe00,pass_cmp,0,,,,,
player,201101020sea,ram,TostKe00,pass_att,0,,,,,
player,201101020sea,ram,TostKe00,pass_yds,0,,,,,
player,201101020sea,ram,TostKe00,pass_td,0,,,,,
player,201101020sea,ram,TostKe00,pass_int,0,,,,,
player,201101020sea,ram,TostKe00,pass_sacked,,,,,,
player,201101020sea,ram,TostKe00,pass_sacked_yds,,,,,,
player,201101020sea,ram,TostKe00,pass_long,0,,,,,
player,201101020sea,ram,TostKe00,pass_rating,,,,,,
player,201101020sea,ram,TostKe00,rush_att,0,,,,,
player,201101020sea,ram,TostKe00,rush_yds,0,,,,,
player,201101020sea,ram,TostKe00,rush_td,0,,,,,
player,201101020sea,ram,TostKe00,rush_long,0,,,,,
player,201101020sea,ram,TostKe00,targets,1,,,,,
player,201101020sea,ram,TostKe00,rec,1,,,,,
player,201101020sea,ram,TostKe00,rec_yds,6,,,,,
player,201101020sea,ram,TostKe00,rec_td,0,,,,,
player,201101020sea,ram,TostKe00,rec_long,6,,,,,
player,201101020sea,ram,TostKe00,fumbles,0,,,,,
player,201101020sea,ram,TostKe00,fumbles_lost,,,,,,
player,201101020sea,ram,RobiLa01,pass_cmp,0,,,,,
player,201101020sea,ram,RobiLa01,pass_att,0,,,,,
player,201101020sea,ram,RobiLa01,pass_yds,0,,,,,
player,201101020sea,ram,RobiLa01,pass_td,0,,,,,
player,201101020sea,ram,RobiLa01,pass_int,0,,,,,
player,201101020sea,ram,RobiLa01,pass_sacked,,,,,,
player,201101020sea,ram,RobiLa01,pass_sacked_yds,,,,,,
player,201101020sea,ram,RobiLa01,pass_long,0,,,,,
player,201101020sea,ram,RobiLa01,pass_rating,,,,,,
player,201101020sea,ram,RobiLa01,rush_att,1,,,,,
player,201101020sea,ram,RobiLa01,rush_yds,-9,,,,,
player,201101020sea,ram,RobiLa01,rush_td,0,,,,,
player,201101020sea,ram,RobiLa01,rush_long,-9,,,,,
player,201101020sea,ram,RobiLa01,targets,7,,,,,
player,201101020sea,ram,RobiLa01,rec,2,,,,,
player,201101020sea,ram,RobiLa01,rec_yds,14,,,,,
player,201101020sea,ram,RobiLa01,rec_td,0,,,,,
player,201101020sea,ram,RobiLa01,rec_long,10,,,,,
player,201101020sea,ram,RobiLa01,fumbles,0,,,,,
player,201101020sea,ram,RobiLa01,fumbles_lost,,,,,,
player,201101020sea,sea,WhitCh02,pass_cmp,22,,,,,
player,201101020sea,sea,WhitCh02,pass_att,36,,,,,
player,201101020sea,sea,WhitCh02,pass_yds,192,,,,,
player,201101020sea,sea,WhitCh02,pass_td,1,,,,,
player,201101020sea,sea,WhitCh02,pass_int,0,,,,,
player,201101020sea,sea,WhitCh02,pass_sacked,0,,,,,
player,201101020sea,sea,WhitCh02,pass_sacked_yds,0,,,,,
player,201101020sea,sea,WhitCh02,pass_long,61,,,,,
player,201101020sea,sea,WhitCh02,pass_rating,84.5,,,,,
player,201101020sea,sea,WhitCh02,rush_att,8,,,,,
player,201101020sea,sea,WhitCh02,rush_yds,30,,,,,
player,201101020sea,sea,WhitCh02,rush_td,0,,,,,
player,201101020sea,sea,WhitCh02,rush_long,9,,,,,
player,201101020sea,sea,WhitCh02,targets,0,,,,,
player,201101020sea,sea,WhitCh02,rec,0,,,,,
player,201101020sea,sea,WhitCh02,rec_yds,0,,,,,
player,201101020sea,sea,WhitCh02,rec_td,0,,,,,
player,201101020sea,sea,WhitCh02,rec_long,0,,,,,
player,201101020sea,sea,WhitCh02,fumbles,0,,,,,
player,201101020sea,sea,WhitCh02,fumbles_lost,,,,,,
player,201101020sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201101020sea,sea,LyncMa00,pass_att,0,,,,,
player,201101020sea,sea,LyncMa00,pass_yds,0,,,,,
player,201101020sea,sea,LyncMa00,pass_td,0,,,,,
player,201101020sea,sea,LyncMa00,pass_int,0,,,,,
player,201101020sea,sea,LyncMa00,pass_sacked,,,,,,
player,201101020sea,sea,LyncMa00,pass_sacked_yds,,,,,,
player,201101020sea,sea,LyncMa00,pass_long,0,,,,,
player,201101020sea,sea,LyncMa00,pass_rating,,,,,,
player,201101020sea,sea,LyncMa00,rush_att,20,,,,,
player,201101020sea,sea,LyncMa00,rush_yds,75,,,,,
player,201101020sea,sea,LyncMa00,rush_td,0,,,,,
player,201101020sea,sea,LyncMa00,rush_long,24,,,,,
player,201101020sea,sea,LyncMa00,targets,1,,,,,
player,201101020sea,sea,LyncMa00,rec,1,,,,,
player,201101020sea,sea,LyncMa00,rec_yds,-7,,,,,
player,201101020sea,sea,LyncMa00,rec_td,0,,,,,
player,201101020sea,sea,LyncMa00,rec_long,-7,,,,,
player,201101020sea,sea,LyncMa00,fumbles,1,,,,,
player,201101020sea,sea,LyncMa00,fumbles_lost,1,,,,,
player,201101020sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201101020sea,sea,ForsJu00,pass_att,0,,,,,
player,201101020sea,sea,ForsJu00,pass_yds,0,,,,,
player,201101020sea,sea,ForsJu00,pass_td,0,,,,,
player,201101020sea,sea,ForsJu00,pass_int,0,,,,,
player,201101020sea,sea,ForsJu00,pass_sacked,,,,,,
player,201101020sea,sea,ForsJu00,pass_sacked_yds,,,,,,
player,201101020sea,sea,ForsJu00,pass_long,0,,,,,
player,201101020sea,sea,ForsJu00,pass_rating,,,,,,
player,201101020sea,sea,ForsJu00,rush_att,3,,,,,
player,201101020sea,sea,ForsJu00,rush_yds,28,,,,,
player,201101020sea,sea,ForsJu00,rush_td,0,,,,,
player,201101020sea,sea,ForsJu00,rush_long,21,,,,,
player,201101020sea,sea,ForsJu00,targets,6,,,,,
player,201101020sea,sea,ForsJu00,rec,3,,,,,
player,201101020sea,sea,ForsJu00,rec_yds,22,,,,,
player,201101020sea,sea,ForsJu00,rec_td,0,,,,,
player,201101020sea,sea,ForsJu00,rec_long,13,,,,,
player,201101020sea,sea,ForsJu00,fumbles,0,,,,,
player,201101020sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201101020sea,sea,WashLe00,pass_cmp,0,,,,,
player,201101020sea,sea,WashLe00,pass_att,0,,,,,
player,201101020sea,sea,WashLe00,pass_yds,0,,,,,
player,201101020sea,sea,WashLe00,pass_td,0,,,,,
player,201101020sea,sea,WashLe00,pass_int,0,,,,,
player,201101020sea,sea,WashLe00,pass_sacked,0,,,,,
player,201101020sea,sea,WashLe00,pass_sacked_yds,,,,,,
player,201101020sea,sea,WashLe00,pass_long,0,,,,,
player,201101020sea,sea,WashLe00,pass_rating,,,,,,
player,201101020sea,sea,WashLe00,rush_att,1,,,,,
player,201101020sea,sea,WashLe00,rush_yds,4,,,,,
player,201101020sea,sea,WashLe00,rush_td,0,,,,,
player,201101020sea,sea,WashLe00,rush_long,4,,,,,
player,201101020sea,sea,WashLe00,targets,3,,,,,
player,201101020sea,sea,WashLe00,rec,3,,,,,
player,201101020sea,sea,WashLe00,rec_yds,24,,,,,
player,201101020sea,sea,WashLe00,rec_td,0,,,,,
player,201101020sea,sea,WashLe00,rec_long,10,,,,,
player,201101020sea,sea,WashLe00,fumbles,1,,,,,
player,201101020sea,sea,WashLe00,fumbles_lost,0,,,,,
player,201101020sea,sea,TateGo00,pass_cmp,0,,,,,
player,201101020sea,sea,TateGo00,pass_att,0,,,,,
player,201101020sea,sea,TateGo00,pass_yds,0,,,,,
player,201101020sea,sea,TateGo00,pass_td,0,,,,,
player,201101020sea,sea,TateGo00,pass_int,0,,,,,
player,201101020sea,sea,TateGo00,pass_sacked,,,,,,
player,201101020sea,sea,TateGo00,pass_sacked_yds,,,,,,
player,201101020sea,sea,TateGo00,pass_long,0,,,,,
player,201101020sea,sea,TateGo00,pass_rating,,,,,,
player,201101020sea,sea,TateGo00,rush_att,1,,,,,
player,201101020sea,sea,TateGo00,rush_yds,3,,,,,
player,201101020sea,sea,TateGo00,rush_td,0,,,,,
player,201101020sea,sea,TateGo00,rush_long,3,,,,,
player,201101020sea,sea,TateGo00,targets,1,,,,,
player,201101020sea,sea,TateGo00,rec,1,,,,,
player,201101020sea,sea,TateGo00,rec_yds,3,,,,,
player,201101020sea,sea,TateGo00,rec_td,0,,,,,
player,201101020sea,sea,TateGo00,rec_long,3,,,,,
player,201101020sea,sea,TateGo00,fumbles,0,,,,,
player,201101020sea,sea,TateGo00,fumbles_lost,,,,,,
player,201101020sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201101020sea,sea,RobiMi00,pass_att,0,,,,,
player,201101020sea,sea,RobiMi00,pass_yds,0,,,,,
player,201101020sea,sea,RobiMi00,pass_td,0,,,,,
player,201101020sea,sea,RobiMi00,pass_int,0,,,,,
player,201101020sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201101020sea,sea,RobiMi00,pass_sacked_yds,,,,,,
player,201101020sea,sea,RobiMi00,pass_long,0,,,,,
player,201101020sea,sea,RobiMi00,pass_rating,,,,,,
player,201101020sea,sea,RobiMi00,rush_att,2,,,,,
player,201101020sea,sea,RobiMi00,rush_yds,1,,,,,
player,201101020sea,sea,RobiMi00,rush_td,0,,,,,
player,201101020sea,sea,RobiMi00,rush_long,1,,,,,
player,201101020sea,sea,RobiMi00,targets,0,,,,,
player,201101020sea,sea,RobiMi00,rec,0,,,,,
player,201101020sea,sea,RobiMi00,rec_yds,0,,,,,
player,201101020sea,sea,RobiMi00,rec_td,0,,,,,
player,201101020sea,sea,RobiMi00,rec_long,0,,,,,
player,201101020sea,sea,RobiMi00,fumbles,0,,,,,
player,201101020sea,sea,RobiMi00,fumbles_lost,,,,,,
player,201101020sea,sea,MartRu00,pass_cmp,0,,,,,
player,201101020sea,sea,MartRu00,pass_att,0,,,,,
player,201101020sea,sea,MartRu00,pass_yds,0,,,,,
player,201101020sea,sea,MartRu00,pass_td,0,,,,,
player,201101020sea,sea,MartRu00,pass_int,0,,,,,
player,201101020sea,sea,MartRu00,pass_sacked,,,,,,
player,201101020sea,sea,MartRu00,pass_sacked_yds,,,,,,
player,201101020sea,sea,MartRu00,pass_long,0,,,,,
player,201101020sea,sea,MartRu00,pass_rating,,,,,,
player,201101020sea,sea,MartRu00,rush_att,0,,,,,
player,201101020sea,sea,MartRu00,rush_yds,0,,,,,
player,201101020sea,sea,MartRu00,rush_td,0,,,,,
player,201101020sea,sea,MartRu00,rush_long,0,,,,,
player,201101020sea,sea,MartRu00,targets,3,,,,,
player,201101020sea,sea,MartRu00,rec,3,,,,,
player,201101020sea,sea,MartRu00,rec_yds,85,,,,,
player,201101020sea,sea,MartRu00,rec_td,0,,,,,
player,201101020sea,sea,MartRu00,rec_long,61,,,,,
player,201101020sea,sea,MartRu00,fumbles,0,,,,,
player,201101020sea,sea,MartRu00,fumbles_lost,,,,,,
player,201101020sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201101020sea,sea,ObomBe00,pass_att,0,,,,,
player,201101020sea,sea,ObomBe00,pass_yds,0,,,,,
player,201101020sea,sea,ObomBe00,pass_td,0,,,,,
player,201101020sea,sea,ObomBe00,pass_int,0,,,,,
player,201101020sea,sea,ObomBe00,pass_sacked,,,,,,
player,201101020sea,sea,ObomBe00,pass_sacked_yds,,,,,,
player,201101020sea,sea,ObomBe00,pass_long,0,,,,,
player,201101020sea,sea,ObomBe00,pass_rating,,,,,,
player,201101020sea,sea,ObomBe00,rush_att,0,,,,,
player,201101020sea,sea,ObomBe00,rush_yds,0,,,,,
player,201101020sea,sea,ObomBe00,rush_td,0,,,,,
player,201101020sea,sea,ObomBe00,rush_long,0,,,,,
player,201101020sea,sea,ObomBe00,targets,8,,,,,
player,201101020sea,sea,ObomBe00,rec,5,,,,,
player,201101020sea,sea,ObomBe00,rec_yds,39,,,,,
player,201101020sea,sea,ObomBe00,rec_td,0,,,,,
player,201101020sea,sea,ObomBe00,rec_long,13,,,,,
player,201101020sea,sea,ObomBe00,fumbles,0,,,,,
player,201101020sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201101020sea,sea,WillMi03,pass_cmp,0,,,,,
player,201101020sea,sea,WillMi03,pass_att,0,,,,,
player,201101020sea,sea,WillMi03,pass_yds,0,,,,,
player,201101020sea,sea,WillMi03,pass_td,0,,,,,
player,201101020sea,sea,WillMi03,pass_int,0,,,,,
player,201101020sea,sea,WillMi03,pass_sacked,,,,,,
player,201101020sea,sea,WillMi03,pass_sacked_yds,,,,,,
player,201101020sea,sea,WillMi03,pass_long,0,,,,,
player,201101020sea,sea,WillMi03,pass_rating,,,,,,
player,201101020sea,sea,WillMi03,rush_att,0,,,,,
player,201101020sea,sea,WillMi03,rush_yds,0,,,,,
player,201101020sea,sea,WillMi03,rush_td,0,,,,,
player,201101020sea,sea,WillMi03,rush_long,0,,,,,
player,201101020sea,sea,WillMi03,targets,6,,,,,
player,201101020sea,sea,WillMi03,rec,3,,,,,
player,201101020sea,sea,WillMi03,rec_yds,16,,,,,
player,201101020sea,sea,WillMi03,rec_td,1,,,,,
player,201101020sea,sea,WillMi03,rec_long,6,,,,,
player,201101020sea,sea,WillMi03,fumbles,0,,,,,
player,201101020sea,sea,WillMi03,fumbles_lost,,,,,,
player,201101020sea,sea,MorrCa00,pass_cmp,0,,,,,
player,201101020sea,sea,MorrCa00,pass_att,0,,,,,
player,201101020sea,sea,MorrCa00,pass_yds,0,,,,,
player,201101020sea,sea,MorrCa00,pass_td,0,,,,,
player,201101020sea,sea,MorrCa00,pass_int,0,,,,,
player,201101020sea,sea,MorrCa00,pass_sacked,,,,,,
player,201101020sea,sea,MorrCa00,pass_sacked_yds,,,,,,
player,201101020sea,sea,MorrCa00,pass_long,0,,,,,
player,201101020sea,sea,MorrCa00,pass_rating,,,,,,
player,201101020sea,sea,MorrCa00,rush_att,0,,,,,
player,201101020sea,sea,MorrCa00,rush_yds,0,,,,,
player,201101020sea,sea,MorrCa00,rush_td,0,,,,,
player,201101020sea,sea,MorrCa00,rush_long,0,,,,,
player,201101020sea,sea,MorrCa00,targets,2,,,,,
player,201101020sea,sea,MorrCa00,rec,1,,,,,
player,201101020sea,sea,MorrCa00,rec_yds,6,,,,,
player,201101020sea,sea,MorrCa00,rec_td,0,,,,,
player,201101020sea,sea,MorrCa00,rec_long,6,,,,,
player,201101020sea,sea,MorrCa00,fumbles,0,,,,,
player,201101020sea,sea,MorrCa00,fumbles_lost,,,,,,
player,201101020sea,sea,CarlJo00,pass_cmp,0,,,,,
player,201101020sea,sea,CarlJo00,pass_att,0,,,,,
player,201101020sea,sea,CarlJo00,pass_yds,0,,,,,
player,201101020sea,sea,CarlJo00,pass_td,0,,,,,
player,201101020sea,sea,CarlJo00,pass_int,0,,,,,
player,201101020sea,sea,CarlJo00,pass_sacked,,,,,,
player,201101020sea,sea,CarlJo00,pass_sacked_yds,,,,,,
player,201101020sea,sea,CarlJo00,pass_long,0,,,,,
player,201101020sea,sea,CarlJo00,pass_rating,,,,,,
player,201101020sea,sea,CarlJo00,rush_att,0,,,,,
player,201101020sea,sea,CarlJo00,rush_yds,0,,,,,
player,201101020sea,sea,CarlJo00,rush_td,0,,,,,
player,201101020sea,sea,CarlJo00,rush_long,0,,,,,
player,201101020sea,sea,CarlJo00,targets,3,,,,,
player,201101020sea,sea,CarlJo00,rec,1,,,,,
player,201101020sea,sea,CarlJo00,rec_yds,3,,,,,
player,201101020sea,sea,CarlJo00,rec_td,0,,,,,
player,201101020sea,sea,CarlJo00,rec_long,3,,,,,
player,201101020sea,sea,CarlJo00,fumbles,0,,,,,
player,201101020sea,sea,CarlJo00,fumbles_lost,,,,,,
player,201101020sea,sea,BakeCh00,pass_cmp,0,,,,,
player,201101020sea,sea,BakeCh00,pass_att,0,,,,,
player,201101020sea,sea,BakeCh00,pass_yds,0,,,,,
player,201101020sea,sea,BakeCh00,pass_td,0,,,,,
player,201101020sea,sea,BakeCh00,pass_int,0,,,,,
player,201101020sea,sea,BakeCh00,pass_sacked,,,,,,
player,201101020sea,sea,BakeCh00,pass_sacked_yds,,,,,,
player,201101020sea,sea,BakeCh00,pass_long,0,,,,,
player,201101020sea,sea,BakeCh00,pass_rating,,,,,,
player,201101020sea,sea,BakeCh00,rush_att,0,,,,,
player,201101020sea,sea,BakeCh00,rush_yds,0,,,,,
player,201101020sea,sea,BakeCh00,rush_td,0,,,,,
player,201101020sea,sea,BakeCh00,rush_long,0,,,,,
player,201101020sea,sea,BakeCh00,targets,1,,,,,
player,201101020sea,sea,BakeCh00,rec,1,,,,,
player,201101020sea,sea,BakeCh00,rec_yds,1,,,,,
player,201101020sea,sea,BakeCh00,rec_td,0,,,,,
player,201101020sea,sea,BakeCh00,rec_long,1,,,,,
